Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(222),CH2(T)(34),C2H4X(70),CH2O2(186),acetyl(44),CH2OX(54),C2H3X(221),CH2OH(40),C2H2X(298),C2HX(305),C2H3X(69),C2H3(46),C2H2(348),C2H2(372),C2H2X(373),C2H2X(336)
7.449765284613861e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679630195,0.11866996602630836,0.02282156769300113,1.9316424740579418e-74,2.5687006320461624e-36,2.764253602268603e-24,2.83278665122711e-52,1.736591257214003e-36,5.497593862916236e-41,6.575008641901759e-14,4.0738886084196735e-71,6.575008640438192e-14,1.5941858906470275e-48,2.486967557162377e-46,2.0058265033252837e-55,4.382077790801329e-71,9.956829263500843e-26,1.2528134946536546e-52,3.590792719259803e-12,1.0631699042239642e-13,4.2562293118059293e-16,8.384653167630599e-26,3.1046938510681267e-25,4.256221970920719e-16,2.084659972012722e-36,3.614247451411286e-22,5.747716183051106e-25,1.987715061712646e-28,1.7802755052947916e-47,1.3364949963482423e-67,1.3483191307275624e-34,7.994323609154375e-22,2.7931744910599116e-25,9.945999908323972e-46,3.408809736269753e-37,6.655670539585944e-64,2.748238918102528e-57,1.013894008824384e-53,2.0470189509267764e-47,1.1560016669697612e-56,1.347764472543158e-28,1.4445883757412332e-63,9.747906737040347e-39,2.3794793652982352e-76,6.276322373840235e-52,9.448171775355384e-48,3.362699205870547e-56,1.5535615092324748e-54,5.456576133651329e-61,4.6676174321072346e-65,1.8188846080800626e-65,1.5460952967520447e-72,9.988167801076068e-82,1.83968703398071e-83,4.266592010128425e-74
1.4899536884477356e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679260396,0.11866996602265138,0.02282156769294797,9.699763296651161e-72,2.0549662055699777e-35,1.1057048638657625e-23,3.0035678824740757e-50,1.3892743243325654e-35,8.748633100573049e-40,1.3150022858542918e-13,2.6072924686589496e-69,1.3150022852688636e-13,2.5506999591478356e-47,3.979146848216204e-45,6.384520364511532e-54,9.276043998962396e-69,3.982734281442996e-25,8.002348780257248e-51,7.181588480310561e-12,2.1263407096808292e-13,8.512469611177165e-16,3.353860662960696e-25,1.241877444775226e-24,8.512440224700644e-16,1.6677237913885544e-35,1.4434057610266058e-21,4.589833348756322e-24,3.1203069412924897e-27,1.1175658742984456e-45,3.3557191738606554e-65,1.0786585791635211e-33,1.5990645360974858e-21,1.1172692215553984e-24,3.1770382138919086e-44,2.7270470818484742e-36,1.4088814676442617e-61,8.79435387539946e-56,3.2270885448500443e-52,3.2752336523077707e-46,7.385307271996474e-55,5.391061318759191e-28,1.845398908493454e-61,7.754797134547883e-38,1.0082793140383045e-73,1.9977454464271772e-50,6.02959648647288e-46,1.0704024265130261e-54,1.929594974901578e-52,1.3635634839229127e-58,5.962915319708959e-63,2.3236393114503334e-63,3.9503084993417624e-70,5.1039890489812956e-79,9.40089689537701e-81,1.09012347555235e-71
2.979908008420435e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678520805,0.11866996601533744,0.022821567692841653,4.904827158944582e-69,1.643980255176593e-34,4.4228425248554484e-23,3.6191051043848744e-48,1.1114199203812018e-34,1.384814208749201e-38,2.630005129491757e-13,1.6686682169845622e-67,2.630005127150047e-13,4.081121552820902e-46,6.366620136603179e-44,2.0215464276999497e-52,2.234121565787857e-66,1.593094254118737e-24,5.102934297950289e-49,1.436317999591909e-11,4.252682320510084e-13,1.7024972485460117e-15,1.3415425025457207e-24,4.967504276505664e-24,1.702485475675252e-15,1.3341708508050117e-34,5.755353051592422e-21,3.658578811742493e-23,4.931595030820506e-26,7.064213331466087e-44,8.48446000346641e-63,8.629311255702477e-33,3.198926296450873e-21,4.469068025252667e-24,1.0130301773836606e-42,2.181634106685708e-35,3.3932666622165197e-59,2.8141814639096767e-54,1.0217229544274071e-50,5.2403761729849614e-45,4.709889645255961e-53,2.1564252138462663e-27,2.3533898276790904e-59,6.135302762154899e-37,4.8582114514155414e-71,6.32551055395517e-49,3.8370010105834684e-44,3.3896185892143933e-53,2.446946009981844e-50,3.433799094946039e-56,7.6049566571022e-61,2.963515301170978e-61,1.0076328386585526e-67,2.6038116683826154e-76,4.795920779431595e-78,2.7806519730271555e-69
5.959816648365833e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767704162,0.11866996600070956,0.022821567692629018,2.4826179567792014e-66,1.3151951374488386e-33,1.7691544691093772e-22,4.5230159880864535e-46,8.891360142563874e-34,2.169288114869007e-37,5.260010818003625e-13,1.0679477783411791e-65,5.260010808636788e-13,6.529794469924882e-45,1.0186536120088846e-42,6.335566652581852e-51,5.583389785467844e-64,6.372378310219721e-24,3.2427587217650446e-47,2.872636300116419e-11,8.505365541830696e-13,3.4050068287583928e-15,5.366153350802854e-24,1.986996361069744e-23,3.4049595919279927e-15,1.0673229954722579e-33,2.2876528879471517e-20,2.9057896239892034e-22,7.80108278713522e-25,4.4695387528770635e-42,2.1472431919805638e-60,6.903512821388439e-32,6.401039457111895e-21,1.7876192689679284e-23,3.21871675464349e-41,1.745300620384613e-34,8.480236224322977e-57,9.005297394479946e-53,3.2016108032169055e-49,8.384602667036842e-44,2.993129313795411e-51,8.625702233071171e-27,2.9906197804349315e-57,4.802029669396552e-36,2.428409663414898e-68,1.9824274956262245e-47,2.4279173790787836e-42,1.0625495493174749e-51,3.094232444082025e-48,8.644887663002573e-54,9.66569403530815e-59,3.766553919739442e-59,2.5613871874175205e-65,1.3237612775294036e-73,2.438247890118605e-75,7.068362968052011e-67
1.1919633928256627e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767408325,0.11866996597145378,0.02282156769220375,1.250798935152731e-63,1.0521733099507164e-32,7.07675346670801e-22,5.67931702585643e-44,7.113086723251526e-33,3.3311617599584696e-36,1.0520022199975019e-12,6.834863447824376e-64,1.0520022162507764e-12,1.0447666951030508e-43,1.6298242883017717e-41,1.9470508662292783e-49,1.4021273902597215e-61,2.5489517513646816e-23,2.0464195240897005e-45,5.745272890776659e-11,1.701073198312033e-12,6.810062757773447e-15,2.1464475018014813e-23,7.947940753422699e-23,6.809872664167371e-15,8.538362635026338e-33,9.036722402856736e-20,2.291505925247768e-21,1.2282380203670093e-23,2.8147434250095456e-40,5.4090981750536285e-58,5.522909137889216e-31,1.2814824338228235e-20,7.150411842831383e-23,1.0155348697769407e-39,1.3962294441214058e-33,2.129584894096698e-54,2.8816357196674174e-51,9.83620612722412e-48,1.3415361465365162e-42,1.8889309133816464e-49,3.4502811727663385e-26,3.773607501807686e-55,3.6819454706775805e-35,1.2196300648730745e-65,6.092409872757924e-46,1.990444262684024e-40,3.2668882707047325e-50,6.6996266744331086e-46,4.604178851104296e-51,1.2200186874084584e-56,4.754217624308541e-57,6.466242670787843e-63,6.683606020578347e-71,1.2310920591575643e-72,1.7844079902830735e-64
2.383926848803822e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727668166504,0.11866996591294224,0.022821567691353215,6.224569740837327e-61,8.417660488250711e-32,2.8308058355520823e-21,7.060513152891935e-42,5.690466098197149e-32,4.932110873184868e-35,2.1040044983708097e-12,4.374308381147021e-62,2.1040044833839716e-12,1.6716250355806487e-42,2.6076538092331832e-40,5.772695408829769e-48,3.48638130089605e-59,1.019580920820445e-22,1.2739646979239675e-43,1.149054603054201e-10,3.402146486029323e-12,1.3620327473782978e-14,8.585678287921725e-23,3.179140170271223e-22,1.361955817049788e-14,6.830335061425234e-32,3.526684305239044e-19,1.782026302649889e-20,1.9099593129555361e-22,1.750811632101117e-38,1.3458789018718637e-55,4.418479702027858e-30,2.568062833945445e-20,2.860112211092354e-22,3.1603695748561925e-38,1.1169657168662085e-32,5.29513768440444e-52,9.220865978737055e-50,2.9144952716138338e-46,2.1464565114245313e-41,1.1759398445285782e-47,1.3801125282146805e-25,4.695914109931982e-53,2.7186867486700674e-34,6.064591309085162e-63,1.8063021270710107e-44,1.213141909174227e-38,9.694428098466514e-49,8.131643442213075e-44,1.1159129127098745e-48,1.5191673587037682e-54,5.919991104200707e-55,1.610451438125327e-60,3.329087307436785e-68,6.13236338277302e-70,4.444131030483136e-62
4.76785376076014e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765633302,0.11866996579591915,0.022821567689652142,3.0202789860931e-58,6.7345662703151416e-31,1.132400364019411e-20,8.563637924308728e-40,4.552367208138258e-31,6.863693187432107e-34,4.208009063033228e-12,2.7995515596976966e-60,4.208009003086359e-12,2.6745944261714423e-41,4.172037939370677e-39,1.610231303374635e-46,8.458056992401045e-57,4.0783252023382154e-22,7.725843151553326e-42,2.2981092143852216e-10,6.804293059301366e-12,2.724151169120864e-14,3.43418175340048e-22,1.271627088358088e-21,2.7238366653893008e-14,5.463699686792494e-31,1.344874059411524e-18,1.3491411824373459e-19,2.8956142136595543e-21,1.0617488768991735e-36,3.265061110468994e-53,3.5350119032573395e-29,5.156517329641427e-20,1.1440027975819861e-21,9.578850253634683e-37,8.935439711977051e-32,1.2845846290742595e-49,2.9504415253838257e-48,8.119726786617247e-45,3.4343258436281766e-40,7.13146593405433e-46,5.520450256680247e-25,5.6895592212385e-51,1.8829490373376162e-33,2.9419455416953694e-60,5.0384840131672185e-43,7.008976619118411e-37,2.708975392423313e-47,9.323191462583643e-42,2.5614032638295658e-46,1.8429565546522354e-52,7.181848670243492e-53,3.907863224984891e-58,1.6155628848973828e-65,2.976271728101878e-67,1.0783817465916988e-59
7.151780672716458e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727644499535,0.11866996567889607,0.02282156768795107,2.5457251937347795e-57,1.9257369492444697e-30,2.406459192451454e-20,5.5096411597717375e-39,1.351483046228324e-30,2.369996076278162e-33,6.312013635611452e-12,1.5895747593903545e-59,6.3120135082247435e-12,1.0119236159831787e-40,1.5905589455959087e-38,6.9709449855347584e-46,6.265088021170784e-56,8.666443217595243e-22,4.254709544102005e-41,3.447163809094193e-10,1.020643963041087e-11,4.0863391385314613e-14,7.297504874924523e-22,2.7021649785414784e-21,4.085661263135137e-14,1.5621833030505995e-30,2.7664156271680383e-18,3.7384695916776106e-19,1.0389095533136798e-20,5.817368570588187e-36,2.4305496086142448e-52,1.0108281060334258e-28,7.760265520638709e-20,2.430944113186543e-21,4.3896969681224286e-36,2.55493029394641e-31,9.515170210447056e-49,1.3847087937881657e-47,3.513327285597998e-44,1.299274386022272e-39,3.927391680315186e-45,1.1730956920668271e-24,3.675023635474371e-50,4.976363379315683e-33,2.475354099815525e-59,2.1812388252708396e-42,3.421616030055916e-36,1.174125990131173e-46,4.76110918932259e-41,1.3742715056059274e-45,1.1908649600501942e-51,4.640720278513998e-52,2.905537602311186e-57,1.3602354555273075e-64,2.50595712969977e-66,8.017854558390155e-59
9.535707584672777e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763266605,0.11866996556187298,0.022821567686249995,1.3870723407236038e-56,4.0620745214127054e-30,4.105298716352675e-20,2.2747012044037552e-38,2.944808174809528e-30,5.687987516958071e-33,8.416018216104848e-12,6.114142940969639e-59,8.416017998799131e-12,2.6348407251259917e-40,4.279396835006723e-38,1.9836651475899117e-45,2.863904602518284e-55,1.4783935910134077e-21,1.5249238269712724e-40,4.596218387181114e-10,1.3608586199357845e-11,5.4486004702077866e-14,1.244847864675381e-21,4.609508654837482e-21,5.447429612619521e-14,3.294918503170805e-30,4.582155805313395e-18,7.666497258824055e-19,2.5754860268736384e-20,2.1549829853002184e-35,1.2268129945717914e-51,2.132194809467895e-28,1.0379307406792273e-19,4.1468075377223536e-21,1.386015433969133e-35,5.388998010706477e-31,4.349562891219518e-48,4.316414369690014e-47,9.99282005733795e-44,3.3820016326731695e-39,1.4076140724430937e-44,2.001163254911167e-24,1.4803287334571776e-49,9.807120864743455e-33,1.3757101779647602e-58,6.206973280755405e-42,1.3746877355261502e-35,3.3459043445336742e-46,2.458752754139036e-40,8.830917512799296e-45,4.798489613573808e-51,1.8699454205196896e-51,1.3038558336801324e-56,6.739156468152759e-64,1.2415805966844998e-65,3.597987383587696e-58
1.4303561408585413e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727608999083,0.11866996532782681,0.02282156768284785,2.2097119178422182e-55,1.109541112213171e-29,8.500028114712461e-20,1.8470855660929054e-37,8.547856127031875e-30,1.8222297632462927e-32,1.262402739566663e-11,4.657676550283547e-58,1.2624026945767104e-11,9.678824119772779e-40,1.7307627894904349e-37,8.05190796070956e-45,2.680264868204368e-54,3.060827295416288e-21,9.536184383496732e-40,6.894327504344025e-10,2.0412879332176507e-11,8.173306259683554e-14,2.577228269409572e-21,9.543170957833137e-21,8.170834307597219e-14,8.998632579455092e-30,9.040868059186355e-18,1.999478003262843e-18,8.671957936313194e-20,1.5059242813079665e-34,1.8077285666012624e-50,5.82396887294565e-28,1.5653284544827216e-19,8.585102612699917e-21,7.279310317731823e-35,1.4718615800333904e-30,4.070624716832313e-47,2.126594107446692e-46,4.052848608976043e-43,1.2411452127870747e-38,8.802619255214017e-44,4.1431543731602015e-24,1.0900991106121143e-48,2.4097682768067853e-32,2.3422576699633273e-57,2.5194760003167875e-41,1.0961812403027658e-34,1.3629086339169788e-45,3.0147833522256206e-39,1.5828907672865121e-43,3.535488130126111e-50,1.3777684063854983e-50,1.1221378778674824e-55,6.721333164362856e-63,1.2383452567121537e-64,3.096500428108009e-57
1.907141523249805e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585332114,0.11866996509378067,0.022821567679445702,1.2437648604874779e-54,2.3216472726494642e-29,1.4457126363826113e-19,7.588698710656466e-37,1.8693172167475882e-29,4.24620817175171e-32,1.68320366043327e-11,1.7594686764675905e-57,1.6832035839178082e-11,2.5109543967907777e-39,4.6879479488834215e-37,2.2170813281247617e-44,1.2267166440845488e-53,5.205667398577636e-21,3.418880608261179e-39,9.192436560381734e-10,2.721717245704283e-11,1.0898310337442961e-13,4.3830752931071766e-21,1.6230060096621694e-20,1.0894032177031331e-13,1.8826643271011315e-29,1.4697135992704694e-17,4.0165764328891636e-18,2.1006039294362658e-19,5.421444980838474e-34,8.955171284941279e-50,1.2186193333923537e-27,2.0983502053327886e-19,1.460046775902538e-20,2.2710798265395104e-34,3.079550825088639e-30,1.86305112324537e-46,6.672354593354308e-46,1.115210548640663e-42,3.218378894778371e-38,3.1558946394158364e-43,7.04642048194163e-24,4.3866672261369125e-48,4.6082215168768556e-32,1.2590081844886318e-56,6.937339953165266e-41,4.080905695353336e-34,3.763153183454575e-45,1.3164575324564816e-38,7.85085296732745e-43,1.4232870821253268e-49,5.546527365600185e-50,4.995839036979793e-55,3.273418180530336e-62,6.031131872178616e-64,1.3785748009358651e-56
2.8607122880323323e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072753799818,0.11866996462568837,0.02282156767264141,7.431630336385596e-53,7.332097620510348e-29,3.150274229470842e-19,1.333560035067965e-35,6.218212538664108e-29,1.6136633067115027e-31,2.5248055117219944e-11,2.2787370796361053e-56,2.524805345013769e-11,1.2411737962815418e-38,2.3506052101096862e-36,1.2623212704552569e-43,3.660446096173222e-52,1.1342097538661793e-20,3.7240433734862437e-38,1.3788654471743364e-09,4.082575868066303e-11,1.6349416287545982e-13,9.549226187493312e-21,3.536003478280783e-20,1.633974886964204e-13,5.943509804419313e-29,2.897463871759572e-17,1.1374709318337639e-17,8.79333361860892e-19,5.781272702667645e-33,2.951768338144716e-48,3.8484204937361794e-27,3.182861078247818e-19,3.1808601542313694e-20,1.5474454557123964e-33,9.723584154130239e-30,5.558922069016497e-45,5.1690466299957786e-45,6.333097445636471e-42,1.5906047110903132e-37,3.4376351109932394e-42,1.5352713791157272e-23,7.798687164348556e-47,1.1820694453867497e-31,7.478274495455152e-55,3.949853309636484e-40,3.871305985002651e-33,2.1600484553477095e-44,1.924343536295359e-37,1.8424860736437535e-41,2.5375379903664597e-48,9.889038284215295e-49,1.49522719516395e-53,1.6878115927638366e-60,3.110494142559821e-62,4.125779771125367e-55
3.8142830528148596e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072749066424,0.11866996415759612,0.022821567665837116,5.668132633787356e-52,1.6679191264638628e-28,5.531348452365311e-19,7.124972286245006e-35,1.4465950077674583e-28,4.072533477367961e-31,3.366407375605521e-11,1.080548717038458e-55,3.3664070829275144e-11,3.700371298877853e-38,7.051459886927144e-36,4.06564643231882e-43,2.3528028480445174e-51,1.9912922850833507e-20,1.6329992955185665e-37,1.83848721185235e-09,5.4434344869861956e-11,2.180206870789263e-13,1.6764221823003347e-20,6.207704713680604e-20,2.1784570539198068e-13,1.3516052440586119e-28,4.642262305939097e-17,2.3593926401069015e-17,2.36318990492261e-18,2.518629194460581e-32,1.9017206877620838e-47,8.754068648462455e-27,4.291715693843778e-19,5.58404464757288e-20,5.4265598898074224e-33,2.2115298062434087e-29,3.57299129284406e-44,1.9549710052001073e-44,2.0359027259037183e-41,4.741818379407407e-37,1.5074214972536388e-41,2.695419967908748e-23,4.185441832903311e-46,2.2861054914202013e-31,5.65018312025493e-54,1.2721562714908985e-39,1.612066361362518e-32,6.993984447957185e-44,9.895999770801202e-37,1.1430973559435174e-40,1.3637890357628113e-47,5.3149001895514744e-48,9.657565727073402e-53,1.2859399700163389e-59,2.370095762487124e-61,2.664748434169975e-54
4.7678538175973865e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727443330304,0.11866996368950389,0.022821567659032822,2.7520204527944684e-51,3.1719748630799453e-28,8.591377855981994e-19,2.583016422537841e-34,2.7837193320374273e-28,8.306326537973723e-31,4.208009252125465e-11,3.62390930413642e-55,4.2080087975789636e-11,8.617698501265506e-38,1.652202492333065e-35,1.0010265355349013e-42,9.790134323160805e-51,3.092656029825311e-20,5.06094307070963e-37,2.298108949980797e-09,6.804293102452104e-11,2.725640081244204e-13,2.60347872033111e-20,9.64061583572833e-20,2.7228494234581553e-13,2.569633425754256e-28,6.616453054362164e-17,4.118315864970189e-17,5.058431001398876e-18,7.864453577248227e-32,8.210067583877094e-47,1.6647264291946609e-26,5.424998162966629e-19,8.671790581097882e-20,1.421942239069652e-32,4.205047532931152e-29,1.4867095281124843e-43,5.452066773883584e-44,5.003954368152997e-41,1.1042341726683064e-36,4.671791137150539e-41,4.186226376799208e-23,1.5100329718839133e-45,3.7842745379019868e-31,2.781673632807504e-53,3.1322487536409266e-39,4.780293047712803e-32,1.7301670898003611e-43,3.505062409412396e-36,4.832330217409105e-40,4.926533759922582e-47,1.9199729798984727e-47,4.012448746387832e-52,6.07018516353097e-59,1.1188784379524304e-60,1.1070986774754467e-53
5.7214245823799134e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072739599637,0.11866996322141168,0.02282156765222853,1.046060603161026e-50,5.385051778929834e-28,1.233122215819833e-18,7.516712498118053e-34,4.75898885258885e-28,1.4842509913766321e-30,5.049611141294353e-11,9.954178468706611e-55,5.049610488941437e-11,1.7262548240180597e-37,3.328999551844649e-35,2.094445354276395e-42,3.1985077142583977e-50,4.43858195558275e-20,1.2816536915378082e-36,2.757730661529208e-09,8.165151714460098e-11,3.2712525357321146e-13,3.736291502902613e-20,1.3835491109843538e-19,3.267151907148424e-13,4.361136068824613e-28,8.75231590790073e-17,6.439563017679493e-17,9.397780553570816e-18,2.0207367638598748e-31,2.835556551040689e-46,2.8260418813337346e-26,6.582736521937461e-19,1.244471036356656e-19,3.126364519664446e-32,7.137653109126118e-29,4.857092153568236e-43,1.2697891424517412e-43,1.045179235361179e-40,2.2118008226892178e-36,1.1831118634331059e-40,6.008070138871645e-23,4.346970113013396e-45,5.68047357217891e-31,1.078795950977949e-52,6.553593293511865e-39,1.1547504806218012e-31,3.636470533616179e-43,9.90773997278999e-36,1.612356424851054e-39,1.419948048035601e-46,5.533904471391624e-47,1.3025456405618244e-51,2.1985691344467467e-58,4.052804416676437e-60,3.593814373906697e-53
7.628566111944967e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727301328505,0.11866996228522735,0.022821567638619943,1.0124001763414562e-49,1.245570128086265e-27,2.185098891683949e-18,4.2669361746690574e-33,1.1089186235825384e-27,3.678803572362896e-30,6.732814957579973e-11,5.176501879171026e-54,6.732813801784169e-11,5.187497319671634e-37,1.0114791159047228e-34,6.710694440196561e-42,2.236426962193358e-49,7.864283907384287e-20,5.620266190501778e-36,3.6769740048683872e-09,1.0886868928100196e-10,4.363047215152899e-13,6.61918538059981e-20,2.4511193173301685e-19,4.3554872120512625e-13,1.0081331009439092e-27,1.335263272388773e-16,1.2761654287670817e-16,2.464731395829562e-17,9.188016739998483e-31,2.2890202591461498e-45,6.535836943159563e-26,8.971597041572973e-19,2.204587976821797e-19,1.075666884892822e-31,1.6503817587655455e-28,3.395982317345126e-42,4.900191504867631e-43,3.3371470604129276e-40,6.645752004379302e-36,5.18822250742806e-40,1.06450882029428e-22,2.3869795955982887e-44,1.0667897987422685e-30,1.0903418616768261e-51,2.0997978193494515e-38,4.540350638412683e-31,1.1757419846397914e-42,5.085743177135995e-35,1.1258752511633142e-38,7.817444967604722e-46,3.0467433701439958e-46,8.886713840693401e-51,1.8358620762063313e-57,3.3847839614506256e-59,2.451664492806792e-52
