Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(141),C4H5X(381),C4H5X(374),C2H6(343),C4H7X(140),C4H7X(142),C4H7X(143),H2(190),C4H6a(380),C4H5X(577),C2H5(67)
0.00018579067484437005,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224701293806,0.66999981759867189,9.0711035931568347e-16,0.0,2.7022216736679695e-18,5.0658735698690474e-36,4.1171898489645188e-37,0.0,4.9247279917238436e-37,4.5927428685907339e-36,0.0,2.3519944810339517e-07,1.204657034178455e-07,5.2759323171489063e-08,4.5442354107087966e-09,6.4136571332101147e-22,4.3182823511421986e-11,1.2989196852641386e-16,1.4608994078161546e-12,2.2080974585380785e-21,6.186171597075718e-22,2.8091083043584595e-23,4.0113866762246344e-21,2.3067010223514142e-16,4.8923531862266888e-24,7.8351655376979569e-21
0.00018694970081328924,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246993471437,0.66999981748079562,9.0861376093658527e-16,0.0,2.7067510397031835e-18,5.0743887359814499e-36,4.1428389349294557e-37,0.0,4.9649237254732406e-37,4.6305816360662913e-36,0.0,2.3559755051596035e-07,1.2026214556017875e-07,5.3039464229768822e-08,4.5647541671350605e-09,6.4028190640314536e-22,4.3304514547811124e-11,1.3025799760292789e-16,1.4731185744303051e-12,2.2082661965553572e-21,6.185953808286837e-22,2.8090094076007471e-23,4.0249778119627318e-21,2.33145314955062e-16,4.9364951365360856e-24,7.8482987576286367e-21
0.00018810872678220843,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246973949165,0.66999981736270842,9.101148849438913e-16,0.0,2.7112772634356936e-18,5.0828980751496268e-36,4.1684875975462189e-37,0.0,5.0051853108090339e-37,4.6684866162433065e-36,0.0,2.3599538978766369e-07,1.2005940834001086e-07,5.3319132472889817e-08,4.5852053932129569e-09,6.3920246882063174e-22,4.3425203874881665e-11,1.3062101372698107e-16,1.4853788546628844e-12,2.2084311790421776e-21,6.1857281806738401e-22,2.8089069512743177e-23,4.0385829245117668e-21,2.3562944025911369e-16,4.9806820993633682e-24,7.8614228666161086e-21
0.00018926775275112761,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246954371736,0.6699998172444126,9.1161378240893996e-16,0.0,2.7158003433011428e-18,5.091401583460843e-36,4.1941358371103076e-37,0.0,5.0455126463071872e-37,4.7064577113396735e-36,0.0,2.3639296576575717e-07,1.1985748700813507e-07,5.3598329805313322e-08,4.6055894691879571e-09,6.3812737528719862e-22,4.3544900535039365e-11,1.3098104400913168e-16,1.4976802895479894e-12,2.2085925446420967e-21,6.1854950808856219e-22,2.8088011018708875e-23,4.0522019797585555e-21,2.381224225198127e-16,5.0249128402290915e-24,7.8745378583219173e-21
0.0001904267787200468,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246934739624,0.66999981712591017,9.1311050245529729e-16,0.0,2.7203202782071517e-18,5.099899259865157e-36,4.2197836539172585e-37,0.0,5.0859056327689929e-37,4.7444948256457228e-36,0.0,2.3679027830884472e-07,1.1965637685467087e-07,5.3877058120496305e-08,4.6259067723924571e-09,6.3705660072592064e-22,4.3663613524170692e-11,1.3133811562218616e-16,1.510022919965165e-12,2.2087504315795589e-21,6.185254896554134e-22,2.8086920354143708e-23,4.0658349017255829e-21,2.4062420643105387e-16,5.0691861132714273e-24,7.887643732212579e-21
0.00019146990209207407,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246917024372,0.66999981701908273,9.14455727899863e-16,0.0,2.7243855296221958e-18,5.1075421800284136e-36,4.242866327830443e-37,0.0,5.1223153718981176e-37,4.7787845974506723e-36,0.0,2.3714763425035956e-07,1.1947606741030303e-07,5.4127514150556491e-08,4.6441355641148887e-09,6.3609657576991058e-22,4.3769621555259483e-11,1.316569725820266e-16,1.5211665431834496e-12,2.208889668345696e-21,6.1850329763413664e-22,2.8085912625996349e-23,4.0781163514423173e-21,2.42883291909083e-16,5.109067411386896e-24,7.89943121945443e-21
0.00019251302546410135,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246899265566,0.6699998169120911,9.1579926114601447e-16,0.0,2.7284482314510105e-18,5.1151803705260387e-36,4.2659486597655093e-37,0.0,5.1587781403407776e-37,4.8131277018971215e-36,0.0,2.3750477660316879e-07,1.1929640784477445e-07,5.4377593166489995e-08,4.6623108443317338e-09,6.3514001097580585e-22,4.3874846444540327e-11,1.3197347389153246e-16,1.5323435973551027e-12,2.2090262886591188e-21,6.1848058484570918e-22,2.8084881250066671e-23,4.0904089895632931e-21,2.4514942231454206e-16,5.1489813018532639e-24,7.9112113115976922e-21
0.00019355614883612862,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246881463573,0.66999981680493659,9.1714113426509988e-16,0.0,2.7325083832986359e-18,5.1228138327194384e-36,4.2890306499380979e-37,0.0,5.1952938700765234e-37,4.8475240732147275e-36,0.0,2.3786170527330569e-07,1.1911739479109661e-07,5.462729652607454e-08,4.6804328822944846e-09,6.3418688841664031e-22,4.3979294532758268e-11,1.3228763883182902e-16,1.5435541119626006e-12,2.2091603790134001e-21,6.1845737692771114e-22,2.8083827390586479e-23,4.1027127284328959e-21,2.474225579880125e-16,5.1889269034308367e-24,7.9229840125634971e-21
0.0001945992722081559,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246863618703,0.66999981669762065,9.1848137823007088e-16,0.0,2.7365659845942847e-18,5.1304425664528661e-36,4.3121122985634088e-37,0.0,5.2318624943450757e-37,4.8819736468073337e-36,0.0,2.3821842017629944e-07,1.1893902490959164e-07,5.4876625580061416e-08,4.6985019453925581e-09,6.3323719031088555e-22,4.4082972148105443e-11,1.3259948645789043e-16,1.5547981163887307e-12,2.209292029353066e-21,6.1843369837799295e-22,2.8082752159993461e-23,4.1150275102512858e-21,2.497026594753445e-16,5.2289033482145583e-24,7.9347493230141886e-21
0.00019564239558018316,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246845731301,0.66999981659014474,9.1982002296003925e-16,0.0,2.740621033222396e-18,5.1380665608596441e-36,4.3351936058575075e-37,0.0,5.2684839476026832e-37,4.9164763592123276e-36,0.0,2.3857492122598422e-07,1.1876129487666298e-07,5.5125581672220655e-08,4.7165182992525874e-09,6.3229089896280629e-22,4.4185885522532275e-11,1.3290903501426216e-16,1.566075639916363e-12,2.2094213237573405e-21,6.1840956635276442e-22,2.8081656337241291e-23,4.1273534534396424e-21,2.5198968752635223e-16,5.2689098268324674e-24,7.9465072214149465e-21
0.00019668551895221043,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246827801732,0.66999981648251028,9.2115709736051923e-16,0.0,2.7446735297189429e-18,5.1456858227355589e-36,4.3582745720367928e-37,0.0,5.3051581654795154e-37,4.9510321480614664e-36,0.0,2.3893120833915043e-07,1.1858420138929049e-07,5.5374166139388334e-08,4.7344822077248613e-09,6.3134799678593555e-22,4.4288040821501542e-11,1.3321630356621888e-16,1.5773867117290757e-12,2.209548338587765e-21,6.1838500708752097e-22,2.8080541113776932e-23,4.1396903832602257e-21,2.5428360309345139e-16,5.3089454621695756e-24,7.9582577228452709e-21
0.0001977286423242377,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246809830302,0.66999981637471873,9.2249262935187725e-16,0.0,2.7487234740075512e-18,5.1533003548187549e-36,4.381355197316098e-37,0.0,5.3418850847387712e-37,4.9856409520428854e-36,0.0,2.3928728143984674e-07,1.1840774116917537e-07,5.5622380311512316e-08,4.7523939328656344e-09,6.3040846632550386e-22,4.4389444177433676e-11,1.3352131063365781e-16,1.5887313609123787e-12,2.2096731522262729e-21,6.1836004244012566e-22,2.8079407482168564e-23,4.1520381968934715e-21,2.5658436733034503e-16,5.3490094150801242e-24,7.9700008338735853e-21
0.00019877176569626498,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246791817344,0.66999981626677152,9.2382664590806536e-16,0.0,2.7527708635510277e-18,5.1609101432675162e-36,4.4044354819125362e-37,0.0,5.378664643252972e-37,5.0203027108789717e-36,0.0,2.3964314045586329e-07,1.1823191095917511e-07,5.587022551167909e-08,4.7702537349692139e-09,6.2947229023966047e-22,4.4490101666708569e-11,1.3382407387978527e-16,1.6001096164522032e-12,2.2097958431362576e-21,6.1833468668292514e-22,2.8078256090389938e-23,4.1643970700376008e-21,2.5889194159123638e-16,5.3891009085560819e-24,7.9817365266202058e-21
0.00019981488906829225,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246773763219,0.66999981615866977,9.2515917308395289e-16,0.0,2.7568156978392103e-18,5.1685151869570612e-36,4.4275154260436201e-37,0.0,5.4154967799512417e-37,5.0550173652768663e-36,0.0,2.3999878531354679e-07,1.1805670751798383e-07,5.6117703056174723e-08,4.7880618726185022e-09,6.2853945127065187e-22,4.4590019280170554e-11,1.3412461162614757e-16,1.611521507236189e-12,2.2099164798387307e-21,6.1830896145912104e-22,2.8077087921311549e-23,4.1767669628229056e-21,2.6120628742909382e-16,5.4292191108211792e-24,7.9934647996288512e-21
0.00020085801244031952,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246755668221,0.66999981605041525,9.2649023604318744e-16,0.0,2.7608579792318875e-18,5.1761155036165707e-36,4.4505950299238059e-37,0.0,5.4523814347901206e-37,5.0897848569022133e-36,0.0,2.4035421594447678e-07,1.1788212762667278e-07,5.6364814254519222e-08,4.8058186026532697e-09,6.2760993227955816e-22,4.4689202966503187e-11,1.3442294236669299e-16,1.6229670620555619e-12,2.210035128834364e-21,6.1828289116694758e-22,2.8075904082967808e-23,4.1891475220495929e-21,2.6352736659465229e-16,5.469363172769299e-24,8.005185690507828e-21
0.0002019011358123468,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246737532701,0.66999981594200886,9.2781985911059816e-16,0.0,2.764897706070639e-18,5.1837110854079416e-36,4.4736742937669304e-37,0.0,5.4893185487104691e-37,5.1246051283390492e-36,0.0,2.4070943228981613e-07,1.177081680928842e-07,5.6611560409520422e-08,4.823524180175205e-09,6.2668371626937926e-22,4.4787658645448159e-11,1.3471908321808592e-16,1.6344463096045111e-12,2.2101518629416865e-21,6.18256487611078e-22,2.8074705111258161e-23,4.201538830676703e-21,2.6585514103485873e-16,5.5095323472932579e-24,8.0168991836647276e-21
0.00020294425918437406,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246719356956,0.66999981583345258,9.2914806578831864e-16,0.0,2.7689348738876222e-18,5.1913019052866411e-36,4.496753217790743e-37,0.0,5.526308063616929e-37,5.1594781230699348e-36,0.0,2.4106443428776976e-07,1.1753482573827805e-07,5.685794281730131e-08,4.8411788586192543e-09,6.2576078631806308e-22,4.4885392145748709e-11,1.3501305146902118e-16,1.6459592784782963e-12,2.2102667461646044e-21,6.1822976509483679e-22,2.8073491655641761e-23,4.2139412909212054e-21,2.6818957289208779e-16,5.5497258702939061e-24,8.0286052236978264e-21
0.00020388307021919862,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224670296468,0.6699998157356245,9.3034225957100682e-16,0.0,2.7725661407832162e-18,5.19812959679954e-36,4.5175239590472054e-37,0.0,5.5596433826027961e-37,5.1909088507252355e-36,0.0,2.4138375276893594e-07,1.1737934269505845e-07,5.7079377046333783e-08,4.8570247586086238e-09,6.2493294503316131e-22,4.4972739612029305e-11,1.3527578036980596e-16,1.6563498057532284e-12,2.2103686064868929e-21,6.1820546232755416e-22,2.8072388079641688e-23,4.2251125709832933e-21,2.7029622252203329e-16,5.5859201660563863e-24,8.0391343399427499e-21
0.00020482188125402317,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246686540329,0.66999981563767685,9.3153534051408329e-16,0.0,2.77619533982368e-18,5.2049534652169281e-36,4.5382944253805505e-37,0.0,5.5930210589913552e-37,5.2223821991465139e-36,0.0,2.4170289754219752e-07,1.1722435472120965e-07,5.7300518620184537e-08,4.8728298166352766e-09,6.2410773965491661e-22,4.5059510986359584e-11,1.3553677671117693e-16,1.6667676910973007e-12,2.2104690599608123e-21,6.1818093191593815e-22,2.8071274166478159e-23,4.2362922303694356e-21,2.7240820682574939e-16,5.6221329504636108e-24,8.0496574908907046e-21
0.00020576069228884773,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224667008412,0.66999981553961063,9.3272732416173684e-16,0.0,2.779822464136439e-18,5.2117734696132311e-36,4.5590646169522268e-37,0.0,5.6264410522937048e-37,5.2538981288701445e-36,0.0,2.4202186857401119e-07,1.1706985954590728e-07,5.7521368470025214e-08,4.8885942139636455e-09,6.2328515809346807e-22,4.5145710418811515e-11,1.3579605217284869e-16,1.6772129551549479e-12,2.2105681531443757e-21,6.1815617723877697e-22,2.8070150069413862e-23,4.2474809323107785e-21,2.7452549860569216e-16,5.658363729239118e-24,8.0601745919329671e-21
0.00020669950332367229,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246653596298,0.66999981544142651,9.3391822558084334e-16,0.0,2.7834475154109279e-18,5.2185896192304764e-36,4.5798345339215686e-37,0.0,5.6599033225704636e-37,5.2854566009455089e-36,0.0,2.4234066582459728e-07,1.1691585490291896e-07,5.7741927522753631e-08,4.9043181307934685e-09,6.2246518828246237e-22,4.5231342008949171e-11,1.3605361985679384e-16,1.6876856185087457e-12,2.2106659221532674e-21,6.181312163857326e-22,2.8069016610054266e-23,4.25867847756169e-21,2.7664807078933089e-16,5.6946118969446388e-24,8.0706856627929362e-21
0.00020763831435849684,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246637077084,0.6699998153431258,9.3510805938538711e-16,0.0,2.7870704986347816e-18,5.2254019463673305e-36,4.6006041764448808e-37,0.0,5.6934078304122706e-37,5.3170575769170736e-36,0.0,2.4265928926214499e-07,1.1676233854469408e-07,5.7962196701023038e-08,4.9200017462316506e-09,6.2164781825464855e-22,4.5316409843668041e-11,1.3630949205210148e-16,1.6981857016801046e-12,2.2107624079991962e-21,6.1810606014823749e-22,2.8067874278428524e-23,4.2698842849842476e-21,2.7877589642830344e-16,5.7308769079475023e-24,8.0811907709165011e-21
0.00020848324428983893,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246622183143,0.6699998152545561,9.3617800872448619e-16,0.0,2.7903294110158566e-18,5.2315297483390176e-36,4.6192966201936301e-37,0.0,5.7235979684337404e-37,5.3455347647290741e-36,0.0,2.4294590172272106e-07,1.1662458946000326e-07,5.8160191877970386e-08,4.9340826896161582e-09,6.2091439821728763e-22,4.5392492227805646e-11,1.3653833710593082e-16,1.7076592373890433e-12,2.2108481818256876e-21,6.1808325756951172e-22,2.8066838825184343e-23,4.2799769679632742e-21,2.8069540903449395e-16,5.7635293990745787e-24,8.0906402199949649e-21
0.00020932817422118102,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224660726411,0.66999981516589346,9.3724711482270008e-16,0.0,2.7935866454242071e-18,5.2376544368285142e-36,4.6379888418826176e-37,0.0,5.7538222593726277e-37,5.3740463225788176e-36,0.0,2.4323237334923509e-07,1.1648723245413082e-07,5.8357953667206735e-08,4.9481312621755299e-09,6.2018306573239075e-22,4.5468124168742171e-11,1.3676582736235015e-16,1.7171550145939056e-12,2.2109329751110784e-21,6.1806031109956631e-22,2.8065796837928928e-23,4.2900765857199553e-21,2.8261913573987378e-16,5.7961947160063191e-24,8.1000848039494134e-21
0.0002101731041525231,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224659232017,0.66999981507713835,9.3831538744570001e-16,0.0,2.796842201501096e-18,5.2437760115507646e-36,4.6566808416270477e-37,0.0,5.7840806755491072e-37,5.4025922234120224e-36,0.0,2.4351870412275663e-07,1.1635026591496319e-07,5.8555482732608205e-08,4.9621475922843239e-09,6.1945381221657914e-22,4.5543308570277548e-11,1.3699197148976616e-16,1.7266730481249452e-12,2.2110168148459206e-21,6.1803722707241471e-22,2.8064748604271535e-23,4.3001831249991045e-21,2.8454705715473811e-16,5.8288724781739913e-24,8.1095245223809595e-21
0.0002110180340838652,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246577351471,0.66999981498829153,9.3938283609432321e-16,0.0,2.800096079157296e-18,5.2498944717386925e-36,4.67537261954218e-37,0.0,5.8143731895958104e-37,5.4311724404661759e-36,0.0,2.4380489402509623e-07,1.1621368823802288e-07,5.8752779735321553e-08,4.9761318076329961e-09,6.1872662912710407e-22,4.5618048313552509e-11,1.3721677816362456e-16,1.736213352771815e-12,2.2110997267779808e-21,6.1801401232288962e-22,2.8063694434581104e-23,4.3102965753754869e-21,2.8647915396925529e-16,5.8615623029847815e-24,8.1189593739311682e-21
0.00021186296401520729,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246562358181,0.66999981489935367,9.4044947001238908e-16,0.0,2.8033482783176674e-18,5.2560098173006963e-36,4.6940641757430471e-37,0.0,5.8446997744490496e-37,5.4597869472624093e-36,0.0,2.4409094303946066e-07,1.1607749782708349e-07,5.8949845333778582e-08,4.990084035231427e-09,6.1800150796514911e-22,4.5692346258321755e-11,1.3744025597497008e-16,1.7457759432838174e-12,2.2111817360327311e-21,6.1799067328607756e-22,2.8062634621068934e-23,4.3204169169429163e-21,2.8841540695305458e-16,5.8942638127962029e-24,8.1283893586130964e-21
0.00021270789394654938,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246547340461,0.66999981481032544,9.4151529819431338e-16,0.0,2.8065987989227278e-18,5.2621220480642812e-36,4.7127555103446263e-37,0.0,5.8750604033407486e-37,5.4884357175979817e-36,0.0,2.4437685115033536e-07,1.1594169309401596e-07,5.9146680183709876e-08,5.0040044014135932e-09,6.1727844027500986e-22,4.576620524283339e-11,1.3766241346773271e-16,1.7553608343699542e-12,2.2112628669247733e-21,6.1796721636792375e-22,2.8061569454627365e-23,4.3305441316595368e-21,2.903557969548318e-16,5.9269766320551687e-24,8.1378144762597377e-21
0.00021439775380923355,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246517232339,0.66999981463200087,9.4364457213658583e-16,0.0,2.8130948043035006e-18,5.2743371646132695e-36,4.7501375152100714e-37,0.0,5.9358836875823926e-37,5.5458359453982472e-36,0.0,2.4494824460628873e-07,1.1567123434950795e-07,5.9539660247522204e-08,5.031750051519796e-09,6.1583843170314257e-22,4.5912617579001728e-11,1.3810280132044854e-16,1.7745975768998232e-12,2.211422587702031e-21,6.17919973213836e-22,2.8059424167595928e-23,4.3508191087272113e-21,2.9424891179927167e-16,5.9924347162531481e-24,8.1566501099253946e-21
0.00021608761367191773,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246487028394,0.6699998144533228,9.4577072514980533e-16,0.0,2.8195840951190196e-18,5.2865398205340069e-36,4.7875186350586581e-37,0.0,5.996842833794386e-37,5.6033729194939174e-36,0.0,2.4551907429516649e-07,1.1540229946076869e-07,5.9931725119099958e-08,5.0593697552671168e-09,6.1440653662469258e-22,4.6057307608884182e-11,1.3853800875577635e-16,1.7939236972311624e-12,2.2115790705314294e-21,6.1787232982121942e-22,2.805726070594268e-23,4.3711213630295158e-21,2.9815834685857113e-16,6.0579336222817176e-24,8.1754662743890214e-21
0.0002177774735346019,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246456729858,0.66999981427429656,9.4789382089007335e-16,0.0,2.8260666714212756e-18,5.298730015421889e-36,4.8248988708107228e-37,0.0,6.0579376377086513e-37,5.6610464394911853e-36,0.0,2.4608934013970712e-07,1.1513487601142091e-07,6.0322879948414071e-08,5.0868644994234536e-09,6.1298268893091665e-22,4.6200297289319864e-11,1.3896810181455508e-16,1.813339311595687e-12,2.2117324867100426e-21,6.1782433032301355e-22,2.8055081073721154e-23,4.391450751742274e-21,3.0208395172950407e-16,6.1234704694290521e-24,8.1942629698048911e-21
0.0002194673333972861,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332246426337964,0.66999981409492726,9.5001391965026948e-16,0.0,2.8325425334913638e-18,5.310907749299367e-36,4.862278223386643e-37,0.0,6.1191678990787931e-37,5.7188563087553812e-36,0.0,2.4665904208288168e-07,1.1486895171094302e-07,6.0713129843514942e-08,5.1142352603517345e-09,6.1156682318316806e-22,4.6341608252721089e-11,1.3939314556387187e-16,1.8328445355910912e-12,2.2118829979962594e-21,6.1777601621956298e-22,2.8052887155440536e-23,4.4118071329385231e-21,3.0602557723675349e-16,6.1890424284147934e-24,8.2130401969828648e-21
