Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70),HOCO(73)
5.010788740782448e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276799975,0.11866996602994073,0.022821567693053928,3.36769067207527e-93,7.817386337500953e-43,1.2506252895387337e-28,8.657522136096119e-67,5.284687481314139e-43,4.700654587472792e-103,4.4224184269090234e-16,3.7388511269704026e-84,4.4224184269024024e-16,3.2336786483135324e-57,2.3453831856636135e-56,7.775205822071394e-87,9.015333399306883e-88,4.504757757838793e-30,1.2243111500592357e-65,2.4152041099465637e-14,7.150990107966059e-16,2.8627811470097763e-18,3.793459602059741e-30,1.4046543731419785e-29,2.862781113823314e-18,1.6377751872732415e-26,1.7523812226594277e-31,2.4724858821491118e-36,1.0149524449742024e-59,4.103369854794334e-41,1.2637144456159425e-29,1.371952526563203e-56,1.3692869129789808e-80,5.376399068651896e-24,6.34432229326385e-43,6.813570013697993e-84,3.291511624193617e-95,3.458406842187264e-84,1.0726329421246578e-69,9.50050844815289e-79,7.645863971874755e-114
1.0022121245942626e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995014,0.11866996602991613,0.02282156769305357,9.970820484406968e-91,6.254502972854489e-42,5.002908383169486e-28,6.406324357143303e-65,4.2282852510333703e-42,1.3904124598170786e-100,8.845316769007402e-16,2.393326497256514e-82,8.845316768980912e-16,5.174587678572278e-56,3.7531579374946916e-55,1.1501740764627281e-84,1.3336242135916402e-85,1.8020497558110817e-29,7.637426748166613e-64,4.8306703147406263e-14,1.4302756232220367e-15,5.725872992599692e-18,1.5175060087960598e-29,5.619074751752225e-29,5.7258728598423355e-18,6.551563792898755e-26,1.4020209334418888e-30,2.2931007747210693e-35,3.758563579785674e-58,3.283007631495798e-40,5.055269146390268e-29,4.390872110954185e-55,2.0255647711864556e-78,1.0753390587731496e-23,5.075935524669008e-42,1.008881227906377e-81,9.740870088665151e-93,5.1208435426223004e-82,6.86584431567962e-68,1.1850788076982979e-76,4.520914900100984e-111
2.0044786256262983e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999004,0.11866996602986693,0.022821567693052856,3.242877041595313e-88,5.003840054158653e-41,2.001244851064332e-27,5.207158169637564e-63,3.3828423189275726e-41,4.516473146154502e-98,1.7691113453218148e-15,1.5318767421771378e-80,1.7691113453112187e-15,8.27990179310638e-55,6.005487251273393e-54,1.8686202067369785e-82,2.1666608531107085e-83,7.208492339035143e-29,4.8244416945094155e-62,9.661602724299371e-14,2.8606288480725165e-15,1.1452056783496888e-17,6.070260409217277e-29,2.247721339627082e-28,1.1452056252440253e-17,2.6206760470030697e-25,1.1216425414581475e-29,2.3384525375263652e-34,1.5293842256386931e-56,2.626530871979499e-39,2.022189910798704e-28,1.4051535327224836e-53,3.290815963575453e-76,2.150740065881345e-23,4.060934427075084e-41,1.6411239139178122e-79,3.1661358392212834e-90,8.329962638083418e-80,4.39437951109326e-66,1.4970384295187234e-74,2.934777613431235e-108
4.0090116276903697e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679980093,0.11866996602976854,0.022821567693051426,1.1835337448053231e-85,4.003167279488363e-40,8.005142801875904e-27,4.7493574826933926e-61,2.7063595028180096e-40,1.6460961982483514e-95,3.5382706821695624e-15,9.804484071967982e-79,3.538270682127177e-15,1.3248292072918626e-53,9.609122915629738e-53,3.4063764745393425e-80,3.949685700947116e-81,2.8834555998134934e-28,3.0672076143854466e-60,1.9323467543299335e-13,5.721335297771946e-15,2.2904424764190134e-17,2.428145062844794e-28,8.991068110280138e-28,2.2904422639875576e-17,1.048246861331359e-24,8.972914095139159e-29,2.6769840102690588e-33,6.984077742673506e-55,2.101274703317085e-38,8.088923962830399e-28,4.4964479154897304e-52,5.998949248812455e-74,4.301552893266836e-23,3.2488138203332085e-40,2.9957591238690797e-77,1.154738556031625e-87,1.5205790329365922e-77,2.812378564106077e-64,1.9034268015391613e-72,2.137336209181162e-105
8.018077631818512e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767996019,0.11866996602957174,0.022821567693048564,4.838682654448224e-83,3.2025721797983056e-39,3.202090119820238e-26,4.852733878112281e-59,2.1651218583622688e-39,6.7217320817134575e-93,7.076589355887446e-15,6.2750211284967725e-77,7.076589355717902e-15,2.1197626628758097e-52,1.5374857428229102e-51,6.956920014206209e-78,8.0665326794478e-79,1.1533939728672539e-27,1.9563334563159505e-58,3.8647197180829175e-13,1.1442748197164692e-14,4.580916232140742e-17,9.712611038932491e-28,3.5964636913224414e-27,4.5809153823704325e-17,4.192671057867474e-24,7.177713783242407e-28,3.4313287598617416e-32,3.5722939329101806e-53,1.6810399214938227e-37,3.235602299128803e-27,1.4387523874686004e-50,1.2251789609832331e-71,8.603221800714223e-23,2.5990645661764105e-39,6.125627089504322e-75,4.718130018460478e-85,3.1092347767305334e-75,1.7997854209003645e-62,2.428028363146584e-70,1.7441449346810293e-102
1.6036209640074798e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992039,0.11866996602917813,0.022821567693042843,2.1645523315745517e-80,2.5620735043906555e-38,1.280842903104664e-25,5.42589592655543e-57,1.7321111836610293e-38,3.0043440300401876e-90,1.415322670341277e-14,4.016061924499656e-75,1.4153226702734595e-14,3.391648987434402e-51,2.4599936040247657e-50,1.5550615320933102e-75,1.8030902065480885e-76,4.613599357437439e-27,1.249736983013941e-56,7.729465645400847e-13,2.2885573995925716e-14,9.161864382104745e-17,3.885009764791666e-27,1.4385926832279308e-26,9.161860982719504e-17,1.676789787594688e-23,5.7410810681900085e-27,4.808050978345434e-31,1.9988117106442834e-51,1.3448402507653217e-36,1.294247342301415e-26,4.603164689046818e-49,2.738609137129138e-69,1.7206732626314603e-22,2.0792362542941726e-38,1.3704129721991457e-72,2.10971714758956e-82,6.955944889070622e-73,1.1516537009343938e-60,3.1020746538629108e-68,1.5582321251443603e-99
3.2072473656587367e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767984079,0.11866996602839094,0.0228215676930314,1.0278904117796715e-77,2.049665776471364e-37,5.12338736432701e-25,6.440673704877824e-55,1.3856944168158486e-37,1.4259331826299191e-87,2.830650139882164e-14,2.5702950928646134e-73,2.830650139610895e-14,5.426661302616329e-50,3.9359886730873456e-49,3.690828326115968e-73,4.279506585436189e-74,1.8454444361633229e-26,7.988614607174497e-55,1.5458957499284556e-12,4.577122559334991e-14,1.8323763237620066e-16,1.553964330558917e-26,5.754384484136863e-26,1.832374963775166e-16,6.704879977481844e-23,4.591080892584052e-26,7.145341296708291e-30,1.1869411938635143e-49,1.0758759258037882e-35,5.177001253105282e-26,1.4724521857231902e-47,6.499893311068928e-67,3.4414446320337744e-22,1.6633495611581393e-37,3.254266968006213e-70,1.0015848350400463e-79,1.651814478549932e-70,7.367801945453186e-59,3.9657848860138674e-66,1.4786324053587593e-96
6.414500168961251e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767968158,0.11866996602681655,0.022821567693008516,5.054329085717658e-75,1.6397364802163667e-36,2.0493597275119042e-24,7.9169024202696645e-53,1.1085577071358831e-36,7.009521131568346e-85,5.661305079107232e-14,1.6449937716405154e-71,5.661305078022152e-14,8.68267623409195e-49,6.297535483671651e-48,9.072241954412124e-71,1.0519241691339482e-71,7.381787130914167e-26,5.106681466341122e-53,3.0917941204043364e-12,9.154252878780689e-14,3.664757118304501e-16,6.215517033743193e-26,2.30175601413903e-25,3.664751676515775e-16,2.6801201738995865e-22,3.669996791766723e-25,1.0988517329740401e-28,7.297091539390112e-48,8.607028696340758e-35,2.0708021088820163e-25,4.708229100705681e-46,1.5977058473340963e-64,6.883264187967321e-22,1.3306106242005039e-36,8.001371564871562e-68,4.924244813410978e-77,4.061433688034219e-68,4.7118014043235027e-57,5.070127339174091e-64,1.4534492390898134e-93
1.282900577556628e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679363175,0.11866996602366778,0.022821567692962744,2.531643050631647e-72,1.3117924392429475e-35,8.19746149561856e-24,9.913281558436496e-51,8.86847012341607e-36,3.510440622326924e-82,1.1322614958130532e-13,1.0527975404605828e-69,1.1322614953790212e-13,1.3892295891889944e-47,1.0075874025903686e-46,2.2718214920782393e-68,2.6341707561696e-69,2.952716729517848e-25,3.262607444953983e-51,6.1835908601526565e-12,1.830851351751552e-13,7.329522810756334e-16,2.48592988379815e-25,9.20702425942019e-25,7.329501028938184e-16,1.0705833767424118e-21,2.931411077212543e-24,1.7207263729380277e-27,4.56927467852287e-46,6.885641673508964e-34,8.283205497677155e-25,1.5043168507181658e-44,4.000884726669741e-62,1.3768010568349794e-21,1.0643757080540659e-35,2.0038994325847157e-65,2.4662880241964564e-74,1.0171957236796606e-65,3.0109530413274452e-55,6.478312620190079e-62,1.45570129071476e-90
2.5658016988776336e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767872636,0.11866996601737023,0.022821567692871202,1.2789612176797217e-69,1.049437990758184e-34,3.278999486563796e-23,1.252001305763021e-48,7.094779119807825e-35,1.773318690960125e-79,2.26452347184698e-13,6.7379085642874585e-68,2.2645234701108522e-13,2.2227682632594108e-46,1.6120786384069605e-45,5.738214469124584e-66,6.653441124167665e-67,1.1810870671568112e-24,2.0814907410255896e-49,1.2367184334835532e-11,3.6617034794358906e-13,1.465907068572668e-15,9.941495311275334e-25,3.68280635386182e-24,1.4658983441584417e-15,4.270656610610257e-21,2.3378163147004322e-23,2.717115224518304e-26,2.885588983605793e-44,5.508537075709363e-33,3.313276689009993e-24,4.799036470362907e-43,1.010550171546165e-59,2.754193240317409e-21,8.513192079402694e-35,5.061519136566322e-63,1.24589077617931e-71,2.569430263461222e-63,1.9211409812989076e-53,8.265642146194949e-60,1.4707352788749652e-87
5.131603941519645e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767745273,0.11866996600477513,0.022821567692688116,6.475121158296777e-67,8.395563849251264e-34,1.3116109956721893e-22,1.584651153015719e-46,5.675823919547379e-34,8.977811424418809e-77,4.529047424831896e-13,4.3122621166883437e-66,4.529047417887388e-13,3.556429340604081e-45,2.579127889251395e-44,1.4525538264156307e-63,1.68423008277732e-64,4.72434901867915e-24,1.3240049750882167e-47,2.473437126494621e-11,7.32340773455412e-13,2.931823300346261e-15,3.97481796549295e-24,1.4731191591908936e-23,2.9317883098372428e-15,1.6989912801618007e-20,1.8586415287629698e-22,4.299205300278925e-25,1.8261686013369448e-42,4.4068649324937745e-32,1.3253056356245515e-23,1.5263045713818713e-41,2.5580667734170494e-57,5.5107492369040944e-21,6.807649901431336e-34,1.2811163528639328e-60,6.307531120657601e-69,6.504279819735452e-61,1.2220736778097783e-51,1.0514105481431172e-57,1.4893544085507169e-84
1.0263208426803667e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674905474,0.11866996597958492,0.022821567692321947,3.2673263800742716e-64,6.716544972733141e-33,5.246531016082315e-22,1.9990417569133392e-44,4.54065844956494e-33,4.530312445374982e-74,9.058095334469929e-13,2.7598470089939686e-64,9.058095306691955e-13,5.690285065912399e-44,4.125969130006365e-43,3.664855230551665e-61,4.249377328126111e-62,1.8897397569630105e-23,8.371520280595498e-46,4.94687450481473e-11,1.4646816243788652e-12,5.86368287077119e-15,1.588504464677906e-23,5.892448173248546e-23,5.8635421740259976e-15,6.722908827065622e-20,1.4686162474578688e-21,6.779370814866556e-24,1.151827858970251e-40,3.5255465963265067e-31,5.301180959208555e-23,4.8249858379229295e-40,6.454068077763588e-55,1.1030947748550377e-20,5.441478024217032e-33,3.2314231181843116e-58,3.182696459138247e-66,1.6410090450502546e-58,7.727233927048706e-50,1.3292860591775236e-55,2.1876755749670725e-81
2.0526417397371713e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766981096,0.1186699659292045,0.022821567691589606,1.6317111957121615e-61,5.373385091436069e-32,2.0986797349360397e-21,2.4958768817736704e-42,3.632524988377581e-32,2.2626543118513845e-71,1.8116191168418575e-12,1.7663006315003524e-62,1.8116191057307079e-12,9.104448283707829e-43,6.599522342745704e-42,9.151819255573819e-59,1.06114439015014e-59,7.558959322666646e-23,5.231138467471638e-44,9.893749230646836e-11,2.929363325825103e-12,1.172751416485705e-14,6.34266380838279e-23,2.3569562178291e-22,1.172694563558931e-14,2.632444603106656e-19,1.1464898035085057e-20,1.0579559049128064e-22,7.189899773254676e-39,2.8205218365033087e-30,2.120438865013243e-22,1.5072382075645702e-38,1.6116781055612437e-52,2.2099690845617285e-20,4.345772770968592e-32,8.064732339447459e-56,1.5894065071021527e-63,4.097536052343285e-56,4.828617507357291e-48,1.6605156480585854e-53,2.1865469378632883e-78
4.1052835338507806e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765962193,0.11866996582844365,0.022821567690124923,7.972633324311746e-59,4.298945181798872e-31,8.395226407018051e-21,3.0489062349319723e-40,2.9060168873710206e-31,1.1057593621661794e-68,3.6232382895004176e-12,1.1304303830106309e-60,3.6232382450561293e-12,1.456709077795575e-41,1.0552776232016885e-40,2.2361433359810186e-56,2.592769091222402e-57,3.023583784669957e-22,3.195110728033029e-42,1.978749855907861e-10,5.858726727115496e-12,2.3455653538731848e-14,2.5280274436689997e-22,9.427639902691753e-22,2.3453335506350207e-14,1.0101872196062883e-18,8.743591532941577e-20,1.6151629603871836e-21,4.390726225696758e-37,2.256545147419365e-29,8.481486817051443e-22,4.601334990170465e-37,3.9378468358752503e-50,4.4350561333911915e-20,3.464819795602757e-31,1.968196435081645e-53,7.765584701662562e-61,1.000995279553268e-53,2.949291545409736e-46,2.0265947876993418e-51,2.1383074097224962e-75
6.15792532796439e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727649432895,0.1186699657276828,0.02282156768866024,6.730205678227577e-58,1.2292684281175606e-30,1.784056637086374e-20,1.9655326258358926e-39,8.627232322020168e-31,9.294052634605144e-68,5.434857468027809e-12,6.418245079807758e-60,5.434857373583947e-12,5.511021538400335e-41,4.022133594877445e-40,1.6592876928917843e-55,1.9239116033452243e-56,6.425115573325185e-22,1.7636669135832933e-41,2.968124776427794e-10,8.78809012680381e-12,3.5184296361556086e-14,5.358838322382828e-22,2.003346296853414e-21,3.517930833963852e-14,2.08674609757512e-18,2.432882095299747e-19,5.814280451285066e-21,2.4112272054413982e-36,6.452509550929501e-29,1.802276478874425e-21,2.114378644325536e-36,2.921983409292643e-49,6.671481611542308e-20,9.887911435556855e-31,1.467252991573032e-52,6.544119584837928e-60,7.464317811805654e-53,1.627982236728332e-45,1.3117299060605777e-50,1.6229470752435153e-74
1.0263208916191608e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727629054834,0.11866996552616113,0.022821567685730876,1.0621414276668423e-55,5.649794943449521e-30,4.932849907885355e-20,8.161645867349813e-38,4.041168666984107e-30,1.2024541577480473e-65,9.058095848555103e-12,1.725393682699989e-58,9.058095587449185e-12,4.349339322429401e-40,3.3037294599362393e-39,1.2089072071926904e-53,1.401679543745517e-54,1.776355487159187e-21,4.057479244106947e-40,4.946874568174687e-10,1.464681691978028e-11,5.864378741959704e-14,1.47222061975782e-21,5.538469466914735e-21,5.862958597542533e-14,5.382875301968916e-18,1.0333464181227e-18,4.147875102079195e-20,5.782597346581254e-35,2.96558762575428e-28,4.982482981620972e-21,2.841188657533388e-35,2.1287557048311766e-47,1.1189686284384353e-19,4.517528066986458e-30,1.3028456541584951e-50,1.0435113574162333e-57,6.639138157835797e-51,3.745368712543905e-44,5.2245572381188364e-49,6.596784047576912e-72
1.3957964145596105e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761071458,0.11866996534479163,0.02282156768309445,6.823393100577845e-55,1.271829488676459e-29,8.784446399671377e-20,3.785185539427203e-37,9.325394643256299e-30,6.5614707587699256e-65,1.2319010409988886e-11,7.491881239001287e-58,1.2319009945040596e-11,1.220564577533376e-39,9.629709368611174e-39,6.138541625724399e-53,7.117327214426964e-54,3.163162822839543e-21,1.6078794617568764e-39,6.727749340930184e-10,1.9919671028292092e-11,7.975923646792658e-14,2.6106355528940295e-21,9.862144374259133e-21,7.97334885708916e-14,9.161628624174012e-18,2.2269799252970554e-18,1.1036663575599083e-19,2.4003266374305966e-34,6.6758058898486e-28,8.871993807431278e-21,9.805984018156876e-35,1.080914561890201e-46,1.5292705236612393e-19,1.0135883197999753e-29,7.85903522175701e-50,7.012536826309609e-57,4.0057239237260135e-50,1.4842025740158372e-43,2.32143940388924e-48,5.635105600564298e-71
1.7652719375000602e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759237432,0.11866996516342213,0.022821567680458024,2.9437870522136846e-54,2.4039711855262348e-29,1.371337654169459e-19,1.2976580237336718e-36,1.79554618752485e-29,2.970505526612104e-64,1.557992499148941e-11,2.2685437697688398e-57,1.5579924265704508e-11,2.794551061032095e-39,2.2023714130325923e-38,2.4317167719909687e-52,2.8194437902795353e-53,4.937741803075179e-21,4.861458615281178e-39,8.508624071540514e-10,2.5192525131333947e-11,1.0087684128294004e-13,4.0581107481541656e-21,1.5394586188618627e-20,1.0083596520508169e-13,1.3684091691215024e-17,4.026067512340535e-18,2.394685553163616e-19,7.0085613877508295e-34,1.2618259934826238e-27,1.384878440355789e-20,2.51640603611554e-34,4.281859521761368e-46,1.9434501317693052e-19,1.9092385954777723e-29,2.9021919508693536e-49,2.858411644733563e-56,1.4803252649571711e-49,4.487538166356384e-43,8.135636623471247e-48,2.2460538630108655e-70
2.1347474604405097e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727574034063,0.11866996498205262,0.0228215676778216,1.0062983198140565e-53,4.0183490998861394e-29,1.9660060329451565e-19,3.573150176846905e-36,3.0528662986779534e-29,9.917455117917703e-64,1.8840839591943768e-11,5.889370301644335e-57,1.8840838551486506e-11,5.44953665997777e-39,4.3530089606064193e-38,7.385624455990624e-52,8.563180013550679e-53,7.078612199730892e-21,1.193649752582758e-38,1.0289498762340267e-09,3.0465379229216576e-11,1.2199658439791153e-13,5.794333259391529e-21,2.206876720777237e-20,1.2193709495258422e-13,1.882649523723979e-17,6.4599847023914875e-18,4.450236012844776e-19,1.7482516751508872e-33,2.1091757751352742e-27,1.9852525456056545e-20,5.518020106124973e-34,1.3004681251805346e-45,2.361292650644089e-19,3.181131519595854e-29,9.187523548306513e-49,1.0016841153451441e-55,4.68799372279432e-49,1.1018437702111582e-42,2.2248165002215234e-47,9.233836880103358e-70
2.873698506321409e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727537353554,0.11866996461931366,0.022821567672548743,7.348304496899572e-53,8.579413112628487e-29,3.3874641811382134e-19,1.6346703299075933e-35,6.749903812851088e-29,5.730967256654738e-63,2.5362668836072884e-11,2.604980063538231e-56,2.5362667043502968e-11,1.446826511432288e-38,1.216336995890641e-37,3.7971749603949394e-51,4.4024889744687495e-52,1.219567383999912e-20,4.494304175255513e-38,1.3851248053152485e-09,4.101108741322917e-11,1.6424121499334765e-13,9.916153877859006e-21,3.802064451525789e-20,1.6413628314236305e-13,3.03179071136771e-17,1.2921027200553257e-17,1.0919095416363368e-18,7.13751588872641e-33,4.503113827038409e-27,3.420165888733707e-20,1.8094550210556165e-33,6.685855151705374e-45,3.2053308890144996e-19,6.756655577098558e-29,6.374469625113055e-48,7.9666952562786e-55,3.2530614138414805e-48,4.148659389064314e-42,9.593524758576877e-47,1.0842678439441095e-68
3.612649552202308e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727500673046,0.1186699642565747,0.022821567667275888,3.1405456883510113e-52,1.5601917510575875e-28,5.185192859514817e-19,5.256890499209131e-35,1.2645828081439762e-28,2.2157134902046443e-62,3.188449815025351e-11,7.838543708893128e-56,3.188449540658175e-11,3.138355557251383e-38,2.7212576445628185e-37,1.3465246209134584e-50,1.5611542680280637e-51,1.866669764532706e-20,1.2661376006074572e-37,1.7412997196808613e-09,5.155679557819545e-11,2.0649450128326678e-13,1.5078867137272692e-20,5.819227085856137e-20,2.063304934061653e-13,4.3532255979261547e-17,2.2112139083020913e-17,2.205827582586781e-18,2.038214110485651e-32,8.188845134419584e-27,5.234597184659919e-20,4.5011761062241846e-33,2.3708257511869564e-44,4.0629087361804837e-19,1.2227106127947084e-28,2.4239780444758153e-47,3.251632046727121e-54,1.2378126232603953e-47,1.168767516809403e-41,3.005375972285842e-46,5.10648748318392e-68
4.3516005980832075e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727463992537,0.11866996389383574,0.022821567662003033,1.0897575478931178e-51,2.5810596672401176e-28,7.384758218552766e-19,1.4294619242648123e-34,2.14018209754259e-28,7.208780265301761e-62,3.840632753922911e-11,2.0290869847809153e-55,3.840632363197738e-11,6.065233516136996e-38,5.372030645270323e-37,4.0249808382446175e-50,4.666476132060345e-51,2.6583519775374943e-20,3.065192093109089e-37,2.09747461833274e-09,6.210250372284607e-11,2.4875756917461013e-13,2.1331762482212175e-20,8.286938272412143e-20,2.4851938869021817e-13,5.820994039804686e-17,3.443086024845194e-17,3.981975766661061e-18,4.993509213278883e-32,1.3546605468471594e-26,7.454218681910402e-20,9.706982186759281e-33,7.08659578037911e-44,4.934944552626408e-19,2.012730502767374e-28,7.690152361861765e-47,1.1362043466632725e-53,3.929017962571286e-47,2.829481858867747e-41,8.052210543950882e-46,2.0929541210951422e-67
5.090551643964107e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072742731203,0.11866996353109681,0.022821567656730178,3.344590800778169e-51,3.989214734794757e-28,9.992507593977257e-19,3.4650395317484694e-34,3.3641359074637355e-28,2.0777444786940485e-61,4.492815700416441e-11,4.719835971658007e-55,4.492815171752915e-11,1.0774549092174809e-37,9.676766793253896e-37,1.0680066268226476e-49,1.2382030009414315e-50,3.596883038562777e-20,6.655428574275986e-37,2.453649501024275e-09,7.264821184688642e-11,2.9103111248531513e-13,2.866807173756828e-20,1.1212214149424343e-19,2.907028862524219e-13,7.402782609920463e-17,5.007615768698108e-17,6.626303913823326e-18,1.0965080951326723e-31,2.093658952715438e-26,1.0085309981250994e-19,1.8857004192828247e-32,1.880333759429133e-43,5.821665239416268e-19,3.0950393224425585e-28,2.1896757989325032e-46,3.5574930914413676e-53,1.119235025146807e-46,6.143662509882365e-41,1.9284689516442242e-45,7.617692534230832e-67
6.568453735725906e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072735395101,0.11866996280561899,0.02282156764618447,4.049557276632397e-50,8.33475528047567e-28,1.6434694663851365e-18,1.9653710386164347e-33,7.188453369384963e-28,2.2292037165689295e-60,5.79718161622313e-11,2.335906686121204e-54,5.79718074684224e-11,2.9534968831793993e-37,2.669967370710536e-36,8.271064879666589e-49,9.588488240202697e-50,5.915205015082073e-20,2.7922242441527237e-36,3.1659992184487914e-09,9.373962803316485e-11,3.756121212442001e-13,4.646435590589855e-20,1.8437368768862314e-19,3.7505366583778146e-13,1.077911337243464e-16,9.150352140040357e-17,1.567765595332306e-17,4.60064088611903e-31,4.3739324641622414e-26,1.6583445314128942e-19,5.939236276194763e-32,1.4560169475272037e-42,7.6392325534713615e-19,6.38894987977943e-28,1.8477015348298237e-45,4.295386310149178e-52,9.47276050416895e-46,2.5775619763765762e-40,1.0807626814923325e-44,1.2910094356385053e-65
8.046355827487704e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727280589994,0.11866996208014124,0.022821567635638765,2.0570867419801105e-49,1.5057513105448272e-27,2.451128996301116e-18,6.944029194752199e-33,1.3151848991219959e-27,1.1200930347829226e-59,7.101547562427698e-11,7.59917256174368e-54,7.101546265946792e-11,6.545503496208662e-37,5.917403950250144e-36,3.5023528658564676e-48,4.060065334242721e-49,8.821419652095141e-20,8.18405618137264e-36,3.8783488719778965e-09,1.1483104413721033e-10,4.602400938330866e-13,6.830506128505034e-20,2.7493621990057343e-19,4.593828449536889e-13,1.4366515539221874e-16,1.461042478450626e-16,3.07942656355635e-17,1.3427944616222014e-30,7.90115611199789e-26,2.4727823555701084e-19,1.4285045238558658e-31,6.164975189149251e-42,9.515589072274871e-19,1.1410421439148974e-27,7.797737519321951e-45,2.142354990728922e-51,4.005767889623191e-45,7.554983162560939e-40,3.8134016064814514e-44,7.48212747832574e-65
9.524257919249503e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072720722899,0.11866996135466357,0.022821567625093058,7.483455878780018e-49,2.4663304402093764e-27,3.422219365203387e-18,1.9203071538419237e-32,2.1708755908641206e-27,4.055856927276632e-59,8.405913539019241e-11,1.9898215387422261e-53,8.40591172907351e-11,1.2639664265464636e-36,1.1418409558411758e-35,1.1128516341108103e-47,1.2900200587962819e-48,1.2315454926250122e-19,1.953844711437035e-35,4.59069846161942e-09,1.359224601592057e-10,5.449173808384247e-13,9.401931218194774e-20,3.83803155159676e-19,5.43690431564634e-13,1.8079736479299627e-16,2.1320939091036738e-16,5.3489754104978165e-17,3.206312522725338e-30,1.2940313642274634e-25,3.451761342868527e-19,2.915389991650603e-31,1.958749126407609e-41,1.1450727591463474e-18,1.8483079102286234e-27,2.483624414552426e-44,7.795339069954879e-51,1.2779447047493522e-44,1.8036844432293703e-39,1.052659347873658e-43,3.129543487979831e-64
1.1002160011011302e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727133867976,0.11866996062918596,0.02282156761454735,2.2469709140410402e-48,3.767316721957999e-27,4.556740333990319e-18,4.550002708985194e-32,3.332697435571308e-27,1.205455230575432e-58,9.710279545989131e-11,4.542470598449002e-53,9.710277136224765e-11,2.218856753266515e-36,2.0032387595634635e-35,2.9627822579373223e-47,3.434349737766315e-48,1.6397286820088102e-19,4.077221837313489e-35,5.303047987375978e-09,1.5701387609932828e-10,6.296459825822794e-13,1.234385701343031e-19,5.109692802124888e-19,6.279764320250332e-13,2.186388285191592e-16,2.918978675749259e-16,8.522787846463808e-17,6.71863965710431e-30,1.9764232606948025e-25,4.595209996292374e-19,5.3228767865191975e-31,5.214488509981452e-41,1.3444645707243196e-18,2.7926534043839724e-27,6.702948101199678e-44,2.3638796495285144e-50,3.4539065304966153e-44,3.763919385208035e-39,2.4842213888058825e-43,1.085135763686723e-63
1.39579641945349e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072698714596,0.1186699591782309,0.022821567593455935,1.4484935569966636e-47,7.58353382831842e-27,7.316081231419392e-18,1.886441541320463e-31,6.747891081447928e-27,7.423788998255511e-58,1.2319011651035886e-10,1.8051612907430827e-52,1.231900778260255e-10,5.599782516070983e-36,5.055115565748859e-35,1.5025052667619083e-46,1.741508301680343e-47,2.632432659816139e-19,1.3499003972619537e-34,6.727746847235718e-09,1.991967077345711e-10,7.992628241235563e-13,1.9280683199953264e-19,8.201821471338632e-19,7.964836952490279e-13,2.95498205562855e-16,4.801728515904058e-16,1.8061488331277867e-16,2.2601360576022317e-29,3.9776332314111595e-25,7.375272822374873e-19,1.4079373864057227e-30,2.6440007889649085e-40,1.7608819334363955e-18,5.503491706901247e-27,3.5903174049831715e-43,1.5730382692038345e-49,1.8551103679930276e-43,1.246202870649058e-38,1.0143074314099014e-42,9.421015511743096e-63
