Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
9.531810212400845e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405892608517501,0.1014899062920978,0.017176631104744582,0.0,2.1208295121441548e-05,0.015440514390871473,0.007433487981058034,6.049697830681901e-05,4.861761338420443e-12,0.0023382643333366288,5.721846285291879e-11,0.0004361619318993683,2.7429553086249944e-09,6.683424992649907e-08,5.894456624288291e-10,3.884934893441728e-11,2.8492522328976556e-07,3.869845230554115e-06,0.007254055939785527,0.0038345655084534268,0.0003094592459109289,1.564238148376582e-07,9.991990282947334e-09,5.965424533214834e-08,1.1133062631195119e-10,5.316579324958124e-07,1.166362753602023e-05,5.868847150430409e-08,0.00030701238335330034,6.12380574891779e-06,2.2913554644427295e-08,9.723721476666e-10,1.716279917838523e-11,7.209582490018392e-09,4.215936568319057e-07,1.0864851501858295e-12
9.556847096606592e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405891054827978,0.10146641957235539,0.01716387719262021,0.0,2.1332431398142098e-05,0.015489148924511158,0.007458401977116342,6.05261370808176e-05,4.905064904919208e-12,0.0023383649609152427,5.729585999338326e-11,0.00043631424428413685,2.7450952013194115e-09,6.712402772013434e-08,5.916289010805846e-10,3.900209987505026e-11,2.854612039956779e-07,3.887838594614349e-06,0.007252372552200057,0.003835033895984663,0.00030985838249779525,1.5664472714974653e-07,9.985000819602753e-09,5.965640969848224e-08,1.11540884127807e-10,5.322961220846715e-07,1.1662585018727068e-05,5.887530807473386e-08,0.0003079814883856842,6.152280702507411e-06,2.2990343865299232e-08,9.77980823826908e-10,1.7239650262942162e-11,7.209890237253048e-09,4.236324607864217e-07,1.0915365243662304e-12
9.581883980812339e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058897003484343,0.1014429376623341,0.017151132758759936,0.0,2.145688341523331e-05,0.015537782027182378,0.007483316754638456,6.05548088516253e-05,4.94862427925545e-12,0.002338460204066876,5.737249157797326e-11,0.0004364663967263387,2.7472145262345152e-09,6.741360044530072e-08,5.93813364492201e-10,3.915484802367612e-11,2.8599516773302e-07,3.905841644275752e-06,0.007250689845958586,0.0038354822330883454,0.00031025694736142,1.568645727492927e-07,9.977993256408025e-09,5.965842872632859e-08,1.1175123849368736e-10,5.329347051988636e-07,1.1661575809894258e-05,5.906214580936134e-08,0.0003089505794386815,6.180770986916182e-06,2.3067136484199553e-08,9.836034657489389e-10,1.7316609992979078e-11,7.2101817082238815e-09,4.256725605143304e-07,1.0965906638634542e-12
9.606920865018086e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058885443234436,0.1014194605650269,0.01713839779496447,0.0,2.1581650391732318e-05,0.015586413610010928,0.007508232254260522,6.0582997713647604e-05,4.992440137176569e-12,0.0023385501131068884,5.744836256665706e-11,0.0004366183893346924,2.7493134506233684e-09,6.77029634984935e-08,5.959990459786237e-10,3.93075925579413e-11,2.8652711585653684e-07,3.923854233298235e-06,0.00724900781972427,0.003835910596310289,0.0003106549425577549,1.5708335254444632e-07,9.970967855015568e-09,5.966030369976975e-08,1.1196169167507005e-10,5.335736909782715e-07,1.1660599898199115e-05,5.924898434217503e-08,0.0003099196548083834,6.209276370689591e-06,2.3143932324583045e-08,9.892400384774165e-10,1.739367806730731e-11,7.210457056889637e-09,4.2771393814643887e-07,1.101647528113829e-12
9.631957749223834e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058875860029584,0.10139598828343256,0.017125672293047532,0.0,2.1706731543959356e-05,0.015635043584904064,0.007533148417147917,6.0610707731686594e-05,5.036513153250162e-12,0.0023386347378566838,5.752347790877765e-11,0.00043677022222021804,2.7513921405687764e-09,6.799211230548443e-08,5.981859388953623e-10,3.9460332663506355e-11,2.870570497200903e-07,3.941876216631394e-06,0.007247326472171596,0.0038363190616437265,0.0003110523701302214,1.573010674423732e-07,9.963924874275578e-09,5.966203589050205e-08,1.1217224593340479e-10,5.342130885388274e-07,1.1659657272703494e-05,5.9435823310447267e-08,0.00031088871280627066,6.237796624255866e-06,2.3220731211512432e-08,9.948905069488683e-10,1.747085418584976e-11,7.21071643568961e-09,4.297565759580569e-07,1.1067070768863757e-12
9.656994633429581e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058868246422567,0.10137252082055541,0.0171129562448358,0.0,2.1832126085550722e-05,0.01568367186454301,0.0075580651849900945,6.063794294105796e-05,5.080844000863208e-12,0.0023387141276489396,5.7597842542589874e-11,0.00043692189549620036,2.753450760986618e-09,6.828104232120898e-08,6.003740366381724e-10,3.961306753397053e-11,2.8758497067659675e-07,3.95990745040618e-06,0.0072456458019862545,0.00383670770453456,0.0003114492321098265,1.5751771834548833e-07,9.956864570255316e-09,5.966362655795768e-08,1.1238290352699865e-10,5.348529069715079e-07,1.165874792285684e-05,5.962266235472089e-08,0.00031185775175906485,6.266331519912784e-06,2.329753297164266e-08,1.0005548359805138e-09,1.7548138049721915e-11,7.210959995560456e-09,4.3180045636802147e-07,1.1117692702804162e-12
9.682031517635329e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405886259501896,0.1013490581794053,0.017100249642168865,0.0,2.1957833227471527e-05,0.015732298362375535,0.007582982499995517,6.066470734771004e-05,5.125433352221278e-12,0.0023387883313327786,5.7671461394810356e-11,0.0004370734092781537,2.755489475631635e-09,6.856974902965367e-08,6.025633326427436e-10,3.976579637079713e-11,2.881108800779667e-07,3.9779477919263964e-06,0.00724396580786503,0.0038370765998865485,0.0003118455305152708,1.577333061518824e-07,9.949787196265792e-09,5.966507694943129e-08,1.125936667108131e-10,5.354931553430407e-07,1.1657871838497525e-05,5.980950111877593e-08,0.0003128267700085801,6.294880831814703e-06,2.3374337433205038e-08,1.006232990270222e-09,1.762552936122485e-11,7.211187885952077e-09,4.3384556193772273e-07,1.1168340687231927e-12
9.707068401841076e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405885889847663,0.10132560036299745,0.017087552476899123,0.0,2.2083852178028598e-05,0.015780922992608637,0.007607900304886594,6.069100492834486e-05,5.170281878347767e-12,0.0023388573972788706,5.774433938018044e-11,0.0004372247636837872,2.757508447100853e-09,6.885822794374263e-08,6.047538203843867e-10,3.991851838323935e-11,2.886347792750474e-07,3.9959970996606045e-06,0.0072422864885156885,0.0038374258220664377,0.0003122412673530511,1.5794783175950453e-07,9.942693002910951e-09,5.966638830022059e-08,1.1280453773593654e-10,5.36133842697978e-07,1.1657029009852736e-05,5.999633924957789e-08,0.00031379576591157886,6.323444335959287e-06,2.3451144425992055e-08,1.0119249344118302e-09,1.7703027823734103e-11,7.211400254842669e-09,4.3589187537013227e-07,1.1219014329676344e-12
9.732105286046823e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058857149505215,0.10130214737435217,0.017074864740891784,0.0,2.2210182142883322e-05,0.01582954567020124,0.007632818542894735,6.071683963054089e-05,5.215390249083161e-12,0.00233892137338448,5.7816481401040786e-11,0.00043737595883296934,2.7595078368365052e-09,6.914647460522398e-08,6.069454933777272e-10,4.007123278826691e-11,2.8915666961756655e-07,4.014055233233926e-06,0.0072406078426568606,0.0038377554449090436,0.0003126364446175738,1.5816129606155695e-07,9.935582238104923e-09,5.966756183374244e-08,1.1301551885066922e-10,5.367749780573439e-07,1.1656219427541881e-05,6.018317639726971e-08,0.0003147647378396261,6.352021810174404e-06,2.3527953781342295e-08,1.0176306328818826e-09,1.7780633141798602e-11,7.211597248755045e-09,4.379393795088352e-07,1.126971324089995e-12
9.75714217025257e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058857340865637,0.10127869921649481,0.017062186426024778,0.0,2.2336822325064028e-05,0.01587816631085707,0.00765773715775539,6.0742215372877385e-05,5.2607591330843384e-12,0.002338980307078455,5.788789234691739e-11,0.0004375269948476943,2.761487805132135e-09,6.943448458455587e-08,6.091383451764007e-10,4.022393881049323e-11,2.8967655245407856e-07,4.0321220534195635e-06,0.007238929869017946,0.0038380655417222767,0.0003130310642912595,1.583736999459553e-07,9.928455147091904e-09,5.966859876165159e-08,1.1322661230036314e-10,5.374165704189853e-07,1.1655443082578165e-05,6.037001221514393e-08,0.0003157336841789473,6.380613034105383e-06,2.36047653321249e-08,1.0233500500355076e-09,1.78583450211615e-11,7.211779012772174e-09,4.399880573370645e-07,1.1320437034874692e-12
9.782179054458318e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058859465369654,0.10125525589245554,0.01704951752418871,0.0,2.246377192497874e-05,0.015926784831017518,0.0076826560937032036,6.076713604506036e-05,5.306389197823879e-12,0.002339034245326155,5.795857709411885e-11,0.00043767787185204773,2.763448511136915e-09,6.97222534807921e-08,6.11332369372749e-10,4.0376635682103205e-11,2.9019442913191427e-07,4.050197422130816e-06,0.007237252566338985,0.003838356185292113,0.0003134251283446398,1.5858504430154216e-07,9.921311972501173e-09,5.966950028398143e-08,1.1343782032661085e-10,5.38058628760397e-07,1.165469996636769e-05,6.055684635958219e-08,0.00031670260333028745,6.409217789201882e-06,2.3681578912724966e-08,1.0290831501285793e-09,1.7936163168598182e-11,7.211945690551332e-09,4.420378919767375e-07,1.1371185328760126e-12
9.807215938664066e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058863515879354,0.10123181740526922,0.017036858027286796,0.0,2.2591030140427925e-05,0.015975401147854586,0.0077075752954671685,6.0791605508050155e-05,5.352281109589407e-12,0.0023390832346343268,5.802854050534523e-11,0.00043782858997217406,2.7653901128582246e-09,7.000977692146767e-08,6.135275595975216e-10,4.052932264278169e-11,2.9071030099712964e-07,4.068281202413044e-06,0.007235575933370569,0.0038386274478875207,0.000313818638736468,1.587953300126706e-07,9.914152954363444e-09,5.967026758925593e-08,1.1364914516856653e-10,5.387011620370236e-07,1.1653990070713109e-05,6.074367849005198e-08,0.0003176714937087711,6.437835858704837e-06,2.3758394359029e-08,1.034829897302772e-09,1.8014087292030992e-11,7.212097424339998e-09,4.4408886668749674e-07,1.1421957742880165e-12
9.832252822869813e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405886948530668,0.1012083837579753,0.017024207927234834,0.0,2.271859616661648e-05,0.01602401517926396,0.007732494708265858,6.0815627594190355e-05,5.398435533482971e-12,0.002339127321055919,5.809778742930811e-11,0.0004379791493362426,2.767312767167729e-09,7.02970505624838e-08,6.157239095195783e-10,4.068199893964249e-11,2.912241693944588e-07,4.086373258435214e-06,0.007233899968873718,0.003838879401265332,0.00031421159741382246,1.590045579569646e-07,9.906978330121086e-09,5.96709018545981e-08,1.138605890628598e-10,5.393441791819967e-07,1.1653313387815783e-05,6.093050826908811e-08,0.0003186403537437635,6.466467027633989e-06,2.3835211508409675e-08,1.040590255574513e-09,1.8092117100598352e-11,7.21223435499118e-09,4.461409648657527e-07,1.1472753900699123e-12
9.85728970707556e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405887736661299,0.10118495495361764,0.01701156721596113,0.0,2.284646919616629e-05,0.01607262684385809,0.007757414277802698,6.083920610733851e-05,5.444853133420451e-12,0.0023391665501948425,5.816632270036149e-11,0.00043812955007441613,2.7692166298067575e-09,7.058407008799281e-08,6.179214128455953e-10,4.083466382715812e-11,2.9173603566726927e-07,4.104473455481976e-06,0.0072322246716197865,0.0038391121166750563,0.0003146040063121955,1.5921272901419223e-07,9.8997883346902e-09,5.96714042458724e-08,1.1407215424243904e-10,5.399876891099434e-07,1.1652669910273833e-05,6.11173353622201e-08,0.0003196091818787345,6.495111082774895e-06,2.3912030199711753e-08,1.0463641888660083e-09,1.8170252304425992e-11,7.212356621976588e-09,4.4819417004373033e-07,1.1523573428800433e-12
9.882326591281308e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058887152808557,0.10116153099524429,0.01699893588540643,0.0,2.297464841912898e-05,0.01612123606095943,0.0077823339502613035,6.08623448229978e-05,5.491534572130953e-12,0.002339200967210672,5.823415113814371e-11,0.0004382797923188178,2.771101855388688e-09,7.087083121028273e-08,6.201200633197733e-10,4.098731656709002e-11,2.9224590115751636e-07,4.122581659945891e-06,0.0072305500403903565,0.0038393256648636526,0.00031499586735560264,1.5941984406031377e-07,9.892583200478473e-09,5.967177591779383e-08,1.1428384293816682e-10,5.406317007150245e-07,1.1652059631085998e-05,6.130415943797245e-08,0.0003205779765711231,6.5237678126659295e-06,2.398885027323815e-08,1.0521516609901436e-09,1.824849261474758e-11,7.212464363402071e-09,4.5024846588851796e-07,1.1574415956863984e-12
9.907363475487055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405889883695214,0.1011381118859074,0.016986313927523904,0.0,2.3103133022997486e-05,0.016169842750593615,0.007807253672300843,6.088504748845023e-05,5.538480511156284e-12,0.002339230616823301,5.830127754722948e-11,0.0004384298762035003,2.772968597404661e-09,7.115732966966172e-08,6.223198547235486e-10,4.113995642841944e-11,2.927537672057029e-07,4.140697739318927e-06,0.007228876073977129,0.0038395201160802512,0.00031538718245668483,1.5962590396251628e-07,9.88536315738202e-09,5.96720180140238e-08,1.1449565737882366e-10,5.412762228697101e-07,1.1651482543654703e-05,6.149098016786032e-08,0.0003215467362922029,6.552437007586076e-06,2.4065671570735025e-08,1.0579526356285217e-09,1.8326837744051697e-11,7.212557716022896e-09,4.523038362011206e-07,1.16252811176418e-12
9.932400359692803e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440589124121505,0.10111469762866312,0.016973701334279064,0.0,2.3231922192718346e-05,0.016218446833482853,0.007832173391051456,6.090731782289106e-05,5.585691610850428e-12,0.0023392555433175335,5.83677067167927e-11,0.0004385798018644141,2.774817008230034e-09,7.14435612343421e-08,6.245207808753071e-10,4.1292582687279004e-11,2.9325963515083753e-07,4.158821562184619e-06,0.007227202771181828,0.003839695540080821,0.00031577795351679015,1.5983090959142946e-07,9.878128432855401e-09,5.967213166731513e-08,1.1470759978953874e-10,5.419212644298189e-07,1.1650938641782822e-05,6.167779722630168e-08,0.00032251545952695007,6.581118459542144e-06,2.4142493935377984e-08,1.0637670763734226e-09,1.8405287405768966e-11,7.212636815255891e-09,4.543602649155158e-07,1.167616854693741e-12
9.95743724389855e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405892787155803,0.10109128822657139,0.016961098097649733,0.0,2.3361015110704597e-05,0.016267048231039277,0.007857093054109749,6.092915951756431e-05,5.633168530379015e-12,0.002339275790547633,5.843344342027911e-11,0.0004387295694393764,2.776647239126854e-09,7.172952170032466e-08,6.267228356301e-10,4.144519462688474e-11,2.937635063303974e-07,4.176952998210573e-06,0.007225530130816099,0.003839852006132786,0.0003161681824260791,1.600348618152222e-07,9.870879251934832e-09,5.967211799962083e-08,1.1491967239373371e-10,5.425668342324693e-07,1.1650427919677574e-05,6.186461029061798e-08,0.00032348414477391174,6.609811962255757e-06,2.421931721175903e-08,1.0695949467155064e-09,1.8483841314378766e-11,7.212701795194334e-09,4.564177360977131e-07,1.1727077883583844e-12
9.982474128104298e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058945208376166,0.10106788368269586,0.01694850420962598,0.0,2.3490410956846858e-05,0.016315646865358448,0.00788201260953427,6.0950576235899516e-05,5.6809119277188746e-12,0.0023392914019418065,5.849849241508936e-11,0.0004388791790680415,2.778459440248894e-09,7.201520689128207e-08,6.289260128793626e-10,4.159779153746879e-11,2.9426538208028997e-07,4.1950919181399455e-06,0.0072238581517014054,0.003839989583019617,0.00031655787106363016,1.6023776149050022e-07,9.863615837216912e-09,5.96719781221746e-08,1.1513187741320247e-10,5.432129410934271e-07,1.1649950371954983e-05,6.205141904105087e-08,0.00032445279054507653,6.63851731115143e-06,2.429614124587168e-08,1.0754362100054125e-09,1.8562499185675313e-11,7.21275278862341e-09,4.5847623394481666e-07,1.1778008769418883e-12
9.999999999999997e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44058958457632125,0.1010515033447769,0.0169396940195347,0.0,2.3581168125418728e-05,0.016349664326649666,0.007899456259404585,6.096531707009262e-05,5.714491313564826e-12,0.002339299594663554,5.854362020013395e-11,0.0004389838122217566,2.7797173369675064e-09,7.221502111704096e-08,6.304689062472473e-10,4.170460037866761e-11,2.9461550959552784e-07,4.207793584706611e-06,0.007222688155604726,0.003840074684626284,0.0003168303334718265,1.6037916588382274e-07,9.858523080436091e-09,5.967180570237121e-08,1.1528050135106432e-10,5.436655415269573e-07,1.1649635823698204e-05,6.218218282483845e-08,0.00032513082035509074,6.6586180558840365e-06,2.434991860129867e-08,1.0795330558305091e-09,1.8617621568268673e-11,7.21278023258708e-09,4.599177892616362e-07,1.1813673128723612e-12
1.0007511012310045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405896441585309,0.10104448400010364,0.016935919662210072,0.0,2.3620108908525292e-05,0.016364242659212838,0.007906932005841116,6.0971571613649503e-05,5.728922459657575e-12,0.0023393024205066505,5.856285844227151e-11,0.0004390286308918699,2.780253760649063e-09,7.230061265844272e-08,6.31130306550636e-10,4.175037271621269e-11,2.9476526373481925e-07,4.213238193783615e-06,0.007222186832668932,0.003840108339045338,0.0003169470212975106,1.6043960947853506e-07,9.856338408936711e-09,5.967171313563816e-08,1.1534421706604318e-10,5.438595938136187e-07,1.1649505993635122e-05,6.223822316065596e-08,0.00032542139536574573,6.66723430334406e-06,2.437296588509769e-08,1.0812908295084116e-09,1.864126073635484e-11,7.212789927031299e-09,4.605357427840927e-07,1.1828960849264962e-12
1.0030044208095218e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405898329645248,0.10102342844470562,0.01692460154915511,0.0,2.3737094683361188e-05,0.016407976381796308,0.00792935928428544,6.09901101901804e-05,5.7723608803606384e-12,0.0023393084455546023,5.86202078344762e-11,0.0004391630027285295,2.7818534832993046e-09,7.255723553469475e-08,6.331151204055904e-10,4.188768175102722e-11,2.952134533738425e-07,4.229576025905153e-06,0.007220683208951736,0.0038401991837027022,0.0003172967977080314,1.60620374186584e-07,9.8497769220379e-09,5.967136858075063e-08,1.1553543969752502e-10,5.444420552318269e-07,1.164913440919931e-05,6.24063426492543e-08,0.000326293103483463,6.693089385003555e-06,2.4442108452743e-08,1.0865713761894236e-09,1.871223454446544e-11,7.212811613196289e-09,4.6239015228838785e-07,1.1874835550840265e-12
1.005257740388039e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44059003681996767,0.10100237683167491,0.01691329098971092,0.0,2.385432389213547e-05,0.016451707686233812,0.007951786355613302,6.100831301525196e-05,5.816016688244948e-12,0.0023393108156750386,5.867701128224706e-11,0.00043929724696490247,2.7834389495238406e-09,7.281362575351667e-08,6.351008292961773e-10,4.2024976976643384e-11,2.9566002984546015e-07,4.245919621219816e-06,0.007219180118123621,0.0038402748875315178,0.0003176461408624036,1.6080028834314694e-07,9.8432044179014e-09,5.967092435825119e-08,1.1572677479296122e-10,5.450249723005709e-07,1.1648789685224337e-05,6.25744579053704e-08,0.0003271647761908915,6.718953589207373e-06,2.451125127869381e-08,1.0918626846279839e-09,1.8783291899291894e-11,7.21282227631841e-09,4.642453568621365e-07,1.1920726879505322e-12
1.0075110599665564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405902556765915,0.10098132916325425,0.016901987978072273,0.0,2.3971795929990696e-05,0.01649543651760759,0.007974213183226152,6.1026182682380475e-05,5.859890359636109e-12,0.0023393095613611554,5.873327220667113e-11,0.00043943136370774963,2.785010265711479e-09,7.306978034724076e-08,6.37087428869495e-10,4.216225789488303e-11,2.9610499411891635e-07,4.262268888465119e-06,0.0072176775593523305,0.00384033549934704,0.0003179950520999666,1.6097935256642672e-07,9.83662105222042e-09,5.967038124895157e-08,1.1591822396486512e-10,5.456083513992973e-07,1.1648471818932012e-05,6.274256870378488e-08,0.00032803641244013237,6.744826771514873e-06,2.4580394254522534e-08,1.0971647278065601e-09,1.885443259663573e-11,7.21282200961443e-09,4.661013453466511e-07,1.196663458244732e-12
1.0097643795450737e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440590489486424,0.10096028544168835,0.01689069250844184,0.0,2.408951019045242e-05,0.01653916282142831,0.007996639730814839,6.10437217672729e-05,5.9039823700784606e-12,0.0023393047128402933,5.878899401739733e-11,0.00043956535306494446,2.7865675375406887e-09,7.332569636598762e-08,6.3907491479565e-10,4.2299524011964614e-11,2.965483471623242e-07,4.278623737060589e-06,0.0072161755318117474,0.003840381067660962,0.00031834353275305967,1.6115756748249174e-07,9.830026979247964e-09,5.96697400270251e-08,1.1610978882543876e-10,5.461921988999076e-07,1.1648180807811378e-05,6.291067482103384e-08,0.00032890801119170814,6.7707087885628554e-06,2.464953727268092e-08,1.10247747868444e-09,1.89256564326717e-11,7.212810905482298e-09,4.67958106666338e-07,1.2012558408759768e-12
1.012017699123591e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405907382017858,0.10093924566922392,0.016879404575030156,0.0,2.420746606543568e-05,0.016582886543631385,0.008019065962357111,6.10609328279106e-05,5.948293194334858e-12,0.00233929630007643,5.884418011247976e-11,0.000439699215145456,2.788110869980605e-09,7.358137087759723e-08,6.410632827675986e-10,4.243677483846544e-11,2.9699008994264906e-07,4.294984077102386e-06,0.007214674034681835,0.003840411640683987,0.00031869158414710516,1.6133493370113902e-07,9.8234223517092e-09,5.966900145999934e-08,1.1630147098709341e-10,5.467765211587111e-07,1.1647916649627893e-05,6.307877603551158e-08,0.0003297795714144913,6.796599498059181e-06,2.4718680226490805e-08,1.1078009101019167e-09,1.8996963204640235e-11,7.212789055512984e-09,4.6981562982815526e-07,1.2058498109424896e-12
1.0140456867442564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405909747506665,0.10092031325234592,0.016869251873647954,0.0,2.4313832429461742e-05,0.016622235641986144,0.00803924927098233,6.107614442170117e-05,5.988360413738249e-12,0.0023392857057161196,5.889339236020874e-11,0.0004398195822872855,2.7894880371890562e-09,7.38112690402376e-08,6.428535645500252e-10,4.2560287107844684e-11,2.9738628246826486e-07,4.309713004562133e-06,0.0072133231400931365,0.003840426375036565,0.00031900446447516445,1.6149383816941024e-07,9.817469287807274e-09,5.966825414869384e-08,1.1647408655435931e-10,5.473028223576626e-07,1.1647701864893845e-05,6.323006275491856e-08,0.0003305639418273239,6.819908451902838e-06,2.4780908742426525e-08,1.112601107742117e-09,1.9061210042533376e-11,7.2127602779029125e-09,4.714880430291617e-07,1.2099857208294357e-12
1.0158708756028554e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405911979062704,0.10090327681501877,0.01686011965412889,0.0,2.4409728696758275e-05,0.01665764797336317,0.008057413983738757,6.108961096320804e-05,6.024573064118008e-12,0.002339273740701139,5.893731675229092e-11,0.00043992782471256837,2.790717968600198e-09,7.401800636599094e-08,6.444654234788529e-10,4.2671436934903525e-11,2.977417418037554e-07,4.322972727181273e-06,0.007212107701248293,0.003840429312852505,0.00031928576119089725,1.6163626522383615e-07,9.812104415839265e-09,5.966751513414012e-08,1.1662952388504686e-10,5.477768304487192e-07,1.164752715323756e-05,6.336621712317695e-08,0.0003312698471955977,6.840892347996749e-06,2.483691422563391e-08,1.1169286471565044e-09,1.9119089372335276e-11,7.212727053165357e-09,4.729937284379658e-07,1.2137091072019057e-12
1.0176960644614544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44059143075756596,0.10088624297269753,0.016850992368854664,0.0,2.450578240090197e-05,0.016693058516187045,0.008075578426016788,6.110286677847397e-05,6.060930119820518e-12,0.002339259489611977,5.89808956644069e-11,0.0004400359838288801,2.791938938713931e-09,7.422458008319649e-08,6.460778535340109e-10,4.27825758737076e-11,2.9809614636108856e-07,4.336235895082291e-06,0.007210892608967509,0.00384042249700388,0.00031956677860390815,1.617781365388333e-07,9.806732885812847e-09,5.966671359479884e-08,1.1678504103809887e-10,5.482511613025876e-07,1.1647370056708372e-05,6.350236788642915e-08,0.0003319757254787734,6.86188169768233e-06,2.489291947976052e-08,1.121263145595343e-09,1.9177022757832073e-11,7.2126869383179616e-09,4.744998944134021e-07,1.2174334914281141e-12
1.0195212533200534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405916732797671,0.10086921172657944,0.016841870014763467,0.0,2.4601993215667507e-05,0.01672846724252594,0.008093742579213112,6.111591319323529e-05,6.09743183165211e-12,0.0023392429678774757,5.902413087950276e-11,0.0004401440596961646,2.7931510019693834e-09,7.443098866732102e-08,6.476908524697755e-10,4.289370367236763e-11,2.984494966518776e-07,4.349502461766072e-06,0.007209677862826426,0.0038404059525445795,0.00031984751740548483,1.6191945243176952e-07,9.801354776075957e-09,5.966584992610691e-08,1.1694063886663918e-10,5.487258182778859e-07,1.1647230574643607e-05,6.363851493028866e-08,0.0003326815761445955,6.882876427366485e-06,2.4948924449751032e-08,1.1256045884698498e-09,1.9235010092730764e-11,7.212639980514899e-09,4.7600653526954623e-07,1.2211588606316674e-12
1.0213464421786524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4405919254482094,0.1008521830778624,0.01683275258879679,0.0,2.469836081414983e-05,0.016763874124623972,0.008111906424843194,6.112875152576347e-05,6.134078450082374e-12,0.002339224190817805,5.906702417525576e-11,0.00044025205237480623,2.794354212509104e-09,7.463723060132416e-08,6.493044180499568e-10,4.300482008079877e-11,2.988017931872132e-07,4.362772381016328e-06,0.007208463462403203,0.003840379704403729,0.00032012797828400433,1.6206021323738444e-07,9.795970164431508e-09,5.966492452081676e-08,1.1709631822270891e-10,5.492008047355772e-07,1.164710870649244e-05,6.377465814102067e-08,0.00033338739866426684,6.9038764639030506e-06,2.5004929080910908e-08,1.1299529612305515e-09,1.9293051270520626e-11,7.212586226573429e-09,4.775136453549684e-07,1.2248852020153681e-12
1.022741257266117e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44059212464345726,0.10083917148242215,0.016825788343266028,0.0,2.4772110722335837e-05,0.01679093091534587,0.008125787074268954,6.113842316523438e-05,6.1621817491825005e-12,0.0023392083304565898,5.909957397884912e-11,0.0004403345246806292,2.7952677755977403e-09,7.47947280608026e-08,6.505378905543349e-10,4.30897277583988e-11,2.9907030928716063e-07,4.372915526638068e-06,0.007207535646555692,0.003840353119604779,0.0003203421204493564,1.621674090988808e-07,9.791850892217448e-09,5.96641759485938e-08,1.172153443685768e-10,5.495640150723218e-07,1.1647027447822202e-05,6.387869655834634e-08,0.0003339267711620321,6.919928290318123e-06,2.504772773466899e-08,1.1332806638152824e-09,1.9337442751777285e-11,7.212540595218887e-09,4.78665696459419e-07,1.227733531312715e-12
