Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
4.845991624346933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43961348593610933,0.071418382622611784,0.0053676790599322599,0.0,0.00011857212114533889,0.078886064270608694,0.034785845532970677,3.5700112304726635e-05,5.3537703600499424e-10,0.0017659759433302981,4.774743958331258e-11,0.00057182256543125524,2.8816623483789507e-09,2.0843275345881978e-08,3.617273544808515e-09,1.7165081496822518e-10,4.6573166279738483e-08,2.8461209928180661e-05,0.0050936612756229621,2.9093461759150727e-06,0.00064141348373970028,2.4683161993252791e-10,2.3582615356323792e-09,1.4266806332610782e-07,1.5291076791403234e-07,0.00046586687326833238,0.0049211327117672172,2.6113188415033592e-07,0.0015681377857987139,4.5040481381914828e-05,1.0698976078658846e-07,5.2815770706830372e-09,1.5863222022304743e-10
4.848332433090422e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43960535651485816,0.071403667199538931,0.0053639691656808975,0.0,0.00011855062866469983,0.078917014992055876,0.034793293478138566,3.5691102377359392e-05,5.3592525982803609e-10,0.0017657626608409787,4.7744853464387304e-11,0.00057187332284861154,2.8818760427589945e-09,2.0821189852510741e-08,3.6183687716710172e-09,1.7166703526670491e-10,4.6559915142752081e-08,2.8472415189365938e-05,0.0050925176060619571,2.9026498812000691e-06,0.00064152213124585116,2.4631036903034879e-10,2.3563469945765658e-09,1.4288517198387076e-07,1.5320945168562981e-07,0.000466689302067996,0.0049288942914730806,2.6118208778671887e-07,0.0015687243314852653,4.5058214232771064e-05,1.0701068935141867e-07,5.2805220427500772e-09,1.5869252786876832e-10
4.8506732418339105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43959722536379153,0.07138895506954536,0.005360261972589749,0.0,0.00011852914021165342,0.078947958353510844,0.034800735995033347,3.5682101289933182e-05,5.3647363290922239e-10,0.0017655495672148525,4.7742276705518316e-11,0.00057192405781323426,2.8820900372433128e-09,2.0799173385007059e-08,3.6194634290969686e-09,1.7168322525026532e-10,4.654668019690561e-08,2.8483617918010747e-05,0.0050913741895569024,2.8959754824639052e-06,0.00064163072031347545,2.4579074127315848e-10,2.3544342855343546e-09,1.4310251088822011e-07,1.5350834408154717e-07,0.00046751209487985517,0.0049366571953937512,2.6123224826853159e-07,0.0015693107018673286,4.5075943075684146e-05,1.0703159995287078e-07,5.2794672091630615e-09,1.5875280801807282e-10
4.853014050577399e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43958909248670591,0.071374246232278823,0.0053565574786290406,0.0,0.0001185076557875292,0.07897889435584074,0.034808173087810729,3.5673109037829522e-05,5.3702215505212836e-10,0.0017653366624150778,4.7739709302698074e-11,0.00057197477033732826,2.8823043317217396e-09,2.0777225675901273e-08,3.6205575173548516e-09,1.7169938495963618e-10,4.6533461380837959e-08,2.8494818116620326e-05,0.0050902310261265954,2.8893228825464165e-06,0.00064173925098163858,2.4527272958475966e-10,2.3525234066131894e-09,1.4332007998863551e-07,1.538074449784794e-07,0.00046833525130038562,0.0049444214201441287,2.6128236562943127e-07,0.00156989689697655,4.5093667914620635e-05,1.0705249260529789e-07,5.2784125700266863e-09,1.5881306067613588e-10
4.855354859320888e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43958095788739349,0.071359540687387008,0.0053528556817704952,0.0,0.00011848617539364669,0.079009822999912674,0.034815604760622759,3.566412561643696e-05,5.3757082606038101e-10,0.0017651239464048151,4.7737151251932543e-11,0.00057202546043308683,2.8825189260843897e-09,2.07553464587931e-08,3.6216510367130302e-09,1.7171551443550887e-10,4.6520258633473579e-08,2.8506015787700307e-05,0.0050890881157897531,2.8826919848418907e-06,0.00064184772328939666,2.4475632698857715e-10,2.3506143559222333e-09,1.4353787923373597e-07,1.5410675425442876e-07,0.00046915877092605613,0.004952186962342656,2.6133243990455292e-07,0.0015704829168445877,4.5111388753544027e-05,1.0707336732305574e-07,5.2773581254450905e-09,1.5887328585102747e-10
4.857695668064377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43957282156964311,0.071344838434517777,0.0053491565799873202,0.0,0.0001184646990313154,0.079040744286593537,0.034823031017618133,3.5655151021151073e-05,5.3811964573765855e-10,0.0017649114191472313,4.7734602549241206e-11,0.00057207612811268813,2.8827338202216924e-09,2.0733535468347459e-08,3.6227439874397673e-09,1.7173161371853613e-10,4.6507071894020989e-08,2.8517210933754755e-05,0.005087945458565008,2.8760826932970584e-06,0.000641956137275708,2.4424152653675951e-10,2.3487071315726896e-09,1.4375590857217758e-07,1.544062717873844e-07,0.00046998265335404478,0.0049599538186106016,2.6138247112872729e-07,0.0015710687615031142,4.5129105596416588e-05,1.070942241204884e-07,5.2763038755219403e-09,1.5893348355049585e-10
4.860036476807866e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43956468353723854,0.07133013947331894,0.0053454601712542094,0.0,0.00011844322670183499,0.079071658216750274,0.034830451862941918,3.5646185247374302e-05,5.3866861388769136e-10,0.0017646990806054943,4.7732063190656861e-11,0.00057212677338829791,2.8829490140243364e-09,2.0711792440290251e-08,3.6238363698032443e-09,1.7174768284933235e-10,4.6493901101971197e-08,2.8528403557285406e-05,0.0050868030544709078,2.8694949124084837e-06,0.00064206449297973616,2.4372832125596882e-10,2.346801731678023e-09,1.4397416795322289e-07,1.5470599745355207e-07,0.00047080689818139584,0.0049677219855729102,2.6143245933512192e-07,0.0015716544309838081,4.5146818447200161e-05,1.071150630119103e-07,5.2752498203603538e-09,1.5899365377898508e-10
4.862377285551355e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43955654379396047,0.071315443803438461,0.005341766453547345,0.0,0.0001184217584064951,0.079102564791249858,0.034837867300735716,3.5637228290515992e-05,5.3921773031426168e-10,0.0017644869307427745,4.7729533172225513e-11,0.00057217739627207006,2.8831645073832748e-09,2.0690117111404185e-08,3.624928184071543e-09,1.7176372186847332e-10,4.6480746197096357e-08,2.853959366079471e-05,0.0050856609035259213,2.8629285472174016e-06,0.0006421727904406102,2.4321670428784099e-10,2.3448981543533369e-09,1.4419265732508497e-07,1.5500593113072137e-07,0.00047163150500495303,0.0049754914598582429,2.6148240455878422e-07,0.0015722399253183543,4.5164527309853148e-05,1.0713588401164145e-07,5.2741959600628798e-09,1.5905379654455725e-10
4.864718094294844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43954840234358561,0.071300751424524245,0.0053380754248443961,0.0,0.00011840029414657569,0.079133464010959387,0.034845277335137592,3.5628280145992232e-05,5.3976699482120402e-10,0.001764274969522245,4.7727012490006253e-11,0.00057222799677614526,2.8833803001897736e-09,2.0668509219524593e-08,3.6260194305126382e-09,1.7177973081649661e-10,4.6467607119448163e-08,2.8550781246783899e-05,0.0050845190057484339,2.856383503305127e-06,0.00064228102969697142,2.4270666881785859e-10,2.3429963977157014e-09,1.4441137663574542e-07,1.5530607269702045e-07,0.00047245647342225372,0.0049832622380980972,2.6153230683486123e-07,0.0015728252445384482,4.5182232188332433e-05,1.0715668713399584e-07,5.2731422947316347e-09,1.5911391185576823e-10
4.8670589030383325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43954025918988626,0.071286062336224351,0.0053343870831245137,0.0,0.00011837883392334686,0.079164355876745696,0.034852681970282157,3.5619340809225851e-05,5.4031640721240504e-10,0.0017640631969070794,4.7724501140071138e-11,0.00057227857491265043,2.8835963923353618e-09,2.0646968503535265e-08,3.6271101093944188e-09,1.7179570973390123e-10,4.645448380935655e-08,2.8561966317751175e-05,0.0050833773611567478,2.8498596867900688e-06,0.00064238921078780143,2.42198207972752e-10,2.3410964598845769e-09,1.4463032583407044e-07,1.5560642202808038e-07,0.00047328180303080953,0.0049910343169275112,2.6158216619602795e-07,0.0015734103886757965,4.5199933086595178e-05,1.0717747239324985e-07,5.2720888244681855e-09,1.5917399971628089e-10
4.869399711781821e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43953211433663097,0.07127137653818684,0.0053307014263683315,0.0,0.00011835737773806905,0.07919524038947573,0.034860081210300493,3.5610410275646321e-05,5.408659672918039e-10,0.0017638516128604513,4.7721999118505095e-11,0.00057232913069370033,2.8838127837118003e-09,2.062549470336434e-08,3.6282002209846784e-09,1.7181165866114769e-10,4.6441376207428164e-08,2.8573148876195753e-05,0.0050822359697690785,2.8433570043243874e-06,0.00064249733375232624,2.4169131500758327e-10,2.3391983389809933e-09,1.4484950486788439e-07,1.5590697900146346e-07,0.000474107493427892,0.0049988076929852786,2.6163198267719049e-07,0.0015739953577621126,4.5217630008594804e-05,1.0719823980368736e-07,5.2710355493735226e-09,1.5923406013403732e-10
4.87174052052531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43952396778758457,0.071256694030059839,0.0053270184525579705,0.0,0.00011833592559199298,0.079226117550016531,0.034867475059320231,3.5601488540689708e-05,5.4141567486339189e-10,0.001763640217345533,4.7719506421405738e-11,0.00057237966413139737,2.884029474211162e-09,2.060408755998013e-08,3.6292897655511104e-09,1.7182757763865838e-10,4.6428284254544943e-08,2.8584328924616181e-05,0.0050810948316035651,2.8368753630897516e-06,0.00064260539862901953,2.411859832464174e-10,2.3373020331278254e-09,1.450689136845816e-07,1.5620774349568144e-07,0.00047493354421148493,0.005006582362912986,2.6168175631400037e-07,0.0015745801518291195,4.5235322958282726e-05,1.0721898937959405e-07,5.2699824695482213e-09,1.5929409311883835e-10
4.874081329268799e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43951581954650792,0.071242014811491478,0.0053233381596770307,0.0,0.00011831447748635977,0.079256987359235101,0.034874863521465488,3.5592575599798586e-05,5.4196552973121385e-10,0.0017634290103254971,4.7717023044883316e-11,0.00057243017523783159,2.88424646372579e-09,2.058274681538705e-08,3.6303787433613148e-09,1.7184346670681704e-10,4.6415207891862754e-08,2.8595506465507109e-05,0.0050799539466782643,2.8304146707934006e-06,0.00064271340545659847,2.4068220591025601e-10,2.3354075404505199e-09,1.452885522325618e-07,1.5650871538567151e-07,0.00047575995497952365,0.0050143583233557779,2.6173148713855611e-07,0.001575164770908549,4.5253011939611438e-05,1.0723972113520816e-07,5.2689295850923332e-09,1.5935409867338682e-10
4.876422138012288e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43950766961715754,0.071227338882130065,0.0053196605457105917,0.0,0.00011829303342240101,0.079287849817998288,0.034882246600856918,3.558367144842199e-05,5.4251553169936631e-10,0.0017632179917635123,4.7714548985060567e-11,0.00057248066402507917,2.884463752148237e-09,2.0561472212621489e-08,3.631467154682803e-09,1.7185932590596908e-10,4.6402147060809876e-08,2.8606681501364368e-05,0.0050788133150111488,2.823974835664731e-06,0.00064282135427430132,2.4017997635809034e-10,2.3335148590760329e-09,1.4550842045922725e-07,1.5680989454857183e-07,0.00047658672532965369,0.0050221355709625833,2.6178117518545123e-07,0.0015757492150321433,4.527069695652961e-05,1.0726043508477546e-07,5.2678768961053029e-09,1.5941407680509029e-10
4.878762946755777e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43949951800328652,0.071212666241623826,0.0053159856086452146,0.0,0.00011827159340133875,0.079318704927173078,0.034889624301611716,3.5574776082015332e-05,5.4306568057199948e-10,0.0017630071616227471,4.771208423807262e-11,0.00057253113050520477,2.8846813393713433e-09,2.0540263495747782e-08,3.6325549997829856e-09,1.7187515527642169e-10,4.6389101703085735e-08,2.8617854034684004e-05,0.0050776729366201088,2.8175557664517631e-06,0.00064292924512052401,2.396792880601794e-10,2.3316239871329813e-09,1.4572851831150062e-07,1.5711128086355617e-07,0.00047741385486034933,0.0050299141023850006,2.618308204910859e-07,0.0015763334842316525,4.5288378012982987e-05,1.0728113124255567e-07,5.2668244026861884e-09,1.5947402752554191e-10
4.881103755499266e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43949136470864431,0.071197996889621071,0.0053123133464689437,0.0,0.00011825015742438555,0.079349552687626501,0.034896996627843582,3.5565889496040391e-05,5.436159761533161e-10,0.0017627965198663644,4.7709628800066835e-11,0.00057258157469026007,2.8848992252882456e-09,2.0519120409854095e-08,3.6336422789291788e-09,1.7189095485844363e-10,4.6376071760659341e-08,2.8629024067957181e-05,0.0050765328115229547,2.8111573724174503e-06,0.00064303707803375887,2.3918013432784521e-10,2.329734922752769e-09,1.4594884573727458e-07,1.5741287420483091e-07,0.00047824134316999146,0.0050376939142782089,2.6188042308694302e-07,0.0015769175785388357,4.5306055112919419e-05,1.0730180962274926e-07,5.2657721049335591e-09,1.5953395083644047e-10
4.8834445642427546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394832097369753,0.071183330825770219,0.0053086437571712953,0.0,0.00011822872549274466,0.079380393100225502,0.034904363583662786,3.5557011685965155e-05,5.4416641824757224e-10,0.0017625860664575237,4.7707182667202768e-11,0.00057263199659228438,2.8851174097922634e-09,2.0498042701048403e-08,3.634728992388607e-09,1.7190672469226523e-10,4.6363057175768063e-08,2.8640191603676105e-05,0.0050753929397374135,2.8047795633359594e-06,0.00064314485305318376,2.3868250861096751e-10,2.3278476640683074e-09,1.4616940268342741e-07,1.5771467444883396e-07,0.00047906918985656145,0.0050454750033012818,2.6192998300704526e-07,0.0015775014979854621,4.5323728260283071e-05,1.0732247023956126e-07,5.2647200029453217e-09,1.5959384674403978e-10
4.885785372986243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43947505309202123,0.071168668049719691,0.0053049768387432661,0.0,0.00011820729760760985,0.07941122616583704,0.034911725173176117,3.5548142647263873e-05,5.4471700665907745e-10,0.0017623758013593804,4.7704745835651969e-11,0.00057268239622330398,2.8853358927769814e-09,2.0477030116454445e-08,3.6358151404284045e-09,1.7192246481807877e-10,4.6350057890916139e-08,2.8651356644334542e-05,0.0050742533212811379,2.7984222494890894e-06,0.00064325257021710766,2.3818640453628906e-10,2.3259622092138722e-09,1.4639018909656342e-07,1.5801668147571661e-07,0.00047989739451902093,0.0050532573661157803,2.6197950028884825e-07,0.0015780852426033093,4.5341397459013826e-05,1.073431131072279e-07,5.2636680968190373e-09,1.596537152623915e-10
4.888126181729732e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43946689477751971,0.071154008561117948,0.0053013125891773309,0.0,0.00011818587377016567,0.07944205188532813,0.03491908140048694,3.5539282375416892e-05,5.4526774119219431e-10,0.0017621657245350841,4.7702318301597962e-11,0.0005727327735953339,2.8855546741362957e-09,2.045608240420772e-08,3.6369007233156054e-09,1.7193817527603797e-10,4.6337073848873391e-08,2.8662519192420245e-05,0.0050731139561716902,2.7920853416629731e-06,0.00064336022956385387,2.3769181550391316e-10,2.3240785563267989e-09,1.4661120492405552e-07,1.5831889515897415e-07,0.00048072595675622426,0.0050610409993868599,2.620289749632355e-07,0.0015786688124241638,4.5359062713054859e-05,1.0736373823991324e-07,5.2626163866518244e-09,1.5971355639229748e-10
4.890466990473221e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43945873479720388,0.071139352359613536,0.0052976510064674355,0.0,0.00011816445398158736,0.079472870259565759,0.034926432269695155,3.5530430865910686e-05,5.4581862165133926e-10,0.001761955835947778,4.7699900061236053e-11,0.00057278312872037561,2.8857737537642789e-09,2.0435199313451472e-08,3.6379857413171534e-09,1.7195385610625832e-10,4.6324104992673769e-08,2.8673679250421525e-05,0.0050719748444265546,2.7857687511445351e-06,0.00064346783113253335,2.3719873503599742e-10,2.3221967035459875e-09,1.468324501120665e-07,1.5862131537395359e-07,0.00048155487616648488,0.0050688258997836919,2.6207840706326819e-07,0.0015792522074798226,4.5376724026346127e-05,1.0738434565177753e-07,5.2615648725400741e-09,1.5977337013792681e-10
4.8925737183423615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43945138939373124,0.071126164588437346,0.0052943578605336317,0.0,0.00011814517963461117,0.079500600516904496,0.034933043474190649,3.5522471995430861e-05,5.4631453866971688e-10,0.0017617670971313616,4.7697731587881936e-11,0.0005728284293216474,2.8859711803618117e-09,2.0416459576621034e-08,3.638961774761871e-09,1.7196794355486465e-10,4.6312445959119372e-08,2.8683721175660012e-05,0.0050709498604968048,2.7801011180551828e-06,0.00064356462317556595,2.3675624731611191e-10,2.3205045735966362e-09,1.4703176684039069e-07,1.5889367005430586e-07,0.00048230120868768798,0.005075833390782214,2.6212285958451882e-07,0.0015797771136319598,4.5392615842218504e-05,1.074028771829061e-07,5.2606186775463601e-09,1.5982717911021798e-10
4.894680446211502e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43944404264668679,0.0711129794792692,0.0052910668716691783,0.0,0.00011812590856900464,0.079528324825922272,0.034939650344925167,3.5514520215514023e-05,5.4681057358729284e-10,0.001761578510730171,4.7695570636588916e-11,0.00057287371192130219,2.8861688483945179e-09,2.0397771799353841e-08,3.639937351059836e-09,1.7198200706665541e-10,4.6300799139009493e-08,2.8693761087760118e-05,0.0050699250818188801,2.7744498065563326e-06,0.00064366136847709575,2.3631497178692689e-10,2.3188138988728442e-09,1.4723126926868576e-07,1.5916619183734574e-07,0.00048304782990255066,0.0050828419030324503,2.6216727767481616e-07,0.0015803018782732429,4.5408504472140673e-05,1.074213943819914e-07,5.2596726415051764e-09,1.5988096591672095e-10
4.896787174080642e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43943669455878354,0.071099797031852985,0.0052877780384147288,0.0,0.00011810664078560551,0.079556043187251166,0.034946252884880423,3.5506575522882222e-05,5.4730672626159833e-10,0.0017613900767173216,4.7693417204607513e-11,0.00057291897652806366,2.8863667577857027e-09,2.037913580085324e-08,3.6409124704054501e-09,1.7199604667079535e-10,4.6289164491359397e-08,2.8703798988530613e-05,0.0050689005084053555,2.768814753002858e-06,0.00064375806706589724,2.3587490363094124e-10,2.3171246780225926e-09,1.4743095735693491e-07,1.594388806278093e-07,0.00048379473951818357,0.0050898514341134902,2.6221166135406608e-07,0.0015808265014268705,4.5424389918984481e-05,1.0743989725928945e-07,5.2587267644857208e-09,1.5993473055136126e-10
4.898893901949783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43942934513273318,0.07108661724593264,0.0052844913593118967,0.0,0.00011808737628524558,0.079583755601523185,0.034952851097035859,3.5498637914261282e-05,5.4780299655020007e-10,0.0017612017950659248,4.7691271289195735e-11,0.00057296422315064653,2.886564908458753e-09,2.0360551400973882e-08,3.6418871329930645e-09,1.7201006239642409e-10,4.6277541975354358e-08,2.871383487978828e-05,0.0050678761402687626,2.7631958940691355e-06,0.00064385471896947349,2.3543603854952133e-10,2.3154369096930983e-09,1.4763083106599832e-07,1.597117363430694e-07,0.00048454193724310437,0.0050968619816052626,2.6225601065433502e-07,0.0015813509831160467,4.5440272185612006e-05,1.0745838582517669e-07,5.2577810465570637e-09,1.5998847303476071e-10
4.900538974735134e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43942360528496471,0.071076327445732196,0.0052819263992407725,0.0,0.00011807233556948801,0.079605391157139924,0.034958000411273837,3.5492444626698054e-05,5.4819059897821195e-10,0.0017610548781914084,4.7689600840756657e-11,0.00057299954221422332,2.886719805356921e-09,2.0346075230784522e-08,3.6426478966937233e-09,1.720209902199815e-10,4.6268474753387102e-08,2.8721670172945027e-05,0.0050670763884564018,2.7588195361602234e-06,0.00064393015874007037,2.3509417718820415e-10,2.3141199973717848e-09,1.4778703474819523e-07,1.5992491618144262e-07,0.00048512559889946809,0.0051023369870108999,2.6229061764061913e-07,0.0015817604348427909,4.5452671902919395e-05,1.0747281297891735e-07,5.2570426779639878e-09,1.6003042333255872e-10
4.902184047520485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43941786462419835,0.071066039268106618,0.0052793627510860719,0.0,0.00011805729685646513,0.07962702308721227,0.034963147089858496,3.5486255655076162e-05,5.485782729671826e-10,0.0017609080541904111,4.7687934972595748e-11,0.00057303485032136111,2.8868748492943937e-09,2.0331630328315083e-08,3.6434083820961548e-09,1.7203190351516981e-10,4.6259414884648394e-08,2.8729504242759047e-05,0.0050662767618256171,2.7544529846648071e-06,0.00064400557007477321,2.3475304418478141e-10,2.3128039692634633e-09,1.4794335157045132e-07,1.6013819769793818e-07,0.00048570943591386622,0.0051078126095513684,2.6232520368455176e-07,0.0015821698003364855,4.5465069684199023e-05,1.0748723141736646e-07,5.256304406451454e-09,1.6007236011588549e-10
4.903829120305837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43941212315172146,0.071055752712933976,0.005276800414154635,0.0,0.00011804226014656543,0.079648651392041123,0.034968291134205597,3.5480070997841475e-05,5.4896601844933959e-10,0.0017607613230501216,4.7686273683416835e-11,0.00057307014747619896,2.8870300402348257e-09,2.0317216608615101e-08,3.6441685892928151e-09,1.7204280229583162e-10,4.6250362349919333e-08,2.8737337090095979e-05,0.0050654772603823056,2.7500962098336755e-06,0.00064408095298724316,2.3441263765400219e-10,2.3114888247251104e-09,1.4809978151231584e-07,1.603515808564547e-07,0.00048629344814710374,0.0051132888480776772,2.6235976880480759e-07,0.0015825790796081866,4.5477465530810744e-05,1.0750164114546639e-07,5.2555662320516207e-09,1.6011428339956184e-10
4.905309685812653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43940695513354422,0.071046496200375148,0.0052744954314396216,0.0,0.00011802872882064534,0.079668113767052656,0.03497291852301436,3.5474508493847987e-05,5.4931505045395237e-10,0.0017606293444091768,4.768478243711629e-11,0.00057310190555475554,2.8871698377388511e-09,2.0304270852134108e-08,3.6448525379802764e-09,1.7205259879994047e-10,4.6242221323407091e-08,2.8744385608194004e-05,0.0050647578161234731,2.7461834470398443e-06,0.000644148773317566,2.3410689112068899e-10,2.3103059495627788e-09,1.4824066516395984e-07,1.6054371256730026e-07,0.00048681920885520883,0.0051182179884691568,2.62390859532515e-07,0.0015829473572420533,4.5488620139746455e-05,1.0751460245747378e-07,5.2549019581502651e-09,1.6015200281638378e-10
4.906642194768788e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43940230335670094,0.071038166462544169,0.0052724218541867528,0.0,0.00011801655201507939,0.079685627394290443,0.034977081350433016,3.5469505226172579e-05,5.4962922868296476e-10,0.0017605106279264149,4.7683443484946112e-11,0.00057313048024579673,2.8872957572525741e-09,2.0292641157351815e-08,3.6454678992472896e-09,1.7206140561951289e-10,4.6234899453939119e-08,2.8750728428969881e-05,0.0050641104029967108,2.742668693041391e-06,0.00064420979194795077,2.3383221947489419e-10,2.3092419730030214e-09,1.4836753876786513e-07,1.6071670144096037e-07,0.00048729251466069298,0.005122654639935365,2.6241882670932971e-07,0.0015832787474138142,4.5498657949701236e-05,1.0752626161225189e-07,5.2543041789364707e-09,1.6018594094113953e-10
4.9079747037249235e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43939765104958101,0.071029837788987887,0.005270349135996181,0.0,0.00011800437652444627,0.07970313864354113,0.034981242452042982,3.5464504786407875e-05,5.4994345369819913e-10,0.0017603919723467776,4.7682107534750196e-11,0.00057315904775838487,2.8874217731506749e-09,2.0281031771322854e-08,3.6460830781478206e-09,1.7207020294068632e-10,4.6227582362346581e-08,2.8757070449209159e-05,0.0050634630720158688,2.7391603009981753e-06,0.00064427079195391809,2.3355802059882948e-10,2.3081785750139381e-09,1.4849448655642862e-07,1.6088975692404094e-07,0.00048776593518050251,0.0051270916935089641,2.6244678017753841e-07,0.0015836100810349915,4.5508694492744704e-05,1.0753791506086137e-07,5.2537064634957869e-09,1.6021987021075467e-10
4.909307212681059e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4393929982128677,0.071021510179641548,0.0052682772765002238,0.0,0.00011799220234894826,0.079720647514964674,0.034985401828595039,3.5459507173730605e-05,5.5025772546366401e-10,0.0017602733776634514,4.7680774585844844e-11,0.00057318760809471376,2.8875478854139845e-09,2.026944264935875e-08,3.6466980747309633e-09,1.720789907707994e-10,4.6220270038534606e-08,2.8763411669370436e-05,0.0050628158231840487,2.7356582553224597e-06,0.00064433177334201211,2.3328429339373028e-10,2.3071157552551381e-09,1.4862150852087919e-07,1.6106287899454776e-07,0.00048823947034140814,0.0051315291485802004,2.6247471994407604e-07,0.0015839413581114643,4.5518729769599805e-05,1.0754956280592001e-07,5.2531088118454587e-09,1.6025379062950778e-10
4.910639721637194e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43938834484724265,0.071013183634440397,0.0052662062753313461,0.0,0.00011798002948878676,0.079738154008721029,0.034989559480839656,3.5454512387318064e-05,5.5057204394337365e-10,0.0017601548438696221,4.7679444637547498e-11,0.0005732161612569765,2.8876740940233925e-09,2.0257873746872924e-08,3.6473128890458031e-09,1.7208776911718662e-10,4.6212962472434816e-08,2.8769752089909571e-05,0.0050621686565043332,2.7321625404758469e-06,0.00064439273611977801,2.3301103666305997e-10,2.3060535133868753e-09,1.487486046500319e-07,1.612360676278357e-07,0.0004887131200691701,0.0051359670045406942,2.6250264601357348e-07,0.0015842725786491139,4.5528763780991851e-05,1.0756120484999808e-07,5.2525112240023111e-09,1.6028770219407213e-10
4.911972230593329e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43938369095338747,0.071004858153319722,0.0052641361321221717,0.0,0.00011796785794416225,0.079755658124970097,0.034993715409526935,3.5449520426348113e-05,5.5088640910134848e-10,0.0017600363709584729,4.7678117689176729e-11,0.00057324470724736483,2.8878003989597629e-09,2.02463250193805e-08,3.6479275211414161e-09,1.7209653798717863e-10,4.6205659654005187e-08,2.8776091711284119e-05,0.0050615215719798049,2.7286731409688539e-06,0.0006444536802944265,2.3273824932340785e-10,2.3049918490691518e-09,1.4887577493310088e-07,1.6140932280203794e-07,0.00048918688428986818,0.0051404052607821066,2.6253055839332925e-07,0.0015846037426538221,4.5538796527644247e-05,1.0757284119569276e-07,5.2519136999831597e-09,1.6032160490721159e-10
4.913304739549464e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43937903653198424,0.070996533736214784,0.0052620668465054787,0.0,0.00011795568771527429,0.079773159863871942,0.034997869615406581,3.5444531289999213e-05,5.5120082090161369e-10,0.0017599179589231882,4.7676793740052251e-11,0.00057327324606806914,2.88792680020398e-09,2.0234796422498039e-08,3.6485419710668671e-09,1.7210529738810203e-10,4.6198361573229945e-08,2.8782430533952822e-05,0.0050608745696135368,2.7251900413608195e-06,0.00064451460587221677,2.3246593030314522e-10,2.3039307619621063e-09,1.4900301936186348e-07,1.6158264449555345e-07,0.00048966076293054008,0.0051448439166954935,2.6255845709062321e-07,0.0015849348501314722,4.5548828010278884e-05,1.0758447184562806e-07,5.2513162398052083e-09,1.603554987747096e-10
4.914637248505599e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4393743815837135,0.070988210383060815,0.0052599984181141944,0.0,0.00011794351880232152,0.079790659225586424,0.035002022099228002,3.5439544977450392e-05,5.515152793082016e-10,0.0017597996077569488,4.7675472789494859e-11,0.000573301777721279,2.8880532977370108e-09,2.0223287911943352e-08,3.6491562388712124e-09,1.7211404732727931e-10,4.6191068220119539e-08,2.8788768558370967e-05,0.005060227649408589,2.7217132262599155e-06,0.00064457551286071992,2.3219407838605839e-10,2.3028702517267093e-09,1.4913033792509452e-07,1.6175603268295607e-07,0.00049013475591695808,0.0051492829716735479,2.62586342109335e-07,0.0015852659010879482,4.5558858229620847e-05,1.0759609680236511e-07,5.2507188434851419e-09,1.6038938379168419e-10
