Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215)
8.518997923347454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42364269123226783,0.05206331939210368,0.0019018561174762275,0.0,0.0028953378063240835,0.11671458790772071,0.03894171688562443,2.172740276156163e-05,1.3090603377099034e-09,0.0013790307083021524,7.6324590672668e-11,0.0006295619770606527,6.0633682882282035e-09,2.8263167929199575e-07,4.457629095821565e-09,1.5247667134814266e-10,9.946404309996656e-07,0.0001063633015085965,0.0035782410863202285,2.628594438892705e-07,0.0007468047750798936,5.827145643266448e-10,6.52487415248361e-10,2.825938291964179e-07,1.243625070544365e-07,4.4932583004599985e-07,0.0016284783657775144,0.020461518346270618,5.804411703622043e-07,0.002236174977042586,0.00016832493336648748,1.1542068090001408e-07,2.964397870036186e-10,4.088428510055703e-09,1.1548046197408558e-05
8.53519839295152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42358852051014406,0.05199035230430387,0.001893424427208066,0.0,0.0028928584088226262,0.11686659149533342,0.038961062863310546,2.1688034025808836e-05,1.3129859015920164e-09,0.0013777957619556455,7.667468758662282e-11,0.0006297779750595098,6.097057670180394e-09,2.8207037837054185e-07,4.461371080284433e-09,1.5240393188923559e-10,9.936371492953482e-07,0.00010707749106520531,0.0035727678368673503,2.6109559341646215e-07,0.0007471800782284267,5.796431421781223e-10,6.490129530236132e-10,2.837537137662816e-07,1.242401217924837e-07,4.510236001272291e-07,0.0016336017535396746,0.020512959423207744,5.806518970908359e-07,0.0022388019128975986,0.0001694551739170152,1.1546325513463442e-07,2.967343794290914e-10,4.084244934256571e-09,1.1624096311727308e-05
8.551398862555587e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4235344166789139,0.05191749871840402,0.0018850322582733335,0.0,0.00289038143323183,0.11701832402401191,0.03898032735901332,2.1648787883205767e-05,1.316909904865647e-09,0.0013765635228243892,7.702734487270616e-11,0.0006299934481538295,6.130997118549889e-09,2.8151087924964427e-07,4.4651015300963006e-09,1.5233091571755387e-10,9.926356629163304e-07,0.00010779646176903366,0.0035673042302072125,2.59346769444821e-07,0.0007475542325692823,5.765949008624871e-10,6.45558476053538e-10,2.849147688479248e-07,1.2411788737242473e-07,4.5272170260075825e-07,0.0016387224052082322,0.020564332917620703,5.808614441906798e-07,0.0022414232641712133,0.0001705929808429648,1.1550559150164806e-07,2.9702804882565257e-10,4.080070963229505e-09,1.1700649451823673e-05
8.567599332159653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42348038005896216,0.05184475848316545,0.0018766794135772617,0.0,0.0028879068783727617,0.11716978574577368,0.03899951076826551,2.160966384981337e-05,1.320832322464046e-09,0.0013753339830490092,7.738256942707571e-11,0.0006302083975235949,6.1651876578875795e-09,2.809531717647658e-07,4.468820483883895e-09,1.5225762556056034e-10,9.916359636729828e-07,0.00010852023238758419,0.0035618502533213132,2.5761281830508903e-07,0.0007479272422825343,5.735696242798732e-10,6.421238599271973e-10,2.860769796829662e-07,1.2399580374715368e-07,4.5442011897104314e-07,0.0016438402760835782,0.0206156385510382,5.810698185092349e-07,0.002244039040756927,0.00017173838384451867,1.1554769137993542e-07,2.973207982409161e-10,4.075906571960739e-09,1.1777707527925937e-05
8.58379980176372e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4234264109685125,0.051772131447450846,0.0018683656970593814,0.0,0.0028854347430424514,0.11732097691265203,0.0390186134845533,2.1570661443229824e-05,1.3247531294646362e-09,0.0013741071347745848,7.774036810464511e-11,0.0006304228243444271,6.199630310866606e-09,2.8039724586213423e-07,4.472527980133003e-09,1.5218406412591584e-10,9.906380434575485e-07,0.00010924882164128636,0.0035564058931773237,2.55893588174387e-07,0.0007482991115309102,5.705670987328917e-10,6.387089810546436e-10,2.872403315230076e-07,1.238738708677038e-07,4.561188307867395e-07,0.0016489553216583377,0.02066687604700207,5.812770268577079e-07,0.0022466492525384683,0.00017289141254736259,1.1558955614107074e-07,2.9761263071499383e-10,4.071751735437391e-09,1.1855272444830389e-05
8.600000271367786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42337250972363494,0.05169961746022416,0.0018600909136879853,0.0,0.0028829650260142185,0.11747189777669942,0.03903763589932714,2.153178018258874e-05,1.3286723010885722e-09,0.0013728829701507674,7.810074771875873e-11,0.0006306367297876218,6.234326098243054e-09,2.7984309159666434e-07,4.4762240571888176e-09,1.5211023410160528e-10,9.896418942429034e-07,0.00010998224820282443,0.003550971136729311,2.5418892905050027e-07,0.00074866984445993,5.67587112896379e-10,6.353137166614073e-10,2.8840480962894334e-07,1.2375208868326848e-07,4.578178196401874e-07,0.0016540674976164094,0.020718045131060833,5.814830760111901e-07,0.0022492539093897724,0.00017405209650162308,1.1563118714935344e-07,2.9790354928045856e-10,4.067606428648033e-09,1.1933346101835917e-05
8.616200740971853e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4233186766382532,0.05162721637055061,0.001851854869454613,0.0,0.0028804977260379785,0.11762254858998973,0.039056578402012376,2.1493019588557453e-05,1.3325898127002908e-09,0.0013716614813318979,7.846371504086885e-11,0.00063085011502018,6.269276038816385e-09,2.7929069912992845e-07,4.4799087532564174e-09,1.5203613815606159e-10,9.886475080813354e-07,0.0001107205306964683,0.0035455459709179634,2.5249869272684144e-07,0.0007490394451978752,5.646294577855705e-10,6.319379447829639e-10,2.895703992724153e-07,1.2363045714122026e-07,4.5951706716840304e-07,0.0016591767598337817,0.020769145530761472,5.816879727088462e-07,0.002251853021174961,0.0001752204651808079,1.1567258576184976e-07,2.981935569623219e-10,4.063470626583153e-09,1.2011930392678962e-05
8.63240121057592e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42326491202415156,0.05155492802759646,0.001843657371368567,0.0,0.002878032841840558,0.11777292960462124,0.039075441380020094,2.145437918333516e-05,1.3365056398070657e-09,0.0013704426604771226,7.882927680021501e-11,0.0006310629812048399,6.304481149390076e-09,2.7874005872817376e-07,4.4835821064013206e-09,1.5196177893829032e-10,9.876548771033465e-07,0.00011146368769740855,0.003540130382670803,2.5082273276741643e-07,0.0007494079178559705,5.616939267254744e-10,6.285815442592384e-10,2.907370857363423e-07,1.2350897618712966e-07,4.6121655505349743e-07,0.001664283064378562,0.020820176975641952,5.818917236540917e-07,0.002254446597748358,0.00017639654798075303,1.157137533284298e-07,2.9848265677806074e-10,4.059344304235688e-09,1.2091027205468803e-05
8.648601680179986e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4232112161909824,0.05148275228062913,0.0018354982274514607,0.0,0.0028755703721259976,0.1179230410727195,0.03909422521875757,2.141585849065115e-05,1.3404197580585593e-09,0.001369226499750511,7.919743968350546e-11,0.0006312753295001132,6.339942444732803e-09,2.7819116076038577e-07,4.487244154549827e-09,1.5188715907799253e-10,9.866639935164777e-07,0.00011221173773109237,0.0035347243589024095,2.4916090448238324e-07,0.000749775266528597,5.587803153225959e-10,6.252443947292167e-10,2.919048543138502e-07,1.233876457647853e-07,4.629162650218842e-07,0.0016693863675098224,0.020871139197225108,5.820943355147616e-07,0.0022570346489544564,0.00017758037421857306,1.1575469119179594e-07,2.987708517375968e-10,4.055227436601598e-09,1.2170638422623183e-05
8.664802149784052e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42315758944627296,0.051410688979016995,0.0018273772467317872,0.0,0.0028731103155758544,0.11807288324644012,0.03911293030163901,2.137745703576295e-05,1.3443321432463742e-09,0.0013680129913211695,7.956821033460122e-11,0.0006314871610603168,6.375660937539202e-09,2.776439956963965e-07,4.4908949354894686e-09,1.5181228118568812e-10,9.856748496041552e-07,0.00011296469927256327,0.0035293278865146317,2.4751306490407376e-07,0.0007501414952931111,5.558884214340876e-10,6.219263766255224e-10,2.930736903097077e-07,1.2326646581621302e-07,4.646161788451899e-07,0.0016744866256782323,0.020922031929010706,5.822958149232998e-07,0.0022596171846278974,0.000178771973131616,1.1579540068752475e-07,2.9905814484322105e-10,4.051119998680301e-09,1.2250765920804322e-05
8.681002619388119e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4231040320954323,0.051338737972229376,0.0018192942392395238,0.0,0.002870652670849503,0.11822245637797121,0.03913155701009596,2.1339174345454472e-05,1.3482427713036046e-09,0.0013668021273633578,7.994159535420207e-11,0.000631698477035602,6.4116376383907295e-09,2.770985541050362e-07,4.494534486869605e-09,1.5173714785283722e-10,9.846874377245593e-07,0.00011372259074580489,0.003523940952396803,2.4587907276316885e-07,0.0007505066082100591,5.530180451381977e-10,6.186273711690128e-10,2.942435790412415e-07,1.2314543628169314e-07,4.663162783410102e-07,0.0016795837955263673,0.020972854906467813,5.824961684769362e-07,0.002262194214593484,0.00017997137387642352,1.158358831441056e-07,2.993445390896469e-10,4.047021965475187e-09,1.2331411570855273e-05
8.697203088992185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4230505444417589,0.05126689910983647,0.001811249016000759,0.0,0.002868197436584433,0.11837176071953652,0.039150105723587875,2.130100994803416e-05,1.3521516183043864e-09,0.0013655939000566022,8.031760129953525e-11,0.00063190927857199,6.44787355571736e-09,2.765548266523278e-07,4.498162846201755e-09,1.51661761651962e-10,9.837017503095088e-07,0.00011448543052308623,0.0035185635434259576,2.4425878846544666e-07,0.0007508706093235156,5.501689887078474e-10,6.153472603635147e-10,2.954145058369966e-07,1.230245570997806e-07,4.6801654537195085e-07,0.0016846778338876157,0.02102360786702874,5.826954027378471e-07,0.0022647657486661605,0.00018117860552769617,1.1587613988296579e-07,2.9963003746403397e-10,4.0429333119942095e-09,1.2412577237736643e-05
8.713403558596252e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42299712678644674,0.05119517224150929,0.0018032413890323514,0.0,0.002865744611396536,0.11852079652339809,0.039168576819612416,2.1262963373333087e-05,1.3560586604634463e-09,0.0013643883015858121,8.0696234684046e-11,0.0006321195668114027,6.484369695758749e-09,2.7601280409972267e-07,4.501780050860016e-09,1.5158612513676725e-10,9.827177798633722e-07,0.00011525323692430949,0.003513195646467042,2.4265207406882283e-07,0.0007512335026607702,5.473410565809668e-10,6.120859269905118e-10,2.9658645603795607e-07,1.229038282073239e-07,4.697169618462748e-07,0.0016897686977864318,0.02107429055008155,5.828935242333453e-07,0.002267331796650985,0.00018239369707726184,1.1591617221851201e-07,2.999146429458522e-10,4.0388540132503014e-09,1.2494264780463664e-05
8.729604028200318e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42294377942859335,0.05112355721701958,0.0017952711713366118,0.0,0.0028632941938803976,0.11866956404185887,0.03918697067371597,2.122503415270304e-05,1.359963874135652e-09,0.0013631853241413906,8.107750197709086e-11,0.0006323293428916945,6.5211270625252856e-09,2.754724773023771e-07,4.5053861380817025e-09,1.5151024084226062e-10,9.817355189619933e-07,0.00011602602821636371,0.003507837248373121,2.4105879326068337e-07,0.0007515952922325077,5.445340553318239e-10,6.088432546038251e-10,2.9775941499883965e-07,1.2278324953948063e-07,4.714175097189957e-07,0.0016948563444387475,0.021124902696962506,5.830905394560591e-07,0.0022698923683431393,0.0001836166774330503,1.1595598145817209e-07,3.001983585069406e-10,4.0347840442618465e-09,1.2576476052043635e-05
8.745804497804385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4228905026652055,0.05105205388623981,0.0017873381768960205,0.0,0.002860846182609582,0.11881806352726527,0.039205287659503804,2.1187221819014612e-05,1.3638672358155612e-09,0.001361984959919347,8.146140960363295e-11,0.0006325386079466808,6.558146657760299e-09,2.7493383720746795e-07,4.508981144967677e-09,1.5143411128487192e-10,9.807549602516396e-07,0.00011680382261247885,0.0035024883359855903,2.394788113357114e-07,0.0007519559820332892,5.417477936460996e-10,6.05619127524471e-10,2.9893336808675156e-07,1.226628210297379e-07,4.73118170990974e-07,0.0016999407312513286,0.021175444050949628,5.832864548640819e-07,0.002272447473527919,0.00018484757541807327,1.1599556890241562e-07,3.004811871115892e-10,4.030723380053311e-09,1.2659212899413765e-05
8.762004967408451e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42283729679120724,0.050980662099143044,0.0017794422206679616,0.0,0.002858400576136916,0.11896629523201041,0.039223528148650454,2.1149525906655278e-05,1.3677687221369663e-09,0.0013607872011214155,8.184796394393972e-11,0.0006327473631061722,6.595429480901699e-09,2.7439687485254714e-07,4.5125651084827164e-09,1.5135773896257194e-10,9.797760964479674e-07,0.0001175866382715829,0.003497148896134388,2.3791199517394714e-07,0.0007523155760411735,5.389820822927709e-10,6.024134308354658e-10,3.00108300681985e-07,1.2254254260993092e-07,4.748189277091295e-07,0.0017050218158215528,0.02122591435725577,5.834812768811624e-07,0.002274997121980702,0.00018608641976940765,1.160349358447947e-07,3.0076313171636357e-10,4.026671995655626e-09,1.2742477163379322e-05
8.778205437012518e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4227841620994459,0.05090938170580295,0.0017715831185794962,0.0,0.0028559573729947645,0.11911425940853639,0.03924169251090987,2.11119459515274e-05,1.3716683098724469e-09,0.0013595920399551565,8.223717133328324e-11,0.0006329556094960061,6.632976529043249e-09,2.738615813639339e-07,4.516138065456215e-09,1.512811263549907e-10,9.787989203350074e-07,0.00011837449329766484,0.0034918189156381936,2.3635821321920517e-07,0.0007526740782178092,5.362367340962341e-10,5.99226050376578e-10,3.0128419817954863e-07,1.2242241421025722e-07,4.765197619677498e-07,0.0017100995559375448,0.021276313363021514,5.836750118968886e-07,0.0022775413234669556,0.00018733323913718418,1.1607408357199017e-07,3.010441952701364e-10,4.022629866106621e-09,1.282627067855223e-05
8.794405906616584e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4227310988806992,0.050838212556393696,0.0017637606875221536,0.0,0.0028535165716953065,0.1192619563093369,0.039259781114125585,2.107448149104628e-05,1.3755659759329127e-09,0.0013583994686340774,8.262903806164252e-11,0.0006331633482380722,6.6707887968972235e-09,2.733279479551428e-07,4.519700052582514e-09,1.5120427592353485e-10,9.77823424764168e-07,0.00011916740573913834,0.0034864983813046374,2.3481733545788833e-07,0.0007530314925089989,5.335115639123456e-10,5.9605687273931e-10,3.0246104598815663e-07,1.2230243575929656e-07,4.782206559079244e-07,0.0017151739095783776,0.021326640817307903,5.838676662668252e-07,0.0022800800877422357,0.00018858806208358277,1.161130133638273e-07,3.013243807142275e-10,4.0185969664516935e-09,1.2910595273289972e-05
8.81060637622065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42267810742368206,0.05076715450118994,0.0017559747453467537,0.0,0.002851078170730811,0.11940938618696006,0.03927779432424084,2.1037132064138175e-05,1.3794616973671526e-09,0.001357209479377739,8.302357037340833e-11,0.0006333705804503445,6.708867276756592e-09,2.727959659253487e-07,4.523251106421195e-09,1.511271901115047e-10,9.768496026532533e-07,0.00011996539358820807,0.0034811872799305043,2.3328923339805958e-07,0.0007533878228443719,5.308063886022186e-10,5.929057852618236e-10,3.036388295305253e-07,1.2218260718403025e-07,4.799215917172447e-07,0.001720244834913505,0.02137689647109007,5.840592463127019e-07,0.0022826134245521506,0.00018985091708183168,1.1615172649331426e-07,3.016036909822223e-10,4.0145732717441765e-09,1.2995452769634919e-05
8.826806845824717e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4226251880150535,0.050696207390566725,0.0017482251108582583,0.0,0.002848642168573902,0.1195565492940115,0.03929573250530861,2.0999897211238244e-05,1.383355451361381e-09,0.0013560220644118653,8.342077446709049e-11,0.0006335773072469173,6.747212958456579e-09,2.7226562665788494e-07,4.526791263397844e-09,1.5104987134421037e-10,9.75877446985505e-07,0.00012076847478024267,0.0034758855983019355,2.317737800488724e-07,0.000753743073137377,5.281210270052078e-10,5.897726760237551e-10,3.0481753424480094e-07,1.2206292840985344e-07,4.816225516310908e-07,0.0017253122903021073,0.02142708007725092,5.842497583226067e-07,0.0022851413436323718,0.00019112183251520973,1.16190224226695e-07,3.0188212899996027e-10,4.010558757045698e-09,1.3080844983254026e-05
8.843007315428784e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4225723409394229,0.0506253710749995,0.0017405116038106449,0.0,0.002846208563677825,0.11970344588315611,0.03931359601950162,2.0962776474288597e-05,1.3872472152387817e-09,0.0013548372159684534,8.382065649502755e-11,0.0006337835297380263,6.785826829337723e-09,2.7173692161877776e-07,4.5303205598044216e-09,1.509723220290874e-10,9.749069508086556e-07,0.00012157666719314774,0.003470593323194629,2.3027084990031076e-07,0.0007540972472857922,5.25455299915345e-10,5.866574338413166e-10,3.0599714558423847e-07,1.2194339936059433e-07,4.833235179326458e-07,0.0017303762342943383,0.021477191390573,5.844392085511075e-07,0.002287663854708625,0.0001924008366760578,1.1622850782345974e-07,3.0215969768569777e-10,4.006553397426921e-09,1.3166773723378909e-05
8.85920778503285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.422519566479357,0.050554645405064005,0.0017328340449018105,0.0,0.0028437773544767128,0.11985007620712088,0.03933138522712235,2.0925769396736196e-05,1.3911369664590559e-09,0.0013536549262858865,8.422322256309852e-11,0.0006339892490300778,6.824709874208576e-09,2.712098423553118e-07,4.533839031799449e-09,1.5089454455581188e-10,9.739381072339996e-07,0.0001223899886467423,0.0034653104413740416,2.2878031890322594e-07,0.0007544503491715727,5.228090300572694e-10,5.835599482623541e-10,3.071776490170669e-07,1.218240199585348e-07,4.850244729521408e-07,0.0017354366256308142,0.021527230167732142,5.846276032194384e-07,0.002290180967496674,0.00019368795776479448,1.1626657853637877e-07,3.0243639994996615e-10,4.002557167967884e-09,1.3253240792746295e-05
8.875408254636917e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42246686491538665,0.05048403023143625,0.0017251922557685014,0.0,0.0028413485393858425,0.11999644051869864,0.03934910048661285,2.0888875523530845e-05,1.395024682617966e-09,0.001352475187609038,8.462847873043747e-11,0.0006341944662256893,6.863863075307724e-09,2.7068438049462885e-07,4.5373467154088206e-09,1.5081654129641455e-10,9.729709094354853e-07,0.0001232084569021414,0.0034600369395955855,2.2730206444973791e-07,0.0007548023826608022,5.201820420602469e-10,5.804801095612112e-10,3.0835903002744373e-07,1.2170479012442059e-07,4.867253990678936e-07,0.0017404934232407515,0.021577196167292433,5.848149485157053e-07,0.002292692691702306,0.00019498322388893227,1.1630443761156482e-07,3.0271223869552773e-10,3.998570043758292e-09,1.3340247987538888e-05
8.891608724240983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4224142365260131,0.050413525404892495,0.0017175860589812688,0.0,0.0028389221168018948,0.12014253907074925,0.03936674215456463,2.085209440112311e-05,1.398910341446882e-09,0.0013512979921893788,8.503643100915052e-11,0.0006343991824237068,6.903287412267169e-09,2.701605277423588e-07,4.540843646526247e-09,1.5073831460539494e-10,9.72005350648816e-07,0.00012403208966113918,0.003454772804604825,2.2583596535384922e-07,0.0007551533516039717,5.175741624345603e-10,5.774178087339441e-10,3.095412741159764e-07,1.215857097774795e-07,4.884262787069372e-07,0.0017455465862440329,0.021627089149697423,5.850012505949913e-07,0.0022951990370213434,0.00019628666306210522,1.1634208628847826e-07,3.029872168174994e-10,3.9945919998983025e-09,1.34277970973266e-05
8.90780919384505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42236168158771464,0.050343130776309135,0.0017100152780394513,0.0,0.0028364980851032055,0.12028837211620229,0.03938431058572847,2.081542557746221e-05,1.4027939208123246e-09,0.0013501233322850902,8.544708536403458e-11,0.0006346033987192325,6.942983862075511e-09,2.696382758812798e-07,4.544329860913336e-09,1.5065986681983405e-10,9.710414241705723e-07,0.0001248609045655952,0.0034495180231376744,2.2438190183238493e-07,0.0007555032598360687,5.14985219549648e-10,5.743729374935278e-10,3.1072436679938287e-07,1.2146677883544392e-07,4.901270943439955e-07,0.0017505960739513306,0.021676908877263153,5.851865155795348e-07,0.0022977000131396298,0.00019759830320310165,1.1637952579995293e-07,3.0326133720328014e-10,3.990623011498891e-09,1.3515889905008185e-05
8.924009663449116e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4223092003749533,0.05027284619666273,0.0017024797373661844,0.0,0.002834076442650019,0.12043393990806084,0.0394018061330242,2.077886860199395e-05,1.406675398715512e-09,0.0013489512001611664,8.586044771229939e-11,0.0006348071162036648,6.982953399040508e-09,2.6911761677000965e-07,4.547805394200391e-09,1.5058120025950722e-10,9.700791233573478e-07,0.00012569491919682755,0.0034442725819205924,2.229397554863281e-07,0.0007558521111766196,5.124150436091923e-10,5.713453882647547e-10,3.119082936107883e-07,1.2134799721455863e-07,4.918278285022267e-07,0.001755641845861038,0.021726655114174504,5.853707495589561e-07,0.0023001956297329963,0.00019891817213489547,1.1641675737227161e-07,3.0353460273252493e-10,3.98666305368201e-09,1.3604528186753255e-05
8.940210133053182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42225679316018155,0.05020267151702996,0.0016949792623034354,0.0,0.0028316571877847335,0.12057924269940326,0.03941922914755031,2.0742423025658603e-05,1.4105547532919027e-09,0.0013477815880895228,8.627652392329171e-11,0.0006350103359647192,7.0231969947529115e-09,2.685985423417267e-07,4.551270281887009e-09,1.5050231722699584e-10,9.691184416248995e-07,0.00012653415107500584,0.003439036467670773,2.2150940928227056e-07,0.0007561999094295919,5.098634666273321e-10,5.683350541795513e-10,3.130930401009214e-07,1.2122936482959776e-07,4.935284637542393e-07,0.0017606838616614107,0.021776327626476376,5.855539585903454e-07,0.0023026858964672915,0.00020024629758368882,1.1645378222516635e-07,3.0380701627716397e-10,3.982712101581465e-09,1.3693713711944722e-05
8.956410602657249e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4222044602138483,0.0501326065885875,0.0016875136791070634,0.0,0.0028292403188321493,0.12072428074338483,0.039436579978593726,2.0706088400888783e-05,1.414431962810738e-09,0.0013466144883490998,8.669531981822143e-11,0.0006352130590864497,7.06371561804991e-09,2.680810446029182e-07,4.5547245593420355e-09,1.5042322000779861e-10,9.681593724473144e-07,0.00012737861765854742,0.0034338096670963425,2.2009074753419445e-07,0.0007565466583836827,5.073303224091036e-10,5.653418290723585e-10,3.1427859183772866e-07,1.2111088159388942e-07,4.95228982720893e-07,0.0017657220812317596,0.021825926182065757,5.857361486984242e-07,0.0023051708229983666,0.00020158270717796328,1.1649060157183153e-07,3.040785807013839e-10,3.9787701303433125e-09,1.3783448243121584e-05
8.972611072261315e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4221522018044055,0.05006265126261212,0.00168008281494191,0.0,0.002826825834099711,0.1208690542932419,0.039453858973639296,2.0669864281607293e-05,1.4183070056745919e-09,0.0013454498932259724,8.711684116989095e-11,0.0006354152866492887,7.104510234978366e-09,2.675651156321573e-07,4.558168261804282e-09,1.5034391087044236e-10,9.672019093561893e-07,0.00012822833634352156,0.0034285921668965463,2.186836558856874e-07,0.0007568923618126028,5.048154465261883e-10,5.623656074750468e-10,3.1546493440633573e-07,1.2099254741932205e-07,4.969293680721222e-07,0.0017707564646388912,0.021875450550688676,5.85917325875802e-07,0.0023076504189720346,0.00020292742844752677,1.1652721661901628e-07,3.043492988616981e-10,3.974837115125838e-09,1.3873733535922172e-05
8.988811541865382e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.422100018198315,0.04999280539048049,0.0016726864978769064,0.0,0.002824413731877743,0.12101356360229402,0.039471066478379425,2.0633750223224998e-05,1.422179860418909e-09,0.0013442877950134537,8.754109370242662e-11,0.0006356170197300697,7.145581808759208e-09,2.6705074757890743e-07,4.5616014243833465e-09,1.5026439206659195e-10,9.662460459398252e-07,0.00012908332446305326,0.003423383953761941,2.1728802129221716e-07,0.0007572370234745901,5.023186762931132e-10,5.594062846123125e-10,3.1665205341046015e-07,1.2087436221635778e-07,4.986296025279261e-07,0.0017757869721382355,0.021924900503932438,5.860974960830472e-07,0.002310124694024096,0.00020428048882257176,1.165636285670222e-07,3.04619173606841e-10,3.970913031100561e-09,1.3964571339027765e-05
9.005012011469448e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42204790966005457,0.0499230688236693,0.001665324556880219,0.0,0.0028220040104396946,0.1211578089239453,0.039488202836723545,2.0597745782638617e-05,1.4260505057115516e-09,0.0013431281860121931,8.796808309101253e-11,0.0006358182594020515,7.186931299751103e-09,2.6653793266235226e-07,4.5650240820594725e-09,1.501846658311598e-10,9.65291775842438e-07,0.0001299435992867282,0.003418185014374579,2.1590373200370244e-07,0.0007575806471127368,4.998398507504539e-10,5.564637563972716e-10,3.178399344717103e-07,1.207563258940621e-07,5.003296688567023e-07,0.0017808135641760115,0.021974275815216875,5.862766652488209e-07,0.0023125936577803492,0.00020564191563274414,1.1659983860969717e-07,3.0488820777771513e-10,3.966997853452668e-09,1.4055963394106617e-05
9.021212481073515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42199587645212433,0.04985344141375512,0.001657996821814407,0.0,0.0028195966680423664,0.12130179051168774,0.03950526839080755,2.056185051822859e-05,1.4299189203523427e-09,0.0013419710585302876,8.839781496162687e-11,0.000636019006734945,7.228559665414176e-09,2.660266631702532e-07,4.568436269684082e-09,1.5010473438241489e-10,9.643390927633795e-07,0.0001308091780200085,0.0034129953354082028,2.1453067754752935e-07,0.0007579232364555912,4.973788106402499e-10,5.535379194263743e-10,3.1902856323019184e-07,1.2063843836010708e-07,5.020295498769925e-07,0.0017858362013865694,0.02202357625979043,5.864548392701761e-07,0.0023150573198565325,0.00020701173610620662,1.1663584793454781e-07,3.051564042076387e-10,3.963091557380802e-09,1.4147911435758357e-05
9.037412950677581e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4219439188350526,0.049783923012414404,0.0016507031234316183,0.0,0.002817191702926144,0.1214455086191045,0.039522263481003274,2.0526063989856853e-05,1.4337850832726103e-09,0.0013408164048833882,8.883029489078115e-11,0.000636219262794946,7.270467860275234e-09,2.655169314578304e-07,4.571838021980855e-09,1.5002459992209063e-10,9.63387990456371e-07,0.00013168007780364928,0.003407814903528426,2.1316874871164858e-07,0.0007582647952164597,4.949353983822699e-10,5.506286709748424e-10,3.2021792534573226e-07,1.205206995207809e-07,5.037292284582224e-07,0.0017908548445915986,0.02207280161472444,5.866320240126102e-07,0.0023175156898583337,0.0002083899773687141,1.1667165772274001e-07,3.054237657221726e-10,3.959194118098136e-09,1.4240417191458872e-05
9.053613420281648e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4218920370674036,0.04971451347142347,0.0016434432933688002,0.0,0.002814789113315233,0.12158896349987106,0.0395391884459278,2.0490385758864615e-05,1.4376489735347304e-09,0.0013396642173947894,8.92655284052613e-11,0.0006364190286447612,7.312656835891797e-09,2.650087299466693e-07,4.575229373545597e-09,1.4994426463549294e-10,9.62438462728756e-07,0.0001325563157131108,0.0034026437053929176,2.1181783752790623e-07,0.0007586053270935642,4.925094580611889e-10,5.477359089925318e-10,3.214080064958081e-07,1.204031092810229e-07,5.054286875175791e-07,0.0017958694548023562,0.022121951658904404,5.868082253101605e-07,0.0023199687773814356,0.00020977666644269934,1.1670726914906361e-07,3.0569029513889647e-10,3.955305510832984e-09,1.4333482381505547e-05
