Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C2H6(343),C6H8(56),C6H7X(481),C6H8(455),C6H7X(480),C6H7X(479),C6H7X(636),C6H7X(635),C6H7X(634),C6H9X(441),C8H10(458),SX(1061),SX(1060),SX(1059),SX(1058),SX(1056),SX(1055),SX(931),C8H10(459),SX(1750),SX(1922)
2.4585580389524103e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24374077167879282,0.65470635283989853,1.9662218211243244e-13,0.0,1.5745638356211975e-12,5.6279711434968045e-34,0.0,0.0,0.0,0.0,0.0,0.022030697502568707,0.00086170907323928746,0.00049404184463363893,1.0339914464537032e-07,0.0066499102470766033,1.8208118978778124e-07,9.9081434938377918e-08,5.8910861083690922e-11,8.1034267706637203e-06,3.5843973802735291e-06,7.8699395096349646e-06,4.8163629656339764e-09,4.0492548851331835e-09,2.8081236315160848e-05,9.1396154345967836e-16,1.1503483335466149e-08,3.4195843466054971e-12,3.4195843491252092e-12,3.4195843491252136e-12,5.8165430828074824e-08,1.3407828042070558e-09,2.992107742655105e-08,7.2951111824387674e-17,5.9970476367910308e-11,4.33566840562944e-15,3.5645458657950387e-14
2.46487995372575e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24371826570060046,0.65469588730058792,1.9732302903051505e-13,0.0,1.5781512526766272e-12,5.6328288646287224e-34,0.0,0.0,0.0,0.0,0.0,0.022047664934710963,0.00086087364350731391,0.00049324969632541364,1.0313487165967052e-07,0.0066561583334574567,1.8270378143131007e-07,9.8740159294253201e-08,5.8651897012381022e-11,8.1072417970551232e-06,3.5878961343628038e-06,7.8857359847707575e-06,4.8140349172938647e-09,4.0477929685593962e-09,2.8187900558052931e-05,9.1480566203643453e-16,1.1482815167741763e-08,3.4101826569679169e-12,3.4101826594787388e-12,3.4101826594787004e-12,5.8299662005154623e-08,1.337943846383634e-09,2.998796069577712e-08,7.3227040093673016e-17,6.0222493197531413e-11,4.3526716375975678e-15,3.5761115590677632e-14
2.4712018684990898e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24369580866294724,0.6546854403444079,1.9802479061588353e-13,0.0,1.5817400374480188e-12,5.6376773200472542e-34,0.0,0.0,0.0,0.0,0.0,0.022064597074816582,0.0008600412616590889,0.00049246345851291465,1.0287250846396058e-07,0.0066623897081196232,1.8332683561909383e-07,9.8402323857813364e-08,5.8395566012432808e-11,8.111028988403953e-06,3.591394582930462e-06,7.9015163223875152e-06,4.811702802132163e-09,4.0463254848760289e-09,2.8294595058616762e-05,9.1564748232983428e-16,1.1462259492552809e-08,3.400837939951529e-12,3.4008379424535948e-12,3.4008379424536251e-12,5.8433618375754314e-08,1.3351199390153676e-09,3.0054718626995899e-08,7.3503040193225938e-17,6.047461894205814e-11,4.3696754975028218e-15,3.587667643442931e-14
2.4768915917950955e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24367563894924876,0.65467605390694861,1.9865715718101754e-13,0.0,1.5849668998692415e-12,5.6420330476049193e-34,0.0,0.0,0.0,0.0,0.0,0.022079805979331246,0.00085929470712581063,0.00049176085126532456,1.0263799839877172e-07,0.0066679837447020298,1.8388797904410722e-07,9.8101178389673454e-08,5.8167090976928536e-11,8.1144138776330292e-06,3.594542960704781e-06,7.9157048523792451e-06,4.809600515159154e-09,4.0450000783114666e-09,2.8390645699605052e-05,9.1640316770260185e-16,1.1443855138364594e-08,3.3924760824093648e-12,3.3924760849035425e-12,3.3924760849035518e-12,5.855394537377432e-08,1.3325912437613247e-09,3.0114694190016639e-08,7.3751500979800685e-17,6.0701624238249189e-11,4.384979447642926e-15,3.5980598894568135e-14
2.482581315091101e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24365550846203604,0.65466668240030457,1.9929026352056786e-13,0.0,1.5881940081493315e-12,5.6463813438778214e-34,0.0,0.0,0.0,0.0,0.0,0.022094986581280111,0.00085855059021835143,0.0004910629450327438,1.0240500553161993e-07,0.0066735644077547543,1.8444949559965738e-07,9.7802754840306142e-08,5.7940696204650723e-11,8.1177766207197585e-06,3.5976911562934097e-06,7.9298803550356847e-06,4.8074951075582482e-09,4.0436703263897355e-09,2.8486720330715951e-05,9.1715701397293391e-16,1.142554110510739e-08,3.3841597710776176e-12,3.384159773563957e-12,3.3841597735639444e-12,5.8674052053068834e-08,1.3300746517956757e-09,3.0174569323249751e-08,7.4000018618520556e-17,6.0928715909634252e-11,4.4002837941049212e-15,3.6084443260136234e-14
2.488271038387107e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24363541700697694,0.65465732576747826,1.9992410921569992e-13,0.0,1.5914211408697573e-12,5.6507222434797507e-34,0.0,0.0,0.0,0.0,0.0,0.022110139013592534,0.00085780889637844429,0.00049036969949188037,1.0217351602386825e-07,0.0066791317734421788,1.8501138456578424e-07,9.7507023202541001e-08,5.7716357352410108e-11,8.1211174045234969e-06,3.6008392000335499e-06,7.9440428510771031e-06,4.8053866598517904e-09,4.0423363053322324e-09,2.8582818709806284e-05,9.1790903165977512e-16,1.1407317012384875e-08,3.3758887229402618e-12,3.3758887254188371e-12,3.3758887254188451e-12,5.8793939484315295e-08,1.3275701209267077e-09,3.0234344541167241e-08,7.4248592488313056e-17,6.11558930946078e-11,4.4155884846105637e-15,3.6188209412604138e-14
2.493391789353512e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24361736791052535,0.65464891746822684,2.0049520170568402e-13,0.0,1.5943242131886434e-12,5.654622757366785e-34,0.0,0.0,0.0,0.0,0.0,0.022123752226693105,0.00085714343171516166,0.00048974973039616113,1.0196644952573627e-07,0.006684131095741193,1.8551740245633581e-07,9.724314182331858e-08,5.7516190348038605e-11,8.1241054878112847e-06,3.6036723343454951e-06,7.956777993909272e-06,4.8034865233375573e-09,4.0411320985244292e-09,2.8669327357160157e-05,9.1858429276069333e-16,1.1390991912561528e-08,3.3684832467562824e-12,3.3684832492278928e-12,3.3684832492278916e-12,5.8901651596778808e-08,1.325326320165295e-09,3.0288057232979993e-08,7.4472356540002895e-17,6.1360424969578212e-11,4.4293629574827607e-15,3.628153198261822e-14
2.498512540319917e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24359935013440606,0.65464052112983695,2.0106689184960174e-13,0.0,1.5972271013273173e-12,5.6585173326463379e-34,0.0,0.0,0.0,0.0,0.0,0.02213734282474961,0.00085647990761208959,0.00048913347530012423,1.0176057979124978e-07,0.0066891197629580434,1.8602372090030125e-07,9.6981395564777234e-08,5.7317651916487203e-11,8.1270760678459413e-06,3.6065053915335523e-06,7.9695026330674537e-06,4.8015840459560252e-09,4.0399245489857501e-09,2.8755854872609406e-05,9.1925808869930861e-16,1.1374739076080293e-08,3.3611140010147401e-12,3.3611140034794039e-12,3.3611140034793695e-12,5.9009187756465583e-08,1.3230922230186848e-09,3.0341689779845557e-08,7.4696165195729455e-17,6.1565024802373618e-11,4.443137629858126e-15,3.6374791025702189e-14
2.5036332912863223e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24358136354008281,0.65463213671149079,2.0163917867374901e-13,0.0,1.6001311190746955e-12,5.6624059940169842e-34,0.0,0.0,0.0,0.0,0.0,0.022150910902604324,0.0008558183137172611,0.00048852090564241164,1.0155589704783061e-07,0.006694097829282996,1.8653033938007284e-07,9.6721763343746217e-08,5.7120724999556241e-11,8.1300292773001498e-06,3.6093383929561209e-06,7.9822167834672666e-06,4.7996792842628594e-09,4.0387137103889662e-09,2.8842401084183521e-05,9.1993042695939506e-16,1.1358558222874574e-08,3.3537807820455035e-12,3.3537807845033148e-12,3.3537807845033237e-12,5.9116548734852196e-08,1.3208677978691465e-09,3.0395242551833918e-08,7.4920018014550613e-17,6.1769691981488836e-11,4.4569124648209408e-15,3.646798646295118e-14
2.5087540422527275e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24356340798999018,0.65462376417260015,2.0221206217647697e-13,0.0,1.6030329013712321e-12,5.666288766011406e-34,0.0,0.0,0.0,0.0,0.0,0.022164456554459692,0.00085515863975937391,0.00048791199311990483,1.0135239162093445e-07,0.0066990653484932019,1.8703725738242756e-07,9.6464224320649009e-08,5.6925392749995175e-11,8.13296524774542e-06,3.6121713597382619e-06,7.9949204599661936e-06,4.7977722941538617e-09,4.0374996358220545e-09,2.8928965821323557e-05,9.2060131496756635e-16,1.1342449072107168e-08,3.3464833870277304e-12,3.3464833894787296e-12,3.3464833894787893e-12,5.9223735300532319e-08,1.3186530128464926e-09,3.0448715917439195e-08,7.5143914559188813e-17,6.1974425900577106e-11,4.4706874258264759e-15,3.6561118217797218e-14
2.5138747932191326e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24354548334752552,0.65461540347280167,2.0278554185238935e-13,0.0,1.6059317159539146e-12,5.6701656729978499e-34,0.0,0.0,0.0,0.0,0.0,0.022177979873884052,0.0008545008755469906,0.00048730670968521734,1.0115005393225315e-07,0.0067040223739565242,1.8754447439496146e-07,9.6208757896379277e-08,5.6731638528688343e-11,8.1358841096612432e-06,3.6150043127745198e-06,8.007613677364445e-06,4.7958631308708145e-09,4.0362823777942153e-09,2.9015548914869758e-05,9.2127076009380655e-16,1.132641134221845e-08,3.3392216139938059e-12,3.3392216164379154e-12,3.3392216164378625e-12,5.9330748219204222e-08,1.3164478358372703e-09,3.0502110243578015e-08,7.5367854395998242e-17,6.2179225958409764e-11,4.4844624766978407e-15,3.6654186215974084e-14
2.5189955441855378e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24352758947703967,0.65460705457195778,2.0335961748188326e-13,0.0,1.6088354861181151e-12,5.6740367391814643e-34,0.0,0.0,0.0,0.0,0.0,0.022191480953817094,0.00085384501096783438,0.00048670502754430341,1.009488744976173e-07,0.006708968958635206,1.8805198989804896e-07,9.5955343709367476e-08,5.6539445902019393e-11,8.138785992443979e-06,3.6178372727315434e-06,8.020296450405659e-06,4.7939518490025155e-09,4.0350619882416062e-09,2.9102150197049656e-05,9.2193876965196736e-16,1.1310444750969936e-08,3.3319952618292119e-12,3.331995264266525e-12,3.3319952642664386e-12,5.9437588253661043e-08,1.3142522344931199e-09,3.055542589558895e-08,7.5591837094935543e-17,6.2384091558836512e-11,4.4982375816220865e-15,3.6747190385434033e-14
2.5230566035883866e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24351342036556325,0.65460044176077159,2.0381531677299937e-13,0.0,1.6111357704181645e-12,5.6771025874933335e-34,0.0,0.0,0.0,0.0,0.0,0.022202172360238682,0.00085332621543168015,0.00048623040018365979,1.0079014456930226e-07,0.0067128845052317389,1.8845469170676873e-07,9.5755817032424949e-08,5.638812528789527e-11,8.1410753704961081e-06,3.6200839965567097e-06,8.0303472258493196e-06,4.7924346184755186e-09,4.0340919544089466e-09,2.9170842975042103e-05,9.2246752498989196e-16,1.1297832689020225e-08,3.3262893874172355e-12,3.3262893898492636e-12,3.3262893898492656e-12,5.9522196323528382e-08,1.312517779085638e-09,3.0597652675049123e-08,7.5769498859849202e-17,6.2546608346948138e-11,4.5091620722504668e-15,3.6820902782496006e-14
2.5271176629912355e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24349927045640327,0.65459383632553747,2.0427138994020824e-13,0.0,1.6134360080572371e-12,5.6801647893184643e-34,0.0,0.0,0.0,0.0,0.0,0.022212849883128952,0.00085280860337424763,0.00048575800687700562,1.0063213256892199e-07,0.0067167935442721755,1.8885758068026197e-07,9.5557558497149682e-08,5.6237768608809043e-11,8.1433542138964544e-06,3.6223307476919483e-06,8.0403914489269272e-06,4.7909161160512986e-09,4.0331200087159416e-09,2.9239547005582468e-05,9.2299538559893264e-16,1.1285265049973911e-08,3.3206055652613036e-12,3.3206055676880116e-12,3.3206055676880184e-12,5.9606696514742764e-08,1.3107893093984424e-09,3.0639830382504648e-08,7.5947187103169667e-17,6.270916569314694e-11,4.5200865570491264e-15,3.6894574957194537e-14
2.5307726164537993e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2434865519012519,0.65458789772396231,2.0468217524829384e-13,0.0,1.6155060015770745e-12,5.6829176630168066e-34,0.0,0.0,0.0,0.0,0.0,0.022222447820944201,0.00085234376031354821,0.00048533475183305997,1.0049053179015863e-07,0.0067203061368427616,1.8922034057415399e-07,9.5380201937910211e-08,5.6103265207632922e-11,8.1453962179988544e-06,3.62435285533817e-06,8.0494256534411629e-06,4.7895483982028452e-09,4.0322436437435475e-09,2.9301390186335966e-05,9.2346969810826289e-16,1.1273992039405541e-08,3.3155088980436876e-12,3.3155089004656143e-12,3.3155089004656066e-12,5.9682654761829329e-08,1.309238790894056e-09,3.0677748511522394e-08,7.6107128987812318e-17,6.2855501741637378e-11,4.5299185740146018e-15,3.6960845497048162e-14
2.5344275699163632e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24347384879803438,0.65458196506661215,2.050932631470165e-13,0.0,1.6175753134123438e-12,5.6856676012677242e-34,0.0,0.0,0.0,0.0,0.0,0.022232034583001652,0.00085187986828888322,0.00048491328561680994,1.0034950547061244e-07,0.0067238134980196797,1.8958325168451567e-07,9.5203857483283774e-08,5.5969530444501072e-11,8.1474297858774703e-06,3.6263750004509587e-06,8.0584545617283389e-06,4.7881796905437943e-09,4.0313657687233281e-09,2.9363242356045405e-05,9.2394329137304e-16,1.1262754793361063e-08,3.3104299407933667e-12,3.3104299432105597e-12,3.3104299432105799e-12,5.9758526205925648e-08,1.3076930954839609e-09,3.0715627168976884e-08,7.6267091998104072e-17,6.3001870196213816e-11,4.5397505596026211e-15,3.7027083406654934e-14
2.538082523378927e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24346116109883628,0.65457603833922473,2.0550465353855077e-13,0.0,1.6196451139491381e-12,5.6884146126315352e-34,0.0,0.0,0.0,0.0,0.0,0.022241610202166504,0.00085141692373973468,0.00048449359849541399,1.0020905030198657e-07,0.0067273156464621288,1.899463138273592e-07,9.5028518076970382e-08,5.5836558643306894e-11,8.1494549629804512e-06,3.6283971902109642e-06,8.0674781790669884e-06,4.7868100119729149e-09,4.0304864016970089e-09,2.9425103455756308e-05,9.2441616796986394e-16,1.1251553208360078e-08,3.3053686216956761e-12,3.3053686241081233e-12,3.3053686241081298e-12,5.9834311119965589e-08,1.3061522110837665e-09,3.0753466485323244e-08,7.6427075982995371e-17,6.3148270847627709e-11,4.5495825013303323e-15,3.7093288663161938e-14
2.541737476841491e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24344848875597994,0.65457011752759398,2.0591634623990263e-13,0.0,1.6217146875358043e-12,5.6911587056280228e-34,0.0,0.0,0.0,0.0,0.0,0.022251174711147806,0.00085095492312512236,0.0004840756807986703,1.0006916299926708e-07,0.006730812600728788,1.9030952682133962e-07,9.4854176720509558e-08,5.5704344177687209e-11,8.1514717944863508e-06,3.6304194317431184e-06,8.0764965107219397e-06,4.7854393812283095e-09,4.0296055605651283e-09,2.9486973426858795e-05,9.2488833046142114e-16,1.1240387180802646e-08,3.3003248691629392e-12,3.3003248715706516e-12,3.3003248715706297e-12,5.9910009776116521e-08,1.3046161255589979e-09,3.0791266590606236e-08,7.658708079233289e-17,6.3294703487897288e-11,4.5594143868050878e-15,3.7159461244258819e-14
2.545392430304055e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24343583172202307,0.65456420261756887,2.0632834104210329e-13,0.0,1.6237831471672699e-12,5.6938998887366894e-34,0.0,0.0,0.0,0.0,0.0,0.022260728142499388,0.00085049386292345558,0.00048365952291858972,9.9929840300721139e-08,0.0067343043792784645,1.9067289048588597e-07,9.4680826472765302e-08,5.5572881470481609e-11,8.1534803253057099e-06,3.6324417321170925e-06,8.085509561944436e-06,4.7840678168896717e-09,4.028723263088102e-09,2.9548852211085499e-05,9.2535978139657701e-16,1.1229256606976724e-08,3.2952986118359476e-12,3.2952986142389824e-12,3.2952986142389937e-12,5.9985622445777675e-08,1.3030848267265355e-09,3.0829027614460374e-08,7.6747106276851771e-17,6.3441167910300358e-11,4.5692462037243138e-15,3.7225601128180563e-14
2.5490473837666187e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24342318994975751,0.65455829359505446,2.0674063774799078e-13,0.0,1.6258521375898792e-12,5.6966381703969797e-34,0.0,0.0,0.0,0.0,0.0,0.022270270528620767,0.00085003373963236603,0.00048324511530897383,9.9791078967647622e-08,0.0067377910004707371,1.9103640463840278e-07,9.4508460449418161e-08,5.544216499326971e-11,8.1554806000826264e-06,3.6344640983477647e-06,8.0945173379722768e-06,4.7826953373816288e-09,4.0278395268873162e-09,2.9610739750509424e-05,9.2583052331048221e-16,1.1218161383065418e-08,3.2902897785855456e-12,3.2902897809838997e-12,3.290289780983913e-12,6.0061149399579067e-08,1.3015583023560183e-09,3.0866749686109827e-08,7.6907152288168632e-17,6.3587663909367248e-11,4.5790779398754624e-15,3.7291708293726861e-14
2.5527023372291826e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24341056339220743,0.65455239044601055,2.0715323618075474e-13,0.0,1.6279211121982914e-12,5.6993735590085414e-34,0.0,0.0,0.0,0.0,0.0,0.022279801901758156,0.00084957454976860897,0.00048283244848499273,9.9652875784038004e-08,0.0067412724825666017,1.9140006909896737e-07,9.4337071822457649e-08,5.5312189265947703e-11,8.157472663196343e-06,3.636486537395666e-06,8.1035198440299392e-06,4.7813219609719362e-09,4.0269543694460895e-09,2.96726359875419e-05,9.2630055872463712e-16,1.1207101405154262e-08,3.2852982985114267e-12,3.2852983009050951e-12,3.2852983009050713e-12,6.0136590907379955e-08,1.3000365401712548e-09,3.0904432934368637e-08,7.7067218678780524e-17,6.3734191280873796e-11,4.5889095831344614e-15,3.7357782720229628e-14
2.5563572906917465e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24339795200262804,0.65454649315645175,2.0756613619342461e-13,0.0,1.6299887134808105e-12,5.7021060629314618e-34,0.0,0.0,0.0,0.0,0.0,0.02228932229400539,0.00084911628986792938,0.00048242151302276302,9.9515227556620691e-08,0.0067447488437291092,1.9176388368892035e-07,9.4166653819676388e-08,5.5182948856198909e-11,8.1594565587628139e-06,3.6385090561674463e-06,8.1125170853286902e-06,4.7799477057729079e-09,4.026067808110664e-09,2.9734540864930419e-05,9.2676989014698677e-16,1.1196076569238449e-08,3.2803241009430944e-12,3.2803241033321362e-12,3.2803241033321406e-12,6.0211947238267645e-08,1.2985195278516221e-09,3.0942077487640687e-08,7.7227305302056866e-17,6.3880749821834301e-11,4.5987411214655151e-15,3.7423824387546138e-14
2.5600122441543103e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24338535573450445,0.6545406017124471,2.0797933761799921e-13,0.0,1.6320569461243047e-12,5.7048356904865073e-34,0.0,0.0,0.0,0.0,0.0,0.02229883173730484,0.00084865895648489169,0.00048201229955892989,9.9378131114648454e-08,0.00674822010202401,1.9212784822682361e-07,9.3997199724168342e-08,5.5054438379022237e-11,8.1614323306362857e-06,3.6405316615163175e-06,8.1215090670667318e-06,4.7785725897456375e-09,4.0251798600913213e-09,2.9796454325756606e-05,9.2723852007203299e-16,1.1185086771229972e-08,3.2753671154419845e-12,3.2753671178264058e-12,3.2753671178264259e-12,6.02872186605563e-08,1.2970072530334525e-09,3.0979683473919783e-08,7.7387412012231115e-17,6.4027339330494397e-11,4.6085725429214314e-15,3.7489833276086245e-14
2.5636671976168742e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.24337277454154965,0.65453471610012026,2.0839284025698072e-13,0.0,1.6341254167815824e-12,5.7075624499553595e-34,0.0,0.0,0.0,0.0,0.0,0.022308330263448375,0.00084820254619277519,0.00048160479879025183,9.9241583309493576e-08,0.0067516862754203781,1.9249196253423916e-07,9.3828702873833801e-08,5.4926652496338131e-11,8.1634000224108355e-06,3.6425543602425039e-06,8.1304957944293001e-06,4.7771966306983213e-09,4.0242905424633169e-09,2.98583763134341e-05,9.2770645098089202e-16,1.1174131906964608e-08,3.2704272718002661e-12,3.270427274180051e-12,3.2704272741800288e-12,6.0362405441785712e-08,1.2954997033113897e-09,3.1017251020789824e-08,7.7547538664401452e-17,6.4173959606324191e-11,4.6184038356418255e-15,3.755580936678422e-14
