Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CHO2X(213),CH2OH(40)
6.367404096062248e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42726419103684304,0.061667151965246074,0.0034019375031328924,0.0,0.006127619369948635,0.09412694129729908,0.032658008153160646,2.6307639648979905e-05,2.9565127266822134e-05,0.001512143240633168,4.3650410557645e-11,0.000596543315087354,3.0593244064962934e-09,2.4515506655301855e-06,3.5929863906094723e-09,1.437479931281761e-10,8.787905585175347e-06,3.830100849011276e-05,0.004274817816484668,4.7290930560366713e-07,0.000678921743384545,6.944085385149646e-09,1.2797934908885622e-09,7.530273521088715e-09,2.654576019229888e-07,1.760940774461461e-08,0.00030196900676728077,0.017954524629693217,8.942327165213996e-06,0.0018186903295656243,2.9858219906919605e-06,4.521392682399869e-09,6.061255407667587e-05,2.622828008044002e-11,9.762362969091229e-08,2.6212264085755518e-11,9.652334192796439e-10,7.002423435838268e-08,1.2357828968612845e-10,1.165815768257603e-06,4.227119178694999e-06,1.14980529223019e-15,1.0428080621347223e-11,4.914284008369229e-08,4.371321801719456e-14,6.089339636919442e-10
6.3739676890011065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42723823476005884,0.06163115404447519,0.0033955252326086467,0.0,0.006128065963560958,0.09420343969758398,0.032670455736601385,2.6279111688954506e-05,2.9520057073735825e-05,0.0015113250706100272,4.3626151256415615e-11,0.0005966652960883923,3.0592858005945476e-09,2.44570434887829e-06,3.594932200894241e-09,1.437334090092685e-10,8.773147159944102e-06,3.832222802998974e-05,0.004272062815035519,4.712978144415692e-07,0.0006791468455575927,6.9238237532717844e-09,1.2766900753219648e-09,7.532314918497987e-09,2.654608167642987e-07,1.7649279984028107e-08,0.00030253418180391017,0.01798107436142289,8.945144362691252e-06,0.0018200583969347937,2.9807236905945933e-06,4.518671782582481e-09,6.064613496321027e-05,2.6182641540475537e-11,9.765490606436131e-08,2.614816596146655e-11,9.659160145035455e-10,6.994405042197101e-08,1.235585019522391e-10,1.1659412185623422e-06,4.2292194758953e-06,1.1477612850136951e-15,1.0433224134531755e-11,4.906494508559171e-08,4.3602050497456414e-14,6.078463181028698e-10
6.380531281939965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4272122778734714,0.061595177742478184,0.0033891257649951013,0.0,0.006128510870338337,0.09427989330155236,0.032682879272316216,2.6250615883945918e-05,2.947504862983359e-05,0.0015105073740892957,4.3601911920832794e-11,0.0005967871689595767,3.0592475586959924e-09,2.4398769991745475e-06,3.596875693969824e-09,1.4371869491585546e-10,8.75842818624725e-06,3.834342199410899e-05,0.004269309608340804,4.6969293827216003e-07,0.0006793716538895982,6.903635626404227e-09,1.273594480576908e-09,7.53436666920554e-09,2.6546395582404113e-07,1.7689184891364024e-08,0.0003030995897657948,0.01800762402041843,8.947954649538783e-06,0.001821425416260002,2.975634210022474e-06,4.515952589180558e-09,6.067967537506958e-05,2.613712604758433e-11,9.768610590088197e-08,2.6084278167204615e-11,9.665977315607153e-10,6.986396119248642e-08,1.2353861107529792e-10,1.1660671478398487e-06,4.231316639843569e-06,1.145721611243218e-15,1.0438359968304777e-11,4.8987161737987265e-08,4.349121839283824e-14,6.06761178420522e-10
6.387094874878823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4271863204107032,0.061559223045598875,0.003382739073458932,0.0,0.006128954095215977,0.09435630213361822,0.03269527880932836,2.622215219017098e-05,2.943010189135209e-05,0.0015096901506155053,4.357769250320395e-11,0.0005969089338509872,3.0592096791745557e-09,2.434068536860965e-06,3.5988168723746963e-09,1.4370385122282766e-10,8.743748527560661e-06,3.836459041086325e-05,0.00426655819553091,4.680946449706094e-07,0.0006795961688708185,6.883520685299437e-09,1.270506686101795e-09,7.536428763307423e-09,2.654670193504593e-07,1.7729122401876107e-08,0.0003036652297544039,0.01803417357358145,8.950758040841997e-06,0.0018227913883079514,2.970553534140212e-06,4.513235100938846e-09,6.0713175356855304e-05,2.6091733174623016e-11,9.771722936763224e-08,2.602059981803474e-11,9.67278571525875e-10,6.978396654361289e-08,1.2351861739546955e-10,1.1661935532144477e-06,4.233410674523717e-06,1.1436862576836963e-15,1.0443488132414501e-11,4.8909489953661516e-08,4.338072139339194e-14,6.056785362857564e-10
6.393658467817681e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4271603624052913,0.06152328994019142,0.0033763651312244914,0.0,0.00612939564311156,0.09443266621819091,0.03270765439656216,2.61937205639452e-05,2.9385216814295264e-05,0.0015088733997344157,4.355349295603633e-11,0.0005970305909123637,3.0591721604090015e-09,2.4282788828086615e-06,3.6007557386476428e-09,1.4368887830425384e-10,8.72910804797848e-06,3.838573330834506e-05,0.004263808575735513,4.6650290258911236e-07,0.0006798203909903766,6.863478614405744e-09,1.2674266714312176e-09,7.538501191280403e-09,2.6547000759010634e-07,1.7769092451841882e-08,0.0003042311008727227,0.01806072298789982,8.953554551676556e-06,0.00182415631384525,2.9654816481343286e-06,4.510519316606329e-09,6.074663495336167e-05,2.6046462497404343e-11,9.774827663140994e-08,2.5957130033312228e-11,9.679585352424152e-10,6.970406634928726e-08,1.234985212511381e-10,1.1663204318222063e-06,4.2355015839141525e-06,1.1416552113056997e-15,1.0448608636620463e-11,4.883192964499305e-08,4.3270557502349675e-14,6.045983833841838e-10
6.399565701462653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42713699976410896,0.061490968594763176,0.0033706394617827816,0.0,0.006129791606448335,0.09450135565537038,0.03271877198836858,2.6168159482070458e-05,2.9344872928913716e-05,0.001508138727633749,4.3531730313737264e-11,0.0005971399901964103,3.059138700631789e-09,2.423084210168486e-06,3.6024987435199257e-09,1.4367529249820198e-10,8.715965002658e-06,3.8404740120380374e-05,0.004261335450227152,4.6507590922285147e-07,0.0006800219409048108,6.845502796893102e-09,1.264661293081114e-09,7.54037520389061e-09,2.654726328389971e-07,1.7805093265014e-08,0.00030474058175459953,0.018084617314859438,8.956065541079825e-06,0.0018253838526957357,2.9609244538476356e-06,4.508076566517406e-09,6.077671409767863e-05,2.600582301588449e-11,9.777615415287082e-08,2.5900184825890617e-11,9.685697541808258e-10,6.963223682904421e-08,1.23480347393345e-10,1.1664350248259109e-06,4.237380733526582e-06,1.139830941437544e-15,1.0453210549234445e-11,4.87622206061386e-08,4.3171693806506347e-14,6.036283672286952e-10
6.405472935107625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4271136367348076,0.06145866471744915,0.003364924078195369,0.0,0.006130186218959313,0.09457000888463651,0.03272987025593037,2.61426243078978e-05,2.9304578921066192e-05,0.0015074044376368017,4.3509983693860756e-11,0.000597249302367829,3.059105530587652e-09,2.417904651384472e-06,3.6042398794762258e-09,1.436616025933293e-10,8.702853484614628e-06,3.842372630529146e-05,0.0042588637757195215,4.636541733370652e-07,0.0006802232543519863,6.8275855229682035e-09,1.2619021849625848e-09,7.542257571724249e-09,2.6547519748427326e-07,1.784112033574066e-08,0.00030525024847333,0.01810851147874133,8.958570980444964e-06,0.0018266105450521878,2.9563743566114184e-06,4.505635194673273e-09,6.08067605983682e-05,2.596528186301657e-11,9.780397020591735e-08,2.5843407211605364e-11,9.691802649718765e-10,6.956048362353084e-08,1.2346209105923356e-10,1.1665499967667497e-06,4.239257357764976e-06,1.1380101402786011e-15,1.0457806272283052e-11,4.8692601726835504e-08,4.307309916357164e-14,6.02660354646235e-10
6.4113801687525974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4270902733416574,0.06142637829832298,0.0033592189610621515,0.0,0.006130579484193399,0.09463862592377438,0.03274094923470877,2.6117115009784568e-05,2.9264334758204765e-05,0.0015066705294149605,4.348825306219557e-11,0.0005973585275350798,3.0590726491075866e-09,2.4127401496518177e-06,3.6059791483700606e-09,1.4364780886062892e-10,8.689773396043631e-06,3.8442691883361424e-05,0.004256393551576681,4.622376720155605e-07,0.000680424331686067,6.809726563466029e-09,1.2591493322848017e-09,7.544148287980965e-09,2.654777017035366e-07,1.7877173618029064e-08,0.0003057601003776004,0.018132405455658845,8.961070880674888e-06,0.001827836391473254,2.9518313456720863e-06,4.5031952001664825e-09,6.083677448805985e-05,2.5924838733911624e-11,9.783172491142393e-08,2.5786796557922836e-11,9.697900681243815e-10,6.94888066413672e-08,1.2344375249326203e-10,1.1666653455810554e-06,4.241131459518217e-06,1.1361927985062228e-15,1.0462395812864766e-11,4.8623072942383963e-08,4.2974771351459556e-14,6.016943396617073e-10
6.4172874023975695e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4270669096088722,0.06139410932746509,0.0033535240910205705,0.0,0.006130971405688189,0.09470720679056596,0.03275200896010056,2.6091631556151795e-05,2.9224140407634216e-05,0.0015059370026404028,4.346653838465896e-11,0.0005974676658064023,3.059040055026972e-09,2.407590648440164e-06,3.6077165520556337e-09,1.4363391157055743e-10,8.676724639537053e-06,3.8461636875089514e-05,0.00425392477716223,4.6082638245654746e-07,0.0006806251732609424,6.791925695998765e-09,1.2564027202675882e-09,7.546047345480056e-09,2.6548014567464503e-07,1.7913253064929847e-08,0.00030627013681662756,0.01815629922178203,8.963565252708888e-06,0.0018290613925175166,2.947295410290374e-06,4.500756582091663e-09,6.086675579909718e-05,2.5884493324067228e-11,9.785941839009043e-08,2.573035223608069e-11,9.703991643802475e-10,6.941720579133671e-08,1.234253319400923e-10,1.1667810692127042e-06,4.243003041671625e-06,1.1343789067169762e-15,1.0466979178044773e-11,4.855363418783131e-08,4.2876709841542225e-14,6.007303163268772e-10
6.422603912678045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4270458819789453,0.06136508216376928,0.003348407453273533,0.0,0.006131322989051153,0.09476889865801683,0.032761946280511274,2.6068718518864214e-05,2.9188008054489136e-05,0.0015052771544104165,4.344700878758959e-11,0.0005975658160438569,3.059010965123283e-09,2.402968876292646e-06,3.6092786221532262e-09,1.4362131569104155e-10,8.665007467406824e-06,3.847866978337583e-05,0.004251704119180637,4.5956065916141386e-07,0.0006808057293961404,6.775954397616654e-09,1.2539360930146267e-09,7.547763622841694e-09,2.654822938834455e-07,1.7945746898555773e-08,0.0003067293268516298,0.01817780341141381,8.965805469924221e-06,0.001830163171121798,2.9432191091841215e-06,4.4985630019248476e-09,6.089371115084643e-05,2.5848265753927666e-11,9.78842902715263e-08,2.5679694043079996e-11,9.70946747345613e-10,6.935283004402358e-08,1.234086835453909e-10,1.1668855392566802e-06,4.244685313733682e-06,1.1327493460194071e-15,1.0471098932556948e-11,4.84912162304107e-08,4.278868260578887e-14,5.998643932896221e-10
6.42792042295852e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42702485411105506,0.06133606911791952,0.003343299085954825,0.0,0.006131673489404699,0.09483056125322709,0.03277186806001194,2.604582636714643e-05,2.915191599865852e-05,0.0015046176146499553,4.342749206119442e-11,0.0005976638960617049,3.058982106230976e-09,2.398359168171126e-06,3.6108391842880956e-09,1.4360863634509975e-10,8.653315525212867e-06,3.8495686048153586e-05,0.004249484634498601,4.582991225622822e-07,0.0006809860951091859,6.760029807406285e-09,1.2514744980362058e-09,7.549486645630523e-09,2.654843935635196e-07,1.797826185352135e-08,0.0003071886653600641,0.01819930739375277,8.968041226029458e-06,0.0018312642658303707,2.9391485227835457e-06,4.496370535276131e-09,6.092064016362812e-05,2.581211687061755e-11,9.790911274446202e-08,2.562916961756054e-11,9.714937588001583e-10,6.928851582371586e-08,1.2339196911612294e-10,1.1669903097549614e-06,4.2463655493524716e-06,1.131122565437388e-15,1.0475213695854472e-11,4.8428871096685606e-08,4.270086978979603e-14,5.990000743917962e-10
6.433236933238995e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4270038260227374,0.061307070182698445,0.003338198975026851,0.0,0.0061320229093044295,0.09489219458915354,0.0327817743242734,2.6022955078108765e-05,2.9115864216006522e-05,0.0015039583831216654,4.340798818089172e-11,0.0005977619059383981,3.0589534775097098e-09,2.393761483428639e-06,3.6123982398135776e-09,1.4359587372878325e-10,8.641648742761403e-06,3.851268568432897e-05,0.004247266322651236,4.5704175627698717e-07,0.000681166270656584,6.744151763238907e-09,1.2490179246305014e-09,7.551216408560041e-09,2.654864448434443e-07,1.8010797895530864e-08,0.00030764815186915277,0.018220811151543764,8.970272528937269e-06,0.0018323646770502934,2.9350836432894232e-06,4.494179181487789e-09,6.094754286091425e-05,2.5776046454584524e-11,9.793388589642572e-08,2.5578778507384677e-11,9.72040199301661e-10,6.922426306425301e-08,1.233751888295165e-10,1.1670953792241602e-06,4.248043750623995e-06,1.1294985581767241e-15,1.047932347306679e-11,4.83665987387839e-08,4.261327113772053e-14,5.981373553519927e-10
6.4380217924914226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4269849005692499,0.061280983199625404,0.003333615922823385,0.0,0.00613233646553249,0.09494763958550682,0.0327906767177623,2.6002388736681265e-05,2.9083452025163776e-05,0.0015033653380889496,4.339044565177826e-11,0.0005978500549214612,3.058927907764816e-09,2.3896338136965932e-06,3.6138001027545653e-09,1.4358431633968218e-10,8.631170092325569e-06,3.8527971151704273e-05,0.004245270844377785,4.559136787592221e-07,0.000681328266269204,6.729901186645114e-09,1.2468112931881376e-09,7.552778953701595e-09,2.654882497191046e-07,1.8040098334572928e-08,0.00030806181587759697,0.018240164327335398,8.972276900597278e-06,0.0018333544631018233,2.9314301247112176e-06,4.492207914031158e-09,6.097173280813359e-05,2.574364998899557e-11,9.795613963598304e-08,2.553354012064196e-11,9.72531508013298e-10,6.916648807516231e-08,1.2336003040959087e-10,1.1671901961444679e-06,4.249552394131908e-06,1.1280393172566354e-15,1.048301801369522e-11,4.831061580030514e-08,4.253461498907603e-14,5.973622725696959e-10
6.44280665174385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4269659749641225,0.061254907635063874,0.00332903953674678,0.0,0.006132649150509831,0.09500306090177624,0.03279956658332173,2.598183925888878e-05,2.905107241824356e-05,0.0015027725423601363,4.33729134903519e-11,0.0005979381472106114,3.0589025231713756e-09,2.3855158207357503e-06,3.615200747426075e-09,1.435726918025237e-10,8.620711713818794e-06,3.854324317273141e-05,0.004243276315384302,4.547889541491712e-07,0.0006814901082412928,6.715688063760899e-09,1.2446087128117672e-09,7.554346950344004e-09,2.654900155874428e-07,1.8069415801700526e-08,0.00030847559904019424,0.01825951729476905,8.974277677310525e-06,0.0018343436961539038,2.9277812167450076e-06,4.490237546981547e-09,6.099590147594529e-05,2.57113167460956e-11,9.79783535599282e-08,2.5488409027616468e-11,9.730223550288467e-10,6.910876276776883e-08,1.233448189168374e-10,1.1672852529590472e-06,4.251059393039098e-06,1.1265823123715526e-15,1.0486708523486965e-11,4.825469173621049e-08,4.2456131319995436e-14,5.965884791209908e-10
6.447591510996277e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42694704922006305,0.06122884348376153,0.003324469806614354,0.0,0.006132960966084354,0.09505845854740302,0.0328084439395786,2.596130662813007e-05,2.9018725377457884e-05,0.0015021799957632516,4.335539167886395e-11,0.000598026182862745,3.058877323122192e-09,2.381407475278318e-06,3.6166001748156716e-09,1.4356100025950243e-10,8.610273556598176e-06,3.855850175823778e-05,0.00424128273533127,4.536675706585084e-07,0.0006816517967588973,6.701512277710787e-09,1.2424101757493408e-09,7.555920394625134e-09,2.6549174254144177e-07,1.809875027193105e-08,0.0003088895010133706,0.018278870041342075,8.97627486481779e-06,0.0018353323765031807,2.9241369137245986e-06,4.488268079861447e-09,6.1020048881405686e-05,2.567904656748408e-11,9.800052773177001e-08,2.5443384902735442e-11,9.73512740752938e-10,6.905108709406021e-08,1.233295544796576e-10,1.1673805485965608e-06,4.252564748868715e-06,1.1251275386199832e-15,1.0490395006169684e-11,4.819882651126739e-08,4.237781993154356e-14,5.958159719203528e-10
6.452376370248705e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4269281233497552,0.06120279074046898,0.0033199067222593926,0.0,0.00613327191409921,0.09511383253182709,0.032817308805132325,2.594079082783067e-05,2.898641088495869e-05,0.0015015876981266506,4.33378801996194e-11,0.0005981141619346652,3.0588523070122433e-09,2.3773087481702393e-06,3.61799838591129e-09,1.435492418525837e-10,8.59985557018622e-06,3.8573746918996926e-05,0.004239290103878984,4.5254951654757536e-07,0.000681813332007724,6.687373711786886e-09,1.240215674269415e-09,7.55749928275417e-09,2.6549343067369324e-07,1.8128101720480803e-08,0.0003093035214539475,0.018298222554575843,8.978268468848634e-06,0.0018363205044462656,2.9204972099899267e-06,4.4862995121941e-09,6.104417504159532e-05,2.5646839295452576e-11,9.802266221491698e-08,2.5398467421580055e-11,9.74002665544435e-10,6.899346100609263e-08,1.2331423722604168e-10,1.1674760819888167e-06,4.254068463142383e-06,1.1236749911425554e-15,1.0494077465474107e-11,4.814302009013991e-08,4.229968029185286e-14,5.950447478930732e-10
6.457161229501132e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42690919736585886,0.06117674939993969,0.003315350273531124,0.0,0.006133581996392824,0.095169182864487,0.032826161198554936,2.592029184144282e-05,2.8954128922838308e-05,0.0015009956492790216,4.332037903497676e-11,0.0005982020844830831,3.058827474237763e-09,2.3732196103706444e-06,3.6193953817011997e-09,1.4353741672350442e-10,8.58945770427015e-06,3.858897866575213e-05,0.004237298420687547,4.514347801244004e-07,0.0006819747141731628,6.673272249650619e-09,1.2380252006578882e-09,7.55908361096027e-09,2.6549508007650733e-07,1.8157470122628506e-08,0.00030971766001908815,0.018317574822015698,8.980258495123505e-06,0.0018373080802797368,2.9168620998870555e-06,4.484331843503428e-09,6.106827997359564e-05,2.5614694772865964e-11,9.804475707268179e-08,2.535365626095331e-11,9.744921297481394e-10,6.893588445599073e-08,1.2329886728368245e-10,1.1675718520707586e-06,4.2555705373802015e-06,1.1222246651033055e-15,1.0497755905127724e-11,4.808727243738898e-08,4.222171176670307e-14,5.94274803975661e-10
6.46194608875356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42689027128101004,0.06115071945692997,0.0033108004502946918,0.0,0.006133891214798897,0.09522450955481998,0.03283500113839106,2.589980965244537e-05,2.8921879473129837e-05,0.0015004038490493783,4.330288816734776e-11,0.0005982899505646164,3.058802824196557e-09,2.3691400329513e-06,3.6207911631738304e-09,1.4352552501377283e-10,8.579079908701247e-06,3.8604197009307825e-05,0.004235307685416866,4.5032334974462047e-07,0.0006821359434403904,6.659207775780028e-09,1.235838747207726e-09,7.560673375349294e-09,2.6549669084221455e-07,1.8186855453346922e-08,0.0003101319163662306,0.01833692683123107,8.982244949358382e-06,0.00183829510430014,2.913231577768167e-06,4.482365073313719e-09,6.109236369439732e-05,2.5582612842813266e-11,9.806681236829287e-08,2.530895109908548e-11,9.74981133781717e-10,6.887835739594731e-08,1.2328344478028227e-10,1.1676678577804537e-06,4.25707097310076e-06,1.1207765556405182e-15,1.0501430328844999e-11,4.8031583517472934e-08,4.214391425429954e-14,5.935061371158749e-10
6.466730948005987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4268713451078211,0.061124700906199085,0.0033062572424311376,0.0,0.006134199571146431,0.09527981261226179,0.032843828643158005,2.587934424434369e-05,2.88896625178076e-05,0.0014998122972670644,4.3285407579197285e-11,0.000598377760235792,3.0587783562888023e-09,2.3650699870960668e-06,3.622185731317912e-09,1.4351356686466883e-10,8.568722133494142e-06,3.861940196041264e-05,0.004233317897726664,4.4921521381200516e-07,0.0006822970199942447,6.6451801747797955e-09,1.2336563062328249e-09,7.562268572106568e-09,2.6549826306273914e-07,1.8216257687830092e-08,0.0003105462901532197,0.018356278569815258,8.984227837257775e-06,0.001839281576803986,2.90960563799156e-06,4.480399201150027e-09,6.111642622101763e-05,2.555059334908573e-11,9.808882816487808e-08,2.526435161533174e-11,9.754696780119882e-10,6.882087977822329e-08,1.2326796984311528e-10,1.1677640980590791e-06,4.258569771821133e-06,1.119330657937417e-15,1.0505100740344987e-11,4.7975953294748944e-08,4.2066287282938144e-14,5.927387442721046e-10
6.4715158072584146e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4268524188588804,0.061098693742509085,0.0033017206398373673,0.0,0.00613450706725974,0.09533509204624688,0.03285264373134575,2.5858895600669634e-05,2.885747803878754e-05,0.0014992209937617483,4.326793725304308e-11,0.0005984655135530428,3.058754069915876e-09,2.3610094441003585e-06,3.6235790871225198e-09,1.4350154241724432e-10,8.558384328826171e-06,3.863459352975975e-05,0.004231329057276471,4.4811036077744584e-07,0.0006824579440192314,6.631189331492371e-09,1.2314778700671503e-09,7.563869197477617e-09,2.6549979682964293e-07,1.8245676801438235e-08,0.00031096078103826135,0.01837563002538548,8.986207164515733e-06,0.0018402674980877523,2.9059842749216474e-06,4.4784342265381485e-09,6.11404675704998e-05,2.551863613613748e-11,9.811080452546668e-08,2.521985749019243e-11,9.759577627673317e-10,6.876345155514737e-08,1.2325244259907505e-10,1.1678605718509101e-06,4.2600669350568724e-06,1.1178869672139834e-15,1.0508767143346316e-11,4.792038173347346e-08,4.198883010015041e-14,5.91972622413677e-10
6.476300666510842e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42683349254675235,0.061072697960624964,0.003297190632426137,0.0,0.006134813704958462,0.09539034786620831,0.032861446421417015,2.583846370498139e-05,2.88253260179276e-05,0.0014986299383634247,4.325047717145556e-11,0.0005985532105727122,3.0587299644805008e-09,2.356958375370602e-06,3.6249712315769152e-09,1.4348945181232348e-10,8.548066445036691e-06,3.864977172812744e-05,0.004229341163725631,4.470087791385436e-07,0.0006826187156996611,6.617235131717721e-09,1.2293034310487282e-09,7.565475247540546e-09,2.6550129223460093e-07,1.827511276911036e-08,0.00031137538867980906,0.018394981185582908,8.988182936823377e-06,0.001841252868447878,2.9023674829289444e-06,4.47647014900416e-09,6.116448775977282e-05,2.5486741048539123e-11,9.813274151300735e-08,2.5175468405639765e-11,9.764453884759954e-10,6.870607267911575e-08,1.2323686317515998e-10,1.1679572781033064e-06,4.261562464322027e-06,1.1164454786490767e-15,1.0512429541550366e-11,4.7864868797802476e-08,4.191154268352127e-14,5.912077685211221e-10
6.4810855257632694e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4268145661839784,0.06104671355531452,0.0032926672101260186,0.0,0.00613511948605758,0.09544558008157775,0.032870236731807244,2.5818048540863483e-05,2.8793206437028184e-05,0.0014980391309024127,4.323302731705765e-11,0.00059864085135105,3.058706039388004e-09,2.3529167524237072e-06,3.626362165670576e-09,1.4347729519050288e-10,8.537768432626407e-06,3.866493656624164e-05,0.004227354216733303,4.4591045744044264e-07,0.0006827793352195041,6.603317461365853e-09,1.227132981536279e-09,7.567086718453506e-09,2.655027493688827e-07,1.8304565566009896e-08,0.0003117901127367317,0.018414332038072537,8.99015515986034e-06,0.0018422376881807717,2.898755256390075e-06,4.474506968074893e-09,6.118848680578871e-05,2.545490793155541e-11,9.815463919034859e-08,2.5131184044753447e-11,9.769325555148231e-10,6.864874310259234e-08,1.232212316979385e-10,1.1680542157667028e-06,4.263056361129134e-06,1.115006187466916e-15,1.0516087938664297e-11,4.780941445179292e-08,4.1834424637008957e-14,5.904441795854806e-10
6.485870385015697e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42679563978307555,0.06102074052134846,0.0032881503628813817,0.0,0.006135424412367437,0.09550078870178544,0.0328790146809247,2.5797650091926628e-05,2.876111927783255e-05,0.001497448571209353,4.321558767252456e-11,0.0005987284359442159,3.058682294044876e-09,2.3488845468865277e-06,3.627751890393313e-09,1.434650726921518e-10,8.527490242256722e-06,3.868008805473946e-05,0.004225368215958453,4.448153842749298e-07,0.0006829398027623846,6.589436206406565e-09,1.2249665139123024e-09,7.568703606490553e-09,2.655041683232838e-07,1.8334035167610527e-08,0.0003122049528682839,0.018433682570543123,8.99212383929401e-06,0.001843221957582803,2.895147589687758e-06,4.472544683278026e-09,6.121246472555923e-05,2.542313663123762e-11,9.817649762023612e-08,2.508700409166105e-11,9.774192641883843e-10,6.859146277810819e-08,1.2320554829348406e-10,1.168151383794595e-06,4.264548626989223e-06,1.113569088946849e-15,1.0519742338399176e-11,4.7754018659403395e-08,4.175747503569582e-14,5.896818526084207e-10
6.490655244268124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4267767133565373,0.060994778853500305,0.0032836400806523693,0.0,0.006135728485693734,0.09555597373626024,0.032887780287150475,2.5777268341807688e-05,2.872906452202718e-05,0.0014968582591152093,4.319815822058357e-11,0.0005988159644082781,3.0586587278586554e-09,2.3448617304953394e-06,3.6291404067351563e-09,1.4345278445741256e-10,8.517231824749067e-06,3.8695226204372306e-05,0.004223383161059862,4.4372354827960723e-07,0.0006831001185117555,6.575591253949663e-09,1.2228040205596246e-09,7.57032590770183e-09,2.6550554918883117e-07,1.8363521548816824e-08,0.00031261990873393596,0.018453032770707353,8.994088980790728e-06,0.0018442056769503055,2.8915444772108067e-06,4.470583294141395e-09,6.123642153595269e-05,2.539142699361959e-11,9.819831686534011e-08,2.504292823202341e-11,9.779055149357882e-10,6.853423165826132e-08,1.2318981308809608e-10,1.1682487811435282e-06,4.26603926341182e-06,1.1121341783075015e-15,1.052339274444296e-11,4.769868138449428e-08,4.1680693938597484e-14,5.889207846027379e-10
6.495440103520552e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4267577869168338,0.0609688285465465,0.003279136353414872,0.0,0.006136031707837574,0.09561113519442957,0.0328965335688385,2.575690327416959e-05,2.8697042151242213e-05,0.0014962681944512657,4.31807389440139e-11,0.0005989034367992143,3.058635340239783e-09,2.3408482750953103e-06,3.6305277156863015e-09,1.4344043062620054e-10,8.506993131084253e-06,3.8710351025852313e-05,0.004221399051696132,4.4263493813897286e-07,0.0006832602826507288,6.5617824912408815e-09,1.220645493880499e-09,7.571953618203367e-09,2.655068920561751e-07,1.8393024684723113e-08,0.00031303497999357583,0.018472382626301607,8.996050590005822e-06,0.0018451888465795753,2.8879459133541253e-06,4.468622800193558e-09,6.12603572538476e-05,2.5359778865386988e-11,9.822009698823155e-08,2.499895615261251e-11,9.783913081530645e-10,6.84770496957167e-08,1.2317402620767182e-10,1.1683464067730833e-06,4.267528271904952e-06,1.1107014508086219e-15,1.0527039160489736e-11,4.7643402590828775e-08,4.160408109293038e-14,5.88160972591677e-10
