Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
1.3927877716889269e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405286160762747,0.09734089131793573,0.014920392112228271,5.919905672380433e-06,0.0036591137617689464,0.02041503137138215,0.01169813979981261,6.153524308354529e-05,1.460109828220189e-11,0.0023150439081837245,6.55279055198348e-11,0.00044403886231943483,3.005773186008305e-09,1.9280579941981945e-05,9.446041322817337e-10,6.52003340659346e-11,3.491599171866027e-05,7.449024453415393e-06,0.007011589921791162,0.0003688570534037218,0.0003475535554003952,3.04408664660657e-07,8.593303884749265e-09,2.7611600128340352e-08,2.48067969871426e-10,2.761582028253981e-06,0.00011230749148680729,3.8870340127711173e-07,1.64803243554307e-07,0.00040941062711544543,7.194103563881858e-09,1.1787964363550625e-05,3.634281943842275e-08,9.291170829910989e-06,6.133154890804287e-11,6.776966337337437e-11,8.350617683345072e-07,1.7021961841222673e-07,2.107811208393566e-12,2.1425053372050787e-10,9.016871819331486e-11
1.3950015993726195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440552052722242,0.09732139715160183,0.014910245272789554,5.9260388483385955e-06,0.0036620108687796483,0.020453538096978235,0.011718532421255382,6.151732583860294e-05,1.4674968442554547e-11,0.0023146203949784227,6.551866923026471e-11,0.000444155239091817,3.005614665693042e-09,1.9264965464738996e-05,9.464993899044075e-10,6.532166836246221e-11,3.482334582786692e-05,7.465640503119454e-06,0.007010224961662506,0.0003659622177374774,0.00034784862084193433,3.0227526098489147e-07,8.585888898921563e-09,2.760537714934988e-08,2.501893834999299e-10,2.784152682829687e-06,0.00011312998298194506,3.893557778467079e-07,1.6493395298270862e-07,0.0004101860514276777,7.1928254447277055e-09,1.1814259977510584e-05,3.640636604758856e-08,9.287251205770311e-06,6.148631612630273e-11,6.787538264321524e-11,8.369822135055604e-07,1.701710552057871e-07,2.1125241145808515e-12,2.1407815431668613e-10,8.974518612328557e-11
1.3972154270563121e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440575234491796,0.09730190855677738,0.01490010517719292,5.932134141141381e-06,0.0036648880168292553,0.020492054837880865,0.011738913176893571,6.149933247335798e-05,1.4749079426596512e-11,0.002314196232328989,6.550928514996612e-11,0.000444271561318071,3.005453090432782e-09,1.924923261734655e-05,9.483944357352772e-10,6.544290753832806e-11,3.4730973424497266e-05,7.482251303233162e-06,0.007008859993391241,0.0003630856311187261,0.00034814344767018275,3.001527207767908e-07,8.578477526422985e-09,2.7599153908969668e-08,2.523315474138031e-10,2.806930124117511e-06,0.00011395955727825558,3.9000772583400086e-07,1.6506376103746052e-07,0.00041096166281140146,7.191544880662054e-09,1.1840547284251966e-05,3.646987436841065e-08,9.283330760793386e-06,6.164115004012511e-11,6.798097089494237e-11,8.38902057257206e-07,1.7012227018969127e-07,2.1172354634110944e-12,2.139044454129843e-10,8.932310514810205e-11
1.3994292547400047e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405981611034717,0.09728242552418433,0.0148899718222412,5.9381916860117135e-06,0.0036677452858035553,0.020530581516700674,0.011759282012093886,6.148126381185999e-05,1.4823431516690683e-11,0.00231377142940122,6.549975484196375e-11,0.0004443878287983373,3.0052884981299142e-09,1.9233382446287916e-05,9.502892635696622e-10,6.55640513238753e-11,3.463887615558123e-05,7.498856835401534e-06,0.007007495016046644,0.0003602272716919499,0.0003484380355532629,2.9804106830113996e-07,8.571069802147629e-09,2.7592930517038124e-08,2.5449464450080977e-10,2.82991601556498e-06,0.00011479626565620865,3.906592434073381e-07,1.6519267123920064e-07,0.00041173745956191843,7.1902618999084e-09,1.186682625472186e-05,3.653334421735858e-08,9.27940950250254e-06,6.179604994648258e-11,6.808642802036307e-11,8.408212967556878e-07,1.700732656445426e-07,2.121945248723276e-12,2.1372941863432517e-10,8.890249100149618e-11
1.4016430824236974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444062083228251,0.0972629480445416,0.014879845204738038,5.944211619479048e-06,0.00367058275608325,0.020569118055675913,0.011779638872355036,6.146312067227709e-05,1.4898024993979407e-11,0.00231334599529403,6.549007985850841e-11,0.0004445040413332017,3.0051209264004606e-09,1.9217415996842387e-05,9.521838672074023e-10,6.568509944933979e-11,3.4547055651248935e-05,7.515457081508503e-06,0.007006130028706435,0.000357387116989182,0.00034873238416046953,2.959403272049325e-07,8.563665760644913e-09,2.7586707082658385e-08,2.5667885822312115e-10,2.853112022610218e-06,0.00011564015933415371,3.913103287472326e-07,1.65320687131371e-07,0.00041251343996728546,7.188976530494868e-09,1.1893096860245501e-05,3.6596775411360444e-08,9.275487438406514e-06,6.195101514337183e-11,6.819175391229323e-11,8.427399291976257e-07,1.7002404383501793e-07,2.1266534644264152e-12,2.135530855933107e-10,8.84833592632908e-11
1.40385691010739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440643247761063,0.09724347610856512,0.014869725321487835,5.9501940793657035e-06,0.0036734005085381507,0.02060766437667708,0.011799983703320782,6.144490386693332e-05,1.497286013838024e-11,0.0023129199390398607,6.548026174112907e-11,0.0004446201987237136,3.0049504125756506e-09,1.920133431305123e-05,9.54078240453976e-10,6.58060516448723e-11,3.4455513524636695e-05,7.532052023675119e-06,0.007004765030457016,0.00035456514392302795,0.0003490264931623851,2.938505205095243e-07,8.556265436122072e-09,2.7580483714203912e-08,2.5888437258747624e-10,2.876519812336231e-06,0.00011649128945491516,3.9196098004694223e-07,1.6544781227996627e-07,0.00041328960230843046,7.1876888002557846e-09,1.1919359072523413e-05,3.666016776784557e-08,9.271564576000535e-06,6.210604492993473e-11,6.829694846462554e-11,8.446579518098388e-07,1.699746070099772e-07,2.131360104499192e-12,2.1337545788984606e-10,8.806572535685168e-11
1.4060707377910826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440665407278397,0.09722400970696787,0.014859612169295742,5.956139204773009e-06,0.003676198624521254,0.020646220401211574,0.011820316450793157,6.142661420234564e-05,1.5047937228581834e-11,0.002312493269605083,6.547030202068457e-11,0.00044473630077140306,3.0047769937034858e-09,1.9185138437683717e-05,9.559723771216406e-10,6.592690764056188e-11,3.4364251371788834e-05,7.548641644257763e-06,0.007003400020393753,0.0003517613287795557,0.0003493203622309944,2.91771670602673e-07,8.548868862446613e-09,2.757426051932398e-08,2.6111137211458967e-10,2.900141053117886e-06,0.00011734970707216304,3.926111955130532e-07,1.6557405027327757e-07,0.0004140659448592702,7.1863987368332115e-09,1.1945612863628578e-05,3.672352110478807e-08,9.267640922766438e-06,6.226113860657923e-11,6.84020115723981e-11,8.465753618491713e-07,1.699249574025723e-07,2.1360651629895817e-12,2.1319654711076473e-10,8.764960454650768e-11
1.4082845654747753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440687310581107,0.09720454883045987,0.01484950574496761,5.962047136067205e-06,0.0036789771858627366,0.02068478605042855,0.011840637060745974,6.140825247926114e-05,1.5123256542039966e-11,0.0023120659958903913,6.54602022174152e-11,0.00044485234727829935,3.0046007065502976e-09,1.9168829412203164e-05,9.578662710305916e-10,6.604766716646061e-11,3.4273270771555793e-05,7.565225925846349e-06,0.007002034997621254,0.0003489756472110621,0.00034961399103980244,2.897037992304267e-07,8.54147607314874e-09,2.7568037604948953e-08,2.633600418077903e-10,2.923977414261981e-06,0.00011821546313656507,3.932609733660697e-07,1.65699404721632e-07,0.0004148424658868318,7.1851063676784944e-09,1.1971858206003591e-05,3.6786835240751004e-08,9.263716486172722e-06,6.241629547510345e-11,6.850694313186481e-11,8.484921566023219e-07,1.6987509723035565e-07,2.140768634014497e-12,2.1301636482945327e-10,8.72350119349242e-11
1.4104983931584679e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440708957423323,0.09718509346974825,0.014839406045309962,5.967918014865125e-06,0.0036817362748638345,0.020723361245123806,0.011860945479338516,6.138981949269335e-05,1.5198818354973677e-11,0.002311638126731201,6.544996384099444e-11,0.0004449683380469498,3.004421587602279e-09,1.915240827673303e-05,9.597599160101477e-10,6.616832995260901e-11,3.418257328548804e-05,7.581804851262553e-06,0.007000669961253635,0.00034620807422872606,0.00034990737926395373,2.8764692748890793e-07,8.534087101423785e-09,2.75618150772956e-08,2.656305671209391e-10,2.948030565640285e-06,0.00011908860848172559,3.9391031184100665e-07,1.6582387925712752e-07,0.00041561916365137554,7.183811720053811e-09,1.1998095072457857e-05,3.685010999493151e-08,9.25979127367466e-06,6.25715148388205e-11,6.861174304056695e-11,8.504083333856724e-07,1.6982502869538773e-07,2.145470511759426e-12,2.128349226054769e-10,8.68219624604438e-11
1.4127122208421605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407303475669324,0.09716564361553727,0.014829313067129965,5.9737519840196586e-06,0.0036844759742906347,0.020761945905744792,0.01188124165292947,6.137131603195895e-05,1.527462294236157e-11,0.002311209670898031,6.543958839058007e-11,0.000445084272880438,3.004239673067e-09,1.9135876070023023e-05,9.616533058999533e-10,6.628889572906318e-11,3.4092160457726226e-05,7.598378403558041e-06,0.006999304910414819,0.0003434585841951538,0.00035020052658035246,2.856010758159756e-07,8.526701980134581e-09,2.7555593041872043e-08,2.6792313392556543e-10,2.9723021773157964e-06,0.00011996919380991739,3.9455920918798604e-07,1.6594747753336416e-07,0.0004163960364065211,7.182514821033672e-09,1.2024323436164792e-05,3.691334518720642e-08,9.255865292714361e-06,6.27267960026843e-11,6.87164111974055e-11,8.523238895451226e-07,1.697747539843445e-07,2.150170790478088e-12,2.1265223198420543e-10,8.64104708943897e-11
1.4149260485258531e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407514807817927,0.09714619925852841,0.014819226807235386,5.979549187604988e-06,0.0036871963673677424,0.02080053995239576,0.011901525528091044,6.135274288071367e-05,1.5350670577938266e-11,0.002310780637096886,6.542907735486566e-11,0.00044520015158240443,3.004054998874922e-09,1.9119233829415182e-05,9.635464345511978e-10,6.640936422592262e-11,3.400203381488706e-05,7.614946566012704e-06,0.006997939844238823,0.000340727150816825,0.0003504934326677841,2.835662639827719e-07,8.519320741813794e-09,2.7549371603482672e-08,2.702379284773212e-10,2.9967939191623808e-06,0.00012085726967761394,3.9520766367283585e-07,1.6607020322516862e-07,0.0004171730823993767,7.1812156975064335e-09,1.205054327065903e-05,3.697654063817864e-08,9.251938550720854e-06,6.288213827341778e-11,6.882094750271487e-11,8.542388224559226e-07,1.6972427526862372e-07,2.1548694644920777e-12,2.1246830449643875e-10,8.600055183833031e-11
1.4171398762095458e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440772356845958,0.09712676038942025,0.01480914726243456,5.985309770901577e-06,0.00368989753777186,0.020839143304843002,0.011921797051623306,6.133410081698842e-05,1.5426961534191e-11,0.0023103510339696352,6.541843221213142e-11,0.00044531597395706485,3.003867600680886e-09,1.9102482590809997e-05,9.654392958278618e-10,6.652973517335932e-11,3.391219486594565e-05,7.631509322132914e-06,0.006996574761870057,0.0003380137471364508,0.00035078609720703947,2.8154251108517617e-07,8.511943418666277e-09,2.7543150866232923e-08,2.725751373816785e-10,3.021507460477847e-06,0.00012175288648082826,3.9585567357769365e-07,1.6619206002831654e-07,0.00041795029987067055,7.179914376175801e-09,1.2076754549833655e-05,3.703969616922433e-08,9.248011055110168e-06,6.303754095964138e-11,6.892535185833756e-11,8.561531295225132e-07,1.696735947044514e-07,2.1595665281905357e-12,2.1228315165803301e-10,8.559221972131596e-11
1.4193537038932384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440792975545897,0.09710732699890867,0.014799074429536355,5.991033880380949e-06,0.003692579569625249,0.0208777558825202,0.011942056170568717,6.131539061322466e-05,1.5503496082356335e-11,0.0023099208700943816,6.540765443029539e-11,0.0004454317398092314,3.003677513865579e-09,1.908562338863255e-05,9.673318836079787e-10,6.665000830164815e-11,3.382264510211352e-05,7.648066655649777e-06,0.0069952096624636235,0.0003353183455252497,0.0003510785198810387,2.795298355351528e-07,8.504570042571367e-09,2.7536930933533822e-08,2.7493494755893907e-10,3.04644446959075e-06,0.00012265609444026693,3.965032372016091e-07,1.6631305165924782e-07,0.0004187276870548849,7.178610883562306e-09,1.2102957247937431e-05,3.710281160254054e-08,9.24408281328538e-06,6.319300337200327e-11,6.902962416769981e-11,8.580668081783619e-07,1.6962271443298684e-07,2.1642619760298033e-12,2.1209678496952664e-10,8.518548879707851e-11
1.421567531576931e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440813336676726,0.09708789907768677,0.014789008305350132,5.9967216636901955e-06,0.003695242547489084,0.020916377604533857,0.011962302832226834,6.129661303631002e-05,1.5580274492417077e-11,0.0023094901539858293,6.539674546696388e-11,0.00044554744894433247,3.0034847735370007e-09,1.9068657255798568e-05,9.692241917849107e-10,6.67701833411982e-11,3.373338599671297e-05,7.664618550517386e-06,0.0069938445451856205,0.000332640917675154,0.00035137070037495724,2.7752825505202555e-07,8.49720064508514e-09,2.7530711908106528e-08,2.7731754620854257e-10,3.071606613460954e-06,0.00012356694358630659,3.9715035286115085e-07,1.6643318185477873e-07,0.0004195052421803931,7.177305246004782e-09,1.2129151339572063e-05,3.716588676119357e-08,9.240153832636712e-06,6.334852482330998e-11,6.913376433588838e-11,8.599798558858079e-07,1.695716365804274e-07,2.1689558025330933e-12,2.1190921591576567e-10,8.478037314120652e-11
1.4237813592606236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408334400424343,0.09706847661644487,0.014778948886685708,6.002373269636286e-06,0.0036978865563566986,0.02095500838966891,0.011982536984169194,6.127776884761325e-05,1.565729703309932e-11,0.0023090588940956436,6.538570676948242e-11,0.0004456631011684342,3.003289414531906e-09,1.9051585223680535e-05,9.71116214268649e-10,6.689026002258537e-11,3.364441900504747e-05,7.68116499091111e-06,0.006992479409213456,0.0003299814345909544,0.00035166263837635333,2.755377866536517e-07,8.489835257442672e-09,2.7524493891986535e-08,2.7972312077269917e-10,3.0969955572743574e-06,0.00012448548374380166,3.9779701889101154e-07,1.665524543718079e-07,0.00042028296346959925,7.175997489661824e-09,1.215533679968946e-05,3.7228921469167844e-08,9.236224120541578e-06,6.350410462865925e-11,6.92377722697276e-11,8.618922701359037e-07,1.6952036325811285e-07,2.173648002290167e-12,2.1172045596553032e-10,8.437688664828353e-11
1.4259951869443163e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440853285456115,0.09704905960587068,0.014768896170353311,6.007988848170101e-06,0.0037005116816467235,0.020993648156394384,0.012002758574254401,6.125885880301917e-05,1.5734563971869663e-11,0.002308627098812805,6.537453977498586e-11,0.00044577869628826107,3.003091471417233e-09,1.903440832207371e-05,9.73007944987127e-10,6.701023807658609e-11,3.3555745564268214e-05,7.697705961225865e-06,0.00699111425373617,0.0003273398665823948,0.00035195433357529615,2.7355844664755356e-07,8.482473910560236e-09,2.7518276986527866e-08,2.8215185889934977e-10,3.122612964031694e-06,0.0001254117645167331,3.98443233644617e-07,1.666708729870184e-07,0.0004210608491390805,7.1746876405132296e-09,1.2181513603589018e-05,3.7291915551415494e-08,9.232293684364629e-06,6.36597421055717e-11,6.934164787785817e-11,8.638040484482618e-07,1.6946889656262884e-07,2.1783385699570083e-12,2.1153051657115907e-10,8.397504302901298e-11
1.4282090146280089e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440872872740201,0.09702964803664914,0.014758850153163555,6.013568550370231e-06,0.003703118009196099,0.021032296822869237,0.012022967550643304,6.123988365296326e-05,1.581207557493258e-11,0.002308194776463966,6.53632459104489e-11,0.0004458942341112177,3.002890978491515e-09,1.901712757916219e-05,9.748993778875513e-10,6.713011723421202e-11,3.3467367093236915e-05,7.714241446074403e-06,0.006989749077954739,0.00032471618325622775,0.0003522457856644954,2.715902506219545e-07,8.475116635037543e-09,2.7512061292407117e-08,2.8460394840448373e-10,3.1484604941319873e-06,0.0001263458352727057,3.9908899549473116e-07,1.667884414965737e-07,0.0004218388973997327,7.17337572436145e-09,1.2207681726914896e-05,3.7354868833906316e-08,9.228362531457837e-06,6.381543657412592e-11,6.944539107081607e-11,8.657151883709029e-07,1.6941723857590962e-07,2.1830275002555096e-12,2.1133940916817485e-10,8.357485580730353e-11
1.4304228423117015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440892201726694,0.09701024189946254,0.014748810831927387,6.0191125284265465e-06,0.003705705625252995,0.021070954306948244,0.012043163861814388,6.122084414246608e-05,1.5889832107227965e-11,0.002307761935313791,6.535182659273584e-11,0.0004460097144454107,3.0026879697862863e-09,1.8999744021484863e-05,9.767905069377444e-10,6.724989722674624e-11,3.337928499238474e-05,7.730771430285605e-06,0.006988383881082414,0.0003221103535082396,0.00035253699433943157,2.696332134367942e-07,8.467763461159861e-09,2.75058469096273e-08,2.870795772338352e-10,3.1745398049505364e-06,0.00012728774512730653,3.9973430283406194e-07,1.6690516371580937e-07,0.0004226171064569184,7.1720617668329835e-09,1.2233841145653333e-05,3.741778114367821e-08,9.224430669160524e-06,6.397118735709136e-11,6.954900176111223e-11,8.676256874801062e-07,1.6936539136534055e-07,2.1877147879731543e-12,2.1114714517490865e-10,8.317633831734824e-11
1.4326366699953941e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409112722574035,0.09699084118499059,0.014738778203456036,6.024620935623491e-06,0.003708274616469595,0.02110962052618804,0.012063347456579263,6.120174101116723e-05,1.596783383242884e-11,0.002307328583565299,6.534028322865059e-11,0.00044612513709967104,3.0024824790674552e-09,1.8982258673901332e-05,9.786813261275084e-10,6.736957778578015e-11,3.329150064356766e-05,7.747295898902794e-06,0.006987018662345042,0.000319522345515262,0.00035282795929848706,2.676873492146782e-07,8.460414418900171e-09,2.749963393752154e-08,2.8957893342393593e-10,3.200852550411934e-06,0.000128237542928332,4.003791540758663e-07,1.6702104347891917e-07,0.00042339547451061653,7.170745793379803e-09,1.225999183612996e-05,3.7480652308888204e-08,9.220498104799423e-06,6.412699378006415e-11,6.965247986331325e-11,8.69535543380261e-07,1.6931335698385947e-07,2.192400427962713e-12,2.109537359921238e-10,8.277950370066978e-11
