Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68),CHO2X(213),HOCO(73)
5.547162311994392e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4328018541974023,0.06705508631165547,0.004248358563786127,1.4692553224865301e-05,0.004552056733047634,0.08415375241202418,0.03254524596676912,3.0478302608302713e-05,5.817860000873584e-10,0.0016274388889304836,4.2043851923627227e-11,0.0005802507468140033,2.7367123292876333e-09,2.96121094693491e-06,3.4340515767030075e-09,1.5189263735766483e-10,7.726568432569735e-06,2.992051126457599e-05,0.004708531600754981,9.413762235361161e-07,0.0006516897679663509,3.2499875287902982e-09,1.720071575842891e-09,1.2062437471247785e-08,2.2208901668547374e-08,0.0002796453406610686,0.0122094931037892,4.374259818082912e-06,1.997544439630388e-07,0.0016469813592967382,4.929201812085834e-09,4.735009866565798e-05,9.854744902089871e-08,6.42907472502995e-10,3.416952377521416e-06,1.3254147265454764e-10,3.3421119686742263e-06,3.20719664686409e-11,8.251934955330969e-12,8.217683797408854e-08,4.6265151709701144e-11,2.3359507215476068e-11,3.328409748969492e-15,6.500237970612978e-13
5.557726709623945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4327614943317618,0.06699201743087611,0.004235183189016702,1.4693266221065332e-05,0.004551483581415527,0.0842888951051058,0.03257221118926265,3.042533732852042e-05,5.840731766788433e-10,0.0016260279413440229,4.200404340671876e-11,0.0005804784236321943,2.736505009131111e-09,2.950481160065182e-06,3.4382437228482926e-09,1.5191064735269543e-10,7.706870819726886e-06,2.9958271504706863e-05,0.00470366456445004,9.352885429171424e-07,0.0006521318354932958,3.2323862597513947e-09,1.7132505085343977e-09,1.2073658264374606e-08,2.2318101592076984e-08,0.00028080396705740924,0.01225062610779637,4.377422394401991e-06,1.9971066433838075e-07,0.001649473574208238,4.924469059127741e-09,4.7409855958851994e-05,9.861990282683737e-08,6.438687600849041e-10,3.407552890937434e-06,1.3253628411089934e-10,3.3460490969386955e-06,3.195277544636742e-11,8.261578565677095e-12,8.202638060829705e-08,4.625103648662226e-11,2.3297783204376147e-11,3.3130863537886574e-15,6.503102834098209e-13
5.568291107253498e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4327211161407263,0.0669290092136781,0.00422205092062592,1.4693974274136034e-05,0.0045509081794753,0.0844239100094986,0.03259909228186869,3.0372467064316178e-05,5.863627110816969e-10,0.0016246182863025127,4.196429266345805e-11,0.0005807057408095127,2.7362988409710537e-09,2.9398003919183167e-06,3.4424270827543236e-09,1.5192809969339036e-10,7.687239323672502e-06,2.999595887052679e-05,0.0046988024095061766,9.292501501807092e-07,0.0006525729193116808,3.2149114205866155e-09,1.7064574711291003e-09,1.2084956242412827e-08,2.2427529089226582e-08,0.0002819640422452987,0.01229177512733903,4.380572987054823e-06,1.9966678224275558e-07,0.0016519627240250106,4.9197408089916274e-09,4.746949792525564e-05,9.86920825254164e-08,6.448281489700809e-10,3.398178491732242e-06,1.3253066856457618e-10,3.349977094055303e-06,3.1834135558150785e-11,8.271199788822047e-12,8.187620254849514e-08,4.6236988903707324e-11,2.3236269167616745e-11,3.2978548384768426e-15,6.505961731007232e-13
5.578855504883051e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43268071983933687,0.06686606160122047,0.00420896161206638,1.4694677418665803e-05,0.004550330540000309,0.08455879723616475,0.032625889525921666,3.031969162238727e-05,5.886545887781098e-10,0.0016232099221288826,4.192459950204774e-11,0.0005809326993022483,2.736093819062938e-09,2.92916833026747e-06,3.4466016761319026e-09,1.5194499691329493e-10,7.667673672866782e-06,3.0033573486276258e-05,0.004693945133524025,9.232605594136777e-07,0.0006530130223188746,3.197561883291629e-09,1.6996923446705347e-09,1.20963313387352e-08,2.2537183608226954e-08,0.0002831255595079552,0.0123329399506634,4.383711638117984e-06,1.9962279836639098e-07,0.001654448812105259,4.915017058488765e-09,4.752902476148495e-05,9.876398907832947e-08,6.457856418168912e-10,3.38882912503665e-06,1.3252462817257703e-10,3.353895977412633e-06,3.1716043305160685e-11,8.280798667441659e-12,8.172630326064494e-08,4.622300837756467e-11,2.317496424759935e-11,3.282714525650779e-15,6.508814684205155e-13
5.589419902512604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.432640305641774,0.06680317453471357,0.00419591511729016,1.4695375688952342e-05,0.004549750675679482,0.08469355689606242,0.032652603201831734,3.0267010809976314e-05,5.909487952764849e-10,0.0016218028471508524,4.1884963731664656e-11,0.0005811593000624769,2.7358899376884362e-09,2.9185846659818756e-06,3.450767522666984e-09,1.5196134153618763e-10,7.648173597462504e-06,3.007111547598199e-05,0.004689092734090045,9.173192904063999e-07,0.0006534521474005215,3.180336532049195e-09,1.69295501071891e-09,1.2107783486064277e-08,2.2647064596646377e-08,0.0002842885121399375,0.012374120366884128,4.386838389532731e-06,1.9957871339518109e-07,0.0016569318418088834,4.910297804427596e-09,4.758843666381759e-05,9.883562344418321e-08,6.467412412928504e-10,3.379504735977585e-06,1.3251816508249805e-10,3.3578057643738808e-06,3.159849522292459e-11,8.290375244149212e-12,8.15766822118636e-08,4.6209094330999555e-11,2.3113867591933336e-11,3.267664744040446e-15,6.511661716415282e-13
5.599984300142157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43259987376135944,0.06674034795541918,0.004182911290747239,1.4696069119005561e-05,0.004549168599118106,0.08482818910014502,0.03267923358908722,3.0214424434868472e-05,5.932453161115673e-10,0.001620397059700898,4.1845385162453646e-11,0.0005813855440380885,2.7356871911552696e-09,2.9080490929845137e-06,3.4549246420204737e-09,1.5197713607611073e-10,7.628738829286613e-06,3.0108584963457397e-05,0.004684245208776605,9.114258685684692e-07,0.0006538902974306077,3.16323426305955e-09,1.686245351348831e-09,1.2119312616476941e-08,2.2757171501404553e-08,0.0002854528934471944,0.012415316165981712,4.389953283105335e-06,1.9953452801072317e-07,0.0016594118164974373,4.905583043613703e-09,4.7647733828193726e-05,9.890698657850396e-08,6.476949500744843e-10,3.3702052696795613e-06,1.325112814325693e-10,3.361706472276847e-06,3.1481487880859196e-11,8.299929561495424e-12,8.142733887041832e-08,4.619524619292812e-11,2.305297835338003e-11,3.2527048284125146e-15,6.514502850220315e-13
5.6105486977717095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4325594244105587,0.06667758180465037,0.004169949987383939,1.4696757742550481e-05,0.004548584322838566,0.08496269395936017,0.03270578096625716,3.01619323053886e-05,5.95544136844573e-10,0.0016189925581162248,4.180586360552125e-11,0.0005816114321728139,2.735485573797057e-09,2.8975613082104244e-06,3.459073053828045e-09,1.5199238303740177e-10,7.609369101822153e-06,3.0145982072303024e-05,0.0046794025551420825,9.0557982486095e-07,0.0006543274752715305,3.1462539844074006e-09,1.679563249147052e-09,1.2130918661408703e-08,2.286750376878507e-08,0.0002866186967471078,0.012456527138799908,4.3930563605073495e-06,1.9949024289035267e-07,0.0016618887395340805,4.9008727728498225e-09,4.7706916450216646e-05,9.897807943374503e-08,6.486467708471788e-10,3.3609306712661215e-06,1.3250397935169384e-10,3.3655981184339318e-06,3.136501788180899e-11,8.309461661968427e-12,8.127827270572161e-08,4.6181463398315783e-11,2.2992295689797755e-11,3.237834119518551e-15,6.517338108063553e-13
5.621113095401262e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4325189578009839,0.0666148760237716,0.00415703106264136,1.4697441593030099e-05,0.004547997859281105,0.08509707158464908,0.0327322456109938,3.010953423039855e-05,5.978452430633162e-10,0.0016175893407387324,4.176639887292956e-11,0.0005818369654062501,2.7352850799731662e-09,2.887121011565685e-06,3.463212777699938e-09,1.520070849147241e-10,7.590064150190381e-06,3.018330692590705e-05,0.004674564770730952,8.997806957080849e-07,0.0006547636837741641,3.1293946158822027e-09,1.6729085872102282e-09,1.2142601551658076e-08,2.2978060844448708e-08,0.00028778591536853996,0.012497753077043162,4.396147663275996e-06,1.9944585870717885e-07,0.00166436261428353,4.896166988935816e-09,4.7765984725153484e-05,9.904890295929367e-08,6.495967063050436e-10,3.351680885861269e-06,1.324962609594849e-10,3.3694807201321283e-06,3.124908186159212e-11,8.318971587993776e-12,8.112948318832632e-08,4.616774538808365e-11,2.2931818764087448e-11,3.2230519640099766e-15,6.520167512250059e-13
5.631677493030815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43247847414339563,0.06655223055419862,0.004144154372453815,1.4698120703608196e-05,0.00454740922080457,0.08523132208694553,0.03275862780003507,3.0057230019294356e-05,6.001486203823359e-10,0.0016161874059149883,4.172699077769014e-11,0.0005820621446738878,2.7350857040685695e-09,2.8767279058870093e-06,3.467343833220779e-09,1.5202124419309798e-10,7.570823711133264e-06,3.0220559647445698e-05,0.004669731853073881,8.940280229418743e-07,0.000655198925777925,3.112655088872308e-09,1.666281249142677e-09,1.2154361217391042e-08,2.3088842173446422e-08,0.00028895454265187603,0.01253899377327401,4.3992272328143644e-06,1.9940137613011952e-07,0.001666833444112018,4.891465688668673e-09,4.782493884793602e-05,9.911945810147802e-08,6.505447591507614e-10,3.3424558585908783e-06,1.324881283663037e-10,3.37335429463302e-06,3.113367648855332e-11,8.328459381934407e-12,8.098096978992086e-08,4.615409160906414e-11,2.287154674413947e-11,3.208357714403808e-15,6.522991084947836e-13
5.642241890660368e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43243797364770636,0.06648964533739865,0.004131319773247279,1.469879510717213e-05,0.0045468184196871255,0.08536544557717522,0.032784927809207165,3.0005019482003577e-05,6.024542544430175e-10,0.001614786751996198,4.168763913375791e-11,0.0005822869709071357,2.7348874404936986e-09,2.8663816969019854e-06,3.471466239949393e-09,1.5203486334793144e-10,7.551647522996111e-06,3.0257740359883733e-05,0.004664903799687811,8.883213537003317e-07,0.0006556332041108408,3.096034346153629e-09,1.6596811190541579e-09,1.2166197588145213e-08,2.3199847200231776e-08,0.00029012457194906797,0.012580249020910506,4.402295110391897e-06,1.9935679582393544e-07,0.0016693012323872438,4.8867688688425185e-09,4.788377901316139e-05,9.918974580357472e-08,6.514909320954647e-10,3.3332555345840963e-06,1.3247958367329732e-10,3.3772188591727743e-06,3.1018798463123824e-11,8.33792508609066e-12,8.083273198332474e-08,4.614050151388523e-11,2.2811478802780853e-11,3.1937507289739418e-15,6.525808848188971e-13
5.6517498485269655e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4324015089778205,0.06643337011006367,0.004119804503481198,1.4699398072843381e-05,0.004546284859706923,0.08548604821473758,0.03280852778091143,2.99581099328837e-05,6.045312427660886e-10,0.001613527257284006,4.165227076707585e-11,0.0005824890134391974,2.734709949718857e-09,2.8571099645710047e-06,3.4751690274322264e-09,1.5204666081985757e-10,7.534443673230239e-06,3.0291141534757254e-05,0.004660562708528837,8.832243143580108e-07,0.0006560232330001289,3.0811763736170214e-09,1.6537641694188308e-09,1.2176915845877162e-08,2.3299942526317013e-08,0.0002911787915531317,0.012617391015182592,4.405046237586711e-06,1.993165905360703e-07,0.0016715196440914622,4.8825455591240425e-09,4.793663788871821e-05,9.925277685135114e-08,6.523408826777597e-10,3.3249963189213405e-06,1.3247154283344333e-10,3.380689277966987e-06,3.091585642086355e-11,8.346425367976417e-12,8.06995531535783e-08,4.612832443016924e-11,2.2757591463030846e-11,3.1806785272123676e-15,6.528339886121461e-13
5.661257806393563e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.432365030990252,0.06637714359750688,0.004108323107535723,1.4699997275841363e-05,0.004545749566706766,0.08560654814321997,0.032832061609402274,2.991127596820286e-05,6.066100370119134e-10,0.0016122687975775373,4.1616947841705364e-11,0.0005826907714378617,2.73453335138483e-09,2.8478757719789462e-06,3.4788648394366252e-09,1.520580245801304e-10,7.517291467531821e-06,3.0324484571034143e-05,0.0046562255535777895,8.781638525412705e-07,0.0006564124856432789,3.0664130142753996e-09,1.6478690810065325e-09,1.2187696124853262e-08,2.340021819133616e-08,0.00029223413658286014,0.012654544480054425,4.407787957510971e-06,1.9927630710155514e-07,0.00167373559732356,4.878325873622523e-09,4.798940475739818e-05,9.931559271760812e-08,6.531893147309826e-10,3.3167570284670566e-06,1.324631714060593e-10,3.384152425162736e-06,3.081333652208488e-11,8.354907822098098e-12,8.056659674436283e-08,4.611619810070425e-11,2.270386816472462e-11,3.1676760345057543e-15,6.530866252003159e-13
5.6698149684735e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43233218953986013,0.06632658135216157,0.00409801872762798,1.47005333608071e-05,0.004545266328537289,0.08571491032940888,0.032853185667241686,2.9869189911060234e-05,6.084824872919094e-10,0.0016111370677859846,4.158519595068567e-11,0.0005828721109149261,2.7343751725961978e-09,2.8395969226174637e-06,3.4821851179465325e-09,1.5206788261611592e-10,7.501898483105972e-06,3.0354443668912957e-05,0.004652325478060468,8.736404466782999e-07,0.0006567621510164093,3.053206267174236e-09,1.6425821238090502e-09,1.21974513605843e-08,2.3490620143938694e-08,0.0002931849053628301,0.012687992282781533,4.410247486865213e-06,1.9923998558866445e-07,0.0016757278552702426,4.874531253440143e-09,4.8036816390011e-05,9.93719435802057e-08,6.539516068839615e-10,3.3093586700607486e-06,1.3245535571947907e-10,3.3872630507640197e-06,3.0721427611080784e-11,8.362526813449366e-12,8.044712582989875e-08,4.6105327478971224e-11,2.2655656961540554e-11,3.1560330153269177e-15,6.533135999740136e-13
5.678372130553438e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4322993375345801,0.06627605850030416,0.004087741626214028,1.4701066433919006e-05,0.004544781700108582,0.08582318944565787,0.03287425645523359,2.982716486598095e-05,6.103563843587194e-10,0.0016100061745159045,4.1553480661789623e-11,0.0005830532209502458,2.73421771050517e-09,2.8313481605221227e-06,3.485499768167147e-09,1.5207739208811818e-10,7.486547042526787e-06,3.0384355811719504e-05,0.0046484285880364915,8.69146179384629e-07,0.000657111190762023,3.04007501117786e-09,1.6373127460056915e-09,1.2207256752213889e-08,2.358116754571629e-08,0.00029413657832141166,0.012721449148020692,4.412699442146821e-06,1.99203601507921e-07,0.0016777181256378375,4.870739565266217e-09,4.808415371416434e-05,9.942812119300007e-08,6.547126720997563e-10,3.301976389534567e-06,1.3244727458106102e-10,3.3903678056157025e-06,3.062985704797394e-11,8.370131411541597e-12,8.03278344886897e-08,4.609449737475133e-11,2.2607577721482825e-11,3.1444457611219117e-15,6.535401987348083e-13
5.686929292633375e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4322664750839481,0.06622557501095117,0.0040774917281622474,1.4701596512009435e-05,0.004544295687756906,0.08593138555089241,0.032895274117792056,2.978520073321066e-05,6.122317206467965e-10,0.0016088761169019978,4.152180187836993e-11,0.0005832341020291858,2.7340609622013837e-09,2.8231293359874586e-06,3.488808800429751e-09,1.520865542888097e-10,7.471237010477115e-06,3.0414221064297883e-05,0.004644534882153955,8.646808223007278e-07,0.0006574596063561447,3.0270187109260924e-09,1.632060887205878e-09,1.22171122608165e-08,2.367186010007956e-08,0.00029508915195359137,0.012754914968021554,4.415143844969225e-06,1.9916715520285323e-07,0.0016797064102193095,4.866950807390086e-09,4.8131416832476776e-05,9.948412605001118e-08,6.554725118385196e-10,3.294610157744702e-06,1.3243892908557802e-10,3.3934666988167785e-06,3.053862315342233e-11,8.37772163870464e-12,8.020872244325423e-08,4.6083707510663814e-11,2.255963001646802e-11,3.1329139443329636e-15,6.53766422621708e-13
5.695486454713313e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43223360229714086,0.0661751308531414,0.0040672689585490585,1.4702123611798005e-05,0.004543808297785444,0.0860394987040327,0.03291623879894446,2.9743297413217748e-05,6.14108488602426e-10,0.0016077468940808963,4.1490159504171745e-11,0.0005834147546354134,2.733904924785107e-09,2.814940300464158e-06,3.492112225054097e-09,1.5209537050679738e-10,7.455968252291532e-06,3.044403949140214e-05,0.0046406443590552545,8.602441492002411e-07,0.0006578073992700441,3.0140368356604637e-09,1.6268264872314878e-09,1.2227017847206044e-08,2.3762697510210893e-08,0.0002960426227594301,0.012788389635396052,4.417580716889019e-06,1.991306470152778e-07,0.001681692710808152,4.863164978099864e-09,4.817860584742451e-05,9.953995864396208e-08,6.562311275637195e-10,3.287259945551891e-06,1.3243032032392277e-10,3.396559739455292e-06,3.044772426091931e-11,8.385297517241361e-12,8.008978941658735e-08,4.607295761167935e-11,2.251181342042095e-11,3.1214372397574866e-15,6.539922727681288e-13
5.70404361679325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43220071928297643,0.06612472599593579,0.004057073242658376,1.4702647749892524e-05,0.004543319536464533,0.08614752896399325,0.032937150642332366,2.9701454806692404e-05,6.159866806837644e-10,0.0016066185051911523,4.145855344333073e-11,0.0005835951792509063,2.733749595367189e-09,2.8067809065464666e-06,3.495410052348357e-09,1.521038420266328e-10,7.44074063395086e-06,3.047381115769656e-05,0.0046367570173771345,8.558359359612974e-07,0.0006581545709702606,3.0011288591596183e-09,1.6216094861160973e-09,1.2236973471937576e-08,2.3853679479069447e-08,0.0002969969872440795,0.012821873043117469,4.420010079405946e-06,1.990940772853111e-07,0.0016836770291983724,4.859382075682413e-09,4.8225720861341586e-05,9.959561946628127e-08,6.569885207420758e-10,3.279925723821862e-06,1.3242144938312162e-10,3.3996469366083344e-06,3.0357158716654154e-11,8.39285906942765e-12,7.997103513215885e-08,4.606224740508402e-11,2.2464127509258006e-11,3.1100153245068405e-15,6.542177503019332e-13
5.712600778873188e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43216782614991556,0.06607436040841731,0.00404690450598109,1.470316894278986e-05,0.004542829410031898,0.08625547638968269,0.03295800979121249,2.9659672814545774e-05,6.178662893608792e-10,0.00160549094937323,4.142698360037105e-11,0.000583775376355962,2.7335949710690266e-09,2.798651007959822e-06,3.4987022926090906e-09,1.5211197012882347e-10,7.425554022076815e-06,3.0503536127755762e-05,0.004632872855750698,8.514559605432508e-07,0.0006585011229186229,2.9882942597055644e-09,1.6164098241042347e-09,1.2246979095308955e-08,2.3944805709395762e-08,0.00029795224191779416,0.012855365084519543,4.422431953963248e-06,1.9905744635137932e-07,0.0016856593671844785,4.855602098423322e-09,4.827276197642003e-05,9.965110900710533e-08,6.577446928435444e-10,3.2726074634257864e-06,1.3241231734634703e-10,3.4027282993420487e-06,3.026692487937536e-11,8.40040631751244e-12,7.985245931391224e-08,4.605157662046664e-11,2.241657186087091e-11,3.098647878009078e-15,6.544428563454687e-13
5.721157940953125e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43213492300606143,0.06602403405969122,0.004036762674214527,1.4703687206876842e-05,0.004542337924692893,0.08636334104000343,0.03297881638845749,2.9617951337909096e-05,6.197473071157856e-10,0.0016043642257694958,4.139544988020341e-11,0.0005839553464292055,2.733441049022513e-09,2.7905504595485783e-06,3.501988956121159e-09,1.521197560898429e-10,7.410408283926616e-06,3.053321446606481e-05,0.004628991872801461,8.47104002968262e-07,0.0006588470565722701,2.975532520043961e-09,1.6112274416506325e-09,1.2257034677361722e-08,2.4036075903714326e-08,0.00029890838329594085,0.012888865653295596,4.4248463619478005e-06,1.990207545502299e-07,0.0016876397265614632,4.851825044606999e-09,4.831972929471035e-05,9.970642775528114e-08,6.584996453412862e-10,3.265305135240714e-06,1.3240292529293043e-10,3.4058038367116237e-06,3.017702112025509e-11,8.407939283717673e-12,7.973406168626287e-08,4.6040944989699636e-11,2.236914605511037e-11,3.0873345819952272e-15,6.546675920156053e-13
5.729715103033063e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43210200995916154,0.0659737469188848,0.004026647673261912,1.4704202558431132e-05,0.004541845086620722,0.08647112297385158,0.03299957057655682,2.957629027813285e-05,6.216297264424864e-10,0.0016032383335242103,4.136395218812317e-11,0.000584135089947598,2.733287826369974e-09,2.7824791172639223e-06,3.505270053157655e-09,1.521272011821418e-10,7.3953032873877004e-06,3.056284623701931e-05,0.004625114067149363,8.42779845296169e-07,0.000659192373383675,2.962843127312481e-09,1.6060622794194722e-09,1.2267140177882802e-08,2.4127489764338618e-08,0.00029986540789901737,0.012922374643497622,4.427253324689751e-06,1.9898400221694437e-07,0.0016896181091247857,4.848050912516601e-09,4.8366622918121636e-05,9.976157619836857e-08,6.592533797115474e-10,3.258018710150018e-06,1.3239327429837427e-10,3.4088735577612935e-06,3.008744582275478e-11,8.415457990238314e-12,7.961584197409666e-08,4.60303522468962e-11,2.2321849673769927e-11,3.0760751204312775e-15,6.54891958423769e-13
5.738272265113e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43206908711660846,0.06592349895514758,0.004016559429231842,1.4704715013622093e-05,0.004541350901956674,0.08657882225011643,0.03302027249761767,2.953468953678589e-05,6.23513539847008e-10,0.0016021132717835172,4.1332490429808414e-11,0.0005843146073864457,2.733135300264143e-09,2.774436838151917e-06,3.50854559397989e-09,1.521343066741586e-10,7.380238900972512e-06,3.05924315049259e-05,0.004621239437408807,8.384832716023534e-07,0.000659537074800665,2.9502255730206266e-09,1.6009142782836435e-09,1.227729555640688e-08,2.421904699337767e-08,0.0003008233122526684,0.012955891949535373,4.429652863463021e-06,1.9894718968494606e-07,0.0016915945166703637,4.844279700433965e-09,4.841344294842157e-05,9.981655482264337e-08,6.600058974336494e-10,3.250748159043826e-06,1.3238336543436635e-10,3.4119374715243375e-06,2.9998197382493336e-11,8.42296245924234e-12,7.949779990276871e-08,4.601979812840816e-11,2.2274682300570276e-11,3.064869179536876e-15,6.551159566759789e-13
5.746829427192938e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43203615458544,0.0658732901376512,0.004006497868437761,1.470522458851165e-05,0.004540855376810343,0.08668643892768038,0.03304092229336579,2.9493149015654617e-05,6.253987398474373e-10,0.001600989039695437,4.130106451131802e-11,0.0005844938992194077,2.7329834678681357e-09,2.766423480341714e-06,3.511815588837345e-09,1.5214107383032994e-10,7.365214993813325e-06,3.0621970334002036e-05,0.0046173679821886904,8.342140679575846e-07,0.000659881162266441,2.937679353023503e-09,1.5957833793240187e-09,1.2287500772216671e-08,2.4310747292736685e-08,0.0003017820928876842,0.012989417466175487,4.43204499948589e-06,1.9891031728601059e-07,0.0016935689509945569,4.840511406639768e-09,4.846018948723704e-05,9.98713641130991e-08,6.607571999900605e-10,3.2434934528194463e-06,1.3237319976879125e-10,3.414995587023081e-06,2.990927420711737e-11,8.430452712870764e-12,7.937993519810196e-08,4.600928237281689e-11,2.222764352114353e-11,3.0537164478172488e-15,6.553395878728894e-13
5.755386589272875e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43200321247234114,0.06582312043558941,0.003996462917397423,1.4705731299055145e-05,0.004540358517259858,0.08679397306541861,0.03306152010514639,2.9451668616742135e-05,6.272853189739593e-10,0.0015998656364098562,4.12696743390898e-11,0.0005846729659185032,2.732832326355345e-09,2.758438903033905e-06,3.5150800479675315e-09,1.521475039111018e-10,7.350231435657167e-06,3.065146278837596e-05,0.004613499700092436,8.299720224055259e-07,0.0006602246372196011,2.925203967421154e-09,1.5906695238286944e-09,1.2297755784343673e-08,2.440259036411971e-08,0.00030274174634002036,0.013022951088540614,4.434429753920046e-06,1.9887338535028177e-07,0.0016955414138941464,4.8367460294135415e-09,4.8506862636054513e-05,9.992600455344948e-08,6.615072888661916e-10,3.236254562381802e-06,1.3236277836574254e-10,3.4180479132688933e-06,2.982067471617114e-11,8.437928773237633e-12,7.926224758638562e-08,4.599880472086721e-11,2.218073292301768e-11,3.042616615930757e-15,6.555628531098174e-13
5.763943751352813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.431970260883644,0.06577298981817818,0.003986454502832364,1.4706235161102179e-05,0.0045398603293521035,0.08690142472219892,0.03308206607392496,2.941024824226742e-05,6.291732697688918e-10,0.0015987430610785187,4.123831981993865e-11,0.000584851807954122,2.7326818729094146e-09,2.7504829664890192e-06,3.5183389815959987e-09,1.5215359817293974e-10,7.3352880968607726e-06,3.068090893208766e-05,0.004609634589718021,8.257569249415899e-07,0.0006605675010941602,2.912798920537376e-09,1.585572653292246e-09,1.230806055157247e-08,2.4494575909041588e-08,0.00030370226915082797,0.013056492712108448,4.436807147870752e-06,1.9883639420627814e-07,0.0016975119071663272,4.832983567033359e-09,4.855346249621948e-05,9.998047662613236e-08,6.622561655502532e-10,3.2290314586438406e-06,1.323521022855371e-10,3.421094459262186e-06,2.973239734096916e-11,8.445390662429937e-12,7.914473679437363e-08,4.5988364915464546e-11,2.2133950095601368e-11,3.031569376670871e-15,6.557857534767752e-13
5.7725009134327504e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43193729992532887,0.06572289825465566,0.003976472551667379,1.4706736190397446e-05,0.004539360819102935,0.08700879395688133,0.03310256034028819,2.93688877946645e-05,6.31062584786722e-10,0.0015976213128550182,4.120700086105463e-11,0.0005850304257950306,2.732532104724285e-09,2.742555532016165e-06,3.5215923999363654e-09,1.521593578683397e-10,7.3203848483856155e-06,3.071030882908859e-05,0.004605772649658005,8.215685674922821e-07,0.0006609097553195703,2.9004637209565378e-09,1.5804927094150355e-09,1.2318415032441143e-08,2.4586703628828097e-08,0.00030466365786643884,0.013090042232710914,4.439177202388762e-06,1.9879934418089769e-07,0.0016994804326086954,4.829224017776106e-09,4.8599989168937135e-05,1.000347808123107e-07,6.630038315336096e-10,3.2218241125269604e-06,1.3234117258472742e-10,3.4241352339924158e-06,2.9644440524472786e-11,8.45283840250774e-12,7.902740254928395e-08,4.597796270171389e-11,2.2087294630168948e-11,3.0205744251562726e-15,6.560082900585231e-13
5.781058075512688e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43190432970302556,0.06567284571428206,0.003966516991029998,1.4707234402581572e-05,0.004538859992497408,0.08711608082831794,0.03312300304444483,2.932758717658162e-05,6.329532565941407e-10,0.001596500390894789,4.117571737000113e-11,0.000585208819908381,2.7323830190040417e-09,2.734656461961821e-06,3.524840313190116e-09,1.521647842458386e-10,7.305521561792995e-06,3.0739662543240795e-05,0.004601913878499568,8.174067438944198e-07,0.0006612514013207453,2.8881978813777298e-09,1.5754296341024666e-09,1.2328819185238262e-08,2.4678973224609206e-08,0.00030562590903836803,0.013123599546533249,4.441539938468846e-06,1.9876223559943968e-07,0.0017014469920192267,4.8254673799177805e-09,4.8646442755273696e-05,1.0008891759187467e-07,6.637502883106001e-10,3.2146324949614184e-06,1.3232999031611144e-10,3.4271702464380815e-06,2.955680272116473e-11,8.46027201550419e-12,7.891024457879657e-08,4.596759782681683e-11,2.204076611984537e-11,3.0096314586396517e-15,6.562304639345931e-13
