Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),C2H2(37),C2H6(343),C4H5X(365),C4H5X(364),C6H8(494),C6H7X(498),C6H7X(517),C6H7X(518),C8H10(500),C8H9X(719),C8H9X(786),C8H9X(785),S(721),S(1141),S(1666),SX(2966),SX(2965),SX(2963),S(2906),SX(3918),SX(3916),SX(2962),SX(2964),SX(2960),SX(1086),SX(1144),C4H7X(140),C4H7X(143),SX(1143),SX(1145),S(1619),SX(6234),SX(6230),S(7289),SX(7451),SX(7445),SX(7444),SX(7450),SX(6229),SX(6228),SX(6227),C4H7X(142),SX(3917),SX(3915)
3.4536558679649945e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331893008496988,0.6699980521236274,4.4191582283137608e-22,0.0,1.5827547257653636e-18,5.5730225924064313e-39,1.8485426247317264e-45,0.0,4.22319044937487e-52,1.0940094352293473e-51,0.0,1.9478763727096474e-06,1.9478763716239702e-06,5.4290127029360612e-16,1.0335431044827189e-20,7.2743126944286352e-19,4.5259787550314432e-21,2.7296781114495593e-22,1.5251395612363365e-22,2.0205371942957628e-32,5.188230116020347e-39,2.6512837972378248e-39,2.622443508247111e-39,2.61327485219757e-49,4.1072057539413452e-56,4.1072057539419121e-56,2.0829912872703641e-56,1.3772830541880379e-66,1.4799938220755829e-71,8.8079348162540789e-74,4.2133309262844159e-81,4.2133309262844159e-81,4.2280040031947312e-81,9.6975965263944943e-89,1.3092170078967718e-94,1.3092170343613765e-94,4.2263182559011099e-81,2.1135635364313787e-81,2.1139719507738131e-81,1.4976619086795008e-73,1.4976619086796597e-73,1.8403819353975417e-27,1.1553119318174324e-28,7.5650217780133442e-74,7.5264927452142531e-74,9.1059934353386304e-75,4.3316703524790992e-82,7.8618093103257601e-86,8.7405829991702953e-82,4.9759034926515855e-89,5.0599790464606088e-89,2.4487840862814832e-89,2.6337904416371771e-89,4.3709799991983018e-82,4.3664369499863235e-82,7.8618093103257601e-86,6.0717302232741222e-29,3.9152880172573626e-96,4.0845901091075299e-96
3.4961122648170425e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331888689969613,0.66999803053099038,4.5777982127624349e-22,0.0,1.6208125130496733e-18,5.7074177165523422e-39,1.9387915253437763e-45,0.0,4.5904183811259221e-52,1.1633121338495109e-51,0.0,1.9694690096213004e-06,1.969469008496752e-06,5.6233846311039608e-16,1.045041551179181e-20,7.4497430339725727e-19,4.7466916634488821e-21,2.8560701252554059e-22,1.5998998173483726e-22,2.1705516202049898e-32,5.6409729651411484e-39,2.8841388277810856e-39,2.8520209067373285e-39,2.9108926834587364e-49,4.6311326578409771e-56,4.6311326578416255e-56,2.3494978222725363e-56,1.5906568786073766e-66,1.726312557195461e-71,1.0404497332372702e-73,5.0395865049077547e-81,5.0395865049077547e-81,5.0575571351700628e-81,1.1746403159098386e-88,1.6057165781434395e-94,1.6057166110076682e-94,5.0554924089885752e-81,2.5282415333537916e-81,2.5287417629537734e-81,1.7510769777307771e-73,1.7510769777309653e-73,1.8879064090697488e-27,1.2106263714665811e-28,8.8472235897753639e-74,8.8010922869573922e-74,1.0756583283539154e-74,5.1804446871283678e-82,9.2868897909711905e-86,1.0455547597001971e-81,6.0191246861630312e-89,6.1231782456567522e-89,2.9563557161686098e-89,3.1902108524246935e-89,5.2285828334404405e-82,5.223018515886987e-82,9.2868897909711905e-86,6.3699683136081405e-29,4.7967810589214697e-96,5.0091465978566471e-96
3.5385686616690905e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331884387292277,0.66999800901760376,4.7399550084552926e-22,0.0,1.6592837150985292e-18,5.8432914765153835e-39,2.0322168180486485e-45,0.0,4.9842979327109722e-52,1.2360921388143281e-51,0.0,1.9909823963116621e-06,1.9909823951473836e-06,5.8220534940216501e-16,1.0564978158090558e-20,7.62710378685498e-19,4.9751638269452164e-21,2.9864500937162522e-22,1.6773187784257545e-22,2.3296027611339156e-32,6.1267841369103951e-39,3.1341675479830866e-39,3.0984477650199436e-39,3.2380373913381008e-49,5.2140899517944444e-56,5.2140899517951825e-56,2.6461514700686866e-56,1.8337924079812614e-66,2.0097340226846216e-71,1.2264924529645387e-73,6.0144732092710708e-81,6.0144732092710708e-81,6.0364268545109777e-81,1.4194375483017115e-88,1.9644163033173543e-94,1.9644163440202795e-94,6.0339043381029888e-81,3.017557326519165e-81,3.0181684647161045e-81,2.0434002098185432e-73,2.0434002098187657e-73,1.9361006394993655e-27,1.2678092259480705e-28,1.0326702389276579e-73,1.0271592578632439e-73,1.2679966936950498e-74,6.1817500840066658e-82,1.094749668395602e-85,1.2479203859739858e-81,7.2637326475029276e-89,7.3921647524144942e-89,3.5605938260236662e-89,3.8550329343408491e-89,6.2405504807496112e-82,6.2337525329669555e-82,1.094749668395602e-85,6.6788277942588266e-29,5.8619077036083598e-96,6.1275371674225605e-96
3.5810250585211385e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733188010057897,0.66999798758403717,4.9056539828705905e-22,0.0,1.6981666119262406e-18,5.9806384095132791e-39,2.1288860255608076e-45,0.0,5.4063806018304682e-52,1.3124793764637382e-51,0.0,2.0124159628352445e-06,2.0124159616303697e-06,6.0250501532931848e-16,1.0679115946448212e-20,7.8063878293688988e-19,5.2115599870272901e-21,3.1208783176201668e-22,1.7574547864068872e-22,2.4981084604170059e-32,6.647611364057127e-39,3.4023975521030396e-39,3.3627243245745116e-39,3.5972104681069097e-49,5.8618627000653663e-56,5.8618627000662058e-56,2.9759230271750521e-56,2.110389132162398e-66,2.3352706358389968e-71,1.4428686288223319e-73,7.1623663178865628e-81,7.1623663178865628e-81,7.1891196048821229e-81,1.7112862906595627e-88,2.3973501244587587e-94,2.397350174739233e-94,7.1860453984339902e-81,3.5937602136208238e-81,3.5945050091498168e-81,2.3800070376792584e-73,2.3800070376795207e-73,1.9849675453228077e-27,1.3268956984301042e-28,1.2030786535838347e-73,1.1965094814945423e-73,1.4916949927980967e-74,7.3605708319253544e-82,1.287886130651355e-85,1.4862216198593773e-81,8.7453246306366988e-89,8.9034302310358131e-89,4.2783107427555919e-89,4.6476319829423907e-89,7.4322177940331158e-82,7.4239332016124972e-82,1.287886130651355e-85,6.998541608918897e-29,7.1458995579259155e-96,7.4772350363875441e-96
3.6234814553731865e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331875829941354,0.66999796623084917,5.0749199837330877e-22,0.0,1.7374594716188707e-18,6.1194530140702333e-39,2.228867043101912e-45,0.0,5.8582855099953803e-52,1.3926070110838767e-51,0.0,2.0337691509422433e-06,2.0337691496959012e-06,6.2324048368374915e-16,1.0792825901858445e-20,7.9875879872835301e-19,5.456045791833793e-21,3.2594144577414671e-22,1.8403665964304024e-22,2.6764998850159963e-32,7.2054892904106169e-39,3.689903618664533e-39,3.645896100652772e-39,3.9910892654894091e-49,6.5807188975124957e-56,6.5807188975134529e-56,3.3420332702151978e-56,2.4245510093875271e-66,2.708535182557981e-71,1.6940547797538151e-73,8.5112586199624812e-81,8.5112586199624812e-81,8.5437823141681985e-81,2.0584844314506288e-88,2.9186881649999931e-94,2.9186882269542461e-94,8.5400447849949251e-81,4.2709190467332493e-81,4.2718245443659492e-81,2.7669342013274444e-73,2.7669342013277532e-73,2.034510065654183e-27,1.3879209843752488e-28,1.3990178235700853e-73,1.3912040106669646e-73,1.7513812290447154e-74,8.745593411738501e-82,1.5120941685628828e-85,1.7662775431787533e-81,1.0505220820077316e-88,1.0699356103257414e-88,5.1289692060503489e-89,5.5905411045229118e-89,8.8326831487875291e-82,8.8226111210018842e-82,1.5120941685628828e-85,7.3293443215134362e-29,8.6901791469001511e-96,9.1023593451927305e-96
3.6659378522252345e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331871575488742,0.66999794495858589,5.24777733857723e-22,0.0,1.7771605505936628e-18,6.2597297508200133e-39,2.3322281257964673e-45,0.0,6.3417012946605028e-52,1.476611486479972e-51,0.0,2.0550414140882302e-06,2.0550414127995425e-06,6.4441471383655174e-16,1.0906105111636201e-20,8.1706970368922145e-19,5.7087877654130297e-21,3.4021175109841448e-22,1.9261133682581265e-22,2.8652217400772344e-32,7.802542049890023e-39,3.99780920337131e-39,3.9490552698288545e-39,4.4225368006017991e-49,7.3774427771766336e-56,7.3774427771777167e-56,3.7479704086550396e-56,2.7808246795948384e-66,3.1358036117249055e-71,1.9851199409399076e-73,1.0093241807138433e-80,1.0093241807138433e-80,1.01326874440111e-80,2.4706643814994928e-88,3.5450825306366927e-94,3.5450826067860832e-94,1.0128154160794803e-80,5.0651646474970382e-81,5.066262930764711e-81,3.2109512168273589e-73,3.2109512168277227e-73,2.0847311596467537e-27,1.450920260894663e-28,1.6239319883838709e-73,1.6146571279438773e-73,2.0522959726764494e-74,1.0369698184211341e-81,1.7718984784386579e-85,2.0947601598768804e-81,1.2591294281960171e-88,1.2829071865779231e-88,6.1350575970197747e-89,6.7099170569985503e-89,1.0475309881938095e-81,1.046309359300867e-81,1.7718984784386579e-85,7.6714720809052273e-29,1.0543349666250477e-95,1.1054749770814379e-95
3.7083942490772825e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733186733732807,0.66999792376778255,5.4242498544524694e-22,0.0,1.8172680938585821e-18,6.4014630433095867e-39,2.4390378760877643e-45,0.0,6.8583880179900867e-52,1.5646325675762851e-51,0.0,2.0762322174406409e-06,2.0762322161087257e-06,6.6603060170305651e-16,1.1018950725452989e-20,8.3557077060611567e-19,5.9699532770504867e-21,3.5490457872771862e-22,2.0147546576921565e-22,3.0647324819243723e-32,8.4409858771775012e-39,4.3272879557849542e-39,4.2733420771183724e-39,4.8946119607407169e-49,8.2593699241787781e-56,8.259369924180006e-56,4.1975085036532101e-56,3.1842407199544374e-66,3.6240834452258149e-71,2.3217951907791549e-73,1.1945044636711938e-80,1.1945044636711938e-80,1.1992775335760371e-80,2.9589873526550306e-88,4.2960637791783423e-94,4.2960638725488981e-94,1.1987289520894269e-80,5.9949608547686958e-81,5.996289905431898e-81,3.7196385064461237e-73,3.7196385064465491e-73,2.1356338060541612e-27,1.5159286762100385e-28,1.8816794777263737e-73,1.870692850539812e-73,2.4003642405526625e-74,1.22705089128557e-81,2.0724147121839001e-85,2.4793065233316103e-81,1.5058908362072413e-88,1.5349425215543357e-88,7.3225123079833888e-89,8.0360677262147554e-89,1.239828696244603e-81,1.2383503994873916e-81,2.0724147121839001e-85,8.0251625855817136e-29,1.2762327523405327e-95,1.3395198382248667e-95
3.7508506459293305e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331863115563981,0.6699979026589622,5.6043608177692915e-22,0.0,1.857780335271884e-18,6.5446472788030788e-39,2.5493652311779975e-45,0.0,7.4101790914979057e-52,1.6568133820401799e-51,0.0,2.0973410378821136e-06,2.0973410365060802e-06,6.8809097972500824e-16,1.1131359955355323e-20,8.5426126752785693e-19,6.2397105106555728e-21,3.7002568872287192e-22,2.1063504079883966e-22,3.2755045294006247e-32,9.1231317493852595e-39,4.6795652595857516e-39,4.6199462623936517e-39,5.4105801165566509e-49,9.2344242658914918e-56,9.2344242658928755e-56,4.6947268920024705e-56,3.6403581388277308e-66,4.1811882196672735e-71,2.7105503003589008e-73,1.4108633708524562e-80,1.4108633708524562e-80,1.4166259762169354e-80,3.5363630039013893e-88,5.1944947198057754e-94,5.1944948340213871e-94,1.415963619392329e-80,7.0814071573846246e-81,7.0830118481927691e-81,4.3014727116360518e-73,4.3014727116365476e-73,2.1872210027914915e-27,1.5829813392272997e-28,2.1765764916685891e-73,2.1635881428956741e-73,2.8022747394233484e-74,1.4491006052280156e-81,2.4194178971076549e-85,2.9286439313106398e-81,1.797197378078901e-88,1.8326076832452219e-88,8.721192426368458e-89,9.6040484672016647e-89,1.4645255002532697e-81,1.462740630861927e-81,2.4194178971076549e-85,8.3906550483331891e-29,1.5413636065737946e-95,1.6194859365251124e-95
3.7933070427813785e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331858910298767,0.66999788163263585,5.7881329942845612e-22,0.0,1.8986954978016577e-18,6.689276809085856e-39,2.6632794504963746e-45,0.0,7.9989832157934897e-52,1.7533004619273752e-51,0.0,2.1183673640106664e-06,2.1183673625896221e-06,7.1059861686971513e-16,1.1243330075766457e-20,8.7314045787039867e-19,6.5182284342169178e-21,3.8558076805450466e-22,2.2009609412688511e-22,3.4980244734764771e-32,9.8513880580107469e-39,5.0559197962285987e-39,4.9901085058132376e-39,5.973924153151229e-49,1.0311157009810209e-55,1.0311157009811774e-55,5.244030655058905e-56,4.1553123139202932e-66,4.8158184000719684e-71,3.1586781289485743e-73,1.6631883211055069e-80,1.6631883211055069e-80,1.6701303115101572e-80,4.2176973912252807e-88,6.2670889770875712e-94,6.2670891164789825e-94,1.6693323402696619e-80,8.3485761249275832e-81,8.3505093643021282e-81,4.9659197431568548e-73,4.9659197431574366e-73,2.2394957664963178e-27,1.6521133092260279e-28,2.5134448787311952e-73,2.4981200616903419e-73,3.2655671173477842e-74,1.7080210251124447e-81,2.8194177701435189e-85,3.452729518035073e-81,2.1404138882104217e-88,2.1834733949211317e-88,1.0365412390657077e-88,1.1454335280189558e-88,1.7266004256878878e-81,1.7244501431331237e-81,2.8194177701435189e-85,8.7681901609319013e-29,1.857488098360923e-95,1.9536859642613106e-95
3.8357634396334265e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331854721632348,0.66999786068930378,5.9755886292246157e-22,0.0,1.9400117937852597e-18,6.8353459512685369e-39,2.7808501031989911e-45,0.0,8.626786334656665e-52,1.8542437853453466e-51,0.0,2.1393106961368143e-06,2.1393106946698578e-06,7.3355621864598782e-16,1.135485842347169e-20,8.9220760052174519e-19,6.8056767693353707e-21,4.0157542852197236e-22,2.2986469499349592e-22,3.7327932850404709e-32,1.062826331045854e-38,5.4576851317965155e-39,5.3851218919749489e-39,6.5883559286348988e-49,1.1498787602005487e-55,1.1498787602007253e-55,5.8501721734766364e-56,4.7358665902367332e-66,5.5376492310405857e-71,3.6743874342210621e-73,1.9569320542933891e-80,1.9569320542933891e-80,1.9652768218463288e-80,5.0201724542302691e-88,7.5450026099550965e-94,7.5450027796871424e-94,1.9643175363556321e-80,9.8238891286101638e-81,9.8262131782079292e-81,5.723536157051959e-73,5.7235361570526389e-73,2.2924611320898411e-27,1.7233595856683998e-28,2.8976642191861618e-73,2.8796171340208493e-73,3.7987279145938606e-74,2.0093943074542264e-81,3.2797416234032137e-85,4.0629056883756475e-81,2.5440127801268252e-88,2.5962538225699383e-88,1.2294538798817252e-88,1.3633583596253752e-88,2.0317251834967293e-81,2.029140246567787e-81,3.2797416234032137e-85,9.1580100588214971e-29,2.2336430170162987e-95,2.3518136057209196e-95
3.8782198364854745e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331850549662323,0.66999783982945371,6.1667494475446473e-22,0.0,1.9817274251885714e-18,6.9828489885906401e-39,2.902147055704195e-45,0.0,9.2956536026535658e-52,1.9597968181318118e-51,0.0,2.1601705462775822e-06,2.160170544763809e-06,7.5696642713667384e-16,1.1465942397587269e-20,9.1146194994683256e-19,7.1022259608437649e-21,4.1801520474969673e-22,2.3994694880842311e-22,3.9803265207923814e-32,1.1456368860392473e-38,5.886251326845287e-39,5.8063333924932197e-39,7.2578281696729019e-49,1.2807246780479297e-55,1.2807246780481284e-55,6.5182738094863632e-56,5.3894677635870237e-66,6.3574260170893928e-71,4.2669048136487271e-73,2.29829553061648e-80,2.29829553061648e-80,2.3083054354725369e-80,5.9635605947746651e-88,9.0645080164664053e-94,9.0645082226862503e-94,2.3071546502167276e-80,1.1538534143690495e-80,1.1541322132380685e-80,6.5860794811812131e-73,6.5860794811820035e-73,2.3461201523382258e-27,1.796755098131336e-28,3.3352285399826608e-73,3.314015288016709e-73,4.4112959547090546e-74,2.3595672546558976e-81,3.8086253005979556e-85,4.7720729630833232e-81,3.017724272962735e-88,3.080962494806097e-88,1.4553658112002163e-88,1.6195482321979702e-88,2.386350597109736e-81,2.3832496806554036e-81,3.8086253005979556e-85,9.5603582858262566e-29,2.6803323336419674e-95,2.8251527690149732e-95
3.9206762333375225e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733184639448395,0.66999781905356171,6.3616366543227158e-22,0.0,2.0238405838650195e-18,7.1317801712237838e-39,3.027240459267075e-45,0.0,1.0007731365499188e-51,2.070116555545189e-51,0.0,2.1809464381475221e-06,2.1809464365860219e-06,7.8083182104760124e-16,1.1576579459513161e-20,9.3090275629233745e-19,7.4080471465223272e-21,4.3490555226128483e-22,2.5034899629324198e-22,4.2411545271599041e-32,1.2338421666167359e-38,6.3430665690239251e-39,6.2551453666930772e-39,7.9865468135329056e-49,1.4247221799178015e-55,1.424722179918025e-55,7.2538517593753635e-56,6.1243056858336267e-66,7.2870673511243129e-71,4.9465865439284898e-73,2.6943199799016814e-80,2.6943199799016814e-80,2.7063025735004192e-80,7.0705782526309538e-88,1.0867760388954596e-93,1.086776063896418e-93,2.704924900394975e-80,1.3527929745339621e-80,1.3531267405983846e-80,7.5666281546284643e-73,7.5666281546293792e-73,2.4004758974142717e-27,1.8723346963654085e-28,3.8328080076850145e-73,3.8079186745385975e-73,5.1139779685676255e-74,2.7657451749636038e-81,4.4153130288595128e-85,5.594881936610581e-81,3.5727047983130316e-88,3.6490872198314773e-88,1.7194322600856803e-88,1.9201713741480336e-88,2.7978025859852377e-81,2.7940903499910471e-81,4.4153130288595128e-85,9.9754797588893426e-29,3.2097439437184031e-95,3.3868155078156943e-95
3.9631326301895705e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331842256190164,0.66999779836209272,6.5602709352867822e-22,0.0,2.0663494518142825e-18,7.2821337170741036e-39,3.1562007375966921e-45,0.0,1.0765249152364149e-51,2.1853635639638476e-51,0.0,2.201637907146719e-06,2.2016379055365759e-06,8.0515491577272395e-16,1.1686767132869957e-20,9.5052926549139762e-19,7.7233121269185515e-21,4.5225184563168608e-22,2.6107701262434272e-22,4.515822642161774e-32,1.3277247076575802e-38,6.8296388282468788e-39,6.7330170801051033e-39,8.7789838061270391e-49,1.5830203899829529e-55,1.5830203899832039e-55,8.0628411197443654e-56,6.9493772388088065e-66,8.3397768383125514e-71,5.7250411384692286e-73,3.1529889812118478e-80,3.1529889812118478e-80,3.1673041329091304e-80,8.3672827622514012e-88,1.300366811893034e-93,1.3003668421386623e-93,3.1656581602495773e-80,1.58322397527633e-80,1.5836227411347829e-80,8.6797117815907398e-73,8.679711781591803e-73,2.4555314544595127e-27,1.9501331404839247e-28,4.3978159667119068e-73,4.3686657388713587e-73,5.9187752991770867e-74,3.2360959399678709e-81,5.110166817963362e-85,6.5479461909998318e-81,4.2217255229959647e-88,4.3137860396797237e-88,2.0275382531002282e-88,2.2723030902690224e-88,3.2743886274373854e-81,3.2699535056016737e-81,5.110166817963362e-85,1.0403620732849274e-28,3.835995297993957e-95,4.0520121596873271e-95
4.0055890270416185e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331838134871517,0.66999777775549962,6.7626724574730874e-22,0.0,2.109252201440623e-18,7.433903812583787e-39,3.289098574519559e-45,0.0,1.1570521679316605e-51,2.3057020225909424e-51,0.0,2.2222445003458479e-06,2.2222444986861428e-06,8.299381634752692e-16,1.1796503003419975e-20,9.703407193682097e-19,8.0481933352800919e-21,4.7005937671756233e-22,2.7213720657691379e-22,4.8048913951420239e-32,1.4275781643132837e-38,7.3475375341855958e-39,7.2414662404379102e-39,9.6398903655145067e-49,1.7568538110171885e-55,1.7568538110174699e-55,8.9516222120320295e-56,7.8745549348729692e-66,9.5301638919801313e-71,6.6152634990301476e-73,3.6833415253118763e-80,3.6833415253118763e-80,3.7004095705496562e-80,9.883517185212809e-88,1.5528879795313867e-93,1.5528880160460906e-93,3.6984469241621264e-80,1.8496943342861953e-80,1.8501698193023641e-80,9.941452442359716e-73,9.9414524423609476e-73,2.5112899271468679e-27,2.0301850912854835e-28,5.0384817120100355e-73,5.0044009224799917e-73,6.8391225929792136e-74,3.7798652041867712e-81,5.9047862089942675e-85,7.6500781610057478e-81,4.979383101057027e-88,5.090106451573823e-88,2.3863913280742e-88,2.6840465228625974e-88,3.8255156943220103e-81,3.8202273654140954e-81,5.9047862089942675e-85,1.0845028765263639e-28,4.5754113585817803e-95,4.8383576115999592e-95
4.0480454238936665e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331834030616303,0.66999775723422339,6.9688608700141199e-22,0.0,2.152546995810772e-18,7.5870846135314429e-39,3.4260049016928901e-45,0.0,1.2425950863084431e-51,2.4312997651615717e-51,0.0,2.2427657764683244e-06,2.2427657747581306e-06,8.5518395318467299e-16,1.1905784718972854e-20,9.9033635574247819e-19,8.3828638076091266e-21,4.8833335296596599e-22,2.8353581967013039e-22,5.1089367043020055e-32,1.5337075958108658e-38,7.8983952758386165e-39,7.7820705506971367e-39,1.0574310720298384e-48,1.94754754485241e-55,1.9475475448527252e-55,9.9270482107104227e-56,8.9106604134289109e-66,1.0874374208615609e-70,7.6317815966381113e-73,4.2955970895835542e-80,4.2955970895835542e-80,4.3159081315037064e-80,1.1653408256949385e-87,1.8508901802212144e-93,1.8508902242149747e-93,4.3135724028676774e-80,2.1573465846057071e-80,2.1579124545899109e-80,1.1369717846769533e-72,1.1369717846770954e-72,2.5677544352439494e-27,2.1125251007131598e-28,5.7639294081079367e-73,5.7241523969788586e-73,7.8900394444181062e-74,4.4075038288502342e-81,6.812139207196634e-85,8.9225501076037185e-81,5.8623349598134383e-88,5.9952303306630679e-88,2.8036246830419688e-88,3.1646678299056199e-88,4.4618207471478432e-81,4.4555272481499074e-81,6.812139207196634e-85,1.1299952681288984e-28,5.4468386770783386e-95,5.7662180235506043e-95
