Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7X(140),C2H6(343),C4H6(54),C4H7(69),C4H7(68),C4H7X(145),C4H5X(398),C4H7X(142),C4H7X(143),C4H6a(397),C6H10(402),C4H7X(146)
5.3047572185912575,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576119954,0.66999999664826659,1.5993916909872141e-09,3.5618836961537869e-12,2.7782046701236061e-16,7.3190943364123339e-27,5.4951581115719892e-25,8.4262882897571384e-27,9.0798380028305415e-28,6.4159657539343983e-24,2.1834589705722827e-28,4.3177402996629919e-13,7.608093685679936e-11,5.2881708474056918e-11,3.4243650059505917e-16,1.0405796152158141e-15,1.3203418633303e-11,2.8240143532208174e-11,5.7391523925872192e-21,8.7341809101405307e-21,4.1888459376463004e-16,1.6960160848843161e-16,6.9364488596511339e-19,3.130031646863725e-20,1.136637521178845e-17,1.9374008463912777e-14,8.1103193252321695e-21
5.339069141157397,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576117728,0.66999999662366483,1.6113805149916041e-09,3.5919941704975141e-12,2.7782046692572668e-16,7.3169469424131362e-27,5.5368463808675574e-25,8.5040182707058363e-27,9.2164989458438559e-28,6.4702049548332792e-24,2.213706482245435e-28,4.3164734910396132e-13,7.6103265642445182e-11,5.306135659616564e-11,3.4254478934485246e-16,1.0411435715270262e-15,1.3271608378558266e-11,2.8476449841155897e-11,5.7409672856865557e-21,8.7389128084985997e-21,4.1906340593931308e-16,1.709420212294754e-16,6.9853452844174957e-19,3.152241101188788e-20,1.1461502326332634e-17,1.9675298989009693e-14,8.1550545699716279e-21
5.373381063723537,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576115563,0.66999999659905607,1.6233728061151674e-09,3.6221229233578886e-12,2.7782046682550629e-16,7.3148506946745059e-27,5.5785476755425869e-25,8.5818014734720702e-27,9.3542010469160989e-28,6.5244767341243248e-24,2.2441344791727081e-28,4.3152368550463738e-13,7.6125075189883039e-11,5.3240900576314231e-11,3.426505602671052e-16,1.0417523532379374e-15,1.3339778356084476e-11,2.8712890778218081e-11,5.7427399806090138e-21,8.7440133204807465e-21,4.1904515779197247e-16,1.723875440110113e-16,7.0381271717523359e-19,3.1762128474865233e-20,1.1556683674029708e-17,1.9979100858106164e-14,8.1841088959149187e-21
5.4076929862896765,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576113437,0.66999999657444087,1.6353684820218333e-09,3.6522699608846412e-12,2.7782046671298499e-16,7.3128043598176019e-27,5.6202616931014529e-25,8.6596694138562909e-27,9.4930032935534315e-28,6.5787833212850196e-24,2.2747767422053315e-28,4.3140296640780266e-13,7.6146376094330803e-11,5.3420342919437945e-11,3.4275386468582919e-16,1.0425722498437297e-15,1.340792903580383e-11,2.8949462999218487e-11,5.7444713375325128e-21,8.7509188578312473e-21,4.2004259745481887e-16,1.7412986082222275e-16,7.102135402503101e-19,3.2052018215335164e-20,1.1651917899087458e-17,2.0285415482318942e-14,8.2691878716744897e-21
5.442004908855816,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576111366,0.66999999654981923,1.6473674648020685e-09,3.6824355155353987e-12,2.778204666373391e-16,7.3108066965036197e-27,5.6619881378031488e-25,8.7376373978615195e-27,9.6328859883601979e-28,6.633123254942055e-24,2.3056592124558552e-28,4.3128511858336343e-13,7.616718230550583e-11,5.3599686070469882e-11,3.4285477027620724e-16,1.0431950706060309e-15,1.3476060876750784e-11,2.9186164003877229e-11,5.746162490676356e-21,8.756171639298277e-21,4.2100053862474436e-16,1.7558669930806208e-16,7.1554385155498102e-19,3.2293622972137001e-20,1.1747203977712793e-17,2.0594244243178298e-14,8.362947752290921e-21
5.476316831421956,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576109346,0.66999999652519149,1.6593696810315673e-09,3.7126183818599892e-12,2.7782046659403857e-16,7.3088565151721244e-27,5.7037267221421091e-25,8.8156310798474166e-27,9.7737488473227451e-28,6.687490602130093e-24,2.3367002765677406e-28,4.3117007185578215e-13,7.6187508020563497e-11,5.3778932407857464e-11,3.4295334593885385e-16,1.0433570776346365e-15,1.3544174325506088e-11,2.9422991098305952e-11,5.7478145947981205e-21,8.7574891950032031e-21,4.1987440881159357e-16,1.764572959895613e-16,7.1864941307084285e-19,3.2435855202671116e-20,1.1842540838671349e-17,2.090558848685745e-14,8.3407462803014225e-21
5.510628753988096,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576107375,0.66999999650055753,1.6713750534114361e-09,3.7428158917771325e-12,2.778204664791328e-16,7.3069526569111749e-27,5.7454771642100811e-25,8.8936472649921352e-27,9.9156383420060604e-28,6.7418868035818807e-24,2.3678943166983706e-28,4.3105775785754545e-13,7.6207358581013692e-11,5.3958084254433318e-11,3.4304961741259218e-16,1.0441088636033061e-15,1.3612269818626655e-11,2.9659939888369858e-11,5.7494280812750364e-21,8.763797885420752e-21,4.2013540355849489e-16,1.7819386994704015e-16,7.2501367218367817e-19,3.2724433863242918e-20,1.1937926758530066e-17,2.1219449529242409e-14,8.3801105226898025e-21
5.541509484297622,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576105632,0.66999999647838193,1.682182524876333e-09,3.7700081317581869e-12,2.7782046639543372e-16,7.3052778642854607e-27,5.7830624721748365e-25,8.9639291339664799e-27,1.0044285210498516e-27,6.7908710182035107e-24,2.3961501141987797e-28,4.3095895709080785e-13,7.6224828611037418e-11,5.4119242003007685e-11,3.4313434397035042e-16,1.0447815797942815e-15,1.3673540763196927e-11,2.9873296234205106e-11,5.7508480777686217e-21,8.7694729437691775e-21,4.2121140198627942e-16,1.7972740856459455e-16,7.306411211730741e-19,3.2979228943130353e-20,1.2023815306679006e-17,2.1504077394255664e-14,8.4711268444713054e-21
5.5723902146071485,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576103933,0.66999999645620156,1.6929924403816238e-09,3.7972151902132133e-12,2.7782046633927284e-16,7.3036388653916181e-27,5.8206569648100067e-25,9.0342787096494526e-27,1.0173810032331788e-27,6.8398800854154674e-24,2.4245835066865553e-28,4.3086226789786053e-13,7.6241934639688396e-11,5.4280326667383277e-11,3.432173054349692e-16,1.0451704785982536e-15,1.373479781318062e-11,3.0086747840675146e-11,5.7522384917306054e-21,8.7727328182661867e-21,4.2124458751474206e-16,1.8088725382373085e-16,7.3485386855098344e-19,3.3170719057588191e-20,1.2109742228246043e-17,2.1790745826614194e-14,8.5060910429866188e-21
5.603270944916675,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576102274,0.66999999643401653,1.7038047494771006e-09,3.8244359268692136e-12,2.7782046626318681e-16,7.3020348738065898e-27,5.858260450133227e-25,9.1046363151789248e-27,1.0304185207660575e-27,6.8889117859217135e-24,2.4531187120175211e-28,4.3076764388537489e-13,7.6258683748376886e-11,5.4441339825823305e-11,3.4329853612659311e-16,1.0455440458346784e-15,1.3796041265532105e-11,3.0300292286643882e-11,5.7535998983587192e-21,8.7758252966301687e-21,4.2018055666639594e-16,1.8209074233683591e-16,7.392140262472302e-19,3.3369389003735243e-20,1.2195706584235133e-17,2.2079455724404279e-14,8.4670367696360326e-21
5.634151675226201,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576100636,0.66999999641182695,1.7146193999196783e-09,3.851668596729774e-12,2.7782046615855121e-16,7.3004651306552507e-27,5.8958727397690253e-25,9.1750508339423136e-27,1.0435466849110326e-27,6.93796867713702e-24,2.4818201854303039e-28,4.3067504028515585e-13,7.6275079372785593e-11,5.4602283020122174e-11,3.4337805258721432e-16,1.0463449524157434e-15,1.3857271410556054e-11,3.0513927066497261e-11,5.7549325748922224e-21,8.7825708582857365e-21,4.2115396667303596e-16,1.8387208903203065e-16,7.457650490784944e-19,3.3665858718866628e-20,1.2281707301280641e-17,2.2370207965395746e-14,8.5458150915284101e-21
5.665032405535728,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576099037,0.66999999638963292,1.7254363440818834e-09,3.8789135526336624e-12,2.7782046612807584e-16,7.2989288825881085e-27,5.9334936495287774e-25,9.2455531162187388e-27,1.056762489690122e-27,6.9870491918216727e-24,2.5107392506501429e-28,4.3058441265498236e-13,7.6291132046303771e-11,5.4763157757926926e-11,3.434559059593802e-16,1.0468081988362616e-15,1.3918488532197059e-11,3.0727651374934807e-11,5.7562373784671823e-21,8.7865151948011453e-21,4.2292010045434331e-16,1.8510984987195113e-16,7.5028971120843806e-19,3.3870538332929821e-20,1.2367744017053765e-17,2.2663003409827225e-14,8.7001005502201246e-21
5.692825062814301,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576097627,0.66999999636965468,1.7351735163234937e-09,3.903445904918342e-12,2.778204660812427e-16,7.2975742906423747e-27,5.9673596895628967e-25,9.3090584753808591e-27,1.0687274688038692e-27,7.0312393582209627e-24,2.5369242017510862e-28,4.3050450143460321e-13,7.6305294468358222e-11,5.4907887710966586e-11,3.4352459207456842e-16,1.0470823025593997e-15,1.3973573036412582e-11,3.092007788457403e-11,5.7573885410460335e-21,8.7887945018390375e-21,4.2242717800131387e-16,1.8611687395945182e-16,7.539305577746887e-19,3.4036380740633029e-20,1.2445207177465904e-17,2.2928266945439006e-14,8.69469038211966e-21
5.720617720092875,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576096245,0.66999999634967278,1.7449124740923497e-09,3.9279866705438841e-12,2.7782046602694984e-16,7.2962456976858251e-27,6.0012324371984064e-25,9.3725884603856524e-27,1.0807595502160609e-27,7.0754458417730432e-24,2.5632306218423908e-28,4.3042612396835638e-13,7.6319189082249921e-11,5.5052564460912883e-11,3.4359197946115186e-16,1.0474934584986227e-15,1.4028647415074323e-11,3.1112573413423709e-11,5.7585179372496468e-21,8.7922450639815115e-21,4.2257844333584234e-16,1.8730988696422446e-16,7.582780204539325e-19,3.4233684996806717e-20,1.2522698127711803e-17,2.3195186759858173e-14,8.7373356902271536e-21
5.7484103773714486,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576094891,0.66999999632968765,1.7546531834451955e-09,3.9525366078440977e-12,2.7782046597505117e-16,7.29494261861878e-27,6.0351117660266886e-25,9.4361456316284608e-27,1.0928604353868693e-27,7.1196691177178716e-24,2.5896566538612419e-28,4.3034925163883533e-13,7.6332821779632296e-11,5.5197189038777762e-11,3.4365809671097471e-16,1.0478972861682448e-15,1.408371186260009e-11,3.130513682386156e-11,5.7596260462699344e-21,8.795639487963859e-21,4.228781969062144e-16,1.8850281136994799e-16,7.6262418221841545e-19,3.4430929048098143e-20,1.2600216410675022e-17,2.3463763442750764e-14,8.7812116160825199e-21
5.776203034650022,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576093564,0.6699999963096992,1.7643956110940317e-09,3.9770960540308199e-12,2.7782046592456861e-16,7.2936645311536322e-27,6.068997552043821e-25,9.4997366754126902e-27,1.1050311156313323e-27,7.1639093855356166e-24,2.6162093165612787e-28,4.302738536348121e-13,7.6346197757698522e-11,5.534176245483111e-11,3.4372296902502255e-16,1.0482932567313341e-15,1.4138766569561609e-11,3.1497766817014677e-11,5.7607132904696532e-21,8.7989651584609641e-21,4.2309573973833157e-16,1.8969545581940973e-16,7.6696815186195355e-19,3.4628083201430403e-20,1.2677761519143992e-17,2.3733997572552648e-14,8.8239760731824093e-21
5.803995691928596,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576092254,0.66999999628970752,1.7741397246251624e-09,4.0016647818117835e-12,2.7782046587560899e-16,7.2924109517693644e-27,6.1028896736284185e-25,9.563364267009782e-27,1.1172716637031468e-27,7.2081664091310577e-24,2.6428936364147893e-28,4.3019990143201071e-13,7.6359321791809553e-11,5.5486285699091412e-11,3.4378661955534305e-16,1.0486830335504446e-15,1.4193811722771668e-11,3.1690462117071607e-11,5.7617800578713529e-21,8.8022393561608027e-21,4.2332530318875749e-16,1.9088924897670299e-16,7.7131552288750468e-19,3.4825387386145283e-20,1.2755332929514678e-17,2.4005889716732843e-14,8.8673291233457723e-21
5.831788349207169,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576090977,0.66999999626971252,1.7838854923463511e-09,4.0262425728940865e-12,2.7782046582822305e-16,7.2911813984643314e-27,6.1367880114807441e-25,9.627027707527472e-27,1.1295818154861199e-27,7.252439773745235e-24,2.6697100874892477e-28,4.3012736659578662e-13,7.6372198675172468e-11,5.5630759741806414e-11,3.4384907154136496e-16,1.0490653649806713e-15,1.4248847505374247e-11,3.1883221475273193e-11,5.7628267379622063e-21,8.8054511714465791e-21,4.2355499813030582e-16,1.9208260530181346e-16,7.7566022478684576e-19,3.5022574891399419e-20,1.2832930140221528e-17,2.4279440431945971e-14,8.9104904107516353e-21
5.859581006485743,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576089711,0.66999999624971451,1.7936328832199519e-09,4.0508292329917526e-12,2.7782046578233018e-16,7.2899754005760077e-27,6.1706924488585462e-25,9.6907250706980579e-27,1.1419614236150455e-27,7.2967291137054205e-24,2.6966570567664809e-28,4.300562213604222e-13,7.6384833088447867e-11,5.5775185531353412e-11,3.4391034767759255e-16,1.0494409508097418e-15,1.4303874096453045e-11,3.2076043666931789e-11,5.7638537110966052e-21,8.8086061917315526e-21,4.2377703534620373e-16,1.9327623151958387e-16,7.8000497498663371e-19,3.5219766221987347e-20,1.2910552659065955e-17,2.455465026278902e-14,8.9536240183417506e-21
5.91516632104289,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576087275,0.66999999620970896,1.8131324134720969e-09,4.1000285644378295e-12,2.7782046569494333e-16,7.2876322457476748e-27,6.2385191680026045e-25,9.8182193746176816e-27,1.1669291555712292e-27,7.385354668334745e-24,2.7509421448802043e-28,4.2991799201254095e-13,7.640939266902215e-11,5.6063896035095805e-11,3.4402946047049236e-16,1.0501721719442249e-15,1.4413900400055274e-11,3.246187178651128e-11,5.7658500125248828e-21,8.8147486932378172e-21,4.2421074272728839e-16,1.9566396368050822e-16,7.8869344527279549e-19,3.561410747282158e-20,1.3065871700806867e-17,2.511004938921654e-14,9.0398580159233601e-21
5.970751635600037,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576084921,0.66999999616969197,1.832638077366863e-09,4.1492615221579263e-12,2.7782046561324095e-16,7.2853779007145231e-27,6.3063689369029698e-25,9.945841176222482e-27,1.192174766269596e-27,7.4740408156697513e-24,2.8057466266981087e-28,4.2978500180643697e-13,7.6433036308426773e-11,5.6352424457845059e-11,3.4414413139180924e-16,1.0508775641076846e-15,1.452389200313595e-11,3.2847937093984002e-11,5.7677718692661602e-21,8.8206742212765243e-21,4.2462908814140685e-16,1.9805223841636038e-16,7.9738029445111639e-19,3.6008382401355145e-20,1.3221286275722442e-17,2.5672091264691408e-14,9.1260051324151954e-21
6.026336950157185,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257608265,0.66999999612966321,1.8521496456060397e-09,4.1985269270260684e-12,2.7782046553701111e-16,7.2832089208365555e-27,6.3742408942433721e-25,1.0073586044746438e-26,1.2176982512739597e-27,7.5627854312696812e-24,2.861070036512322e-28,4.2965704753302548e-13,7.6455798451866711e-11,5.6640777768093557e-11,3.4425452745467461e-16,1.0515580897952841e-15,1.4633850223320058e-11,3.323423054636308e-11,5.7696220804198847e-21,8.8263908645510221e-21,4.2503273894195528e-16,2.0044101852487571e-16,8.0606552531495232e-19,3.6402590828351999e-20,1.3376792741569727e-17,2.6240779902726649e-14,9.2120716284428337e-21
6.081922264714332,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576080474,0.66999999608962357,1.8716668977462698e-09,4.2478236444525323e-12,2.7782046546605085e-16,7.2811220035953751e-27,6.4421342119590503e-25,1.0201449921166765e-26,1.2434995985302906e-27,7.6515864708929369e-24,2.9169122329737184e-28,4.295339343673774e-13,7.6477712198097751e-11,5.6928962652758846e-11,3.443608091458391e-16,1.0522146673709318e-15,1.4743776325772865e-11,3.3620743444338857e-11,5.7714033357049397e-21,8.8319063354556842e-21,4.2542217874579115e-16,2.0283025965854813e-16,8.1474910778493208e-19,3.6796731131697338e-20,1.3532387594556305e-17,2.6816119159618315e-14,9.2980595929520168e-21
6.137507579271479,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576078371,0.66999999604957317,1.8911896218119093e-09,4.2971505773750904e-12,2.7782046540016445e-16,7.2791139819050934e-27,6.5100480937652491e-25,1.0329428780548615e-26,1.2695787744480749e-27,7.7404419578663144e-24,2.9732729585617936e-28,4.2941547547411173e-13,7.6498809360110131e-11,5.7216985530590165e-11,3.4446313071973358e-16,1.052848180654316e-15,1.4853671525641347e-11,3.4007467417467966e-11,5.7731182203880688e-21,8.8372280577926358e-21,4.2579791544706292e-16,2.0521992014785218e-16,8.2343101679974782e-19,3.7190801929617889e-20,1.3688067463334549e-17,2.7398112741243934e-14,9.3839709126744628e-21
6.2486782083857735,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576074413,0.66999999596944237,1.9302506749589584e-09,4.3958908816677731e-12,2.7782046528286512e-16,7.2753225514063549e-27,6.6459345039682174e-25,1.0585715629803748e-26,1.3225704417335881e-27,7.9183086914893937e-24,3.0875484856880012e-28,4.2919180823873156e-13,7.6538675550720029e-11,5.7792569770717017e-11,3.4465648323106694e-16,1.0540493987097312e-15,1.5073373859573249e-11,3.4781516553420999e-11,5.7763587614343838e-21,8.8473186859078823e-21,4.2651026846235706e-16,2.1000034468262698e-16,8.4078973763111464e-19,3.7978730580915672e-20,1.3999669345279589e-17,2.8582077041018225e-14,9.5555719803025499e-21
6.34563778633869,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576071187,0.66999999589952375,1.9643345154515843e-09,4.4820980677772517e-12,2.7782046519540456e-16,7.272245645352706e-27,6.7645105539390617e-25,1.0809579686072751e-26,1.3696949677667502e-27,8.0735988347508942e-24,3.1889054858221708e-28,4.2901029282673206e-13,7.6571059207348767e-11,5.8294103869527681e-11,3.4481354598882209e-16,1.0550295495630854e-15,1.5264901202308981e-11,3.5457233633606699e-11,5.7789910950402035e-21,8.8555522719762357e-21,4.2709139362990066e-16,2.1417070027036813e-16,8.5592385085588114e-19,3.866570111005552e-20,1.4271686723067707e-17,2.9636457649057809e-14,9.7050060839360208e-21
6.442597364291607,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576068179,0.66999999582957825,1.998432263943205e-09,4.5683829207135344e-12,2.7782046512085049e-16,7.2693681254156892e-27,6.8831388756352134e-25,1.1033739245539616e-26,1.4176641119421655e-27,8.2290289315313411e-24,3.2918341510535574e-28,4.2884053976743981e-13,7.6601369188962142e-11,5.8795227669864803e-11,3.4496055195439672e-16,1.0559509773303832e-15,1.545635018590292e-11,3.6133484530342498e-11,5.7814548792559401e-21,8.8632925595153998e-21,4.2763754720738573e-16,2.1834182325992779e-16,8.7105266794898054e-19,3.9352447695861825e-20,1.454391910954928e-17,3.0711133294922806e-14,9.854235458140439e-21
6.539556942244523,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576065353,0.66999999575960734,2.0325430306432141e-09,4.6547407996410623e-12,2.7782046505837986e-16,7.2666768877815078e-27,7.0018161263151456e-25,1.1258176523141919e-26,1.4664775927833723e-27,8.3845906192102297e-24,3.3963323278529787e-28,4.2868177602970356e-13,7.6629738707083166e-11,5.9295967864987377e-11,3.4509814708647513e-16,1.0568174073905096e-15,1.5647725879412946e-11,3.681023399516319e-11,5.783760940191973e-21,8.8705708423891991e-21,4.2815092298687938e-16,2.2251355917429504e-16,8.8617616419373619e-19,4.0038968177792935e-20,1.4816352307763799e-17,3.1806119451187307e-14,1.0003269858242964e-20
6.63651652019744,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576062722,0.66999999568961299,2.0666659820823239e-09,4.7411673565544723e-12,2.7782046500722179e-16,7.2641597037847003e-27,7.1205391747946405e-25,1.1482874895322408e-26,1.5161351365201691e-27,8.5402760628902565e-24,3.5023980295969075e-28,4.2853328020985629e-13,7.6656292469110529e-11,5.9796349403507578e-11,3.4522693611706757e-16,1.0576323331893352e-15,1.5839033024050061e-11,3.7487448986163555e-11,5.7859194130096681e-21,8.8774164662526273e-21,4.2863358017433942e-16,2.2668576969938371e-16,9.0129434101487999e-19,4.0725261645897814e-20,1.5088973009480419e-17,3.2921430581920123e-14,1.0152118650089624e-20
6.733476098150357,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576060246,0.66999999561959633,2.1008003380676133e-09,4.8276585182259474e-12,2.7782046496665343e-16,7.2618051659359297e-27,7.2393050900038159e-25,1.170781878665934e-26,1.5666364683316075e-27,8.6960779228075012e-24,3.6100293786686332e-28,4.2839437934773835e-13,7.6681147146730011e-11,6.0296395590103419e-11,3.4534748482067598e-16,1.0583990282055858e-15,1.6030276051716382e-11,3.8165098551401456e-11,5.7879397799520241e-21,8.8838569289802309e-21,4.2908744798202079e-16,2.308583308922803e-16,9.1640722105972434e-19,4.1411328214159311e-20,1.5361768748238345e-17,3.4057080196138946e-14,1.0300790796030962e-20
6.830435676103273,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576057931,0.66999999554955914,2.134945368454618e-09,4.9142104694547651e-12,2.778204649359978e-16,7.2596026302526488e-27,7.3581111288650899e-25,1.1932993591777119e-26,1.6179813119564385e-27,8.8519893241416955e-24,3.7192245815250722e-28,4.2826444552462177e-13,7.6704411870817373e-11,6.079612819130904e-11,3.4546032241161478e-16,1.0591205585427422e-15,1.6221459104529255e-11,3.884315370499241e-11,5.7898309105221868e-21,8.8899179866656993e-21,4.2951433940506241e-16,2.3503113159560276e-16,9.3151484411188901e-19,4.2097168830894953e-20,1.5634727849441925e-17,3.5213080904621469e-14,1.0449294988473798e-20
7.024354832009107,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576053735,0.6699999954094279,2.2032647647476873e-09,5.0874826829221022e-12,2.7782046490193494e-16,7.2556145265650671e-27,7.5958334800444351e-25,1.2383982054766533e-26,1.7232004314315024e-27,9.1641154197218778e-24,3.9422997783580862e-28,4.280291759847957e-13,7.674657292682799e-11,6.179473257247864e-11,3.4566481115145106e-16,1.060439423038769e-15,1.6603660508928102e-11,4.0200373994165672e-11,5.7932580920486457e-21,8.9009967924181392e-21,4.3029388635852278e-16,2.4337706640133045e-16,9.6171455733196495e-19,4.3468179854835495e-20,1.618109313034569e-17,3.7586181862735035e-14,1.0745832489709457e-20
7.1988820723243565,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257605041,0.66999999528325149,2.2647823216061996e-09,5.2436020505098781e-12,2.7782046489923974e-16,7.2524522243048019e-27,7.8098967508315535e-25,1.2790532760696662e-26,1.8207796985974203e-27,9.4453431268719644e-24,4.1483994279459389e-28,4.2784262281296548e-13,7.6780036854532736e-11,6.2692594347816203e-11,3.4582711811920924e-16,1.06149888398604e-15,1.6947472914681572e-11,4.1423004736245429e-11,5.7959783173381461e-21,8.9098965077890876e-21,4.3091917869933601e-16,2.5088834460793877e-16,9.8887702335511712e-19,4.4701341389841089e-20,1.6673278025672409e-17,3.9791683463167078e-14,1.1012221538550047e-20
7.373409312639606,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576047451,0.66999999515702602,2.3263250790862382e-09,5.3998692425309097e-12,2.7782046491995908e-16,7.2496466499814142e-27,8.0240547648812816e-25,1.3197642963663804e-26,1.9210877302314419e-27,9.7268372109199658e-24,4.3595415692853174e-28,4.27677114034256e-13,7.6809750220468929e-11,6.358971852057454e-11,3.4597123472904955e-16,1.0624515074572454e-15,1.7291144068566614e-11,4.2646576423569068e-11,5.7983936766546907e-21,8.9178987315404907e-21,4.3148050595873044e-16,2.5839916179322862e-16,1.0160236956692959e-18,4.5933816011437582e-20,1.716584191785473e-17,4.2063283276014367e-14,1.1278186121403528e-20
7.547936552954856,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576044831,0.66999999503075736,2.3878902112852273e-09,5.5562694382472569e-12,2.7782046496146075e-16,7.2471572503365854e-27,8.2382969049799867e-25,1.3605255694951893e-26,2.0241230365508055e-27,1.0008570965307684e-23,4.5757185536278714e-28,4.2753025729689682e-13,7.6836134329651437e-11,6.4486188513697783e-11,3.4609920418973073e-16,1.0633092141445615e-15,1.7634689897552396e-11,4.3870976499607636e-11,5.8005384136800582e-21,8.9251036008990696e-21,4.3198492264212899e-16,2.6590921280684067e-16,1.0431552013644848e-18,4.7165628842634153e-20,1.7658739472673746e-17,4.4401029050433458e-14,1.1543764125959922e-20
7.722463793270106,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576042499,0.66999999490444995,2.449475211379684e-09,5.7127894802197278e-12,2.7782046502142942e-16,7.2449481578258617e-27,8.4526137526093837e-25,1.4013320386732748e-26,2.1298841897076517e-27,1.0290520680897895e-23,4.7969235007613687e-28,4.2739993667269266e-13,7.6859562690744834e-11,6.5382078158122523e-11,3.4621283793532775e-16,1.0640825881861814e-15,1.7978124508286965e-11,4.5096105038665128e-11,5.8024428876084561e-21,8.9316000294503061e-21,4.3243879942125313e-16,2.7341826499318989e-16,1.0702722382131226e-18,4.8396808575249883e-20,1.8151930443201745e-17,4.6804962769484181e-14,1.1808992759121349e-20
7.896991033585356,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576040429,0.66999999477810823,2.5110778521973794e-09,5.8694176690830766e-12,2.7782046509775851e-16,7.242987653750852e-27,8.6669969398512625e-25,1.4421791988053663e-26,2.2383698197543132e-27,1.057266527541788e-23,5.023150093169683e-28,4.2728428098559707e-13,7.6880366997558378e-11,6.6277452931186935e-11,3.4631374464460329e-16,1.0647810442699127e-15,1.8321460418775104e-11,4.6321873208758269e-11,5.8041340595050814e-21,8.9374670983261771e-21,4.3284756825196989e-16,2.8092613318232038e-16,1.0973755071876409e-18,4.9627384406017135e-20,1.8645379050723174e-17,4.9275121353026577e-14,1.2073900614035164e-20
8.071518273900606,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282576038591,0.66999999465173621,2.5726961542523428e-09,6.0261435976250005e-12,2.7782046518871166e-16,7.2412474610181745e-27,8.8814390293217966e-25,1.4830630317470868e-26,2.3495786181184848e-27,1.0854985996157323e-23,5.2543924966653609e-28,4.2718162208975003e-13,7.6898841936762912e-11,6.7172370943361009e-11,3.4640335348870447e-16,1.065412948924893e-15,1.8664708744029183e-11,4.7548202018095813e-11,5.8056358819291248e-21,8.9427751087152177e-21,4.3321674357429101e-16,2.8843269719879599e-16,1.1244657932735268e-18,5.0857389544814403e-20,1.9139053479788866e-17,5.1811537231398914e-14,1.2338529976010544e-20
