Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H5X(374),C4H5X(381),C6H8(56),C4H4(439),C6H7X(455),C8H10(458),C6H7X(498),C6H7X(497),C4H3X(623),C4H2(1102),C6H6(755),C4H3X(622),C6H8(474),C6H6(1605),C8H9X(771),S(774),C8H10(478),C8H8(1121)
1.2243232814049501e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19344681366793284,0.62226652525027826,8.1306962629652989e-18,0.0,5.4805860940873093e-16,1.4763261876060524e-39,0.0,0.0,0.0,0.0,0.0,0.048415848843944898,0.031327294669176949,0.00050387610691867573,0.0077691330558231457,7.6274270617351372e-05,5.6202698765243572e-05,2.6338383745277699e-05,9.3504148935770514e-06,1.593026635541716e-07,3.9348546568259864e-08,8.9743141869555375e-08,8.9726879300070743e-08,3.1752318910876422e-08,7.8511614064117702e-09,5.212568166849845e-09,2.1014077364712148e-08,1.8197414382365354e-08,3.0426331693303752e-10,1.4816177403285935e-10,4.5273282170225547e-11,2.5155151386441942e-10,6.7110356563082809e-12
1.228776876775065e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19330291156035451,0.62214378996449438,8.1932230064584474e-18,0.0,5.4939002527577427e-16,1.4820543421782171e-39,0.0,0.0,0.0,0.0,0.0,0.048543041530043067,0.031342829491947971,0.00050654369298669454,0.0078195531150709371,7.6888894280823981e-05,5.6756122088528899e-05,2.6702370993598478e-05,9.4708729022482378e-06,1.6195243144474666e-07,4.02041118060202e-08,9.1291224301600717e-08,9.1274606148642809e-08,3.2220566635763013e-08,8.0029228426141324e-09,5.3204075041177612e-09,2.1348312049971093e-08,1.8474476841030571e-08,3.1069789301237634e-10,1.5182448420394169e-10,4.6629983437424586e-11,2.5730980417447077e-10,6.90024810657022e-12
1.2332304721451798e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19315951440519083,0.62202126120104773,8.2559320751706857e-18,0.0,5.5071883955286843e-16,1.4877799980540742e-39,0.0,0.0,0.0,0.0,0.0,0.048670038334612628,0.031358051053527479,0.00050921258819403828,0.007870016040214662,7.7504878720564759e-05,5.731229813507973e-05,2.7069439609000591e-05,9.5922953676980537e-06,1.6463260035941193e-07,4.1073844704253544e-08,9.2858314055905337e-08,9.2841334200947196e-08,3.2693378493194081e-08,8.1569167529404887e-09,5.4299519759656668e-09,2.1686307091992945e-08,1.875439821232988e-08,3.1723778523940741e-10,1.5555923952772333e-10,4.8020409618024572e-11,2.6317137860682625e-10,7.0938549219429987e-12
1.2376840675152946e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19301661844198453,0.6218989380744131,8.3188226966144561e-18,0.0,5.5204506380445661e-16,1.4935031593725338e-39,0.0,0.0,0.0,0.0,0.0,0.048796840107048739,0.031372962284896513,0.00051188276599740783,0.0079205208312281474,7.8122207683919821e-05,5.7871222780167485e-05,2.7439594808506109e-05,9.7146843635601527e-06,1.6734333511786994e-07,4.1957898212072537e-08,9.4444537288158528e-08,9.442718953776703e-08,3.3170771777121967e-08,8.3131648335074398e-09,5.541219466014202e-09,2.2028085354404893e-08,1.9037191863223209e-08,3.2388417472730694e-10,1.5936706268730673e-10,4.9445215545212919e-11,2.6913753475888093e-10,7.2919349483259565e-12
1.2421376628854095e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.1928742199406866,0.62177681970603416,8.3818941005417136e-18,0.0,5.5336870950323929e-16,1.4992238303815529e-39,0.0,0.0,0.0,0.0,0.0,0.04892344768986609,0.031387566093494801,0.00051455420010201825,0.0079710664964410243,7.8740864977657894e-05,5.8432891854761191e-05,2.7812841687070312e-05,9.8380419377801238e-06,1.7008479978172106e-07,4.2856425818171163e-08,9.6050019980913551e-08,9.6032298066254247e-08,3.3652763643866726e-08,8.4716888621583628e-09,5.6542279303393499e-09,2.2373669679513894e-08,1.9322871104692116e-08,3.3063824874068521e-10,1.6324898433191926e-10,5.0905064799513175e-11,2.7520957832571708e-10,7.4945679830158802e-12
1.2465912582555243e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19273231520146208,0.62165490522425848,8.4451455189624458e-18,0.0,5.5468978803108126e-16,1.5049420154359676e-39,0.0,0.0,0.0,0.0,0.0,0.049049861918764988,0.031401865363346979,0.00051722686445960055,0.0080216520525073741,7.9360834468624841e-05,5.8997301146189438e-05,2.8189185218188003e-05,9.9623701127125763e-06,1.7285715764675903e-07,4.3769581542682002e-08,9.7674887937930508e-08,9.7656785514273274e-08,3.413937111165014e-08,8.6325106978093013e-09,5.768995396822966e-09,2.2723082887562442e-08,1.9611449191494062e-08,3.3750120066758122e-10,1.6720604306068448e-10,5.2400629759482965e-11,2.8138882306754803e-10,7.7018347791628091e-12
1.2510448536256392e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19259090055449699,0.62153319376427141,8.5085761861625367e-18,0.0,5.5600831067991206e-16,1.5106577189953687e-39,0.0,0.0,0.0,0.0,0.0,0.049176083622696841,0.031415862955189472,0.00051990073326641266,0.0080722765243737248,7.9982100084376504e-05,5.9564446398795859e-05,2.8568630254507348e-05,1.0087670885219261e-05,1.756605712354051e-07,4.4697519929021061e-08,9.9319266778579308e-08,9.9300777424804753e-08,3.46306110601445e-08,8.7956522797926375e-09,5.8855399645013533e-09,2.3076347775991022e-08,1.9902939321924689e-08,3.4447422999124096e-10,1.7123928540570941e-10,5.3932591651911146e-11,2.8767659077666127e-10,7.9138170501714152e-12
1.255498448995754e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19244997235980402,0.62141168446803219,8.572185338721024e-18,0.0,5.5732428865261381e-16,1.5163709456219956e-39,0.0,0.0,0.0,0.0,0.0,0.049302113623928924,0.031429561706598212,0.00052257578096126338,0.0081229389452463219,8.0604645813790428e-05,6.0134323314588241e-05,2.8951181528450984e-05,1.0213946226768128e-05,1.7849520228928073e-07,4.5640396035721799e-08,1.0098328193230244e-07,1.0096439915040908e-07,3.5126500230035997e-08,8.9611356271987211e-09,6.0038798029118934e-09,2.3433487118707093e-08,2.0197354637588049e-08,3.5155854226168445e-10,1.7534976581449283e-10,5.5501640601508273e-11,2.9407421124386466e-10,8.1305974740476343e-12
1.2599520443658688e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19230952700702914,0.62129037648420882,8.635972215526747e-18,0.0,5.5863773306390288e-16,1.5220816999786668e-39,0.0,0.0,0.0,0.0,0.0,0.049427952738108662,0.031442964432117006,0.00052525198222354568,0.0081736383565578358,8.1228455707656793e-05,6.070692755388137e-05,2.9336843652844086e-05,1.0341198083533328e-05,1.8136121176191789e-07,4.659836542825938e-08,1.0266705863313794e-07,1.0264777584774981e-07,3.5627055222602746e-08,9.1289828382154032e-09,6.1240331514379151e-09,2.3794523665360612e-08,2.0494708223174767e-08,3.5875534906706654e-10,1.7953854663166092e-10,5.7108475680084631e-11,3.0058302222444885e-10,8.3522596976901042e-12
1.2644056397359837e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19216956091525744,0.62116926896811542,8.6999360577944047e-18,0.0,5.5994865494119999e-16,1.5277899868267386e-39,0.0,0.0,0.0,0.0,0.0,0.049553601774327299,0.031456073923386563,0.00052792931197128193,0.0082243738079333609,8.1853513879248728e-05,6.1282254735933574e-05,2.9725621121549173e-05,1.0469428376496121e-05,1.8425875981160538e-07,4.7571584170866852e-08,1.0437072191430161e-07,1.0435103247217718e-07,3.6132292499306854e-08,9.299216089465632e-09,6.2460183186518022e-09,2.4159480140626126e-08,2.0795013106247865e-08,3.6606586800483552e-10,1.8380669808003557e-10,5.8753804955210325e-11,3.0720436940366948e-10,8.5788883411261056e-12
1.2688592351060985e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19203007053281951,0.62104836108164818,8.7640761090800225e-18,0.0,5.6125706522549304e-16,1.5334958110240889e-39,0.0,0.0,0.0,0.0,0.0,0.049679061535182825,0.03146889294927413,0.00053060774535917867,0.008275144357155902,8.2479804504872938e-05,6.1860300439576965e-05,3.0117518310107402e-05,1.0598639001546657e-05,1.8718800579437147e-07,4.8560208818344014e-08,1.0609439660282947e-07,1.060742937723709e-07,3.6642228381400882e-08,9.4718576353431508e-09,6.3698536816564922e-09,2.4528379243491368e-08,2.1098282257036269e-08,3.7349132265269554e-10,1.881552982410406e-10,6.0438345538352182e-11,3.1393960636175756e-10,8.8105690016916202e-12
1.2733128304762134e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19189105233709769,0.62092765199322408,8.8283916152958334e-18,0.0,5.6256297477219025e-16,1.539199177523133e-39,0.0,0.0,0.0,0.0,0.0,0.04980433281684242,0.031481424256003698,0.00053328725777669421,0.0083259490701312472,8.3107311824400233e-05,6.2441060203841729e-05,3.051253947638602e-05,1.0728831829586565e-05,1.9014910825710103e-07,4.9564396407860764e-08,1.078382073142792e-07,1.0781768428504263e-07,3.7156879049548361e-08,9.6469298073463294e-09,6.4955576854254072e-09,2.4901243646552366e-08,2.1404528588235904e-08,3.8103294253937644e-10,1.9258543303445235e-10,6.2162823632481764e-11,3.207900945384677e-10,9.047388258155156e-12
1.2777664258463282e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19175250283433218,0.62080714087771782,8.8928818247246204e-18,0.0,5.6386639435196505e-16,1.544900091368868e-39,0.0,0.0,0.0,0.0,0.0,0.049929416409104345,0.031493670567286733,0.00053596782484611669,0.0083767870208522836,8.3736020141777012e-05,6.3024529528573969e-05,3.0910688761231853e-05,1.0860008706632409e-05,1.9314222493078687e-07,5.0584304450755759e-08,1.0960227844749151e-07,1.0958132832969822e-07,3.7676260543458056e-08,9.8244550134102871e-09,6.6231488421409383e-09,2.5278095995315048e-08,2.1713764954818144e-08,3.8869196311521556e-10,1.9709819619749993e-10,6.3927974579149872e-11,3.2775720319716898e-10,9.2894336747850345e-12
1.282220021216443e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19161441855942771,0.62068682691640165,8.9575459880334848e-18,0.0,5.6516733465159076e-16,1.5505985576969405e-39,0.0,0.0,0.0,0.0,0.0,0.050054313095459019,0.031505634584453435,0.00053864942242065237,0.0084276572913628209,8.4365913825517775e-05,6.3610703875047693e-05,3.1311970189130489e-05,1.0992171453919863e-05,1.9616751272391416e-07,5.1620090924331881e-08,1.1138673417941044e-07,1.1136535000345882e-07,3.820038876153218e-08,1.0004455737237237e-08,6.7526457305315298e-09,2.565895890750325e-08,2.2026004153845674e-08,3.9646962572255753e-10,2.016946892633212e-10,6.5734542905022044e-11,3.3484230938848849e-10,9.536793805359808e-12
1.2866736165865579e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19147679607576018,0.62056670929688429,9.0223833582870889e-18,0.0,5.6646580627476932e-16,1.5562945817317415e-39,0.0,0.0,0.0,0.0,0.0,0.050179023653149843,0.031517318986584435,0.00054133202658252649,0.0084785589717208416,8.4996977309178921e-05,6.4199578666570593e-05,3.1716387668870834e-05,1.1125321868008664e-05,1.9922512771597699e-07,5.2671914263649496e-08,1.1319169845996307e-07,1.1316987317594142e-07,3.8729279460528162e-08,1.0186954537625269e-08,6.8840669952074848e-09,2.6043854972373261e-08,2.2341258924295522e-08,4.0436717756597459e-10,2.0637602153877984e-10,6.7583282367870323e-11,3.4204679791351351e-10,9.7895581971214772e-12
1.2911272119566727e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19133963197498316,0.62044678721305091,9.0873931909603361e-18,0.0,5.6776181974294982e-16,1.5619881687845339e-39,0.0,0.0,0.0,0.0,0.0,0.050303548853233106,0.031528726430642903,0.00054401561364109466,0.0085294911599613377,8.5629195091814356e-05,6.4791149289083886e-05,3.2123944994215154e-05,1.125946172088827e-05,2.023152251511261e-07,5.3739933353318868e-08,1.1501729500699817e-07,1.1499502148419848e-07,3.9262948255233866e-08,1.0371974047795484e-08,7.0174313459955271e-09,2.6432806750034745e-08,2.2659541946889302e-08,4.123858716823141e-10,2.1114331008165076e-10,6.9474956002016574e-11,3.4937206128655984e-10,1.0047817394671237e-11
1.2955808073267875e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19120292287683519,0.6203270598650038,9.1525747439505752e-18,0.0,5.6905538549613697e-16,1.5676793242515962e-39,0.0,0.0,0.0,0.0,0.0,0.050427889460637552,0.031539859551607034,0.00054670016013096557,0.0085804529620585983,8.6262551738413212e-05,6.5385411091756283e-05,3.2534645844573917e-05,1.139459276008423e-05,2.0543795943194739e-07,5.4824307519292829e-08,1.1686364730128371e-07,1.1684091832771631e-07,3.9801410618156259e-08,1.0559536974717717e-08,7.1527575572722585e-09,2.6825836770778041e-08,2.2980865843930427e-08,4.2052696691057537e-10,2.1599767967717768e-10,7.1410336163222266e-11,3.5681949969751588e-10,1.0311662943807443e-11
1.3000344026969024e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19106666542894665,0.62020752645900279,9.2179272775892595e-18,0.0,5.7034651389369488e-16,1.5733680536124002e-39,0.0,0.0,0.0,0.0,0.0,0.05055204623422329,0.031550720962602939,0.00054938564281013476,0.0086314434918881335,8.6897031880320017e-05,6.5982359387571765e-05,3.2948493785685467e-05,1.1530716708765178e-05,2.0859348411336949e-07,5.5925196520660839e-08,1.1873087858156303e-07,1.1870768686347222e-07,4.0344681879223272e-08,1.0749666098434696e-08,7.2900644672965262e-09,2.7222967534407934e-08,2.3305243179148309e-08,4.2879172786162203e-10,2.209402628140114e-10,7.3390204573020793e-11,3.6439052097376597e-10,1.0581187395305526e-11
1.3044879980670172e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19093085630664786,0.62008818620740769,9.2834500546530983e-18,0.0,5.7163521521513956e-16,1.5790543624278107e-39,0.0,0.0,0.0,0.0,0.0,0.050676019926840107,0.031561313255037859,0.00055207203865813086,0.0086824618711880755,8.7532620215637598e-05,6.6581989453911726e-05,3.3365492270300352e-05,1.1667835265850501e-05,2.1178195189670004e-07,5.7042760541445509e-08,1.2061911183966965e-07,1.2059545000105037e-07,4.0892777225498686e-08,1.0942384271384926e-08,7.4293709775408278e-09,2.7624221509583687e-08,2.3632686457549324e-08,4.3718142488773409e-10,2.2597219965953254e-10,7.5415352362487426e-11,3.7208654054170543e-10,1.0856484308639575e-11
1.308941593437132e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19079549221277611,0.61996903832862049,9.3491423403747514e-18,0.0,5.7292149966092488e-16,1.5847382563383064e-39,0.0,0.0,0.0,0.0,0.0,0.050799811285385285,0.031571638998733581,0.00055475932487417134,0.0087335072295202255,8.8169301509613137e-05,6.7184296533131301e-05,3.3785644638869922e-05,1.1805950106118585e-05,2.1500351462378944e-07,5.8177160182402844e-08,1.2252846981570044e-07,1.2250433039781578e-07,4.1445711700910053e-08,1.1137714417724168e-08,7.5706960520218183e-09,2.8029621133165509e-08,2.3963208125274616e-08,4.4569733405200246e-10,2.310946380345663e-10,7.748658011544276e-11,3.7990898138784977e-10,1.113764825564536e-11
1.3178487841773619e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19052608605805058,0.61973131659294278,9.4810325110612375e-18,0.0,5.7548685833665748e-16,1.5960988223941368e-39,0.0,0.0,0.0,0.0,0.0,0.051046849958428564,0.031591501012070672,0.00056013647829475128,0.0088356754404091773,8.9445882372406242e-05,6.8396922527899477e-05,3.4635423832353148e-05,1.2085175215266619e-05,2.2154652794556072e-07,6.0497110762375529e-08,1.2641104959483736e-07,1.2638593230887747e-07,4.2566157497660026e-08,1.1536302681696369e-08,7.8594780584565144e-09,2.8852946910132259e-08,2.4633536118146334e-08,4.6311292141634889e-10,2.4161564876620593e-10,8.1770525364548143e-11,3.9593885642427628e-10,1.1717960621234909e-11
1.3258652558435688e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19028510999530379,0.61951801722653033,9.6003060637363094e-18,0.0,5.7778751616955465e-16,1.6063151310235847e-39,0.0,0.0,0.0,0.0,0.0,0.051268568554652671,0.031608490570623017,0.00056497873712802339,0.0089277105250481128,9.0598391619929047e-05,6.949739288144209e-05,3.5411042626344237e-05,1.2339901412949993e-05,2.2754993012434376e-07,6.2644263494854107e-08,1.2997884393855217e-07,1.2995282022263653e-07,4.359125651755092e-08,1.1904196487698314e-08,8.126476857787123e-09,2.9608342639722182e-08,2.5247483053029347e-08,4.7923151285623223e-10,2.5140574436494923e-10,8.5791896054456057e-11,4.108125335202253e-10,1.2261276603677126e-11
1.3338817275097757e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.19004552578418055,0.61930532926274606,9.7201175106380354e-18,0.0,5.8008049843047885e-16,1.616523706538164e-39,0.0,0.0,0.0,0.0,0.0,0.051489707738159037,0.031624655504716027,0.00056982353600455455,0.0090198198380805859,9.1754208228836141e-05,7.0606461224617697e-05,3.6196926896000603e-05,1.2597880522486109e-05,2.3366288149318227e-07,6.4848479480890452e-08,1.3361697921859215e-07,1.3359002359782495e-07,4.4632261710821214e-08,1.2280912809833731e-08,8.4003135212960393e-09,3.0377517687044806e-08,2.5871594827599227e-08,4.957791347051831e-10,2.6150726283279509e-10,8.9975452994382605e-11,4.2611828718817146e-10,1.2825119201688034e-11
1.3418981991759825e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.1898073151650492,0.61909324835435076,9.8404626566408312e-18,0.0,5.8236586185025461e-16,1.6267245844866637e-39,0.0,0.0,0.0,0.0,0.0,0.051710271657033464,0.031640010038726477,0.00057467074965501211,0.0091119985807306333,9.2913245822867497e-05,7.1724098618197423e-05,3.6993092154442026e-05,1.2859121452750797e-05,2.3988623579376496e-07,6.7110709334010371e-08,1.3732616153779522e-07,1.3729824803748075e-07,4.568925560683518e-08,1.2666587845103611e-08,8.6811008201169258e-09,3.1160601670224202e-08,2.6505941882908538e-08,5.1276343136957832e-10,2.7192717144723992e-10,9.4326212468912465e-11,4.4186468438027975e-10,1.3410077024755402e-11
1.3499146708421894e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.18957046015183712,0.61888177021310609,9.9613373330911107e-18,0.0,5.8464366238962268e-16,1.6369178011202151e-39,0.0,0.0,0.0,0.0,0.0,0.051930264401294161,0.031654568181150589,0.000579520254973188,0.0092042420331190054,9.4075418755899703e-05,7.2850275799250471e-05,3.77995527921326e-05,1.3123632868016766e-05,2.4622083732326256e-07,6.9431907390709977e-08,1.4110709399137505e-07,1.4107819613203781e-07,4.6762319215019589e-08,1.306135848884501e-08,8.9689521283019453e-09,3.1957723823611389e-08,2.7150594032953935e-08,5.3019210471415593e-10,2.8267251560642027e-10,9.8849293238873022e-11,4.5806036817687518e-10,1.4016749581320714e-11
1.3579311425083963e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.18933494302847026,0.61867089060877267,1.0082737397933439e-17,0.0,5.8691395525275753e-16,1.6471033933626342e-39,0.0,0.0,0.0,0.0,0.0,0.05214969000389244,0.031668343727149335,0.00058437193098310211,0.009296545553471534,9.5240642116651967e-05,7.3984963191082057e-05,3.8616322090453298e-05,1.3391423190080492e-05,2.5266752084483342e-07,7.1813031557025783e-08,1.4496047658542844e-07,1.449305673778551e-07,4.7851532021802086e-08,1.3465362321737752e-08,9.2639814100808106e-09,3.2769012986490064e-08,2.7805620463047365e-08,5.4807291346076816e-10,2.9375041825360842e-10,1.0354991725841694e-10,4.7471405698946934e-10,1.4645747337882672e-11
1.3659476141746032e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.18910074634533147,0.61846060536812575,1.0204658735822793e-17,0.0,5.8917679490050554e-16,1.6572813987814982e-39,0.0,0.0,0.0,0.0,0.0,0.05236855244169545,0.031681350261093741,0.00058922565880650758,0.0093889045773190936,9.6408831732918462e-05,7.5128130912985059e-05,3.944341223535428e-05,1.3662500600401387e-05,2.5922711150218818e-07,7.4255043155588196e-08,1.4888700615738354e-07,1.4885605809768695e-07,4.8956971987949848e-08,1.3878737596786419e-08,9.5663032071140661e-09,3.3594597591993317e-08,2.8471089728386471e-08,5.6641367258317796e-10,3.051680792829384e-10,1.0843341037125364e-10,4.9183454375240115e-10,1.529769177600645e-11
1.37396408584081e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.18886785291573827,0.61825091037398816,1.0327097258223867e-17,0.0,5.9143223506340728e-16,1.6674518555599314e-39,0.0,0.0,0.0,0.0,0.0,0.05258685563645199,0.031693601159108208,0.00059408132163077756,0.0094813146166902191,9.7579904175356598e-05,7.6279748789812699e-05,4.0280834331074383e-05,1.3936873042251704e-05,2.6590042473805768e-07,7.6758906773207312e-08,1.5288737629832765e-07,1.5285536136303354e-07,5.0078715546291907e-08,1.4301623226281385e-08,9.8760326257447366e-09,3.4434605656224932e-08,2.9147069752813765e-08,5.852222526982197e-10,3.1693277492718806e-10,1.1350520298629552e-10,5.0943069510381568e-10,1.5973215447275843e-11
