Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24),HOCO(73),CHO2(74)
3.048834530720004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438135389122612,0.08356740243491209,0.008999106184999425,3.1233681152551854e-05,0.0015346029783338572,0.05180992099533802,0.025990751947627577,4.584782595455268e-05,1.7061167062168965e-10,0.001993283039472373,5.3207752420461215e-11,0.0005216486760168263,2.818651258138806e-09,6.500875247814372e-06,2.465747136288578e-09,1.4142046582655807e-10,1.290022879322289e-05,1.812999450244771e-05,0.006016954204339963,3.0195147357880897e-05,0.0005307366052192036,8.964003757941915e-09,4.462611325999732e-09,2.43980958388808e-08,4.1284084113230456e-09,3.161486966411361e-05,0.0008415262778782907,8.443230659507749e-07,6.904651440646948e-08,0.0010394790229749757,2.869108061288877e-05,6.190879031255468e-09,8.070264972486504e-08,2.0354731011644146e-10,6.489211937126074e-06,1.296424722141754e-10,2.0669399534603946e-06,5.1273844779376545e-12,1.2676333016274138e-07,9.472914070597326e-11,1.242239536073619e-12,6.937136255794004e-14
3.050467618319186e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380980067308706,0.08355517739152855,0.008994580756077746,3.1233533178339e-05,0.0015346050553029591,0.05183597964871026,0.025999978613742595,4.583435683342072e-05,1.708528479917278e-10,0.0019929981759383595,5.319693010710071e-11,0.0005217022164258748,2.8185050205114228e-09,6.4960960312081914e-06,2.466875539627835e-09,1.4146051295911794e-10,1.2893513239243418e-05,1.8139117012017623e-05,0.00601602412351738,3.0031427484548717e-05,0.0005308571688448588,8.91760586180544e-09,4.459729749075742e-09,2.43989914416506e-08,4.1501073540726455e-09,3.1774002226549536e-05,0.0008455628862125696,8.446085152871212e-07,6.904601806806439e-08,0.0010399934730140879,2.8705517400840044e-05,6.189942143327179e-09,8.073061910058214e-08,2.0366409492147982e-10,6.486575084950862e-06,1.2966996105273752e-10,2.067975330107993e-06,5.129921225821555e-12,1.2672501642034436e-07,9.467327696244007e-11,1.2423611379045325e-12,6.93781539184534e-14
3.0521007059183682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438060570938242,0.08354295422234832,0.008990057666856236,3.123338176780404e-05,0.0015346069516318363,0.05186203442020463,0.026009199279227325,4.582089591571024e-05,1.710941746796647e-10,0.001992713431880247,5.3186118102779234e-11,0.000521755738696286,2.818359075345897e-09,6.491321427525264e-06,2.46800346660179e-09,1.4150049769392512e-10,1.2886808991383535e-05,1.8148236879341584e-05,0.006015094113499912,2.9869199382225592e-05,0.0005309776763951339,8.871626362434999e-09,4.456850240713285e-09,2.4399901062842008e-08,4.17184286861265e-09,3.193334336818577e-05,0.0008496032189974496,8.448937723393313e-07,6.904551284570964e-08,0.0010405078236935133,2.8719950007294566e-05,6.1890055669062666e-09,8.075856838974953e-08,2.0378084751290655e-10,6.483939083759565e-06,1.2969741459030808e-10,2.0690103545011776e-06,5.132457121240312e-12,1.2668672447183412e-07,9.461789431355613e-11,1.242482558652152e-12,6.938493516553156e-14
3.0537337935175504e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380230821273753,0.08353073292630406,0.008985536916202835,3.123322695191694e-05,0.0015346086685391093,0.051888085310489704,0.02601841396457359,4.580744318847651e-05,1.7133565061820362e-10,0.001992428806879096,5.3175316390923646e-11,0.0005218092428189571,2.818213421929239e-09,6.486551439017433e-06,2.4691309188547102e-09,1.415404203353385e-10,1.2880115946197615e-05,1.8157354106189177e-05,0.006014164174867218,2.9708443648940356e-05,0.0005310981279468475,8.826059834993543e-09,4.453972798514131e-09,2.4400824688154343e-08,4.193614883797458e-09,3.2092892436680555e-05,0.0008536472572823276,8.451788375919295e-07,6.904499879939371e-08,0.0010410220751009647,2.8734378435052897e-05,6.18806930124768e-09,8.078649766240075e-08,2.0389756796954867e-10,6.481303933274519e-06,1.2972483292287868e-10,2.0700450270493575e-06,5.134992165062931e-12,1.2664845429340199e-07,9.456298649767968e-11,1.2426037994851899e-12,6.93917063644566e-14
3.0553668811167326e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379855406747826,0.08351851350234252,0.00898101850298519,3.1233068761248435e-05,0.0015346102072280874,0.05191413232023524,0.026027622689965585,4.579399863866829e-05,1.7157727574020777e-10,0.001992144300517383,5.3164524954772415e-11,0.0005218627287851664,2.818068059545893e-09,6.481786067798128e-06,2.4702578980041566e-09,1.4158028118484637e-10,1.28734340014336e-05,1.8166468694327725e-05,0.0060132343081890725,2.9549141205922028e-05,0.000531218523576106,8.780900944799246e-09,4.451097420085688e-09,2.4401762303573987e-08,4.21542332973411e-09,3.225264878998604e-05,0.0008576949824091599,8.454637115233042e-07,6.904447598833621e-08,0.001041536227322893,2.8748802686911987e-05,6.1871333456019085e-09,8.081440698751126e-08,2.0401425636889678e-10,6.47866963321853e-06,1.2975221614489155e-10,2.0710793481581457e-06,5.137526358151592e-12,1.2661020586075022e-07,9.45085473573086e-11,1.2427248615579202e-12,6.939846757970402e-14
3.056999968715915e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437947946950953,0.08350629594942417,0.008976502426070655,3.123290722597663e-05,0.0015346115688870208,0.05194017545011214,0.026036825475286015,4.578056225313025e-05,1.7181904997869637e-10,0.001991859912379015,5.3153743777379016e-11,0.0005219161965865689,2.8179229874778217e-09,6.4770253158442865e-06,2.4713844056415347e-09,1.4162008054108478e-10,1.2866763056022563e-05,1.8175580645522238e-05,0.006012304514025557,2.9391273291176406e-05,0.0005313388633583173,8.736144445538787e-09,4.448224103041026e-09,2.4402713895369066e-08,4.237268137756832e-09,3.241261179614035e-05,0.0008617463760065687,8.45748394605817e-07,6.904394447100078e-08,0.0010420502804445145,2.8763222765665166e-05,6.186197699215222e-09,8.084229643301957e-08,2.0413091278712913e-10,6.476036183314952e-06,1.29779564349273e-10,2.0721133182294263e-06,5.1400597013617526e-12,1.2657197914910271e-07,9.445457083701908e-11,1.2428457460104197e-12,6.940521887495648e-14
3.058633056315097e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437910301320477,0.08349408026652297,0.00897198868432631,3.123274237589339e-05,0.0015346127546893395,0.05196621470079228,0.026046022340122117,4.576713401860529e-05,1.7206097326684207e-10,0.0019915756420493453,5.314297284161527e-11,0.0005219696462151905,2.8177782050045833e-09,6.472269184998252e-06,2.4725104433326318e-09,1.4165981869985564e-10,1.2860103010068248e-05,1.8184689961535415e-05,0.006011374792927266,2.9234821453206938e-05,0.0005314591473682026,8.691785177520735e-09,4.445352844998911e-09,2.440367945008418e-08,4.259149240402083e-09,3.257278083306394e-05,0.0008658014199840819,8.460328873059125e-07,6.904340430510745e-08,0.0010425642345498324,2.8777638674102068e-05,6.185262361329869e-09,8.087016606584799e-08,2.042475372991362e-10,6.473403583287758e-06,1.2980687762746542e-10,2.073146937661423e-06,5.142592195542285e-12,1.265337741332151e-07,9.4401050981449e-11,1.2429664539688005e-12,6.941196031311644e-14
3.060266143914279e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437872604142161,0.0834818664526261,0.00896747727661897,3.123257424041081e-05,0.0015346137657938949,0.051992250072948644,0.026055213303771526,4.5753713921736894e-05,1.7230304553796741e-10,0.0019912914891151885,5.3132212130174704e-11,0.0005220230776634205,2.8176337114034113e-09,6.46751767696965e-06,2.473636012618133e-09,1.4169949595414535e-10,1.2853453764836597e-05,1.8193796644127578e-05,0.006010445145435492,2.9079767544876463e-05,0.0005315793756798119,8.647818065967744e-09,4.4424836435838334e-09,2.440465895453536e-08,4.281066571384295e-09,3.2733155288361156e-05,0.0008698600965265031,8.463171900842217e-07,6.904285554764498e-08,0.0010430780897216609,2.8792050415008595e-05,6.184327331184321e-09,8.089801595192284e-08,2.0436412997854397e-10,6.470771832861626e-06,1.2983415606945895e-10,2.0741802068487634e-06,5.145123841535562e-12,1.2649559078738504e-07,9.434798193332767e-11,1.2430869865454439e-12,6.941869195631948e-14
3.0618992315134613e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44378348557691466,0.08346965450673363,0.008962968201815214,3.1232402848567386e-05,0.0015346146033451903,0.05201828156725508,0.026064398385247996,4.574030194907148e-05,1.7254526672554158e-10,0.0019910074531648337,5.3121461625575833e-11,0.0005220764909240082,2.8174895059492916e-09,6.462770793337249e-06,2.474761115014137e-09,1.417391125941433e-10,1.2846815222745211e-05,1.820290069505667e-05,0.006009515572082434,2.8926093717406242e-05,0.0005316995483665332,8.604238119347134e-09,4.4396164964260335e-09,2.4405652395805015e-08,4.303020065571956e-09,3.2893734559125276e-05,0.0008739223880884078,8.466013033956663e-07,6.904229825488268e-08,0.0010435918460416512,2.8806457991166867e-05,6.183392608013448e-09,8.092584615619406e-08,2.044806908977365e-10,6.468140931762003e-06,1.2986139976382232e-10,2.0752131261825458e-06,5.147654640177578e-12,1.2645742908546213e-07,9.429535793154845e-11,1.2432073448392248e-12,6.94254138659467e-14
3.0635323191126435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377970565490177,0.08345744442785848,0.008958461458781375,3.1232228229034076e-05,0.001534615268473613,0.05204430918438639,0.026073577603287025,4.572689808706063e-05,1.7278763676317783e-10,0.0019907235337880574,5.311072131016543e-11,0.000522129885990056,2.8173455879150454e-09,6.458028535550808e-06,2.4758857520126455e-09,1.4177866890726103e-10,1.2840187287352823e-05,1.8212002116078232e-05,0.006008586073391367,2.8773782414509264e-05,0.0005318196655011072,8.561040427738181e-09,4.436751401161528e-09,2.4406659761237088e-08,4.325009658964493e-09,3.3054518051749345e-05,0.0008779882773887641,8.468852276895585e-07,6.904173248238239e-08,0.0010441055035903097,2.8820861405355207e-05,6.182458191048746e-09,8.095365674265458e-08,2.0459722012787902e-10,6.465510879715179e-06,1.2988860879773262e-10,2.0762456960503996e-06,5.150184592298057e-12,1.2641928900085818e-07,9.424317330928443e-11,1.243327529935734e-12,6.943212610263724e-14
3.0651654067118257e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437759206823914,0.08344523621502593,0.008953957046383569,3.1232050410120355e-05,0.0015346157622956557,0.05207033292501819,0.026082750976351356,4.571350232206341e-05,1.730301555846301e-10,0.0019904397305761387,5.3099991166121814e-11,0.0005221832628550136,2.817201956571395e-09,6.453290904932881e-06,2.4770099250820607e-09,1.4181816517815118e-10,1.2833569863348691e-05,1.8221100908945347e-05,0.00600765664987683,2.8622816366654264e-05,0.0005319397271556378,8.518220161236326e-09,4.433888355432135e-09,2.4407681038432264e-08,4.34703528866937e-09,3.3215505181739526e-05,0.0008820577474056759,8.471689634097023e-07,6.904115828500984e-08,0.001044619062447022,2.883526066034806e-05,6.181524079518532e-09,8.098144777435926e-08,2.047137177389396e-10,6.462881676448355e-06,1.2991578325700536e-10,2.0772779168365487e-06,5.152713698720548e-12,1.263811705065563e-07,9.419142249214607e-11,1.2434475429074924e-12,6.943882872630024e-14
3.066798494311008e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44377213069306354,0.08343302986727344,0.008949454963487707,3.123186941978002e-05,0.0015346160859141394,0.052096352789826925,0.026091918522636308,4.570011464034855e-05,1.7327282312379034e-10,0.0019901560431218692,5.308927117545808e-11,0.0005222366215126739,2.817058611187047e-09,6.448557902680641e-06,2.478133635667654e-09,1.4185760168872683e-10,1.2826962856542078e-05,1.8230197075408655e-05,0.006006727302044809,2.8473178585457644e-05,0.0005320597334016048,8.475772568391977e-09,4.431027356885498e-09,2.440871621524331e-08,4.369096892880034e-09,3.337669537353458e-05,0.0008861307813712403,8.474525109944877e-07,6.904057571694593e-08,0.001045132522690076,2.8849655758915974e-05,6.180590272648127e-09,8.100921931344323e-08,2.0483018379971104e-10,6.460253321689705e-06,1.2994292322612283e-10,2.0783097889218725e-06,5.155241960262527e-12,1.2634307357512103e-07,9.414009999637927e-11,1.2435673848141692e-12,6.944552179612677e-14
3.06843158191019e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437683357200747,0.08342082538365056,0.008944955208959488,3.123168528561699e-05,0.0015346162404184303,0.052122368779489794,0.026101080260075012,4.568673502809676e-05,1.7351563931468534e-10,0.001989872471019564,5.307856132002526e-11,0.0005222899619571657,2.8169155510287646e-09,6.4438295298676445e-06,2.479256885192031e-09,1.418969787181808e-10,1.2820366173851612e-05,1.8239290617216293e-05,0.006005798030392909,2.8324852358199906e-05,0.0005321796843098747,8.43369297468499e-09,4.428168403175088e-09,2.44097652797704e-08,4.391194410853913e-09,3.353808806032702e-05,0.0008902073627665262,8.477358708769873e-07,6.903998483169806e-08,0.0010456458843966802,2.8864046703825577e-05,6.179656769660053e-09,8.103697142113996e-08,2.0494661837783137e-10,6.457625815168444e-06,1.299700287882619e-10,2.0793413126839597e-06,5.1577693777355e-12,1.2630499817870742e-07,9.408920042710398e-11,1.2436870567027849e-12,6.945220537060161e-14
3.0700646695093723e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376453579606856,0.08340862276321852,0.00894045778166444,3.123149803489094e-05,0.0015346162268846499,0.052148380894684696,0.026110236206343604,4.567336347140286e-05,1.7375860409147423e-10,0.001989589013865076,5.3067861581515554e-11,0.0005223432841829502,2.8167727753614416e-09,6.439105787445609e-06,2.480379675055586e-09,1.419362965430056e-10,1.281377972329472e-05,1.8248381536113896e-05,0.006004868835410514,2.8177821242463863e-05,0.0005322995799507117,8.391976781031391e-09,4.425311491960261e-09,2.4410828220356797e-08,4.413327782891486e-09,3.369968268389121e-05,0.0008942874753166582,8.480190434850498e-07,6.903938568211078e-08,0.0010461591476429864,2.8878433497839506e-05,6.178723569774217e-09,8.106470415779897e-08,2.0506302153980578e-10,6.454999156614886e-06,1.2999710002532243e-10,2.080372488497177e-06,5.160295951945101e-12,1.262669442890709e-07,9.403871847659046e-11,1.2438065596079205e-12,6.945887950751457e-14
3.0716977571085544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376073095318536,0.08339642200505003,0.008935962680467906,3.123130769452277e-05,0.0015346160463758848,0.05217438913609019,0.026119386378866127,4.5659999956277914e-05,1.7400171738844567e-10,0.001989305671255805,5.305717194146537e-11,0.0005223965881848143,2.8166302834481736e-09,6.4343866762461504e-06,2.48150200663695e-09,1.4197555543701256e-10,1.2807203413977033e-05,1.8257469833844554e-05,0.006003939717578964,2.8032069060891475e-05,0.0005324194203937898,8.350619462324875e-09,4.422456620906237e-09,2.4411905025584306e-08,4.4354969503151336e-09,3.3861478694411746e-05,0.0008983711029860171,8.48302029241388e-07,6.903877832037645e-08,0.0010466723125041077,2.889281614371638e-05,6.177790672208078e-09,8.109241758290282e-08,2.0517939335102525e-10,6.452373345760502e-06,1.3002413701795296e-10,2.081403316732711e-06,5.1628216836911715e-12,1.2622891187757574e-07,9.398864892257475e-11,1.2439258945519122e-12,6.946554426397148e-14
3.0733308447077366e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437569212230722,0.08338422310822917,0.00893146990423507,3.1231114291100136e-05,0.0015346156999423918,0.05220039350438549,0.02612853079481954,4.56466444686515e-05,1.7424497914001487e-10,0.0019890224427907073,5.30464923812586e-11,0.0005224498739578661,2.81648807455033e-09,6.429672196982521e-06,2.482623881293416e-09,1.4201475567135226e-10,1.2800637156081798e-05,1.8266555512148798e-05,0.006003010677371722,2.7887579896056707e-05,0.000532539205708201,8.309616566008387e-09,4.41960378768414e-09,2.4412995684269075e-08,4.457701855449152e-09,3.402347555031964e-05,0.0009024582299735417,8.485848285636728e-07,6.903816279804599e-08,0.0010471853790541411,2.8907194644210783e-05,6.176858076176834e-09,8.112011175508434e-08,2.0529573387578798e-10,6.449748382337983e-06,1.3005113984557793e-10,2.0824337977586377e-06,5.165346573767875e-12,1.261909009152046e-07,9.393898662661068e-11,1.2440450625450546e-12,6.947219969640558e-14
3.074963932306919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375310663689255,0.08337202607185107,0.008926979451830967,3.1230917850882704e-05,0.0015346151886217957,0.052226394000250316,0.026137669471138422,4.5633296994373764e-05,1.7448838928072137e-10,0.0019887393280703046,5.3035822882129546e-11,0.0005225031414975295,2.8163461479276277e-09,6.4249623502513014e-06,2.483745300361371e-09,1.4205389751453404e-10,1.2794080860859297e-05,1.8275638572764593e-05,0.006002081715254515,2.7744338085451325e-05,0.0005326589359624696,8.268963710679267e-09,4.416752989971006e-09,2.44141001854573e-08,4.479942441599557e-09,3.4185672718127865e-05,0.0009065488407081409,8.488674418646164e-07,6.90375391660388e-08,0.0010476983473661845,2.892156900207321e-05,6.175925780893578e-09,8.114778673214281e-08,2.05412043177318e-10,6.4471242660812874e-06,1.300781085864225e-10,2.0834639319399666e-06,5.1678706229637764e-12,1.2615291137256736e-07,9.388972653245727e-11,1.2441640645857865e-12,6.947884586058791e-14
3.076597019906101e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437492872253352,0.08335983089502173,0.008922491322120479,3.123071839980733e-05,0.0015346145134392895,0.052252390624365,0.026146802424519708,4.561995751921753e-05,1.7473194774522616e-10,0.0019884563266966975,5.30251634251661e-11,0.000522556390799539,2.8162045028381986e-09,6.4202571365341065e-06,2.484866265156703e-09,1.420929812324464e-10,1.278753444061629e-05,1.8284719017427296e-05,0.006001152831685505,2.7602328216581237e-05,0.0005327786112245581,8.228656584722768e-09,4.4139042254498005e-09,2.4415218518421262e-08,4.502218653034946e-09,3.4348069672275e-05,0.0009106429198442001,8.491498695520594e-07,6.903690747465292e-08,0.001048211217512356,2.893593922005005e-05,6.174993785569474e-09,8.117544257106012e-08,2.0552832131778412e-10,6.444500996725699e-06,1.3010504331753832e-10,2.0844937196386987e-06,5.1703938320619256e-12,1.2611494321990984e-07,9.384086366450329e-11,1.2442829016608832e-12,6.948548281163794e-14
3.078230107505283e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443745463018624,0.08334763757685783,0.008918005513968378,3.1230515963493296e-05,0.0015346136754078267,0.05227838337741033,0.02615592967142725,4.560662602888039e-05,1.749756544683091e-10,0.00198817343827357,5.301451399131277e-11,0.0005226096218599348,2.8160631385386595e-09,6.415556556199247e-06,2.4859867769752083e-09,1.421320070883767e-10,1.2780997808705457e-05,1.8293796847869626e-05,0.006000224027115438,2.7461535122170398e-05,0.0005328982315618814,8.18869094497785e-09,4.4110574918094394e-09,2.4416350672655126e-08,4.524530434967136e-09,3.45106658949675e-05,0.000914740452257197,8.49432112029056e-07,6.90362677735752e-08,0.001048723989563813,2.8950305300883518e-05,6.174062089413911e-09,8.120307932801672e-08,2.0564456835831947e-10,6.441878574007873e-06,1.301319441148276e-10,2.0855231612138765e-06,5.172916201839952e-12,1.2607699642712244e-07,9.379239312622392e-11,1.244401574745642e-12,6.9492110604034e-14
