Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CHO2X(213)
8.162580818335555e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4207115371496957,0.05292900867804595,0.0021745386940630216,0.0,0.005725254079963635,0.11338734213303249,0.035480359944719826,1.9676025913954375e-05,1.1280284449280676e-09,0.001308147194585829,3.470906956862107e-11,0.0006260560532305279,2.812982724706642e-09,8.275638078436025e-07,4.03884318024489e-09,1.3641474145598682e-10,2.8483715228675302e-06,3.98730480790691e-05,0.003612758502306219,2.1506805722368086e-07,0.0007315946496907974,3.4937514329324324e-09,7.076921140940826e-10,1.8097568863723704e-09,3.3143005500440687e-09,0.00015413048204713557,0.024855119132052284,8.41907512275245e-05,2.4422207705657197e-07,0.00215737044092502,6.310042376493814e-05,1.0443384180984897e-07,3.3502009650655246e-09,7.084951981505813e-14
8.170494181431866e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42068148978644226,0.05289201126041703,0.0021698889284518515,0.0,0.005725241090066779,0.11346653690878207,0.03548966201626322,1.965070650163388e-05,1.1298057560453274e-09,0.0013073063387715707,3.468684701885599e-11,0.0006261742926184039,2.8129899035792115e-09,8.259314211615236e-07,4.040663896377346e-09,1.3637225076457479e-10,2.8454133690823392e-06,3.989033115324882e-05,0.003609975155281025,2.143333730120497e-07,0.0007317904869852988,3.4835906803570787e-09,7.057249519856319e-10,1.8089028553298447e-09,3.320686248602577e-09,0.00015437518990217466,0.024886141165308358,8.42065328830712e-05,2.442040781889073e-07,0.00215872352677103,6.312777502119426e-05,1.0445376116185367e-07,3.351965330935233e-09,7.06617595576297e-14
8.178407544528178e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4206514503189369,0.052855040159312396,0.002165249767170993,0.0,0.005725227301572539,0.11354567606414431,0.035498943706578405,1.9625419182389686e-05,1.1315829122096855e-09,0.001306466004892489,3.466463874763715e-11,0.0006262924221523482,2.8129971170909494e-09,8.243053828111338e-07,4.042481982293251e-09,1.3632967003808842e-10,2.8424663209180445e-06,3.990758660875187e-05,0.0036071940323777266,2.1360170070726796e-07,0.0007319860438650482,3.4734674926293216e-09,7.037634630937117e-10,1.808049995491406e-09,3.3270748255855074e-09,0.00015461992032912464,0.024917154616068388,8.422226528574554e-05,2.4418604993152076e-07,0.002160075379379522,6.315508256970654e-05,1.0447361858170095e-07,3.3537269761615465e-09,7.047461488673698e-14
8.18632090762449e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4206214187749133,0.05281809535590242,0.0021606211844946736,0.0,0.005725212717389902,0.11362475963629376,0.035508205064177775,1.9600163914422348e-05,1.1333599105825135e-09,0.001305626192585789,3.464244473577744e-11,0.0006264104419737072,2.8130043645845117e-09,8.226856584231658e-07,4.044297442564523e-09,1.36286999648083e-10,2.839530326699536e-06,3.992481447965622e-05,0.0036044151320252056,2.128730258275385e-07,0.0007321813208270756,3.4633817050759572e-09,7.018076304089781e-10,1.8071983056535644e-09,3.3334662701144725e-09,0.0001548646729788094,0.02494815945674397,8.42379485660901e-05,2.4416799243179777e-07,0.002161425999911957,6.318234646439911e-05,1.0449341423341193e-07,3.3554859050172817e-09,7.028808344015144e-14
8.194234270720802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42059139518200156,0.05278117683137036,0.002156003154762648,0.0,0.005725197340416174,0.1137037876623906,0.035517446137454174,1.9574940656001573e-05,1.1351367483332469e-09,0.001304786901489321,3.462026496416631e-11,0.0006265283522235428,2.8130116454052823e-09,8.210722138498231e-07,4.046110281755261e-09,1.3624423996501187e-10,2.8366053350321424e-06,3.99420147999976e-05,0.003601638452652221,2.1214733396996267e-07,0.0007323763183673221,3.453333155138588e-09,6.998574369752409e-10,1.8063477846136074e-09,3.3398605713251544e-09,0.00015510944750282785,0.02497915565985228,8.425358285429385e-05,2.4414990583653286e-07,0.002162775389529061,6.320956675913432e-05,1.0451314828060793e-07,3.3572421217778082e-09,7.010216293534309e-14
8.202147633817113e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4205613795677273,0.05274428456691238,0.0021513956523800393,0.0,0.005725181173537024,0.11378276017958067,0.03552666697468095,1.9549749365466085e-05,1.1369134226393725e-09,0.0013039481312415733,3.4598099413769336e-11,0.0006266461530426335,2.81301895890124e-09,8.194650151631477e-07,4.047920504421383e-09,1.3620139135822958e-10,2.8336912948001023e-06,3.9959187603768445e-05,0.003598863992687423,2.1142461081103875e-07,0.0007325710369806478,3.443321683158634e-09,6.979128658893579e-10,1.8054984311697815e-09,3.346257718367834e-09,0.00015535424355355202,0.025010143198015852,8.426916828033163e-05,2.4413179029192957e-07,0.0021641235493908254,6.323674350771418e-05,1.045328208865193e-07,3.358995630733589e-09,6.991685123038835e-14
8.210060996913425e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42053137195951296,0.05270741854373747,0.002146798651817163,0.0,0.005725164219626547,0.11386167722499528,0.03553586762401249,1.9524590001223348e-05,1.138689930686419e-09,0.0013031098814816737,3.457594806562793e-11,0.0006267638445714756,2.8130263044231914e-09,8.178640286534059e-07,4.049728115111001e-09,1.3615845419599483e-10,2.8307881551647835e-06,3.997633292492654e-05,0.0035960917505593443,2.1070484210948768e-07,0.0007327654771608458,3.433347126662122e-09,6.959739003005475e-10,1.804650244119449e-09,3.35265770040082e-09,0.00015559906078408284,0.02504112204396234,8.428470497376014e-05,2.441136459435857e-07,0.0021654704806565064,6.326387676387174e-05,1.045524322139117e-07,3.3607464361425357e-09,6.973214597626287e-14
8.217974360009737e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4205013723846774,0.05267057874306752,0.0021422121276093577,0.0,0.005725146481547304,0.1139405388357514,0.03554504813348448,1.9499462521749386e-05,1.140466269667945e-09,0.0013022721518493813,3.455381090085873e-11,0.0006268814269502845,2.813033681324686e-09,8.162692208274835e-07,4.0515331183645335e-09,1.3611542884547373e-10,2.8278958655627227e-06,3.999345079738811e-05,0.0035933217246964188,2.0998801370142e-07,0.0007329596394006247,3.4234093249848503e-09,6.94040523410641e-10,1.803803222260676e-09,3.3590605065962702e-09,0.00015584389884829223,0.02507209217052418,8.430019306374673e-05,2.440954729365156e-07,0.002166816184484621,6.32909665812781e-05,1.0457198242515095e-07,3.3624945422608265e-09,6.954804488147713e-14
8.225887723106048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42047138087043595,0.052633765146137226,0.0021376360543568155,0.0,0.005725127962150392,0.11401934504895142,0.035554208551014,1.9474366885588537e-05,1.1422424367855272e-09,0.0013014349419850886,3.453168790065341e-11,0.0006269989003189948,2.813041088961772e-09,8.146805584072962e-07,4.0533355187142535e-09,1.3607231567274237e-10,2.8250143757042497e-06,4.001054125502419e-05,0.0035905539135269774,2.0927411150010864e-07,0.0007331535241916141,3.4135081217512762e-09,6.921127184741291e-10,1.8029573643929552e-09,3.365466126142668e-09,0.00015608875740083264,0.025103053550638302,8.43156326792862e-05,2.44077271415155e-07,0.0021681606620329477,6.331801301354638e-05,1.0459147168223267e-07,3.3642399533715133e-09,6.936454588683713e-14
8.23380108620236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42044139744390174,0.05259697773419419,0.0021330704067244167,0.0,0.005725108664275487,0.11409809590168317,0.03556334892439997,1.9449303051353255e-05,1.144018429248751e-09,0.0013005982515298124,3.4509579046278224e-11,0.000627116264817261,2.8130485266932837e-09,8.130980083282121e-07,4.055135320684544e-09,1.3602911504279045e-10,2.8221436355717647e-06,4.002760433167279e-05,0.003587788315479262,2.0856312150018725e-07,0.0007333471320243983,3.4036433567380386e-09,6.901904687972616e-10,1.8021126693145448e-09,3.3718745482353012e-09,0.00015633363609707476,0.025134006157345925,8.433102394896617e-05,2.4405904152333766e-07,0.0021695039144585208,6.334501611421941e-05,1.04610900146677e-07,3.3659826737188325e-09,6.918164666326242e-14
8.241714449298672e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.420411422132085,0.052560216488498776,0.002128515159441557,0.0,0.005725088590750893,0.11417679143102,0.03557246930132358,1.942427097772391e-05,1.1457942442751977e-09,0.0012997620801251972,3.4487484319073545e-11,0.0006272335205844593,2.813055993880846e-09,8.115215377374873e-07,4.056932528792193e-09,1.3598582731952365e-10,2.8192835954175904e-06,4.00446400611316e-05,0.0035850249289814213,2.0785502977242126e-07,0.0007335404633884813,3.3938148707877893e-09,6.882737577383311e-10,1.8012691358241969e-09,3.378285762082566e-09,0.0001565785345931541,0.025164949963792194,8.434636700093295e-05,2.4404078340431973e-07,0.002170845942917635,6.33719759367775e-05,1.0463026797959902e-07,3.367722707536706e-09,6.899934488489546e-14
8.249627812394984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4203814549618938,0.05252348139032422,0.0021239702873019797,0.0,0.005725067744393605,0.11425543167402044,0.03558156972934818,1.939927062344856e-05,1.1475698790904346e-09,0.0012989264274135064,3.4465403700453584e-11,0.0006273506677596874,2.8130634898884673e-09,8.099511139927146e-07,4.058727147545935e-09,1.3594245286576705e-10,2.816434205762829e-06,4.006164847715048e-05,0.0035822637524615267,2.0714982246228587e-07,0.0007337335187722868,3.3840225109947524e-09,6.863625687079521e-10,1.8004267627227516e-09,3.384699756911596e-09,0.00015682345254599636,0.02519588494322593,8.436166196320342e-05,2.4402249720079407e-07,0.002172186748565838,6.33988925346459e-05,1.0464957534177154e-07,3.36946005910198e-09,6.88176385909014e-14
8.257541175491295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.420351495960134,0.05248677242095656,0.0021194357651636133,0.0,0.0057250461280093584,0.11433401666772863,0.03559065025591983,1.9374301947342727e-05,1.149345330928002e-09,0.0012980912930376234,3.4443337171905916e-11,0.0006274677064817667,2.813071014082889e-09,8.083867046602845e-07,4.060519181446505e-09,1.3589899204326812e-10,2.813595417395758e-06,4.0078629613447924e-05,0.003579504784347568,2.0644748579577605e-07,0.0007339262986632157,3.374266119551502e-09,6.84456885167901e-10,1.7995855488094466e-09,3.391116521955075e-09,0.00015706838961323564,0.02522681106899939,8.437690896341588e-05,2.4400418305485364e-07,0.002173526332557935,6.342576596117845e-05,1.0466882239348047e-07,3.371194732647599e-09,6.863652548811938e-14
8.264663202277976e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42032453986463203,0.052453756673198806,0.0021153635237617825,0.0,0.005725026017200386,0.1144046959545261,0.03559880575321207,1.935185718969766e-05,1.150943078855844e-09,0.0012973401149817823,3.4423489327983226e-11,0.0006275729487187084,2.813077809436512e-09,8.069838519443231e-07,4.062129805621377e-09,1.358598037558623e-10,2.8110495315064042e-06,4.009388933979083e-05,0.003577023599932759,2.0581782587235473e-07,0.0007340995654206123,3.365515989792474e-09,6.827464635487131e-10,1.7988294464010682e-09,3.396893970138106e-09,0.00015728884903420636,0.025254636990374692,8.4390590361118e-05,2.4398767654972215e-07,0.0021747309145886923,6.34499151776112e-05,1.0468609330671585e-07,3.372753652611229e-09,6.847402891234153e-14
8.271785229064656e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42029759042658854,0.05242076206100225,0.002111299627309203,0.0,0.005725005286962753,0.11447533054637493,0.03560694520308759,1.9329438028136123e-05,1.1525406743318538e-09,0.0012965893562297047,3.440365286869028e-11,0.0006276781033216324,2.813084626652822e-09,8.05585821445937e-07,4.063738342974856e-09,1.3582054606412154e-10,2.808512157510123e-06,4.010912702135859e-05,0.0035745442019072824,2.0519047013679202e-07,0.0007342726097765009,3.3567947568824556e-09,6.810404760388732e-10,1.7980742810891872e-09,3.4026736456564962e-09,0.00015750932341264447,0.025282455699502885,8.440423310513344e-05,2.439711476286621e-07,0.0021759345088535834,6.347402950723966e-05,1.0470331561430216e-07,3.374310409896393e-09,6.831200949522185e-14
8.278907255851337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202706476653339,0.05238778857075102,0.0021072440576099857,0.0,0.0057249839393186406,0.11454592047024957,0.03561506863989182,1.9307044432774005e-05,1.1541381153558046e-09,0.0012958390165223258,3.438382778068259e-11,0.0006277831703911668,2.8130914652754355e-09,8.041925899487856e-07,4.065344796771596e-09,1.3578121922953237e-10,2.805983260079483e-06,4.012434268264688e-05,0.003572066589125005,2.0456540870456532e-07,0.0007344454320840051,3.3481023093591284e-09,6.793389106888747e-10,1.7973200519997389e-09,3.408455540689012e-09,0.0001577298125005363,0.025310267177171483,8.441783728795856e-05,2.439545963940728e-07,0.0021771371161929073,6.349810898883108e-05,1.047204894322617e-07,3.3758650076011545e-09,6.815046573279125e-14
8.286029282638017e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202437116001327,0.05235483618883764,0.002103196796509936,0.0,0.005724961976282974,0.11461646575311486,0.035623176097894296,1.9284676373770953e-05,1.1557353999326743e-09,0.0012950890956009774,3.436401405066282e-11,0.00062788815002776,2.813098324850147e-09,8.028041343697591e-07,4.066949170271449e-09,1.3574182351288144e-10,2.803462804057977e-06,4.013953634813291e-05,0.0035695907604397577,2.039426317412953e-07,0.0007346180326955622,3.3394385307792026e-09,6.776417555822441e-10,1.796566758257231e-09,3.4142396474167934e-09,0.00015795031605033948,0.025338071404235166,8.443140300152473e-05,2.439380229479721e-07,0.002178338737446463,6.352215366110415e-05,1.0473761487628818e-07,3.3774174487586903e-09,6.798939570453052e-14
8.293151309424698e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4202167822501831,0.052321904901662976,0.0020991578258964536,0.0,0.005724939399863442,0.1146869664219258,0.03563126761128826,1.926233382133024e-05,1.157332526072637e-09,0.0012943395932073884,3.434421166538061e-11,0.0006279930423316816,2.8131052049241687e-09,8.014204317581024e-07,4.068551466729259e-09,1.357023591742577e-10,2.8009507544591713e-06,4.015470804225393e-05,0.0035671167147053357,2.0332212945611469e-07,0.0007347904119628672,3.33080331504329e-09,6.75948998836757e-10,1.7958143989896508e-09,3.4200259580408012e-09,0.00015817083381506675,0.02536586836161556,8.444493033774191e-05,2.439214273920406e-07,0.002179539373453559,6.354616356275061e-05,1.0475469206193576e-07,3.3789677364758287e-09,6.78287981382993e-14
8.29956113353271e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201925515925829,0.05229228476797445,0.0020955298257737164,0.0,0.005724918558296213,0.11475037890110974,0.03563853636890188,1.9242247307652482e-05,1.1587698024946386e-09,0.0012936653986812497,3.432639920746357e-11,0.0006280873708185045,2.813111414144642e-09,8.001791443318856e-07,4.069991760355972e-09,1.356667828121119e-10,2.798697068531913e-06,4.01683438016296e-05,0.0035648915970199493,2.0276561420064297e-07,0.0007349453643442865,3.3230559499529788e-09,6.74429268570317e-10,1.7951380739025756e-09,3.42523551548811e-09,0.00015836931175329636,0.025390879391964313,8.445707220364502e-05,2.4390647257151164e-07,0.0021806191041675114,6.356774277728512e-05,1.0477002036332436e-07,3.380361156776249e-09,6.76846629857021e-14
8.305329975229923e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4201707486761318,0.05226564123921976,0.0020922703438590973,0.0,0.005724899378673553,0.11480741926980262,0.03564506725245818,1.9224187071403582e-05,1.1600632389815624e-09,0.0012930589131253725,3.431037583506228e-11,0.0006281722061039298,2.813117016056543e-09,7.990652478349299e-07,4.071286590369882e-09,1.3563471689758403e-10,2.7966745280671695e-06,4.018060080041302e-05,0.0035628902244012267,2.0226631321525147e-07,0.0007350846686498916,3.3161029565203673e-09,6.730645420876862e-10,1.7945300273626001e-09,3.4299256334021626e-09,0.00015854795142321434,0.025413384260074372,8.446797342341784e-05,2.438929980518332e-07,0.002181590180563682,6.358714003998777e-05,1.0478378256226404e-07,3.381613747643076e-09,6.755526634962065e-14
8.311098816927135e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42014895019947673,0.052239011526570935,0.0020890162692638703,0.0,0.005724879800155912,0.11486443041510941,0.03565158773530478,1.9206143517173215e-05,1.1613565679970682e-09,0.001292452701707636,3.4294359882536813e-11,0.0006282569842680855,2.8131226306185816e-09,7.979544293823507e-07,4.072580063406538e-09,1.3560260642034565e-10,2.7946574414026246e-06,4.019284342716319e-05,0.003560890019538458,2.0176848740254958e-07,0.0007352238283546873,3.3091685064743096e-09,6.717026803509848e-10,1.7939225923786086e-09,3.4346171834409867e-09,0.00015872659998193334,0.025435884324842204,8.447884962649836e-05,2.4387950920543763e-07,0.00218256061203034,6.360651455832916e-05,1.04797513303341e-07,3.382864931086907e-09,6.742617685484531e-14
8.316867658624347e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42012715617269375,0.052212395622816994,0.002085767592441738,0.0,0.005724859823796501,0.11492141235133631,0.03565809783546764,1.9188116629209494e-05,1.1626497884936352e-09,0.001291846764291538,3.427835134293477e-11,0.000628341705363917,2.8131282575929734e-09,7.968466770276517e-07,4.073872181185644e-09,1.3557045151728552e-10,2.7926457902676735e-06,4.0205071694818836e-05,0.00355889098182245,2.012721316543784e-07,0.0007353628436443035,3.3022525437826713e-09,6.703436771091403e-10,1.793315768487187e-09,3.4393101614742146e-09,0.00015890525729911066,0.02545837957625678,8.448970086160445e-05,2.438660060856413e-07,0.002183530399012577,6.362586635279171e-05,1.0481121264743621e-07,3.3841147087731752e-09,6.729739389554914e-14
8.32263650032156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42010536660583125,0.05218579352075043,0.0020825243038641267,0.0,0.0057248394506454695,0.11497836509278539,0.03566459757094066,1.9170106391779048e-05,1.1639428994259684e-09,0.0012912411007407444,3.4262350209323514e-11,0.0006284263694442928,2.8131338967432656e-09,7.957419788796438e-07,4.075162945424775e-09,1.355382523249952e-10,2.790639556463344e-06,4.0217285616315895e-05,0.0035568931106440054,2.0077724088389158e-07,0.0007355017147040787,3.2953550062483815e-09,6.689875261247596e-10,1.7927095552231864e-09,3.4440045633685824e-09,0.00015908392324460392,0.025480870004335614,8.450052717692811e-05,2.438524887455961e-07,0.002184499541955266,6.364519544383198e-05,1.048248806552511e-07,3.3853630822873348e-09,6.716891632320323e-14
8.328405342018772e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4200835815089098,0.05215920521316744,0.00207928639402014,0.0,0.0057248186817499295,0.1150352886537544,0.03567108695968546,1.9152112789167063e-05,1.165235899750992e-09,0.001290635710919087,3.4246356474790125e-11,0.0006285109765620058,2.8131395478337355e-09,7.946403231021549e-07,4.076452357839509e-09,1.355060089797697e-10,2.7886387218616015e-06,4.0229485204571254e-05,0.003554896405393915,2.002838100210082e-07,0.0007356404417190145,3.2884758374632785e-09,6.676342211750926e-10,1.7921039521234695e-09,3.4487003850011227e-09,0.00015926259768851735,0.02550335559912465,8.451132862055559e-05,2.4383895723832116e-07,0.002185468041303069,6.366450185189677e-05,1.048385173874486e-07,3.3866100532479588e-09,6.70407433404654e-14
8.333597299546262e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4200639787517388,0.052135287524675104,0.0020763768661312726,0.0,0.005724799652245374,0.11508649492112974,0.03567691857792191,1.9135932756612612e-05,1.1663995046139503e-09,0.0012900910940055986,3.423196843422399e-11,0.0006285870743084432,2.8131446438291692e-09,7.93651424390716e-07,4.077611674618906e-09,1.3547695233071666e-10,2.786842572112366e-06,4.0240452589745366e-05,0.0035531003670340594,1.998409662933387e-07,0.0007357651730268255,3.28230024560415e-09,6.664186749483976e-10,1.7915594306415504e-09,3.452927834942036e-09,0.0001594234118469755,0.025523588493767874,8.452102869461523e-05,2.438267668124722e-07,0.0021863391408098007,6.368185824209736e-05,1.0485076375581709e-07,3.387731129312512e-09,6.692564765064208e-14
8.338789257073753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42004437963057895,0.052111380998635715,0.0020734716804185144,0.0,0.005724780303792535,0.11513767757431109,0.03568274184287932,1.9119766174116923e-05,1.1675630182846185e-09,0.001289546698603517,3.421758637631556e-11,0.0006286631259962038,2.8131497491344013e-09,7.926649719047606e-07,4.078769899055647e-09,1.3544786012688818e-10,2.785050767974932e-06,4.025140838485201e-05,0.0035513052721385854,1.9939929733714253e-07,0.0007358897879424481,3.276139443880497e-09,6.652054244640724e-10,1.7910154026791196e-09,3.4571564285299525e-09,0.00015958423268967295,0.025543817458190104,8.453070869679246e-05,2.43814564992393e-07,0.0021872097196885287,6.369919629051307e-05,1.0486298488400003e-07,3.3888510718152288e-09,6.681079743488798e-14
8.343981214601243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42002478415267663,0.052087485629805114,0.0020705708299850285,0.0,0.005724760637148464,0.11518883662371276,0.035688556767584485,1.910361303026216e-05,1.168726440007201e-09,0.0012890025246139205,3.420321029606603e-11,0.0006287391316636164,2.813154863578898e-09,7.916809571288664e-07,4.079927032395773e-09,1.3541873246702985e-10,2.783263296380374e-06,4.02623525992851e-05,0.0035495111202633696,1.9895879949898135e-07,0.0007360142866001621,3.2699933914914304e-09,6.63994465214969e-10,1.7904718678985828e-09,3.4613861627660324e-09,0.00015974506012233803,0.02556404248519374,8.454036866208881e-05,2.4380235181640286e-07,0.002188079778262966,6.371651601201287e-05,1.0487518081597702e-07,3.3899698819468336e-09,6.669619217218588e-14
8.349173172128734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4200051923252602,0.05206360141294154,0.0020676743079454988,0.0,0.005724740653068249,0.11523997207974614,0.03569436336504308,1.908747331364255e-05,1.1698897690273545e-09,0.001288458571937994,3.4188840188489365e-11,0.0006288150913489602,2.813159986992514e-09,7.906993715829885e-07,4.081083075883853e-09,1.3538956944969414e-10,2.781480144305646e-06,4.0273285242432287e-05,0.0035477179109642838,1.985194691397815e-07,0.0007361386691340619,3.263862047000875e-09,6.627857927030789e-10,1.7899288259621764e-09,3.465617034652995e-09,0.0001599058940508367,0.025584263567599762,8.45500086254772e-05,2.437901273227189e-07,0.002188949316856677,6.373381742145326e-05,1.0488735159564524e-07,3.3910875608906308e-09,6.658183127403358e-14
8.354365129656224e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4199856041555398,0.052039728342805555,0.0020647821074261065,0.0,0.005724720352305001,0.11529108395281995,0.03570016164823981,1.907134701286433e-05,1.1710530045921857e-09,0.0012879148404770326,3.417447604861223e-11,0.0006288910050904651,2.813165119205651e-09,7.897202068222887e-07,4.082238030763008e-09,1.3536037117324088e-10,2.7797012987733467e-06,4.028420632367412e-05,0.0035459256437972023,1.9808130263297236e-07,0.0007362629356780532,3.257745369055548e-09,6.615794024395734e-10,1.7893862765322038e-09,3.4698490411958974e-09,0.0001600667343811723,0.02560448069824762,8.45596286218244e-05,2.437778915494574e-07,0.002189818335793091,6.375110053367922e-05,1.048994972668283e-07,3.3922041098267357e-09,6.646771415022071e-14
8.359557087183715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.419966019650707,0.052015866414160075,0.002061894221564512,0.0,0.005724699735609875,0.11534217225334001,0.03570595163013829,1.905523411654573e-05,1.17221614595025e-09,0.0012873713301324349,3.416011787147402e-11,0.0006289668729263118,2.81317026004915e-09,7.887434544369707e-07,4.083391898274941e-09,1.3533113773583763e-10,2.7779267468515544e-06,4.02951158523838e-05,0.003544134318317994,1.9764429636516105e-07,0.0007363870863658496,3.251643316470304e-09,6.603752899447876e-10,1.7888442192710313e-09,3.474082179402156e-09,0.00016022758101948522,0.02562469386999526,8.456922868595221e-05,2.4376564453463316e-07,0.0021906868353954913,6.376836536352431e-05,1.0491161787327602e-07,3.3933195299352746e-09,6.635384021533085e-14
8.364749044711205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4199464388179356,0.051992015621770395,0.002059010643509834,0.0,0.005724678803732068,0.11539323699170938,0.035711733323681154,1.9039134613316965e-05,1.1733791923515509e-09,0.0012868280408057102,3.414576565212669e-11,0.0006290426948946316,2.8131754093543053e-09,7.877691060521112e-07,4.084544679659936e-09,1.353018692354599e-10,2.776156475653652e-06,4.030601383792738e-05,0.003542343934082529,1.9720844673595525e-07,0.0007365111213309776,3.2455558481798176e-09,6.591734507482e-10,1.788302653841097e-09,3.478316446281541e-09,0.00016038843387205335,0.025644903075719046,8.457880885262651e-05,2.437533863161612e-07,0.0021915548159870215,6.378561192581068e-05,1.0492371345866504e-07,3.3944338223954082e-09,6.624020888340586e-14
8.369941002238696e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41992686166438103,0.05196817596040416,0.002056131366422631,0.0,0.005724657557418833,0.11544427817832831,0.03571750674179004,1.902304849182018e-05,1.1745421430475385e-09,0.0012862849723984718,3.413141938563486e-11,0.0006291184710335071,2.813180566952874e-09,7.867971533274971e-07,4.085696376156826e-09,1.3527256576989165e-10,2.7743904723381464e-06,4.031690028966365e-05,0.00354055449064668,1.9677375015788152e-07,0.0007366350407067746,3.2394829232568093e-09,6.579738803884129e-10,1.7877615799049036e-09,3.4825518388461902e-09,0.0001605492928452918,0.025665108308313773,8.45883691565505e-05,2.437411169318558e-07,0.0021924222778906817,6.380284023534903e-05,1.0493578406659846e-07,3.3955469883852553e-09,6.612681957093339e-14
8.380324917293677e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41988771842345335,0.051920530009824224,0.00205038568784997,0.0,0.005724614124465361,0.1155462899379016,0.035729028803287995,1.899091634865079e-05,1.1768677543365901e-09,0.0012851994979494437,3.4102744691538635e-11,0.0006292698859750098,2.813190906359563e-09,7.848604016707095e-07,4.087996519434516e-09,1.3521385433336312e-10,2.770871218212852e-06,4.033863862911346e-05,0.0035369784243973116,1.9590780186947252e-07,0.0007368825332227842,3.2273805404673806e-09,6.55581528379153e-10,1.7866809051640964e-09,3.491025989091634e-09,0.00016087102878012535,0.025705506825786966,8.460743031467561e-05,2.437165448165034e-07,0.002194155646925683,6.38372421553674e-05,1.0495985052414501e-07,3.3977699456624745e-09,6.590076467739503e-14
8.390708832348658e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41984858998480534,0.051872928520608326,0.0020446571313590543,0.0,0.005724569442688688,0.11564820761520546,0.0357405179175874,1.8958837596412866e-05,1.1791929738578677e-09,0.0012841149060003833,3.407409374995225e-11,0.0006294211180545018,2.8132012769323842e-09,7.829331334328458e-07,4.0902923379901865e-09,1.3515500420470434e-10,2.767368882639209e-06,4.036033094545957e-05,0.0035334061160168812,1.950464230565584e-07,0.0007371295649768174,3.2153358433355742e-09,6.531981984075723e-10,1.7856021923500013e-09,3.4995046062828623e-09,0.00016119278807804653,0.02574588936593996,8.462641243679954e-05,2.436919284890977e-07,0.0021958869450816472,6.387157124183709e-05,1.0498381759327843e-07,3.3999884111745784e-09,6.567567089637155e-14
8.401092747403639e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4198094764050298,0.05182537145098207,0.0020389456426441917,0.0,0.005724523517997228,0.11575003129334002,0.035751974187310326,1.8926812144671417e-05,1.1815177956748804e-09,0.0012830311957680082,3.404546652184129e-11,0.0006295721675748854,2.813211677341743e-09,7.810152831250436e-07,4.0925838416832295e-09,1.3509601615932386e-10,2.7638833644911153e-06,4.038197731331327e-05,0.00352983756195242,1.9418958547920386e-07,0.0007373761370288168,3.2033485092040722e-09,6.508238551089835e-10,1.7845254387651064e-09,3.5079876666021383e-09,0.0001615145699953039,0.025786255872590296,8.464531579846777e-05,2.436672682485753e-07,0.0021976161749374394,6.39058276128336e-05,1.0500768562019562e-07,3.402202394314953e-09,6.545153361438419e-14
