Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(222),C2H6X(52),C2H4X(70),CH2(T)(34),CH2O2(186),CH2OX(54),CH2OH(40),S(223),HOCO(73),CHO2(74)
4.1651061916375676e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439703912576361,0.10596554219285252,0.020272274703618164,1.1806062833606489e-05,0.001845333235278049,0.0038773707815827705,0.0023757324933908535,4.4311088515269594e-05,1.2121458988240024e-05,0.0023563971107764836,4.564023475771819e-11,0.00038289432380153506,3.1679847601079865e-09,6.952481218138366e-05,6.873611719836901e-10,1.6913260987091877e-11,0.00045051559173307873,1.2657569290603862e-06,0.007634165846894722,0.00029829357887681615,0.00018253460634804215,1.1167595892552969e-06,1.1884179996343303e-08,3.203801921736642e-09,2.483070189426154e-12,1.9961793214514293e-07,0.000136070322323643,6.8257107816638e-06,8.350663562857182e-08,7.73081790412922e-05,1.5361792006979928e-05,7.321226500416642e-09,2.002667367492307e-06,1.3971874140068683e-09,7.379247657020531e-09,1.0398094242854485e-09,6.427502849559647e-11,7.724223782305472e-10,1.400890071837985e-11,1.7398551033945015e-12,1.232250218751412e-07,1.2214998882995483e-07,3.58097603897326e-13,5.8630028982992954e-06,3.445348951519234e-14,2.0856377590982497e-08,7.873691778245334e-09,3.289388023436627e-22,3.460069714577764e-13,1.924754638519498e-14
4.1804898962907956e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397185786171145,0.10594766284577682,0.020262801683239552,1.186574044110255e-05,0.0018535454619924721,0.003901227260424425,0.0023895429552638825,4.453639461998081e-05,1.2236812872949647e-05,0.0023594510715550993,4.604942496859557e-11,0.0003830385219508767,3.1817879780934286e-09,6.986695408487385e-05,6.918488256215477e-10,1.7086868651277806e-11,0.0004491473618102411,1.279098475993039e-06,0.007632899010402576,0.00029595585575378867,0.00018296885356135892,1.1106437946825576e-06,1.1894022404337574e-08,3.207790971587448e-09,2.4986495617366967e-12,2.018431099009642e-07,0.0001372618360572851,6.861032486230612e-06,8.387240499870416e-08,7.778627910692032e-05,1.5384375051894086e-05,7.330739510939289e-09,2.023778969089277e-06,1.3929488010343692e-09,7.42216946058395e-09,1.0373268640999152e-09,6.476123730474767e-11,7.762262596559945e-10,1.4108598195172398e-11,1.7392753600162048e-12,1.2464477905566656e-07,1.2277479442305273e-07,3.6187328215256096e-13,5.87458317282028e-06,3.450541119261259e-14,2.1055473400235655e-08,7.911627299313707e-09,3.3408664701185792e-22,3.47879533466235e-13,1.935212228323582e-14
4.1958736009440237e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439732952680632,0.10592979919847312,0.020253330492675428,1.19252589289502e-05,0.0018617298428358737,0.003925135797465429,0.0024033653517879497,4.476090500386641e-05,1.235243635471672e-05,0.0023624735486629947,4.645836504846546e-11,0.00038318266536216264,3.1954837419447243e-09,7.020683586967672e-05,6.963130105636521e-10,1.7260938353290487e-11,0.00044777240522287076,1.2924961353943855e-06,0.007631632723748236,0.00029363969065085004,0.00018340205240883076,1.1045610560766984e-06,1.1903692852380208e-08,3.2117385871898078e-09,2.5143470417281054e-12,2.0408576100866218e-07,0.000138460362339101,6.8963723453231605e-06,8.42369603416832e-08,7.826543204045765e-05,1.5406637284411906e-05,7.340154280542481e-09,2.0449793861240453e-06,1.3886892051273167e-09,7.46512812955627e-09,1.0348379565215315e-09,6.524882856077681e-11,7.800050048177396e-10,1.4208387967820078e-11,1.738653732521016e-12,1.260717568550874e-07,1.2339740958804628e-07,3.656648363012422e-13,5.885856190902718e-06,3.455546854672421e-14,2.125503857102533e-08,7.949293255372087e-09,3.3927975620387174e-22,3.4974867340836636e-13,1.94565090623327e-14
4.211257305597252e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397470362821284,0.10591195127587126,0.020243861177240804,1.1984617965061598e-05,0.0018698863523480787,0.003949095988682001,0.0024171995042442896,4.498461163228151e-05,1.2468323652044658e-05,0.0023654647419752563,4.686701668945075e-11,0.00038332674985116317,3.2090718595422692e-09,7.054444457364375e-05,7.007534478370714e-10,1.7435455606788326e-11,0.0004463909903863639,1.3059494397355168e-06,0.007630366992818659,0.00029134494788235406,0.00018383420485050658,1.0985115968516278e-06,1.1913192600459134e-08,3.2156450311940225e-09,2.530163314023072e-12,2.0634590815329748e-07,0.00013966588583001072,6.931730022999211e-06,8.460030028862786e-08,7.87456296696173e-05,1.5428579053173783e-05,7.3494714299426534e-09,2.0662678787415343e-06,1.3844094598640165e-09,7.508123103237452e-09,1.032343253528424e-09,6.573779530118138e-11,7.837584689674422e-10,1.4308267191217043e-11,1.7379912141279997e-12,1.2750590579243982e-07,1.240178117440811e-07,3.69472133605021e-13,5.896823345684593e-06,3.4603672378433414e-14,2.145506307814913e-08,7.986688477887655e-09,3.445180768469226e-22,3.5161437249255354e-13,1.95607056325613e-14
4.22664101025048e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443976083096002,0.10589411910090929,0.020234393781543257,1.2043817249936292e-05,0.0018780149692036409,0.003973107430210447,0.0024310452357067473,4.5207506621965594e-05,1.2584469004170307e-05,0.0023684248513811926,4.727534190518608e-11,0.0003834707713146583,3.2225521614094148e-09,7.087976771993733e-05,7.051698689669716e-10,1.7610405929337828e-11,0.0004450033823186091,1.3194579208589592e-06,0.007629101823395782,0.0002890714900484484,0.00018426531295136157,1.0924956266979364e-06,1.1922522906381932e-08,3.2195105661956454e-09,2.5460990559471847e-12,2.0862357276732226e-07,0.00014087839059408598,6.967105187347948e-06,8.49624236474957e-08,7.922686382409333e-05,1.5450200744275325e-05,7.358691579997944e-09,2.08764370608873e-06,1.3801103883060058e-09,7.551153826572403e-09,1.0298432951980828e-09,6.622813061769466e-11,7.874865127661608e-10,1.44082330477333e-11,1.7372887870843452e-12,1.2894717611075062e-07,1.2463597873174184e-07,3.7329504114697676e-13,5.90748607579192e-06,3.4650033738526004e-14,2.1655536931709573e-08,8.023811856478692e-09,3.498015526353437e-22,3.534766128615435e-13,1.9664710956546293e-14
4.242024714903708e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439774338274927,0.10587630269456308,0.02022492834949006,1.2102856515948807e-05,0.0018861156761294383,0.003997169718421604,0.002444902371033651,4.542958224059364e-05,1.2700866671912896e-05,0.0023713540767599846,4.7683303038302525e-11,0.0003836147257305961,3.235924500361166e-09,7.121279331260548e-05,7.095620159078841e-10,1.7785774847397056e-11,0.00044360984262973224,1.333021110073525e-06,0.007627837221156481,0.0002868191781266886,0.00018469537887853403,1.086513341849786e-06,1.1931685025652169e-08,3.2233354547070274e-09,2.5621549374967716e-12,2.109187750375227e-07,0.00014209786010725744,7.002497510447945e-06,8.532332939981401e-08,7.970912633709335e-05,1.5471502780941922e-05,7.3678153516303805e-09,2.1091061264648346e-06,1.3757928029650456e-09,7.594219750125677e-09,1.0273386097925428e-09,6.671982765648711e-11,7.911890022351963e-10,1.4508282747283477e-11,1.7365474224844658e-12,1.3039551778996023e-07,1.2525188881185808e-07,3.771334258586044e-13,5.917845864206875e-06,3.469456392037683e-14,2.185645017860296e-08,8.060662338198574e-09,3.5513012409189223e-22,3.553353775757358e-13,1.9768524048536893e-14
4.257408419556936e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439787559808698,0.10585850207587597,0.020215464924295417,1.216173552664156e-05,0.0018941884598228497,0.00402128244999381,0.0024587707368593547,4.565083090630098e-05,1.281751093850248e-05,0.00237425261795662,4.809086276766979e-11,0.00038375860915818423,3.249188751150674e-09,7.15435098320734e-05,7.139296409702398e-10,1.7961547901228506e-11,0.0004422106295133527,1.3466385382476318e-06,0.007626573191672586,0.00028458787156186174,0.00018512440489857693,1.080564925351783e-06,1.1940680211347765e-08,3.227119959129157e-09,2.5783316213101716e-12,2.1323153391243875e-07,0.00014332427726621464,7.037906668324933e-06,8.568301669742766e-08,8.019240904684134e-05,1.5492485623191755e-05,7.376843365748973e-09,2.130654397469e-06,1.3714575057748255e-09,7.637320330055208e-09,1.0248297138481549e-09,6.721287961833277e-11,7.948658087060026e-10,1.4608413527386135e-11,1.7357680801016406e-12,1.318508805597192e-07,1.2586552066423652e-07,3.809871545463663e-13,5.927904237139072e-06,3.473727445269842e-14,2.205779290397253e-08,8.097238926812738e-09,3.6050372862895063e-22,3.5719065059651444e-13,1.9872143973484322e-14
4.272792124210164e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439800497163446,0.10584071726198827,0.020206003548487707,1.2220454076023401e-05,0.0019022333108705304,0.004045445221984428,0.0024726501615854515,4.5871245187182794e-05,1.2934396110387975e-05,0.0023771206747581087,4.8497984115396755e-11,0.00038390241773791754,3.2623448101137876e-09,7.187190623055752e-05,7.182725067423499e-10,1.8137710649739254e-11,0.000440805997739319,1.3603097359010857e-06,0.007625309740410905,0.0002823774283540243,0.000185552393374725,1.074650547325681e-06,1.1949509714001268e-08,3.230864341723782e-09,2.594629762642396e-12,2.1556186711024581e-07,0.00014455762439748792,7.073332340909363e-06,8.604148485926462e-08,8.067670379805122e-05,1.5513149767487896e-05,7.385776243173685e-09,2.1522877761456255e-06,1.3671052880672786e-09,7.68045502808492e-09,1.0223171122696943e-09,6.770727975874192e-11,7.985168087692241e-10,1.470862265321364e-11,1.7349517082319134e-12,1.3331321391205363e-07,1.2647685338631963e-07,3.848560939178065e-13,5.937662762900578e-06,3.477817709233187e-14,2.2259555232626014e-08,8.133540682069321e-09,3.659223006095845e-22,3.5904241676963524e-13,1.9975569846121914e-14
4.288175828863392e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398131519606027,0.10582294826816692,0.02019654426391683,1.2279011987874014e-05,0.0019102502236678107,0.00406965763189989,0.002486540475371676,4.609081780076799e-05,1.3051516518024848e-05,0.0023799584468699817,4.8904630453591027e-11,0.0003840461476915448,3.27539259481191e-09,7.219797192740415e-05,7.225903860080342e-10,1.8314248675246477e-11,0.0004393961986478966,1.3740342332953228e-06,0.007624046872733321,0.00028018770514475784,0.0001859793467641785,1.0687703652367163e-06,1.1958174781482083e-08,3.2345688645858445e-09,2.611050009343137e-12,2.1790979112708822e-07,0.00014579788326670395,7.1087742119938485e-06,8.639873336811991e-08,8.116200244337056e-05,1.5533495746379896e-05,7.3946146045603036e-09,2.17400551912722e-06,1.3627369305534295e-09,7.723623311476358e-09,1.0198012984286754e-09,6.820302138806011e-11,8.021418842228867e-10,1.4808907417632868e-11,1.7340992435501563e-12,1.347824671138989e-07,1.2708586649177324e-07,3.8874011060722525e-13,5.9471230507850485e-06,3.4817283817082247e-14,2.2461727330417787e-08,8.169566718963905e-09,3.7138577140842736e-22,3.6089066180867347e-13,2.007880083004801e-14
4.30355953351662e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398255258399943,0.10580519510783504,0.02018708711176156,1.2337409115054392e-05,0.001918239196338742,0.004093919277764258,0.002500441510126508,4.630954161346883e-05,1.3168866516642554e-05,0.0023827661338930856,4.931076551087812e-11,0.00038418979532197533,3.2883320436733957e-09,7.252169680435759e-05,7.268830616600542e-10,1.849114758816644e-11,0.000437981480145383,1.3878115605220974e-06,0.007622784593896876,0.0002780185573016439,0.00018640526761540477,1.062924524159426e-06,1.1966676658880693e-08,3.238233789616199e-09,2.6275930018380876e-12,2.2027532124585074e-07,0.00014704503508800515,7.1442319691904905e-06,8.675476186745968e-08,8.164829684479453e-05,1.5553524128135185e-05,7.403359070326229e-09,2.1958068827748064e-06,1.3583532033086928e-09,7.766824652999376e-09,1.017282754265631e-09,6.870009787153563e-11,8.057409220197908e-10,1.4909265141236872e-11,1.7332116109779085e-12,1.3625858921949712e-07,1.2769253990900352e-07,3.926390712009131e-13,5.956286749951505e-06,3.485460681860152e-14,2.2664299405595784e-08,8.205316206998939e-09,3.7689406947236024e-22,3.6273537227853967e-13,2.0181836136812314e-14
4.318943238169848e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398376204589224,0.10578745779260115,0.020177632132537014,1.2395645338823692e-05,0.0019262002306568088,0.004118229758186317,0.0025143530994974793,4.652740964000619e-05,1.3286440486991788e-05,0.002385543935300666,4.971635337868085e-11,0.00038433335701312934,3.301163115633738e-09,7.284307120076075e-05,7.311503266095013e-10,1.8668393031624958e-11,0.00043656208670112164,1.4016412475906213e-06,0.007621522909053932,0.00027586983900096304,0.00018683015856546016,1.057113157042783e-06,1.197501658839486e-08,3.2418593784946594e-09,2.6442593731135334e-12,2.2265847154535724e-07,0.00014829906053362446,7.1797053038881245e-06,8.710957015824522e-08,8.213557887504989e-05,1.5573235516360806e-05,7.412010260577189e-09,2.21769112331587e-06,1.3539548657625337e-09,7.810058530901824e-09,1.0147619503962045e-09,6.919850262935545e-11,8.09313814214149e-10,1.5009693172367698e-11,1.732289723562943e-12,1.3774152908265597e-07,1.2829685397960562e-07,3.9655284226194064e-13,5.965155548313199e-06,3.48901584953214e-14,2.286726171011326e-08,8.240788369438354e-09,3.824471203809577e-22,3.6457653557907196e-13,2.0284675025005973e-14
4.3343269428230763e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398494374912684,0.1057697363322888,0.020168179366102056,1.2453720568162612e-05,0.0019341333319663294,0.004142588672425189,0.002528275078861208,4.674441504281108e-05,1.340423283607171e-05,0.002388292050415753,5.012135851726024e-11,0.00038447682922973373,3.3138857897747753e-09,7.316208590869186e-05,7.353919836913184e-10,1.884597068598794e-11,0.00043513825934588836,1.4155228245131366e-06,0.007620261823252331,0.00027374140330862275,0.00018725402233733246,1.0513363849744854e-06,1.1983195809217783e-08,3.2454458926533447e-09,2.661049748704146e-12,2.2505925490998102e-07,0.00014955993974360502,7.215193911209541e-06,8.746315819577908e-08,8.262384041894902e-05,1.5592630549615904e-05,7.420568795034899e-09,2.239657496979837e-06,1.3495426666924104e-09,7.853324428878397e-09,1.0122393462208324e-09,6.969822913665138e-11,8.12860457907501e-10,1.5110188887130568e-11,1.7313344823701332e-12,1.3923123536886698e-07,1.288987894567449e-07,4.0048129035450534e-13,5.973731171431954e-06,3.492395144543826e-14,2.3070604540905616e-08,8.275982482557893e-09,3.880448469066682e-22,3.6641413992871175e-13,2.0387316799355856e-14
4.3497106474763043e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439860978626613,0.10575203073496564,0.02015872885166681,1.2511634739103549e-05,0.001942038509104561,0.004166995620454446,0.00254220728531315,4.696055113140311e-05,1.35222379978372e-05,0.0023910106783888536,5.052574576151907e-11,0.000384620208517066,3.3265000649631473e-09,7.347873216804133e-05,7.396078455661277e-10,1.902386627331016e-11,0.0004337102356716195,1.4294558213889376e-06,0.007619001341435615,0.0002716331022593207,0.00018767686173730606,1.0455943174442544e-06,1.1991215557428315e-08,3.248993593250362e-09,2.6779647466839633e-12,2.274776830396563e-07,0.00015082765233565674,7.250697489968668e-06,8.781552608657318e-08,8.311307337471408e-05,1.5611709901015224e-05,7.429035292965681e-09,2.261705260131087e-06,1.3451173442219068e-09,7.896621836038565e-09,1.0097153900378332e-09,7.019927092347703e-11,8.16380755193955e-10,1.5210749689399556e-11,1.7303467763834842e-12,1.4072765656727973e-07,1.2949832750347197e-07,4.044242820678339e-13,5.9820153814184955e-06,3.4955998459953035e-14,2.327431824113243e-08,8.310897874891622e-09,3.936871690747099e-22,3.6824817434826824e-13,2.04897608098234e-14
4.3650943521295324e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398722455693695,0.1057343410069729,0.020149280627800168,1.2569387814067673e-05,0.001949915774324534,0.00419145020302477,0.0025561495576571,4.717581136174628e-05,1.3640450433886287e-05,0.0023937000181759338,5.0929480326569474e-11,0.0003847634915006474,3.33900595948822e-09,7.379300166153197e-05,7.437977346185287e-10,1.9202065561700997e-11,0.00043227824983245325,1.4434397684868232e-06,0.007617741468443252,0.000269544786933952,0.00018809867965235028,1.0398870526059892e-06,1.1999077065883085e-08,3.2525027411437946e-09,2.6950049776604683e-12,2.2991376646027437e-07,0.0001521021774151385,7.286215742627765e-06,8.816667408524032e-08,8.360326965527086e-05,1.5630474277824307e-05,7.437410373110028e-09,2.283833669399493e-06,1.3406796258229569e-09,7.939950246873666e-09,1.0071905191597484e-09,7.070162157475648e-11,8.198746131047917e-10,1.5311373010814893e-11,1.7293274824190764e-12,1.4223074100253081e-07,1.3009544969097347e-07,4.083816840396389e-13,5.990009975839099e-06,3.498631251576771e-14,2.3478393201384985e-08,8.345533926475202e-09,3.9937400422264213e-22,3.7007862864477794e-13,2.0592006450708275e-14
4.3804780567827605e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398832400379323,0.10571666715295427,0.02013983473243736,1.2626979781209228e-05,0.0019577651432186247,0.004215952021725106,0.0025701017363944437,4.7390189335582564e-05,1.375886463412794e-05,0.0023963602685167316,5.1332527813065774e-11,0.00038490667488588905,3.351403510699705e-09,7.410488650968635e-05,7.479614828520274e-10,1.9380554369605603e-11,0.0004308425325470577,1.457474196325989e-06,0.007616482209010905,0.00026747630753526564,0.0001885194790475321,1.0342146775386318e-06,1.2006781564110757e-08,3.2559735968660403e-09,2.7121710447717338e-12,2.3236751453445298e-07,0.00015338349358515863,7.321748375254689e-06,8.851660259140973e-08,8.409442118951282e-05,1.5648924421046506e-05,7.445694653613161e-09,2.306041981808486e-06,1.336230228322089e-09,7.98330916122324e-09,1.004665160032701e-09,7.120527473020616e-11,8.233419435524697e-10,1.54120563107723e-11,1.728277465048583e-12,1.4374043684642463e-07,1.306901379967599e-07,4.123533629791308e-13,5.997716786629021e-06,3.5014906768841396e-14,2.3682819860859433e-08,8.379890068086296e-09,4.0510526705960445e-22,3.7190549339546996e-13,2.0694053159757546e-14
4.3958617614359885e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439893963763848,0.10569900917588498,0.020130391202887413,1.2684410653767053e-05,0.0019655866346428895,0.004240500679042354,0.002584063663713163,4.760367879974395e-05,1.387747511743022e-05,0.00239899162791336,5.173485421230446e-11,0.0003850497554576917,3.363692774645175e-09,7.441437926574406e-05,7.520989317807549e-10,1.9559318570000336e-11,0.00042940331110221313,1.4715586357553567e-06,0.007615223567770736,0.00026542751346178046,0.00018893926296345497,1.028577268505606e-06,1.201433027820814e-08,3.2594064205984658e-09,2.7294635436865747e-12,2.3483893547266435e-07,0.00015467157895678282,7.35729509748021e-06,8.886531214666733e-08,8.458651992353522e-05,1.5667061105002325e-05,7.453888751956575e-09,2.328329454900645e-06,1.3317698579105857e-09,8.026698084240533e-09,1.0021397283586423e-09,7.171022408423022e-11,8.26782663274069e-10,1.551279707640423e-11,1.7271975765331915e-12,1.4525669212946397e-07,1.3128237480279184e-07,4.16339185689584e-13,6.005137679013051e-06,3.504179454740703e-14,2.388758870849596e-08,8.413965780482648e-09,4.108808697251827e-22,3.737287599318354e-13,2.0795900417280206e-14
