Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CO2X(24),C2H4X(215),CHO2X(213),C2H4X(70)
1.7177473148783598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327882629065307,0.09411034956037499,0.01351554744851983,1.1606811306636927e-05,0.004486570871567231,0.026410444889159806,0.013987215985402852,5.948040069557702e-05,2.7463261461447073e-11,0.0022651445646200336,6.649645146444426e-11,0.00046143991602953896,3.079169788538515e-09,3.4947629616217604e-05,1.1737830824050571e-09,7.905752988193821e-11,4.018820323086848e-05,1.1042950098329972e-05,0.006767728764988956,2.669566192828036e-05,0.00038926692761025866,1.045066223512955e-07,7.616410991320467e-09,9.034077482685525e-09,3.929104325315595e-10,1.2064292855015684e-05,0.0012979626061753707,4.050380819148394e-06,2.0166606162248688e-07,0.0005289041805945378,7.02677100570724e-09,1.74755001294372e-05,8.791050344332713e-06,4.3378636451588076e-08,1.2444126380099112e-10,3.876705709685824e-10,2.415827500519542e-10,1.6426233239289184e-07,7.928418537112017e-11,9.292179622155914e-11,1.2465770886069382e-06,1.3906647854670706e-13,3.119316502137569e-12
1.7186330693201206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443277545104734,0.09410284015632217,0.013511879021687222,1.1608762173374465e-05,0.004487172974865917,0.026425971417815525,0.013994040010084464,5.9469257627562495e-05,2.750649194099097e-11,0.0022649382193110413,6.648485824642632e-11,0.0004614822947336533,3.078937760778102e-09,3.4918542035425055e-05,1.1744637093812713e-09,7.909582022977641e-11,4.015994618729563e-05,1.1049406362383205e-05,0.006767169370917803,2.665961150968971e-05,0.00038936733775448204,1.0439273466495791e-07,7.613650087944227e-09,9.0332018319648e-09,3.9354654977955005e-10,1.2080894934548624e-05,0.001299409859020387,4.052282907910906e-06,2.0169252057045439e-07,0.0005292140015080607,7.026110588136223e-09,1.7485717476996742e-05,8.789438690570263e-06,4.3399674491801755e-08,1.2435340728137665e-10,3.87346785751413e-10,2.4175924256490244e-10,1.6423107903922367e-07,7.931564024767432e-11,9.287860642200351e-11,1.2473182470256322e-06,1.3898056556755566e-13,3.1211311907393943e-12
1.7195188237618814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327626304109613,0.09409533140962724,0.013508211604432805,1.1610711355623943e-05,0.004487774552421628,0.026441496955133384,0.014000862419050268,5.945811870930106e-05,2.7549762920131256e-11,0.002264731936296393,6.647327206297868e-11,0.00046152465979190963,3.078705933599973e-09,3.488947978977093e-05,1.1751442710589013e-09,7.913409627764457e-11,4.013172587786535e-05,1.1055861350963514e-05,0.006766610013949077,2.6623625019770107e-05,0.00038946771341607606,1.0427901514589534e-07,7.61089033937512e-09,9.032326468968997e-09,3.9418335217756636e-10,1.2097510635161101e-05,0.0013008579326076887,4.0541845213642286e-06,2.01718955365494e-07,0.0005295237997067594,7.02545035359853e-09,1.7495932806049587e-05,8.787827043986763e-06,4.34207073128706e-08,1.2426566476737711e-10,3.8702328267106024e-10,2.4193574533280424e-10,1.6419983699637263e-07,7.934708110270836e-11,9.283546657223988e-11,1.2480592507069281e-06,1.388947182483494e-13,3.122945502330606e-12
1.7204045782036421e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327498009978133,0.09408782332013366,0.013504545196491654,1.1612658855279985e-05,0.004488375604861342,0.02645702150093382,0.014007683212429622,5.9446983940589304e-05,2.7593074406629364e-11,0.0022645257155255918,6.646169291321207e-11,0.0004615670112148404,3.078474306887394e-09,3.486044286820582e-05,1.1758247673875127e-09,7.917235802783964e-11,4.0103542228891147e-05,1.1062315064620396e-05,0.006766050694074468,2.6587702313024205e-05,0.00038956805462012474,1.041654634625836e-07,7.608131744980843e-09,9.031451393539329e-09,3.9482084010275404e-10,1.2114139961049037e-05,0.0013023068270256039,4.0560856595483045e-06,2.0174536603584587e-07,0.0005298335751853832,7.024790301946105e-09,1.7506146117450484e-05,8.786215404796766e-06,4.3441734915180157e-08,1.2417803603035738e-10,3.867000616047942e-10,2.42112258307571e-10,1.6416860626394332e-07,7.937850794086139e-11,9.279237659041446e-11,1.2488000997108595e-06,1.3880893591074955e-13,3.1247594370622605e-12
1.721201757201227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432738247022186,0.09408106660136752,0.013501246292088553,1.1614410167916558e-05,0.004488916103600213,0.026470992744258903,0.014013820545251868,5.943696619642722e-05,2.7632089384671694e-11,0.0022643401700086015,6.645127769144836e-11,0.0004616051158459716,3.0782660141471653e-09,3.483433128172499e-05,1.1764371581682363e-09,7.920678138040413e-11,4.007820822878412e-05,1.106812231729884e-05,0.0067655473378959476,2.655542629166004e-05,0.00038965833226332154,1.0406341016874744e-07,7.605649996303852e-09,9.030664071394743e-09,3.9539516567014696e-10,1.2129118007378692e-05,0.0013036115338844762,4.057796277584965e-06,2.017691150360618e-07,0.0005301123536861498,7.02419641169134e-09,1.751533637333209e-05,8.784764936024955e-06,4.3460655295436185e-08,1.240992672579811e-10,3.8640940366475084e-10,2.4227112867841674e-10,1.6414050827478993e-07,7.940678011459255e-11,9.275363817610561e-11,1.2494667316148495e-06,1.387317870519496e-13,3.1263916562268106e-12
1.7219989361988117e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432726685938019,0.09407431041469434,0.013497948204821609,1.1616160120561709e-05,0.00448945617795759,0.026484963184179842,0.014019956569649062,5.942695181303706e-05,2.7671137185586423e-11,0.002264154674831351,6.64408681654988e-11,0.0004616432094486765,3.0780578836030466e-09,3.480824019065226e-05,1.1770494959388261e-09,7.924119315539097e-11,4.005290381074244e-05,1.1073928538120833e-05,0.006765044011750935,2.6523201711690072e-05,0.0003897485820345575,1.039614923105361e-07,7.603169181505489e-09,9.02987698192648e-09,3.959700470705861e-10,1.2144107096509316e-05,0.0013049169057509017,4.0595065107024215e-06,2.0179284453853426e-07,0.0005303911137756011,7.0236026693306654e-09,1.7524524996243578e-05,8.78331447357319e-06,4.347957144893978e-08,1.2402059029466791e-10,3.8611897396531885e-10,2.4243000727460935e-10,1.6411241944633005e-07,7.943504094181348e-11,9.271494003157791e-11,1.2501332383225112e-06,1.3865469107716803e-13,3.1280235703565423e-12
1.7227961151963965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327151177456176,0.09406755476000063,0.013494650934497813,1.1617908714590477e-05,0.004489995828388242,0.026498932820566926,0.014026091285716325,5.941694079022377e-05,2.7710217815001483e-11,0.0022639692299569695,6.643046433462299e-11,0.00046168129203061196,3.07784991516865e-09,3.478216958684034e-05,1.1776617806626963e-09,7.9275593354477e-11,4.0027628921514675e-05,1.107973372748425e-05,0.006764540715633427,2.6491028467923186e-05,0.00038983880395207656,1.0385970965011499e-07,7.600689300122945e-09,9.029090125011682e-09,3.96545484568059e-10,1.2159107231457094e-05,0.0013062229426880874,4.061216358928105e-06,2.0181655456355194e-07,0.0005306698554499341,7.023009074756656e-09,1.7533711986809238e-05,8.78186401759891e-06,4.3498483375966805e-08,1.23942004975185e-10,3.8582877241600365e-10,2.4258889407308144e-10,1.6408433977814552e-07,7.946329042591765e-11,9.267628209905816e-11,1.2507996198775578e-06,1.3857764798870174e-13,3.1296551795584173e-12
1.7235932941939813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327035424452915,0.09406079963717312,0.013491354480924195,1.1619655951375975e-05,0.004490535055346217,0.02651290165329082,0.014032224693549035,5.9406933127777663e-05,2.7749331278535222e-11,0.0022637838353485712,6.642006619805174e-11,0.00046171936359942864,3.077642108757188e-09,3.475611946211303e-05,1.1782740123033165e-09,7.930998197933966e-11,4.000238350799571e-05,1.1085537885787792e-05,0.006764037449537434,2.6458906455451176e-05,0.00038992899803406235,1.0375806194323408e-07,7.598210351689463e-09,9.028303500545725e-09,3.9712147844937565e-10,1.2174118415280767e-05,0.0013075296447588134,4.062925822290247e-06,2.0184024513191522e-07,0.0005309485787053534,7.022415627854362e-09,1.7542897345652017e-05,8.78041356825987e-06,4.351739107676061e-08,1.2386351113477454e-10,3.8553879892567987e-10,2.4274778902685783e-10,1.640562692697772e-07,7.949152857024878e-11,9.26376643178522e-11,1.251465876323685e-06,1.3850065678214198e-13,3.131286483944213e-12
1.724390473191566e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326919600373477,0.0940540450460987,0.013488058843907823,1.1621401832289376e-05,0.004491073859284838,0.026526869682222568,0.014038356793242834,5.939692882547466e-05,2.7788477581796506e-11,0.0022635984909692543,6.640967375498736e-11,0.0004617574241627704,3.0774344642815007e-09,3.473008980826545e-05,1.1788861908242154e-09,7.934435903165725e-11,3.9977167517225894e-05,1.1091341013421519e-05,0.006763534213456983,2.6426835569637438e-05,0.0003900191642987784,1.0365654894936576e-07,7.595732335723292e-09,9.027517108406034e-09,3.976980289698006e-10,1.2189140650930169e-05,0.0013088370120255821,4.064634900809269e-06,2.0186391626394047e-07,0.0005312272835380724,7.0218223285051265e-09,1.7552081073403034e-05,8.778963125714139e-06,4.353629455149729e-08,1.237851086091328e-10,3.8524905340263314e-10,2.429066921258397e-10,1.640282079207259e-07,7.951975537820238e-11,9.259908663052848e-11,1.2521320077045722e-06,1.3842371797645025e-13,3.132917483615602e-12
1.7251876521891508e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432680370522097,0.0940472909866645,0.013484764023255802,1.1623146358699942e-05,0.004491612240656716,0.026540836907233585,0.014044487584893612,5.938692788307624e-05,2.7827656730384697e-11,0.0022634131967820973,6.639928700460384e-11,0.0004617954737282745,3.0772269816540017e-09,3.470408061706431e-05,1.179498316188977e-09,7.937872451310869e-11,3.9951980896390186e-05,1.1097143110782052e-05,0.00676303100738612,2.639481570611172e-05,0.0003901093027644187,1.0355517043542226e-07,7.593255251763643e-09,9.02673094846174e-09,3.9827513638291636e-10,1.2204173941390105e-05,0.0013101450445504757,4.066343594512262e-06,2.0188756797958437e-07,0.0005315059699443111,7.021229176604502e-09,1.756126317068636e-05,8.7775126901201e-06,4.355519380046838e-08,1.237067972343719e-10,3.8495953575553946e-10,2.4306560335737495e-10,1.6400015573045227e-07,7.954797085318464e-11,9.256054898097226e-11,1.252798014063882e-06,1.3834683201203678e-13,3.1345481786772197e-12
1.7259848311867356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326687738998505,0.09404053745875783,0.013481470018775275,1.1624889531975012e-05,0.004492150199913738,0.026554803328195622,0.014050617068597513,5.937693030032969e-05,2.786686872988964e-11,0.0022632279527501674,6.63889059460471e-11,0.0004618335123035715,3.077019660786716e-09,3.46780918802479e-05,1.1801103883612428e-09,7.941307842537368e-11,3.9926823592817836e-05,1.1102944178267437e-05,0.0067625278313189,2.6362846760783902e-05,0.00039019941344910886,1.0345392616115587e-07,7.59077909934636e-09,9.025945020602895e-09,3.9885280096895605e-10,1.2219218289695813e-05,0.001311453742395143,4.068051903427676e-06,2.0191120029938498e-07,0.0005317846379202984,7.020636172040119e-09,1.7570443638124134e-05,8.776062261636436e-06,4.357408882393402e-08,1.2362857684707402e-10,3.8467024589243894e-10,2.4322452268099963e-10,1.639721126983773e-07,7.957617499854527e-11,9.252205131005902e-11,1.2534638954452595e-06,1.3826999815672004e-13,3.1361785692394585e-12
1.7267820101843204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326571701709205,0.09403378446226615,0.013478176830273428,1.1626631353479801e-05,0.004492687737507002,0.02656876894498088,0.014056745244450969,5.9366936076966476e-05,2.7906113585890654e-11,0.002263042758836509,6.637853057843193e-11,0.0004618715398962845,3.076812501591245e-09,3.46521235895232e-05,1.1807224073047153e-09,7.944742077013267e-11,3.990169555399769e-05,1.1108744216269478e-05,0.006762024685249404,2.6330928629864296e-05,0.00039028949637101806,1.0335281588693182e-07,7.588303877994073e-09,9.02515932471181e-09,3.9943102299105214e-10,1.2234273698811665e-05,0.0013127631056208738,4.069759827578432e-06,2.019348132436851e-07,0.000532063287462271,7.020043314693911e-09,1.7579622476344174e-05,8.77461184042218e-06,4.359297962208967e-08,1.2355044728432657e-10,3.843811837206966e-10,2.433834500770869e-10,1.6394407882387818e-07,7.960436781765767e-11,9.248359355983714e-11,1.254129651892331e-06,1.3819321653239712e-13,3.137808655406477e-12
1.7275791891819052e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326455593356207,0.0940270319970772,0.013474884457557483,1.1628371824577602e-05,0.004493224853886887,0.026582733757461882,0.014062872112550686,5.93569452127039e-05,2.794539130395745e-11,0.0022628576150041557,6.636816090084522e-11,0.00046190955651403,3.07660550397878e-09,3.462617573656898e-05,1.1813343729831466e-09,7.948175154906688e-11,3.987659672756297e-05,1.1114543225183015e-05,0.006761521569171722,2.629906120981786e-05,0.0003903795515482719,1.0325183937744458e-07,7.585829587240401e-09,9.024373860666029e-09,4.0000980271104825e-10,1.2249340171718297e-05,0.0013140731342885415,4.071467366990684e-06,2.0195840683260983e-07,0.0005323419185664741,7.0194506044554284e-09,1.7588799685970765e-05,8.773161426636663e-06,4.361186619519196e-08,1.2347240838364705e-10,3.8409234914774086e-10,2.43542385524991e-10,1.639160541062923e-07,7.963254931390113e-11,9.244517567331527e-11,1.2547952834487055e-06,1.3811648723437906e-13,3.1394384372838245e-12
1.72837636817949e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432633941394265,0.09402028006307879,0.013471592900434695,1.1630110946630284e-05,0.004493761549503242,0.026596697765511462,0.01406899767299353,5.934695770724887e-05,2.798470188965272e-11,0.0022626725212161274,6.635779691235333e-11,0.00046194756216441966,3.0763986678602545e-09,3.460024831304325e-05,1.1819462853603454e-09,7.951607076385808e-11,3.985152706125248e-05,1.112034120540421e-05,0.006761018483079958,2.626724439732728e-05,0.0003904695789989582,1.0315099639746053e-07,7.58335622662225e-09,9.02358862834555e-09,4.005891403954988e-10,1.226441771141009e-05,0.0013153838284587379,4.073174521691744e-06,2.0198198108631551e-07,0.0005326205312291579,7.0188580412152866e-09,1.759797526762651e-05,8.771711020439438e-06,4.363074854351254e-08,1.23394459982879e-10,3.83803742080837e-10,2.4370132899842275e-10,1.638880385449283e-07,7.966071949064333e-11,9.240679759315953e-11,1.2554607901579784e-06,1.3803981012439383e-13,3.1410679149786205e-12
1.7291735471770747e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432622316347169,0.09401352866015895,0.013468302158712355,1.1631848720997617e-05,0.004494297824805129,0.026610660969002827,0.01407512192587667,5.933697356029274e-05,2.8024045348528583e-11,0.0022624874774354272,6.634743861199204e-11,0.0004619855568550573,3.076191993146177e-09,3.457434131057313e-05,1.1825581444001828e-09,7.955037841618883e-11,3.982648650296341e-05,1.1126138157326703e-05,0.006760515426968232,2.623547808937263e-05,0.0003905595787411584,1.030502867094734e-07,7.580883795668675e-09,9.022803627634381e-09,4.0116903631226777e-10,1.227950632086307e-05,0.001316695188191641,4.074881291706835e-06,2.0200553602507472e-07,0.0005328991254465821,7.0182656248582074e-09,1.760714922193594e-05,8.770260621990393e-06,4.364962666727893e-08,1.2331660192037072e-10,3.835153624266184e-10,2.4386028047131446e-10,1.6386003213905152e-07,7.968887835124291e-11,9.23684592615911e-11,1.2561261720637265e-06,1.3796318505966813e-13,3.1426970885969932e-12
1.7299707261746595e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326106841946483,0.09400677778820592,0.013465012232197801,1.1633585149037514e-05,0.00449483368024092,0.02662462336780955,0.014081244871297492,5.9326992771513544e-05,2.8063421686128025e-11,0.0022623024836250466,6.633708599877081e-11,0.0004620235405935407,3.0759854797466846e-09,3.4548454720759034e-05,1.1831699500665826e-09,7.958467450774238e-11,3.980147500072962e-05,1.1131934081343255e-05,0.006760012400830684,2.620376218320218e-05,0.00039064955079294133,1.0294971007729438e-07,7.578412293907912e-09,9.022018858414012e-09,4.017494907251995e-10,1.2294606003039419e-05,0.0013180072135470832,4.076587677060757e-06,2.0202907166906265e-07,0.0005331777012150127,7.017673355269005e-09,1.761632154952402e-05,8.768810231449698e-06,4.366850056671593e-08,1.2323883403489383e-10,3.8322721009141836e-10,2.4401923992186057e-10,1.6383203488789003e-07,7.971702589906379e-11,9.233016062133476e-11,1.256791429209509e-06,1.3788661207496315e-13,3.144325958243966e-12
1.7307679051722443e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432599044937022,0.09400002744710809,0.013461723120698389,1.1635320232106355e-05,0.004495369116258411,0.02663858496180549,0.014087366509353598,5.931701534057804e-05,2.8102830907986275e-11,0.002262117539747964,6.632673907167697e-11,0.000462061513387462,3.075779127571614e-09,3.452258853517894e-05,1.1837817023235215e-09,7.961895904020255e-11,3.977649250270003e-05,1.113772897784866e-05,0.006759509404661461,2.6172096576285837e-05,0.00039073949517233844,1.0284926626776143e-07,7.575941720876134e-09,9.021234320562461e-09,4.023305038972324e-10,1.230971676091288e-05,0.001319319904584579,4.078293677780265e-06,2.0205258803829354e-07,0.0005334562585307231,7.0170812323379985e-09,1.7625492251013217e-05,8.767359848977763e-06,4.368737024209219e-08,1.2316115616556404e-10,3.829392849815931e-10,2.441782073274734e-10,1.6380404679064063e-07,7.9745162137472e-11,9.229190161561528e-11,1.2574565616388711e-06,1.3781009118449304e-13,3.1459545240255365e-12
1.731565084169829e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325873985746084,0.09399327763675407,0.013458434824021539,1.1637053971557957e-05,0.004495904133304446,0.026652545750864995,0.014093486840142926,5.9307041267134404e-05,2.814227301962574e-11,0.0022619326457671385,6.631639782966123e-11,0.00046209947524440437,3.075572936530275e-09,3.4496742745373685e-05,1.1843934011350392e-09,7.965323201525427e-11,3.975153895721453e-05,1.114352284723755e-05,0.006759006438454734,2.614048116645169e-05,0.00039082941189735133,1.0274895504740122e-07,7.573472076108634e-09,9.020450013960923e-09,4.0291207609490397e-10,1.2324838597457171e-05,0.0013206332613631207,4.0799992938925455e-06,2.0207608515283283e-07,0.0005337347973899966,7.016489255953948e-09,1.7634661327025515e-05,8.76590947473539e-06,4.370623569366989e-08,1.2308356815209325e-10,3.8265158700302054e-10,2.4433718266198085e-10,1.637760678464484e-07,7.977328706982414e-11,9.225368218765621e-11,1.2581215693953328e-06,1.3773362224859158e-13,3.1475827860483305e-12
1.7323622631674139e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432575745107727,0.09398652835703264,0.013455147341974692,1.1638786368744551e-05,0.004496438731825277,0.02666650573486271,0.014099605863763623,5.9297070550819505e-05,2.8181748026560896e-11,0.002261747801645519,6.630606227165195e-11,0.00046213742617194533,3.0753669065316838e-09,3.447091734286143e-05,1.185005046465229e-09,7.968749343458294e-11,3.972661431272984e-05,1.1149315689901915e-05,0.006758503502204687,2.610891585176427e-05,0.00039091930098598027,1.0264877617991547e-07,7.571003359131873e-09,9.019665938495189e-09,4.034942075862264e-10,1.2339971515626344e-05,0.0013219472839414124,4.081704525422521e-06,2.0209956303289304e-07,0.0005340133177891224,7.015897425998918e-09,1.7643828778185078e-05,8.764459108883626e-06,4.3725096921660984e-08,1.230060698345715e-10,3.8236411606099985e-10,2.444961658995472e-10,1.6374809805442666e-07,7.980140069946694e-11,9.221550228017001e-11,1.2587864525224005e-06,1.376572051247803e-13,3.149210744417882e-12
1.7331594421649987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325640845366976,0.0939797796078328,0.01345186067436534,1.164051742501599e-05,0.004496972912266267,0.02668046491367374,0.014105723580314177,5.928710319125301e-05,2.8221255934294202e-11,0.002261563007346038,6.62957323965437e-11,0.00046217536617765374,3.0751610374843726e-09,3.444511231912586e-05,1.1856166382782418e-09,7.972174329987495e-11,3.97017185178804e-05,1.1155107506233886e-05,0.0067580005959055195,2.6077400530592997e-05,0.00039100916245620636,1.0254872943234532e-07,7.568535569476212e-09,9.01888209404496e-09,4.0407689863266885e-10,1.2355115518364855e-05,0.0013232619723776559,4.083409372395569e-06,2.0212302169845756e-07,0.0005342918197244001,7.015305742358813e-09,1.765299460511528e-05,8.763008751583868e-06,4.3743953926301956e-08,1.2292866105362992e-10,3.820768720606231e-10,2.446551570200609e-10,1.6372013741364103e-07,7.982950302975793e-11,9.217736183662417e-11,1.2594512110635553e-06,1.3758083991792894e-13,3.150838399238774e-12
1.7339566211625834e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325524168618446,0.09397303138904373,0.013448574821001006,1.1642247141720857e-05,0.004497506675072308,0.0266944232871734,0.014111839989893212,5.927713918804565e-05,2.826079674832175e-11,0.002261378262831619,6.628540820321342e-11,0.0004622132952690942,3.074955329296641e-09,3.441932766563278e-05,1.1862281765382776e-09,7.975598161281721e-11,3.96768515213933e-05,1.116089829662935e-05,0.006757497719551446,2.604593510150421e-05,0.0003910989963259572,1.0244881457699272e-07,7.566068706686318e-09,9.018098480483378e-09,4.04660149494073e-10,1.2370270608642121e-05,0.0013245773267297964,4.085113834840527e-06,2.0214646116923445e-07,0.0005345703031921339,7.0147142049297815e-09,1.76621588084354e-05,8.76155840299771e-06,4.376280670790892e-08,1.228513416501638e-10,3.8178985490728614e-10,2.448141560019796e-10,1.6369218592313226e-07,7.985759406406113e-11,9.213926080130886e-11,1.2601158450622694e-06,1.3750452669841867e-13,3.152465750617389e-12
1.7347538001601682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325407420834906,0.09396628370055472,0.013445289781689258,1.1643975520205583e-05,0.004498040020687489,0.02670838085523745,0.01411795509259968,5.9267178540792766e-05,2.8300370474128756e-11,0.0022611935680651707,6.627508969050777e-11,0.00046225121345382385,3.074749781876373e-09,3.43935633738171e-05,1.1868396612095981e-09,7.979020837509745e-11,3.965201327215552e-05,1.1166688061481426e-05,0.0067569948731367,2.601451946335306e-05,0.0003911888026131508,1.0234903137914656e-07,7.563602770293082e-09,9.017315097699197e-09,4.0524396044409445e-10,1.2385436789419176e-05,0.001325893347055329,4.086817912784189e-06,2.0216988146540157e-07,0.0005348487681886367,7.0141228135952786e-09,1.7671321388766885e-05,8.760108063287064e-06,4.3781655266715356e-08,1.2277411146559547e-10,3.8150306450545237e-10,2.4497316281272153e-10,1.6366424358189815e-07,7.988567380570801e-11,9.21011991172828e-11,1.2607803545619904e-06,1.3742826504353402e-13,3.154092798661039e-12
1.735550979157753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325290602019607,0.09395953654225539,0.013442005556237688,1.1645702561814755e-05,0.004498572949555207,0.026722337617741985,0.014124068888532761,5.925722124907669e-05,2.833997711719104e-11,0.0022610089230095907,6.626477685724771e-11,0.00046228912073939256,3.0745443951311067e-09,3.436781943508746e-05,1.1874510922565222e-09,7.982442358840414e-11,3.9627203719190136e-05,1.1172476801179952e-05,0.006756492056655522,2.5983153515254967e-05,0.0003912785813357162,1.0224937960356053e-07,7.561137759819404e-09,9.01653194557908e-09,4.0582833174896467e-10,1.240061406362148e-05,0.0013272100334114072,4.088521606250499e-06,2.0219328260708856e-07,0.0005351272147102292,7.0135315682343524e-09,1.768048234673392e-05,8.758657732614109e-06,4.380049960291286e-08,1.2269697034177807e-10,3.812165007590567e-10,2.451321774288262e-10,1.636363103889003e-07,7.991374225803579e-11,9.206317672762591e-11,1.2614447396061491e-06,1.3735205489848966e-13,3.1557195434740688e-12
1.7363481581553378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432517371217581,0.09395278991403538,0.013438722144453942,1.164742826789109e-05,0.004499105462118173,0.026736293574563415,0.014130181377791899,5.924726731246659e-05,2.8379616682975074e-11,0.002260824327627764,6.625446970222842e-11,0.00046232701713334423,3.074339168968009e-09,3.434209584082614e-05,1.188062469643423e-09,7.985862725442647e-11,3.9602422811657015e-05,1.1178264516118314e-05,0.006755989270102179,2.5951837156574924e-05,0.00039136833251154056,1.021498590265663e-07,7.558673674808756e-09,9.015749023987348e-09,4.064132636551795e-10,1.2415802434178651e-05,0.001328527385854806,4.090224915266685e-06,2.022166646136687e-07,0.000535405642753239,7.012940468744385e-09,1.7689641682956665e-05,8.75720741114131e-06,4.3819339716815954e-08,1.2261991812094412e-10,3.809301635725985e-10,2.452911998420905e-10,1.6360838634306366e-07,7.994179942442252e-11,9.202519357743425e-11,1.2621090002381583e-06,1.372758968931558e-13,3.1573459851595205e-12
1.7371453371529226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325056751306763,0.09394604381578457,0.013435439546145695,1.1649152639775537e-05,0.004499637558818429,0.026750248725578542,0.014136292560476762,5.923731673051914e-05,2.841928917693825e-11,0.002260639781882566,6.624416822422038e-11,0.000462364902643216,3.07413410329392e-09,3.43163925823902e-05,1.1886737933347279e-09,7.989281937485433e-11,3.957767049884709e-05,1.118405120668997e-05,0.006755486513470943,2.5920570286945725e-05,0.0003914580561584623,1.0205046941385303e-07,7.556210514793645e-09,9.014966332817689e-09,4.0699875644331336e-10,1.2431001904054844e-05,0.0013298454044419076,4.091927839860651e-06,2.022400275053576e-07,0.0005356840523140013,7.01234951500805e-09,1.7698799398054665e-05,8.755757099031378e-06,4.383817560866316e-08,1.2254295464577182e-10,3.8064405284965824e-10,2.454502300126319e-10,1.6358047144327834e-07,7.996984530818071e-11,9.198724961006327e-11,1.2627731365014117e-06,1.3719979029534575e-13,3.1589721238262738e-12
1.737862798250749e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44324951425800774,0.09393997278039169,0.013432485903030892,1.1650703434844296e-05,0.004500116090650849,0.02676280767242619,0.0141417915078547,5.922836407462638e-05,2.8455022579601387e-11,0.0022604737331205116,6.623490174682152e-11,0.00046239899030243667,3.0739496813280777e-09,3.4293277029764605e-05,1.1892239387178125e-09,7.992358241315346e-11,3.955541782400276e-05,1.118925835269401e-05,0.006755034058081514,2.5892472334669755e-05,0.00039153878391823786,1.0196113054686246e-07,7.553994461263593e-09,9.014262107676226e-09,4.075261797214591e-10,1.2444690919274523e-05,0.0013310321907695063,4.093460143335388e-06,2.022610377810111e-07,0.0005359346051133426,7.011817781169981e-09,1.7707039956094956e-05,8.75445182627238e-06,4.385512430166473e-08,1.2247376326595607e-10,3.803867467454702e-10,2.4559336378282454e-10,1.635553558523996e-07,7.999507695967914e-11,9.195313349434434e-11,1.2633707528389042e-06,1.3713133842931514e-13,3.1604353896313742e-12
1.7385802593485753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44324846042769395,0.09393390217410483,0.013429532918535344,1.1652253151277245e-05,0.004500594286313258,0.026775365966381855,0.014147289397061405,5.921941413529966e-05,2.8490782662467823e-11,0.002260307724506966,6.622563986585359e-11,0.00046243306915713764,3.0737653892141997e-09,3.427017793579872e-05,1.1897740405528426e-09,7.995433610212349e-11,3.953318823314201e-05,1.1194464669563527e-05,0.0067545816269202145,2.5864414314629268e-05,0.00039161948940705395,1.0187189740827384e-07,7.551779156261915e-09,9.013558068991405e-09,4.0805405771633346e-10,1.2458388929445204e-05,0.0013322195167595114,4.094992135468552e-06,2.0228203260404037e-07,0.0005361851429364394,7.0112861652181605e-09,1.7715279201979572e-05,8.75314656134831e-06,4.3872069575187784e-08,1.2240464352891622e-10,3.8012962392794724e-10,2.457365038038884e-10,1.635302476680351e-07,8.002029947739038e-11,9.191904903080832e-11,1.2639682685044464e-06,1.3706292829668425e-13,3.1618984101524654e-12
