Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70)
5.1568603287719e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43340300020294276,0.06922098876214945,0.004791825074084493,0.0,0.005305902279690574,0.07846924069110556,0.030734262849604246,3.370917758227149e-05,4.856530923760455e-10,0.0017134105597169714,5.066891110592894e-11,0.0005695247889516371,3.16356955623594e-09,3.983044478890796e-06,3.183067266855068e-09,1.4796037951837787e-10,9.592491211477661e-06,3.705305380546857e-05,0.004867317628528887,1.1258546368240996e-06,0.0006307934138239536,7.474127114643145e-09,2.0425986265192172e-09,1.0337441255422452e-07,2.3316129212636917e-07,1.6662481605612662e-07,0.0007313878899556723,0.01113052683776193,4.6978176749870454e-07,0.0015378272751169883,5.196801552561819e-09,5.86377958098467e-05,3.8068041208611727e-06,9.319302375819459e-08,2.9040980411776145e-11,4.319905770321817e-11,1.980899665079905e-10,9.101262831312693e-08,1.317782619232504e-10,4.127597799149521e-06,1.0233250055902457e-11
5.164384317728149e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4333750457094105,0.06917479424684064,0.004781212699613264,0.0,0.005306215273882329,0.0785663706730958,0.030755217767425236,3.3672276857867895e-05,4.871571162497725e-10,0.001712483292067072,5.0675782723543646e-11,0.0005696897601109559,3.165891025883094e-09,3.971466421851116e-06,3.1861590360559453e-09,1.47992890522841e-10,9.573286425599328e-06,3.713477988533521e-05,0.004863755736068868,1.1205836164748708e-06,0.0006311266692231663,7.4443000662548105e-09,2.0369719464574196e-09,1.0369618061263909e-07,2.3316000045980514e-07,1.6722937074901486e-07,0.0007336068667380197,0.011157681210373058,4.700668204692359e-07,0.0015396323956983515,5.193654121979431e-09,5.876713183175891e-05,3.799390011831809e-06,9.325054874224458e-08,2.898096907271655e-11,4.307070679503346e-11,1.9832767160107543e-10,9.090712807526126e-08,1.3179674494838577e-10,4.136400232110011e-06,1.0255159526328864e-11
5.171908306684398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43334708138015593,0.06912863225266506,0.0047706250782501,0.0,0.005306525831317447,0.0786634305213892,0.03077612546392054,3.363543721638659e-05,4.886625185690502e-10,0.001711557050162049,5.068289277814887e-11,0.0005698545210465387,3.1682285338737983e-09,3.959938380088899e-06,3.1892459906180673e-09,1.4802509622897643e-10,9.554139752368464e-06,3.7216787923239184e-05,0.004860196435610645,1.1153433893658425e-06,0.0006314593691573619,7.414626094568693e-09,2.0313619201308903e-09,1.0401874210409739e-07,2.3315859468950932e-07,1.678348558768669e-07,0.0007358278694945999,0.011184842950115714,4.703511116637721e-07,0.0015414358607368,5.190510047088876e-09,5.8896914068351236e-05,3.7919896943694444e-06,9.330792024456606e-08,2.892114048936206e-11,4.294291349461985e-11,1.9856504262518917e-10,9.080180354045424e-08,1.318150074727051e-10,4.145232467471179e-06,1.0277143712486443e-11
5.179432295640647e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4333191073102822,0.06908250275911579,0.004760062150118269,0.0,0.005306833961562096,0.07876042026508076,0.030796986050079005,3.359865854605446e-05,4.901692938517079e-10,0.0017106318329004036,5.0690241988429216e-11,0.0005700190721417741,3.1705821506710233e-09,3.948460040910665e-06,3.19232813756093e-09,1.4805699766704485e-10,9.535050938674637e-06,3.729907948884447e-05,0.004856639726567464,1.1101337377311828e-06,0.0006317915148164401,7.385104234153515e-09,2.025768495535758e-09,1.0434209628267561e-07,2.3315707530657855e-07,1.6844126950564597e-07,0.0007380508902096221,0.011212011968303766,4.7063464297278667e-07,0.0015432376712777515,5.1873693252775524e-09,5.9027145003690135e-05,3.784603148789999e-06,9.336513864552798e-08,2.886149387180001e-11,4.281567432414014e-11,1.9880207983610935e-10,9.069665440170549e-08,1.3183305037578731e-10,4.154094674171945e-06,1.029920303344349e-11
5.186956284596896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332911235946888,0.06903640574570152,0.00474952385548506,0.0,0.005307139674133543,0.07885733993326086,0.030817799636644255,3.3561940735352904e-05,4.916774366203538e-10,0.0017097076391822744,5.0697831075313294e-11,0.0005701834137787307,3.1729519469674753e-09,3.937031094233208e-06,3.195405483901084e-09,1.480885958644949e-10,9.516019733075424e-06,3.7381656155644474e-05,0.004853085608348562,1.1049544456429794e-06,0.0006321231073869703,7.3557335267234015e-09,2.0201916208358888e-09,1.04666242397588e-07,2.3315544279977194e-07,1.6904860969795137e-07,0.000740275920871406,0.01123918817645542,4.7091741628255276e-07,0.0015450378283675186,5.1842319539333255e-09,5.9157827127903586e-05,3.777230355394584e-06,9.342220432470046e-08,2.8802028435276754e-11,4.268898583473396e-11,1.9903878349091967e-10,9.059168035262822e-08,1.3185087453430327e-10,4.162987021540029e-06,1.0321337909218343e-11
5.1944802735531454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332631303280708,0.06899034119194639,0.004739010134761466,0.0,0.0053074429785005045,0.07895418955501488,0.03083856633411501,3.3525283673016224e-05,4.931869414024116e-10,0.001708784467909418,5.0705660761963005e-11,0.000570347546338161,3.175337993685242e-09,3.925651232557697e-06,3.19847803665209e-09,1.4811989184596795e-10,9.497045885781773e-06,3.746451950095477e-05,0.004849534080359196,1.099805298965683e-06,0.000632454148052124,7.326513020983318e-09,2.014631244362327e-09,1.0499117969331671e-07,2.3315369765552635e-07,1.6965687451323726e-07,0.0007425029534727792,0.011266371486292512,4.711994334751565e-07,0.0015468363330532924,5.181097930444354e-09,5.928896293716969e-05,3.7698712944698898e-06,9.347911766085632e-08,2.874274340015284e-11,4.256284460622906e-11,1.9927515384796052e-10,9.048688108744494e-08,1.3186848082202204e-10,4.1719096792910285e-06,1.0343548760777167e-11
5.2012518636137694e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4332379283000914,0.06894891082966452,0.0047295687476681956,0.0,0.005307713901202941,0.07904129434893448,0.030857216362793104,3.349234416500664e-05,4.945466557085562e-10,0.001707954487048142,5.071291379223192e-11,0.0005704950871940043,3.1774993886432276e-09,3.915451072641787e-06,3.201239241403467e-09,1.4814780067924127e-10,9.480018259439077e-06,3.7539342928587675e-05,0.0048463399193202595,1.0951966657264584e-06,0.000632751613745853,7.300342208422385e-09,2.0096409689493992e-09,1.0528429909055282e-07,2.3315203112087086e-07,1.7020510179340417e-07,0.0007445089878587183,0.011290842464288305,4.714526040213169e-07,0.0015484535753312817,5.178280169562384e-09,5.9407375134184406e-05,3.7632598645957497e-06,9.353020972252774e-08,2.868954047144875e-11,4.2449782604774535e-11,1.9948760241447495e-10,9.039271093677185e-08,1.3188414092128288e-10,4.179966127226084e-06,1.036360383516579e-11
5.2080234536743934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43321271868106837,0.0689075067282284,0.004720147174052188,0.0,0.0053079828877252615,0.07912834245000075,0.030875828580819956,3.345945369249137e-05,4.959074648340592e-10,0.0017071253326808656,5.072036282618156e-11,0.0005706424592801418,3.1796740560997383e-09,3.905290204000553e-06,3.2039965741345716e-09,1.4817546628828214e-10,9.463036712525532e-06,3.7614401001764986e-05,0.004843147855443128,1.0906121246597344e-06,0.0006330486342079222,7.274291612150206e-09,2.0046639779503642e-09,1.055780581703068e-07,2.331502740933956e-07,1.7075407502469215e-07,0.0007465166315033688,0.011315319059239704,4.7170516500139683e-07,0.001550069480775597,5.175465116424911e-09,5.9526158671094885e-05,3.756659527653164e-06,9.358117896751288e-08,2.863648247922552e-11,4.233715868387586e-11,1.9969978141069483e-10,9.029868189180201e-08,1.3189962588352845e-10,4.188047388621474e-06,1.0383721099902187e-11
5.2147950437350174e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43318750153961133,0.0688661288727432,0.004710745370770382,0.0,0.005308249944870525,0.07921533387940635,0.030894403068241823,3.3426612174877076e-05,4.972693647995626e-10,0.0017062970040102414,5.072800839559423e-11,0.0005707896628714366,3.1818620482321664e-09,3.895168407738701e-06,3.2067500399517937e-09,1.4820288941424132e-10,9.446101066322011e-06,3.768969487825968e-05,0.004839957888285993,1.0860515233524232e-06,0.0006333452102945273,7.248360552490339e-09,1.999700234043691e-09,1.0587245637194578e-07,2.3314842692294706e-07,1.7130379278554153e-07,0.0007485258785780526,0.011339801207214907,4.719571177782172e-07,0.0015516840501514362,5.172652769128444e-09,5.964531538013805e-05,3.7500702692426342e-06,9.363202567028466e-08,2.858356886557321e-11,4.222497040874391e-11,1.9991169102742001e-10,9.02047937308757e-08,1.319149363397341e-10,4.196153588001958e-06,1.0403900863830111e-11
5.2215666337956414e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4331622769441995,0.06882477724832406,0.0047013632947732285,0.0,0.00530851507941073,0.07930226865834031,0.03091293990494521,3.339381953173252e-05,4.986323516289593e-10,0.0017054695002399328,5.0735851033690775e-11,0.0005709366982419061,3.18406341736763e-09,3.885085466595267e-06,3.2094996439593668e-09,1.4823007079644027e-10,9.429211143158507e-06,3.7765225718337184e-05,0.0048367700174044735,1.0815147104955743e-06,0.0006336413428571864,7.222548355994047e-09,1.994749700015971e-09,1.0616749313169732e-07,2.3314648995787678e-07,1.7185425365348038e-07,0.00075053672325981,0.011364288844412335,4.722084637136123e-07,0.0015532972842245488,5.169843125769882e-09,5.9764847097486603e-05,3.7434920749561194e-06,9.368275010478937e-08,2.853079907582192e-11,4.211321536272708e-11,2.0012333145655318e-10,9.011104623272323e-08,1.319300729190026e-10,4.204284850144404e-06,1.0424143436409399e-11
5.2276610648502035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43313956849168794,0.0687875832016141,0.004692936257698927,0.0,0.005308752062241754,0.07938046154073801,0.03092959093251156,3.3364347874227594e-05,4.998599657604279e-10,0.0017047254514790553,5.0743078343563584e-11,0.0005710688864723294,3.1860561302961108e-09,3.876043862432076e-06,3.2119709899357815e-09,1.482543279590813e-10,9.414049159504936e-06,3.7833407039233545e-05,0.004833902725557393,1.0774517939252497e-06,0.0006339074836530361,7.199418454705567e-09,1.9903054831675228e-09,1.0643357171331756e-07,2.33144670201626e-07,1.7235030261272933e-07,0.0007523478446153973,0.011386332358551866,4.7243415733008153e-07,0.001554748053839856,5.1673167570418755e-09,5.987274779596485e-05,3.737581148009329e-06,9.372829778246791e-08,2.8483428778636503e-11,4.2013004249339464e-11,2.0031357784730932e-10,9.002679356849079e-08,1.3194354769401118e-10,4.21162451806487e-06,1.0442415709391072e-11
5.233146052799309e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43311912581063,0.06875412670664155,0.004685365530882828,0.0,0.005308964024002919,0.07945079592904698,0.03094455088548074,3.333785712661994e-05,5.009655660430465e-10,0.0017040563778494965,5.074972009555981e-11,0.0005711877397317124,3.1878589042178054e-09,3.867933049408269e-06,3.2141925334245918e-09,1.4827599293992413e-10,9.40043481152651e-06,3.7894935844368274e-05,0.004831323614090436,1.0738114498635794e-06,0.00063414670430665,7.178682997784556e-09,1.9863147885104566e-09,1.0667348393368756e-07,2.3314297068215085e-07,1.7279725946749662e-07,0.0007539789527199183,0.011406175240458312,4.7263686307514287e-07,0.0015560528227224436,5.165044895334733e-09,5.997012052180975e-05,3.7322689575416638e-06,9.376920636930945e-08,2.8440894403994446e-11,4.1923111183451685e-11,2.0048461342332796e-10,8.995106330084109e-08,1.3195555538431432e-10,4.218247738466946e-06,1.0458904655108924e-11
5.238631040748415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4330986783603528,0.06872068739543861,0.004677807670900476,0.0,0.005309174736282777,0.07952109318664477,0.03095948627733135,3.33113983030699e-05,5.020718723581888e-10,0.0017033878440243662,5.07564920970878e-11,0.0005713064831058813,3.189670548320212e-09,3.859847348218249e-06,3.2164115522484123e-09,1.4829750062123745e-10,9.386850149928755e-06,3.7956622192435574e-05,0.004828745877191337,1.070186448103217e-06,0.0006343856354725589,7.158024343564586e-09,1.9823326950418006e-09,1.0691381409876469e-07,2.331412128629659e-07,1.7324470133740323e-07,0.0007556110986680173,0.011426021610840487,4.7283917308360047e-07,0.0015573567168762372,5.162774804298179e-09,6.0067742568257636e-05,3.7269640006008965e-06,9.381003522131829e-08,2.8398453416500217e-11,4.1833498120998826e-11,2.0065547272952137e-10,8.987542492988372e-08,1.3196745010636465e-10,4.224887625228126e-06,1.047543536182382e-11
5.24411602869752e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43307822617699376,0.06868726526011415,0.004670262655052411,0.0,0.0053093842026213645,0.07959135332478512,0.030974397150212354,3.328497136114064e-05,5.031788825991247e-10,0.001702719849582342,5.076339463425864e-11,0.0005714251167388553,3.1914910906987776e-09,3.851786646478146e-06,3.2186280491155515e-09,1.4831885139242508e-10,9.373295082268895e-06,3.8018466704810995e-05,0.004826169514618996,1.066576710389319e-06,0.0006346242775992305,7.137442143201527e-09,1.978359183191309e-09,1.0715456190245288e-07,2.3313939692637205e-07,1.736926274620261e-07,0.0007572442793702277,0.011445871436047096,4.73041088074661e-07,0.0015586597367092247,5.160506482921427e-09,6.016561491866004e-05,3.7216662695145283e-06,9.385078448307771e-08,2.835610552749554e-11,4.1744163811834294e-11,2.008261558699576e-10,8.979987833876825e-08,1.3197923219089919e-10,4.231544245141751e-06,1.0492007995171916e-11
5.249601016646626e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43305776929663303,0.06865386029278123,0.004662730460679072,0.0,0.0053095924265457,0.07966157635472021,0.030989283546204383,3.325857625846347e-05,5.042865946605638e-10,0.0017020523941025142,5.077042799379027e-11,0.0005715436407742976,3.193320559512834e-09,3.8437508324803955e-06,3.2208420267333798e-09,1.483400456421091e-10,9.359769516539727e-06,3.808047000392899e-05,0.004823594526131218,1.0629821589460563e-06,0.0006348626311343664,7.116936048407098e-09,1.9743942334348893e-09,1.0739572703787966e-07,2.331375230540548e-07,1.741410370802526e-07,0.0007588784917381238,0.011465724682484047,4.7324260876497124e-07,0.0015599618826296292,5.1582399301931e-09,6.026373855805321e-05,3.716375756606796e-06,9.389145429895382e-08,2.831385044967517e-11,4.165510701331938e-11,2.0099666294811938e-10,8.972442341080863e-08,1.3199090196783743e-10,4.238217665108562e-06,1.05086227210517e-11
5.255086004595731e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4330373077552939,0.06862047248555725,0.004655211065160723,0.0,0.005309799411569842,0.07973176228770017,0.03100414550731979,3.3232212952737526e-05,5.053950064386613e-10,0.0017013854771643767,5.0777592463005304e-11,0.000571662055355515,3.195158982985636e-09,3.835739795188965e-06,3.223053487808309e-09,1.4836108375813084e-10,9.346273361166844e-06,3.814263271328624e-05,0.00482102091148471,1.0594027164576543e-06,0.0006351006965245841,7.0965057134041634e-09,1.9704378262942397e-09,1.0763730919678551e-07,2.3313559142707378e-07,1.7458992943035307e-07,0.0007605137326853587,0.011485581316613357,4.7344373587071226e-07,0.0015612631550459017,5.155975145102028e-09,6.036211447315062e-05,3.7110924541987418e-06,9.393204481308676e-08,2.8271687897070102e-11,4.156632649026814e-11,2.011669940682316e-10,8.964906002948267e-08,1.3200245976630308e-10,4.244907952136488e-06,1.052527970562335e-11
5.260570992544837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43301684158894294,0.06858710183056388,0.004647704445917405,0.0,0.005310005161194959,0.07980191113497345,0.03101898307550274,3.320588140172947e-05,5.065041158310269e-10,0.0017007190983478293,5.07848883298288e-11,0.0005717803606254599,3.197006389404446e-09,3.827753424234604e-06,3.225262435045666e-09,1.4838196612755184e-10,9.332806525005804e-06,3.820495545744133e-05,0.004818448670435085,1.0558383060735374e-06,0.0006353384742155016,7.076150795340784e-09,1.966489942336649e-09,1.0787930806899147e-07,2.3313360222586188e-07,1.750393037493605e-07,0.0007621499991267441,0.011505441304954019,4.736444701080959e-07,0.0015625635543667104,5.1537121266376255e-09,6.046074365233899e-05,3.7058163546082895e-06,9.397255616938802e-08,2.8229617585036188e-11,4.1477821014895446e-11,2.0133714933569903e-10,8.957378807843077e-08,1.3201390591463347e-10,4.2516151733404394e-06,1.054197911530815e-11
5.2660559804939424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4329963708334897,0.06855374831992701,0.004640210580408859,0.0,0.00531020967890938,0.07987202290778703,0.031033796292629222,3.317958156327323e-05,5.076139207367307e-10,0.0017000532572331696,5.079231588278614e-11,0.000571898556726735,3.198862807120184e-09,3.819791609910154e-06,3.2274688711497785e-09,1.4840269313665494e-10,9.319368917339353e-06,3.826743886200576e-05,0.00481587780273687,1.052288851413859e-06,0.000635575964651975,7.055870951447069e-09,1.962550562175285e-09,1.0812172334365169e-07,2.3313155563024791e-07,1.7548915927359356e-07,0.0007637872879778818,0.011525304614082323,4.7384481219030517e-07,0.001563863081000944,5.151450873788516e-09,6.055962708568292e-05,3.700547450150307e-06,9.401298851155432e-08,2.8187639230258305e-11,4.138958936676645e-11,2.0150712885499382e-10,8.949860744145528e-08,1.320252407403478e-10,4.258339395942109e-06,1.0558721116788193e-11
5.271540968443048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4329758955247871,0.06852041194577684,0.004632729446134467,0.0,0.005310412968188659,0.07994209761738579,0.031048585200507232,3.3153313395269675e-05,5.087244190563109e-10,0.001699387953401092,5.0799875411000676e-11,0.0005720166438015882,3.2007282645473978e-09,3.8118542431658868e-06,3.229672798824001e-09,1.4842326517094544e-10,9.305960447874803e-06,3.833008355364773e-05,0.004813308308143497,1.0487542765512128e-06,0.0006358131682775808,7.035665841308322e-09,1.9586196664687945e-09,1.0836455470863043e-07,2.331294518194446e-07,1.7593949523884208e-07,0.0007654255961564953,0.011545171210630457,4.7404476282989503e-07,0.0015651617353577196,5.1491913855433794e-09,6.065876576491679e-05,3.6952857331366893e-06,9.405334198305815e-08,2.8145752550733008e-11,4.130163033274235e-11,2.0167693273110618e-10,8.942351800252059e-08,1.3203646457017176e-10,4.265080687269748e-06,1.05755058770057e-11
5.2770259563921536e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4329554156986315,0.0684870927002478,0.004625261020633191,0.0,0.005310615032495648,0.08001213527501269,0.03106334984087677,3.3127076855686376e-05,5.098356086917796e-10,0.0016987231864326806,5.08075672041916e-11,0.0005721346219919177,3.202602790164466e-09,3.8039412156048885e-06,3.2318742207705904e-09,1.4844368261515173e-10,9.292581026741267e-06,3.839289016009399e-05,0.0048107401864073245,1.045234506010708e-06,0.0006360500855350037,7.0155351280293555e-09,1.954697235920995e-09,1.0860780184967477e-07,2.3312729097204152e-07,1.7639031087962126e-07,0.0007670649205817298,0.011565041061287175,4.7424432274017466e-07,0.0015664595178463705,5.146933660891786e-09,6.0758160683438475e-05,3.6900311958764186e-06,9.40936167271406e-08,2.8103957265753516e-11,4.12139427069294e-11,2.018465610707945e-10,8.934851964575172e-08,1.3204757773005704e-10,4.27183911475797e-06,1.0592333563162357e-11
5.282510944341259e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43293493139076217,0.06845379057547855,0.00461780528148351,0.0,0.005310815875280542,0.08008213589190917,0.031078090255409935,3.3100871902557327e-05,5.109474875466303e-10,0.0016980589559094084,5.081539155267172e-11,0.0005722524914392742,3.2044864125132095e-09,3.7960524194784756e-06,3.234073139690722e-09,1.4846394585322684e-10,9.279230564486949e-06,3.845585931011796e-05,0.004808173437279612,1.041729464778542e-06,0.0006362867168663346,6.99547847428405e-09,1.9507832512812978e-09,1.0885146445201162e-07,2.3312507326603554e-07,1.7684160542976134e-07,0.0007687052581733906,0.011584914132798491,4.744434926309145e-07,0.0015677564288764404,5.144677698822286e-09,6.085781283631671e-05,3.68478383067564e-06,9.413381288683045e-08,2.806225309591904e-11,4.1126525290630776e-11,2.020160139795572e-10,8.927361225543371e-08,1.3205858054513634e-10,4.278614745947526e-06,1.0609204342719115e-11
5.287995932290365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43291444263686235,0.06842050556361197,0.004610362206303351,0.0,0.0053110154999809435,0.08015209947931455,0.03109280648571102,3.30746984939826e-05,5.120600535258458e-10,0.0016973952614131318,5.082334874734521e-11,0.0005723702522848608,3.206379160198769e-09,3.7881877476816334e-06,3.2362695582845843e-09,1.4848405526834908e-10,9.265908972076643e-06,3.851899163354369e-05,0.004805608060510551,1.0382390782865728e-06,0.0006365230627121688,6.975495544785277e-09,1.9468776933443256e-09,1.0909554219971365e-07,2.3312279887881862e-07,1.7729337812265566e-07,0.0007703466058533539,0.011604790391966213,4.7464227321088903e-07,0.0015690524688576916,5.142423498323272e-09,6.0957723220282916e-05,3.6795436298377324e-06,9.41739306049349e-08,2.8020639763117482e-11,4.10393768922927e-11,2.021852915629839e-10,8.919879571601126e-08,1.3206947333974897e-10,4.28540764848511e-06,1.0626118383395504e-11
5.29348092023947e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4328939494725585,0.0683872376567952,0.004602931772750029,0.0,0.0053112139100219245,0.08022202604846626,0.03110749857331658,3.304855658812816e-05,5.131733045359033e-10,0.0016967321025260877,5.083143907970542e-11,0.0005724879046695323,3.208281061889931e-09,3.7803470937485002e-06,3.238463479251266e-09,1.4850401124292343e-10,9.252616160888886e-06,3.858228776125086e-05,0.004803044055849252,1.0347632724080562e-06,0.0006367591235122001,6.955586008586354e-09,1.942980542949409e-09,1.0934003477443143e-07,2.3312046798716074e-07,1.7774562819028506e-07,0.0007719889605450873,0.011624669805648387,4.748406651906303e-07,0.001570347638200102,5.140171058384419e-09,6.10578928337215e-05,3.6743105856633745e-06,9.421397002402589e-08,2.7979116990504517e-11,4.0952496327454055e-11,2.0235439392924033e-10,8.912406991208816e-08,1.320802564374752e-10,4.292217890123122e-06,1.0643075853168796e-11
5.298965908188576e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43287345193342014,0.06835398684717964,0.004595513958520189,0.0,0.0053114111088160875,0.08029191561059967,0.031122166559695477,3.302244614322553e-05,5.142872384847819e-10,0.0016960694788308894,5.083966284183269e-11,0.0005726054487337999,3.210192146318731e-09,3.7725303518478727e-06,3.240654905288701e-09,1.4852381415858225e-10,9.23935204271338e-06,3.864574832515965e-05,0.004800481423043752,1.0313019734668063e-06,0.0006369948997057935,6.93574953377478e-09,1.9390917809811973e-09,1.0958494185747585e-07,2.3311808076725084e-07,1.78198354864028e-07,0.000773632319172718,0.01164455234076015,4.750386692766075e-07,0.0015716419373138558,5.137920377994212e-09,6.115832267668053e-05,3.6690846904506146e-06,9.425393128646546e-08,2.7937684502519147e-11,4.086588241870056e-11,2.0252332118494672e-10,8.904943472842618e-08,1.3209093016107622e-10,4.299045538719476e-06,1.0660076920273981e-11
5.304450896137681e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43285295005496116,0.06832075312692078,0.004588108741349735,0.0,0.005311607099763621,0.08036176817694847,0.031136810486249014,3.299636711757157e-05,5.154018532819698e-10,0.0016954073899105241,5.084802032639206e-11,0.0005727228846178305,3.212112442280177e-09,3.7647374167787557e-06,3.242843839093792e-09,1.485434643961865e-10,9.226116529748583e-06,3.8709373958233755e-05,0.004797920161841008,1.0278551082252446e-06,0.0006372303917306689,6.915985789910516e-09,1.9352113883693265e-09,1.0983026312924479e-07,2.3311563739468603e-07,1.7865155737500183e-07,0.0007752766786624006,0.011664437964272323,4.752362861735901e-07,0.0015729353666093463,5.13567145614057e-09,6.125901375086428e-05,3.663865936494942e-06,9.429381453439829e-08,2.7896342024868148e-11,4.077953399561153e-11,2.026920734360613e-10,8.897489004994482e-08,1.3210149483251568e-10,4.305890662237366e-06,1.0677121753203076e-11
5.309935884086787e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43283244387263875,0.06828753648817838,0.0045807160990137714,0.0,0.005311801886252358,0.08043158375874414,0.03115143039431097,3.2970319469528134e-05,5.165171468384697e-10,0.0016947458353483466,5.085651182663111e-11,0.000572840212461449,3.214041978632736e-09,3.7569681839659446e-06,3.2450302833623563e-09,1.4856296233582695e-10,9.21290953459889e-06,3.877316529449031e-05,0.004795360271986916,1.024422603877429e-06,0.0006374656000235154,6.896294451976052e-09,1.9313393460876424e-09,1.1007599826727646e-07,2.3311313804444049e-07,1.79105234952639e-07,0.0007769220359419148,0.01168432664321176,4.7543351658944775e-07,0.001574227926497177,5.133424291813239e-09,6.135996705961868e-05,3.6586543160893515e-06,9.433361990972852e-08,2.7855089284496422e-11,4.069344989470948e-11,2.028606507922123e-10,8.890043576172062e-08,1.3211195077301688e-10,4.312753328745059e-06,1.0694210520704056e-11
5.3154208720358925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4328119334218532,0.0682543369231165,0.004573336009326537,0.0,0.005311995471657837,0.08050136236721606,0.03116602632514769,3.294430315752193e-05,5.17633117066807e-10,0.0016940848147280793,5.086513763637767e-11,0.0005729574324041374,3.2159807842979643e-09,3.749222549455634e-06,3.247214240789008e-09,1.4858230835682466e-10,9.199730970272041e-06,3.883712296898088e-05,0.004792801753226303,1.0210043880574732e-06,0.000637700525020945,6.8766751934932674e-09,1.92747563515502e-09,1.1032214694894388e-07,2.331105828909179e-07,1.7955938682586517e-07,0.0007785683879397863,0.01170421834466217,4.7563036122753747e-07,0.0015755196173881545,5.1311788840006425e-09,6.146118360794557e-05,3.6534498215244123e-06,9.437334755415227e-08,2.7813926009609616e-11,4.060762895941731e-11,2.0302905336131762e-10,8.88260717489864e-08,1.321222983029846e-10,4.319633606415683e-06,1.0711343391781042e-11
5.320905859984998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43279141873794935,0.06822115442390317,0.004565968450141346,0.0,0.005312187859343361,0.08057110401359166,0.03118059831995817,3.2918318140044086e-05,5.187497618810353e-10,0.001693424327633805,5.087389805003773e-11,0.0005730745445850376,3.217928888260009e-09,3.741500409911067e-06,3.2493957140672505e-09,1.4860150283773268e-10,9.186580750176964e-06,3.8901247617792264e-05,0.0047902446053029275,1.0176003888304567e-06,0.0006379351671578943,6.857127688550357e-09,1.9236202366351627e-09,1.1056870885111542e-07,2.3310797210794683e-07,1.800140122236777e-07,0.0007802157315866048,0.011724113035762733,4.7582682078832446e-07,0.0015768104396932884,5.128935231690046e-09,6.156266440249768e-05,3.6482524450883384e-06,9.44129976091547e-08,2.777285192966294e-11,4.0522070040005755e-11,2.0319728124937625e-10,8.875179789713087e-08,1.3213253774201727e-10,4.3265315635269886e-06,1.0728520535693676e-11
5.326390847934104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4327708998562158,0.0681879889827108,0.004558613399350524,0.0,0.005312379052660047,0.0806408087090964,0.031195146419874125,3.2892364375650064e-05,5.198670791967433e-10,0.0016927643736499665,5.088279336259306e-11,0.0005731915491429552,3.219886319566265e-09,3.733801662608205e-06,3.251574705889524e-09,1.486205461563369e-10,9.17345878812084e-06,3.896553987806318e-05,0.004787688827959489,1.0142105346840702e-06,0.0006381695268681034,6.837651618024429e-09,1.9197731316354473e-09,1.1081568364721702e-07,2.3310530586872908e-07,1.8046911037296108e-07,0.0007818640638144717,0.011744010683708613,4.7602289597710694e-07,0.0015781003938237907,5.126693333871196e-09,6.166441045155707e-05,3.64306217906705e-06,9.445257021597378e-08,2.7731866775319098e-11,4.043677199354204e-11,2.0336533456751686e-10,8.86776140916978e-08,1.3214266940899483e-10,4.333447268461146e-06,1.0745742121955678e-11
