Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),S(216),CHO2(74)
2.1459908062961587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669347587,0.11866996592462213,0.022821567691522996,7.644375007078438e-60,6.14035200010828e-32,2.323504440125104e-21,2.8474042858902212e-42,4.0533884941480305e-32,2.8231205486392615e-71,1.8940070672084864e-12,2.252258938398848e-62,1.8940070590223157e-12,1.0621306193989272e-42,1.0632800972153667e-41,1.0919904702463994e-58,1.2661517637932107e-59,8.262118613430905e-23,1.5036087565342177e-45,1.0343692457247099e-10,3.062583520406228e-12,1.2262807310259268e-14,6.956109990055718e-23,2.576205653434583e-22,1.2258708076651694e-14,1.4320303246193058e-18,4.0515464342238e-19,3.958155859565528e-21,2.9459132540482877e-37,4.981698332356958e-32,3.262210714693224e-30,2.3176856472246503e-22,4.135235503989104e-40,1.9230438352124487e-52,2.310832405346496e-20,5.904529270860136e-55,1.9823155176471875e-63,1.387121320621805e-49,1.8357833870132848e-54,4.9934570266250276e-55,1.3763453165989136e-41,3.384591847686262e-51,1.802919934365725e-77,4.3917606716092607e-110,3.2207506061353257e-79
3.21898623786891e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664021386,0.11866996587195053,0.02282156769075735,6.3613657726749375e-59,1.755786293531211e-31,4.954237467543905e-21,1.8016369886316045e-41,1.203349594406032e-31,2.3385181021586074e-70,2.8410106260985687e-12,1.278765694589068e-61,2.8410106087029895e-12,4.018254800951283e-42,4.0536475442602386e-41,7.970973639261422e-58,9.242253426325629e-59,1.7557002458311066e-22,8.128552443637049e-45,1.5515538766754488e-10,4.593875320444565e-12,1.8395858762519174e-14,1.4780683010017135e-22,5.474398228161489e-22,1.838691200182473e-14,2.8119829360508046e-18,1.0864657476714838e-18,1.3806500744291022e-20,1.5832972205084484e-36,1.4243464738849076e-31,9.353156297871855e-30,4.9250256572991155e-22,1.85462244780934e-39,1.4037185721485312e-51,3.471412458146593e-20,4.3317524694685963e-54,1.646641706361474e-62,7.49942466548815e-49,1.347054074708582e-53,3.174653262707809e-54,5.206993363330417e-41,1.5884660002552246e-50,1.6282807653538262e-76,2.0172068192595768e-109,3.057479065049304e-78
5.364977101014412e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727653368985,0.11866996576660734,0.02282156768922606,9.06609786790659e-57,8.069349220739219e-31,1.378863291392216e-20,6.788645137594849e-40,5.636740766483858e-31,2.739125472450395e-68,4.735017744355471e-12,3.43766804361741e-60,4.73501769626233e-12,3.1712440103225677e-41,3.3330048038895383e-40,5.26381788600117e-56,6.103280881380136e-57,4.853994993619557e-22,1.6950572336817411e-43,2.5859231251073344e-10,7.65645891876893e-12,3.0666604396093803e-14,4.08567517633767e-22,1.5134824205847148e-21,3.064055997285502e-14,6.513034887748796e-18,4.211951269576226e-18,9.000869340015452e-20,3.4488806274203934e-35,6.544269192324568e-31,4.325779173165682e-29,1.3615845499094186e-21,2.2592363908942597e-38,9.269523530184767e-50,5.804965730720006e-20,3.4827995865363235e-52,2.3739932452997052e-60,1.5641531972850786e-47,1.083347190520662e-51,1.1464092475894214e-52,4.109410020287263e-40,2.2143673931370093e-49,4.422064728547203e-74,2.847657408616629e-105,9.72614492092598e-76
7.296368877845363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727643781815,0.11866996567179847,0.022821567687847898,5.67872233051778e-56,1.8164533325413195e-30,2.464249628682026e-20,3.0605990119496716e-39,1.3007348349093096e-30,1.4654020207298762e-67,6.439624151171633e-12,1.4926811071841143e-59,6.439624065532601e-12,8.899541315811304e-41,9.720140425352454e-40,2.6101851396666356e-55,3.026437518115256e-56,8.643527139446483e-22,6.494900453688888e-43,3.516855437815884e-10,1.0412784155845444e-11,4.1714282985275493e-14,7.274493186186669e-22,2.6950310949653094e-21,4.1666614283580625e-14,1.0372005594956093e-17,8.654485642804365e-18,2.3034661084456855e-19,1.384252073566438e-34,1.4729213454734435e-30,9.766308275121272e-29,2.424531223044089e-21,7.489436611137486e-38,4.5964686049411524e-49,7.915174333824191e-20,2.041610684400111e-51,1.5563279743280361e-59,5.993587413910099e-47,6.349767963043474e-51,4.9541354410575485e-52,1.1532343141973909e-39,7.58995588815626e-49,3.0622982272368984e-73,5.611142265528073e-104,7.138246861258464e-75
9.227760654676315e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763419465,0.1186699655769896,0.022821567686469736,2.4058418856144516e-55,3.4333159538270234e-30,3.8582533976369654e-20,1.024290740972001e-38,2.5044856804445564e-30,6.488044085025201e-67,8.144230558395297e-12,4.519846147858233e-59,8.144230424712239e-12,2.0376022709894043e-40,2.2240348359593852e-39,1.0103761653699861e-54,1.1715012840197816e-55,1.3492668142434672e-21,1.9080186127675157e-42,4.4477877390080214e-10,1.3169109391423763e-11,5.276642310694577e-14,1.1354194884290665e-21,4.206930096603047e-21,5.269030992894223e-14,1.460359727881246e-17,1.4973204561052495e-17,4.810887550991991e-19,3.9413330704700086e-34,2.7835462708241587e-30,1.8507581913169034e-28,3.7846527208536095e-21,1.8643514157050698e-37,1.7792315350509595e-48,1.0035979013206839e-19,7.402403613475122e-51,6.2333315006462785e-59,1.7607927636751108e-46,2.303151233003579e-50,1.6900862321623196e-51,2.6403985183830945e-39,2.0499903456012563e-48,1.4305879497548063e-72,1.899756403320391e-103,3.465684652196089e-74
1.1159152431507267e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624607486,0.11866996548218073,0.022821567685091575,8.068542213797815e-55,5.738814496667346e-30,5.544523733749273e-20,2.7542802646106855e-38,4.258240524505519e-30,2.1245471208636077e-66,9.848836966003501e-12,1.1733990523008638e-58,9.848836774360228e-12,3.973446978328106e-40,4.397901004714934e-39,3.004213422495234e-54,3.483285456951877e-55,1.93427220698031e-21,4.559281288367564e-42,5.378720029321686e-10,1.592543462558694e-11,6.382290906801604e-14,1.627516350648699e-21,6.030870100923057e-21,6.371177800788888e-14,1.9084313295699325e-17,2.3137070040923967e-17,8.656408364800184e-19,9.567894200422292e-34,4.652014274053032e-30,3.100112828900775e-28,5.425472973767693e-21,3.961624428696377e-37,5.2902529549987966e-48,1.2166792809637612e-19,2.294742257921606e-50,2.1423532486091667e-58,4.207567114538449e-46,7.139846677603122e-50,4.512599652118209e-51,5.1489373336443214e-39,4.5813876275755495e-48,5.319761810255629e-72,1.7080983224199355e-102,1.3358198502011133e-73
1.502193598516917e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760543316,0.11866996529256299,0.02282156768233525,5.630344305438524e-54,1.225225790374394e-29,9.585040012310479e-20,1.206417299817418e-37,9.415010417014354e-30,1.185878462805793e-65,1.3258049782096193e-11,5.190176167197927e-58,1.3258049451919493e-11,1.0549336044745626e-39,1.2300039518084758e-38,1.4860747113237884e-53,1.7230332928630296e-54,3.3325393624539095e-21,1.6367191959819381e-41,7.240584585140861e-10,2.1438085090686213e-11,8.594607912239327e-14,2.803482357758291e-21,1.0390325307685865e-20,8.57496355208006e-14,2.841083395160407e-17,4.378727366918062e-17,2.0270023471248922e-18,3.7175431051979596e-33,9.929520884098843e-30,6.638097790685859e-28,9.347200349696249e-21,1.2286427500107291e-36,2.6168437610124717e-47,1.645124601000138e-19,1.5144712859954639e-49,1.6301891452939525e-57,1.5105068154668015e-45,4.709790081068813e-49,1.8672280309185934e-50,1.36702197899753e-38,1.4942070897134997e-47,4.399383137224591e-71,8.632928214783018e-101,1.2633387708750477e-72
1.8884719538831076e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758625883,0.11866996510294525,0.022821567679578922,2.3460773147368394e-53,2.2280333219625227e-29,1.4709535895540258e-19,3.767820728191392e-37,1.7638890109159323e-29,4.472061048920983e-65,1.6667262599609062e-11,1.561757555722821e-57,1.666726209424598e-11,2.2882927141425425e-39,2.753873372432923e-38,5.128439137551651e-53,5.946137536436638e-54,5.1007847215245614e-21,4.4495957505437785e-41,9.102449100748774e-10,2.695073555055475e-11,1.0808606578318404e-13,4.290189815660995e-21,1.5903127661128833e-20,1.0777926277518816e-13,3.8153433314719734e-17,7.15035901705244e-17,3.9383338584501784e-18,1.0296362481800263e-32,1.8052325949371553e-29,1.2099211487775245e-27,1.4306383494107998e-20,2.939389623546846e-36,9.030596296527967e-47,2.0772696980723723e-19,5.61838451226252e-49,6.507785398181803e-57,4.106560249872277e-45,1.747338878508745e-48,5.668085199417983e-50,2.9652554699787187e-38,3.804651527567775e-47,2.011792779121838e-70,5.8424726894482e-100,6.084889872351059e-72
2.274750309249298e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275670845,0.11866996491332751,0.022821567676822595,7.962701581072774e-53,3.685758744474268e-29,2.0993138695568348e-19,9.978205663944733e-37,2.9852141241512343e-29,1.4221711081186775e-64,2.0076475418637253e-11,4.042774215165966e-57,2.0076474698949998e-11,4.422397131336163e-39,5.44051508292769e-38,1.4959368456453923e-52,1.7344414400648664e-53,7.264103098954059e-21,1.0431440923279673e-40,1.0964313573417988e-09,3.2463386004837966e-11,1.3024443805756312e-13,6.108530793080639e-21,2.2647437558201352e-20,1.298001045970586e-13,4.811675594419026e-17,1.0677484191488214e-16,6.861472799406845e-18,2.4490413248326127e-32,2.985630544574094e-29,2.0054945055990636e-27,2.0373291217497925e-20,6.113912488381391e-36,2.6341366769803302e-46,2.5133655195849865e-19,1.741797328985334e-48,2.222763001947506e-56,9.627398022957938e-45,5.416816972926493e-48,1.4754780805197105e-49,5.730710218138133e-38,8.466617702411528e-47,7.632572502366254e-70,4.419045717416653e-99,2.4651605983942217e-71
2.6610286646154883e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754791016,0.1186699647237098,0.02282156767406627,2.388500731512633e-52,5.696410800279925e-29,2.8454987416131464e-19,2.3569611006164986e-36,4.692443932718249e-29,4.010752824692505e-64,2.3485688239203253e-11,9.403865040021247e-57,2.3485687265441195e-11,7.856156499741455e-39,9.807826737917593e-38,3.8771756836044324e-52,4.495292807822641e-53,9.828694759280868e-21,2.197187408851762e-40,1.2826178002474635e-09,3.797603645344844e-11,1.5242185010693365e-13,8.263499102610446e-21,3.06425039344337e-20,1.5181202660630664e-13,5.817037726659219e-17,1.49611241007458e-16,1.1051045121362551e-17,5.222343810069814e-32,4.613233706722e-29,3.1048191414172784e-27,2.7565194521841994e-20,1.1478718572375686e-35,6.827058969606974e-46,2.9534740676324834e-19,4.835075817538385e-48,6.79684163381366e-56,2.0278569867854208e-44,1.5035097019070865e-47,3.438623258367126e-49,1.0180310232202781e-37,1.7085797743249779e-46,2.551251384746351e-69,2.7351183501393298e-98,8.901705182651544e-71
3.433585375347869e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727509561486,0.11866996434447437,0.02282156766855362,2.637845868763485e-51,1.190069481375599e-28,4.692069792472093e-19,1.2400608061994397e-35,1.002681156365228e-28,3.9534996599021383e-63,3.030411388494898e-11,4.6541168273692675e-56,3.0304112283599956e-11,2.1535239258267404e-38,2.7115736562056075e-37,2.7727773458808416e-51,3.2147156329134527e-52,1.6163647346136092e-20,8.561711528505177e-40,1.6549906729538363e-09,4.90013373336247e-11,1.9683539376482515e-13,1.358374480237963e-20,5.039053317562271e-20,1.9580908790994868e-13,7.831546315703088e-17,2.5691532756467564e-16,2.4549991839508964e-17,2.0404884931076193e-31,9.632186819291584e-29,6.505390530419455e-27,4.532880158313737e-20,3.3725350539207556e-35,4.882072633284853e-45,3.8457488348360036e-19,3.74999377962338e-47,7.49589474285338e-55,7.902079502578037e-44,1.1668838808624235e-46,1.7842100397944513e-48,2.7906224411727563e-37,6.1641708153858636e-46,4.115796414575425e-68,1.2373167695718061e-96,2.0894284908835575e-69
4.20614208608025e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727471212806,0.11866996396523895,0.02282156766304097,1.289035520363304e-50,2.149814924445132e-28,7.010553274951682e-19,4.195034011448675e-35,1.834492459366318e-28,1.907792192096039e-62,3.712253953683482e-11,1.5140831037476728e-55,3.712253714877909e-11,4.772634389204696e-38,6.0200187321133775e-37,1.1257056930448056e-50,1.3051008383142099e-51,2.4105052455475657e-20,2.394876269145853e-39,2.027363528200413e-09,6.002663819109341e-11,2.41328315039895e-13,2.0248909118459532e-20,7.514480964608461e-20,2.3977048508789234e-13,9.848093769062697e-17,3.9189785925544636e-16,4.6022523662175526e-17,5.697668860909854e-31,1.7390535975390394e-28,1.1776062857014997e-26,6.759472861719529e-20,7.739732364614511e-35,1.9819656642481329e-44,4.75408809609786e-19,1.5224388348448194e-46,3.599326055459169e-54,2.2103962837531396e-43,4.7397621158522884e-46,6.019841565205354e-48,6.184576938258488e-37,1.6558080703532673e-45,2.380627433806415e-67,9.85553398960554e-96,1.3411602041556599e-68
4.978698796812631e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072743286412,0.11866996358600354,0.02282156765752832,4.555056632125897e-50,3.521028347715677e-28,9.800897660176122e-19,1.1229176443586654e-34,3.028068729862003e-28,6.705164668610454e-62,4.394096519484998e-11,3.964596710442284e-55,4.3940961860998016e-11,9.216212111318262e-38,1.1635218781210354e-36,3.4668000401251913e-50,4.019208484454554e-51,3.3652713631955664e-20,5.521538231343658e-39,2.399736365989332e-09,7.105193902585901e-11,2.859022419169207e-13,2.825715928422619e-20,1.049040997657343e-19,2.8369625021419227e-13,1.1863044996198926e-16,5.529073557674562e-16,7.712440834188979e-17,1.3154056615214876e-30,2.8467365200207807e-28,1.9316771536038605e-26,9.43615238418388e-20,1.525005713161492e-34,6.1035714625347e-44,5.67848988322216e-19,4.70831085365281e-46,1.2716988230029749e-53,5.0962632540109975e-43,1.4662622016400773e-45,1.6078226843048088e-47,1.1942760421781614e-36,3.724038798214444e-45,9.657946229034079e-67,6.737994377778865e-95,5.931759596520036e-68
5.7512555075450115e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072739451543,0.11866996320676815,0.02282156765201567,1.334134983173965e-49,5.378019395644651e-28,1.3063067132467448e-18,2.5904800875444414e-34,4.6486659644492545e-28,1.9444502114795987e-61,5.075939085898384e-11,9.050623230897958e-55,5.07593864202637e-11,1.6178861668541177e-37,2.0444959117124795e-36,8.995562356447765e-50,1.0428753234671219e-50,4.4806565610335343e-20,1.120654877609725e-38,2.7721091863213075e-09,8.207723983792414e-11,3.30558728196771e-13,3.7606725745506854e-20,1.3966756074668004e-19,3.275864132374625e-13,1.3875824992931915e-16,7.383117074305605e-16,1.1946356857365354e-16,2.681392526494296e-30,4.345791405737997e-28,2.953926668473197e-26,1.2562807705560948e-19,2.708875140724068e-34,1.5836811887617072e-43,6.618953539809428e-19,1.2391978545637744e-45,3.7598721537406784e-53,1.0343502719124143e-42,3.8596728138004394e-45,3.69562975959724e-47,2.0965278690875306e-36,7.438754884787002e-45,3.2005131400754885e-66,3.7579491732498047e-94,2.1369390229471828e-67
7.296368929009773e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727317818026,0.11866996244829744,0.02282156764099037,8.221514322750101e-49,1.0824559741272563e-27,2.1002786366850343e-18,1.0287024643626395e-33,9.412474390179716e-28,1.1479104348096783e-60,6.439624220556915e-11,3.596711039681593e-54,6.439623507994165e-11,4.0831314570284054e-37,5.1753155477146844e-36,4.370078187764748e-49,5.066112171112261e-50,7.193280542698916e-20,3.5604640026088357e-38,3.5168547746148417e-09,1.0412784139395982e-10,4.2012458771604833e-13,6.032344135528137e-20,2.2420451531402603e-19,4.152600391485107e-13,1.7895868399761724e-16,1.1767579136059686e-15,2.4328467758643014e-16,8.64637244111506e-30,8.737809947034944e-28,5.955372711900906e-26,2.016569239932307e-19,6.8970077891508444e-34,7.692961155969614e-43,8.548066082066551e-19,6.355169782695667e-45,2.3899475426886856e-52,3.2863156898770934e-42,1.9794304663280837e-44,1.4488645243881948e-46,5.291110946864545e-36,2.327139315991531e-44,2.5007227962286484e-65,7.386371294481805e-93,2.0172987971022537e-66
8.841482350474534e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727241120594,0.1186699616898268,0.022821567629965067,3.302584251827782e-48,1.9084936304588466e-27,3.0829514557871503e-18,3.0538158390967098e-33,1.6648423608637387e-27,4.475895522903671e-60,7.803309357650758e-11,1.071370824919314e-53,7.803308312782722e-11,8.619557522469592e-37,1.0962275025128616e-35,1.4959328655892627e-48,1.7341347479125018e-49,1.0548368676551825e-19,8.927406079245343e-38,4.261600293081975e-09,1.2617844285921534e-10,5.100366935239134e-13,8.838529164081851e-20,3.287502902915834e-19,5.027915925024574e-13,2.1908907344299328e-16,1.6957341640389882e-15,4.2875174441548113e-16,2.1956918617612708e-29,1.5389992227282883e-27,1.051161940085343e-25,2.956736100470313e-19,1.4540851965780268e-33,2.6332283470265612e-42,1.0541424841539017e-18,2.24436465253549e-44,9.664504026820564e-52,8.240121600412431e-42,6.990561301702018e-44,4.24955937954359e-46,1.1169642110505585e-35,5.811805470585238e-44,1.1630330743597181e-64,6.129659429350381e-92,1.0353968349576152e-65
1.0386595771939296e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727164423135,0.11866996093135622,0.022821567618939765,1.0627304399987043e-47,3.0786408305898924e-27,4.254306158554049e-18,7.613542509669507e-33,2.6906501924689492e-27,1.4079705074668297e-59,9.166994497171191e-11,2.6859842721231684e-53,9.166993056393063e-11,1.6187997092777707e-36,2.0642646179067397e-35,4.2105871424168003e-48,4.8808890352442056e-49,1.4545917317034332e-19,1.928186113574263e-37,5.006345741723137e-09,1.482290442337056e-10,6.003050696784644e-13,1.2177786681171306e-19,4.532993865155334e-19,5.901813135276335e-13,2.591555730028543e-16,2.2844837484647778e-15,6.863751963154047e-16,4.7908761718421097e-29,2.4800596688214135e-27,1.6969654615780854e-25,4.0767022503470394e-19,2.708281174223096e-33,7.411259853565256e-42,1.2599029422235789e-18,6.466169452958114e-44,3.130523529571609e-51,1.7797641035233233e-41,2.0138506441677773e-43,1.0479267699231537e-45,2.0977231507370225e-35,1.2584453137782153e-43,4.272660565699359e-64,3.636389875506555e-91,4.152545879865632e-65
1.1931709193404057e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072708772565,0.11866996017288571,0.022821567607914463,2.9897203648613923e-47,4.655140249595043e-27,5.614325861642038e-18,1.6900714160922627e-32,4.07319610880298e-27,3.884101341126049e-59,1.0530679639109598e-10,6.008606207130437e-53,1.0530677738825728e-10,2.796895051411734e-36,3.572425306496976e-35,1.0463743019670048e-47,1.2129082671479247e-48,1.9185927864111008e-19,3.7551778715738964e-37,5.7510911205382144e-09,1.7027964551744462e-10,6.909380657202922e-13,1.6048696719632604e-19,5.978465101539766e-19,6.774294388126554e-13,2.991579803676049e-16,2.933948105225965e-15,1.0249773079015979e-15,9.40501453618402e-29,3.746150963763492e-27,2.567344339867158e-25,5.376390713495192e-19,4.61510421243683e-33,1.841653443439388e-41,1.4720879933079964e-18,1.6392211173052026e-43,8.884800104135357e-51,3.4661637204274786e-41,5.104607728205634e-43,2.3029921220459555e-45,3.624365656664184e-35,2.468715795805349e-43,1.3673081358389997e-63,1.7839254558936713e-90,1.4529355615077285e-64
1.3476822614868819e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072701102813,0.11866995941441527,0.02282156759688916,7.610002543523373e-47,6.698672420002782e-27,7.162994614386528e-18,3.436420608709775e-32,5.865586109061491e-27,9.72179157989573e-59,1.189436478345762e-10,1.2327882634323237e-52,1.1894362360081138e-10,4.534396679634124e-36,5.796378976725159e-35,2.3691646792496167e-47,2.7461213727516327e-48,2.4468403144621695e-19,6.76028585854792e-37,6.495836429526932e-09,1.9233024671044578e-10,7.819424221710642e-13,2.044988193885479e-19,7.623865524226641e-19,7.645361980026443e-13,3.3909569118821603e-16,3.636699317096517e-15,1.4517570521916975e-15,1.7032542165914042e-28,5.3849707153553555e-27,3.6957964521183223e-25,6.85572696613277e-19,7.350201129474957e-33,4.169516462001054e-41,1.6906976626583586e-18,3.767762707438714e-43,2.27945519708604e-50,6.240059424600862e-41,1.1732169042503603e-42,4.640876816882376e-45,5.87592376013984e-35,4.493118772937986e-43,3.941822901264837e-63,7.392737616439634e-90,4.5784461163372164e-64
