Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27)
1.2448342264396433e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995576872834,0.0,0.17647058995739223,2.109303808257667e-60,3.4440828472784525e-40,5.782188562322702e-31,2.653200080652931e-38,0.0,4.2559663997939305e-24,0.0,0.0,3.4120836889630115e-26,0.0,0.11764705967365602,3.4563507320321105e-38,0.0,2.387360443202911e-31,0.0,3.2602437297121043e-10,8.521554881968044e-11,3.195921842933502e-13,2.8828125847581017e-13,4.928832738135212e-16,3.0818858355691285e-14,1.961402212015691e-18,2.7772225206719416e-18,3.128811948233057e-33,3.809400675327167e-27,1.6189703108535733e-39,1.2428938142735263e-25,2.2357498557661605e-49,1.3450615938806327e-40,9.418426629906123e-36
1.5325453777468165e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599556735375,0.0,0.1764705899475464,7.320157019673713e-60,9.690170501281096e-40,1.077136408109955e-30,7.355254836219842e-38,0.0,7.881377675786693e-24,0.0,0.0,5.1633048359196147e-26,0.0,0.11764705959823044,7.840076122316676e-38,0.0,5.461688252425283e-31,0.0,4.013760893547091e-10,1.0490726748683006e-10,3.934576300046035e-13,3.5477191602826065e-13,7.448800718313807e-16,3.794128831139914e-14,2.9646857735563644e-18,3.4191081291519793e-18,7.090517226380867e-33,5.7645434332257646e-27,3.703852380062957e-39,2.315277576466307e-25,7.766706167869281e-49,3.048572155191662e-40,2.133055879868393e-35
1.8202565290539897e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995557834896,0.0,0.17647058993770168,2.028613399300361e-59,2.2778480209110695e-39,1.8034190906325126e-30,1.7127762646331282e-37,0.0,1.3146881129000464e-23,0.0,0.0,7.277346530925616e-26,0.0,0.11764705952280499,1.5486231671036682e-37,0.0,1.0841990543013784e-30,0.0,4.76727668842456e-10,1.2459671740367554e-10,4.673230756191709e-13,4.2121061463885635e-13,1.0488357227499745e-15,4.5063510983829656e-14,4.175243292337329e-18,4.060995376871576e-18,1.3992824398779953e-32,8.124757542051315e-27,7.352632821858838e-39,3.876303211734026e-25,2.158279352906986e-48,6.015637068426773e-40,4.206867043457293e-35
2.3956788316683356e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599553879811,0.0,0.1764705899180165,1.0936321778731455e-58,9.186984846699186e-39,4.10875586583597e-30,6.824743388316862e-37,0.0,2.9822900078976e-23,0.0,0.0,1.2593893126177935e-25,0.0,0.11764705937195452,4.643444752811431e-37,0.0,3.2668109113910584e-30,0.0,6.274304171310994e-10,1.639671102939099e-10,6.150539665581927e-13,5.539322970944216e-13,1.8124615221110636e-15,5.930733450208162e-14,7.218156976242537e-18,5.344776014765393e-18,4.1873191163700215e-32,1.4060406572725146e-26,2.2155354206637862e-38,8.830830030945446e-25,1.1857590374774158e-47,1.7989746101517117e-39,1.2571873904081455e-34
2.971101134282682e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599551976282,0.0,0.17647058989833836,3.908051671342063e-58,2.685372454308979e-38,7.835694715967696e-30,1.9816450273342842e-36,0.0,5.673276514217789e-23,0.0,0.0,1.9361719718138867e-25,0.0,0.11764705922110456,1.0953212445407839e-36,0.0,7.72007031215022e-30,0.0,7.781326178405482e-10,2.0332332686299652e-10,7.627848571103103e-13,6.864466308549841e-13,2.783435656942669e-15,7.355032896083862e-14,1.1090092867690136e-17,6.628566883096036e-18,9.858927082882169e-32,2.1616354858950926e-26,5.236009423794432e-38,1.6839613380892803e-24,4.270145994118358e-47,4.232019471182772e-39,2.956247157253279e-34
3.5465234368970283e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995500729364,0.0,0.176470589878669,1.1017906276445438e-57,6.441697633378884e-38,1.3325676700221222e-29,4.7325857201932586e-36,0.0,9.632128436590112e-23,0.0,0.0,2.7580826960256445e-25,0.0,0.11764705907025519,2.2163545396259767e-36,0.0,1.562930651854256e-29,0.0,9.288342709725472e-10,2.426619715127172e-10,9.105157472754202e-13,8.187539397775643e-13,3.961434267752709e-15,8.779249440796622e-14,1.579100309672916e-17,7.912370426671614e-18,1.9913611130003995e-31,3.079261744482909e-26,1.060100985309632e-37,2.8635221702348397e-24,1.2059206226211461e-46,8.539969164904557e-39,5.963858442696652e-34
4.121945739511375e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995481698077,0.0,0.1764705898590102,2.6601492038826155e-57,1.3529425815181506e-37,2.0920144064464394e-29,9.90678233688468e-36,0.0,1.510293621304158e-22,0.0,0.0,3.7251215942116305e-25,0.0,0.11764705891940634,4.034105026128788e-36,0.0,2.844262216801029e-29,0.0,1.0795353765286787e-09,2.819796547256727e-10,1.058246637053422e-12,9.50854547139202e-13,5.346134075038767e-15,1.0203383089107845e-13,2.1320840045309194e-17,9.196189086396453e-18,3.618201570047169e-31,4.1589213019781723e-26,1.929345051389809e-37,4.494956670471063e-24,2.9062308615420175e-46,1.5501017192141624e-38,1.0822884642045352e-33
4.697368042125721e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559954626693,0.0,0.17647058983936356,5.738989724380828e-57,2.580314094591052e-37,3.0960544257150803e-29,1.8843156317070362e-35,0.0,2.232940560899137e-22,0.0,0.0,4.837288722902217e-25,0.0,0.11764705876855806,6.793408720233434e-36,0.0,4.7869271864892866e-29,0.0,1.2302359345107246e-09,3.212729942038996e-10,1.2059775264442205e-12,1.0827487757826137e-12,6.937212233627822e-15,1.1627433845808714e-13,2.7679555797912148e-17,1.0480025299328212e-17,6.082367218347143e-31,5.400616282482468e-26,3.247390391079747e-37,6.651378466185269e-24,6.2510585620448836e-46,2.6030443529309535e-38,1.8171779757693997e-33
5.272790344740067e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995443643367,0.0,0.17647058981973074,1.1316344320145621e-56,4.563688623120826e-37,4.3788327458168357e-29,3.3251549295319954e-35,0.0,3.1554906606498616e-22,0.0,0.0,6.094584102224192e-25,0.0,0.11764705861771031,1.0772572402901943e-35,0.0,7.584567051622511e-29,0.0,1.3809359449206058e-09,3.605386150253798e-10,1.3537084154477227e-12,1.2144369481579317e-12,8.734346290938214e-15,1.3051401715711044e-13,3.48671022331038e-17,1.176388149916678e-17,9.628406105353447e-31,6.804349042194207e-26,5.145764490632218e-37,9.40582168432512e-24,1.2279726002242964e-45,4.116197584765364e-38,2.8731591546154202e-33
5.9697327006272505e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599542060376,0.0,0.17647058979597274,2.353279632705624e-56,8.430603540975154e-37,6.354706748711156e-29,6.127880327951598e-35,0.0,4.575372759161366e-22,0.0,0.0,7.8117379869593315e-25,0.0,0.11764705843500667,1.7689053838690207e-35,0.0,1.2438978854499427e-28,0.0,1.5634606713499246e-09,4.0805457263385127e-10,1.5326377218947076e-12,1.3736601079486302e-12,1.1186469561351163e-14,1.4775978004008512e-13,4.4682342076673606e-17,1.331889798810431e-17,1.5777317336473957e-30,8.721512559812434e-26,8.44034716764386e-37,1.3647265836098677e-23,2.54242654052072e-45,6.735893199002656e-38,4.701196918074929e-33
6.666675056514434e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995397569417,0.0,0.17647058977224056,4.533443271663096e-56,1.4582383030175508e-36,8.850238459069326e-29,1.057613353849583e-34,0.0,6.367231057002777e-22,0.0,0.0,9.741790211855197e-25,0.0,0.11764705825230382,2.75166278077594e-35,0.0,1.9322505828706558e-28,0.0,1.7459845945154888e-09,4.555189777372706e-10,1.711567027773263e-12,1.5325820331636029e-12,1.393982685772591e-14,1.6500432715760117e-13,5.571329264784868e-17,1.4873951669660972e-17,2.449126112871325e-30,1.0876389468122108e-25,1.311305148842669e-36,1.9002272455703924e-23,4.8878216544020746e-45,1.0441828770230702e-37,7.287018395443299e-33
7.363617412401618e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599537454094,0.0,0.17647058974853708,8.19027894655047e-56,2.3911582044979872e-36,1.1926095969530809e-28,1.7307384242483226e-34,0.0,8.574071013123503e-22,0.0,0.0,1.1884740755081069e-24,0.0,0.11764705806960177,4.0987605256428527e-35,0.0,2.8737908659008804e-28,0.0,1.928507714420939e-09,5.029259001227256e-10,1.890496333083248e-12,1.6912032936810215e-12,1.6993848297583202e-14,1.8224765859546744e-13,6.795986813393522e-17,1.6429046844382948e-17,3.6404461008342244e-30,1.3268985794180556e-25,1.9505970512726282e-36,2.5599889507838987e-23,8.819551766474132e-45,1.5499327361768512e-37,1.0815674243949845e-32
8.0605597682888e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559953515189,0.0,0.17647058972486535,1.403778690472495e-55,3.7521463614995186e-36,1.5642947150387297e-28,2.7106845295332808e-34,0.0,1.1238820883075368e-21,0.0,0.0,1.424058962415733e-24,0.0,0.11764705788690052,5.891405540919145e-35,0.0,4.123972463118712e-28,0.0,2.11103003106981e-09,5.502694387724209e-10,2.069425637824529e-12,1.849524458313848e-12,2.034796506366514e-14,1.9948977443931954e-13,8.142198289597381e-17,1.7984187805096062e-17,5.2216350177573474e-30,1.5899308219799295e-25,2.7996774835463668e-36,3.356884826118649e-23,1.5117908852274825e-44,2.2199813576800865e-37,1.5490415759942353e-32
8.757502124175984e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995328503897,0.0,0.17647058970122817,2.300413456730968e-55,5.6733348661010194e-36,2.0061460061336396e-28,4.091294252761187e-34,0.0,1.4404326228910074e-21,0.0,0.0,1.6809336801736062e-24,0.0,0.11764705770420009,8.219346829433462e-35,0.0,5.743815201800422e-28,0.0,2.293551544465732e-09,5.975437232673432e-10,2.24835494199698e-12,2.007546094815063e-12,2.4001609398712525e-14,2.1673067477493022e-13,9.609955115883401e-17,1.9539378836356835e-17,7.26964489080266e-30,1.8767364067531745e-25,3.9001346427169235e-36,4.303754824806701e-23,2.4783314972416324e-44,3.0862846250308547e-37,2.1534112277959754e-32
9.454444480063167e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599530549651,0.0,0.17647058967762858,3.6304462631332504e-55,8.312629595397467e-36,2.524230249196664e-28,5.984326342433018e-34,0.0,1.8113355597845176e-21,0.0,0.0,1.9590982306722124e-24,0.0,0.11764705752150045,1.118046090320001e-34,0.0,7.79949167101716e-28,0.0,2.4760722546122044e-09,6.447429189937759e-10,2.4272842456004834e-12,2.165268769865012e-12,2.7954214618113984e-14,2.339703596878596e-13,1.1199248736059035e-16,2.10946242150203e-17,9.867931513072733e-30,2.1873161320756757e-25,5.2971204947450784e-36,5.41339998763282e-23,3.9152272593537964e-44,4.183355857576896e-37,2.918746616605563e-32
1.015138683595035e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599528249734,0.0,0.17647058965406942,5.54509207687819e-55,1.1853927253018576e-35,3.1246142399377634e-28,8.519665875069793e-34,0.0,2.240859443628533e-21,0.0,0.0,2.2585526135797595e-24,0.0,0.1176470573388016,1.4881355140746267e-34,0.0,1.0362757498241329e-27,0.0,2.6585921615128134e-09,6.918612274897117e-10,2.6062135486349287e-12,2.3226930490748565e-12,3.220521510645853e-14,2.5120882926378943e-13,1.2910070581834102e-16,2.264992820963146e-17,1.3106992537838427e-29,2.5216708609716645e-25,7.039639432025576e-36,6.698582079516389e-23,5.987661949713082e-44,5.548495732238639e-37,3.871061607467112e-32
1.0848329191837533e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599525950693,0.0,0.17647058963055356,8.233047296196968e-55,1.6510613352382196e-35,3.813364783726684e-28,1.1847632428202161e-33,0.0,2.733264576227335e-21,0.0,0.0,2.579296827250337e-24,0.0,0.11764705715610356,1.943742656438165e-34,0.0,1.3510891029753908e-27,0.0,2.8411112651711967e-09,7.388928910970105e-10,2.7851428511002132e-12,2.479819496982423e-12,3.675404632168496e-14,2.684460835884712e-13,1.4742412078014519e-16,2.420529508049252e-17,1.7084306974837685e-29,2.8798015215890368e-25,9.180527237609554e-36,8.172018450218685e-23,8.901981564513775e-44,7.2217328323073746e-37,5.038272237912829e-32
1.1545271547724717e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599523652588,0.0,0.17647058960708395,1.1927026800599779e-54,2.2528247212162912e-35,4.59654867884359e-28,1.614071967352835e-33,0.0,3.2928032664358637e-21,0.0,0.0,2.9213308709465914e-24,0.0,0.11764705697340633,2.4972713779543063e-34,0.0,1.732650573915332e-27,0.0,3.0236295655909654e-09,7.858321964192023e-10,2.9640721529962436e-12,2.6366486770533516e-12,4.1600144793933376e-14,2.856821227475995e-13,1.669626465520508e-16,2.576072907991274e-17,2.1904114730720275e-29,3.261709107578536e-25,1.1776341831633205e-35,9.846378182850245e-23,1.2914532210632667e-43,9.245703140812934e-37,6.450112688624443e-32
1.22422139036119e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995213554725,0.0,0.17647058958366332,1.6908111798262152e-54,3.018595628903137e-35,5.480232715498365e-28,2.159449049413397e-33,0.0,3.923719889236452e-21,0.0,0.0,3.2846547449868053e-24,0.0,0.1176470567907099,3.161988985485242e-34,0.0,2.1897501164278446e-27,0.0,3.20614706277569e-09,8.326734760581119e-10,3.1430014543229334e-12,2.793181151686808e-12,4.6742948119831964e-14,3.029169468268025e-13,1.877161975064769e-16,2.7316234452267532e-17,2.767736595229471e-29,3.6673946777749916e-25,1.48873407170738e-35,1.1734280129392152e-22,1.8336837799580824e-43,1.1665615213017448e-36,8.13811099802676e-32
1.2939156259499083e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599519059405,0.0,0.17647058956029446,2.3510587634919703e-54,3.979791598141486e-35,6.470483684319041e-28,2.8428539218006308e-33,0.0,4.6302507970191025e-21,0.0,0.0,3.6692684496270196e-24,0.0,0.11764705660801428,3.952040212729636e-34,0.0,2.7317116968651868e-27,0.0,3.38866375672895e-09,8.794111104864774e-10,3.321930755080204e-12,2.949417482219804e-12,5.218189495817739e-14,3.2015055591170733e-13,2.0968468801831221e-16,2.8871815433909756e-17,3.452180061556876e-29,4.0968593557085947e-25,1.8577528412782892e-35,1.3848290790461494e-22,2.5540707872834588e-43,1.4529270767355613e-36,1.0135603420363209e-31
1.3942305558599619e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995157564945,0.0,0.17647058952675498,3.666875010394476e-54,5.778006793473834e-35,8.095103369269572e-28,4.1187681806262894e-33,0.0,5.788454752356549e-21,0.0,0.0,4.260240567930762e-24,0.0,0.11764705634505135,5.339692273685044e-34,0.0,3.680728961588389e-27,0.0,3.6513691430526433e-09,9.464901304798997e-10,3.5794740087369876e-12,3.1737786674338463e-12,6.052925311453876e-14,3.4495374986146527e-13,2.4343792214328656e-16,3.1110994036760364e-17,4.6506113674539927e-29,4.7567605311557e-25,2.504306867732103e-35,1.7313221257570054e-22,3.993973182715534e-43,1.953208726013449e-36,1.3625159425072029e-31
1.4945454857700155e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599512456032,0.0,0.1764705894933368,5.543991637049676e-54,8.174049425070883e-35,9.971163143136239e-28,5.814937710840793e-33,0.0,7.124650691662634e-21,0.0,0.0,4.895319899411111e-24,0.0,0.11764705608209008,7.06639976052565e-34,0.0,4.857412850890206e-27,0.0,3.914072865299463e-09,1.013326487265224e-09,3.837017261213748e-12,3.3975291434300104e-12,6.948731924951013e-14,3.6975442707916925e-13,2.7970777492714857e-16,3.3350350621243796e-17,6.136508719208216e-29,5.465932333260699e-25,3.3065440713362117e-35,2.1309592139052503e-22,6.055256465872329e-43,2.5718598803285557e-36,1.794027553229894e-31
1.594860415680069e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995091581815,0.0,0.176470589460048,8.158096689034685e-54,1.1305692161393095e-34,1.211675413128409e-27,8.026838523770934e-33,0.0,8.651383869585355e-21,0.0,0.0,5.57450644229209e-24,0.0,0.11764705581913049,9.184118521050338e-34,0.0,6.295355503972464e-27,0.0,4.176774923480215e-09,1.0799040183588283e-09,4.0945605125103335e-12,3.6206705725510487e-12,7.905443100800136e-14,3.9455258782024405e-13,3.184939909574585e-16,3.558989773261636e-17,7.952388566255951e-29,6.224378816022766e-25,4.287657039759343e-35,2.5874223083125926e-22,8.936010098658861e-43,3.325909195816045e-36,2.3199704866847033e-31
1.6951753455901223e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599505863101,0.0,0.17647058942689667,1.1722451768308776e-53,1.5330244205177475e-34,1.4549967451364408e-27,1.086313791895022e-32,0.0,1.038116551533953e-20,0.0,0.0,6.297800195774898e-24,0.0,0.11764705555617255,1.1748687982422164e-33,0.0,8.030380795186061e-27,0.0,4.439475317605679e-09,1.1462068213246495e-09,4.352103762626629e-12,3.843204612617051e-12,8.92289305576416e-14,4.193482323400355e-13,3.5979631490351804e-16,3.782964788210898e-17,1.0143646497682485e-28,7.032104309165678e-25,5.472442587113849e-35,3.10436465671535e-22,1.2878161728893482e-42,4.2334416850261095e-36,2.9529566538147004e-31
1.7954902755001758e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599502570946,0.0,0.1764705893938904,1.6492935744977498e-53,2.04259390925978e-34,1.72888942208638e-27,1.4446573930874533e-32,0.0,1.2326472767539507e-20,0.0,0.0,7.065201159007624e-24,0.0,0.11764705529321628,1.481988534912339e-33,0.0,1.0100536782438411e-26,0.0,4.702174047686659e-09,1.212219269679762e-09,4.609647011562547e-12,4.065132916931635e-12,1.0000916458259842e-13,4.441413608938694e-13,4.0361449145754033e-16,4.006961354686216e-17,1.2758563097905734e-28,7.88911341754806e-25,6.887309486572947e-35,3.685408931942799e-22,1.817379132444978e-42,5.3135885805789494e-36,3.7063274958984687e-31
1.8958052054102292e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599499281871,0.0,0.17647058936103704,2.2772666843712878e-53,2.6792963640244052e-34,2.0351625552298863e-27,1.8914590279985986e-32,0.0,1.4499748911338983e-20,0.0,0.0,7.876709331764303e-24,0.0,0.11764705503026165,1.846143780726887e-33,0.0,1.2546067290330894e-26,0.0,4.964871113733941e-09,1.2779260239919652e-09,4.867190259318033e-12,4.286457134303593e-12,1.1139348426191997e-13,4.689319737370122e-13,4.499482653733663e-16,4.230980717016298e-17,1.5848283697378519e-28,8.795411019991654e-25,8.560271094474072e-35,4.3341458834953725e-22,2.5171032332687144e-42,6.586509420558909e-36,4.594141492637038e-31
1.9961201353202827e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994959960274,0.0,0.176470589328344,3.091762984817735e-53,3.4654928322038852e-34,2.3756252564716257e-27,2.4420263737661948e-32,0.0,1.691340322180987e-20,0.0,0.0,8.732324712871455e-24,0.0,0.1176470547673087,2.274108799668045e-33,0.0,1.540940832847705e-26,0.0,5.227566515758365e-09,1.3433120478289373e-09,5.124733505893069e-12,4.507178909048769e-12,1.2338024526766116e-13,4.937200711247612e-13,4.987973813766415e-16,4.455024116128854e-17,1.9466832111079746e-28,9.751002268837151e-25,1.0520957616378631e-34,5.054132439881449e-22,3.428136408844411e-42,8.073384634479668e-36,5.631168992297987e-31
2.096435065230336e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559949271356,0.0,0.17647058929581874,4.1341624694567976e-53,4.425982935542783e-34,2.7520866372458013e-27,3.113288904787627e-32,0.0,1.9579811308768602e-20,0.0,0.0,9.632047301750616e-24,0.0,0.11764705450435742,2.7730593152378957e-33,0.0,1.8735150593490826e-26,0.0,5.490260253770762e-09,1.4083626172305215e-09,5.38227675128766e-12,4.727299881013573e-12,1.3596780774137382e-13,5.185056533123573e-13,5.501615842528505e-16,4.6790927895850807e-17,2.367108098394238e-28,1.0755892588839335e-24,1.280060352941399e-34,5.848890502149004e-22,4.5986067343260836e-42,9.796394277974905e-36,6.832877383362326e-31
2.1967499951403895e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994894346126,0.0,0.17647058926346834,5.45224178300011e-53,5.588160318133819e-34,3.166355809660207e-27,3.923895481472419e-32,0.0,2.251131493048986e-20,0.0,0.0,1.0575877096836396e-23,0.0,0.1176470542414078,3.350579585375075e-33,0.0,2.2570035364264168e-26,0.0,5.7529523277820115e-09,1.4730633365317192e-09,5.6398199955018505e-12,4.946821685573042e-12,1.4915453629604202e-13,5.432887205550738e-13,6.040406187570614e-16,4.90318797156103e-17,2.8520767930832587e-28,1.181008767694263e-24,1.5432061462208594e-34,6.721905022876308e-22,6.084459781098311e-42,1.1778710959443373e-35,8.215426162211754e-31
2.297064925050443e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994861593276,0.0,0.1764705892312999,7.100685146628228e-53,6.982093353293275e-34,3.6202418848967854e-27,4.894262142172424e-32,0.0,2.5720222445936033e-20,0.0,0.0,1.1563814097772916e-23,0.0,0.11764705397845984,4.014660721432019e-33,0.0,2.696290839828671e-26,0.0,6.015642737802963e-09,1.537400145154489e-09,5.8973632385357065e-12,5.165745953659175e-12,1.6293879998774375e-13,5.680692731080905e-13,6.60434229739266e-16,5.1273108928928297e-17,3.4078456662866203e-28,1.2913593501026819e-24,1.8449784235242985e-34,7.676623055781119e-22,7.950136760331309e-42,1.4044476125584153e-35,9.795650396967133e-31
2.3973798549604964e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599482887842,0.0,0.17647058919932035,9.141747530040585e-53,8.640690080093501e-34,4.115553974965363e-27,6.046675375871756e-32,0.0,2.9218808504360745e-20,0.0,0.0,1.2595858303001717e-23,0.0,0.11764705371551355,4.77370924833866e-33,0.0,3.196472179159936e-26,0.0,6.278331483844524e-09,1.6013593333291805e-09,6.154906480389334e-12,5.384074311754486e-12,1.7731897232209365e-13,5.928473112266344e-13,7.193421620067442e-16,5.351462781045648e-17,4.040956382258479e-28,1.4066416299775998e-24,2.1889844838203976e-34,8.716451807598223e-22,1.0269527962996294e-41,1.6618796799327706e-35,1.1591058452820697e-30
