Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137),OCO(154),SX(194),SX(193),SX(164),CH4O4(184)
1.9446577177436407e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285530571118614,0.0,0.17647058691564566,2.7000211435353524e-37,2.753593923829109e-17,2.1945940806233343e-15,3.992995620935694e-17,0.0,8.94964492242656e-11,0.0,0.0,8.277159562226826e-16,0.0,0.11761768125585492,3.6249550017352607e-19,0.0,9.567835308626991e-14,0.0,2.9328834932296052e-05,5.9885105700340954e-09,4.990845565888771e-08,8.537051894534941e-11,4.49238598715299e-08,2.4447834662774156e-10,4.565997462718852e-09,8.992741782766784e-11,9.982018162974826e-15,1.2796613090590384e-14,4.541334281147403e-19,2.2234588877898736e-13,2.5531953849341745e-21,8.233332675242977e-25,5.737392234885488e-20,3.625279983261857e-21,2.83969576827315e-17,2.393414943944328e-21,6.977038582760565e-25,3.725805554986586e-29,1.2905655046599304e-31,3.9577208477956854e-18,1.1138209303776067e-17,8.540546899834066e-22,3.131069529912967e-24,4.020443361362307e-30,3.610211222027426e-44
1.9701771359698612e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855303762675069,0.0,0.17647058691327047,2.8079497797793227e-37,2.8932307288011745e-17,2.282110607300035e-15,4.152577136849294e-17,0.0,9.186341909925028e-11,0.0,0.0,8.495688061810562e-16,0.0,0.11761748640473199,3.7696950856282456e-19,0.0,9.916899136532866e-14,0.0,2.9523031274995975e-05,5.9885064803339776e-09,5.056322161841345e-08,8.537071287621038e-11,4.551319721113238e-08,2.44475041810826e-10,4.6290761429629536e-09,9.229993256236102e-11,1.0345034383337725e-14,1.3306547107132426e-14,4.749948216650483e-19,2.272502981466767e-13,2.7105400435821592e-21,8.451263503998052e-25,5.88920157788305e-20,3.808684963292468e-21,2.952892546059661e-17,2.5147270179487097e-21,7.3502503714918375e-25,3.969772668904315e-29,1.3774318205315733e-31,4.009757021512374e-18,1.1544636380317733e-17,8.951632293712234e-22,3.2898697171569778e-24,4.1294917886595885e-30,3.991492637156836e-44
1.9956965541960818e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285530184520548,0.0,0.17647058691086434,2.9187163060091003e-37,3.0379251007150815e-17,2.3719229986905863e-15,4.316353041661132e-17,0.0,9.426123466449081e-11,0.0,0.0,8.717060366673957e-16,0.0,0.11761729465775747,3.91823319012454e-19,0.0,1.0273601049242995e-13,0.0,2.9714123472498888e-05,5.988502455760521e-09,5.121798422261673e-08,8.537091089697968e-11,4.6102501673499225e-08,2.4447174960445285e-10,4.69215358893942e-09,9.470328748342327e-11,1.0715925157535217e-14,1.3829845652597098e-14,4.965038579339269e-19,2.3218755606878857e-13,2.875196171003683e-21,8.672038793022172e-25,6.042990108089438e-20,3.998696389170159e-21,3.069058031940171e-17,2.6404309986247177e-21,7.738236326294562e-25,4.2261812045254374e-29,1.4689135492411982e-31,4.061793290938168e-18,1.1959960828297338e-17,9.376282137863042e-22,3.4544229820593855e-24,4.240138589274236e-30,4.407167641041213e-44
2.0212159724223023e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552999582811933,0.0,0.17647058690842726,3.032357520312803e-37,3.187786852014088e-17,2.4640609625134567e-15,4.484377657374113e-17,0.0,9.668989415017947e-11,0.0,0.0,8.94127634781673e-16,0.0,0.11761710596531302,4.0706182752125723e-19,0.0,1.063799151983342e-13,0.0,2.9902161143151803e-05,5.9884984952440495e-09,5.1872743502742904e-08,8.53711129418534e-11,4.669177328867316e-08,2.4446846981548417e-10,4.755229803886157e-09,9.713748069810321e-11,1.1094740045453952e-14,1.436668131664598e-14,5.186709461625336e-19,2.3715715361501777e-13,3.0473915719308146e-21,8.895658468531827e-25,6.198757711987934e-20,4.195455714603428e-21,3.188230644346945e-17,2.7706222146974102e-21,8.141381175952725e-25,4.4954881618069036e-29,1.5651921897488094e-31,4.113829659357019e-18,1.23842416197363e-17,9.814730588623613e-22,3.624854313552899e-24,4.3523928400179296e-30,4.859819197364231e-44
2.046735390648523e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855298101413953,0.0,0.1764705869059593,3.148910219788914e-37,3.3429265122431846e-17,2.5585542059246615e-15,4.656705302847265e-17,0.0,9.914939578889753e-11,0.0,0.0,9.168335876378815e-16,0.0,0.11761692027857339,4.226899292313605e-19,0.0,1.1010120235664503e-13,0.0,3.0087193112174995e-05,5.988494597799993e-09,5.252749948953708e-08,8.537131894607998e-11,4.728101208624245e-08,2.4446520225213555e-10,4.818304790991356e-09,9.960251031521855e-11,1.148152777895323e-14,1.491722667834973e-14,5.415064998109808e-19,2.4215858975082544e-13,3.2273574671626213e-21,9.122122436397304e-25,6.356504276252954e-20,4.399105249282595e-21,3.3104488015068594e-17,2.9053966178269907e-21,8.560074588605788e-25,4.77816083297934e-29,1.666453936509051e-31,4.1658661300057416e-18,1.2817536814966834e-17,1.0267211439067735e-21,3.8012895197546455e-24,4.4662638525886395e-30,5.35218586328155e-44
2.0722548088747434e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855296274123313,0.0,0.17647058690346035,3.2684112005517124e-37,3.5034553168799116e-17,2.6554324355218617e-15,4.833390293803407e-17,0.0,1.01639737815578e-10,0.0,0.0,9.398238823638208e-16,0.0,0.11761673754949377,4.387125184287215e-19,0.0,1.1390036110570815e-13,0.0,3.0269267424339818e-05,5.988490762417462e-09,5.3182252213252205e-08,8.537152884594345e-11,4.787021809534827e-08,2.444619467243498e-10,4.8813785533938955e-09,1.020983744451327e-10,1.187633627554445e-14,1.5481654306200014e-14,5.650209362839726e-19,2.471913712149474e-13,3.415328474294396e-21,9.351430634588613e-25,6.516229687745893e-20,4.609788144073516e-21,3.435750921445634e-17,3.044850772936922e-21,8.994711171552084e-25,5.074676883283688e-29,1.772889739367181e-31,4.21790270607479e-18,1.3259903576787146e-17,1.0733958082070445e-21,3.9838552153039955e-24,4.581761176563916e-30,5.887168873630651e-44
2.097774227100964e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855294475936505,0.0,0.1764705869009305,3.3908972577322396e-37,3.6694851963386367e-17,2.7547253573483523e-15,5.014486942836638e-17,0.0,1.0416091846746886e-10,0.0,0.0,9.630985061008815e-16,0.0,0.1176165577307973,4.551344885436695e-19,0.0,1.1777787296861934e-13,0.0,3.0448431356443763e-05,5.9884869880608085e-09,5.3837001703656856e-08,8.537174257874662e-11,4.845939134469177e-08,2.44458703044078e-10,4.9444510941838244e-09,1.0462507119973132e-10,1.2279212651844515e-14,1.606013675812111e-14,5.892246766735927e-19,2.5225501239862163e-13,3.6115425880260714e-21,9.583582995401626e-25,6.677933833511215e-20,4.827648376464633e-21,3.564175421991949e-17,3.1890818486922878e-21,9.445690471052821e-25,5.385524430785694e-29,1.884695363452765e-31,4.269939390709001e-18,1.3711398184396513e-17,1.121520347450239e-21,4.1726788088970326e-24,4.698894602391804e-30,6.46783944342105e-44
2.1232936453271845e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552927063883166,0.0,0.17647058689836972,3.5164051854856466e-37,3.841128765145591e-17,2.85646267689696e-15,5.200049559419671e-17,0.0,1.0671293598409713e-10,0.0,0.0,9.866574460038364e-16,0.0,0.11761638077596291,4.719607321514358e-19,0.0,1.2173421197137013e-13,0.0,3.062473142958619e-05,5.98848327379789e-09,5.449174799004303e-08,8.537196008279471e-11,4.9048531862541145e-08,2.4445547102548484e-10,5.007522416402906e-09,1.0718259869239967e-10,1.2690203236806944e-14,1.665284658148128e-14,6.141281455181799e-19,2.573490352269551e-13,3.816241160071591e-21,9.818579418404088e-25,6.841616600772995e-20,5.0528307362630336e-21,3.6957607207814426e-17,3.33818760812607e-21,9.913416972136722e-25,5.711202125278665e-29,2.002071449071091e-31,4.3219761870083e-18,1.417207604711365e-17,1.171118010252919e-21,4.367888491014573e-24,4.8176741643850256e-30,7.097446292042447e-44
2.148813063553405e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855290965020974,0.0,0.17647058689577802,3.6449717769977274e-37,4.018499311282036e-17,2.9606740991138387e-15,5.390132449910974e-17,0.0,1.0929578860723316e-10,0.0,0.0,1.0105006892406336e-15,0.0,0.11761620663921304,4.891961409726794e-19,0.0,1.257698447591599e-13,0.0,3.07982134212479e-05,5.988479618679297e-09,5.514649110123373e-08,8.53721812973796e-11,4.9637639676738513e-08,2.444522504850929e-10,5.070592523045214e-09,1.0977095503800011e-10,1.3109353584734292e-14,1.7259956313103925e-14,6.397417705762927e-19,2.6247296904211036e-13,4.02966887869037e-21,1.0056419843288874e-24,7.007277876931069e-20,5.285480811535268e-21,3.8305452352606054e-17,3.492266399411056e-21,1.0398300098405216e-24,6.052219226284758e-29,2.1252235715923126e-31,4.374013098028438e-18,1.4641991717881764e-17,1.2222119947991517e-21,4.5696132218407666e-24,4.938110143714789e-30,7.779423392625025e-44
2.1743324817796256e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855289251384019,0.0,0.1764705868931554,3.776633824483564e-37,4.201710785692932e-17,3.067389328402182e-15,5.584789917561775e-17,0.0,1.119094745808559e-10,0.0,0.0,1.0346282229921925e-15,0.0,0.11761603527550198,5.068456058740011e-19,0.0,1.2988523071090375e-13,0.0,3.096892237717745e-05,5.9884760216985745e-09,5.580123106559055e-08,8.537240616276411e-11,5.022671481470679e-08,2.4444904124188506e-10,5.1336614170577475e-09,1.1239013835284992e-10,1.3536708488075568e-14,1.788163847927845e-14,6.660759826148203e-19,2.6762635048798446e-13,4.252073747861359e-21,1.029710421126302e-24,7.174917549557239e-20,5.52574497478874e-21,3.968567382690574e-17,3.6514171467750976e-21,1.0900754211838164e-24,6.409095680165075e-29,2.2543623013383305e-31,4.426050126781715e-18,1.5121198906563547e-17,1.2748254455842043e-21,4.777982719369291e-24,5.060213071400498e-30,8.51739794997136e-44
2.1998519000058462e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552875650341936,0.0,0.1764705868905018,3.911428119194493e-37,4.3908777919585316e-17,3.1766380686258365e-15,5.784076262522907e-17,0.0,1.1455399215111846e-10,0.0,0.0,1.0590400344522039e-15,0.0,0.1176158666405039,5.249140168684536e-19,0.0,1.3408082205196262e-13,0.0,3.1136902623087555e-05,5.988472481969558e-09,5.6455967911020925e-08,8.537263462016594e-11,5.0815757303456365e-08,2.4444584311737215e-10,5.196729101341086e-09,1.1504014675469961e-10,1.3972311990012137e-14,1.8518065595770914e-14,6.931412152103571e-19,2.7280872339701606e-13,4.4837070661196616e-21,1.0540632413834137e-24,7.344535506392102e-20,5.7737703693895245e-21,4.1098655801508084e-17,3.815739341557513e-21,1.1421198612600113e-24,6.782362196348683e-29,2.389703263467413e-31,4.4780872762376375e-18,1.5609750493029504e-17,1.3289814502615754e-21,4.99312744769423e-24,5.183993731303647e-30,9.315198610476486e-44
2.2253713182320667e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855285905535327,0.0,0.1764705868878173,4.049391451426795e-37,4.5861155761263706e-17,3.288450023112835e-15,5.988045781851473e-17,0.0,1.172293395663143e-10,0.0,0.0,1.0837361108269324e-15,0.0,0.11761570069060164,5.434062631160412e-19,0.0,1.3835706396512503e-13,0.0,3.1302197776164674e-05,5.988468998608869e-09,5.7110701664985485e-08,8.537286661174282e-11,5.140476716959167e-08,2.4444265593563766e-10,5.259795578750045e-09,1.1772097836271163e-10,1.4416207396835694e-14,1.9169410167834456e-14,7.209479045630094e-19,2.7801963867883017e-13,4.724823405074983e-21,1.078700439047087e-24,7.516131635341522e-20,6.0297048962125786e-21,4.254478244542681e-17,3.985333033404386e-21,1.1960057538847061e-24,7.172560322690586e-29,2.5314671978565613e-31,4.530124549323625e-18,1.6107698540042704e-17,1.3847030365910685e-21,5.2151786054827476e-24,5.309463163122619e-30,1.0176863907453726e-43
2.2508907364582873e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855284272458218,0.0,0.1764705868851019,4.190560610517672e-37,4.787540016701148e-17,3.402854894658834e-15,6.1967527695174e-17,0.0,1.199355150768439e-10,0.0,0.0,1.1087164393350242e-15,0.0,0.11761553738287518,5.623272329242146e-19,0.0,1.4271439469986652e-13,0.0,3.146485075639426e-05,5.9884655706356656e-09,5.776543235450522e-08,8.537310208057769e-11,5.1993744439317714e-08,2.444394795233616e-10,5.322860852094341e-09,1.204326312974391e-10,1.486843729012162e-14,1.9835844690219457e-14,7.4950648932186385e-19,2.832586542101049e-13,4.975680587630601e-21,1.1036220095154636e-24,7.689705824472917e-20,6.293697200520354e-21,4.402443792592965e-17,4.1602988216006505e-21,1.2517760166533676e-24,7.580242519968496e-29,2.6798800189816345e-31,4.5821619489256986e-18,1.6615094305943284e-17,1.4420131694856543e-21,5.444268114626724e-24,5.4366326653810525e-30,1.1106650945271544e-43
2.2764101546845079e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552826653805274,0.0,0.17647058688235556,4.334972384850925e-37,4.995267614790056e-17,3.5198823855304844e-15,6.410251516409802e-17,0.0,1.226725169351823e-10,0.0,0.0,1.1339810072073148e-15,0.0,0.11761537667509055,5.81681813748357e-19,0.0,1.4715324567991346e-13,0.0,3.162490379770538e-05,5.988462197200897e-09,5.842016000616841e-08,8.537334097066323e-11,5.258268913844642e-08,2.44436313709829e-10,5.3859249241392705e-09,1.2317510368080522e-10,1.532904353870127e-14,2.0517541647183517e-14,7.788274104213857e-19,2.8852533472653077e-13,5.236539665920949e-21,1.1288279409713847e-24,7.86525796201235e-20,6.565896659065903e-21,4.553800640857215e-17,4.340737846536802e-21,1.3094740609220982e-24,8.005972235528222e-29,2.8351728757952183e-31,4.6341994778891115e-18,1.7131988257135702e-17,1.5009347481549177e-21,5.680528609070579e-24,5.565513798420977e-30,1.2109044325706895e-43
2.3019295729107284e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552810838866655,0.0,0.1764705868795783,4.482663561869179e-37,5.209415484401129e-17,3.639562197468704e-15,6.628596310343246e-17,0.0,1.2544034339584662e-10,0.0,0.0,1.1595298016866424e-15,0.0,0.11761521852568892,6.014748921922638e-19,0.0,1.5167404160913787e-13,0.0,3.178239845893697e-05,5.988458877492835e-09,5.907488464613766e-08,8.537358322688763e-11,5.3171601292402976e-08,2.4443315832692595e-10,5.448987797606371e-09,1.2594839363608285e-10,1.5798067310436343e-14,2.1214673512501192e-14,8.089211109280683e-19,2.9381925171671776e-13,5.507664898985338e-21,1.1543182270061144e-24,8.042787936341313e-20,6.846453367416643e-21,4.708587205723073e-17,4.52675178130817e-21,1.3691437917884417e-24,8.45032397608729e-29,2.997582211602264e-31,4.686237139019018e-18,1.7658430080381847e-17,1.5614906033429252e-21,5.9240934238125485e-24,5.6961183873992104e-30,1.3188765319925836e-43
2.327448991136949e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552795275676884,0.0,0.17647058687677014,4.633670928067096e-37,5.4301013428922486e-17,3.761924031691882e-15,6.851841436063826e-17,0.0,1.2823899271536443e-10,0.0,0.0,1.1853628100276619e-15,0.0,0.11761506289377567,6.217113540086157e-19,0.0,1.5627720057580946e-13,0.0,3.193737563462879e-05,5.988455610554837e-09,5.972960630015661e-08,8.537382879502075e-11,5.376048092623197e-08,2.444300132091282e-10,5.512049475174104e-09,1.287524992878745e-10,1.627554908379872e-14,2.192741274947356e-14,8.397980358966948e-19,2.991399833170075e-13,5.78932373019481e-21,1.1800928648023145e-24,8.222295635993124e-20,7.135518127494983e-21,4.86684190341347e-17,4.7184428234446434e-21,1.4308296080722404e-24,8.913883379706354e-29,3.1673498239334944e-31,4.73827493508113e-18,1.8194468694903085e-17,1.6237034946583905e-21,6.1750965840766916e-24,5.828458525274391e-30,1.4350781289480424e-43
2.3529684093631695e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855277996021187,0.0,0.1764705868739311,4.788031268994237e-37,5.65744350156844e-17,3.886997588899e-15,7.080041175255148e-17,0.0,1.310684631522429e-10,0.0,0.0,1.2114800194966646e-15,0.0,0.11761490973910996,6.423960840994438e-19,0.0,1.6096313415522976e-13,0.0,3.208987556564002e-05,5.9884523955631685e-09,6.038432499355665e-08,8.537407762169936e-11,5.434932806460344e-08,2.4442687819348284e-10,5.575109959478514e-09,1.3158741876209244e-10,1.676152865925896e-14,2.2655931810937476e-14,8.714686322356081e-19,3.0448711420828674e-13,6.081786764448563e-21,1.206151841465051e-24,8.403780949650178e-20,7.433242435332115e-21,5.028603149989737e-17,4.915913686768869e-21,1.4945764022965195e-24,9.397247286937851e-29,3.3447229244165646e-31,4.790312868802322e-18,1.874015226429414e-17,1.6875961079950579e-21,6.433672794652996e-24,5.962546575798574e-30,1.5600315359708318e-43
2.3784878275893903e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552764888511845,0.0,0.17647058687106112,4.945781369272413e-37,5.891560856425176e-17,4.01481256927269e-15,7.313249806544137e-17,0.0,1.3392875296693771e-10,0.0,0.0,1.2378814173713996e-15,0.0,0.11761475902209413,6.635339665165901e-19,0.0,1.6573224751077347e-13,0.0,3.2239937849598e-05,5.988449231783874e-09,6.103904075126369e-08,8.537432965441329e-11,5.4938142731818954e-08,2.4442375311958473e-10,5.638169253113892e-09,1.3445315018593935e-10,1.7256045170486614e-14,2.3400403139274778e-14,9.039433485804286e-19,3.0986023551497725e-13,6.385327745155883e-21,1.2324951496990844e-24,8.587243766141119e-20,7.739778469031306e-21,5.193909361354646e-17,5.119267593380898e-21,1.560429560668414e-24,9.901023811161236e-29,3.5299541986450084e-31,4.8423509428712585e-18,1.929552820825181e-17,1.753191053040264e-21,6.699957429402954e-24,6.098395176515949e-30,1.6942856348938374e-43
2.404007245815611e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855275005668033,0.0,0.17647058686816022,5.106958012586655e-37,6.132572879035408e-17,4.145398672482198e-15,7.55152160550676e-17,0.0,1.3681986042182326e-10,0.0,0.0,1.2645669909408966e-15,0.0,0.11761461070376344,6.851298844621603e-19,0.0,1.7058493949336264e-13,0.0,3.238760145117999e-05,5.988446118286385e-09,6.169375359780432e-08,8.537458484149211e-11,5.5526924951817455e-08,2.444206378295494e-10,5.7012273586334286e-09,1.3734969168788937e-10,1.775913709536542e-14,2.4160999166421137e-14,9.372326351756955e-19,3.1525894470458607e-13,6.7002235310189816e-21,1.2591227891108985e-24,8.772683974437294e-20,8.055279076937118e-21,5.36279895325534e-17,5.328608265767312e-21,1.6284349630601318e-24,1.0425832408114011e-28,3.7233018660449545e-31,4.894389159939032e-18,1.9860643214121378e-17,1.8205108608696773e-21,6.974086520928028e-24,6.236017241748786e-30,1.8384168956876285e-43
2.429526664041832e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855273546088315,0.0,0.17647058686522846,5.271597981682837e-37,6.380599607578085e-17,4.2787855976863e-15,7.794910844673568e-17,0.0,1.3974178378116277e-10,0.0,0.0,1.291536727505293e-15,0.0,0.1176144647457761,7.071887202889704e-19,0.0,1.7552160273939652e-13,0.0,3.2532904712230655e-05,5.988443054257162e-09,6.234846355731248e-08,8.537484313209186e-11,5.6115674748181026e-08,2.4441753216798355e-10,5.764284278549865e-09,1.40277041397669e-10,1.8270842266826563e-14,2.4937892313874833e-14,9.713469437639322e-19,3.2068284548905624e-13,7.026754072631648e-21,1.286034745731157e-24,8.960101463650132e-20,8.379897766007007e-21,5.535310341286208e-17,5.5440399190328955e-21,1.6986389829899436e-24,1.0972303944627669e-28,3.9250297397396156e-31,4.946427522619738e-18,2.0435543248263532e-17,1.889577981626261e-21,7.256196750398494e-24,6.375425965586414e-30,1.9930304215534585e-43
2.455046082268053e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285527210973474,0.0,0.17647058686226583,5.439738058391891e-37,6.635761638005969e-17,4.415003043536133e-15,8.043471793535151e-17,0.0,1.4269452131107915e-10,0.0,0.0,1.3187906143756643e-15,0.0,0.11761432111040306,7.297153555009861e-19,0.0,1.8054262376716255e-13,0.0,3.267588536171771e-05,5.988440039045649e-09,6.300317065353557e-08,8.537510447618119e-11,5.6704392144140644e-08,2.444144359819533e-10,5.82734001533613e-09,1.4323519744623874e-10,1.8791197883502808e-14,2.5731254992705283e-14,1.0062967274816733e-18,3.261315477286716e-13,7.365202388908165e-21,1.3132310105751472e-24,9.149496123028715e-20,8.71378869038185e-21,5.711481940891654e-17,5.765667253252973e-21,1.771088487603212e-24,1.154108076657759e-28,4.135407286411571e-31,4.998466033491049e-18,2.1020273567244622e-17,1.960414782281526e-21,7.546425437540133e-24,6.516634824886908e-30,2.158761020610658e-43
2.4805655004942736e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552706962360497,0.0,0.17647058685927222,5.611415023619927e-37,6.898180115350583e-17,4.554080708177963e-15,8.297258718547459e-17,0.0,1.4567807127952642e-10,0.0,0.0,1.3463286388738563e-15,0.0,0.11761417976051841,7.52714670753759e-19,0.0,1.8564838307175124e-13,0.0,3.2816580525528465e-05,5.9884370717538715e-09,6.365787490984072e-08,8.537536882452876e-11,5.729307716258175e-08,2.444113491209509e-10,5.890394571425971e-09,1.4622415796577483e-10,1.932024052020672e-14,2.6541259603561392e-14,1.0420924407620226e-18,3.316046673361816e-13,7.715854543356445e-21,1.3407115864428894e-24,9.340867841956333e-20,9.057106640152018e-21,5.891352167368813e-17,5.993595445944473e-21,1.8458308376534394e-24,1.2132816766055772e-28,4.354709686162811e-31,5.0505046950948594e-18,2.1614878728853062e-17,2.033043544477207e-21,7.844910530776366e-24,6.659657582262683e-30,2.3362743045144946e-43
