Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57)
5.707051177254244e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194692325005,0.0,0.1764705870058612,0.0,0.0,4.5269609656930994e-14,4.749768669225221e-27,0.0,1.6274904701985262e-16,0.0,0.0,6.427783082753613e-15,0.0,0.1176065791254982,2.6422308872543534e-28,0.0,0.0,0.0,4.034855301223938e-05,5.988277807773001e-09,1.3232139284246498e-07,8.542366031388761e-11,1.322360658236555e-07
5.737101932054753e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194473105475,0.0,0.1764705870058614,0.0,0.0,4.5988290306620206e-14,4.8506571548442026e-27,0.0,1.653348107772347e-16,0.0,0.0,6.495544442883367e-15,0.0,0.11760655720354377,2.712568739489439e-28,0.0,0.0,0.0,4.036977836277296e-05,5.988277347874891e-09,1.3301799525985956e-07,8.542417039196464e-11,1.3293266923092308e-07
5.767152686855262e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194257875533,0.0,0.17647058700586163,0.0,0.0,4.67145357674883e-14,4.953144319833594e-27,0.0,1.6794781724942518e-16,0.0,0.0,6.563659998312228e-15,0.0,0.117606535680548,2.7843965902363495e-28,0.0,0.0,0.0,4.0390604755164035e-05,5.988276896346562e-09,1.337145970948755e-07,8.542468099824858e-11,1.336292720707132e-07
5.797203441655771e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194046560188,0.0,0.17647058700586185,0.0,0.0,4.7448385616902995e-14,5.057246963035964e-27,0.0,1.70588209173375e-16,0.0,0.0,6.6321297321227e-15,0.0,0.11760651454901215,2.8577379867085304e-28,0.0,0.0,0.0,4.041103968822872e-05,5.988276453030698e-09,1.3441119835169923e-07,8.542519212279699e-11,1.34325874347301e-07
5.82725419645628e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551938390858644,0.0,0.17647058700586207,0.0,0.0,4.8189879431840714e-14,5.162981971080614e-27,0.0,1.732561292858559e-16,0.0,0.0,6.70095362740021e-15,0.0,0.11760649380157832,2.932616722893745e-28,0.0,0.0,0.0,4.0431090519835374e-05,5.988276017772936e-09,1.3510779903443693e-07,8.542570375585437e-11,1.3502247606488136e-07
5.85730495125679e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193635380365,0.0,0.1764705870058623,0.0,0.0,4.8939056788886746e-14,5.270366318383467e-27,0.0,1.7595172032346062e-16,0.0,0.0,6.770131667233057e-15,0.0,0.1176064734310269,3.009056840840278e-28,0.0,0.0,0.0,4.045076446955389e-05,5.988275590421815e-09,1.3580439914711603e-07,8.54262158878485e-11,1.3571907722757003e-07
5.887355706057299e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193435372852,0.0,0.17647058700586252,0.0,0.0,4.969595726423519e-14,5.379417067146953e-27,0.0,1.7867512502260303e-16,0.0,0.0,6.83966383471238e-15,0.0,0.11760645343027408,3.0870826319431244e-28,0.0,0.0,0.0,4.047006862125515e-05,5.988275170828728e-09,1.365009986936867e-07,8.54267285093872e-11,1.364156778394055e-07
5.917406460857808e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193238993817,0.0,0.17647058700586274,0.0,0.0,5.046062043368908e-14,5.490151367359904e-27,0.0,1.8142648611951857e-16,0.0,0.0,6.9095501129321175e-15,0.0,0.1176064337923691,3.1667186382301804e-28,0.0,0.0,0.0,4.04890099256616e-05,5.988274758847849e-09,1.3719759767802327e-07,8.542724161125466e-11,1.3711227790435015e-07
5.947457215658317e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855193046175061,0.0,0.1764705870058629,0.0,0.0,5.123308587266038e-14,5.602586456797444e-27,0.0,1.8420594635026442e-16,0.0,0.0,6.97979048498897e-15,0.0,0.11760641451049185,3.2479896536484337e-28,0.0,0.0,0.0,4.050759520284994e-05,5.988274354336101e-09,1.3789419610392575e-07,8.542775518440836e-11,1.3780887742629177e-07
5.977507970458826e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192856849662,0.0,0.1764705870058631,0.0,0.0,5.201339315617014e-14,5.716739661020874e-27,0.0,1.8701364845071967e-16,0.0,0.0,7.0503849339823535e-15,0.0,0.11760639557795052,3.3309207253501537e-28,0.0,0.0,0.0,4.0525831144706745e-05,5.988273957153092e-09,1.3859079397512113e-07,8.542826921997573e-11,1.3850547640904514e-07
6.007558725259335e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192670951961,0.0,0.1764705870058633,0.0,0.0,5.280158185884839e-14,5.832628393377569e-27,0.0,1.898497351565855e-16,0.0,0.0,7.121333443014372e-15,0.0,0.11760637698817891,3.4155371549790722e-28,0.0,0.0,0.0,4.0543724317337866e-05,5.988273567161074e-09,1.3928739129526468e-07,8.542878370925098e-11,1.3920207485635315e-07
6.037609480059844e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192488417531,0.0,0.1764705870058635,0.0,0.0,5.3597691554934294e-14,5.950270155000869e-27,0.0,1.9271434920338556e-16,0.0,0.0,7.192635995189781e-15,0.0,0.11760635873473438,3.501864499956571e-28,0.0,0.0,0.0,4.05612811634327e-05,5.988273184224884e-09,1.3998398806794152e-07,8.542929864369196e-11,1.3989867277188832e-07
6.067660234860354e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855192309183156,0.0,0.17647058700586368,0.0,0.0,5.440176181827608e-14,6.0696825348099644e-27,0.0,1.9560763332646585e-16,0.0,0.0,7.264292573615945e-15,0.0,0.11760634081129533,3.5899285747678606e-28,0.0,0.0,0.0,4.05785080045838e-05,5.988272808211903e-09,1.4068058429666782e-07,8.542981401491704e-11,1.4059527015925392e-07
6.097710989660863e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551921331868074,0.0,0.17647058700586388,0.0,0.0,5.521383222233118e-14,6.190883209509786e-27,0.0,1.9852973026099504e-16,0.0,0.0,7.336303161402798e-15,0.0,0.11760632321165898,3.6797554522481633e-28,0.0,0.0,0.0,4.0595411043563194e-05,5.988272438992e-09,1.4137717998489206e-07,8.54303298147022e-11,1.412918670219856e-07
6.127761744461372e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855191960367625,0.0,0.17647058700586407,0.0,0.0,5.6033942340166124e-14,6.313889943590906e-27,0.0,2.0148078274196457e-16,0.0,0.0,7.408667741662837e-15,0.0,0.11760630592973913,3.771371464868887e-28,0.0,0.0,0.0,4.0611996366555506e-05,5.988272076437496e-09,1.420737751359963e-07,8.543084603497796e-11,1.4198846336355228e-07
6.157812499261881e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551917906658897,0.0,0.17647058700586427,0.0,0.0,5.686213174445667e-14,6.43872058932942e-27,0.0,2.0446093350418873e-16,0.0,0.0,7.481386297511044e-15,0.0,0.11760628895956399,3.8648032060238024e-28,0.0,0.0,0.0,4.0628269945349526e-05,5.988271720423104e-09,1.4277036975329754e-07,8.543136266782642e-11,1.426850591873578e-07
6.18786325406239e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855191624023007,0.0,0.1764705870058644,0.0,0.0,5.76984400074877e-14,6.56539308678684e-27,0.0,2.074703252823048e-16,0.0,0.0,7.554458812064899e-15,0.0,0.11760627229527401,3.9600775313152153e-28,0.0,0.0,0.0,4.064423763948827e-05,5.988271370825901e-09,1.4346696384004886e-07,8.543187970547866e-11,1.4338165449674173e-07
6.217914008862899e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519146038148,0.0,0.17647058700586457,0.0,0.0,5.854290670115338e-14,6.693925463809984e-27,0.0,2.1050910081077303e-16,0.0,0.0,7.627885268444307e-15,0.0,0.11760625593111981,4.057221559840143e-28,0.0,0.0,0.0,4.065990519837886e-05,5.988271027525262e-09,1.4416355739944062e-07,8.543239714031157e-11,1.440782492949809e-07
6.247964763663408e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855191299684897,0.0,0.17647058700586474,0.0,0.0,5.939557139695698e-14,6.824335836030874e-27,0.0,2.135774028238768e-16,0.0,0.0,7.701665649771598e-15,0.0,0.11760623986146002,4.156262675476478e-28,0.0,0.0,0.0,4.067527826336253e-05,5.988270690402841e-09,1.4486015043460157e-07,8.543291496484549e-11,1.4477484358529043e-07
6.278015518463917e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855191141877907,0.0,0.1764705870058649,0.0,0.0,6.025647366601104e-14,6.956642406866621e-27,0.0,2.1667537405572277e-16,0.0,0.0,7.77579993917147e-15,0.0,0.11760622408075933,4.257228528169157e-28,0.0,0.0,0.0,4.0690362369745896e-05,5.988270359342515e-09,1.4555674294860017e-07,8.54334331717414e-11,1.4547143737082508e-07
6.308066273264427e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190986906194,0.0,0.17647058700586507,0.0,0.0,6.112565307903726e-14,7.090863467519312e-27,0.0,2.198031572402406e-16,0.0,0.0,7.850288119770985e-15,0.0,0.11760620858358649,4.360147035216329e-28,0.0,0.0,0.0,4.070516294879396e-05,5.98827003423034e-09,1.4625333494444568e-07,8.543395175379804e-11,1.4616803065467994e-07
6.338117028064936e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190834716469,0.0,0.17647058700586524,0.0,0.0,6.200314920636653e-14,7.227017396975919e-27,0.0,2.2296089511118335e-16,0.0,0.0,7.925130174699511e-15,0.0,0.11760619336461228,4.465046382555512e-28,0.0,0.0,0.0,4.07196853296857e-05,5.988269714954512e-09,1.469499264250891e-07,8.543447070394963e-11,1.468646234398921e-07
6.368167782865445e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551906852564396,0.0,0.1764705870058654,0.0,0.0,6.288900161793889e-14,7.365122662008168e-27,0.0,2.2614873040212714e-16,0.0,0.0,8.000326087088708e-15,0.0,0.11760617841860771,4.571955026049767e-28,0.0,0.0,0.0,4.0733934741432834e-05,5.988269401405334e-09,1.4764651739342454e-07,8.543499001526305e-11,1.4756121572944126e-07
6.398218537665954e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551905384747983,0.0,0.17647058700586557,0.0,0.0,6.378324988330361e-14,7.505197817172448e-27,0.0,2.293668058464714e-16,0.0,0.0,8.075875840072501e-15,0.0,0.11760616374044207,4.68090169277384e-28,0.0,0.0,0.0,4.074791631476261e-05,5.988269093475163e-09,1.4834310785229004e-07,8.543550968093565e-11,1.482578075262512e-07
6.428269292466463e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551903943212054,0.0,0.17647058700586574,0.0,0.0,6.4685933571619e-14,7.647261504809682e-27,0.0,2.3261526417743914e-16,0.0,0.0,8.151779416787047e-15,0.0,0.11760614932508101,4.791915382300332e-28,0.0,0.0,0.0,4.076163508396514e-05,5.988268791058394e-09,1.4903969780446886e-07,8.543602969429268e-11,1.4895439883319075e-07
6.458320047266972e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551902527462614,0.0,0.17647058700586585,0.0,0.0,6.559709225165265e-14,7.79133245504525e-27,0.0,2.358942481280759e-16,0.0,0.0,8.2280368003707e-15,0.0,0.11760613516758495,4.905025367985849e-28,0.0,0.0,0.0,4.077509598870603e-05,5.98826849405139e-09,1.497362872526903e-07,8.543655004878469e-11,1.496509896530744e-07
6.488370802067481e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855190113701499,0.0,0.176470587005866,0.0,0.0,6.651676549178107e-14,7.937429485788848e-27,0.0,2.3920390043125104e-16,0.0,0.0,8.304647973963999e-15,0.0,0.11760612126310697,5.0202611982571585e-28,0.0,0.0,0.0,4.0788303875804934e-05,5.988268202352469e-09,1.504328761996307e-07,8.543707073798533e-11,1.5034757998866398e-07
6.51842155686799e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518997713936,0.0,0.17647058700586613,0.0,0.0,6.744499285998994e-14,8.085571502734398e-27,0.0,2.425443638196567e-16,0.0,0.0,8.381612920709632e-15,0.0,0.11760610760689143,5.137652697897333e-28,0.0,0.0,0.0,4.0801263500980744e-05,5.988267915861863e-09,1.5112946464791468e-07,8.54375917555891e-11,1.510441698426691e-07
6.5484723116685e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189843013182,0.0,0.17647058700586626,0.0,0.0,6.838181392387401e-14,8.235777499359932e-27,0.0,2.4591578102580813e-16,0.0,0.0,8.458931623752394e-15,0.0,0.11760609419427197,5.257229969331907e-28,0.0,0.0,0.0,4.081397953056381e-05,5.988267634481675e-09,1.518260526001159e-07,8.543811309540902e-11,1.517407592177486e-07
6.578523066469009e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551897112771785,0.0,0.1764705870058664,0.0,0.0,6.932726825063692e-14,8.388066556927485e-27,0.0,2.4931829478204383e-16,0.0,0.0,8.536604066239207e-15,0.0,0.11760608102066991,5.379023393915016e-28,0.0,0.0,0.0,4.0826456543176173e-05,5.9882673581158516e-09,1.5252264005875819e-07,8.543863475137436e-11,1.5243734811651094e-07
6.608573821269518e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189581886425,0.0,0.17647058700586654,0.0,0.0,7.028139540709146e-14,8.542457844482987e-27,0.0,2.5275204782052497e-16,0.0,0.0,8.614630231319037e-15,0.0,0.11760606808159274,5.503063633215543e-28,0.0,0.0,0.0,4.083869903138015e-05,5.988267086670142e-09,1.532192270263162e-07,8.543915671752858e-11,1.5313393654151577e-07
6.638624576070027e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551894547968376,0.0,0.17647058700586668,0.0,0.0,7.12442349596592e-14,8.698970618856158e-27,0.0,2.5621718287323575e-16,0.0,0.0,8.69301010214291e-15,0.0,0.11760605537263236,5.629381630303266e-28,0.0,0.0,0.0,4.085071140329579e-05,5.988266820052066e-09,1.539158135052166e-07,8.543967898802698e-11,1.538305244952744e-07
6.668675330870536e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855189329965166,0.0,0.17647058700586682,0.0,0.0,7.221582647437073e-14,8.857624224660387e-27,0.0,2.5971384267198325e-16,0.0,0.0,8.771743661863877e-15,0.0,0.11760604288946344,5.75800861103499e-28,0.0,0.0,0.0,4.0862497984188224e-05,5.988266558170888e-09,1.5461239949783896e-07,8.544020155713478e-11,1.5452711198025082e-07
6.698726085671045e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518920734897,0.0,0.17647058700586696,0.0,0.0,7.319620951686543e-14,9.01843809429263e-27,0.0,2.6324216994839713e-16,0.0,0.0,8.850830893636975e-15,0.0,0.11760603062784208,5.888976085340691e-28,0.0,0.0,0.0,4.0874063018024815e-05,5.988266300937569e-09,1.5530898500651628e-07,8.544072441922498e-11,1.5522369899886276e-07
6.728776840471554e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551890869066077,0.0,0.1764705870058671,0.0,0.0,7.418542365239154e-14,9.181431747933308e-27,0.0,2.6680230743392954e-16,0.0,0.0,8.930271780619233e-15,0.0,0.117606018583604,6.022315848509643e-28,0.0,0.0,0.0,4.088541066900338e-05,5.988266048264751e-09,1.5600557003353655e-07,8.544124756877636e-11,1.559202855534823e-07
6.758827595272063e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188968597218,0.0,0.17647058700586724,0.0,0.0,7.518350844580601e-14,9.34662479354619e-27,0.0,2.703943978598554e-16,0.0,0.0,9.010066305969612e-15,0.0,0.11760600675266333,6.158059982476567e-28,0.0,0.0,0.0,4.0896545023051494e-05,5.988265800066713e-09,1.5670215458114282e-07,8.54417710003714e-11,1.5661687164643698e-07
6.788878350072573e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188852380712,0.0,0.17647058700586732,0.0,0.0,7.619050346157461e-14,9.514036926878281e-27,0.0,2.7401858395727184e-16,0.0,0.0,9.09021445284902e-15,0.0,0.11760599513101093,6.296240857107742e-28,0.0,0.0,0.0,4.090747008929765e-05,5.9882655562593475e-09,1.573987386515347e-07,8.544229470869442e-11,1.573134572800103e-07
6.818929104873082e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551887382177504,0.0,0.17647058700586743,0.0,0.0,7.72064482637717e-14,9.68368793145972e-27,0.0,2.776750084570981e-16,0.0,0.0,9.17071620442026e-15,0.0,0.11760598371471302,6.4368911314871495e-28,0.0,0.0,0.0,4.091818980151473e-05,5.988265316760128e-09,1.5809532224686872e-07,8.544281868852975e-11,1.5801004245644304e-07
6.848979859673591e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188626069737,0.0,0.17647058700586754,0.0,0.0,7.823138241608033e-14,9.855597678603664e-27,0.0,2.813638140900759e-16,0.0,0.0,9.251571543848022e-15,0.0,0.11760597249990974,6.580043755202593e-28,0.0,0.0,0.0,4.092870801953648e-05,5.988265081488081e-09,1.587919053692594e-07,8.544334293475971e-11,1.5870662717793347e-07
6.8790306144741e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188515898796,0.0,0.17647058700586765,0.0,0.0,7.926534548179209e-14,1.0029786127406185e-26,0.0,2.8508514358676846e-16,0.0,0.0,9.332780454298865e-15,0.0,0.11760596148281385,6.725731969631827e-28,0.0,0.0,0.0,4.093902853064718e-05,5.988264850363749e-09,1.594884880207799e-07,8.544386744236272e-11,1.5940321144663874e-07
6.909081369274609e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855188407667768,0.0,0.17647058700586776,0.0,0.0,8.030837702380706e-14,1.0206273324746157e-26,0.0,2.888391396775613e-16,0.0,0.0,9.41434291894118e-15,0.0,0.1176059506597092,6.873989309228675e-28,0.0,0.0,0.0,4.0949155050945394e-05,5.988264623309173e-09,1.601850702034628e-07,8.544439220641162e-11,1.6009979526467515e-07
6.939132124075118e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518830134019,0.0,0.17647058700586787,0.0,0.0,8.136051660463387e-14,1.0385079405285147e-26,0.0,2.926259450926613e-16,0.0,0.0,9.496258920945191e-15,0.0,0.11760594002694956,7.024849602809146e-28,0.0,0.0,0.0,4.095909122668182e-05,5.988264400247858e-09,1.6088165191930106e-07,8.544491722207189e-11,1.607963786341193e-07
6.969182878875627e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551881968802867,0.0,0.17647058700586798,0.0,0.0,8.242180378638944e-14,1.0566224591467301e-26,0.0,2.964457025620971e-16,0.0,0.0,9.578528443482916e-15,0.0,0.11760592958095722,7.178346974837569e-28,0.0,0.0,0.0,4.096884063557229e-05,5.988264181104749e-09,1.6157823317024858e-07,8.544544248459998e-11,1.6149296155700862e-07
6.999233633676137e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551880942529506,0.0,0.1764705870058681,0.0,0.0,8.349227813079916e-14,1.0749729193519247e-26,0.0,3.0029855481571853e-16,0.0,0.0,9.661151469728155e-15,0.0,0.11760591931822167,7.334515846712685e-28,0.0,0.0,0.0,4.09784067880859e-05,5.988263965806196e-09,1.622748139582208e-07,8.544596798934129e-11,1.6218954403534214e-07
7.029284388476646e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187993423738,0.0,0.1764705870058682,0.0,0.0,8.45719791991966e-14,1.0935613609449964e-26,0.0,3.0418464458319666e-16,0.0,0.0,9.744127982856471e-15,0.0,0.11760590923529851,7.493390938053782e-28,0.0,0.0,0.0,4.098779312870898e-05,5.988263754279939e-09,1.6297139428509587e-07,8.544649373172871e-11,1.6288612607108129e-07
7.059335143277155e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187894358851,0.0,0.17647058700586832,0.0,0.0,8.566094655252362e-14,1.11238983250507e-26,0.0,3.081041145940237e-16,0.0,0.0,9.827457966045176e-15,0.0,0.1176058993288079,7.655007267986787e-28,0.0,0.0,0.0,4.099700303718528e-05,5.988263546455074e-09,1.6366797415271482e-07,8.544701970728117e-11,1.6358270766615042e-07
7.089385898077664e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551877970251277,0.0,0.17647058700586843,0.0,0.0,8.675921975133022e-14,1.131460391389483e-26,0.0,3.120571075775128e-16,0.0,0.0,9.91114140247329e-15,0.0,0.11760588959543368,7.81940015643039e-28,0.0,0.0,0.0,4.10060398297329e-05,5.9882633422620265e-09,1.6436455356288264e-07,8.544754591160176e-11,1.6427928882243786e-07
7.119436652878173e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551877013900295,0.0,0.17647058700586854,0.0,0.0,8.786683835577452e-14,1.1507751037337773e-26,0.0,3.1604376626279766e-16,0.0,0.0,9.995178275321557e-15,0.0,0.11760588003192192,7.986605225382141e-28,0.0,0.0,0.0,4.101490676023836e-05,5.988263141632537e-09,1.6506113251736886e-07,8.544807234037607e-11,1.6497586954179603e-07
7.149487407678682e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551876074216304,0.0,0.17647058700586865,0.0,0.0,8.898384192562263e-14,1.1703360444516868e-26,0.0,3.2006423337883236e-16,0.0,0.0,1.0079568567772396e-14,0.0,0.1176058706350799,8.15665840020456e-28,0.0,0.0,0.0,4.1023607021428074e-05,5.988262944499628e-09,1.657577110179082e-07,8.544859898937092e-11,1.6567244982604285e-07
7.179538162479191e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187515088601,0.0,0.17647058700586876,0.0,0.0,9.011027002024869e-14,1.1901452972351265e-26,0.0,3.241186516543918e-16,0.0,0.0,1.0164312263009901e-14,0.0,0.11760586140177495,8.329595910911235e-28,0.0,0.0,0.0,4.103214374601802e-05,5.988262750797571e-09,1.6645428906620103e-07,8.544912585443269e-11,1.6636902967696167e-07
7.2095889172797e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187424360203,0.0,0.17647058700586882,0.0,0.0,9.124616219863467e-14,1.2102049545541817e-26,0.0,3.282071638180705e-16,0.0,0.0,1.0249409344219818e-14,0.0,0.11760585232893317,8.505454293452924e-28,0.0,0.0,0.0,4.1040520007841664e-05,5.9882625604618815e-09,1.671508666639144e-07,8.544965293148565e-11,1.6706560909630238e-07
7.23963967208021e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551873352062773,0.0,0.1764705870058689,0.0,0.0,9.239155801937046e-14,1.2305171176570964e-26,0.0,3.323299125982833e-16,0.0,0.0,1.0334859794589523e-14,0.0,0.11760584341353855,8.684270391003638e-28,0.0,0.0,0.0,4.104873882295665e-05,5.9882623734292875e-09,1.678474438126823e-07,8.545018021653093e-11,1.6776218808578187e-07
7.269690426880719e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551872475972295,0.0,0.17647058700586898,0.0,0.0,9.354649704065358e-14,1.2510838965702631e-26,0.0,3.3648704072326447e-16,0.0,0.0,1.042066359730802e-14,0.0,0.11760583465263166,8.866081355246775e-28,0.0,0.0,0.0,4.1056803150730886e-05,5.988262189637704e-09,1.6854402051410667e-07,8.545070770564467e-11,1.6845876664708466e-07
7.299741181681228e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855187161504021,0.0,0.17647058700586907,0.0,0.0,9.471101882028944e-14,1.2719074100982116e-26,0.0,3.406786909210681e-16,0.0,0.0,1.050682073556591e-14,0.0,0.11760582604330884,9.050924647661163e-28,0.0,0.0,0.0,4.106471589490795e-05,5.988262009026211e-09,1.6924059676975754e-07,8.545123539497677e-11,1.6915534478186362e-07
7.329791936481737e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551870768981624,0.0,0.17647058700586915,0.0,0.0,9.58851629156909e-14,1.2929897858235967e-26,0.0,3.4490500591956754e-16,0.0,0.0,1.0593331192555373e-14,0.0,0.11760581758272085,9.238838040807186e-28,0.0,0.0,0.0,4.107247990465271e-05,5.988261831535038e-09,1.69937172581174e-07,8.54517632807495e-11,1.6985192249174033e-07
7.359842691282246e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551869937516955,0.0,0.17647058700586923,0.0,0.0,9.70689688838785e-14,1.3143331601071882e-26,0.0,3.4916612844645546e-16,0.0,0.0,1.0680194951470174e-14,0.0,0.11760580926807213,9.429859619612849e-28,0.0,0.0,0.0,4.10800979755771e-05,5.988261657105532e-09,1.7063374794986457e-07,8.545229135925621e-11,1.705484997783059e-07
7.389893446082755e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186912037192,0.0,0.17647058700586932,0.0,0.0,9.826247628148016e-14,1.3359396780878597e-26,0.0,3.5346220122924307e-16,0.0,0.0,1.0767411995505616e-14,0.0,0.11760580109661954,9.624027782659889e-28,0.0,0.0,0.0,4.1087572850746766e-05,5.988261485680153e-09,1.71330322877308e-07,8.545281962685987e-11,1.7124507664312142e-07
7.419944200883264e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551868317277335,0.0,0.1764705870058694,0.0,0.0,9.946572466473131e-14,1.3578114936825765e-26,0.0,3.5779336699526084e-16,0.0,0.0,1.0854982307858553e-14,0.0,0.11760579306567162,9.821381243469831e-28,0.0,0.0,0.0,4.1094907221668676e-05,5.988261317202429e-09,1.7202689736495355e-07,8.545334807999163e-11,1.7194165308771855e-07
7.449994955683773e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551867527969127,0.0,0.17647058700586948,0.0,0.0,1.0067875358947463e-13,1.3799507695863865e-26,0.0,3.6215976847165742e-16,0.0,0.0,1.0942905871727363e-14,0.0,0.11760578517258749,1.0021959031790082e-27,0.0,0.0,0.0,4.1102103729260276e-05,5.988261151616956e-09,1.7272347141422163e-07,8.545387671515002e-11,1.7263822911360009e-07
7.480045710484283e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551866752188176,0.0,0.17647058700586957,0.0,0.0,1.019016026111601e-13,1.4023596772724065e-26,0.0,3.6656154838539993e-16,0.0,0.0,1.1031182670311925e-14,0.0,0.11760577741477582,1.0225800494880017e-27,0.0,0.0,0.0,4.1109164964800306e-05,5.9882609888693775e-09,1.734200450265046e-07,8.545440552889929e-11,1.733348047222405e-07
7.510096465284792e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186598968022,0.0,0.17647058700586965,0.0,0.0,1.0313431128484495e-13,1.425040396991814e-26,0.0,3.7099884946327356e-16,0.0,0.0,1.1119812686813616e-14,0.0,0.11760576978969403,1.0432945298797038e-27,0.0,0.0,0.0,4.111609347086185e-05,5.988260828906348e-09,1.7411661820316677e-07,8.545493451786815e-11,1.7403137991508654e-07
7.540147220085301e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186524019577,0.0,0.17647058700586973,0.0,0.0,1.043769191651934e-13,1.4479951177738316e-26,0.0,3.7547181443188144e-16,0.0,0.0,1.12087959044353e-14,0.0,0.11760576229484736,1.064343342968266e-27,0.0,0.0,0.0,4.1122891742227813e-05,5.98826067167553e-09,1.748131909455456e-07,8.54554636787487e-11,1.7472795469355753e-07
7.57019797488581e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855186450349005,0.0,0.17647058700586982,0.0,0.0,1.0562946580647687e-13,1.47122603742572e-26,0.0,3.799805860176442e-16,0.0,0.0,1.1298132306381306e-14,0.0,0.11760575492778791,1.0857305195048585e-27,0.0,0.0,0.0,4.1129562226789124e-05,5.988260517125569e-09,1.7550976325495168e-07,8.545599300829536e-11,1.7542452905904623e-07
