Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20)
8.938191052713221e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555971675704844,0.0,0.17647058700543916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764682656556406,0.0,0.0,0.0,0.0,2.3343443598452758e-07,5.9891221457315e-09
9.142925245475883e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597114255232,0.0,0.17647058700543922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764682123403869,0.0,0.0,0.0,0.0,2.387659613631671e-07,5.9891220400287165e-09
9.347659438238545e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597060946871,0.0,0.17647058700543927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764681590320251,0.0,0.0,0.0,0.0,2.440967975539044e-07,5.989121932088996e-09
9.75712782376387e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555969543508214,0.0,0.17647058700543938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764680524359733,0.0,0.0,0.0,0.0,2.547564027280163e-07,5.989121712282369e-09
1e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596891137435,0.0,0.17647058700543944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176467989222586,0.0,0.0,0.0,0.0,2.610777414488663e-07,5.989121580467842e-09
1.0166596209289196e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555968477823285,0.0,0.1764705870054395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764679458674784,0.0,0.0,0.0,0.0,2.6541325221943684e-07,5.989121489865534e-09
1.057606459481452e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596741241385,0.0,0.1764705870054396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764678393265333,0.0,0.0,0.0,0.0,2.7606734674055515e-07,5.989121267030617e-09
1.0985532980339846e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555966347279854,0.0,0.17647058700543972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764677328131307,0.0,0.0,0.0,0.0,2.867186870035765e-07,5.989121044197188e-09
1.1395001365865172e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555965282421203,0.0,0.17647058700543983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764676263272633,0.0,0.0,0.0,0.0,2.973672737205215e-07,5.989120821108238e-09
1.1804469751390497e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596421783783,0.0,0.17647058700543994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764675198689245,0.0,0.0,0.0,0.0,3.0801310760322723e-07,5.989120597766459e-09
1.2213938136915822e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555963153529684,0.0,0.17647058700544005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176467413438107,0.0,0.0,0.0,0.0,3.1865618936334655e-07,5.989120374412393e-09
1.3032874907966471e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596102573873,0.0,0.17647058700544027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764672006590068,0.0,0.0,0.0,0.0,3.3993409936151747e-07,5.98911992781025e-09
1.385181167901712e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555958899047773,0.0,0.1764705870054405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764669879899063,0.0,0.0,0.0,0.0,3.612010094045785e-07,5.989119481768261e-09
1.4670748450067768e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555956773456237,0.0,0.17647058700544072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764667754307487,0.0,0.0,0.0,0.0,3.824569251791325e-07,5.9891190360094085e-09
1.5489685221118417e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555954648963566,0.0,0.17647058700544094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764665629814768,0.0,0.0,0.0,0.0,4.0370185236884255e-07,5.989118590326982e-09
1.6308621992169066e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855595252556918,0.0,0.17647058700544116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764663506420338,0.0,0.0,0.0,0.0,4.2493579665443347e-07,5.989118144799021e-09
1.7946495534270363e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555948282073007,0.0,0.1764705870054416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764659262924083,0.0,0.0,0.0,0.0,4.673707592214783e-07,5.989117254391993e-09
1.958436907637166e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559440429632,0.0,0.17647058700544205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764655023814177,0.0,0.0,0.0,0.0,5.097618582673589e-07,5.989116365150466e-09
2.1222242618472958e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555939808235203,0.0,0.1764705870054425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764650789086091,0.0,0.0,0.0,0.0,5.5210913913225e-07,5.989115476849184e-09
2.2860116160574255e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555935577884495,0.0,0.17647058700544294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764646558735294,0.0,0.0,0.0,0.0,5.944126471094596e-07,5.989114589354924e-09
2.4497989702675553e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855593135190655,0.0,0.17647058700544338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176464233275726,0.0,0.0,0.0,0.0,6.366724274454786e-07,5.989113702752016e-09
2.7773736786878147e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555922913050874,0.0,0.17647058700544427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176463389390141,0.0,0.0,0.0,0.0,7.210609859462149e-07,5.989111932298159e-09
3.1049483871080742e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555914491632073,0.0,0.17647058700544516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764625472482436,0.0,0.0,0.0,0.0,8.052751756718854e-07,5.9891101656226346e-09
3.4325230955283337e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555906087614136,0.0,0.17647058700544604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764617068464313,0.0,0.0,0.0,0.0,8.893153569138473e-07,5.989108402564704e-09
3.7600978039485936e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555897700961075,0.0,0.17647058700544693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764608681811083,0.0,0.0,0.0,0.0,9.73181889218999e-07,5.98910664310818e-09
4.087672512368853e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855588933163703,0.0,0.17647058700544782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764600312486867,0.0,0.0,0.0,0.0,1.0568751313913556e-06,5.9891048872974e-09
4.4152472207891125e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555880979606196,0.0,0.1764705870054487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764591960455856,0.0,0.0,0.0,0.0,1.1403954414935737e-06,5.9891031351241755e-09
5.0703966376296314e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555864327281294,0.0,0.17647058700545046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117645753081306,0.0,0.0,0.0,0.0,1.306918694040227e-06,5.989099641651715e-09
5.72554605447015e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555847743701385,0.0,0.1764705870054522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764558724550347,0.0,0.0,0.0,0.0,1.4727544965906776e-06,5.989096162540023e-09
6.380695471310669e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555831228582673,0.0,0.17647058700545395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764542209431293,0.0,0.0,0.0,0.0,1.6379056871123687e-06,5.9890926978148615e-09
7.035844888151188e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855581478164255,0.0,0.17647058700545565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764525762490821,0.0,0.0,0.0,0.0,1.8023750918568743e-06,5.989089247412544e-09
7.690994304991707e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855579840259953,0.0,0.17647058700545737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764509383447465,0.0,0.0,0.0,0.0,1.966165525408174e-06,5.989085811239659e-09
8.346143721832226e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555782091173343,0.0,0.1764705870054591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764493072020935,0.0,0.0,0.0,0.0,2.129279790730871e-06,5.9890823892516256e-09
9.656442555513264e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855574967005603,0.0,0.17647058700546248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176446065090293,0.0,0.0,0.0,0.0,2.453490970739463e-06,5.989075587594448e-09
1e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855574121360412,0.0,0.1764705870054634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764452194450835,0.0,0.0,0.0,0.0,2.5380554916904423e-06,5.989073813506287e-09
1.0966741389194302e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855571751607128,0.0,0.1764705870054659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764428496917502,0.0,0.0,0.0,0.0,2.775030825030952e-06,5.989068842003586e-09
1.227704022287534e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855568562701806,0.0,0.17647058700546925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764396607863616,0.0,0.0,0.0,0.0,3.0939213638946762e-06,5.9890621519757654e-09
1.3587339056556378e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855565400071349,0.0,0.17647058700547258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176436498155838,0.0,0.0,0.0,0.0,3.4101844162671624e-06,5.989055517069344e-09
1.4897637890237416e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855562263499265,0.0,0.17647058700547588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764333615836883,0.0,0.0,0.0,0.0,3.7238416312258505e-06,5.98904893683564e-09
1.6207936723918454e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855559152770848,0.0,0.17647058700547916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764302508552056,0.0,0.0,0.0,0.0,4.034914479471073e-06,5.989042410817641e-09
1.751823555759949e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855556067673159,0.0,0.1764705870054824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764271657574524,0.0,0.0,0.0,0.0,4.343424254796093e-06,5.989035938570225e-09
1.882853439128053e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555530079950164,0.0,0.17647058700548562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764241060792449,0.0,0.0,0.0,0.0,4.649392075544854e-06,5.989029519651301e-09
2.0138833224961567e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555499735269757,0.0,0.17647058700548882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764210716111399,0.0,0.0,0.0,0.0,4.952838886057499e-06,5.9890231536205785e-09
2.1449132058642605e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855546964061318,0.0,0.17647058700549198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764180621454194,0.0,0.0,0.0,0.0,5.253785458103993e-06,5.9890168400424505e-09
2.2759430892323643e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555439793920384,0.0,0.17647058700549512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764150774760773,0.0,0.0,0.0,0.0,5.552252392305989e-06,5.989010578484901e-09
2.406972972600468e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555410193148273,0.0,0.17647058700549823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764121173988053,0.0,0.0,0.0,0.0,5.848260119547069e-06,5.9890043685191855e-09
2.538002855968572e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855538083627061,0.0,0.1764705870055013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764091817109767,0.0,0.0,0.0,0.0,6.141828902371302e-06,5.988998209720232e-09
2.6690327393366757e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855535172127782,0.0,0.17647058700550436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764062702116368,0.0,0.0,0.0,0.0,6.432978836370262e-06,5.988992101666478e-09
2.8000626227047795e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855532284617691,0.0,0.17647058700550738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176403382701485,0.0,0.0,0.0,0.0,6.721729851558602e-06,5.988986043939794e-09
2.931092506072883e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285552942089913,0.0,0.17647058700551038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764005189828633,0.0,0.0,0.0,0.0,7.008101713738334e-06,5.988980036125515e-09
3.0621223894409874e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555265807760677,0.0,0.17647058700551335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763976788597422,0.0,0.0,0.0,0.0,7.292114025851851e-06,5.9889740778123896e-09
3.1931522728090915e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855523764054092,0.0,0.1764705870055163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763948621377074,0.0,0.0,0.0,0.0,7.573786229323817e-06,5.988968168592553e-09
3.3241821561771956e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285552097054039,0.0,0.1764705870055192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763920686239465,0.0,0.0,0.0,0.0,7.853137605391971e-06,5.988962308061507e-09
3.4552120395453e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855518200043738,0.0,0.17647058700552215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763892981272361,0.0,0.0,0.0,0.0,8.130187276426986e-06,5.988956495818082e-09
3.586241922913404e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555154523744875,0.0,0.17647058700552504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763865504579281,0.0,0.0,0.0,0.0,8.404954207241456e-06,5.988950731464411e-09
3.717271806281508e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555127273445524,0.0,0.1764705870055279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763838254279364,0.0,0.0,0.0,0.0,8.677457206388077e-06,5.98894501460591e-09
3.848301689649612e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555100247673987,0.0,0.17647058700553073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763811228507258,0.0,0.0,0.0,0.0,8.947714927447161e-06,5.988939344851243e-09
3.979331573017716e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855507344458027,0.0,0.17647058700553353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763784425412972,0.0,0.0,0.0,0.0,9.215745870303513e-06,5.988933721812304e-09
4.11036145638582e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855504686232962,0.0,0.1764705870055363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763757843161762,0.0,0.0,0.0,0.0,9.481568382412806e-06,5.9889281451041745e-09
4.2413913397539244e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855502049910241,0.0,0.17647058700553905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763731479933996,0.0,0.0,0.0,0.0,9.745200660057518e-06,5.988922614345118e-09
4.3724212231220285e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554994353094,0.0,0.17647058700554183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763705333925044,0.0,0.0,0.0,0.0,1.000666074959251e-05,5.988917129156536e-09
4.5034511064901326e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855496842251464,0.0,0.17647058700554455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763679403345133,0.0,0.0,0.0,0.0,1.0265966548680359e-05,5.9889116891629545e-09
4.634480989858237e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855494270558929,0.0,0.17647058700554724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176365368641925,0.0,0.0,0.0,0.0,1.0523135807516492e-05,5.9889062939919885e-09
4.765510873226341e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855491720055758,0.0,0.1764705870055499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763628181387,0.0,0.0,0.0,0.0,1.0778186130044253e-05,5.9889009432743265e-09
4.896540756594445e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855489190567359,0.0,0.17647058700555254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763602886502486,0.0,0.0,0.0,0.0,1.1031134975159925e-05,5.9888956366436955e-09
5.027570639962549e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855486681920584,0.0,0.1764705870055552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763577800034211,0.0,0.0,0.0,0.0,1.1281999657907853e-05,5.9888903737368415e-09
5.158600523330653e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554841939437087,0.0,0.17647058700555782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763552920264937,0.0,0.0,0.0,0.0,1.15307973506657e-05,5.988885154193508e-09
5.289630406698757e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855481726466424,0.0,0.1764705870055604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763528245491572,0.0,0.0,0.0,0.0,1.177754508431994e-05,5.9888799776564e-09
5.4206602900668614e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855479279319824,0.0,0.17647058700556295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763503774025061,0.0,0.0,0.0,0.0,1.202225974943169e-05,5.98887484377117e-09
5.5516901734349655e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554768523363955,0.0,0.17647058700556548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763479504190265,0.0,0.0,0.0,0.0,1.2264958097392889e-05,5.988869752186387e-09
5.6827200568030696e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855474445350004,0.0,0.17647058700556803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763455434325847,0.0,0.0,0.0,0.0,1.2505656741573003e-05,5.98886470255352e-09
5.813749940171174e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855472058195885,0.0,0.17647058700557053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763431562784157,0.0,0.0,0.0,0.0,1.274437215845623e-05,5.988859694526909e-09
5.944779823539277e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855469690710632,0.0,0.176470587005573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763407887931127,0.0,0.0,0.0,0.0,1.2981120688769386e-05,5.988854727763742e-09
6.07580970690738e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554673427321836,0.0,0.17647058700557544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763384408146145,0.0,0.0,0.0,0.0,1.3215918538600466e-05,5.98884980192403e-09
6.206839590275484e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855465014099813,0.0,0.1764705870055779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763361121821952,0.0,0.0,0.0,0.0,1.3448781780507986e-05,5.988844916670578e-09
6.337869473643588e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285546270465412,0.0,0.17647058700558033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763338027364541,0.0,0.0,0.0,0.0,1.3679726354621202e-05,5.988840071668986e-09
6.468899357011691e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554604142370177,0.0,0.1764705870055827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763315123193031,0.0,0.0,0.0,0.0,1.3908768069731261e-05,5.9888352665876e-09
6.599929240379795e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855458142691718,0.0,0.17647058700558513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763292407739567,0.0,0.0,0.0,0.0,1.4135922604373347e-05,5.988830501097494e-09
6.730959123747898e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855455889862731,0.0,0.1764705870055875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763269879449213,0.0,0.0,0.0,0.0,1.4361205507899933e-05,5.988825774872459e-09
6.861989007116001e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554536555958415,0.0,0.17647058700558982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176324753677985,0.0,0.0,0.0,0.0,1.4584632201545158e-05,5.9888210875889754e-09
6.993018890484105e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855451439738108,0.0,0.17647058700559212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763225378202055,0.0,0.0,0.0,0.0,1.4806217979480478e-05,5.98881643892618e-09
7.124048773852208e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855449242137851,0.0,0.17647058700559445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763203402199018,0.0,0.0,0.0,0.0,1.5025978009861576e-05,5.9888118285658655e-09
7.255078657220312e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554470626446354,0.0,0.17647058700559673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763181607266417,0.0,0.0,0.0,0.0,1.5243927335866675e-05,5.9888072561924325e-09
7.386108540588415e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554449011092725,0.0,0.17647058700559898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763159991912332,0.0,0.0,0.0,0.0,1.5460080876726273e-05,5.988802721492896e-09
7.517138423956519e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855442757383797,0.0,0.17647058700560125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176313855465713,0.0,0.0,0.0,0.0,1.567445342874443e-05,5.988798224156842e-09
7.648168307324622e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554406313214653,0.0,0.17647058700560347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763117294033373,0.0,0.0,0.0,0.0,1.5887059666311584e-05,5.988793763876412e-09
7.779198190692726e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855438522776744,0.0,0.17647058700560567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763096208585713,0.0,0.0,0.0,0.0,1.6097914142909073e-05,5.988789340346293e-09
7.910228074060829e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554364316052966,0.0,0.1764705870056079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763075296870792,0.0,0.0,0.0,0.0,1.6307031292105366e-05,5.988784953263681e-09
8.041257957428933e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554343576639746,0.0,0.17647058700561005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176305455745715,0.0,0.0,0.0,0.0,1.6514425428544076e-05,5.988780602328262e-09
8.172287840797036e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855432300810814,0.0,0.1764705870056122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763033988925112,0.0,0.0,0.0,0.0,1.672011074892383e-05,5.98877628724221e-09
8.30331772416514e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855430260905017,0.0,0.17647058700561435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763013589866708,0.0,0.0,0.0,0.0,1.6924101332970084e-05,5.988772007710145e-09
8.434347607533243e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554282378069445,0.0,0.17647058700561646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11762993358885565,0.0,0.0,0.0,0.0,1.7126411144398896e-05,5.988767763439115e-09
8.565377490901346e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554262313781126,0.0,0.17647058700561855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11762973294596817,0.0,0.0,0.0,0.0,1.7327054031872816e-05,5.988763554138595e-09
