Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44)
1.3723971074465674e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553587057280166,0.0,0.1764705870056896,0.0,0.0,7.713627941404051e-16,1.5762154031412238e-29,0.0,2.2505980260575205e-18,0.0,0.0,4.123302133484529e-16,0.0,0.1176229838498077,2.104796678966076e-31,0.0,0.0,0.0,2.404093745187116e-05,5.988621892725278e-09,3.521273847135552e-08,8.536743610267875e-11,3.174374780411641e-08,3.3836251816910213e-09
1.3797243012447133e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553578987986655,0.0,0.17647058700569046,0.0,0.0,7.83778261218772e-16,1.6102372936963392e-29,0.0,2.2869329520078983e-18,0.0,0.0,4.167420709914081e-16,0.0,0.11762290317478749,2.1617368775747632e-31,0.0,0.0,0.0,2.412142464999036e-05,5.988620199369697e-09,3.5400560520672283e-08,8.536745956033109e-11,3.191365326748408e-08,3.4015417733525895e-09
1.3870514950428592e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553570955845836,0.0,0.17647058700569132,0.0,0.0,7.96326163729511e-16,1.6448069760817263e-29,0.0,2.3236568326410273e-18,0.0,0.0,4.211773730095054e-16,0.0,0.11762282287129192,2.219902725937444e-31,0.0,0.0,0.0,2.420154032607968e-05,5.9886185134226845e-09,3.558837999617476e-08,8.536748351075365e-11,3.2083558496474865e-08,3.419456025371512e-09
1.394378688841005e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855356296068623,0.0,0.17647058700569213,0.0,0.0,8.090072023484248e-16,1.6799302985788282e-29,0.0,2.3607717381762335e-18,0.0,0.0,4.2563611881186973e-16,0.0,0.11762274293760602,2.279313904043764e-31,0.0,0.0,0.0,2.428128619505111e-05,5.988616837320679e-09,3.577619688686315e-08,8.536750795167251e-11,3.2253463492068024e-08,3.4373679257724137e-09
1.401705882639151e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855355500233712,0.0,0.17647058700569296,0.0,0.0,8.218220777130447e-16,1.7156131405140214e-29,0.0,2.3982797388265565e-18,0.0,0.0,4.301183078062569e-16,0.0,0.11762266337202283,2.339990301403246e-31,0.0,0.0,0.0,2.4360663963900747e-05,5.9886151677233724e-09,3.59640111817362e-08,8.536753288082401e-11,3.242336825523832e-08,3.455277462582942e-09
1.409033076437297e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855354708062863,0.0,0.1764705870056938,0.0,0.0,8.347714904224675e-16,1.7518614122585198e-29,0.0,2.4361829047987907e-18,0.0,0.0,4.3462393939905314e-16,0.0,0.11762258417284327,2.401952018154272e-31,0.0,0.0,0.0,2.4439675331745344e-05,5.9886135045592036e-09,3.6151822869791195e-08,8.536755829595507e-11,3.2593272786955984e-08,3.473184623833794e-09
1.415627550855628e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553539982278875,0.0,0.17647058700569454,0.0,0.0,8.465415703048034e-16,1.784973209254355e-29,0.0,2.4706353315449488e-18,0.0,0.0,4.386990507624841e-16,0.0,0.11762251320545879,2.458833294682759e-31,0.0,0.0,0.0,2.451047368794547e-05,5.988612016094065e-09,3.6320851151116396e-08,8.536758158323172e-11,3.274618666840819e-08,3.4892990279658776e-09
1.4222220252739593e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855353291334827,0.0,0.1764705870056953,0.0,0.0,8.584217035726867e-16,1.8185521693367188e-29,0.0,2.505411028236358e-18,0.0,0.0,4.427931497140161e-16,0.0,0.11762244253226364,2.5167870845348032e-31,0.0,0.0,0.0,2.458097785689417e-05,5.988610534068743e-09,3.648987730398273e-08,8.536760526070737e-11,3.289910036386707e-08,3.505411489480681e-09
1.4288164996922905e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855352587371455,0.0,0.17647058700569604,0.0,0.0,8.704124008823446e-16,1.852602665666166e-29,0.0,2.5405115040409425e-18,0.0,0.0,4.469062358180588e-16,0.0,0.11762237215203546,2.575828482740459e-31,0.0,0.0,0.0,2.46511890610215e-05,5.988609055695966e-09,3.665890132036639e-08,8.53676293267611e-11,3.3052013874030645e-08,3.52152199965899e-09
1.4354109741106217e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855351886325599,0.0,0.1764705870056968,0.0,0.0,8.825141728643748e-16,1.8871290917715385e-29,0.0,2.5759382681226157e-18,0.0,0.0,4.510383086381234e-16,0.0,0.11762230206355691,2.635972725288249e-31,0.0,0.0,0.0,2.4721108517677946e-05,5.9886075847573755e-09,3.682792319224274e-08,8.536765377977861e-11,3.320492719959408e-08,3.5376305497836402e-09
1.4420054485289529e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855351188185134,0.0,0.17647058700569748,0.0,0.0,8.947275301236475e-16,1.9221358615499118e-29,0.0,2.6116928296413076e-18,0.0,0.0,4.551893677368217e-16,0.0,0.11762223226561566,2.697235189779986e-31,0.0,0.0,0.0,2.479073743915559e-05,5.98860612260572e-09,3.699694291158628e-08,8.536767861815238e-11,3.335784034124964e-08,3.553737131139523e-09
1.447940475505451e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285535056233285,0.0,0.17647058700569815,0.0,0.0,9.05815379063153e-16,1.9540563126902398e-29,0.0,2.644153449134268e-18,0.0,0.0,4.589415538316563e-16,0.0,0.11762216969488011,2.7533403118069605e-31,0.0,0.0,0.0,2.4853156058807323e-05,5.988604808491409e-09,3.7149058811946225e-08,8.536770130084518e-11,3.3495462012068206e-08,3.5682313638611576e-09
1.453875502481949e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855349938815388,0.0,0.17647058700569881,0.0,0.0,9.169943978407606e-16,1.986372680384654e-29,0.0,2.676881907139561e-18,0.0,0.0,4.627091181370496e-16,0.0,0.11762210735762522,2.8103751758139967e-31,0.0,0.0,0.0,2.491534119951861e-05,5.9886034992376605e-09,3.730117295640165e-08,8.536772429321746e-11,3.3633083534980435e-08,3.5827239884721474e-09
1.459810529458447e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855349317624016,0.0,0.17647058700569948,0.0,0.0,9.282649586335802e-16,2.01908822468197e-29,0.0,2.7098793038265794e-18,0.0,0.0,4.664920603322772e-16,0.0,0.11762204525297769,2.86835128890331e-31,0.0,0.0,0.0,2.4977293734624184e-05,5.9886021970863205e-09,3.745328533910037e-08,8.536774759411114e-11,3.377070491048497e-08,3.597214998623506e-09
1.4651520537372953e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855348760533396,0.0,0.17647058700570004,0.0,0.0,9.384870393607096e-16,2.0488762157441642e-29,0.0,2.739807812705707e-18,0.0,0.0,4.699098561382372e-16,0.0,0.11762198955695505,2.921344145450763e-31,0.0,0.0,0.0,2.503285285760485e-05,5.988601028223846e-09,3.7590184972390025e-08,8.536776882774761e-11,3.3894564022816176e-08,3.6102555221504187e-09
1.4704935780161436e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855348205313541,0.0,0.17647058700570062,0.0,0.0,9.487838418627072e-16,2.078992586719672e-29,0.0,2.7699558550720478e-18,0.0,0.0,4.733401075400599e-16,0.0,0.11762193404800757,2.9751173332041463e-31,0.0,0.0,0.0,2.5088224906866976e-05,5.9885998627281694e-09,3.772708316964917e-08,8.536779030951378e-11,3.4018423016510545e-08,3.6232947281970072e-09
1.4758351022949919e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553476519581517,0.0,0.1764705870057012,0.0,0.0,9.591556374210015e-16,2.109439741948625e-29,0.0,2.800324232943787e-18,0.0,0.0,4.76782814302712e-16,0.0,0.11762187872550536,3.0296794380089732e-31,0.0,0.0,0.0,2.514341051230773e-05,5.988598703651166e-09,3.786397992661061e-08,8.536781203857446e-11,3.4142281891927754e-08,3.636332612137742e-09
1.4811766265738402e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553471004609504,0.0,0.17647058700570178,0.0,0.0,9.696026973056824e-16,2.1402200945388675e-29,0.0,2.830913748337451e-18,0.0,0.0,4.802379761907726e-16,0.0,0.11762182358882062,3.085039108452121e-31,0.0,0.0,0.0,2.5198410301703344e-05,5.988597547646367e-09,3.8000875239006864e-08,8.536783401409724e-11,3.4266140649426304e-08,3.6493691693480096e-09
1.4865181508526885e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553465508156806,0.0,0.17647058700570237,0.0,0.0,9.801252927754646e-16,2.17133606636594e-29,0.0,2.8617252032679146e-18,0.0,0.0,4.837055929684339e-16,0.0,0.11762176863732772,3.1412050560901487e-31,0.0,0.0,0.0,2.5253224900716252e-05,5.988596392034581e-09,3.81377691025701e-08,8.536785623525243e-11,3.4389999289363464e-08,3.6624043952041212e-09
1.4918596751315368e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553460030161065,0.0,0.17647058700570295,0.0,0.0,9.907236950776562e-16,2.202790088073058e-29,0.0,2.892759399748408e-18,0.0,0.0,4.871856643995003e-16,0.0,0.11762171387040311,3.198186055677614e-31,0.0,0.0,0.0,2.5307854932902223e-05,5.988595242398094e-09,3.8274661513032297e-08,8.536787870121321e-11,3.4513857812095324e-08,3.675438285083314e-09
1.497201199410385e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553454570560155,0.0,0.17647058700570353,0.0,0.0,1.0013981754481229e-15,2.2345845990710973e-29,0.0,2.924017139790523e-18,0.0,0.0,4.9067819024739e-16,0.0,0.11762165928742531,3.255990945395397e-31,0.0,0.0,0.0,2.536230101971742e-05,5.988594098500387e-09,3.8411552466125126e-08,8.536790141115562e-11,3.463771621797673e-08,3.688470834363754e-09
1.5020085712613486e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285534496725957,0.0,0.17647058700570406,0.0,0.0,1.0110704786971134e-15,2.2634928005514514e-29,0.0,2.952340898434881e-18,0.0,0.0,4.938321118410268e-16,0.0,0.11762161031950791,3.308727128250936e-31,0.0,0.0,0.0,2.5411145736506313e-05,5.98859307030028e-09,3.853475307432988e-08,8.536792205802927e-11,3.474918868365521e-08,3.700198978685025e-09
1.5068159431123122e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855344478943587,0.0,0.1764705870057046,0.0,0.0,1.0208048225879202e-15,2.2926805720637614e-29,0.0,2.98084696165638e-18,0.0,0.0,4.969961211473307e-16,0.0,0.11762156149963564,3.3621444054518352e-31,0.0,0.0,0.0,2.5459842409327792e-05,5.988592045357323e-09,3.865795249549591e-08,8.536794290126597e-11,3.486066105522834e-08,3.7119260300103794e-09
1.5116233149632758e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285534399210358,0.0,0.17647058700570506,0.0,0.0,1.0306014048275824e-15,2.3221497101546093e-29,0.0,3.009535914118097e-18,0.0,0.0,5.001702179930286e-16,0.0,0.11762151282735982,3.416249352718848e-31,0.0,0.0,0.0,2.550839148688934e-05,5.988591024376326e-09,3.8781150726511114e-08,8.536796394027077e-11,3.4972133332952356e-08,3.7236519849724513e-09
1.5164306868142394e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855343506735074,0.0,0.17647058700570556,0.0,0.0,1.0404604231155459e-15,2.3519020171229964e-29,0.0,3.0384083404820505e-18,0.0,0.0,5.033544022045927e-16,0.0,0.1176214643022331,3.471048587955978e-31,0.0,0.0,0.0,2.5556793416538423e-05,5.988590006158832e-09,3.890434776426321e-08,8.536798517445046e-11,3.508360551708269e-08,3.735376840204494e-09
1.521238058665203e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855343022833611,0.0,0.17647058700570606,0.0,0.0,1.0503820751436466e-15,2.3819393010203275e-29,0.0,3.067464825409208e-18,0.0,0.0,5.065486736082421e-16,0.0,0.11762141592380952,3.5265487713852903e-31,0.0,0.0,0.0,2.5605048644266647e-05,5.9885889908117435e-09,3.9027543605639754e-08,8.536800660321369e-11,3.5195077607874055e-08,3.747100592340382e-09
1.5260454305161665e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855342540394743,0.0,0.17647058700570656,0.0,0.0,1.0603665585960877e-15,2.412263375650406e-29,0.0,3.0967059535594866e-18,0.0,0.0,5.097530320299409e-16,0.0,0.11762136769164443,3.5827566056817344e-31,0.0,0.0,0.0,2.5653157614713852e-05,5.988587978751338e-09,3.915073824752818e-08,8.536802822597097e-11,3.530654960558033e-08,3.758823238014617e-09
1.53085280236713e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855342059414039,0.0,0.17647058700570706,0.0,0.0,1.0704140711494205e-15,2.442876060569418e-29,0.0,3.1261323095917595e-18,0.0,0.0,5.129674772953994e-16,0.0,0.1176213196052945,3.6396788361079604e-31,0.0,0.0,0.0,2.570112077117223e-05,5.9885869697498526e-09,3.927393168681576e-08,8.536805004213448e-11,3.541802151045465e-08,3.770544773862327e-09
1.5373368245654178e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855341412985241,0.0,0.17647058700570775,0.0,0.0,1.0840660053139229e-15,2.4846258029928133e-29,0.0,3.1661160223237967e-18,0.0,0.0,5.173189903848629e-16,0.0,0.11762125497822119,3.717597224440487e-31,0.0,0.0,0.0,2.5765581687158932e-05,5.988585613514234e-09,3.9440088962735136e-08,8.536807977235895e-11,3.556837093699224e-08,3.786352625089327e-09
1.5438208467637054e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855340769190248,0.0,0.1764705870057084,0.0,0.0,1.0978334447767943e-15,2.526908393403084e-29,0.0,3.20643919439771e-18,0.0,0.0,5.216888524226651e-16,0.0,0.11762119061452637,3.7968443542257487e-31,0.0,0.0,0.0,2.5829779226885267e-05,5.9885842632214784e-09,3.96062440376168e-08,8.536810985192391e-11,3.5718720195728655e-08,3.802158442979101e-09
1.550304868961993e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553401280182994,0.0,0.17647058700570906,0.0,0.0,1.111716874498013e-15,2.569728346057281e-29,0.0,3.2471032603452504e-18,0.0,0.0,5.260770629789647e-16,0.0,0.1176211265131339,3.8774371467107432e-31,0.0,0.0,0.0,2.589371446646016e-05,5.988582918427173e-09,3.9772396903822166e-08,8.536814027940249e-11,3.586906928727841e-08,3.817962219280947e-09
1.5567888911602808e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855339489458678,0.0,0.17647058700570972,0.0,0.0,1.1257167794119212e-15,2.6130901942491456e-29,0.0,3.2881096546947748e-18,0.0,0.0,5.304836216230799e-16,0.0,0.1176210626729721,3.959392666177362e-31,0.0,0.0,0.0,2.5957388477595713e-05,5.988581577798013e-09,3.9938547553712216e-08,8.536817105337373e-11,3.601941821225353e-08,3.833763945746273e-09
1.5632729133585685e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553388535007096,0.0,0.1764705870057104,0.0,0.0,1.1398336444271382e-15,2.656998490309066e-29,0.0,3.3294598119712617e-18,0.0,0.0,5.349085279234869e-16,0.0,0.1176209990929736,4.042728120544153e-31,0.0,0.0,0.0,2.6020802327625245e-05,5.988580243087922e-09,4.010469597964763e-08,8.536820217242238e-11,3.6169766971263495e-08,3.849563614128615e-09
1.5697569355568561e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855338220133766,0.0,0.17647058700571105,0.0,0.0,1.1540679544264695e-15,2.701457805604034e-29,0.0,3.37115516669633e-18,0.0,0.0,5.393517814478214e-16,0.0,0.11762093577207548,4.127460861968087e-31,0.0,0.0,0.0,2.6083957079521105e-05,5.9885789164583304e-09,4.0270842173988673e-08,8.536823363513902e-11,3.632011556491528e-08,3.865361216183638e-09
1.5762409577551438e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285533758934726,0.0,0.17647058700571172,0.0,0.0,1.1684201942668176e-15,2.746472730537601e-29,0.0,3.413197153388257e-18,0.0,0.0,5.438133817628769e-16,0.0,0.11762087270921909,4.2136083874463135e-31,0.0,0.0,0.0,2.614685379191254e-05,5.988577593286279e-09,4.043698612909534e-08,8.536826544011999e-11,3.647046399381346e-08,3.88115674366916e-09
1.5827249799534315e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553369611306495,0.0,0.1764705870057124,0.0,0.0,1.1828908487790926e-15,2.792047874549831e-29,0.0,3.455587206561993e-18,0.0,0.0,5.482933284346065e-16,0.0,0.11762080990335015,4.301188339417916e-31,0.0,0.0,0.0,2.620949351910342e-05,5.988576273430929e-09,4.0603127837327293e-08,8.53682975859674e-11,3.662081225856004e-08,3.896950188345143e-09
1.5885605999318905e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855336397924282,0.0,0.17647058700571297,0.0,0.0,1.1960160830763686e-15,2.8335483165156063e-29,0.0,3.494037036884244e-18,0.0,0.0,5.523409662147014e-16,0.0,0.11762075359692448,4.3812497199978935e-31,0.0,0.0,0.0,2.626565041913932e-05,5.988575092575048e-09,4.0752653447343206e-08,8.53683268075201e-11,3.675612555697801e-08,3.911162500942736e-09
1.5943962199103496e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553358367833986,0.0,0.17647058700571355,0.0,0.0,1.20923797935475e-15,2.8755096721000206e-29,0.0,3.532771008767939e-18,0.0,0.0,5.564034638738365e-16,0.0,0.11762069749704561,4.4624988421702505e-31,0.0,0.0,0.0,2.632160077419017e-05,5.98857391602282e-09,4.090217722563147e-08,8.53683563030359e-11,3.68914387233543e-08,3.925373113788008e-09
1.6002318398888087e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855335277700403,0.0,0.17647058700571414,0.0,0.0,1.2225568910016118e-15,2.9179353411359185e-29,0.0,3.5717901679676436e-18,0.0,0.0,5.604808210938434e-16,0.0,0.11762064160295393,4.544948871846813e-31,0.0,0.0,0.0,2.637734534392707e-05,5.988572741720891e-09,4.105169916662174e-08,8.536838607150754e-11,3.702675175812276e-08,3.939582020878498e-09
1.6060674598672677e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553347206677293,0.0,0.17647058700571472,0.0,0.0,1.235973171387051e-15,2.96082873594589e-29,0.0,3.611095560235775e-18,0.0,0.0,5.645730375560014e-16,0.0,0.11762058591389249,4.62861307186415e-31,0.0,0.0,0.0,2.6432884885227057e-05,5.988571573392618e-09,4.120121926474349e-08,8.536841611193147e-11,3.716206466171557e-08,3.953789216213181e-09
1.6116110636340334e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855334193401261,0.0,0.17647058700571527,0.0,0.0,1.2488086009085547e-15,3.0020120547803504e-29,0.0,3.648700157692589e-18,0.0,0.0,5.684742404664299e-16,0.0,0.11762053320073927,4.7092274105122695e-31,0.0,0.0,0.0,2.6485456002073034e-05,5.9885704678245935e-09,4.1343255619421205e-08,8.536844490009274e-11,3.7290606345052635e-08,3.967283888262523e-09
1.617154667400799e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553336679718044,0.0,0.17647058700571583,0.0,0.0,1.2617325200367617e-15,3.0436234972602526e-29,0.0,3.6865648987676234e-18,0.0,0.0,5.723888521426931e-16,0.0,0.11762048067128549,4.7909610354468e-31,0.0,0.0,0.0,2.6537843421127698e-05,5.988569365263762e-09,4.1485290301248476e-08,8.536847393191375e-11,3.741914791077019e-08,3.980777005027152e-09
1.6226982711675647e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553331443729374,0.0,0.17647058700571638,0.0,0.0,1.274745231660219e-15,3.0856660199706126e-29,0.0,3.724690679943424e-18,0.0,0.0,5.763168723101787e-16,0.0,0.11762042832488928,4.87382556122373e-31,0.0,0.0,0.0,2.659004778428026e-05,5.988568266706359e-09,4.162732330544958e-08,8.536850320654344e-11,3.7547689359234776e-08,3.9942685613662355e-09
1.6282418749343304e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855332622598266,0.0,0.17647058700571694,0.0,0.0,1.287847038653238e-15,3.1281425896676205e-29,0.0,3.763078397700834e-18,0.0,0.0,5.80258300693824e-16,0.0,0.11762037616091103,4.957832682459968e-31,0.0,0.0,0.0,2.664206973117701e-05,5.98856717221621e-09,4.176935462724871e-08,8.536853272313373e-11,3.7676230690811676e-08,4.007758552140133e-09
1.633785478701096e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855332102641416,0.0,0.1764705870057175,0.0,0.0,1.3010382438758508e-15,3.1710561832786165e-29,0.0,3.801728948518986e-18,0.0,0.0,5.842131370181175e-16,0.0,0.11762032417871333,5.042994174108213e-31,0.0,0.0,0.0,2.6693909899229127e-05,5.9885660813734276e-09,4.1911384261869944e-08,8.536856248083954e-11,3.780477190586488e-08,4.021246972210408e-09
1.6393290824678618e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855331584496035,0.0,0.17647058700571805,0.0,0.0,1.3143191501737714e-15,3.214409787902073e-29,0.0,3.840643228875325e-18,0.0,0.0,5.881813810070973e-16,0.0,0.11762027237766097,5.129321891731854e-31,0.0,0.0,0.0,2.6745568923620534e-05,5.988564994306054e-09,4.205341220453736e-08,8.536859247881867e-11,3.7933313004757126e-08,4.0347338164398165e-09
1.6448726862346274e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553310681557936,0.0,0.1764705870057186,0.0,0.0,1.3276900603783551e-15,3.258206400807575e-29,0.0,3.879822135245604e-18,0.0,0.0,5.92163032384353e-16,0.0,0.11762022075712099,5.216827771779845e-31,0.0,0.0,0.0,2.6797047437315643e-05,5.988563911101558e-09,4.219543845047491e-08,8.536862271623182e-11,3.806185398784986e-08,4.048219079692331e-09
1.650416290001393e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855330553614384,0.0,0.17647058700571916,0.0,0.0,1.3411512773065566e-15,3.302449029435802e-29,0.0,3.9192665641038985e-18,0.0,0.0,5.961580908730234e-16,0.0,0.11762016931646267,5.305523831861592e-31,0.0,0.0,0.0,2.684834607106711e-05,5.988562831649568e-09,4.233746299490655e-08,8.536865319224279e-11,3.819039485550329e-08,4.0617027568331295e-09
1.6559598937681588e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553300408655213,0.0,0.17647058700571966,0.0,0.0,1.3547031037608898e-15,3.3471406913985087e-29,0.0,3.95897741192261e-18,0.0,0.0,6.001665561957987e-16,0.0,0.11762011805505744,5.395422171021831e-31,0.0,0.0,0.0,2.6899465453423574e-05,5.988561755937259e-09,4.247948583305614e-08,8.536868390601817e-11,3.831893560807634e-08,4.075184842728609e-09
1.6615034975349245e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553295299029424,0.0,0.1764705870057202,0.0,0.0,1.3683458425293868e-15,3.3922844144785056e-29,0.0,3.9989555751724764e-18,0.0,0.0,6.041884280749186e-16,0.0,0.11762006697227896,5.486534970015518e-31,0.0,0.0,0.0,2.6950406210737354e-05,5.988560683989297e-09,4.2621506960147584e-08,8.536871485672751e-11,3.84474762459267e-08,4.088665332246381e-09
1.6670471013016901e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855329020720406,0.0,0.1764705870057207,0.0,0.0,1.3820797963855585e-15,3.43788323662964e-29,0.0,4.039201950322573e-18,0.0,0.0,6.08223706232174e-16,0.0,0.1176200160675031,5.5788744915827045e-31,0.0,0.0,0.0,2.700116896717214e-05,5.988559615776918e-09,4.2763526371404717e-08,8.536874604354332e-11,3.8576016769410794e-08,4.102144220255293e-09
1.6781343088352215e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553280076705995,0.0,0.17647058700572177,0.0,0.0,1.4098225603821073e-15,3.5304583808157877e-29,0.0,4.1205029221915326e-18,0.0,0.0,6.163344802660043e-16,0.0,0.11761991478947338,5.767283164972537e-31,0.0,0.0,0.0,2.7102162963162014e-05,5.988557490507491e-09,4.304756002731136e-08,8.53688091221985e-11,3.883309747469971e-08,4.12909717122806e-09
1.6892215163687528e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855327001666608,0.0,0.17647058700572282,0.0,0.0,1.4379338176466208e-15,3.6248906310077664e-29,0.0,4.2028874992492426e-18,0.0,0.0,6.24498876062622e-16,0.0,0.11761981421601851,5.960747943259116e-31,0.0,0.0,0.0,2.7202452391219698e-05,5.9885553799870645e-09,4.3331586762566776e-08,8.536887313542092e-11,3.9090177726769755e-08,4.156043654622343e-09
1.7003087239022842e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855326002659276,0.0,0.17647058700572388,0.0,0.0,1.4664159898402194e-15,3.7212046569917937e-29,0.0,4.286362853189396e-18,0.0,0.0,6.327168913801649e-16,0.0,0.11761971434222328,6.159369907864089e-31,0.0,0.0,0.0,2.730204216664017e-05,5.988553284166493e-09,4.3615606538961895e-08,8.536893807669371e-11,3.9347257528427864e-08,4.182983629433489e-09
1.7113959314358155e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855325010599797,0.0,0.17647058700572493,0.0,0.0,1.4952714983877545e-15,3.819425291288898e-29,0.0,4.370936155679858e-18,0.0,0.0,6.409885239695787e-16,0.0,0.11761961516320663,6.3632514783590685e-31,0.0,0.0,0.0,2.7400937170427717e-05,5.988551202924481e-09,4.389961931828818e-08,8.536900393954567e-11,3.960433688246138e-08,4.209917054676915e-09
1.722483138969347e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553240254397005,0.0,0.17647058700572593,0.0,0.0,1.5245027644765079e-15,3.9195775291543447e-29,0.0,4.456614578362893e-18,0.0,0.0,6.493137715746153e-16,0.0,0.1176195166741217,6.572496421261689e-31,0.0,0.0,0.0,2.7499142249535145e-05,5.988549136149823e-09,4.4183625062337975e-08,8.536907071755064e-11,3.986141579163825e-08,4.23684388938825e-09
1.7335703465028782e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855323047130855,0.0,0.17647058700572696,0.0,0.0,1.5541122090548891e-15,4.021686528577044e-29,0.0,4.5434052928553965e-18,0.0,0.0,6.576926319318337e-16,0.0,0.11761941887015541,6.787209858831641e-31,0.0,0.0,0.0,2.7596662217101306e-05,5.988547083750833e-09,4.446762373290467e-08,8.536913840432708e-11,4.0118494258707104e-08,4.2637640926234955e-09
1.755744761569941e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855321110876078,0.0,0.17647058700572898,0.0,0.0,1.6144753162720059e-15,4.2318762577146983e-29,0.0,4.720352283610837e-18,0.0,0.0,6.746111818130923e-16,0.0,0.1176192252984939,7.233469538498473e-31,0.0,0.0,0.0,2.7789665902505047e-05,5.98854302167184e-09,4.503559970076973e-08,8.53692764788921e-11,4.063264987741949e-08,4.317584440992453e-09
1.7779191766370036e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553192014570916,0.0,0.17647058700573098,0.0,0.0,1.676380182799499e-15,4.4501989972645615e-29,0.0,4.901834500382291e-18,0.0,0.0,6.917441553619877e-16,0.0,0.11761903441038465,7.702898944525233e-31,0.0,0.0,0.0,2.7979986064391968e-05,5.988539015894636e-09,4.56035469162637e-08,8.536941811307573e-11,4.1146803760206635e-08,4.371377772644853e-09
