Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23)
1.4927714462976425e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548078094614904,0.0,0.17644689072255104,0.0,4.091978012580939e-08,7.823044554834351e-07,3.901742729176535e-11,0.0,2.360150055549747e-05,0.0,0.0,2.3826465862439056e-10,0.0,0.11756895027949676,1.9793142373215415e-11,0.0,1.3477933858400696e-07,0.0,4.1459493188039606e-05,5.98696482444858e-09,3.4869523435292195e-05,9.189426011070277e-11,1.058750305483929e-05,1.6124431966228668e-10,2.4526006793615904e-06,2.0777263749907925e-05,8.311076550472047e-09,2.830950331150647e-06,2.7567120551301786e-10,4.4065278992619087e-10
1.5022709583776552e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548054239170545,0.0,0.17644668312063813,0.0,4.164356596064275e-08,7.959616445705523e-07,3.9877936337577196e-11,0.0,2.3807968014901524e-05,0.0,0.0,2.4035049194010194e-10,0.0,0.11756872506282076,2.0102471002428e-11,0.0,1.3621993370806915e-07,0.0,4.14593791180642e-05,5.986955742769746e-09,3.50646622422381e-05,9.188912815795617e-11,1.0596280531192976e-05,1.6094891613476477e-10,2.462612828482991e-06,2.0940332471361175e-05,8.383868358221066e-09,2.8743999315431068e-06,2.804849818671002e-10,4.434630296105439e-10
1.511770470457668e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28548030387061785,0.0,0.17644647534295918,0.0,4.2375063989394904e-08,8.097583285998612e-07,4.075181842174428e-11,0.0,2.401460524279345e-05,0.0,0.0,2.424367221030779e-10,0.0,0.11756849992034599,2.041465303069488e-11,0.0,1.376648883512998e-07,0.0,4.145926507924091e-05,5.986946659880755e-09,3.5259428089264174e-05,9.188386259917974e-11,1.0604863771424031e-05,1.606552212968398e-10,2.4725751350730167e-06,2.110323145999235e-05,8.456720128659756e-09,2.9181889958390135e-06,2.8534793762330333e-10,4.462714352558929e-10
1.5212699825376807e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854800653834084,0.0,0.17644626739327637,0.0,4.311429748163719e-08,8.236947720339394e-07,4.163919613628536e-11,0.0,2.422140848902499e-05,0.0,0.0,2.4452328421400027e-10,0.0,0.11756827485170601,2.0729695662973927e-11,0.0,1.3911415603201043e-07,0.0,4.145915107151619e-05,5.986937575856826e-09,3.5453820813246806e-05,9.18784666116906e-11,1.06132566134915e-05,1.6036322141317702e-10,2.4824878790741485e-06,2.126595732298248e-05,8.529630534959871e-09,2.9623171663544937e-06,2.902601660160571e-10,4.490779819242512e-10
1.5307694946176934e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854798269305951,0.0,0.17644605927527768,0.0,4.386128945961717e-08,8.377712328662206e-07,4.254019237896828e-11,0.0,2.4428374077493384e-05,0.0,0.0,2.4661011432827665e-10,0.0,0.11756804985653646,2.1047605998988615e-11,0.0,1.4056769050658865e-07,0.0,4.1459037094836674e-05,5.986928490771795e-09,3.5647840262055145e-05,9.187294330990812e-11,1.0621462821053206e-05,1.600729028372056e-10,2.492351338447095e-06,2.1428506748561003e-05,8.602598276492014e-09,3.006784078424072e-06,2.952217579977591e-10,4.518826449151417e-10
1.5402690066977062e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547958851269195,0.0,0.17644585099257862,0.0,4.46160626995217e-08,8.519879626561331e-07,4.345493034880158e-11,0.0,2.4635498404707883e-05,0.0,0.0,2.486971494436082e-10,0.0,0.11756782493447535,2.1368391032945675e-11,0.0,1.4202544576891362e-07,0.0,4.1458923149149214e-05,5.986919404698161e-09,3.5841486294494295e-05,9.186729574656732e-11,1.0629486084897996e-05,1.5978425216309454e-10,2.5021657891878662e-06,2.1590876504404574e-05,8.675622078318426e-09,3.051589360567874e-06,3.0023280225117314e-10,4.546853997640795e-10
1.549768518777719e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854793501302087,0.0,0.17644564254872336,0.0,4.537863973273715e-08,8.663452065643785e-07,4.43835335415142e-11,0.0,2.4842777938383837e-05,0.0,0.0,2.5078432748773206e-10,0.0,0.11756760008516268,2.1692057653283162e-11,0.0,1.4348737604977015e-07,0.0,4.145880923440079e-05,5.986910317707081e-09,3.6034758780249096e-05,9.186152691391062e-11,1.063733002435046e-05,1.5949725605611933e-10,2.511931505345956e-06,2.1753063436066794e-05,8.74870069069552e-09,3.0967326346555497e-06,3.052933852018799e-10,4.5748622224167704e-10
1.5592680308577317e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547911178365065,0.0,0.17644543394718623,0.0,4.61490428471064e-08,8.808432033883492e-07,4.5326125745024484e-11,0.0,2.50502092160642e-05,0.0,0.0,2.528715873063365e-10,0.0,0.11756737530824077,2.20186126424487e-11,0.0,1.449534358162622e-07,0.0,4.145869535053854e-05,5.986901229868413e-09,3.622765759982917e-05,9.185563974485724e-11,1.0644998188648307e-05,1.5921190136326843e-10,2.5216487590436235e-06,2.1915064465438568e-05,8.821832888586126e-09,3.1422135160668996e-06,3.1040359103077354e-10,4.602850883530562e-10
1.5687675429377444e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854788734735187,0.0,0.17644522519137318,0.0,4.692729408818278e-08,8.954821855976818e-07,4.6282831034900004e-11,0.0,2.525778884376776e-05,0.0,0.0,2.5495886865114625e-10,0.0,0.11756715060335397,2.2348062676706945e-11,0.0,1.4642357977122702e-07,0.0,4.145858149750967e-05,5.986892141250727e-09,3.642018264451016e-05,9.184963711414917e-11,1.0652494058293004e-05,1.5892817500064246e-10,2.5313178204920525e-06,2.2076876589238422e-05,8.895017471181198e-09,3.18803161384932e-06,3.1556350168660666e-10,4.630819743368513e-10
1.5782670550177572e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854786352003091,0.0,0.1764450162846228,0.0,4.7713415260480963e-08,9.102623793699384e-07,4.725377376980945e-11,0.0,2.546551349466329e-05,0.0,0.0,2.5704611216817413e-10,0.0,0.11756692597014887,2.2680414325975332e-11,0.0,1.4789776285264748e-07,0.0,4.14584676752615e-05,5.98688305192132e-09,3.6612333816276746e-05,9.184352183947527e-11,1.0659821046374583e-05,1.5864606409493487e-10,2.5409389580089415e-06,2.2238496877531957e-05,8.96825326143068e-09,3.234186530872134e-06,3.2077319689858106e-10,4.658768566641493e-10
1.58776656709777e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547839696451355,0.0,0.17644480723020806,0.0,4.8507427928724854e-08,9.251840046264154e-07,4.823907858696812e-11,0.0,2.5673379907769228e-05,0.0,0.0,2.5913325938613485e-10,0.0,0.11756670140827409,2.3015674053687368e-11,0.0,1.4937594023306513e-07,0.0,4.145835388374147e-05,5.986873961946259e-09,3.680411102776322e-05,9.183729668257391e-11,1.0666982499870985e-05,1.5836555581633753e-10,2.55051243803432e-06,2.2399922472279665e-05,9.041539105583406e-09,3.280677863977893e-06,3.2603275418898346e-10,4.686697120376398e-10
1.5972660791777827e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854781587666191,0.0,0.17644459803133714,0.0,4.930935341909223e-08,9.402472750680702e-07,4.92388703975778e-11,0.0,2.5881384886678272e-05,0.0,0.0,2.6122025270502126e-10,0.0,0.11756647691738036,2.3353848216682925e-11,0.0,1.5085806731899133e-07,0.0,4.1458240122897e-05,5.986864871390372e-09,3.6995514202196895e-05,9.183096435031348e-11,1.0673981700922433e-05,1.5808663756420003e-10,2.5600385251490638e-06,2.2561150585912927e-05,9.114873872735843e-09,3.327505204130665e-06,3.31342248885862e-10,4.714605173907505e-10
1.6067655912577954e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854779206071078,0.0,0.17644438869115495,0.0,5.011921282045652e-08,9.554523982115697e-07,5.0253274382262234e-11,0.0,2.608952529830676e-05,0.0,0.0,2.6330703538483856e-10,0.0,0.11756625249712056,2.3694943065124904e-11,0.0,1.523440997503191e-07,0.0,4.145812639267561e-05,5.986855780317289e-09,3.7186543273337225e-05,9.182452749575305e-11,1.0680821868081196e-05,1.5780929673584568e-10,2.569517482089588e-06,2.272217849993749e-05,9.188256454389564e-09,3.3746681365614017e-06,3.367017541357463e-10,4.742492498866562e-10
1.6162651033378082e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547768248645694,0.0,0.17644417921274427,0.0,5.093702698562534e-08,9.707995754254502e-07,5.128241598649941e-11,0.0,2.629779807166808e-05,0.0,0.0,2.653935515344966e-10,0.0,0.11756602814714956,2.403896474244162e-11,0.0,1.5383399339973356e-07,0.0,4.14580126930248e-05,5.98684668878945e-09,3.7377198185419286e-05,9.18179887191813e-11,1.0687506157537248e-05,1.5753352101817627e-10,2.5789495697666115e-06,2.288300356356411e-05,9.26168576401724e-09,3.4221662409103948e-06,3.421113409164064e-10,4.770358869173409e-10
1.625764615417821e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547744440513867,0.0,0.17644396959912706,0.0,5.176281653257597e-08,9.86289001966388e-07,5.232642091605157e-11,0.0,2.6506200196669758e-05,0.0,0.0,2.6747974610085496e-10,0.0,0.11756580386712431,2.4385919285294117e-11,0.0,1.5532770437212244e-07,0.0,4.145789902389206e-05,5.986837596868124e-09,3.7567478893090346e-05,9.18113505691367e-11,1.069403766432036e-05,1.5725929800574327e-10,2.588335047277894e-06,2.30436231923655e-05,9.335160736637013e-09,3.4699990913669313e-06,3.475710780496511e-10,4.798204061026735e-10
1.6352641274978336e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547720636362023,0.0,0.17644375985326538,0.0,5.259660184568779e-08,1.001920867015576e-06,5.3385415132394275e-11,0.0,2.671472872293365e-05,0.0,0.0,2.6956556485792095e-10,0.0,0.11756557965670385,2.4735812623567807e-11,0.0,1.5682518900398524e-07,0.0,4.145778538522493e-05,5.9868285046134436e-09,3.775738536135516e-05,9.180461554340661e-11,1.0700419423479072e-05,1.5698661570485873e-10,2.597674171928932e-06,2.320403486695933e-05,9.408680328395066e-09,3.5181662568061683e-06,3.530810322141637e-10,4.826027852894851e-10
1.6447636395778464e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854769683623637,0.0,0.17644354997806294,0.0,5.343840307697165e-08,1.0176953537152041e-06,5.445952484814543e-11,0.0,2.6923380758638966e-05,0.0,0.0,2.716509543961954e-10,0.0,0.1175653555155492,2.5088650580387878e-11,0.0,1.583264038628422e-07,0.0,4.145767177697092e-05,5.986819412084399e-09,3.7946917565508416e-05,9.179778609000831e-11,1.0706654411236928e-05,1.5671546184007622e-10,2.606967199242166e-06,2.3364236131716643e-05,9.482243516156222e-09,3.5666673009232893e-06,3.586412679583728e-10,4.853830025505787e-10
1.6542631516578591e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854767304018258,0.0,0.17644333997636574,0.0,5.4288240147295985e-08,1.033612639205032e-06,5.554887652249517e-11,0.0,2.713215346938751e-05,0.0,0.0,2.7373586211216784e-10,0.0,0.11756513144332333,2.544443887215768e-11,0.0,1.5983130574664275e-07,0.0,4.14575581990774e-05,5.9868103193388665e-09,3.81360754910847e-05,9.17908646081495e-11,1.0712745546126476e-05,1.5644582482238103e-10,2.6162143829821524e-06,2.3524224593495268e-05,9.555849297102434e-09,3.615501782365003e-06,3.642518477133588e-10,4.881610361838245e-10
1.663762663737872e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854764924824582,0.0,0.17644312985096372,0.0,5.514613274761001e-08,1.049672894659065e-06,5.6653596856637775e-11,0.0,2.7341044077090876e-05,0.0,0.0,2.75820236197955e-10,0.0,0.11756490743969135,2.580318310861969e-11,0.0,1.6133985168317284e-07,0.0,4.145744465149174e-05,5.986801226433638e-09,3.832485913378207e-05,9.178385344917263e-11,1.07186956901014e-05,1.561776923587751e-10,2.6254159751568806e-06,2.368399792039773e-05,9.629496688339044e-09,3.664669254858422e-06,3.6991283180579324e-10,4.909368647111493e-10
1.6732621758178846e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547625460470705,0.0,0.17644291960459144,0.0,5.6012100340163704e-08,1.0658762853223122e-06,5.777381278920638e-11,0.0,2.755004985887901e-05,0.0,0.0,2.7790402563108363e-10,0.0,0.11756468350432027,2.6164888792938183e-11,0.0,1.6285199892946199e-07,0.0,4.1457331134161317e-05,5.98679213342442e-09,3.851326849942404e-05,9.177675491747754e-11,1.0724507649627248e-05,1.5591105348360033e-10,2.6345722260542423e-06,2.3843553840553194e-05,9.703184726508618e-09,3.7141692673373783e-06,3.756242784709096e-10,4.93710466877673e-10
1.6827616878978974e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547601676901346,0.0,0.17644270923992922,0.0,5.688616215972471e-08,1.0822229705476389e-06,5.890965149171163e-11,0.0,2.7759168146029923e-05,0.0,0.0,2.79987180164412e-10,0.0,0.11756445963687902,2.6529561321803243e-11,0.0,1.643677049711893e-07,0.0,4.1457217647033296e-05,5.986783040365861e-09,3.870130360386252e-05,9.176957127143078e-11,1.0730184176751153e-05,1.5564589551939215e-10,2.6436833842245964e-06,2.4002890140922928e-05,9.776912467412216e-09,3.7640013640662314e-06,3.813862438655066e-10,4.96481821650591e-10
1.69226119997791e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547577897581256,0.0,0.17644249875960455,0.0,5.77683372147921e-08,1.0987131038326935e-06,6.006124036398501e-11,0.0,2.796839632291988e-05,0.0,0.0,2.8206965031619256e-10,0.0,0.1175642358370386,2.689720598555531e-11,0.0,1.6588692752208936e-07,0.0,4.145710419005478e-05,5.9867739473115605e-09,3.88889644729714e-05,9.176230472425087e-11,1.0735727970150951e-05,1.5538220870502697e-10,2.6527496965464484e-06,2.4162004666128917e-05,9.850678985637943e-09,3.814165084761205e-06,3.871987820809758e-10,4.992509082184534e-10
1.7008107608499217e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547556499861837,0.0,0.17644230923055032,0.0,5.856924710985582e-08,1.113676994056998e-06,6.111124222053848e-11,0.0,2.8156793518009205e-05,0.0,0.0,2.839432480189424e-10,0.0,0.11756403447471048,2.723063164513968e-11,0.0,1.6725719966694936e-07,0.0,4.1457002104508136e-05,5.986765763609807e-09,3.9057539313327547e-05,9.175569574485644e-11,1.0740606085140604e-05,1.551461371973341e-10,2.66087123710378e-06,2.43050163851861e-05,9.917101256649858e-09,3.8595955878821675e-06,3.924733492892134e-10,5.017411297910415e-10
1.7093603217219333e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547535105650124,0.0,0.17644211961173795,0.0,5.937675748119752e-08,1.1287573005575065e-06,6.2174198276496e-11,0.0,2.834527581321605e-05,0.0,0.0,2.8581621689043386e-10,0.0,0.11756383316663693,2.7566472640281784e-11,0.0,1.6863025560996398e-07,0.0,4.145690004330097e-05,5.9867575799917324e-09,3.9225811084821076e-05,9.174902292401265e-11,1.0745380723602272e-05,1.5491123940912687e-10,2.6689568286884234e-06,2.4447845273890244e-05,9.983553553728053e-09,3.905293988287096e-06,3.977889591838655e-10,5.042294825765334e-10
1.7179098825939449e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547513714976686,0.0,0.1764419299049765,0.0,6.019088172071948e-08,1.1439541232164748e-06,6.325020186259871e-11,0.0,2.8533841408019914e-05,0.0,0.0,2.8768852240998843e-10,0.0,0.11756363191258203,2.7904732607306564e-11,0.0,1.7000606499589162e-07,0.0,4.145679800639447e-05,5.986749396494309e-09,3.939377982677644e-05,9.174228778479251e-11,1.0750053746037714e-05,1.5467750687848308e-10,2.6770066477551485e-06,2.459048987625002e-05,1.0050035239847018e-08,3.951259941447396e-06,4.0314564695843255e-10,5.067159518587461e-10
1.7264594434659564e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854749232787174,0.0,0.17644174011204258,0.0,6.101163307487705e-08,1.1592675581670685e-06,6.433934644806597e-11,0.0,2.872248853423811e-05,0.0,0.0,2.8956013053511523e-10,0.0,0.11756343071231119,2.8245415113188848e-11,0.0,1.7138459761763045e-07,0.0,4.1456695993749684e-05,5.986741213153863e-09,3.9561445584966436e-05,9.17354918227635e-11,1.0754626980431744e-05,1.5444493165418196e-10,2.68502086972807e-06,2.473294877131597e-05,1.0116545689422878e-08,3.997493100138972e-06,4.0854344648394507e-10,5.092005230646161e-10
1.735009004337968e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854747094436511,0.0,0.17644155023468103,0.0,6.18390246453864e-08,1.1746976978154034e-06,6.544172563792501e-11,0.0,2.8911215455461362e-05,0.0,0.0,2.9143100769602385e-10,0.0,0.11756322956559097,2.8588523655681022e-11,0.0,1.7276582341586704e-07,0.0,4.1456594005327575e-05,5.986733030006084e-09,3.97288084115288e-05,9.172863650646747e-11,1.0759102222816373e-05,1.542135055959709e-10,2.6929996689635694e-06,2.4875220572550914e-05,1.0183084288113674e-08,4.0439931145072516e-06,4.1398239031674203e-10,5.116831817635072e-10
1.7427036091227785e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854745170231007,0.0,0.17644137927428705,0.0,6.258936515631548e-08,1.1886846794031476e-06,6.644525996744215e-11,0.0,2.90811364993154e-05,0.0,0.0,2.931141447976385e-10,0.0,0.11756304857913664,2.889939844044366e-11,0.0,1.7401120457497757e-07,0.0,4.1456502236425785e-05,5.9867256653668075e-09,3.9879175997053515e-05,9.172241716624826e-11,1.0763047616904162e-05,1.5400619816528023e-10,2.70015044505515e-06,2.500310410970577e-05,1.0242992595579175e-08,4.086070997818204e-06,4.1891264400351816e-10,5.139159275859085e-10
1.750398213907589e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854743246321478,0.0,0.17644120824812318,0.0,6.334510408691561e-08,1.2027663258029265e-06,6.7459658678344e-11,0.0,2.925111957370416e-05,0.0,0.0,2.9479663918762683e-10,0.0,0.1175628676357019,2.9212243544713327e-11,0.0,1.7525872127265677e-07,0.0,4.1456410487084086e-05,5.986718300937146e-09,4.0029298302140855e-05,9.171615195054265e-11,1.0766916332244387e-05,1.5379980946463574e-10,2.7072727946438226e-06,2.513083404156349e-05,1.0302922782738516e-08,4.1283644901469304e-06,4.238762717887414e-10,5.161471023817758e-10
1.7580928186923995e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28547413227100166,0.0,0.1764410371573975,0.0,6.410625069042858e-08,1.2169426967231203e-06,6.848499028025611e-11,0.0,2.9421163476614402e-05,0.0,0.0,2.9647846735427264e-10,0.0,0.11756268673511913,2.952706137509806e-11,0.0,1.765083519013065e-07,0.0,4.1456318757273795e-05,5.986710936741819e-09,4.0179175377839675e-05,9.17098418756215e-11,1.0770709613941596e-05,1.5359433379376794e-10,2.7143668426145355e-06,2.5258409426397975e-05,1.0362874424320092e-08,4.170873331235731e-06,4.288732947055011e-10,5.183766959237781e-10
1.76578742347721e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2854739399398697,0.0,0.1764408660032988,0.0,6.487281412688809e-08,1.2312138494818371e-06,6.952132336528055e-11,0.0,2.9591267025527536e-05,0.0,0.0,2.981596060826843e-10,0.0,0.11756250587722153,2.9843854293158734e-11,0.0,1.7776007494940824e-07,0.0,4.145622704696614e-05,5.986703572805166e-09,4.0328807279282767e-05,9.170348794116968e-11,1.0774428687487393e-05,1.533897655290104e-10,2.72143271317325e-06,2.5385829343553178e-05,1.0422847101949803e-08,4.213597259256568e-06,4.339037329437375e-10,5.206046980765575e-10
