Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40)
4.1530380720122216e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995604319323,0.0,0.17647058998578427,0.0,0.0,2.2379644859013362e-32,4.391271374083416e-42,0.0,1.7805094654220396e-25,0.0,0.0,3.913721414561157e-27,0.0,0.11764705989112427,5.42820606866327e-40,0.0,0.0,0.0,1.0876911263056447e-10,2.8431465034893837e-11,1.0662291276813137e-13,9.62841615481207e-14,5.718107238009619e-17,1.0282269098068961e-14,2.2758987128121227e-19,9.265406738559274e-19,4.934257867151105e-35
5.259045990253415e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995600659834,0.0,0.17647058998199852,0.0,0.0,4.453707722173765e-32,1.0265424624620572e-41,0.0,3.4451562592066416e-25,0.0,0.0,6.194608221262531e-27,0.0,0.1176470598621293,1.2689453530640062e-39,0.0,0.0,0.0,1.3773569171165404e-10,3.600297133732732e-11,1.3501797768343478e-13,1.2190808653877636e-13,9.020548127281057e-17,1.3020499984564927e-14,3.589687206599304e-19,1.1732905948458538e-18,1.1534755147533954e-34
6.365053908494609e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995597000366,0.0,0.17647058997821283,0.0,0.0,7.808457206345617e-32,2.0733241346241917e-41,0.0,5.93607768598606e-25,0.0,0.0,9.01151342847868e-27,0.0,0.11764705983313434,2.562908830101894e-39,0.0,0.0,0.0,1.667022505681144e-10,4.357436394068108e-11,1.634130425844639e-13,1.4752431413919172e-13,1.3092726742614935e-16,1.5758700244616566e-14,5.209726378004833e-19,1.4200405984011575e-18,2.329692296860972e-34
7.471061826735803e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599559334091,0.0,0.1764705899744272,0.0,0.0,1.2555390340070903e-31,3.7861170909061486e-41,0.0,9.435509127857296e-25,0.0,0.0,1.2365162557408338e-26,0.0,0.11764705980413939,4.6801518927882195e-39,0.0,0.0,0.0,1.9566878917258537e-10,5.114561757537747e-11,1.9180810747119923e-13,1.7313283633056083e-13,1.7935444960990262e-16,1.849686983712521e-14,7.1364271945392055e-19,1.6667907027387495e-18,4.2542724601030605e-34
8.577069744976997e-16,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599558968147,0.0,0.17647058997064163,0.0,0.0,1.8944025719223095e-31,6.416995272921425e-41,0.0,1.412328053061981e-24,0.0,0.0,1.6255350562759587e-26,0.0,0.11764705977514449,7.932271641520222e-39,0.0,0.0,0.0,2.2463530753281808e-10,5.871670733902182e-11,2.202031723436458e-13,1.9873365844443513e-13,2.3548169625930617e-16,2.1235008774160125e-14,9.369668968382193e-19,1.913540925843189e-18,7.210458387584605e-34
1.0789085581459385e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995582362675,0.0,0.17647058996307086,0.0,0.0,3.760319969993002e-31,1.5728858242319598e-40,0.0,2.7752489552654067e-24,0.0,0.0,2.5644077307387643e-26,0.0,0.11764705971715472,1.9442985192731184e-38,0.0,0.0,0.0,2.8256828356838843e-10,7.385829978063336e-11,2.769933020457054e-13,2.499122297691622e-13,3.708090534530203e-16,2.6711194755494585e-14,1.4755038561187437e-18,2.407041797218292e-18,1.7673725821687248e-33
1.2779899834293534e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995575775844,0.0,0.1764705899562575,0.0,0.0,6.2433053457064905e-31,3.061322982826117e-40,0.0,4.5825658677475924e-24,0.0,0.0,3.592730108599264e-26,0.0,0.117647059664964,3.78420627213837e-38,0.0,0.0,0.0,3.3470789282536327e-10,8.74849308749399e-11,3.281044187287312e-13,2.959466557010175e-13,5.188918906284086e-16,3.163965739143683e-14,2.064929669218222e-18,2.851193161917859e-18,3.439852785079387e-33
1.4770714087127682e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995569189113,0.0,0.17647058994944465,0.0,0.0,9.634198769616926e-31,5.419279474048931e-40,0.0,7.045350257604858e-24,0.0,0.0,4.794753067808376e-26,0.0,0.11764705961277334,6.69895561763984e-38,0.0,0.0,0.0,3.8684743654329983e-10,1.0111065589716249e-10,3.792155353654938e-13,3.4195618906485443e-13,6.918672533669605e-16,3.656802078781916e-14,2.7535905805039485e-18,3.295345181871065e-18,6.08936552487328e-33
1.875234259279598e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995556016006,0.0,0.17647058993582054,0.0,0.0,1.970502598297201e-30,1.3997729272070687e-39,0.0,1.434333237332932e-23,0.0,0.0,7.719927477599904e-26,0.0,0.11764705950839223,1.7303060870269885e-37,0.0,0.0,0.0,4.911263273522949e-10,1.2835882406166976e-10,4.814377685002165e-13,4.339006280407693e-13,1.112445602819178e-15,4.642444985460751e-14,4.428624992653672e-18,4.183651593548635e-18,1.572851214060979e-32
2.6715599604132578e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599552967161,0.0,0.17647058990858092,0.0,0.0,5.696175866984461e-30,5.794995285316513e-39,0.0,4.126904139989479e-23,0.0,0.0,1.5654829479774225e-25,0.0,0.11764705929963079,7.163379816800324e-37,0.0,0.0,0.0,6.996833224502819e-10,1.8283808886509166e-10,6.858822342144011e-13,6.174913656741583e-13,2.251742106145862e-15,6.613611711780419e-14,8.969510643572793e-18,5.96027674408035e-18,6.511516761899168e-32
3.4678856615469176e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599550333038,0.0,0.17647058988135644,0.0,0.0,1.2457927995403367e-29,1.636798226371275e-38,0.0,9.003819189065953e-23,0.0,0.0,2.63692069274686e-25,0.0,0.1176470590908704,2.0232969845125167e-36,0.0,0.0,0.0,9.08239268832462e-10,2.3728708684873265e-10,8.903266991881485e-13,8.006852886754454e-13,3.787852550734421e-15,8.584619661967898e-14,1.5098086199969983e-17,7.736923734627016e-18,1.8391762661273779e-31
4.1845787925672114e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599547962672,0.0,0.17647058985687106,0.0,0.0,2.1887309765644976e-29,3.4434881950983904e-38,0.0,1.5795757713763297e-22,0.0,0.0,3.8388606330876876e-25,0.0,0.11764705890298695,4.2565991014175725e-36,0.0,0.0,0.0,1.095938723925682e-09,2.862578761473964e-10,1.074326717031384e-12,9.652212507266682e-13,5.508920004726447e-15,1.0358391073642306e-13,2.1971178073597774e-17,9.335930050338867e-18,3.86924366081941e-31
4.829602610485476e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559954582968,0.0,0.1764705898348505,0.0,0.0,3.364840671873979e-29,6.072777784894662e-38,0.0,2.4258913984927727e-22,0.0,0.0,5.113098821559319e-25,0.0,0.11764705873389254,7.506737722614633e-36,0.0,0.0,0.0,1.264867507229536e-09,3.3029899616223064e-10,1.239926732577419e-12,1.1130299129996808e-12,7.331583799515617e-15,1.195467540048482e-13,2.92563479314548e-17,1.0775059236222568e-17,6.823610522911699e-31
5.47462642840374e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599543697055,0.0,0.17647058981284786,0.0,0.0,4.901057327222781e-29,9.984000055354074e-38,0.0,3.530409622847687e-22,0.0,0.0,6.569697362543142e-25,0.0,0.11764705856479885,1.234150508096517e-35,0.0,0.0,0.0,1.4337956024842413e-09,3.7430431511073847e-10,1.4055267476375456e-12,1.2605797490043608e-12,9.41307339779911e-15,1.3550855577627865e-13,3.7582967910403106e-17,1.2214214240118267e-17,1.121839604331906e-30
6.055147864530178e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995417780455,0.0,0.17647058979306274,0.0,0.0,6.631294164046889e-29,1.489884001871667e-37,0.0,4.773511399883047e-22,0.0,0.0,8.036553944580468e-25,0.0,0.11764705841261511,1.8416866333148245e-35,0.0,0.0,0.0,1.5858302999345603e-09,4.138745782262538e-10,1.5545667607761918e-12,1.3931536798678738e-12,1.1507335176675092e-14,1.4987328694796148e-13,4.5967308415760536e-17,1.3509478645240308e-17,1.6740871551512424e-30
6.6356693006566164e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995398594064,0.0,0.1764705897732957,0.0,0.0,8.727235393430587e-29,2.144278691662087e-37,0.0,6.278355870953268e-22,0.0,0.0,9.651122229652979e-25,0.0,0.11764705826043192,2.650600248939114e-35,0.0,0.0,0.0,1.7378644400700934e-09,4.5340856766389407e-10,1.7036067735212254e-12,1.5255186586777224e-12,1.3810548627416038e-14,1.6423717461266826e-13,5.519511792363214e-17,1.4804769222811468e-17,2.4093852447817163e-30
7.15813859317041e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599538132977,0.0,0.17647058975552235,0.0,0.0,1.095523759243278e-28,2.8993043251771316e-37,0.0,7.87704962242524e-22,0.0,0.0,1.1230527221445744e-24,0.0,0.11764705812346753,3.5839055806548643e-35,0.0,0.0,0.0,1.874694689689521e-09,4.889553112278263e-10,1.837742784655211e-12,1.6444687577748306e-12,1.6061822236340238e-14,1.7716395235320016e-13,6.422127171570696e-17,1.5970555174442062e-17,3.257753991119701e-30
7.680607885684205e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599536406899,0.0,0.17647058973776633,0.0,0.0,1.3533419093606282e-28,3.838436343865527e-37,0.0,9.725978544093801e-22,0.0,0.0,1.292957873354019e-24,0.0,0.11764705798650361,4.7447883964389584e-35,0.0,0.0,0.0,2.011524487886984e-09,5.244674086312002e-10,1.971878795470362e-12,1.7632501121340015e-12,1.8481840270115693e-14,1.9009004692905457e-13,7.39305594234998e-17,1.713636614811552e-17,4.312988373906358e-30
8.203077178197999e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995346811985,0.0,0.17647058972002883,0.0,0.0,1.648733932198722e-28,4.989466059489231e-37,0.0,1.1843207555357097e-21,0.0,0.0,1.4748276766384084e-24,0.0,0.11764705784954012,6.16760181840768e-35,0.0,0.0,0.0,2.1483538346639845e-09,5.599423814086802e-10,2.1060148059666777e-12,1.8818629611250367e-12,2.1070363357135734e-14,2.0301545837632411e-13,8.432294495325001e-17,1.830220395032395e-17,5.606314763585008e-30
8.725546470711794e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599532955901,0.0,0.17647058970231116,0.0,0.0,1.9842557706391764e-28,6.382061136602308e-37,0.0,1.4246776670396504e-21,0.0,0.0,1.6686621316982867e-24,0.0,0.1176470577125771,7.889018294094099e-35,0.0,0.0,0.0,2.2851827300220337e-09,5.953777613432779e-10,2.2401508161441607e-12,2.0003075437926765e-12,2.38271524508592e-14,2.1594018673111938e-13,9.539839219337443e-17,1.9468070385068915e-17,7.171067699969548e-30
9.248015763225588e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995312310295,0.0,0.17647058968461446,0.0,0.0,2.3624633674940795e-28,8.04779449227888e-37,0.0,1.6954700610060847e-21,0.0,0.0,1.874461238287748e-24,0.0,0.1176470575756145,9.948065312308345e-35,0.0,0.0,0.0,2.422011173962647e-09,6.307710912651761e-10,2.374286826002816e-12,2.1185840988457357e-12,2.6751968840673645e-14,2.288642320295463e-13,1.0715686503723528e-16,2.063396725382269e-17,9.04272234959283e-30
9.770485055739383e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995295066094,0.0,0.17647058966694004,0.0,0.0,2.7859126654660502e-28,1.002001050330199e-36,0.0,1.998497057743424e-21,0.0,0.0,2.0922249962444044e-24,0.0,0.11764705743865238,1.238596001783415e-34,0.0,0.0,0.0,2.5588391664873346e-09,6.661199248804327e-10,2.5084228355426495e-12,2.2366928646802044e-12,2.984457412879855e-14,2.417875943077043e-13,1.1959832738472422e-16,2.179989635570577e-17,1.1258744170663285e-29
1.042210025494198e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995273566104,0.0,0.17647058964492982,0.0,0.0,3.3813069085534238e-28,1.2963157823834827e-36,0.0,2.4243229713317778e-21,0.0,0.0,2.3805827821096267e-24,0.0,0.11764705726783606,1.6024038852515216e-34,0.0,0.0,0.0,2.7294881795110995e-09,7.101403724204832e-10,2.6757150833273648e-12,2.3837614290753035e-12,3.393638697191389e-14,2.5790444435331484e-13,1.3607215260790741e-16,2.3254072051300165e-17,1.4565718168109144e-29
1.1073715454144578e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599525207397,0.0,0.17647058962295845,0.0,0.0,4.056007230657291e-28,1.6511296254652046e-36,0.0,2.9065618840572553e-21,0.0,0.0,2.687551190884607e-24,0.0,0.11764705709702046,2.040995436910794e-34,0.0,0.0,0.0,2.9001364903774617e-09,7.540831343643453e-10,2.843007330616201e-12,2.530569834067789e-12,3.8288358713221456e-14,2.7402023210943234e-13,1.5360821946939245e-16,2.4708304157602475e-17,1.8552463352812314e-29
1.1985176075307633e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995222025476,0.0,0.1764705895922951,0.0,0.0,5.142232074302735e-28,2.263782090918322e-36,0.0,3.682345785907782e-21,0.0,0.0,3.148152194624237e-24,0.0,0.11764705685808968,2.7983049432152695e-34,0.0,0.0,0.0,3.1388332672839135e-09,8.154098334819257e-10,3.0770109193510662e-12,2.735485627372172e-12,4.481135702378515e-14,2.9656075101723084e-13,1.7991911981255017e-16,2.674254348910708e-17,2.543630812474572e-29
1.2896636696470689e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599519199455,0.0,0.1764705895617186,0.0,0.0,6.406895619245623e-28,3.032826551810994e-36,0.0,4.584784196022259e-21,0.0,0.0,3.6451660175674205e-24,0.0,0.11764705661916028,3.7489318743791287e-34,0.0,0.0,0.0,3.377528670390318e-09,8.765628050414159e-10,3.311014507115867e-12,2.939894559996598e-12,5.1841215011247186e-14,3.1909919181935355e-13,2.0830803220504719e-16,2.877690947063909e-17,3.407737033912648e-29
1.3808097317633744e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599516198242,0.0,0.17647058953123523,0.0,0.0,7.863567948458569e-28,3.982773759061573e-36,0.0,5.623338683663241e-21,0.0,0.0,4.178592659039104e-24,0.0,0.11764705638023225,4.923173786865247e-34,0.0,0.0,0.0,3.616222699704732e-09,9.375295683530823e-10,3.545018093910723e-12,3.1437978856623007e-12,5.937667894502481e-14,3.4163555470739046e-13,2.387747650616637e-16,3.081141156376911e-17,4.4751044827604546e-29
1.4719557938796798e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599513199033,0.0,0.17647058950085107,0.0,0.0,9.52581914474507e-28,5.139890596343042e-36,0.0,6.807447505147609e-21,0.0,0.0,4.7484321183498155e-24,0.0,0.11764705614130559,6.353498895400433e-34,0.0,0.0,0.0,3.8549153552352235e-09,9.982977990055425e-10,3.7790216797357725e-12,3.3471968550015947e-12,6.74164981834961e-14,3.6416983987291684e-13,2.7131912681395143e-16,3.2846059206754884e-17,5.775245610984322e-29
1.5631018559959852e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599510201951,0.0,0.17647058947057231,0.0,0.0,1.1407219290709388e-27,6.532206108434257e-36,0.0,8.146525523921248e-21,0.0,0.0,5.354684394821712e-24,0.0,0.11764705590238031,8.074553513297595e-34,0.0,0.0,0.0,4.093606636989869e-09,1.0588553388734112e-09,4.013025264591174e-12,3.5500927155469135e-12,7.595942518496544e-14,3.8670204750749184e-13,3.05940925911823e-16,3.4880861814461376e-17,7.339652590562509e-29
1.6542479181122906e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599507207114,0.0,0.17647058944040486,0.0,0.0,1.352133846876628e-27,8.189505528386206e-36,0.0,9.64996428997746e-21,0.0,0.0,5.997349487779753e-24,0.0,0.1176470556634564,1.0123154658035346e-33,0.0,0.0,0.0,4.3322965449767585e-09,1.119190205408558e-09,4.247028848477109e-12,3.7524867117414516e-12,8.50042154970127e-14,4.0923217780265837e-13,3.4263997082302947e-16,3.6915828778440177e-17,9.201790580227406e-29
1.745393980228596e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995042146404,0.0,0.1764705894103547,0.0,0.0,1.5881746761141158e-27,1.0143326114686437e-35,0.0,1.1327132095228706e-20,0.0,0.0,6.676427396551619e-24,0.0,0.11764705542453387,1.2538284896000486e-33,0.0,0.0,0.0,4.57098507920399e-09,1.1792905992031731e-09,4.481032431393775e-12,3.954380084946514e-12,9.45496277491552e-14,4.317602309499434e-13,3.814160700331504e-16,3.895096946698491e-17,1.1397093029455434e-28
1.8365400423449013e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599501224647,0.0,0.17647058938042753,0.0,0.0,1.8502014249873998e-27,1.2426949774325335e-35,0.0,1.3187374071601958e-20,0.0,0.0,7.39191812046441e-24,0.0,0.1176470551856127,1.5361083209288444e-33,0.0,0.0,0.0,4.80967223967967e-09,1.2391449151981985e-09,4.715036013341395e-12,4.1557740734545505e-12,1.0459442363980146e-13,4.542862071408583e-13,4.222690320453846e-16,4.0986293225229286e-17,1.3962953361387762e-28
1.9276861044612067e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599498237246,0.0,0.17647058935062906,0.0,0.0,2.139571101681978e-27,1.5075399176670862e-35,0.0,1.5240012242731412e-20,0.0,0.0,8.143821658844337e-24,0.0,0.11764705494669292,1.863484018255204e-33,0.0,0.0,0.0,5.048358026411916e-09,1.2987417496462109e-09,4.949039594320204e-12,4.356669912496014e-12,1.151373679293971e-13,4.768101065668988e-13,4.651986653805298e-16,4.302180937519879e-17,1.6938720587853264e-28
2.018832166577512e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599495252551,0.0,0.176470589320965,0.0,0.0,2.4576407143648983e-27,1.8125432981089355e-35,0.0,1.749434558744238e-20,0.0,0.0,8.932138011016354e-24,0.0,0.1176470547077745,2.2404992091892794e-33,0.0,0.0,0.0,5.287042439408853e-09,1.3580699086915192e-09,5.1830431743304634e-12,4.557068834247785e-12,1.2617722843200751e-13,4.993319294195443e-13,5.102047785769575e-16,4.5057527215874206e-17,2.0365693923805178e-28
2.1099782286938175e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994922706723,0.0,0.17647058929144077,0.0,0.0,2.8057672711845723e-27,2.161554313567493e-35,0.0,1.995965007570782e-20,0.0,0.0,9.756867176305803e-24,0.0,0.11764705446885747,2.671911755674605e-33,0.0,0.0,0.0,5.5257254786786185e-09,1.4171184143412162e-09,5.417046753372449e-12,4.756972067837897e-12,1.377127760105767e-13,5.218516758902587e-13,5.572871801907133e-16,4.709345602322755e-17,2.4287119734480758e-28
2.201124290810123e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599489291715,0.0,0.17647058926206174,0.0,0.0,3.1853077802707914e-27,2.5585950072341564e-35,0.0,2.2645178732569815e-20,0.0,0.0,1.0618009154038276e-23,0.0,0.1176470542299418,3.162693158815302e-33,0.0,0.0,0.0,5.7644071442293575e-09,1.4758765127377927e-09,5.651050331446457e-12,4.956380839354022e-12,1.4974278456845547e-13,5.443693461704901e-13,6.064456787955075e-16,4.9129605050285957e-17,2.874818611248653e-28
2.2922703529264282e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599486315786,0.0,0.17647058923283315,0.0,0.0,3.597619249734687e-27,3.0078598915369587e-35,0.0,2.5560161688585106e-20,0.0,0.0,1.1515563943540024e-23,0.0,0.11764705399102751,3.718028089180147e-33,0.0,0.0,0.0,6.003087436069223e-09,1.5343336804343871e-09,5.8850539085528e-12,5.155296371850139e-12,1.6226603104272255e-13,5.668849404516702e-13,6.576800829827381e-16,5.116598352718221e-17,3.379601859756639e-28
2.3834164150427336e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599483342988,0.0,0.17647058920376016,0.0,0.0,4.044058687668836e-27,3.513715431553878e-35,0.0,2.8713806248539114e-20,0.0,0.0,1.2449531544137089e-23,0.0,0.1176470537521146,4.3433137470116496e-33,0.0,0.0,0.0,6.241766354206377e-09,1.5924796319725709e-09,6.119057484691808e-12,5.35371988535566e-12,1.7528129539506723e-13,5.893984589252147e-13,7.109902013614354e-16,5.320260066122338e-17,3.9479674348119857e-28
2.474562477159039e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599480373421,0.0,0.17647058917484781,0.0,0.0,4.525983102147235e-27,4.0806996654185267e-35,0.0,3.211529694194873e-20,0.0,0.0,1.341991195515558e-23,0.0,0.11764705351320305,5.044159391991945e-33,0.0,0.0,0.0,6.480443898648991e-09,1.6503043252884622e-09,6.3530610598638305e-12,5.551652596882108e-12,1.887873606051008e-13,6.119099017825238e-13,7.663758425582776e-16,5.5239465636941304e-17,4.5850137856253975e-28
2.5657085392753444e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994774071836,0.0,0.176470589146101,0.0,0.0,5.044749501225348e-27,4.7135217405724483e-35,0.0,3.577379558475302e-20,0.0,0.0,1.4426705175921318e-23,0.0,0.11764705327429288,5.826385768836248e-33,0.0,0.0,0.0,6.719120069405242e-09,1.7077979680134516e-09,6.587064634069232e-12,5.749095720431306e-12,2.0278301266217755e-13,6.34419269214981e-13,8.238368152175679e-16,5.727658761615438e-17,5.296031571436126e-28
2.6568546013916498e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994744443697,0.0,0.1764705891175245,0.0,0.0,5.601714892940058e-27,5.417061546800658e-35,0.0,3.969844132813897e-20,0.0,0.0,1.546991120576037e-23,0.0,0.11764705303538409,6.69602465267161e-33,0.0,0.0,0.0,6.957794866483319e-09,1.7649510221248636e-09,6.821068207308396e-12,5.9460504670018315e-12,2.1726704055893195e-13,6.569265614139543e-13,8.833729280012641e-16,5.93139757380163e-17,6.086503247209993e-28
2.748000663507955e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994714850735,0.0,0.17647058908912286,0.0,0.0,6.1982362853096906e-27,6.196369259868705e-35,0.0,4.38983507192511e-20,0.0,0.0,1.6549530043998795e-23,0.0,0.11764705279647664,7.659318283767491e-33,0.0,0.0,0.0,7.196468289891417e-09,1.8217542094388266e-09,7.055071779581716e-12,6.1425180445970675e-12,2.322382362832309e-13,6.79431778570795e-13,9.449839895889631e-16,6.135163911907679e-17,6.962102548611825e-28
2.8391467256242605e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994685293845,0.0,0.17647058906090074,0.0,0.0,6.835670686334006e-27,7.05666495241308e-35,0.0,4.838261775296055e-20,0.0,0.0,1.7665561689962902e-23,0.0,0.11764705255757058,8.72271888551464e-33,0.0,0.0,0.0,7.435140339637737e-09,1.8781985157138855e-09,7.289075350889608e-12,6.338499658232056e-12,2.476953948113173e-13,7.019349208768385e-13,1.0086698086779144e-15,6.338958685333334e-17,7.928694052770157e-28
2.930292787740566e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994655773914,0.0,0.1764705890328624,0.0,0.0,7.515375103994227e-27,8.003338139001286e-35,0.0,5.316031393238435e-20,0.0,0.0,1.8818006142978938e-23,0.0,0.11764705231866589,9.892888100927834e-33,0.0,0.0,0.0,7.67381101573049e-09,1.9342751952882074e-09,7.523078921232499e-12,6.53399650994153e-12,2.6363731409978693e-13,7.244359885234037e-13,1.0744301939829995e-15,6.542782801229183e-17,8.992332664874333e-28
3.0214388498568716e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994626291775,0.0,0.1764705890050121,0.0,0.0,8.238706546253053e-27,9.041947383984831e-35,0.0,5.824048832105774e-20,0.0,0.0,2.0006863402373304e-23,0.0,0.11764705207976257,1.1176696506869391e-32,0.0,0.0,0.0,7.912480318177892e-09,1.989975774429305e-09,7.75708249061083e-12,6.729009798786801e-12,2.8006279507867665e-13,7.469349817017937e-13,1.1422649542367424e-15,6.746637164501858e-17,1.0159263175524885e-27
3.1125849119731773e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994596848255,0.0,0.17647058897735393,0.0,0.0,9.00702202105465e-27,1.0178219861127564e-34,0.0,6.363216760151677e-20,0.0,0.0,2.1232133467472345e-23,0.0,0.11764705184086063,1.258122306858251e-32,0.0,0.0,0.0,8.151148246988164e-09,2.0452920550357704e-09,7.991086059025062e-12,6.9235407208635555e-12,2.9697064164370075e-13,7.694319006032946e-13,1.2121738981892968e-15,6.950522677819894e-17,1.1435919763743658e-27
3.203730974089483e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599456744413,0.0,0.1764705889498919,0.0,0.0,9.82167853632467e-27,1.1418050961299714e-34,0.0,6.934435612749194e-20,0.0,0.0,2.249381633760256e-23,0.0,0.11764705160196007,1.4113754653716465e-32,0.0,0.0,0.0,8.389814802169544e-09,2.100216117245079e-09,8.225089626475663e-12,7.117590469308745e-12,3.143596606493368e-13,7.919267454191771e-13,1.2841568346084569e-15,7.154440241618963e-17,1.282892555414208e-27
3.294877036205789e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994538080187,0.0,0.17647058892262982,0.0,0.0,1.0684033099970265e-26,1.276750385837162e-34,0.0,7.538603598165777e-20,0.0,0.0,2.379191201209047e-23,0.0,0.11764705136306088,1.578178549461602e-32,0.0,0.0,0.0,8.628479983730263e-09,2.1547403222942662e-09,8.459093192963117e-12,7.311160234308241e-12,3.322286619011709e-13,8.144195163406945e-13,1.3582135722796457e-15,7.358390754107626e-17,1.4345092126993287e-27
3.4270076614529866e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555994495585324,0.0,0.17647058888347153,0.0,0.0,1.2021614846157684e-26,1.4931151166215407e-34,0.0,8.474773372423155e-20,0.0,0.0,2.5738360859298588e-23,0.0,0.11764705101674118,1.8456220958492418e-32,0.0,0.0,0.0,8.97446045321468e-09,2.233056843711265e-09,8.798318351750862e-12,7.590920380587424e-12,3.589824290254036e-13,8.470226614274305e-13,1.4692523368204527e-15,7.65410959408642e-17,1.67760317190088e-27
3.5591382867001844e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599445317857,0.0,0.17647058884475178,0.0,0.0,1.346642029437396e-26,1.735789926015723e-34,0.0,9.484789856404067e-20,0.0,0.0,2.776133152250292e-23,0.0,0.11764705067042437,2.1455863722311394e-32,0.0,0.0,0.0,9.320438036066004e-09,2.3104963138973216e-09,9.137543508517148e-12,7.869677937930526e-12,3.8673878252133604e-13,8.796214491918601e-13,1.5846482282022528e-15,7.949902279845092e-17,1.950256399591833e-27
3.691268911947382e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599441086191,0.0,0.17647058880648062,0.0,0.0,1.5022583526712964e-26,2.0068086715472974e-34,0.0,1.0571364627835441e-19,0.0,0.0,2.98608239996526e-23,0.0,0.11764705032411045,2.480585252191449e-32,0.0,0.0,0.0,9.6664127323094e-09,2.3870386551028996e-09,9.476768663263594e-12,8.147436499358774e-12,4.154941293420921e-13,9.122158802164469e-13,1.7044006640931536e-15,8.245771522962349e-17,2.2547537542124673e-27
3.82339953719458e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599436863723,0.0,0.17647058876866742,0.0,0.0,1.669423862518706e-26,2.3082784221678558e-34,0.0,1.1737199546825806e-19,0.0,0.0,3.203683828869722e-23,0.0,0.11764704997779941,2.853223089567843e-32,0.0,0.0,0.0,1.0012384541970038e-08,2.4626650605450513e-09,9.81599381599186e-12,8.42419964501686e-12,4.452448893174926e-13,9.44805955083582e-13,1.828509062239107e-15,8.541720025299297e-17,2.593462321207646e-27
