Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52)
1.3845510827779721e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181237055813,0.0,0.1764705824891488,0.0,0.0,7.905033118636816e-13,1.2446351132165781e-18,0.0,4.513644280935259e-09,0.0,0.0,4.1670912073443576e-14,0.0,0.11760523383734393,5.2066378338522374e-17,0.0,0.0,0.0,4.147108844213374e-05,5.988249504779141e-09,3.550695094044588e-07,8.556211677895587e-11,3.16366099475708e-07,2.432616548762856e-10,3.3865646497480793e-08,4.516726385897484e-09
1.3896218400029033e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181221979491,0.0,0.1764705824561667,0.0,0.0,7.992147060223902e-13,1.2613275016583779e-18,0.0,4.546615126161346e-09,0.0,0.0,4.197551308436459e-14,0.0,0.1176052323296787,5.263654898541148e-17,0.0,0.0,0.0,4.147129647698036e-05,5.988249472275855e-09,3.5636911080711166e-07,8.556298946941153e-11,3.175084027535286e-07,2.432567092745306e-10,3.399000682008059e-08,4.549708475593883e-09
1.3941855215053416e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812084671285,0.0,0.17647058242638122,0.0,0.0,8.071094408975339e-13,1.2764919933084866e-18,0.0,4.576390485429811e-09,0.0,0.0,4.2250595058535495e-14,0.0,0.11760523097841256,5.3153222464092855e-17,0.0,0.0,0.0,4.147147808009256e-05,5.988249443568283e-09,3.5753874765108486e-07,8.556377481195746e-11,3.1853637324721034e-07,2.432522584727638e-10,3.41019276591275e-08,4.579493954486049e-09
1.3987492030077798e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551811950065575,0.0,0.17647058239649954,0.0,0.0,8.150559636824699e-13,1.2917911952046102e-18,0.0,4.606262086550906e-09,0.0,0.0,4.252656849742011e-14,0.0,0.11760522963232552,5.3673241451863664e-17,0.0,0.0,0.0,4.1471654508206465e-05,5.988249414687938e-09,3.5870838030906116e-07,8.556456007958978e-11,3.1956424668646936e-07,2.4324780789754023e-10,3.421384522867301e-08,4.60937567485105e-09
1.403312884510218e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181181596308,0.0,0.1764705823665216,0.0,0.0,8.230544432704808e-13,1.3072258879771773e-18,0.0,4.636229920442463e-09,0.0,0.0,4.280343333359463e-14,0.0,0.11760522829127051,5.4196616427705775e-17,0.0,0.0,0.0,4.1471825908322896e-05,5.9882493861268375e-09,3.5987800878091206e-07,8.556534527212124e-11,3.2059202308045735e-07,2.4324335754825363e-10,3.4325759528856196e-08,4.639353627605512e-09
1.4078765660126562e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181168234953,0.0,0.17647058233644744,0.0,0.0,8.311050485508312e-13,1.3227968544080298e-18,0.0,4.666293978023166e-09,0.0,0.0,4.3081189499639965e-14,0.0,0.11760522695510481,5.4723357867575505e-17,0.0,0.0,0.0,4.1471992423263194e-05,5.9882493576811864e-09,3.610476330665061e-07,8.556613038937031e-11,3.216197024383227e-07,2.432389074243141e-10,3.443767055981581e-08,4.669427803666913e-09
1.4124402475150944e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551811549211037,0.0,0.17647058230627705,0.0,0.0,8.392079484087682e-13,1.3385048794297977e-18,0.0,4.696454250212555e-09,0.0,0.0,4.33598369281418e-14,0.0,0.1176052256236896,5.525347624440429e-17,0.0,0.0,0.0,4.1472154191789496e-05,5.988249329148177e-09,3.622172531657096e-07,8.55669154311607e-11,3.2264728476921083e-07,2.432344575251485e-10,3.454957832169036e-08,4.699598193953596e-09
1.4170039290175327e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181141653412,0.0,0.1764705822760105,0.0,0.0,8.473633117255208e-13,1.3543507501252797e-18,0.0,4.726710727931028e-09,0.0,0.0,4.363937555169054e-14,0.0,0.11760522429689,5.578698202809936e-17,0.0,0.0,0.0,4.147231134872323e-05,5.988249300842281e-09,3.633868690783863e-07,8.556770039732125e-11,3.236747700822641e-07,2.4323000785019914e-10,3.466148281461812e-08,4.7298647893847506e-09
1.4234792364355967e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181122904831,0.0,0.17647058223290082,0.0,0.0,8.590251375555099e-13,1.377072201397313e-18,0.0,4.769806054821536e-09,0.0,0.0,4.40375359633523e-14,0.0,0.11760522242198856,5.65497950797371e-17,0.0,0.0,0.0,4.14725266769474e-05,5.988249260878166e-09,3.650464042154489e-07,8.55688140384528e-11,3.251324799494901e-07,2.4322369468788323e-10,3.482025603165606e-08,4.772974471413129e-09
1.4299545438536607e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181104242931,0.0,0.17647058218959755,0.0,0.0,8.707934059709197e-13,1.4000750167587972e-18,0.0,4.813095019905218e-09,0.0,0.0,4.4437490213902754e-14,0.0,0.11760522055575498,5.731947866907373e-17,0.0,0.0,0.0,4.147273334553204e-05,5.988249220222641e-09,3.6670593092344944e-07,8.556992752653534e-11,3.265899945434633e-07,2.432173819743776e-10,3.497902266827279e-08,4.81627779085452e-09
1.4364298512717248e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181085664242,0.0,0.1764705821461006,0.0,0.0,8.826685993404044e-13,1.423361466786575e-18,0.0,4.856577597254987e-09,0.0,0.0,4.4839238110835134e-14,0.0,0.11760521869784232,5.809606267213802e-17,0.0,0.0,0.0,4.1472931701403296e-05,5.9882491805989176e-09,3.6836544920197423e-07,8.557104086113035e-11,3.2804731389026786e-07,2.432110697082438e-10,3.513778272486063e-08,4.859774721778401e-09
1.4429051586897888e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181067165433,0.0,0.17647058210241012,0.0,0.0,8.94651200016332e-13,1.4469338307599861e-18,0.0,4.900253760947216e-09,0.0,0.0,4.524277946166186e-14,0.0,0.11760521684791757,5.887957695271465e-17,0.0,0.0,0.0,4.1473122077589256e-05,5.9882491431900756e-09,3.700249590506012e-07,8.557215404181804e-11,3.2950443801597667e-07,2.432047578880993e-10,3.529653620181101e-08,4.90346523825771e-09
1.4493804661078528e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518104874331,0.0,0.17647058205852606,0.0,0.0,9.067416903347814e-13,1.470794396657294e-18,0.0,4.9441234850617385e-09,0.0,0.0,4.564811407391455e-14,0.0,0.11760521500566104,5.967005136234801e-17,0.0,0.0,0.0,4.147330479377515e-05,5.988249102767643e-09,3.716844604688999e-07,8.557326706819808e-11,3.309613669466514e-07,2.4319844651261524e-10,3.545528309951448e-08,4.947349314368853e-09
1.4558557735259169e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181030394801,0.0,0.17647058201444846,0.0,0.0,9.18940552615544e-13,1.4949454611521077e-18,0.0,4.9881867436818445e-09,0.0,0.0,4.6055241755143955e-14,0.0,0.11760521317076582,6.046751574034605e-17,0.0,0.0,0.0,4.1473480156842164e-05,5.988249062425244e-09,3.7334395345643156e-07,8.557437993988473e-11,3.3241810070834326e-07,2.431921355805145e-10,3.561402341836068e-08,4.991426924191686e-09
1.4616835502021745e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181013941649,0.0,0.17647058197461318,0.0,0.0,9.30012585320188e-13,1.5169317007032603e-18,0.0,5.028009127024841e-09,0.0,0.0,4.642318958318167e-14,0.0,0.11760521152541034,6.119123475582656e-17,0.0,0.0,0.0,4.1473631940407576e-05,5.988249028773563e-09,3.7483748993653557e-07,8.557538139183429e-11,3.33728994245908e-07,2.4318645611970124e-10,3.575688408072071e-08,5.031262222935522e-09
1.467511326878432e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809975436704,0.0,0.1764705819346212,0.0,0.0,9.411731415683218e-13,1.539156797981429e-18,0.0,5.067988233439216e-09,0.0,0.0,4.6792589500953644e-14,0.0,0.11760520988557224,6.192066154123911e-17,0.0,0.0,0.0,4.147377821326736e-05,5.9882489931410824e-09,3.7633101958702647e-07,8.557638271792633e-11,3.350397297366662e-07,2.431807770161716e-10,3.5899739414804234e-08,5.071254244102404e-09
1.4733391035546897e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809811988765,0.0,0.17647058189447248,0.0,0.0,9.524225729372268e-13,1.5616224453133342e-18,0.0,5.108124044038867e-09,0.0,0.0,4.7163441368204194e-14,0.0,0.11760520825105238,6.265581782403139e-17,0.0,0.0,0.0,4.14739191745187e-05,5.988248956895427e-09,3.778245424075688e-07,8.557738391791235e-11,3.3635030719958745e-07,2.4317509826909383e-10,3.604258942089371e-08,5.111402968803731e-09
1.4791668802309473e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180964905347,0.0,0.17647058185416706,0.0,0.0,9.637612309934977e-13,1.5843303407218086e-18,0.0,5.14841653993996e-09,0.0,0.0,4.753574504469016e-14,0.0,0.1176052066216589,6.339672532363246e-17,0.0,0.0,0.0,4.1474055016071644e-05,5.988248923684166e-09,3.7931805839782303e-07,8.557838499155321e-11,3.376607266536356e-07,2.4316941987766485e-10,3.6185434099271046e-08,5.151708378153168e-09
1.484994656907205e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809486612356,0.0,0.176470581813705,0.0,0.0,9.75189467293039e-13,1.6072821879236867e-18,0.0,5.188865702260922e-09,0.0,0.0,4.79095003901809e-14,0.0,0.11760520499720675,6.414340575145476e-17,0.0,0.0,0.0,4.1474185922894474e-05,5.988248889998353e-09,3.808115675574449e-07,8.557938593862101e-11,3.38970988117768e-07,2.4316374184111015e-10,3.632827345021771e-08,5.1921704532666496e-09
1.4908224335834625e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809324647554,0.0,0.17647058177308633,0.0,0.0,9.867076333810658e-13,1.6304796963277005e-18,0.0,5.229471512122448e-09,0.0,0.0,4.8284707264458375e-14,0.0,0.1176052033775177,6.489588081089655e-17,0.0,0.0,0.0,4.147431207327633e-05,5.988248852745578e-09,3.823050698860862e-07,8.558038675889532e-11,3.40281091610936e-07,2.4315806415868135e-10,3.6471107474014686e-08,5.2327891752623716e-09
1.4960674325920944e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180917927228,0.0,0.17647058173639557,0.0,0.0,9.971511633729511e-13,1.6515689116305353e-18,0.0,5.266150659043084e-09,0.0,0.0,4.86236343925406e-14,0.0,0.11760520192372786,6.55780807058311e-17,0.0,0.0,0.0,4.147442168402776e-05,5.988248822383107e-09,3.836492161410837e-07,8.558128738855769e-11,3.41460049705271e-07,2.43152954546676e-10,3.6599653540950923e-08,5.26947994253885e-09
1.5013124316007263e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551809034256803,0.0,0.1764705816995779,0.0,0.0,1.0076680774978776e-12,1.6728597559098572e-18,0.0,5.3029566614213424e-09,0.0,0.0,4.8963737043172246e-14,0.0,0.11760520047353587,6.626500763613245e-17,0.0,0.0,0.0,4.147452770231076e-05,5.988248791472979e-09,3.849933568624422e-07,8.558218791519667e-11,3.4263887987227793e-07,2.431478452204184e-10,3.6728195293327446e-08,5.306297564735869e-09
1.5060329307084951e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551808904040826,0.0,0.17647058166633361,0.0,0.0,1.0171962554383454e-12,1.6921949481765336e-18,0.0,5.336190513606771e-09,0.0,0.0,4.9270834416057866e-14,0.0,0.11760519917134243,6.688729655169534e-17,0.0,0.0,0.0,4.147462014400619e-05,5.98824876343388e-09,3.862030787801866e-07,8.558299830096839e-11,3.4369971765612715e-07,2.4314324707069294e-10,3.6843879181686344e-08,5.339541874297469e-09
1.510753429816264e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551808774098525,0.0,0.1764705816329866,0.0,0.0,1.026784268897102e-12,1.7116953984746367e-18,0.0,5.369527097539841e-09,0.0,0.0,4.957888380493914e-14,0.0,0.11760519787188575,6.751343868643865e-17,0.0,0.0,0.0,4.1474709853310114e-05,5.988248736261676e-09,3.874127962152783e-07,8.55838086030737e-11,3.4476045184008163e-07,2.431386491516747e-10,3.695955957556563e-08,5.372888915168873e-09
1.5154739289240327e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551808644421905,0.0,0.17647058159953688,0.0,0.0,1.0364323046740367e-12,1.7313620288976216e-18,0.0,5.402966403192743e-09,0.0,0.0,4.988788513532852e-14,0.0,0.11760519657508559,6.814344555522317e-17,0.0,0.0,0.0,4.147479691046413e-05,5.988248708089913e-09,3.886225091675231e-07,8.55846188214149e-11,3.4582108243419927e-07,2.4313405146302465e-10,3.7075236475113626e-08,5.406338677320945e-09
1.5201944280318015e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180851500315,0.0,0.1764705815659844,0.0,0.0,1.046140549564436e-12,1.7511957639842063e-18,0.0,5.43650842053864e-09,0.0,0.0,5.019783833274378e-14,0.0,0.11760519528086405,6.87773286694651e-17,0.0,0.0,0.0,4.147488139335385e-05,5.9882486797322844e-09,3.8983221763672535e-07,8.558542895589749e-11,3.4688160944853545e-07,2.431294540044131e-10,3.719090988047856e-08,5.439891150725525e-09
1.5249149271395703e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180838583471,0.0,0.17647058153232922,0.0,0.0,1.0559091903589846e-12,1.771197530717637e-18,0.0,5.470153139551668e-09,0.0,0.0,5.0508743322708125e-14,0.0,0.11760519398914555,6.941509953713681e-17,0.0,0.0,0.0,4.147496337757731e-05,5.988248652942776e-09,3.9104192162268766e-07,8.558623900642943e-11,3.479420328931433e-07,2.4312485677551977e-10,3.730657979180845e-08,5.473546325355425e-09
1.529635426247339e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180825690925,0.0,0.1764705814985714,0.0,0.0,1.0657384138437648e-12,1.7913682585249575e-18,0.0,5.503900550206936e-09,0.0,0.0,5.0820600030750136e-14,0.0,0.11760519269985668,7.00567696627677e-17,0.0,0.0,0.0,4.147504293651209e-05,5.988248625184656e-09,3.9225162112521173e-07,8.558704897292199e-11,3.490023527780741e-07,2.4312025977603305e-10,3.7422246209251186e-08,5.507304191184425e-09
1.5343559253551078e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551808128219636,0.0,0.17647058146471084,0.0,0.0,1.075628406800255e-12,1.8117088792762735e-18,0.0,5.537750642480528e-09,0.0,0.0,5.113340838240375e-14,0.0,0.11760519141292626,7.070235054744487e-17,0.0,0.0,0.0,4.147512014138076e-05,5.988248596715779e-09,3.9346131614409766e-07,8.558785885528961e-11,3.500625691133765e-07,2.431156630056502e-10,3.753790913295451e-08,5.541164738187286e-09
1.5390764244628766e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180799975897,0.0,0.17647058143074768,0.0,0.0,1.0855793560053328e-12,1.8322203272840218e-18,0.0,5.5717034063494946e-09,0.0,0.0,5.1447168303208303e-14,0.0,0.1176051901282851,7.135185368881408e-17,0.0,0.0,0.0,4.147519506131451e-05,5.988248570248829e-09,3.9467100667914395e-07,8.558866865344896e-11,3.511226819090971e-07,2.4311106646407695e-10,3.7653568563065994e-08,5.575127956339738e-09
1.5437969235706454e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180787152054,0.0,0.1764705813966818,0.0,0.0,1.0955914482312708e-12,1.8529035393022353e-18,0.0,5.605758831791863e-09,0.0,0.0,5.17618797187085e-14,0.0,0.11760518884586615,7.200529058108036e-17,0.0,0.0,0.0,4.147526776341453e-05,5.988248542865076e-09,3.9588069273014843e-07,8.558947836731945e-11,3.521826911752805e-07,2.431064701510271e-10,3.776922449973309e-08,5.609193835618482e-09
1.5485174226784142e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180774349783,0.0,0.17647058136251328,0.0,0.0,1.105664870245739e-12,1.8737594545258128e-18,0.0,5.63991690878663e-09,0.0,0.0,5.207754255445444e-14,0.0,0.11760518756560427,7.266267271500891e-17,0.0,0.0,0.0,4.147533831281145e-05,5.9882485140906745e-09,3.970903742969074e-07,8.559028799682361e-11,3.5324259692196916e-07,2.4310187406622227e-10,3.788487694310315e-08,5.643362366001189e-09
1.553237921786183e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551807615684505,0.0,0.17647058132824212,0.0,0.0,1.1157998088118057e-12,1.8947890145897822e-18,0.0,5.674177627313764e-09,0.0,0.0,5.2394156736001584e-14,0.0,0.11760518628743624,7.332401157792585e-17,0.0,0.0,0.0,4.147540677272316e-05,5.988248487867332e-09,3.983000513792158e-07,8.559109754188597e-11,3.543023991592033e-07,2.4309727820939236e-10,3.800052589332331e-08,5.677633537466508e-09
1.5579584208939517e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551807488074454,0.0,0.1764705812938683,0.0,0.0,1.1259964506879338e-12,1.915993163568577e-18,0.0,5.708540977354204e-09,0.0,0.0,5.271172218891076e-14,0.0,0.11760518501130071,7.398931865371895e-17,0.0,0.0,0.0,4.147547320451103e-05,5.988248461017662e-09,3.9950972397686744e-07,8.559190700243369e-11,3.553620978970214e-07,2.4309268258027384e-10,3.811617135054066e-08,5.712007339994055e-09
1.5626789200017205e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180736066171,0.0,0.1764705812593919,0.0,0.0,1.1362549826279845e-12,1.9373728479752922e-18,0.0,5.743006948889863e-09,0.0,0.0,5.303023883874818e-14,0.0,0.11760518373713807,7.465860542283859e-17,0.0,0.0,0.0,4.147553766773444e-05,5.9882484318444164e-09,4.007193920896553e-07,8.559271637839644e-11,3.564216931454597e-07,2.430880871786111e-10,3.8231813314902105e-08,5.7464837635644205e-09
1.5669273691987124e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180724615414,0.0,0.1764705812282754,0.0,0.0,1.1455407317270399e-12,1.956765430989878e-18,0.0,5.774114056371199e-09,0.0,0.0,5.331771703546031e-14,0.0,0.11760518259203075,7.526437563866311e-17,0.0,0.0,0.0,4.147559404932856e-05,5.98824840834127e-09,4.0180808955643365e-07,8.559344474438636e-11,3.573752403939279e-07,2.4308395151138365e-10,3.8335888096556956e-08,5.777600277489096e-09
1.5711758183957042e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180713179761,0.0,0.1764705811970758,0.0,0.0,1.154876899181849e-12,1.976301659793377e-18,0.0,5.805304271847978e-09,0.0,0.0,5.360596558714263e-14,0.0,0.11760518144843367,7.587338706687055e-17,0.0,0.0,0.0,4.147564892419989e-05,5.988248385718828e-09,4.0289678339015086e-07,8.559417304175906e-11,3.5832870383144e-07,2.43079816028017e-10,3.84399600492244e-08,5.808799899040734e-09
1.575424267592696e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551807017588127,0.0,0.17647058116579312,0.0,0.0,1.1642636211264121e-12,1.9959822294576216e-18,0.0,5.83657758801903e-09,0.0,0.0,5.389498443954407e-14,0.0,0.117605180306307,7.648564806957029e-17,0.0,0.0,0.0,4.1475702332230295e-05,5.988248358080947e-09,4.0398547359065375e-07,8.559490127046806e-11,3.592820834653086e-07,2.430756807283393e-10,3.854402917301128e-08,5.840082620917203e-09
1.579672716789688e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551806903521815,0.0,0.17647058113442732,0.0,0.0,1.173701033691708e-12,2.01580783665263e-18,0.0,5.867933997583821e-09,0.0,0.0,5.4184773538417076e-14,0.0,0.11760517916561183,7.710116700661847e-17,0.0,0.0,0.0,4.1475754312246e-05,5.988248332967035e-09,4.050741601577885e-07,8.559562943046806e-11,3.6023537930284495e-07,2.430715456121823e-10,3.86480954680244e-08,5.871448435817006e-09
1.5832058534078175e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180680876719,0.0,0.1764705811082793,0.0,0.0,1.1815881712569063e-12,2.0324063660590195e-18,0.0,5.894074199952937e-09,0.0,0.0,5.442635736095031e-14,0.0,0.11760517821803892,7.761553816054597e-17,0.0,0.0,0.0,4.147579647997204e-05,5.9882483149005745e-09,4.0597954149594225e-07,8.559623493760345e-11,3.6102810463812964e-07,2.4306810686634343e-10,3.873463793748589e-08,5.897596459659446e-09
1.586738990025947e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180671410684,0.0,0.1764705810820738,0.0,0.0,1.189510539301764e-12,2.049106089938269e-18,0.0,5.9202718611302785e-09,0.0,0.0,5.466847382338618e-14,0.0,0.11760517727140875,7.813217311391861e-17,0.0,0.0,0.0,4.1475837707446615e-05,5.988248294672797e-09,4.0688492032103333e-07,8.559684039716417e-11,3.6182077202846067e-07,2.430646682472234e-10,3.8821178450680004e-08,5.923801942052717e-09
1.5902721266440767e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551806619538694,0.0,0.17647058105581087,0.0,0.0,1.197468216118841e-12,2.065907411512588e-18,0.0,5.946526976917865e-09,0.0,0.0,5.4911122894529085e-14,0.0,0.11760517632570049,7.865107667144646e-17,0.0,0.0,0.0,4.147587801541193e-05,5.988248272411812e-09,4.0779029663297225e-07,8.559744580912646e-11,3.626133814780413e-07,2.4306122975473225e-10,3.890771700766803e-08,5.9500648787982834e-09
1.5938052632622062e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180652506073,0.0,0.17647058102949048,0.0,0.0,1.2054612799992528e-12,2.082810734767846e-18,0.0,5.9728395431180195e-09,0.0,0.0,5.515430454318519e-14,0.0,0.11760517538089388,7.917225363676252e-17,0.0,0.0,0.0,4.1475917424154195e-05,5.9882482535297105e-09,4.086956704316692e-07,8.559805117346687e-11,3.6340593299107414e-07,2.4305779138878136e-10,3.899425360851125e-08,5.976385265697914e-09
1.5973383998803358e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551806430670945,0.0,0.17647058100311264,0.0,0.0,1.2134898092326695e-12,2.0998164644534768e-18,0.0,5.999209555533367e-09,0.0,0.0,5.539801873816228e-14,0.0,0.11760517443696912,7.96957088124229e-17,0.0,0.0,0.0,4.147595595350958e-05,5.988248233897534e-09,4.096010417170338e-07,8.559865649016253e-11,3.641984265717612e-07,2.430543531492841e-10,3.9080788253270914e-08,6.002763098553682e-09
1.6005182228366524e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180634579395,0.0,0.1764705809793235,0.0,0.0,1.220745873124812e-12,2.1152095138090422e-18,0.0,6.022991679752289e-09,0.0,0.0,5.5617816814967136e-14,0.0,0.11760517358817477,8.016877030880667e-17,0.0,0.0,0.0,4.147598989409644e-05,5.988248214906672e-09,4.104158737248883e-07,8.55992012344342e-11,3.649116212656967e-07,2.4305125884178443e-10,3.915866776115376e-08,6.026552260947032e-09
1.603698045792969e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551806260985435,0.0,0.17647058095548782,0.0,0.0,1.2280307844374848e-12,2.130686136976028e-18,0.0,6.046820328946436e-09,0.0,0.0,5.583804620629095e-14,0.0,0.1176051727400651,8.064368454431463e-17,0.0,0.0,0.0,4.147602315194927e-05,5.988248196975882e-09,4.112307036968044e-07,8.559974594008015e-11,3.6562476904089814e-07,2.4304816463658306e-10,3.923654568470312e-08,6.050387948104916e-09
1.6068778687492857e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551806176244016,0.0,0.17647058093160561,0.0,0.0,1.235344600240856e-12,2.1462466306023996e-18,0.0,6.070695500056557e-09,0.0,0.0,5.605870688939812e-14,0.0,0.11760517189262659,8.112045501777362e-17,0.0,0.0,0.0,4.147605574063855e-05,5.988248180155652e-09,4.1204553163271606e-07,8.560029060708474e-11,3.663378699004274e-07,2.430450705336201e-10,3.9314422023963574e-08,6.074270156967686e-09
1.6100576917056023e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518060915684,0.0,0.1764705809076769,0.0,0.0,1.2426873776041444e-12,2.1618912918365872e-18,0.0,6.094617190023597e-09,0.0,0.0,5.627979884155414e-14,0.0,0.11760517104584592,8.159908522730449e-17,0.0,0.0,0.0,4.147608767346765e-05,5.988248161145e-09,4.128603575325567e-07,8.560083523543291e-11,3.670509238473467e-07,2.4304197653283736e-10,3.939229677897967e-08,6.098198884475881e-09
1.613237514661919e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180600695727,0.0,0.17647058088370166,0.0,0.0,1.2500591735956212e-12,2.1776204183275105e-18,0.0,6.1185853957887055e-09,0.0,0.0,5.6501322040025604e-14,0.0,0.11760517019971004,8.207957867032205e-17,0.0,0.0,0.0,4.147611896347163e-05,5.988248140796419e-09,4.136751813962596e-07,8.560137982511036e-11,3.6776393088471725e-07,2.4303888263417734e-10,3.947016994979599e-08,6.122174127570245e-09
1.6164173376182356e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180592240935,0.0,0.1764705808596799,0.0,0.0,1.25746004528261e-12,2.1934343082243313e-18,0.0,6.1426001142932234e-09,0.0,0.0,5.6723276462080223e-14,0.0,0.1176051693542062,8.256193884353531e-17,0.0,0.0,0.0,4.1476149623430196e-05,5.988248124347325e-09,4.144900032237582e-07,8.560192437610281e-11,3.684768910156003e-07,2.430357888375838e-10,3.954804153645704e-08,6.14619588319172e-09
1.6195028569937194e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551805840428085,0.0,0.1764705808363261,0.0,0.0,1.2646692793700605e-12,2.2088605203458716e-18,0.0,6.165947092693978e-09,0.0,0.0,5.693906062035081e-14,0.0,0.11760516853436967,8.303178154416127e-17,0.0,0.0,0.0,4.1476178783670045e-05,5.988248107587493e-09,4.152806580435601e-07,8.560245274042489e-11,3.6916866214640687e-07,2.430327868908174e-10,3.962360218162998e-08,6.16954968980727e-09
1.622588376369203e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180575850405,0.0,0.17647058081292852,0.0,0.0,1.271905996007123e-12,2.224367097296015e-18,0.0,6.189337860225498e-09,0.0,0.0,5.715525076182899e-14,0.0,0.11760516771510525,8.350338837927618e-17,0.0,0.0,0.0,4.1476207373690005e-05,5.988248088776266e-09,4.160713109460173e-07,8.560298106829663e-11,3.69860389117347e-07,2.430297850400516e-10,3.9699161335299076e-08,6.192947285352944e-09
1.6256738957446868e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551805676636116,0.0,0.17647058078948713,0.0,0.0,1.2791702473303344e-12,2.2399543128267653e-18,0.0,6.212772414093813e-09,0.0,0.0,5.737184686574859e-14,0.0,0.11760516689640191,8.39767625417146e-17,0.0,0.0,0.0,4.1476235404494225e-05,5.988248071296237e-09,4.1686196193106847e-07,8.560350935970609e-11,3.7055207193121684e-07,2.430267832852375e-10,3.977471899750494e-08,6.216388667034402e-09
1.6287594151201706e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855180559482322,0.0,0.176470580766002,0.0,0.0,1.286462085475393e-12,2.255622441133375e-18,0.0,6.236250751505122e-09,0.0,0.0,5.758884891134435e-14,0.0,0.11760516607824882,8.445190722368562e-17,0.0,0.0,0.0,4.1476262886872014e-05,5.988248054594224e-09,4.1765261099865203e-07,8.560403761464075e-11,3.712437105908118e-07,2.4302378162632734e-10,3.9850275168288196e-08,6.239873832057474e-09
