Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35)
5.351327560069928e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555857051614575,0.0,0.17647058700537915,0.0,1.9546496509831422e-23,4.577074993284078e-20,2.053640556372615e-26,0.0,5.938806657141365e-14,0.0,0.0,6.275611138489233e-19,0.0,0.11764568051231325,2.5206650484482304e-24,0.0,2.5974139150249794e-18,0.0,1.378113819305043e-06,5.989098111599208e-09,1.37385534750958e-09,8.537401431792883e-11,1.1559428395357733e-09,1.0231442827006951e-10,3.017685773347506e-11,7.13267166851174e-14,2.2726603167124484e-19,2.886148556327675e-19,5.291579074187282e-25,2.3861349233940356e-16,6.166344401144297e-29
5.550113634605581e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855585201610065,0.0,0.17647058700537438,0.0,2.2613238704076683e-23,5.1063257292829923e-20,2.3073692012636714e-26,0.0,6.419443273295196e-14,0.0,0.0,6.7505027958385935e-19,0.0,0.11764563016000819,2.8313178180117175e-24,0.0,2.8970102479651842e-18,0.0,1.428415089847831e-06,5.9890970550488485e-09,1.4248893899697918e-09,8.537399989708583e-11,1.2020509921078895e-09,1.0515013647474291e-10,3.226270924385104e-11,7.657656384966582e-14,2.551939849502526e-19,3.2085198498143675e-19,6.116733599059678e-25,2.565707047367954e-16,7.397458287643818e-29
5.7488997091412344e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855584698690219,0.0,0.1764705870053695,0.0,2.6026925344343222e-23,5.674878320323559e-20,2.581324382670416e-26,0.0,6.918878137432041e-14,0.0,0.0,7.242712609956485e-19,0.0,0.11764557987080132,3.1666122438222922e-24,0.0,3.218729623908584e-18,0.0,1.4786532622652088e-06,5.989095999823421e-09,1.4759233857138293e-09,8.537397899909127e-11,1.2481589256372277e-09,1.0792938843041028e-10,3.440500849038747e-11,8.20143931753388e-14,2.853244902484592e-19,3.5541909717937376e-19,7.034353565724414e-25,2.7517154841421826e-16,8.817465782135041e-29
5.947685783676888e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555841964011164,0.0,0.1764705870053644,0.0,2.981270329237559e-23,6.284140324593276e-20,2.876293439024675e-26,0.0,7.437111256911313e-14,0.0,0.0,7.752240510676006e-19,0.0,0.11764552964461344,3.52749349843878e-24,0.0,3.5633505307840705e-18,0.0,1.5288284157077065e-06,5.989094945921244e-09,1.526957334691559e-09,8.537395410188022e-11,1.294266637692119e-09,1.1065330790340946e-10,3.6602631610214073e-11,8.764020473695554e-14,3.1774057356929953e-19,3.9239815428151876e-19,8.05101824758408e-25,2.9441524028588825e-16,1.0447246453603447e-28
6.146471858212541e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855583694741956,0.0,0.1764705870053591,0.0,3.3996588426835407e-23,6.935519293427418e-20,3.1930645576969773e-26,0.0,7.974142636231527e-14,0.0,0.0,8.279086427814075e-19,0.0,0.11764547948136557,3.914906746902635e-24,0.0,3.931650507978525e-18,0.0,1.5789406292265675e-06,5.989093893340624e-09,1.5779912368561568e-09,8.537392664215687e-11,1.3403741268820717e-09,1.133229962961728e-10,3.885447710775797e-11,9.34539985806176e-14,3.525251533685177e-19,4.318711183272973e-19,9.173521794413717e-25,3.143009982180422e-16,1.2309153788977488e-28
6.345257932748194e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555831937119375,0.0,0.1764705870053536,0.0,3.860546458588152e-23,7.63042277131725e-20,3.5324267748705307e-26,0.0,8.529972277550529e-14,0.0,0.0,8.823250291172522e-19,0.0,0.1176454293809787,4.329797146592968e-24,0.0,4.3244061474859094e-18,0.0,1.628989981773873e-06,5.989092842079881e-09,1.6290250921640122e-09,8.537389764950406e-11,1.386481392223655e-09,1.1593953309041597e-10,4.1159465411459746e-11,9.945577472891115e-14,3.897610406796744e-19,4.7391995132789825e-19,1.0408872162921555e-24,3.348280410278247e-16,1.4427063763308358e-28
6.544044007283847e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855582693310261,0.0,0.1764705870053479,0.0,4.366708250259079e-23,8.370258295918561e-20,3.8951699754431584e-26,0.0,9.104600180843325e-14,0.0,0.0,9.384732030539186e-19,0.0,0.117645379343374,4.773109847116303e-24,0.0,4.742393095064169e-18,0.0,1.6789765522026683e-06,5.9890917921373515e-09,1.6800589005746367e-09,8.537386790087676e-11,1.4325884329860068e-09,1.1850397628575825e-10,4.351653843506033e-11,1.0564553318248563e-13,4.2953093924376704e-19,5.186266152565676e-19,1.1764290043761365e-24,3.5599558848216824e-16,1.6826423661625247e-28
6.7428300818195e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855582193536129,0.0,0.17647058700534207,0.0,4.921005875696023e-23,9.15643339806046e-20,4.2820848929470605e-26,0.0,9.698026343861897e-14,0.0,0.0,9.963531575688914e-19,0.0,0.11764532936847272,5.24578999021828e-24,0.0,5.186386051374198e-18,0.0,1.728900419267084e-06,5.9890907435113544e-09,1.7310926620505753e-09,8.537383781472024e-11,1.4786952487967157e-09,1.2101736282214758e-10,4.592465915508666e-11,1.1202327391965194e-13,4.719174456386839e-19,5.660730720408162e-19,1.3247207809847916e-24,3.778028612966883e-16,1.953430004431482e-28
6.941616156355153e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555816943887463,0.0,0.17647058700533602,0.0,5.526387471743289e-23,9.990355601754496e-20,4.6939631094580607e-26,0.0,1.0310250762239688e-13,0.0,0.0,1.0559648856384617e-18,0.0,0.11764527945619618,5.748782709682498e-24,0.0,5.6571587731302275e-18,0.0,1.7787616616224608e-06,5.989089696200215e-09,1.7821263765573174e-09,8.537380753710174e-11,1.5248018395556875e-09,1.2348070899955796e-10,4.8382811191065925e-11,1.185889968974275e-13,5.170030494088658e-19,6.163412835535153e-19,1.4865268457677675e-24,4.002490811345674e-16,2.257942711786673e-28
7.339188305426459e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855580697971042,0.0,0.17647058700532336,0.0,6.902626884268836e-23,1.1807071375814729e-19,5.595780009963014e-26,0.0,1.1591094338035187e-13,0.0,0.0,1.1803836343411599e-18,0.0,0.11764517981920326,6.849486372395905e-24,0.0,6.682133826984102e-18,0.0,1.8782965863342527e-06,5.989087605515838e-09,1.8841936645394014e-09,8.537374667965366e-11,1.6170143458298386e-09,1.28261244713166e-10,5.344524446779116e-11,1.3228438930662115e-13,6.156009728591465e-19,7.256708179275544e-19,1.853843720926888e-24,4.470552532642766e-16,2.980499686249955e-28
7.736760454497765e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555797040507985,0.0,0.1764705870053099,0.0,8.520737148038936e-23,1.3831665674204558e-19,6.606970301014935e-26,0.0,1.2947130835799313e-13,0.0,0.0,1.311729392952096e-18,0.0,0.11764508043176793,8.0827817424733e-24,0.0,7.823489475007686e-18,0.0,1.9775819536096816e-06,5.989085520070923e-09,1.98626076430055e-09,8.537368558710881e-11,1.7092259519164615e-09,1.3285331643302697e-10,5.86961046721316e-11,1.4673170968906908e-13,7.259824901977674e-19,8.472709119338275e-19,2.284911287708238e-24,4.964078970857012e-16,3.8768187204053014e-28
8.134332603569072e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855578712621685,0.0,0.17647058700529572,0.0,1.0407405836291055e-22,1.607539844457571e-19,7.73389717785882e-26,0.0,1.4378360155092566e-13,0.0,0.0,1.4500021052482512e-18,0.0,0.11764498129326456,9.456229593635836e-24,0.0,9.087381905789836e-18,0.0,2.0766183891476644e-06,5.989083439852171e-09,2.088327675662325e-09,8.53736247861709e-11,1.8014366576544574e-09,1.3726435241416898e-10,6.412796300555516e-11,1.619309570419645e-13,8.488036777923978e-19,9.817972577167067e-19,2.7865915177401845e-24,5.483008199029459e-16,4.976380480535465e-28
8.531904752640378e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855577723677388,0.0,0.1764705870052808,0.0,1.2590694074859689e-22,1.8549529526462347e-19,8.982937404468285e-26,0.0,1.5884782168195784e-13,0.0,0.0,1.5952017149962586e-18,0.0,0.11764488240306895,1.0977390563425608e-23,0.0,1.0479952314657684e-17,0.0,2.175406517078344e-06,5.9890813648463305e-09,2.1903943984857686e-09,8.53735645430421e-11,1.893646463142262e-09,1.4150148815974464e-10,6.973368346212527e-11,1.778821300879892e-13,9.847189119410518e-19,1.1299055457740042e-18,3.366073405107193e-24,6.027278440741768e-16,6.311792952634316e-28
8.929476901711684e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555767372116136,0.0,0.1764705870052651,0.0,1.5100033190315808e-22,2.1265318651630712e-19,1.036048131115433e-25,0.0,1.7466396721043503e-13,0.0,0.0,1.7473281659550015e-18,0.0,0.11764478376055858,1.2653825150608315e-23,0.0,1.2007326940117663e-17,0.0,2.273946959967016e-06,5.989079295040206e-09,2.292460932669113e-09,8.537350466549894e-11,1.9858553689357844e-09,1.4557157793769814e-10,7.550641130952571e-11,1.945852272846527e-13,1.13438087303485e-18,1.2922514647290096e-18,4.030869708646754e-24,6.596828069760158e-16,7.918942595967646e-28
9.32704905078299e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555757532180853,0.0,0.17647058700524862,0.0,1.7966221365627581e-22,2.4234025444440575e-19,1.1872932792216014e-25,0.0,1.9123203634606098e-13,0.0,0.0,1.9063814018780562e-18,0.0,0.11764468536511244,1.4493093712629342e-23,0.0,1.3675617100217374e-17,0.0,2.372240338818061e-06,5.98907723042063e-09,2.3945272781456e-09,8.537344495405563e-11,2.0780633755972335e-09,1.4948120586037343e-10,8.14395620072584e-11,2.1204024683811826e-13,1.2984405497160346e-18,1.4694907011074708e-18,4.7888137253371704e-24,7.19159560967954e-16,9.837144641672426e-28
9.724621199854297e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555747716905466,0.0,0.1764705870052314,0.0,2.1221420303537164e-22,2.7466909422217344e-19,1.3526709303676952e-25,0.0,2.0855202706102317e-13,0.0,0.0,2.0723613665160063e-18,0.0,0.11764458721611108,1.650275646317779e-23,0.0,1.5490919228826118e-17,0.0,2.470287273078849e-06,5.98907517097447e-09,2.4965934348814134e-09,8.537338548109731e-11,2.1702704834159977e-09,1.5323669654145326e-10,8.752681054762068e-11,2.3024718671533285e-13,1.4775472430359293e-18,1.66227893912424e-18,5.6480560947390105e-24,7.811519733567961e-16,1.2109292529359711e-27
1e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855574093276683,0.0,0.17647058700521906,0.0,2.3721761609934335e-22,2.986695721358533e-19,1.4758428536295254e-25,0.0,2.2098951982188476e-13,0.0,0.0,2.1913880540606585e-18,0.0,0.11764451937723672,1.799861589329987e-23,0.0,1.683767038845843e-17,0.0,2.538055450628652e-06,5.9890737475225645e-09,2.567289563506255e-09,8.537334450654358e-11,2.2341373144673962e-09,1.5575079120844427e-10,9.183027708244585e-11,2.432990250801587e-13,1.6107671973357233e-18,1.8052738737906833e-18,6.307034408657726e-24,8.255625686479375e-16,1.3914958536513772e-27
1.0122193348925603e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555737926227576,0.0,0.17647058700521345,0.0,2.489915189824719e-22,3.0975229995634307e-19,1.532824186112514e-25,0.0,2.266239370981149e-13,0.0,0.0,2.245268003618607e-18,0.0,0.11764448931293658,1.8690373469880053e-23,0.0,1.7459314911827536e-17,0.0,2.5680883806436512e-06,5.98907311668864e-09,2.598659402873717e-09,8.537332639239369e-11,2.2624766926071345e-09,1.5684412533005648e-10,9.376208121963176e-11,2.492060446521552e-13,1.6723485706139916e-18,1.871271860481434e-18,6.617061635505871e-24,8.456539263611387e-16,1.4782006442612571e-27
1.051976549799691e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555728160084964,0.0,0.17647058700519475,0.0,2.9034294915542265e-22,3.477024646910405e-19,1.7283975037628212e-25,0.0,2.454477639783024e-13,0.0,0.0,2.425101256936832e-18,0.0,0.11764439165497265,2.1063504652088637e-23,0.0,1.9586870923222983e-17,0.0,2.66564427785753e-06,5.989071067550088e-09,2.7007251821487965e-09,8.537326768634076e-11,2.3546820035321305e-09,1.6030932813278259e-10,1.0013953778511766e-10,2.6891681816092645e-13,1.883490470794631e-18,2.0971251441751287e-18,7.704606214075766e-24,9.126593170758889e-16,1.7905780934655358e-27
1.0917337647068216e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555718418415577,0.0,0.1764705870051753,0.0,3.366308168107432e-22,3.886321804117813e-19,1.940036696170277e-25,0.0,2.650235050100745e-13,0.0,0.0,2.6118610702247804e-18,0.0,0.11764429424160443,2.3629709778739473e-23,0.0,2.1879639261148347e-17,0.0,2.762955579520227e-06,5.9890690235457925e-09,2.8027907727603016e-09,8.53732092780425e-11,2.446886416634831e-09,1.6363791084617013e-10,1.066535740444795e-10,2.8937950453982523e-13,2.1116172067996854e-18,2.3404944663082457e-18,8.919773644726678e-24,9.82162057436821e-16,2.1535131664779146e-27
1.1314909796139522e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555708701157567,0.0,0.17647058700515503,0.0,3.882309477661116e-22,4.3265403804953753e-19,2.168388931534518e-25,0.0,2.8535115729909206e-13,0.0,0.0,2.80554738724148e-18,0.0,0.11764419707221867,2.639654846628719e-23,0.0,2.4343657183806417e-17,0.0,2.8600228988900288e-06,5.989066984662774e-09,2.9048561747875745e-09,8.537315114911955e-11,2.5390899322916274e-09,1.668352584206652e-10,1.13298804771044e-10,3.105941008825224e-13,2.3573713708776072e-18,2.602035499910423e-18,1.0271952620249755e-23,1.0541560741851722e-15,2.5728741263060893e-27
1.1712481945210828e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555699008249247,0.0,0.17647058700513404,0.0,4.455326374427827e-22,4.798806274848684e-19,2.4141027332134787e-25,0.0,3.064307177563665e-13,0.0,0.0,3.006160151752579e-18,0.0,0.1176441001462037,2.937158017673172e-23,0.0,2.698494724531426e-17,0.0,2.9568468476876425e-06,5.989064950888096e-09,3.006921388334073e-09,8.537309334673075e-11,2.6312925508124447e-09,1.699065435699485e-10,1.2007005700014303e-10,3.3256060408636335e-13,2.6213938884505463e-18,2.8824039147660276e-18,1.1770833672997714e-23,1.1286353088322867e-15,3.054960432476099e-27
1.2110054094282135e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555689339629087,0.0,0.1764705870051123,0.0,5.089386179888562e-22,5.304245375521071e-19,2.677827979540409e-25,0.0,3.28262183105439e-13,0.0,0.0,3.213699307531926e-18,0.0,0.1176440034629493,3.2562364215729675e-23,0.0,2.9809517331464735e-17,0.0,3.0534280361000442e-06,5.9890629222088524e-09,3.1089864135258697e-09,8.537303589316991e-11,2.7234942725311477e-09,1.7285673513644419e-10,1.2696236166209476e-10,3.5527901085955263e-13,2.9043240222585435e-18,3.1822553772496992e-18,1.342640616624854e-23,1.2055937176243007e-15,3.606517153043962e-27
1.2507626243353441e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855567969523574,0.0,0.17647058700508983,0.0,5.78865025483415e-22,5.843983560435976e-19,2.960215903646473e-25,0.0,3.50845549889769e-13,0.0,0.0,3.4281647983630625e-18,0.0,0.11764390702184682,3.5976459730776365e-23,0.0,3.282336069540167e-17,0.0,3.1497670727843287e-06,5.9890608986121666e-09,3.211051250510236e-09,8.537297876445543e-11,2.8156950978269566e-09,1.7569060612560525e-10,1.339709455464886e-10,3.787493177285469e-13,3.206799376499547e-18,3.502245550168235e-18,1.5248955315652124e-23,1.285025271506879e-15,4.2347492893655874e-27
1.2905198392424747e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855567007500805,0.0,0.17647058700506654,0.0,6.557413672208757e-22,6.419146697139719e-19,3.2619190932886417e-25,0.0,3.741808144803618e-13,0.0,0.0,3.649556568040611e-18,0.0,0.1176438108222891,3.962142570945539e-23,0.0,3.6032455993209886e-17,0.0,3.24586456487154e-06,5.989058880085207e-09,3.3131158994542963e-09,8.537292194005633e-11,2.9078950270747228e-09,1.7841274142323498e-10,1.4109122358351025e-10,4.02971521045687e-13,3.529455900964989e-18,3.843030092608472e-18,1.724905924036735e-23,1.3669239560899971e-15,4.947336014321113e-27
1.3302770541496054e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855566047888502,0.0,0.17647058700504253,0.0,7.4001048907504805e-22,7.030860642844674e-19,3.5835914906831966e-25,0.0,3.9826797308292565e-13,0.0,0.0,3.87787456037158e-18,0.0,0.11764371486367058,4.3504820977759174e-23,0.0,3.944276731941975e-17,0.0,3.341721117970504e-06,5.989056866615183e-09,3.41518036054376e-09,8.537286542831864e-11,3.0000940606195087e-09,1.8102754520932748e-10,1.4831879142881862e-10,4.279456169963603e-13,3.872927895171323e-18,4.20526465979151e-18,1.9437586043519882e-23,1.451283771612783e-15,5.752444824608656e-27
1.370034269056736e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555650906805796,0.0,0.17647058700501778,0.0,8.321285429428148e-22,7.680251244472707e-19,3.92588839234476e-25,0.0,4.2310702174438463e-13,0.0,0.0,4.113118719176583e-18,0.0,0.11764361914538711,4.7634204198479804e-23,0.0,4.306024424242705e-17,0.0,3.4373373361716385e-06,5.9890548581893255e-09,3.517244633981719e-09,8.537280924266349e-11,3.0922921988003914e-09,1.8353924808018627e-10,1.5564941834021376e-10,4.536716016055174e-13,4.2378480124873896e-18,4.589604902933161e-18,2.1825690921705028e-23,1.5380987329084029e-15,6.658745607430063e-27
1.4097914839638666e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555641358709727,0.0,0.17647058700499227,0.0,9.325649542674453e-22,8.368444338698886e-19,4.2894664489303625e-25,0.0,4.4869795635914435e-13,0.0,0.0,4.355288988290981e-18,0.0,0.11764352366683617,5.201713386966403e-23,0.0,4.6890821839827585e-17,0.0,3.532713822050768e-06,5.9890528547949065e-09,3.6193087199875043e-09,8.537275338026987e-11,3.1844894419717856e-09,1.8595191388972888e-10,1.6307904033518329e-10,4.801494707439429e-13,4.624847264257065e-18,4.9967064691100956e-18,2.4424813303290568e-23,1.6273628693690069e-15,7.675424621807759e-27
1.4495486988709973e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555631834536327,0.0,0.17647058700496596,0.0,1.0418023896413676e-21,9.096565751995395e-19,4.674983665088208e-25,0.0,4.750407726753347e-13,0.0,0.0,4.604385311565942e-18,0.0,0.11764342842741668,5.666116832312789e-23,0.0,5.094042073366678e-17,0.0,3.62785117667291e-06,5.98905085641924e-09,3.7213726187956127e-09,8.537269783121172e-11,3.2766857904943093e-09,1.8826944632089954e-10,1.706037536184032e-10,5.073792201345027e-13,5.034555023916771e-18,5.427225001131297e-18,2.7246674015243405e-23,1.719070224910731e-15,8.812198394882121e-27
1.489305913778128e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855562233422524,0.0,0.17647058700493892,0.0,1.16033672448813e-21,9.865741300675598e-19,5.083099399311063e-25,0.0,5.021354663008536e-13,0.0,0.0,4.860407632869448e-18,0.0,0.11764333342652905,6.157386572303045e-23,0.0,5.521494712560446e-17,0.0,3.7227499995960776e-06,5.989048863049665e-09,3.8234363306546905e-09,8.537264259365008e-11,3.3688812447195933e-09,1.9049559519806288e-10,1.782198082683154e-10,5.353608453581923e-13,5.467599031107799e-18,5.881816137414748e-18,3.030327247817847e-23,1.813214857938757e-15,1.0079327533625555e-26
1.5290631286852584e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855561285771632,0.0,0.17647058700491114,0.0,1.2886770108233008e-21,1.0677096790938222e-18,5.514474363794207e-25,0.0,5.2998203270905e-13,0.0,0.0,5.123355896087205e-18,0.0,0.11764323866357528,6.67627840645057e-23,0.0,5.972029283199525e-17,0.0,3.817410888875045e-06,5.9890468746735585e-09,3.9254998558265636e-09,8.537258767206402e-11,3.461075804992059e-09,1.9263396255075943e-10,1.8592360217239989e-10,5.640943418598237e-13,5.924605395783387e-18,6.361135511869276e-18,3.360688392933617e-23,1.909790841312429e-15,1.1487630452388709e-26
1.5688203435923888e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855560340494956,0.0,0.1764705870048826,0.0,1.4273454450941386e-21,1.1531758018911614e-18,5.9697706242977455e-25,0.0,5.585804672441202e-13,0.0,0.0,5.393230045123517e-18,0.0,0.11764314413795875,7.223548117235007e-23,0.0,6.446233531888419e-17,0.0,3.911834441065122e-06,5.989044891278333e-09,4.027563194585332e-09,8.537253306760077e-11,3.553269471658567e-09,1.9468800843857138e-10,1.9371167520138962e-10,5.935797049534273e-13,6.406198602310312e-18,6.865838753781297e-18,3.717005667321411e-23,2.0087922623104324e-15,1.3048497016640402e-26
1.6085775584995193e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855559397586511,0.0,0.17647058700485332,0.0,1.5768773360978766e-21,1.243085077069802e-18,6.449651600012993e-25,0.0,5.879307651263537e-13,0.0,0.0,5.670030023902088e-18,0.0,0.11764304984908446,7.799951469976192e-23,0.0,6.944693773691831e-17,0.0,4.006021251225914e-06,5.989042912851435e-09,4.129626347216505e-09,8.537247877675241e-11,3.6454622450697445e-09,1.966610565464036e-10,2.0158070361311988e-10,6.238169298275018e-13,6.9130015135646845e-18,7.396581487706192e-18,4.1005609359585795e-23,2.1102132225960346e-15,1.4773902103248908e-26
