Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45)
3.42603235301541e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986040549514,0.0,0.1764705870078122,0.0,0.0,9.80557670583872e-24,0.0,0.0,0.0,0.0,0.0,2.324281281954437e-21,0.0,0.11764697028873929,0.0,0.0,0.0,0.0,8.963178518255301e-08,5.984375595133869e-09,7.947558965972082e-11,7.947558966206467e-11
3.4542619624439757e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598596661514,0.0,0.17647058700766388,0.0,0.0,1.0049965431130257e-23,0.0,0.0,0.0,0.0,0.0,2.3627419842045084e-21,0.0,0.11764696955034713,0.0,0.0,0.0,0.0,9.036952248895541e-08,5.98467231071406e-09,8.013044722022027e-11,8.013044722260306e-11
3.482491571872541e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985892683927,0.0,0.17647058700752477,0.0,0.0,1.0298381460543245e-23,0.0,0.0,0.0,0.0,0.0,2.4015182913924064e-21,0.0,0.11764696881196811,0.0,0.0,0.0,0.0,9.110724664532388e-08,5.984950494419981e-09,8.078530477266866e-11,8.078530477509071e-11
3.510721181301107e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985818755775,0.0,0.17647058700739437,0.0,0.0,1.055085770672582e-23,0.0,0.0,0.0,0.0,0.0,2.4406102035030663e-21,0.0,0.11764696807360225,0.0,0.0,0.0,0.0,9.184495765189292e-08,5.985211302848417e-09,8.144016231706165e-11,8.144016231952331e-11
3.5389507907296723e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985744830564,0.0,0.1764705870072721,0.0,0.0,1.080742708232462e-23,0.0,0.0,0.0,0.0,0.0,2.480017720521422e-21,0.0,0.11764696733524953,0.0,0.0,0.0,0.0,9.25826555088969e-08,5.9854558205062615e-09,8.2095019853395e-11,8.209501985589658e-11
3.567180400158238e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598567090819,0.0,0.17647058700715745,0.0,0.0,1.1068122499984783e-23,0.0,0.0,0.0,0.0,0.0,2.5197408424324064e-21,0.0,0.11764696659690997,0.0,0.0,0.0,0.0,9.332034021657028e-08,5.985685064292356e-09,8.274987738166442e-11,8.274987738420625e-11
3.5954100095868034e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985596988576,0.0,0.17647058700705,0.0,0.0,1.1332976872349923e-23,0.0,0.0,0.0,0.0,0.0,2.5597795692209487e-21,0.0,0.11764696585858354,0.0,0.0,0.0,0.0,9.405801177514749e-08,5.985899987702099e-09,8.340473490186561e-11,8.340473490444802e-11
3.623639619015369e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985523071614,0.0,0.17647058700694926,0.0,0.0,1.1602023112062159e-23,0.0,0.0,0.0,0.0,0.0,2.6001339008719773e-21,0.0,0.11764696512027027,0.0,0.0,0.0,0.0,9.479567018486295e-08,5.986101484771758e-09,8.405959241399428e-11,8.405959241661758e-11
3.6518692284439345e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598544915723,0.0,0.1764705870068548,0.0,0.0,1.1875294131762099e-23,0.0,0.0,0.0,0.0,0.0,2.6408038373704164e-21,0.0,0.11764696438197014,0.0,0.0,0.0,0.0,9.553331544595107e-08,5.986290393778525e-09,8.471444991804614e-11,8.471444992071066e-11
3.6800988378725e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598537524533,0.0,0.17647058700676627,0.0,0.0,1.215282284408884e-23,0.0,0.0,0.0,0.0,0.0,2.681789378701191e-21,0.0,0.11764696364368318,0.0,0.0,0.0,0.0,9.62709475586462e-08,5.986467500711217e-09,8.536930741401685e-11,8.536930741672291e-11
3.736558056729631e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598522742874,0.0,0.17647058700660542,0.0,0.0,1.2720784997171569e-23,0.0,0.0,0.0,0.0,0.0,2.7647072757994285e-21,0.0,0.11764696216714868,0.0,0.0,0.0,0.0,9.774617233979523e-08,5.9867892096850615e-09,8.667902238169771e-11,8.667902238448783e-11
3.787371353701049e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598509440164,0.0,0.1764705870064774,0.0,0.0,1.324684242329418e-23,0.0,0.0,0.0,0.0,0.0,2.8404127515631398e-21,0.0,0.11764696083831261,0.0,0.0,0.0,0.0,9.907382967767687e-08,5.987045309841675e-09,8.785776582492979e-11,8.785776582779666e-11
3.838184650672467e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984961381614,0.0,0.1764705870063634,0.0,0.0,1.3787206630821796e-23,0.0,0.0,0.0,0.0,0.0,2.917140786749054e-21,0.0,0.11764695950951913,0.0,0.0,0.0,0.0,1.0040144441841056e-07,5.987273328533721e-09,8.903650924191193e-11,8.903650924485662e-11
3.888997947643885e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598482836835,0.0,0.17647058700626186,0.0,0.0,1.4342069566210946e-23,0.0,0.0,0.0,0.0,0.0,2.9948913812691695e-21,0.0,0.11764695818076824,0.0,0.0,0.0,0.0,1.0172901656336306e-07,5.9874763440215395e-09,9.021525263261898e-11,9.021525263564251e-11
3.939811244615303e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984695361575,0.0,0.1764705870061715,0.0,0.0,1.4911623175902232e-23,0.0,0.0,0.0,0.0,0.0,3.0736645350354646e-21,0.0,0.11764695685205995,0.0,0.0,0.0,0.0,1.0305654611390121e-07,5.98765709709194e-09,9.139399599702567e-11,9.139399600012909e-11
3.990624541586721e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984562361036,0.0,0.17647058700609103,0.0,0.0,1.549605940632033e-23,0.0,0.0,0.0,0.0,0.0,3.153460247959895e-21,0.0,0.11764695552339424,0.0,0.0,0.0,0.0,1.0438403307139165e-07,5.9878180281175295e-09,9.257273933510672e-11,9.257273933829112e-11
4.041437838558139e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984429366515,0.0,0.17647058700601936,0.0,0.0,1.6095570203873965e-23,0.0,0.0,0.0,0.0,0.0,3.2342785199543935e-21,0.0,0.11764695419477113,0.0,0.0,0.0,0.0,1.0571147743720108e-07,5.987961310028995e-09,9.37514826468369e-11,9.375148265010331e-11
4.092251135529557e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984296377834,0.0,0.1764705870059556,0.0,0.0,1.67103475149559e-23,0.0,0.0,0.0,0.0,0.0,3.316119350930873e-21,0.0,0.1176469528661906,0.0,0.0,0.0,0.0,1.0703887921269613e-07,5.988088877694869e-09,9.493022593219095e-11,9.493022593554042e-11
4.143064432500975e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598416339481,0.0,0.1764705870058988,0.0,0.0,1.7340583285942904e-23,0.0,0.0,0.0,0.0,0.0,3.398982740801223e-21,0.0,0.11764695153765267,0.0,0.0,0.0,0.0,1.0836623839924332e-07,5.988202453965559e-09,9.61089691911435e-11,9.61089691945771e-11
4.193877729472393e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559840304173,0.0,0.17647058700584828,0.0,0.0,1.7986469463195752e-23,0.0,0.0,0.0,0.0,0.0,3.4828686894773105e-21,0.0,0.11764695020915733,0.0,0.0,0.0,0.0,1.0969355499820916e-07,5.988303572856379e-09,9.728771242366926e-11,9.728771242718805e-11
4.244691026443811e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598389744515,0.0,0.1764705870058032,0.0,0.0,1.8648197993059212e-23,0.0,0.0,0.0,0.0,0.0,3.567777196870983e-21,0.0,0.11764694888070458,0.0,0.0,0.0,0.0,1.1102082901096012e-07,5.9883936002157115e-09,9.846645562974294e-11,9.846645563334793e-11
4.295504323415229e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983764478243,0.0,0.17647058700576315,0.0,0.0,1.9325960821862013e-23,0.0,0.0,0.0,0.0,0.0,3.653708262894062e-21,0.0,0.11764694755229442,0.0,0.0,0.0,0.0,1.1234806043886258e-07,5.988473752164307e-09,9.964519880933915e-11,9.964519881303145e-11
4.346317620386647e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598363151648,0.0,0.1764705870057275,0.0,0.0,2.0019949895916808e-23,0.0,0.0,0.0,0.0,0.0,3.740661887458353e-21,0.0,0.11764694622392682,0.0,0.0,0.0,0.0,1.1367524928328291e-07,5.9885451115168634e-09,1.0082394196243257e-10,1.0082394196621321e-10
4.397130917358065e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983498559745,0.0,0.1764705870056957,0.0,0.0,2.0730357161520238e-23,0.0,0.0,0.0,0.0,0.0,3.828638070475634e-21,0.0,0.11764694489560182,0.0,0.0,0.0,0.0,1.1500239554558741e-07,5.9886086423919865e-09,1.0200268508899782e-10,1.0200268509286787e-10
4.447944214329483e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983365607973,0.0,0.17647058700566748,0.0,0.0,2.1457374564952812e-23,0.0,0.0,0.0,0.0,0.0,3.917636811857662e-21,0.0,0.11764694356731939,0.0,0.0,0.0,0.0,1.1632949922714233e-07,5.988665203212217e-09,1.0318142818900955e-10,1.0318142819297005e-10
4.498757511300901e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983232661086,0.0,0.1764705870056423,0.0,0.0,2.2201194052478968e-23,0.0,0.0,0.0,0.0,0.0,4.007658111516175e-21,0.0,0.11764694223907954,0.0,0.0,0.0,0.0,1.1765656032931391e-07,5.988715558282186e-09,1.0436017126244241e-10,1.0436017126649441e-10
4.549570808272319e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983099719,0.0,0.17647058700561988,0.0,0.0,2.296200757034701e-23,0.0,0.0,0.0,0.0,0.0,4.0987019693628855e-21,0.0,0.11764694091088226,0.0,0.0,0.0,0.0,1.1898357885346827e-07,5.988760388104732e-09,1.05538914309271e-10,1.0553891431341557e-10
4.600384105243737e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598296678167,0.0,0.17647058700559992,0.0,0.0,2.3740007064789127e-23,0.0,0.0,0.0,0.0,0.0,4.190768385309487e-21,0.0,0.1176469395827276,0.0,0.0,0.0,0.0,1.2031055480097155e-07,5.988800298569797e-09,1.0671765732946996e-10,1.0671765733370814e-10
4.651197402215156e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982833849025,0.0,0.17647058700558213,0.0,0.0,2.4535384482021348e-23,0.0,0.0,0.0,0.0,0.0,4.283857359267648e-21,0.0,0.11764693825461546,0.0,0.0,0.0,0.0,1.2163748817318985e-07,5.988835829135099e-09,1.0789640032301386e-10,1.0789640032734671e-10
4.702010699186574e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982700921034,0.0,0.1764705870055663,0.0,0.0,2.5348331768243528e-23,0.0,0.0,0.0,0.0,0.0,4.377968891149016e-21,0.0,0.11764693692654592,0.0,0.0,0.0,0.0,1.2296437897148912e-07,5.988867460108049e-09,1.0907514328987734e-10,1.0907514329430593e-10
4.752823996157993e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982567997645,0.0,0.1764705870055522,0.0,0.0,2.617904086963936e-23,0.0,0.0,0.0,0.0,0.0,4.473102980865219e-21,0.0,0.11764693559851895,0.0,0.0,0.0,0.0,1.2429122719723537e-07,5.988895619129087e-09,1.1025388623003497e-10,1.1025388623456036e-10
4.803637293129411e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598243507882,0.0,0.17647058700553972,0.0,0.0,2.702770373237632e-23,0.0,0.0,0.0,0.0,0.0,4.56925962832786e-21,0.0,0.11764693427053456,0.0,0.0,0.0,0.0,1.2561803285179456e-07,5.988920686945362e-09,1.114326291434614e-10,1.1143262914808465e-10
4.85445059010083e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598230216454,0.0,0.17647058700552853,0.0,0.0,2.789451230260568e-23,0.0,0.0,0.0,0.0,0.0,4.666438833448521e-21,0.0,0.11764693294259272,0.0,0.0,0.0,0.0,1.2694479593653257e-07,5.9889430025524386e-09,1.1261137203013122e-10,1.1261137203485337e-10
4.905263887072248e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982169254746,0.0,0.17647058700551863,0.0,0.0,2.8779658526462466e-23,0.0,0.0,0.0,0.0,0.0,4.764640596138761e-21,0.0,0.11764693161469346,0.0,0.0,0.0,0.0,1.282715164528152e-07,5.9889628677725144e-09,1.1379011489001902e-10,1.1379011489484115e-10
4.956077184043667e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982036349437,0.0,0.17647058700550977,0.0,0.0,2.9683334350065474e-23,0.0,0.0,0.0,0.0,0.0,4.863864916310119e-21,0.0,0.11764693028683676,0.0,0.0,0.0,0.0,1.2959819440200828e-07,5.988980551330369e-09,1.1496885772309936e-10,1.1496885772802252e-10
5.006890481015085e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598190344857,0.0,0.17647058700550186,0.0,0.0,3.060573171951722e-23,0.0,0.0,0.0,0.0,0.0,4.9641117938741095e-21,0.0,0.11764692895902265,0.0,0.0,0.0,0.0,1.3092482978547753e-07,5.988996292482231e-09,1.161476005293469e-10,1.1614760053437215e-10
5.057703777986504e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598177055214,0.0,0.17647058700549487,0.0,0.0,3.154704258090395e-23,0.0,0.0,0.0,0.0,0.0,5.065381228742226e-21,0.0,0.11764692763125109,0.0,0.0,0.0,0.0,1.3225142260458867e-07,5.98901030424688e-09,1.1732634330873618e-10,1.1732634331386457e-10
5.108517074957922e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598163766011,0.0,0.17647058700548862,0.0,0.0,3.250745888029559e-23,0.0,0.0,0.0,0.0,0.0,5.167673220825943e-21,0.0,0.1176469263035221,0.0,0.0,0.0,0.0,1.3357797286070735e-07,5.989022776282672e-09,1.185050860612418e-10,1.185050860664744e-10
5.159330371929341e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598150477249,0.0,0.17647058700548307,0.0,0.0,3.348717256374577e-23,0.0,0.0,0.0,0.0,0.0,5.270987770036707e-21,0.0,0.11764692497583566,0.0,0.0,0.0,0.0,1.3490448055519926e-07,5.9890338774492325e-09,1.1968382878683835e-10,1.1968382879217625e-10
5.210143668900759e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981371889233,0.0,0.17647058700547813,0.0,0.0,3.4486375577291796e-23,0.0,0.0,0.0,0.0,0.0,5.375324876285946e-21,0.0,0.11764692364819179,0.0,0.0,0.0,0.0,1.3623094568942988e-07,5.989043758088236e-09,1.2086257148550043e-10,1.2086257149094462e-10
5.260956965872178e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981239010353,0.0,0.17647058700547372,0.0,0.0,3.5505259866954594e-23,0.0,0.0,0.0,0.0,0.0,5.4806845394850676e-21,0.0,0.11764692232059046,0.0,0.0,0.0,0.0,1.3755736826476477e-07,5.989052552054032e-09,1.2204131415720254e-10,1.220413141627542e-10
5.311770262843596e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598110613582,0.0,0.17647058700546986,0.0,0.0,3.6544017378738747e-23,0.0,0.0,0.0,0.0,0.0,5.5870667595454545e-21,0.0,0.1176469209930317,0.0,0.0,0.0,0.0,1.388837482825694e-07,5.98906037852162e-09,1.2322005680191937e-10,1.2322005680757945e-10
5.413396856786432e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980840399764,0.0,0.17647058700546323,0.0,0.0,3.8681919852607543e-23,0.0,0.0,0.0,0.0,0.0,5.802898869895447e-21,0.0,0.11764691833804186,0.0,0.0,0.0,0.0,1.4153638065104965e-07,5.989073541310834e-09,1.2557754201029538e-10,1.2557754201617558e-10
5.504860791334985e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598060125212,0.0,0.17647058700545853,0.0,0.0,4.0675924100726786e-23,0.0,0.0,0.0,0.0,0.0,6.0006449127865145e-21,0.0,0.1176469159486965,0.0,0.0,0.0,0.0,1.4392360424962604e-07,5.9890830271741155e-09,1.2769927860528902e-10,1.2769927861137092e-10
5.596324725883538e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598036211842,0.0,0.17647058700545465,0.0,0.0,4.273730273203274e-23,0.0,0.0,0.0,0.0,0.0,6.201704038528911e-21,0.0,0.11764691355948904,0.0,0.0,0.0,0.0,1.4631068998303838e-07,5.989090713516136e-09,1.2982101511245486e-10,1.29821015118742e-10
5.687788660432091e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980122998664,0.0,0.17647058700545157,0.0,0.0,4.4867175175030206e-23,0.0,0.0,0.0,0.0,0.0,6.406076246605026e-21,0.0,0.11764691117041942,0.0,0.0,0.0,0.0,1.4869763785924857e-07,5.989096940221947e-09,1.3194275153164467e-10,1.3194275153814045e-10
5.779252594980645e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597988389281,0.0,0.17647058700544904,0.0,0.0,4.706666085805084e-23,0.0,0.0,0.0,0.0,0.0,6.613761536497022e-21,0.0,0.11764690878148767,0.0,0.0,0.0,0.0,1.510844478862181e-07,5.989101982788867e-09,1.3406448786271025e-10,1.340644878694181e-10
5.870716529529198e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555979644800844,0.0,0.176470587005447,0.0,0.0,4.933687920925291e-23,0.0,0.0,0.0,0.0,0.0,6.824759907686825e-21,0.0,0.11764690639269375,0.0,0.0,0.0,0.0,1.5347112007190783e-07,5.98910606459336e-09,1.3618622410550323e-10,1.3618622411242658e-10
5.962180464077751e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555979405722726,0.0,0.17647058700544532,0.0,0.0,5.1678949656620936e-23,0.0,0.0,0.0,0.0,0.0,7.039071359656136e-21,0.0,0.11764690400403766,0.0,0.0,0.0,0.0,1.5585765442427836e-07,5.989109366839171e-09,1.383079602598754e-10,1.3830796026701778e-10
6.053644398626304e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555979166658463,0.0,0.17647058700544405,0.0,0.0,5.409399162796537e-23,0.0,0.0,0.0,0.0,0.0,7.256695891886418e-21,0.0,0.11764690161551938,0.0,0.0,0.0,0.0,1.5824405095128973e-07,5.989112036603849e-09,1.4042969632567849e-10,1.4042969633304332e-10
6.145108333174857e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597892760802,0.0,0.17647058700544294,0.0,0.0,5.658312455092231e-23,0.0,0.0,0.0,0.0,0.0,7.477633503858906e-21,0.0,0.11764689922713895,0.0,0.0,0.0,0.0,1.6063030966090147e-07,5.989114193246164e-09,1.425514323027642e-10,1.4255143231035495e-10
6.23657226772341e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597868857141,0.0,0.17647058700544205,0.0,0.0,5.914746785295316e-23,0.0,0.0,0.0,0.0,0.0,7.701884195054606e-21,0.0,0.1176468968388963,0.0,0.0,0.0,0.0,1.6301643056107278e-07,5.989115933590919e-09,1.4467316819098426e-10,1.446731681988044e-10
6.328036202271963e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597844954861,0.0,0.17647058700544135,0.0,0.0,6.178814096134438e-23,0.0,0.0,0.0,0.0,0.0,7.929447964954285e-21,0.0,0.11764689445079148,0.0,0.0,0.0,0.0,1.654024136597623e-07,5.989117336167468e-09,1.4679490399019042e-10,1.467949039982434e-10
6.419500136820516e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597821053962,0.0,0.17647058700544083,0.0,0.0,6.450626330320705e-23,0.0,0.0,0.0,0.0,0.0,8.160324813038485e-21,0.0,0.11764689206282443,0.0,0.0,0.0,0.0,1.677882589649282e-07,5.989118464682156e-09,1.4891663970023439e-10,1.489166397085237e-10
6.510964071369069e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555977971544433,0.0,0.17647058700544038,0.0,0.0,6.730295430547668e-23,0.0,0.0,0.0,0.0,0.0,8.394514738787516e-21,0.0,0.11764688967499516,0.0,0.0,0.0,0.0,1.7017396648452832e-07,5.989119370832996e-09,1.5103837532096782e-10,1.5103837532949693e-10
6.602428005917622e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555977732563037,0.0,0.17647058700544002,0.0,0.0,7.017933339491283e-23,0.0,0.0,0.0,0.0,0.0,8.632017741681453e-21,0.0,0.1176468872873037,0.0,0.0,0.0,0.0,1.7255953622651984e-07,5.9891200965754095e-09,1.5316011085224252e-10,1.531601108610149e-10
6.693891940466175e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597749359543,0.0,0.17647058700543972,0.0,0.0,7.313651999809884e-23,0.0,0.0,0.0,0.0,0.0,8.872833821200144e-21,0.0,0.11764688489974999,0.0,0.0,0.0,0.0,1.7494496819885967e-07,5.989120675950448e-09,1.552818462939102e-10,1.552818463029293e-10
6.785355875014728e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597725464162,0.0,0.17647058700543952,0.0,0.0,7.617563354144145e-23,0.0,0.0,0.0,0.0,0.0,9.116962976823198e-21,0.0,0.11764688251233403,0.0,0.0,0.0,0.0,1.773302624095041e-07,5.989121136572106e-09,1.5740358164582254e-10,1.5740358165509183e-10
6.876819809563281e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555977015701595,0.0,0.17647058700543936,0.0,0.0,7.929779345117058e-23,0.0,0.0,0.0,0.0,0.0,9.364405208030005e-21,0.0,0.11764688012505585,0.0,0.0,0.0,0.0,1.7971541886640912e-07,5.989121500841566e-09,1.5952531690783124e-10,1.5952531691735423e-10
6.968283744111835e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555976776775344,0.0,0.1764705870054392,0.0,0.0,8.250411915333896e-23,0.0,0.0,0.0,0.0,0.0,9.615160514299711e-21,0.0,0.11764687773791539,0.0,0.0,0.0,0.0,1.8210043757753016e-07,5.989121786934718e-09,1.6164705207978807e-10,1.6164705208956824e-10
7.15121161320894e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597629896419,0.0,0.176470587005439,0.0,0.0,8.917374563831647e-23,0.0,0.0,0.0,0.0,0.0,1.0126610349943271e-20,0.0,0.11764687296404773,0.0,0.0,0.0,0.0,1.8687006179423967e-07,5.98912218043032e-09,1.6589052215295292e-10,1.6589052216325786e-10
7.334139482306045e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597582120814,0.0,0.17647058700543888,0.0,0.0,9.619346840124011e-23,0.0,0.0,0.0,0.0,0.0,1.0651312479582465e-20,0.0,0.1176468681907309,0.0,0.0,0.0,0.0,1.9163913512326714e-07,5.989122404777748e-09,1.7013399186413074e-10,1.7013399187497446e-10
7.51706735140315e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555975343507184,0.0,0.17647058700543886,0.0,0.0,1.0357224284412116e-22,0.0,0.0,0.0,0.0,0.0,1.118926689904216e-20,0.0,0.11764686341796494,0.0,0.0,0.0,0.0,1.9640765762823954e-07,5.989122518136715e-09,1.7437746121213525e-10,1.7437746122353163e-10
7.699995220500255e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555974865861317,0.0,0.17647058700543883,0.0,0.0,1.1131902436610583e-22,0.0,0.0,0.0,0.0,0.0,1.1740473604143536e-20,0.0,0.11764685864574972,0.0,0.0,0.0,0.0,2.0117562937277658e-07,5.989122558801997e-09,1.7862093019578022e-10,1.786209302077433e-10
7.88292308959736e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597438827051,0.0,0.17647058700543877,0.0,0.0,1.1944276836346535e-22,0.0,0.0,0.0,0.0,0.0,1.2304932590704061e-20,0.0,0.11764685387408519,0.0,0.0,0.0,0.0,2.0594305042049058e-07,5.989122551646753e-09,1.8286439881387926e-10,1.8286439882642304e-10
8.065850958694465e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597391073477,0.0,0.17647058700543883,0.0,0.0,1.2795243022958597e-22,0.0,0.0,0.0,0.0,0.0,1.2882643854537497e-20,0.0,0.11764684910297131,0.0,0.0,0.0,0.0,2.1070992083498667e-07,5.989122512832029e-09,1.871078670652461e-10,1.8710786707838462e-10
8.248778827791571e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555973433254106,0.0,0.17647058700543888,0.0,0.0,1.3685696535495904e-22,0.0,0.0,0.0,0.0,0.0,1.3473607391453909e-20,0.0,0.117646844332408,0.0,0.0,0.0,0.0,2.1547624067986238e-07,5.989122453067614e-09,1.9135133494869448e-10,1.913513349624418e-10
8.431706696888676e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597295582849,0.0,0.17647058700543888,0.0,0.0,1.461653291271707e-22,0.0,0.0,0.0,0.0,0.0,1.4077823197259652e-20,0.0,0.11764683956239519,0.0,0.0,0.0,0.0,2.2024201001870808e-07,5.989122379541161e-09,1.9559480246303806e-10,1.9559480247740818e-10
8.614634565985781e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597247845791,0.0,0.1764705870054389,0.0,0.0,1.5588647693089214e-22,0.0,0.0,0.0,0.0,0.0,1.4695291267757382e-20,0.0,0.11764683479293284,0.0,0.0,0.0,0.0,2.2500722891510669e-07,5.9891222970007225e-09,1.998382696070905e-10,1.9983826962209755e-10
8.797562435082886e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597200114237,0.0,0.17647058700543894,0.0,0.0,1.6602936414786952e-22,0.0,0.0,0.0,0.0,0.0,1.5326011598746048e-20,0.0,0.11764683002402085,0.0,0.0,0.0,0.0,2.2977189743263383e-07,5.989122208509226e-09,2.0408173637966549e-10,2.0408173639532358e-10
8.980490304179991e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597152388187,0.0,0.17647058700543902,0.0,0.0,1.766029461569139e-22,0.0,0.0,0.0,0.0,0.0,1.5969984186020898e-20,0.0,0.11764682525565917,0.0,0.0,0.0,0.0,2.3453601563485787e-07,5.989122116057468e-09,2.0832520277957676e-10,2.0832520279589995e-10
9.346346042374202e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597056952593,0.0,0.1764705870054391,0.0,0.0,1.990780160517123e-22,0.0,0.0,0.0,0.0,0.0,1.729768611259162e-20,0.0,0.11764681572058654,0.0,0.0,0.0,0.0,2.440626013476328e-07,5.98912192383575e-09,2.1681213445666266e-10,2.168121344743585e-10
9.712201780568412e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596961539004,0.0,0.1764705870054392,0.0,0.0,2.2338332958666503e-22,0.0,0.0,0.0,0.0,0.0,1.8678397013757434e-20,0.0,0.11764680618771438,0.0,0.0,0.0,0.0,2.5358698656183077e-07,5.9891217274596565e-09,2.2529906462885756e-10,2.2529906464798278e-10
1e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855596886497937,0.0,0.1764705870054393,0.0,0.0,2.4383588389692585e-22,0.0,0.0,0.0,0.0,0.0,1.9801775735816172e-20,0.0,0.11764679869028379,0.0,0.0,0.0,0.0,2.610777409785853e-07,5.9891215718568206e-09,2.3197525621979733e-10,2.319752562400868e-10
