Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147)
5.818528150995622e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28537581171134,0.0,0.17634960690983603,4.831932629296176e-27,1.2589587514957147e-06,1.9489496049637563e-05,2.28982170455231e-07,0.0,0.00011973236005977351,0.0,0.0,9.532034496203638e-10,0.0,0.11747061914300687,5.62835775736582e-10,0.0,8.394307388996336e-07,0.0,4.14095850358947e-05,5.982947558338461e-09,9.304150658697921e-05,8.847656357025452e-11,1.077166716950745e-05,1.0326262688789569e-10,4.255232292439756e-06,7.01244498699021e-05,4.219493932653372e-08,4.9636199170821976e-05,6.869368479237569e-09,1.415130514503919e-09,4.4359743413495855e-10,4.733361543289844e-18,7.69039081021991e-14,8.067403113182299e-11,1.6932554034029987e-07
5.844156580042549e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28537519299329495,0.0,0.17634903237597616,4.893635502452034e-27,1.2711109487491298e-06,1.9649503150178698e-05,2.3117099390865258e-07,0.0,0.00012029729673041246,0.0,0.0,9.5608200803148e-10,0.0,0.11747005084346988,5.672681313686357e-10,0.0,8.428235058262804e-07,0.0,4.140929492543903e-05,5.982924201036675e-09,9.326583227648034e-05,8.846227408025489e-11,1.0770652604630812e-05,1.0310444913341108e-10,4.257506923943878e-06,7.02954085386619e-05,4.239399460491687e-08,5.003061724579328e-05,6.925755963255292e-09,1.4192211257909163e-09,4.478794302026313e-10,4.773264869068613e-18,7.72669667915782e-14,8.144522264902784e-11,1.707059997667916e-07
5.869785009089476e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28537457406647915,0.0,0.17634845787745715,4.9558571969857785e-27,1.2833122705423456e-06,1.980980190578983e-05,2.3337032636853757e-07,0.0,0.0001208621698685439,0.0,0.0,9.58950950884006e-10,0.0,0.11746948264050297,5.717103641420941e-10,0.0,8.462044574476491e-07,0.0,4.1409004819633356e-05,5.982900842113445e-09,9.348940996205768e-05,8.84480345972146e-11,1.076964247514262e-05,1.0294704850604254e-10,4.259733577718403e-06,7.046535305929316e-05,4.259302658844954e-08,5.042599200344301e-05,6.9822460274807315e-09,1.4232978013256754e-09,4.521787269518106e-10,4.813334091961797e-18,7.762998514533518e-14,8.22201152759371e-11,1.7208992748930592e-07
5.895413438136402e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28537395492874884,0.0,0.17634788341411978,5.0185998623322154e-27,1.2955625479836281e-06,1.997038886214637e-05,2.3558016781558298e-07,0.0,0.00012142697968295943,0.0,0.0,9.618103816087032e-10,0.0,0.11746891453348982,5.761624040425222e-10,0.0,8.495736384300167e-07,0.0,4.140871471794888e-05,5.9828774814988e-09,9.371224747441566e-05,8.843384458185342e-11,1.0768636715775357e-05,1.0279041551066474e-10,4.261912727133902e-06,7.063428936038227e-05,4.2792035350187976e-08,5.0822317758838274e-05,7.0388374531660814e-09,1.4273606474117729e-09,4.5649526471089073e-10,4.853569212147089e-18,7.799296328130629e-14,8.299870897941912e-11,1.734773011530584e-07
5.921041867183329e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28537333557801836,0.0,0.1763473089858075,5.0818656479013815e-27,1.3078616128233923e-06,2.0131260606079147e-05,2.378005182256107e-07,0.0,0.00012199172637921754,0.0,0.0,9.646604026427883e-10,0.0,0.11746834652182181,5.806241818526473e-10,0.0,8.52931094098632e-07,0.0,4.1408424619868076e-05,5.982854119124308e-09,9.393435255214213e-05,8.841970350142247e-11,1.0767635261937676e-05,1.0263454117402748e-10,4.2640448403481096e-06,7.080222333385883e-05,4.299102096205037e-08,5.121958886027968e-05,7.095529036082608e-09,1.4314097696929559e-09,4.608289840348783e-10,4.893970229696655e-18,7.835590131542749e-14,8.378100372460006e-11,1.7486809852137455e-07
5.946670296230256e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285372716012261,0.0,0.1763467345923664,5.145656703077167e-27,1.3202092974636445e-06,2.0292413765272548e-05,2.400313775696078e-07,0.0,0.00012255641015967793,0.0,0.0,9.675011154308434e-10,0.0,0.11746777860489806,5.850956291481703e-10,0.0,8.56276870412874e-07,0.0,4.1408134524884376e-05,5.982830754923034e-09,9.415573284244022e-05,8.840561082965916e-11,1.0766638049727453e-05,1.0247941666254572e-10,4.266130380380443e-06,7.09691608352362e-05,4.318998349482891e-08,5.1617799689095675e-05,7.152319586414118e-09,1.435445273148696e-09,4.651798257087244e-10,4.934537144578114e-18,7.871879936175535e-14,8.456699947487814e-11,1.7626229747522856e-07
5.972298725277183e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28537209622950765,0.0,0.1763461602336451,5.2099751772159625e-27,1.3326054349669046e-06,2.045384500795627e-05,2.422727458137669e-07,0.0,0.00012312103122353696,0.0,0.0,9.703326204261963e-10,0.0,0.11746721078212508,5.895766782933965e-10,0.0,8.596110139421079e-07,0.0,4.140784443250251e-05,5.982807388829598e-09,9.437639590189649e-05,8.839156604674043e-11,1.0765645015942812e-05,1.0232503282921178e-10,4.268169805210782e-06,7.11351076838515e-05,4.338892301820266e-08,5.201694465943884e-05,7.209207928648362e-09,1.4394672620901152e-09,4.695477307504766e-10,4.975269956655619e-18,7.908165753248935e-14,8.535669619194011e-11,1.7765987601278082e-07
5.99792715432411e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28537147622784614,0.0,0.17634558590949492,5.274823219645298e-27,1.3450498590649231e-06,2.0615551042595473e-05,2.4452462291952616e-07,0.0,0.00012368558976686312,0.0,0.0,9.731550170924756e-10,0.0,0.11746664305291686,5.940672624367997e-10,0.0,8.62933571841825e-07,0.0,4.140755434223816e-05,5.982784020780144e-09,9.459634919722012e-05,8.837756863923237e-11,1.0764656098092441e-05,1.0217138114231898e-10,4.2701635678451854e-06,7.130006966310474e-05,4.358783960075021e-08,5.241701821808293e-05,7.266192901467645e-09,1.4434758401561272e-09,4.739326404143597e-10,5.016168665690722e-18,7.944447593799455e-14,8.615009383577497e-11,1.7906081224891574e-07
6.023555583371036e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853708560054213,0.0,0.17634501161976965,5.340202979662518e-27,1.3575424041669864e-06,2.0777528617576305e-05,2.467870088436098e-07,0.0,0.00012425008598263357,0.0,0.0,9.759684039055113e-10,0.0,0.11746607541669463,5.985673155064553e-10,0.0,8.662445918303474e-07,0.0,4.140726425361749e-05,5.982760650712208e-09,9.481560010595586e-05,8.83636181000416e-11,1.0763671234404551e-05,1.0201845334372942e-10,4.2721121163477795e-06,7.14640525206972e-05,4.378673330996225e-08,5.281801484422166e-05,7.323273357637692e-09,1.4474711103098922e-09,4.783344961937068e-10,5.057233271343254e-18,7.980725468682368e-14,8.69471923646864e-11,1.804650844147781e-07
6.049184012417963e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853702355604342,0.0,0.17634443736432545,5.406116606533454e-27,1.3700829053679826e-06,2.0939774520889573e-05,2.490599035380693e-07,0.0,0.00012481452006077038,0.0,0.0,9.787728783554497e-10,0.0,0.1174655078728868,6.030767722053893e-10,0.0,8.695441221658719e-07,0.0,4.1406974166177524e-05,5.982737278564852e-09,9.503415591728787e-05,8.834971392836898e-11,1.0762690363834982e-05,1.0186624062667964e-10,4.274015893960502e-06,7.162706196886888e-05,4.398560421225481e-08,5.321992904926843e-05,7.380448163896337e-09,1.4514531748354907e-09,4.827532398238061e-10,5.098463773172649e-18,8.016999388573961e-14,8.774799173531054e-11,1.818726708573091e-07
6.07481244146489e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853696148911412,0.0,0.17634386314302128,5.472566249491119e-27,1.3826711984560536e-06,2.1102285579810117e-05,2.51343306950323e-07,0.0,0.00012537889218817782,0.0,0.0,9.815685369491834e-10,0.0,0.1174649404209288,6.075955680067991e-10,0.0,8.728322116240691e-07,0.0,4.140668407946623e-05,5.982713904278707e-09,9.525202383278851e-05,8.833585562965665e-11,1.0761713426074045e-05,1.0171473485932737e-10,4.275875339158097e-06,7.17891036846351e-05,4.4184452372982765e-08,5.362275537665759e-05,7.4377162008405055e-09,1.4554221353345578e-09,4.871888132846098e-10,5.139860170638793e-18,8.053269363973945e-14,8.855249190263168e-11,1.8328355003878167e-07
6.100440870511817e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853689939958538,0.0,0.17634328895571824,5.5395540577344034e-27,1.3953071199199812e-06,2.1265058660574093e-05,2.5363721902319754e-07,0.0,0.00012594320254877958,0.0,0.0,9.843554752130248e-10,0.0,0.11746437306026304,6.121236391491777e-10,0.0,8.761089094760767e-07,0.0,4.1406393993041456e-05,5.9826905277956685e-09,9.546921096713271e-05,8.83220427155304e-11,1.076074036155243e-05,1.0156392835178284e-10,4.277690885665989e-06,7.195018331002193e-05,4.438327785645251e-08,5.402648840164706e-05,7.495076362811793e-09,1.4593780927240056e-09,4.916411588033397e-10,5.181422463102605e-18,8.089535405207714e-14,8.936069281999165e-11,1.84697700536335e-07
6.126069299558744e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285368372872938,0.0,0.17634271480228014,5.6070821804268e-27,1.4079905069562032e-06,2.142809066805292e-05,2.559416396949685e-07,0.0,0.00012650745132355677,0.0,0.0,9.871337876956632e-10,0.0,0.11746380579033881,6.166609226313311e-10,0.0,8.793742654669956e-07,0.0,4.140610390647128e-05,5.982667149059015e-09,9.568572434892931e-05,8.830827470375537e-11,1.0759771111446063e-05,1.0141381262560535e-10,4.2794629625899275e-06,7.211030645230097e-05,4.4582080725935374e-08,5.4431122731122284e-05,7.55252755778174e-09,1.4633211472337401e-09,4.961102188569606e-10,5.223150649827617e-18,8.125797522428606e-14,9.017259443910709e-11,1.8611510104150847e-07
6.149134885700978e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853678136663842,0.0,0.17634219809302948,5.6683212359580416e-27,1.419446004371603e-06,2.157503832987642e-05,2.5802460309696833e-07,0.0,0.0001270152227122156,0.0,0.0,9.896269712462567e-10,0.0,0.11746329532454121,6.207523028539946e-10,0.0,8.823034300471148e-07,0.0,4.1405842828085793e-05,5.982646106223773e-09,9.588001607450793e-05,8.829592149101217e-11,1.0758901999661172e-05,1.0127929274302211e-10,4.281021016302445e-06,7.225360409388285e-05,4.476098402498228e-08,5.4796059810908696e-05,7.60431057479998e-09,1.4668589466138246e-09,5.001466164929207e-10,5.260847856787323e-18,8.158430081151487e-14,9.090646995511322e-11,1.8739352273305723e-07
6.172200471843212e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28536725427305565,0.0,0.17634168141100484,5.73000125367351e-27,1.4309396999351056e-06,2.1722191043716582e-05,2.6011607835909977e-07,0.0,0.0001275229444884661,0.0,0.0,9.921133112646449e-10,0.0,0.11746278493141145,6.248510497854126e-10,0.0,8.85223485268873e-07,0.0,4.140558174894138e-05,5.9826250614793314e-09,9.607377268874486e-05,8.828360392048212e-11,1.0758035888687004e-05,1.0114532086256719e-10,4.282544509918635e-06,7.239613553729535e-05,4.4939869101818084e-08,5.5161718716941006e-05,7.656165677825515e-09,1.470386447382497e-09,5.041964649350781e-10,5.2986794367517605e-18,8.191059476675281e-14,9.16433429616781e-11,1.8867454438954574e-07
6.195266057985447e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285366694691872,0.0,0.1763411647561117,5.7921238002348146e-27,1.4424714764593134e-06,2.1869546632184098e-05,2.62216065427073e-07,0.0,0.00012803061677828096,0.0,0.0,9.94592874658836e-10,0.0,0.11746227461056186,6.289571190570146e-10,0.0,8.881344682981552e-07,0.0,4.1405320668743506e-05,5.982604014786919e-09,9.626699913970774e-05,8.827132165314335e-11,1.0757172737203397e-05,1.0101189087313598e-10,4.284033746863093e-06,7.253790479895856e-05,4.5118736000471206e-08,5.552809558257704e-05,7.708092098624848e-09,1.4739037211715488e-09,5.082597227772613e-10,5.336645388984809e-18,8.2236857160538e-14,9.238321342028311e-11,1.8995815071293384e-07
6.218331644127681e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853661349217869,0.0,0.17634064812825706,5.854690442277226e-27,1.454041217236871e-06,2.201710294241324e-05,2.6432456424371437e-07,0.0,0.00012853823970579762,0.0,0.0,9.97065727704137e-10,0.0,0.11746176436160889,6.330704667861489e-10,0.0,8.910364165607263e-07,0.0,4.140505958720526e-05,5.982582966109311e-09,9.645970032093676e-05,8.8259074353884e-11,1.0756312504386397e-05,1.00878997519219e-10,4.285489027695149e-06,7.267891587306826e-05,4.529758476432561e-08,5.589518656144452e-05,7.760089077617229e-09,1.4774108391559468e-09,5.123363487827235e-10,5.3747457126898035e-18,8.256308806234046e-14,9.312608129138807e-11,1.9124432647907766e-07
6.241397230269915e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853655749617884,0.0,0.1763401315273495,5.917702746408946e-27,1.4656488060438848e-06,2.216485784586431e-05,2.6644157474899057e-07,0.0,0.00012904581339334063,0.0,0.0,9.99531936045434e-10,0.0,0.11746125418417325,6.371910495729317e-10,0.0,8.939293677305721e-07,0.0,4.1404798504047204e-05,5.9825619154107204e-09,9.665188107181096e-05,8.824686169145937e-11,1.0755455149909208e-05,1.0074663633056743e-10,4.286910650051228e-06,7.281917273173139e-05,4.547641543612927e-08,5.6262987827328505e-05,7.812155863804718e-09,1.4809078720522872e-09,5.164263018853551e-10,5.412980407009417e-18,8.288928754057751e-14,9.387194653444024e-11,1.9253305653745232e-07
6.262156257797927e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28536507083460383,0.0,0.176339666609498,5.974796155993162e-27,1.476127900368401e-06,2.2298005316382512e-05,2.683541616456191e-07,0.0,0.0001295025877116104,0.0,0.0,1.0017458960801382e-09,0.0,0.11746079508531829,6.409057245718051e-10,0.0,8.965253625978529e-07,0.0,4.140456352759158e-05,5.982542968023411e-09,9.682440273618482e-05,8.823589963903997e-11,1.0754685958930956e-05,1.0062796073201389e-10,4.288161575920228e-06,7.29447623155741e-05,4.5637347606871586e-08,5.65946131158122e-05,7.859075042682735e-09,1.4840466369904801e-09,5.201186205430317e-10,5.4475065180132925e-18,8.318284025954511e-14,9.454578797185306e-11,1.93695085047045e-07
6.280839382573137e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853646169873641,0.0,0.1763392482019781,6.026490896712288e-27,1.4855851472936179e-06,2.2417972863342453e-05,2.700813845395886e-07,0.0,0.0001299136506520411,0.0,0.0,1.0037339421803867e-09,0.0,0.11746038194539445,6.442538873862407e-10,0.0,8.988555762634146e-07,0.0,4.1404352047306514e-05,5.982525913929015e-09,9.697931797886875e-05,8.822605735762597e-11,1.0753995629135245e-05,1.0052151397981303e-10,4.289264479374377e-06,7.305727571288341e-05,4.5782174085094235e-08,5.6893562866397824e-05,7.90134969170006e-09,1.4868646317507622e-09,5.234508841496783e-10,5.478673075063492e-18,8.344701603091395e-14,9.515432104106911e-11,1.9474266019482282e-07
6.299522507348348e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853641630138316,0.0,0.17633882981198026,6.0784808217137775e-27,1.4950670212624125e-06,2.2538067001462982e-05,2.7181419183647643e-07,0.0,0.00013032468149779368,0.0,0.0,1.0057177433546088e-09,0.0,0.11745996885173203,6.476067215223154e-10,0.0,9.011799546791268e-07,0.0,4.140414056547967e-05,5.982508858446161e-09,9.713390019682105e-05,8.821623722492651e-11,1.0753307117746584e-05,1.004154066833549e-10,4.290345819623707e-06,7.316930126021414e-05,4.5926988767079675e-08,5.719297189870441e-05,7.94366883370222e-09,1.4896761339245246e-09,5.267918192130556e-10,5.509927790951143e-18,8.371117130353509e-14,9.576482061059662e-11,1.95791884515654e-07
6.318205632123558e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853637089135322,0.0,0.1763384114394587,6.130766763502347e-27,1.5045734614507888e-06,2.2658286645405063e-05,2.735525834989917e-07,0.0,0.00013073568031049434,0.0,0.0,1.0076973332894254e-09,0.0,0.11745955580413717,6.509642048286981e-10,0.0,9.034985182945393e-07,0.0,4.140392908197346e-05,5.982491801556997e-09,9.728815186001009e-05,8.820643907216493e-11,1.0752620404288623e-05,1.0030963609681914e-10,4.291405749523222e-06,7.328084102666159e-05,4.607179167435698e-08,5.749283821756163e-05,7.986032085753895e-09,1.4924811802149798e-09,5.301414042414683e-10,5.541270665105771e-18,8.397530611180111e-14,9.637728665695633e-11,1.9684275009814844e-07
6.336888756898768e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853632546860054,0.0,0.17633799308436818,6.1833495545697036e-27,1.5141044072485652e-06,2.2778630719912236e-05,2.752965594886598e-07,0.0,0.00013114664715103334,0.0,0.0,1.009672745405217e-09,0.0,0.11745914280241775,6.54326315355508e-10,0.0,9.058112876447909e-07,0.0,4.1403717596653055e-05,5.9824747432441365e-09,9.744207541601651e-05,8.819666273216283e-11,1.0751935468498577e-05,1.0020419953845223e-10,4.292444420764532e-06,7.339189707207235e-05,4.6216582828196856e-08,5.779315983626165e-05,8.028439068477112e-09,1.4952798071276615e-09,5.334996178186865e-10,5.572701696931911e-18,8.423942048967823e-14,9.699171915624773e-11,1.9789524906206985e-07
6.355571881673979e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853628003308046,0.0,0.176337574746664,6.236230027394303e-27,1.5236597982602407e-06,2.2899098159740267e-05,2.770461197658309e-07,0.0,0.00013155758207957283,0.0,0.0,1.0116440128571473e-09,0.0,0.11745872984638331,6.576930313531333e-10,0.0,9.081182833470313e-07,0.0,4.140350610938662e-05,5.982457683490544e-09,9.759567329020786e-05,8.818690803932659e-11,1.0751252290326792e-05,1.0009909439384057e-10,4.293461983900261e-06,7.350247144708988e-05,4.636136224961457e-08,5.8093934776521536e-05,8.070889406026093e-09,1.4980720509702578e-09,5.368664386042513e-10,5.6042208858092466e-18,8.450351447071033e-14,9.760811808415386e-11,1.989493735582403e-07
6.374255006449189e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285362345847497,0.0,0.17633715642630224,6.28940901444111e-27,1.53323957430584e-06,2.30196879095868e-05,2.788012642896885e-07,0.0,0.00013196848515555478,0.0,0.0,1.0136111685362042e-09,0.0,0.11745831693584496,6.610643312710528e-10,0.0,9.104195260968748e-07,0.0,4.1403294620044666e-05,5.982440622279563e-09,9.774894788589453e-05,8.817717482963588e-11,1.0750570849936313e-05,9.999431806078375e-11,4.294458588349953e-06,7.361256619320046e-05,4.65061299593724e-08,5.839516106844558e-05,8.113382726062386e-09,1.5008579478531471e-09,5.40241845333775e-10,5.635828231092833e-18,8.476758808802429e-14,9.822648341594079e-11,2.0000511576844424e-07
6.3929381312244e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285361891235663,0.0,0.17633673812323938,6.3428873481613734e-27,1.5428436754217417e-06,2.3140398924021155e-05,2.805619930182578e-07,0.0,0.00013237935643770882,0.0,0.0,1.0155742450702485e-09,0.0,0.11745790407061547,6.64440193756653e-10,0.0,9.127150366648874e-07,0.0,4.1403083128500147e-05,5.982423559594871e-09,9.790190158448175e-05,8.816746294063225e-11,1.0749891127702394e-05,9.988986797410221e-11,4.295434382402204e-06,7.372218334277852e-05,4.665088597798248e-08,5.8696836750487876e-05,8.155918659730145e-09,1.503637533689143e-09,5.436258168192311e-10,5.6675237321132666e-18,8.503164137433457e-14,9.884681512646129e-11,2.010624679053328e-07
6.41162125599961e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853614364948968,0.0,0.17633631983743256,6.396665860992393e-27,1.5524720418614663e-06,2.326123016741381e-05,2.823283059084139e-07,0.0,0.0001327901959840603,0.0,0.0,1.0175332748250791e-09,0.0,0.11745749125050925,6.678205976540356e-10,0.0,9.150048358931269e-07,0.0,4.140287163462868e-05,5.982406495420511e-09,9.805453674562957e-05,8.815777221140789e-11,1.0749213104211979e-05,9.978574159686895e-11,4.296389513224281e-06,7.383132491913209e-05,4.6795630325709757e-08,5.899895986941497e-05,8.198496841631274e-09,1.506410844193286e-09,5.470183319492344e-10,5.699307388176928e-18,8.529567436194807e-14,9.946911319015893e-11,2.021214222123277e-07
6.43030438077482e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853609816248056,0.0,0.17633590156883955,6.450745385357286e-27,1.5621246140964211e-06,2.3382180613865915e-05,2.841002029158908e-07,0.0,0.0001332010038519379,0.0,0.0,1.0194882899055327e-09,0.0,0.11745707847534234,6.712055220028144e-10,0.0,9.172889446917556e-07,0.0,4.14026601383084e-05,5.98238942974088e-09,9.820685570741819e-05,8.814810248259348e-11,1.074853676026305e-05,9.968193642812381e-11,4.297324126877228e-06,7.393999293654764e-05,4.694036302257468e-08,5.930152848026884e-05,8.241116909800537e-09,1.5091779148830678e-09,5.504193696893045e-10,5.731179198566175e-18,8.555968708276908e-14,1.000933775810707e-10,2.0318197096352504e-07
6.448987505550031e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28536052662500994,0.0,0.17633548331741847,6.505126753664759e-27,1.5718013328166042e-06,2.350324924713865e-05,2.858776839952897e-07,0.0,0.00013361178009798174,0.0,0.0,1.0214393221566038e-09,0.0,0.11745666574493219,6.74594946036906e-10,0.0,9.195673840357123e-07,0.0,4.140244863941978e-05,5.982372362540711e-09,9.835886078651148e-05,8.813845359634624e-11,1.0747862076863934e-05,9.957844999282752e-11,4.298238368329e-06,7.404818940033535e-05,4.708508408835599e-08,5.960454064632999e-05,8.283778505680625e-09,1.5119387810785517e-09,5.538289090821139e-10,5.7631391625395525e-18,8.582367956830402e-14,1.0071960827282962e-10,2.0424410646359937e-07
6.467670630325241e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853600714951434,0.0,0.17633506508312824,6.559810798308886e-27,1.5815021389312775e-06,2.362443506058268e-05,2.87660749100087e-07,0.0,0.00013402252477815078,0.0,0.0,1.023386403164586e-09,0.0,0.11745625305909796,6.779888491833158e-10,0.0,9.218401749614353e-07,0.0,4.140223713784582e-05,5.982355293805094e-09,9.851055427831688e-05,8.81288253963382e-11,1.0747189035232553e-05,9.947527984929532e-11,4.299132381464139e-06,7.415591630687335e-05,4.722979354259343e-08,5.990799443908079e-05,8.326481274097308e-09,1.5146934779023912e-09,5.572469292477263e-10,5.7951872793319934e-18,8.608765184966602e-14,1.0134780523866842e-10,2.0530782104770803e-07
6.486353755100451e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853596162348525,0.0,0.1763346468659282,6.614798351668886e-27,1.5912269735696098e-06,2.3745737057067598e-05,2.894493981826434e-07,0.0,0.00013443323794773112,0.0,0.0,1.0253295642582302e-09,0.0,0.11745584041766029,6.813872110609181e-10,0.0,9.241073385636318e-07,0.0,4.140202563347194e-05,5.982338223519445e-09,9.866193845714456e-05,8.811921772774437e-11,1.0746517616795637e-05,9.93724235828349e-11,4.300006309092629e-06,7.426317564365243e-05,4.73744914045906e-08,6.0211887938168925e-05,8.36922486323451e-09,1.5174420402799412e-09,5.606734093838237e-10,5.827323548155033e-18,8.635160395758013e-14,1.0197796845142229e-10,2.0637310708139561e-07
6.523720004650871e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853587053216472,0.0,0.1763338104826391,6.725687313977774e-27,1.610748494036987e-06,2.3988685657809295e-05,2.930434480849463e-07,0.0,0.00013525456997295007,0.0,0.0,1.0292042507369117e-09,0.0,0.11745501526726478,6.881972304371738e-10,0.0,9.286248684487817e-07,0.0,4.1401602615878034e-05,5.982304078241448e-09,9.896378786858699e-05,8.810006337294495e-11,1.0745179576250752e-05,9.916764317712625e-11,4.30169447376279e-06,7.44762995137247e-05,4.766385242791386e-08,6.082098641455711e-05,8.454833113047504e-09,1.522920900412164e-09,5.675516667475415e-10,5.891860538623263e-18,8.687944777405066e-14,1.0324419350704628e-10,2.085083631110469e-07
6.557349629246249e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28535788505042464,0.0,0.1763330577957309,6.82653372998039e-27,1.628399453939553e-06,2.420772693366227e-05,2.9629718970048523e-07,0.0,0.00013599366157055365,0.0,0.0,1.0326783715196627e-09,0.0,0.11745427278197659,6.943412961579859e-10,0.0,9.326716126031011e-07,0.0,4.1401221889366865e-05,5.982273342050786e-09,9.923441687810623e-05,8.808289314821797e-11,1.0743980709002013e-05,9.898439065839593e-11,4.303146540576436e-06,7.466653166631715e-05,4.7924237892357534e-08,6.137065973990472e-05,8.532016683200286e-09,1.5278312410623551e-09,5.737708243816152e-10,5.950245301607541e-18,8.735443851613042e-14,1.0439052034100857e-10,2.104353919252102e-07
6.590979253841626e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28535706435170666,0.0,0.17633230516358783,6.928376458681769e-27,1.6461273608112421e-06,2.4427129562800784e-05,2.995690226129596e-07,0.0,0.0001367326519037066,0.0,0.0,1.0361402673597977e-09,0.0,0.11745353043781233,7.004994998399447e-10,0.0,9.36700454627526e-07,0.0,4.140084115210987e-05,5.982242600626566e-09,9.950407813635714e-05,8.80657871048912e-11,1.0742786821499498e-05,9.880211888760773e-11,4.304535703327563e-06,7.485527940079823e-05,4.818458608764568e-08,6.192172821784379e-05,8.609327191898249e-09,1.532722240266321e-09,5.800170723714598e-10,6.008915663860817e-18,8.782936435682215e-14,1.05543217374662e-10,2.1236739488370504e-07
6.624608878437004e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28535624322388264,0.0,0.17633155258599206,7.03122035395156e-27,1.66393187934124e-06,2.464688806485122e-05,3.0285894650529395e-07,0.0,0.0001374715412715103,0.0,0.0,1.0395901118133557e-09,0.0,0.11745278823377935,7.066717293952665e-10,0.0,9.4071151924736e-07,0.0,4.1400460403523096e-05,5.982211853895715e-09,9.977278416539952e-05,8.804874439282329e-11,1.0741597812850113e-05,9.862081482008063e-11,4.30586275739855e-06,7.504255399264115e-05,4.8444897118175474e-08,6.247418093937682e-05,8.686762705495827e-09,1.5375940945994674e-09,5.862902922301164e-10,6.06787161996555e-18,8.830422546189005e-14,1.0670228443560929e-10,2.1430432854853722e-07
6.658238503032382e-07,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2853554216654675,0.0,0.17633080006273114,7.135070269486309e-27,1.681812676567028e-06,2.4866997053744524e-05,3.0616696104936845e-07,0.0,0.00013821032996660847,0.0,0.0,1.0430280758311776e-09,0.0,0.11745204616889977,7.128578746512618e-10,0.0,9.447049315603606e-07,0.0,4.140007964304604e-05,5.982181101788427e-09,0.00010004054727857077,8.80317641767115e-11,1.074041358427238e-05,9.844046568438377e-11,4.30712848770129e-06,7.522836662749474e-05,4.8705171086080276e-08,6.30280070783715e-05,8.764321323617181e-09,1.5424469985836768e-09,5.925903662995101e-10,6.127113164274822e-18,8.87790219933948e-14,1.0786772134752323e-10,2.1624614979308897e-07
