Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153)
5.163381120131704e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842464526036367,0.0,0.17535495171547547,2.943147406606838e-24,5.985447526309746e-05,0.00036349234272494476,2.0600083626394335e-05,0.0,0.0010630146223301784,0.0,0.0,4.083209278386154e-09,0.0,0.11650950382423318,1.4777274730754385e-08,0.0,3.1356153054045514e-06,0.0,4.090824558464556e-05,5.94189364820265e-09,0.00028440024437582505,7.703425637525172e-11,9.924143678906121e-06,3.7643252606866525e-11,2.7112633567823394e-06,9.324642199604737e-05,3.73229892889253e-07,0.0009876542125413044,1.27626532514099e-07,4.581467069138976e-09,2.101504726301018e-08,3.3512087690499195e-16,6.820590813578929e-13,7.232583965788808e-09,3.2232417284595807e-06,1.1316924981078583e-09,2.462078353790652e-09
5.178529030584861e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28424295089103047,0.0,0.17535173539205842,2.968756683843078e-24,6.0129233982782226e-05,0.00036465244470453934,2.0720914248065906e-05,0.0,0.0010659628721255024,0.0,0.0,4.0924730535580154e-09,0.0,0.11650643775950587,1.483693961076012e-08,0.0,3.140104312026698e-06,0.0,4.090666509241699e-05,5.9417647466467014e-09,0.00028481850890049135,7.701098772492365e-11,9.922431918295238e-06,3.7590838488903675e-11,2.710392452399716e-06,9.32300903835004e-05,3.7426046022984884e-07,0.0009907376565395577,1.2803228443390363e-07,4.5880529234040015e-09,2.111125794838573e-08,3.370522182272526e-16,6.839461091730398e-13,7.27491860103588e-09,3.232759260578356e-06,1.1350202778828214e-09,2.4770528395567227e-09
5.193676941038018e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28423945040819637,0.0,0.17534851941100205,2.994512773341061e-24,6.040440617556051e-05,0.00036581250238407263,2.084208987009311e-05,0.0,0.0010689101903321075,0.0,0.0,4.101735948533309e-09,0.0,0.11650337226831227,1.489666031044703e-08,0.0,3.1445848411110413e-06,0.0,4.090508500507873e-05,5.941635879312625e-09,0.0002852361216379639,7.698776233619437e-11,9.920723515100411e-06,3.7538660699510425e-11,2.7095309735608943e-06,9.321379585528764e-05,3.75290676598038e-07,0.0009938205222733822,1.2843801131979124e-07,4.5946273990985885e-09,2.1207611523545234e-08,3.389889536228848e-16,6.858325094430139e-13,7.317373354728901e-09,3.242273008361968e-06,1.138346651501726e-09,2.492068894903466e-09
5.208824851491175e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842359511510955,0.0,0.17534530377152407,3.0204160798092283e-24,6.067999115118034e-05,0.0003669725154330812,2.0963610420133845e-05,0.0,0.0010718565781028088,0.0,0.0,4.110997978689546e-09,0.0,0.11650030734968382,1.4956436664877157e-08,0.0,3.149056929562208e-06,0.0,4.0903505321682506e-05,5.9415070460838494e-09,0.00028565308537882014,7.696458001576542e-11,9.919018453776213e-06,3.7486717437337e-11,2.7086788245932507e-06,9.319753826037514e-05,3.763205424187325e-07,0.0009969028109922278,1.288437130596446e-07,4.60119054493118e-09,2.1304107741714715e-08,3.4093108177896575e-16,6.87718282907714e-13,7.359948197440599e-09,3.2517829825406283e-06,1.1416716228084263e-09,2.507126488114147e-09
5.2239727619443325e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842324531157129,0.0,0.17534208847284585,3.0464670078314104e-24,6.095598822241994e-05,0.00036813248352612936,2.1085475825858094e-05,0.0,0.0010748020365853469,0.0,0.0,4.120259159263647e-09,0.0,0.1164972430026558,1.5016268509868008e-08,0.0,3.153520614021313e-06,0.0,4.090192604128705e-05,5.941378246853521e-09,0.0002860694028941813,7.694144057169801e-11,9.91731671888937e-06,3.743500691318464e-11,2.7078359110403057e-06,9.318131744778255e-05,3.773500581150199e-07,0.0009999845239404555,1.292493895431987e-07,4.60774240926633e-09,2.140074635719861e-08,3.428786013830215e-16,6.896034303036286e-13,7.402643099750569e-09,3.261289193772685e-06,1.1449951956212452e-09,2.522225587542689e-09
5.23912067239749e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842289562980584,0.0,0.17533887351419244,3.0726659618668514e-24,6.123239670506597e-05,0.0003692924063427442,2.120768601494789e-05,0.0,0.001077746566922425,0.0,0.0,4.129519505353503e-09,0.0,0.11649417922626716,1.5076155681987732e-08,0.0,3.1579759308684737e-06,0.0,4.090034716296419e-05,5.941249481523233e-09,0.00028648507693592297,7.691834381340777e-11,9.915618295117635e-06,3.7383527360798307e-11,2.7070021396643876e-06,9.316513326661724e-05,3.783792241082097e-07,0.0010030656623573433,1.2965504066202755e-07,4.614283040149774e-09,2.1497527125375123e-08,3.448315111229933e-16,6.914879523638961e-13,7.445458032245343e-09,3.2707916526452967e-06,1.148317373733269e-09,2.5373661616133452e-09
5.254268582850647e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842254606941658,0.0,0.17533565889479258,3.099013346250042e-24,6.150921591789181e-05,0.0003704522835673519,2.133024091509734e-05,0.0,0.0010806901702517446,0.0,0.0,4.138779031919626e-09,0.0,0.11649111601956041,1.513609801854906e-08,0.0,3.1624229162248107e-06,0.0,4.089876868577747e-05,5.941120749971278e-09,0.0002869001102368446,7.689528955168939e-11,9.913923167248471e-06,3.733227702017294e-11,2.706177418412016e-06,9.314898556610618e-05,3.794080408177281e-07,0.0010061462274770874,1.3006066630914876e-07,4.6208124852574795e-09,2.159444980267273e-08,3.46789809686605e-16,6.933718498190882e-13,7.488392965518113e-09,3.2802903696751143e-06,1.1516381609124142e-09,2.5525481788203734e-09
5.269416493303804e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28422196630009305,0.0,0.17533244461387865,3.1255095651908213e-24,6.178644518263616e-05,0.0003716121148892165,2.1453140454012586e-05,0.0,0.001083632847706045,0.0,0.0,4.148037753786687e-09,0.0,0.11648805338158189,1.5196095357602616e-08,0.0,3.1668616059552538e-06,0.0,4.0897190608805905e-05,5.940992052101433e-09,0.0002873145055108571,7.687227759863923e-11,9.912231320178096e-06,3.728125417169079e-11,2.705361656403472e-06,9.313287419562651e-05,3.8043650866126583e-07,0.0010092262205288096,1.3046626637954192e-07,4.627330791952378e-09,2.1691514146582053e-08,3.487534957623444e-16,6.9525512339606e-13,7.531447870169024e-09,3.2897853553089533e-06,1.154957560901859e-09,2.5677716077276964e-09
5.284564403756961e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28421847311192167,0.0,0.17532923067068665,3.1521550227747247e-24,6.206408382398177e-05,0.00037277190000237605,2.1576384559411785e-05,0.0,0.0010865746004131362,0.0,0.0,4.157295685645072e-09,0.0,0.11648499131138146,1.525614753793312e-08,0.0,3.1712920356721452e-06,0.0,4.089561293114311e-05,5.940863387831138e-09,0.00028772826545314894,7.684930776767715e-11,9.910542738910638e-06,3.723045708820163e-11,2.7045547638985696e-06,9.311679900473513e-05,3.814646280547827e-07,0.0010123056427365623,1.3087184077000643e-07,4.6338380073244155e-09,2.1788719915646107e-08,3.507225680392023e-16,6.971377738182648e-13,7.57462271680514e-09,3.2992766199244555e-06,1.1582755774202698e-09,2.5830364169685716e-09
5.299712314210118e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842149811257567,0.0,0.17532601706445616,3.1789501229628494e-24,6.23421311695346e-05,0.00037393163860558224,2.1699973159025135e-05,0.0,0.0010895154294959383,0.0,0.0,4.166552842052267e-09,0.0,0.11648192980801281,1.5316254399055308e-08,0.0,3.1757142407372985e-06,0.0,4.0894035651861866e-05,5.940734757031868e-09,0.0002881413927403821,7.682637987357026e-11,9.908857408557025e-06,3.717988408501768e-11,2.7037566522939426e-06,9.310075984319661e-05,3.8249239941232685e-07,0.0010153844953193346,1.3127738937847648e-07,4.640334178029394e-09,2.188606686942612e-08,3.526970252055235e-16,6.990198018071924e-13,7.617917476040008e-09,3.3087641738307457e-06,1.161592214161749e-09,2.5983425752452573e-09
5.314860224663275e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842114903377268,0.0,0.17532280379443033,3.205895269591573e-24,6.262058654980297e-05,0.0003750913304022376,2.182390618059484e-05,0.0,0.0010924553360725146,0.0,0.0,4.175809237434323e-09,0.0,0.116478868870533,1.5376415781208063e-08,0.0,3.1801282562631726e-06,0.0,4.0892458770049504e-05,5.940606159596663e-09,0.00028855389003086323,7.680349373236214e-11,9.907175314333753e-06,3.712953347347385e-11,2.7029672340979845e-06,9.308475656100974e-05,3.835198231462443e-07,0.0010184627794910626,1.3168291210473989e-07,4.646819350425398e-09,2.198355476852207e-08,3.5467686595033117e-16,7.009012080807793e-13,7.66133211849408e-09,3.318248027269075e-06,1.1649074747963521e-09,2.613690051328708e-09
5.3300081351164325e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842080007439838,0.0,0.1753195908598558,3.2329908663730777e-24,6.289944929817695e-05,0.0003762509751003372,2.1948183551875112e-05,0.0,0.0010953943212561083,0.0,0.0,4.1850648860873465e-09,0.0,0.11647580849800285,1.5436631525348177e-08,0.0,3.1845341171169856e-06,0.0,4.0890882284823423e-05,5.940477595464391e-09,0.00028896575996474746,7.678064916136142e-11,9.905496441562039e-06,3.7079403615461984e-11,2.7021864229457803e-06,9.306878900843365e-05,3.845468996672761e-07,0.0010215404964606354,1.3208840885067835e-07,4.653293570711581e-09,2.2081183374576845e-08,3.5666208896375974e-16,7.027819933528725e-13,7.704866614794935e-09,3.3277281904134714e-06,1.1682213629704376e-09,2.6290788140582333e-09
5.34515604556959e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2842045123407024,0.0,0.17531637825998275,3.2602373168952132e-24,6.317871875090803e-05,0.0003774105724124132,2.2072805200632144e-05,0.0,0.0010983323861551769,0.0,0.0,4.194319802179107e-09,0.0,0.11647274868948669,1.5496901473146865e-08,0.0,3.188931857922902e-06,0.0,4.088930619526377e-05,5.940349064493927e-09,0.0002893770051641778,7.675784597919103e-11,9.903820775666792e-06,3.702949284670226e-11,2.701414133553228e-06,9.305285703601216e-05,3.8557362938419886e-07,0.0010246176474319065,1.3249387951890168e-07,4.659756884519427e-09,2.2178952450216657e-08,3.586526929346781e-16,7.0466215833621e-13,7.748520935576355e-09,3.3372046733713887e-06,1.1715338823063633e-09,2.644508832341185e-09
5.360303956022747e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28420102512408035,0.0,0.17531316599406485,3.2876350246213396e-24,6.345839424708902e-05,0.0003785701220554745,2.219777105464411e-05,0.0,0.0011012695318734262,0.0,0.0,4.203573999750418e-09,0.0,0.11646968944405245,1.5557225466985212e-08,0.0,3.1933215130633733e-06,0.0,4.088773050048009e-05,5.940220566597892e-09,0.0002897876282334456,7.673508400570895e-11,9.902148302175559e-06,3.697979954954664e-11,2.7006502816874932e-06,9.303696049459691e-05,3.8660001270420734e-07,0.0010276942336037026,1.3289932401413657e-07,4.666209337313054e-09,2.2276861759096776e-08,3.606486765532227e-16,7.065417037392937e-13,7.792295051479222e-09,3.346677486184331e-06,1.1748450364032369e-09,2.6599800751526386e-09
5.375451866475904e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841975390903379,0.0,0.1753099540613593,3.3151843928907006e-24,6.373847512863394e-05,0.00037972962375094763,2.232308104170116e-05,0.0,0.001104205759509847,0.0,0.0,4.212827492716269e-09,0.0,0.11646663076077166,1.5617603349948013e-08,0.0,3.197703116682688e-06,0.0,4.088615519959275e-05,5.940092101696596e-09,0.00029019763175915894,7.671236306202359e-11,9.900479006717695e-06,3.693032210554984e-11,2.6998947841467526e-06,9.302109923536952e-05,3.876260500328236e-07,0.0010307702561698367,1.3330474224273818e-07,4.6726509743049655e-09,2.237491106587879e-08,3.626500385099143e-16,7.084206302675025e-13,7.836188933151255e-09,3.356146638828464e-06,1.1781548288369883e-09,2.675492511535071e-09
5.390599776929061e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28419405423571814,0.0,0.1753067424611265,3.3428858249178114e-24,6.401896074025829e-05,0.0003808890772246213,2.2448735089605416e-05,0.0,0.0011071410701587448,0.0,0.0,4.222080294867286e-09,0.0,0.1164635726387193,1.5678034965819588e-08,0.0,3.2020767026874987e-06,0.0,4.088458029168975e-05,5.939963669633226e-09,0.00029060701831046417,7.668968297050517e-11,9.898812875023168e-06,3.688105895203322e-11,2.6991475587970945e-06,9.300527310986324e-05,3.8865174177366835e-07,0.0010338457163191182,1.337101341117916e-07,4.679081840108981e-09,2.2473100136189714e-08,3.6465677749409915e-16,7.10298938625082e-13,7.880202551246435e-09,3.365612141215245e-06,1.1814632631602475e-09,2.6910461105980573e-09
5.405747687382218e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841905705564861,0.0,0.17530353119263056,3.370739723792965e-24,6.429985042945937e-05,0.0003820484822065914,2.257473312617093e-05,0.0,0.0011100754649097774,0.0,0.0,4.231332419871141e-09,0.0,0.11646051507697383,1.5738520159076313e-08,0.0,3.206442304750098e-06,0.0,4.0883005775913224e-05,5.939835270366053e-09,0.0002910157904391789,7.666704355471011e-11,9.897149892921667e-06,3.683200848507112e-11,2.6984085245323715e-06,9.29894819699828e-05,3.896770883289572e-07,0.001036920615235366,1.341154995310338e-07,4.685501979426799e-09,2.2571428736685265e-08,3.6666889219749965e-16,7.121766295106902e-13,7.924335876426133e-09,3.3750740031920337e-06,1.1847703429032504e-09,2.706640841517947e-09
5.419380806790059e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28418743624706466,0.0,0.17530064133401357,3.395938924989968e-24,6.455299609900139e-05,0.00038309190501031225,2.2688425409733228e-05,0.0,0.0011127156379899133,0.0,0.0,4.2396587646121156e-09,0.0,0.11645776374970655,1.5793002513686054e-08,0.0,3.210364547980267e-06,0.0,4.0881589046253394e-05,5.93971973896989e-09,0.0002913831621189292,7.664670271340807e-11,9.895655890300301e-06,3.678804363172158e-11,2.697750330835743e-06,9.297529973471454e-05,3.9059960542601756e-07,0.0010396875453801593,1.3448030571975308e-07,4.691270970185541e-09,2.2660043583350624e-08,3.6848439058825227e-16,7.1386602394576e-13,7.964158194401857e-09,3.3835865745082773e-06,1.187745559405193e-09,2.7207112416613178e-09
5.4330139261979e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841843028840085,0.0,0.17529775174297813,3.421262244414839e-24,6.48064680732958e-05,0.00038413528812977505,2.2802396213043487e-05,0.0,0.0011153550708595413,0.0,0.0,4.24798458162951e-09,0.0,0.11645501287487747,1.5847528028153627e-08,0.0,3.214280375528333e-06,0.0,4.0880172632862597e-05,5.9396042339728985e-09,0.00029175004000559786,7.662639455061838e-11,9.894164417260001e-06,3.674424867408971e-11,2.6970986492856962e-06,9.296114561076363e-05,3.9152184353784593e-07,0.0010424540227370578,1.3484509034747456e-07,4.697031340278936e-09,2.2748771092485437e-08,3.703042412968073e-16,7.155549192997427e-13,8.004077429978258e-09,3.3920962121070462e-06,1.1907196840798759e-09,2.734814911318449e-09
5.446647045605741e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28418117046464036,0.0,0.17529486241899464,3.4467099756626125e-24,6.506026588237119e-05,0.0003851786313769536,2.291664548350296e-05,0.0,0.0011179937643034927,0.0,0.0,4.256309880636897e-09,0.0,0.11645226245182208,1.5902096590528613e-08,0.0,3.2181898114647953e-06,0.0,4.087875653510921e-05,5.939488755304679e-09,0.0002921164259240739,7.660611894022905e-11,9.892675463674298e-06,3.6700622497909864e-11,2.6964534228011163e-06,9.294701949101497e-05,3.9244380295412064e-07,0.0010452200481587503,1.3520985335105063e-07,4.702783121552032e-09,2.28376110959941e-08,3.7212844336920864e-16,7.172433160769343e-13,8.044093561781236e-09,3.4006029230363007e-06,1.1936927194542237e-09,2.748951828156403e-09
5.460280165013582e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28417803898629757,0.0,0.1752919733615357,3.472282412246807e-24,6.531438905803383e-05,0.00038622193456651344,2.3031173168520725e-05,0.0,0.0011206317191036312,0.0,0.0,4.264634671270432e-09,0.0,0.11644951247987806,1.5956708089303975e-08,0.0,3.2220928797118343e-06,0.0,4.087734075236237e-05,5.9393733028949205e-09,0.0002924823216882794,7.658587575690328e-11,9.891189019479831e-06,3.66571639980264e-11,2.695814594938729e-06,9.293292126864221e-05,3.9336548396343413e-07,0.0010479856224946862,1.3557459466825778e-07,4.7085263456391085e-09,2.2926563426410994e-08,3.739569958516672e-16,7.189312147797721e-13,8.084206568441067e-09,3.409106714303432e-06,1.1966646680407206e-09,2.7631219698852917e-09
5.473913284421423e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841749084463315,0.0,0.17528908457007605,3.49797984759954e-24,6.55688371338562e-05,0.00038726519751578235,2.3145979215513663e-05,0.0,0.0011232689360388707,0.0,0.0,4.272958963089628e-09,0.0,0.11644676295838549,1.601136241341246e-08,0.0,3.2259896040449238e-06,0.0,4.087592528399453e-05,5.9392578766737174e-09,0.0002928477291012546,7.656566487607366e-11,9.889705074675848e-06,3.6613872080648064e-11,2.6951821098801187e-06,9.291885083711701e-05,3.94286886853313e-07,0.0010507507465910852,1.359393142378071e-07,4.714261043986664e-09,2.3015627916898153e-08,3.7578989779056474e-16,7.206186159088398e-13,8.124416428592447e-09,3.417607592875615e-06,1.1996355323375547e-09,2.7773253142580867e-09
5.487546403829264e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28417177884210726,0.0,0.17528619604409265,3.523802575071576e-24,6.582360964516644e-05,0.0003883084200447201,2.326106357190648e-05,0.0,0.001125905415885194,0.0,0.0,4.281282765578097e-09,0.0,0.11644401388668646,1.6066059452225026e-08,0.0,3.229880008094215e-06,0.0,4.0874510129381034e-05,5.939142476571506e-09,0.0002932126499552451,7.654548617393504e-11,9.888223619323661e-06,3.657074566122846e-11,2.6945559124204034e-06,9.290480809021805e-05,3.9520801191022366e-07,0.0010535154212909445,1.3630401199932874e-07,4.719987247853088e-09,2.3104804401241245e-08,3.7762714823245267e-16,7.223055199628798e-13,8.164723120874439e-09,3.4261055656801538e-06,1.2026053148287366e-09,2.7915618390704493e-09
5.501179523237105e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841686501710042,0.0,0.17528330778306453,3.5497508879323286e-24,6.607870612903736e-05,0.0003893516019758882,2.3376426185131678e-05,0.0,0.0011285411594156715,0.0,0.0,4.289606088144279e-09,0.0,0.11644126526412558,1.6120799095549136e-08,0.0,3.2337641153456502e-06,0.0,4.087309528790006e-05,5.939027102519082e-09,0.00029357708603179394,7.652533952743898e-11,9.88674464354617e-06,3.6527783665622987e-11,2.6939359479611255e-06,9.289079292203956e-05,3.9612885941957727e-07,0.0010562796474340506,1.366686878933615e-07,4.725704988307704e-09,2.3194092713845618e-08,3.7946874622405364e-16,7.239919274388053e-13,8.20512662393052e-09,3.4346006396048074e-06,1.2055740179842162e-09,2.805831522160548e-09
5.514812642644946e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841655224304154,0.0,0.1752804197864728,3.575825079369844e-24,6.633412612427566e-05,0.0003903947431344199,2.349206700262958e-05,0.0,0.0011311761674004796,0.0,0.0,4.2979289401221585e-09,0.0,0.11643851709004945,1.617558123362585e-08,0.0,3.237641949142081e-06,0.0,4.087168075893258e-05,5.938911754447605e-09,0.00029394103910183373,7.650522481428638e-11,9.885268137527342e-06,3.648498502914983e-11,2.693322162504026e-06,9.287680522699955e-05,3.970494296657376e-07,0.0010590434258569877,1.3703334186134275e-07,4.731414296233853e-09,2.3283492689732466e-08,3.8131469081226076e-16,7.256778388317131e-13,8.245626916408542e-09,3.443092821498136e-06,1.208541644260004e-09,2.8201343414088873e-09
5.542078881460628e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841592697304208,0.0,0.17527464458453376,3.628352270320713e-24,6.684593481268718e-05,0.0003924809024467944,2.3724183040243673e-05,0.0,0.0011364439797994332,0.0,0.0,4.314573269280905e-09,0.0,0.11643302208474929,1.6285272557149875e-08,0.0,3.2453788890336355e-06,0.0,4.086885263607591e-05,5.938681135973882e-09,0.00029466750325357784,7.646509070252738e-11,9.882322495803614e-06,3.639987362430825e-11,2.6921129155541497e-06,9.284891183567054e-05,3.988897395007328e-07,0.0010645696428727466,1.3776258378933138e-07,4.742807737111933e-09,2.346262697449544e-08,3.8501961596691585e-16,7.290481753398314e-13,8.326917784243684e-09,3.460068536391014e-06,1.214473675927546e-09,2.8488393001129176e-09
5.566618496394742e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28415364545691046,0.0,0.1752694478019992,3.676060186506493e-24,6.73076644495688e-05,0.0003943583046828934,2.3934038405589728e-05,0.0,0.0011411825030601037,0.0,0.0,4.329551648250899e-09,0.0,0.11642807810728818,1.6384138988044597e-08,0.0,3.252320911009966e-06,0.0,4.086630838814794e-05,5.938473667518937e-09,0.0002953196866596972,7.642907800220646e-11,9.879679767584124e-06,3.632382156632831e-11,2.691045195781449e-06,9.282390068930351e-05,4.00545072943622e-07,0.0010695417153113735,1.3841882596796145e-07,4.753033300716801e-09,2.3624228076618276e-08,3.883689044084155e-16,7.320797865231912e-13,8.400410371003188e-09,3.4753368569611968e-06,1.2198088458571989e-09,2.874786867565515e-09
5.5911581113288564e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28414802415834345,0.0,0.17526425186826516,3.724180505225252e-24,6.777043516893464e-05,0.0003962355722106463,2.4144794335727123e-05,0.0,0.0011459186550002351,0.0,0.0,4.344528644348504e-09,0.0,0.116423135572858,1.6483141414478766e-08,0.0,3.2592429636110624e-06,0.0,4.0863765143263356e-05,5.9382662821876305e-09,0.00029597033219043813,7.639316689753692e-11,9.877044891459997e-06,3.624828267353094e-11,2.689996682784426e-06,9.27989769294715e-05,4.021995124289888e-07,0.0010745123500019629,1.3907499623541704e-07,4.763232014874981e-09,2.378618842978008e-08,3.91732261007985e-16,7.351097980154038e-13,8.47421622362108e-09,3.490595912101595e-06,1.2251405642677e-09,2.9008414540848595e-09
5.6156977262629706e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841424058200026,0.0,0.17525905678038078,3.772714933410792e-24,6.82342443424167e-05,0.0003981127040994854,2.4356450524409258e-05,0.0,0.0011506524400092283,0.0,0.0,4.359504309409647e-09,0.0,0.11641819447772767,1.658227921165476e-08,0.0,3.2661451779593443e-06,0.0,4.086122289791145e-05,5.938058979591047e-09,0.0002966194498015302,7.635735670157098e-11,9.87441781232512e-06,3.6173251078544075e-11,2.688967082308755e-06,9.277413995306513e-05,4.038530595782117e-07,0.001079481551709076,1.3973109428133113e-07,4.773404053163399e-09,2.394850709360373e-08,3.9510968021326084e-16,7.381382126396121e-13,8.548335217729601e-09,3.5058457403784872e-06,1.2304688449937082e-09,2.9270029321778995e-09
5.640237341197085e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841367904273079,0.0,0.17525386253541647,3.8216651771445814e-24,6.869908935902218e-05,0.000399989699443617,2.4569006665471118e-05,0.0,0.00115538386244752,0.0,0.0,4.37447869454346e-09,0.0,0.11641325481818879,1.6681551759119026e-08,0.0,3.273027683770064e-06,0.0,4.0858681648609696e-05,5.937851759343804e-09,0.00029726704934406934,7.632164673474695e-11,9.871798475674869e-06,3.609872100726517e-11,2.6879561057889894e-06,9.274938916089864e-05,4.0550571600217953e-07,0.0010844493251645222,1.4038711980398748e-07,4.783549587323517e-09,2.4111183133884452e-08,3.985011564736712e-16,7.411650332007704e-13,8.622767229006687e-09,3.5210863799722607e-06,1.2357937017326397e-09,2.9532711747822787e-09
5.664776956131199e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841311779658152,0.0,0.1752486691304634,3.871032941656086e-24,6.916496762494538e-05,0.00040186655736152436,2.4782462452829165e-05,0.0,0.0011601129266469055,0.0,0.0,4.389451850144551e-09,0.0,0.11640831659055524,1.6780958440714018e-08,0.0,3.279890609372258e-06,0.0,4.085614139190347e-05,5.937644621064008e-09,0.0002979131405660499,7.628603632478135e-11,9.869186827597209e-06,3.6024686777971004e-11,2.6869634702187324e-06,9.27247239578066e-05,4.0715748330141024e-07,0.0010894156750675707,1.4104307251014475e-07,4.793668787288103e-09,2.4274215622523243e-08,4.0190668424043183e-16,7.441902624858406e-13,8.697512133175881e-09,3.5363178686832235e-06,1.2411151480467338e-09,2.9796460552631713e-09
5.689316571065313e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28412556842121434,0.0,0.17524347656263378,3.9208199313231474e-24,6.963187656338225e-05,0.0004037432769954796,2.4996817580481302e-05,0.0,0.0011648396369108574,0.0,0.0,4.40442382590506e-09,0.0,0.1164033797911632,1.6880498644531543e-08,0.0,3.2867340817295013e-06,0.0,4.0853602124365616e-05,5.937437564373269e-09,0.00029855773311386206,7.625052480656365e-11,9.866582814763916e-06,3.5951142800585136e-11,2.685988898020997e-06,9.270014375273097e-05,4.088083630661639e-07,0.0010943806060851797,1.4169895211486422e-07,4.803761821208015e-09,2.4437603637461143e-08,4.053262579665396e-16,7.47213903263977e-13,8.772569806006291e-09,3.5515402439373103e-06,1.2464331973650838e-09,3.0061274474101586e-09
5.725334459499441e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28411734029503016,0.0,0.17523585670904385,3.994657305492428e-24,7.031904086072152e-05,0.0004064975700155584,2.5313064244858907e-05,0.0,0.0011717729865378232,0.0,0.0,4.42639682887659e-09,0.0,0.11639613640922779,1.702683878462775e-08,0.0,3.296743584271856e-06,0.0,4.0849876912314845e-05,5.937133804998385e-09,0.0002995011362212696,7.619858068389566e-11,9.862774506077224e-06,3.584407537469129e-11,2.6845906191345673e-06,9.266421899304171e-05,4.112298289739922e-07,0.0011016652970836718,1.4266148292821612e-07,4.818528778652838e-09,2.4678057466852684e-08,4.1037074475258863e-16,7.516489647821118e-13,8.883301470503534e-09,3.573866376644151e-06,1.2542326115934582e-09,3.045187999369877e-09
5.761352347933569e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2841091183777918,0.0,0.17522823864368703,4.069406858450386e-24,7.100841196823148e-05,0.000409251560791631,2.5631246708958542e-05,0.0,0.0011787012877577225,0.0,0.0,4.448367547869138e-09,0.0,0.11638889608484532,1.717346335460168e-08,0.0,3.30671184157408e-06,0.0,4.084615381323989e-05,5.93683021940886e-09,0.0003004413611189383,7.61468461313961e-11,9.858982367677859e-06,3.573803518658589e-11,2.6832298274132617e-06,9.262847423999659e-05,4.1364939124814075e-07,0.0011089469559228847,1.4362385482210706e-07,4.833240244761203e-09,2.4919272351578168e-08,4.1544546091641183e-16,7.560806187770345e-13,8.994706264495781e-09,3.596173071980392e-06,1.2620247779263287e-09,3.084477339675167e-09
