Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58)
3.471535848862061e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598592251135,0.0,0.17647058700757756,0.0,0.0,1.2496315019615267e-23,4.070021704302615e-41,0.0,3.2195167616232234e-27,0.0,0.0,2.641136880535423e-21,0.0,0.11764696908993132,4.7013321785989354e-46,0.0,0.0,0.0,9.082094238205022e-08,5.984844658906532e-09,8.912631633853319e-11,5.213379411222778e-11,2.8397365098976604e-11,8.4460002608835e-12,1.4915686911144473e-13
3.4989527593190343e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598585073591,0.0,0.17647058700744755,0.0,0.0,1.2794733189330937e-23,4.253959672494283e-41,0.0,3.3371189280549135e-27,0.0,0.0,2.683019015025644e-21,0.0,0.11764696837274917,4.9818879697384615e-46,0.0,0.0,0.0,9.15374206517056e-08,5.9851046179019054e-09,8.983020260769973e-11,5.238050525113319e-11,2.8786658898772185e-11,8.511530241257203e-12,1.5150821924577331e-13
3.5263696697760076e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598577896348,0.0,0.17647058700732549,0.0,0.0,1.3097864850899457e-23,4.444587391402937e-41,0.0,3.457969462585915e-27,0.0,0.0,2.725230617005707e-21,0.0,0.1176469676555794,5.276623967079634e-46,0.0,0.0,0.0,9.225388651792825e-08,5.985348792453836e-09,9.053408886865589e-11,5.262538532413642e-11,2.9177783757095896e-11,8.57704205040474e-12,1.538777397702754e-13
3.553786580232981e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598570719395,0.0,0.1764705870072108,0.0,0.0,1.3405746937951384e-23,4.642088818236585e-41,0.0,3.5821285020339726e-27,0.0,0.0,2.7677716864575193e-21,0.0,0.11764696693842205,5.586126993050205e-46,0.0,0.0,0.0,9.297033998093295e-08,5.985578140335587e-09,9.123797512140036e-11,5.286844792120314e-11,2.957072608398134e-11,8.64253569336422e-12,1.5626542564625e-13
3.5812034906899544e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985635427245,0.0,0.17647058700710308,0.0,0.0,1.37184163841157e-23,4.846651299390807e-41,0.0,3.709656710011605e-27,0.0,0.0,2.810642223362988e-21,0.0,0.11764696622127711,5.911002705686258e-46,0.0,0.0,0.0,9.368678104093444e-08,5.985793561273447e-09,9.19418613659318e-11,5.310970653143577e-11,2.996547239032538e-11,8.708011175172347e-12,1.5867127183639312e-13
3.6360373116039017e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598549190193,0.0,0.1764705870069069,0.0,0.0,1.4358265088289428e-23,5.27772593275009e-41,0.0,3.975065907211135e-27,0.0,0.0,2.8973716994625222e-21,0.0,0.11764696478702442,6.60939156060972e-46,0.0,0.0,0.0,9.511962595278693e-08,5.986185951293911e-09,9.334963383035047e-11,5.3586865247964196e-11,3.0760323484821043e-11,8.838907675474389e-12,1.6353742501695176e-13
3.685387750426454e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598536273797,0.0,0.17647058700675014,0.0,0.0,1.495087220834345e-23,5.691791799578436e-41,0.0,4.226076028965744e-27,0.0,0.0,2.9765550064620872e-21,0.0,0.11764696349623942,7.296992818321121e-46,0.0,0.0,0.0,9.640914395733758e-08,5.9864994292294015e-09,9.461662902022588e-11,5.401027174177447e-11,3.1481725795701335e-11,8.956652465108254e-12,1.679790206482668e-13
3.7347381892490064e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598523358194,0.0,0.1764705870066101,0.0,0.0,1.5559564763646725e-23,6.131807104648796e-41,0.0,4.4889695488766854e-27,0.0,0.0,3.056805787730092e-21,0.0,0.1176469622054946,8.044726996946159e-46,0.0,0.0,0.0,9.769862177949763e-08,5.986779472668617e-09,9.588362418347125e-11,5.442803856930724e-11,3.2208767748951993e-11,9.074338490878795e-12,1.7247937742114678e-13
3.784088628071559e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598510443348,0.0,0.17647058700648502,0.0,0.0,1.6184558151065935e-23,6.598990859762258e-41,0.0,4.764119021743914e-27,0.0,0.0,3.138124043160995e-21,0.0,0.11764696091478996,8.856864366408772e-46,0.0,0.0,0.0,9.89880594205193e-08,5.987029646364721e-09,9.715061932007932e-11,5.4840240849334775e-11,3.294137422579691e-11,9.191965782109623e-12,1.7703846600849782e-13
3.833439066894111e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598497529225,0.0,0.17647058700637328,0.0,0.0,1.6826067767451062e-23,7.09459997607352e-41,0.0,5.051902358524212e-27,0.0,0.0,3.2205097726492518e-21,0.0,0.1176469596241255,9.737908073084947e-46,0.0,0.0,0.0,1.0027745688165488e-07,5.98725313503002e-09,9.84176144300429e-11,5.524695270006208e-11,3.367947110802741e-11,9.309534368109707e-12,1.8165625709786027e-13
3.8827895057166636e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598484615798,0.0,0.17647058700627347,0.0,0.0,1.7484309009635393e-23,7.619929803004404e-41,0.0,5.352702783660473e-27,0.0,0.0,3.3039629760893097e-21,0.0,0.11764695833350124,1.069260290183843e-45,0.0,0.0,0.0,1.015668141641565e-07,5.987452783905489e-09,9.968460951335491e-11,5.564824725245781e-11,3.4422985264671216e-11,9.427044278173402e-12,1.8633272139140156e-13
3.932139944539216e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984717030386,0.0,0.17647058700618423,0.0,0.0,1.8159497274435486e-23,8.176314662755204e-41,0.0,5.6669087919100214e-27,0.0,0.0,3.388483653375612e-21,0.0,0.11764695704291714,1.1725944210379663e-45,0.0,0.0,0.0,1.0285613126927628e-07,5.987631134982109e-09,1.009516045700084e-10,5.6044196663405326e-11,3.517184453884152e-11,9.544495541580431e-12,1.9106782960590914e-13
3.9814903833617683e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984587909256,0.0,0.17647058700610457,0.0,0.0,1.8851847958651216e-23,8.765128380466515e-41,0.0,5.994914104728816e-27,0.0,0.0,3.4740718044025945e-21,0.0,0.11764695575237322,1.2843187031233889e-45,0.0,0.0,0.0,1.0414540819826633e-07,5.987790459387378e-09,1.0221859959999647e-10,5.6434872128679616e-11,3.592597773475993e-11,9.66188818759592e-12,1.9586155247278273e-13
4.0308408221843207e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984458794376,0.0,0.17647058700603344,0.0,0.0,1.9561576459065733e-23,9.387784809893476e-41,0.0,6.337117626232716e-27,0.0,0.0,3.560727429064687e-21,0.0,0.11764695446186947,1.4049855344419246e-45,0.0,0.0,0.0,1.0543464495237864e-07,5.987932786200343e-09,1.0348559460331237e-10,5.682034389574857e-11,3.668531460495525e-11,9.779222245470376e-12,2.0071386073802744e-13
4.080191261006873e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598432968554,0.0,0.17647058700596982,0.0,0.0,2.0288898172445478e-23,1.004573835461423e-40,0.0,6.693923398786437e-27,0.0,0.0,3.648450527256317e-21,0.0,0.1176469531714059,1.53517515171995e-45,0.0,0.0,0.0,1.067238415328652e-07,5.988059928190484e-09,1.0475258957994946e-10,5.7200681276403525e-11,3.7449785837632986e-11,9.896497744439718e-12,2.056247251622463e-13
4.1295416998294255e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984200582596,0.0,0.17647058700591312,0.0,0.0,2.1034028495540163e-23,1.0740484484737012e-40,0.0,7.0657405582582e-27,0.0,0.0,3.737241098871904e-21,0.0,0.11764695188098251,1.6754965909782448e-45,0.0,0.0,0.0,1.0801299794097796e-07,5.988173504841761e-09,1.060195845299011e-10,5.757595265922191e-11,3.821932304421259e-11,1.0013714713725267e-11,2.1059411652063296e-13
4.178892138651978e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984071485385,0.0,0.17647058700586235,0.0,0.0,2.1797182825082787e-23,1.1473560249085584e-40,0.0,7.452983288977605e-27,0.0,0.0,3.82709914380586e-21,0.0,0.11764695059059926,1.826588664545289e-45,0.0,0.0,0.0,1.0930211417796875e-07,5.988274962961918e-09,1.0728657945316086e-10,5.794622552186443e-11,3.899385874703038e-11,1.0130873182533773e-11,2.156220056029644e-13
4.22824257747453e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983942393776,0.0,0.17647058700581703,0.0,0.0,2.2578576557789622e-23,1.2246544782821407e-40,0.0,7.856070778427736e-27,0.0,0.0,3.918024661952594e-21,0.0,0.11764694930025621,1.9891209544668606e-45,0.0,0.0,0.0,1.1059119024508949e-07,5.988365595099288e-09,1.0855357434972238e-10,5.831156644320856e-11,3.9773326367206e-11,1.0247973180057407e-11,2.2070836321359382e-13
4.2775930162970826e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983813307634,0.0,0.17647058700577656,0.0,0.0,2.3378425090360204e-23,1.3061059810474001e-40,0.0,8.275427171703012e-27,0.0,0.0,4.010017653206511e-21,0.0,0.1176469480099533,2.1637948222186864e-45,0.0,0.0,0.0,1.1188022614359188e-07,5.9884465559848805e-09,1.0982056921957939e-10,5.86720411153201e-11,4.0557660212670824e-11,1.0365014735473765e-11,2.2585316017144313e-13
4.326943455119635e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983684226866,0.0,0.1764705870057404,0.0,0.0,2.4196943819477356e-23,1.3918770144357012e-40,0.0,8.711481525764043e-27,0.0,0.0,4.1030781174620076e-21,0.0,0.11764694671969057,2.351344434607085e-45,0.0,0.0,0.0,1.1316922187472773e-07,5.988518877213237e-09,1.1108756406272567e-10,5.90277143552653e-11,4.1346795466355934e-11,1.0481997877945895e-11,2.3105636730999584e-13
4.3762938939421874e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983555151365,0.0,0.17647058700570808,0.0,0.0,2.503434814180715e-23,1.4821384178355272e-40,0.0,9.164667763520539e-27,0.0,0.0,4.1972060546134776e-21,0.0,0.117646945429468,2.552537805719276e-45,0.0,0.0,0.0,1.144581774397487e-07,5.988583480361858e-09,1.1235455887915515e-10,5.937865011676526e-11,4.214066817453758e-11,1.0598922636622284e-11,2.363179554772897e-13
4.42564433276474e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983426081044,0.0,0.17647058700567922,0.0,0.0,2.589085345399894e-23,1.5770654377068348e-40,0.0,9.635424627771486e-27,0.0,0.0,4.292401464555308e-21,0.0,0.11764694413928563,2.768177854793903e-45,0.0,0.0,0.0,1.1574709283990652e-07,5.9886411887197095e-09,1.136215536688619e-10,5.97249115016957e-11,4.2939215235337584e-11,1.0715789040636875e-11,2.416378955359096e-13
4.474994771587292e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983297015824,0.0,0.17647058700565343,0.0,0.0,2.6766675152685324e-23,1.6768377760297041e-40,0.0,1.0124195635030187e-26,0.0,0.0,4.3886643471818826e-21,0.0,0.1176469428491434,2.999103479889367e-45,0.0,0.0,0.0,1.1703596807645272e-07,5.988692737769357e-09,1.1488854843183998e-10,6.006656077143308e-11,4.374237438737699e-11,1.0832597119109082e-11,2.4701615836298016e-13
4.5243452104098445e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598316795563,0.0,0.17647058700563042,0.0,0.0,2.766202863448216e-23,1.7816396382861198e-40,0.0,1.0631429029260304e-26,0.0,0.0,4.48599470238758e-21,0.0,0.11764694155904133,3.246190647228289e-45,0.0,0.0,0.0,1.1832480315063896e-07,5.988738784550726e-09,1.161555431680836e-10,6.040365935805012e-11,4.455008419858083e-11,1.0949346901143777e-11,2.524527148501583e-13
4.573695649232397e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598303890039,0.0,0.1764705870056098,0.0,0.0,2.857712929598856e-23,1.8916597809740684e-40,0.0,1.1157577735548383e-26,0.0,0.0,4.584392530066773e-21,0.0,0.11764694026897943,3.510353496088925e-45,0.0,0.0,0.0,1.196135980637167e-07,5.988779916024593e-09,1.174225378775871e-10,6.073626787536163e-11,4.536228405513201e-11,1.1066038415831314e-11,2.5794753590362656e-13
4.623046088054949e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598290985006,0.0,0.17647058700559146,0.0,0.0,2.9512192533786916e-23,2.0070915586534745e-40,0.0,1.1703099313737202e-26,0.0,0.0,4.683857830113829e-21,0.0,0.11764693897895769,3.792545459107837e-45,0.0,0.0,0.0,1.2090235281693754e-07,5.9888166565440824e-09,1.186895325603447e-10,6.10644461298236e-11,4.6178914150572335e-11,1.118267169224753e-11,2.635005924440851e-13
4.672396526877502e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982780804573,0.0,0.17647058700557505,0.0,0.0,3.046743374444283e-23,2.1281329705237443e-40,0.0,1.2268455912043588e-26,0.0,0.0,4.784390602423111e-21,0.0,0.1176469376889761,4.093760397855305e-45,0.0,0.0,0.0,1.221910674115528e-07,5.988849474530711e-09,1.1995652721635104e-10,6.138825313128702e-11,4.6999915475048826e-11,1.1299246759453754e-11,2.6911185540674527e-13
4.721746965700054e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559826517639,0.0,0.17647058700556043,0.0,0.0,3.1443068324505193e-23,2.2549867065328777e-40,0.0,1.2854114220683073e-26,0.0,0.0,4.8859908468889795e-21,0.0,0.11764693639903466,4.4150337535444964e-45,0.0,0.0,0.0,1.2347974184881394e-07,5.988878788439682e-09,1.2122352184560059e-10,6.170774710360825e-11,4.782522980470308e-11,1.1415763646496812e-11,2.747812957413215e-13
4.771097404522606e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598252272798,0.0,0.1764705870055473,0.0,0.0,3.243931167050613e-23,2.38786019301832e-40,0.0,1.3460545425522733e-26,0.0,0.0,4.98865856340579e-21,0.0,0.11764693510913339,4.757443712734693e-45,0.0,0.0,0.0,1.2476837612997237e-07,5.988904972089309e-09,1.2249051644808805e-10,6.202298549511846e-11,4.865479969120202e-11,1.1532222382409038e-11,2.80508884412025e-13
4.820447843345159e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598239369679,0.0,0.17647058700553558,0.0,0.0,3.345637917896098e-23,2.5269656378799183e-40,0.0,1.4088225161782808e-26,0.0,0.0,5.0923937518678925e-21,0.0,0.11764693381927228,5.1221123878866805e-45,0.0,0.0,0.0,1.260569702562794e-07,5.988928359421806e-09,1.2375751102380808e-10,6.233402498895334e-11,4.94885684514082e-11,1.1648622996208283e-11,2.8629459239755567e-13
4.869798282167711e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982264670277,0.0,0.17647058700552518,0.0,0.0,3.449448624636835e-23,2.672520075285575e-40,0.0,1.4737633467806573e-26,0.0,0.0,5.197196412169629e-21,0.0,0.1176469325294513,5.5102070126259485e-45,0.0,0.0,0.0,1.2734552422898633e-07,5.98894924875619e-09,1.2502450557275555e-10,6.264092151324516e-11,5.0326480157187554e-11,1.1764965516897914e-11,2.921383906910952e-13
4.919148720990264e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598213564842,0.0,0.17647058700551588,0.0,0.0,3.555384826921012e-23,2.8247454099103973e-40,0.0,1.5409254738917396e-26,0.0,0.0,5.3030665442053445e-21,0.0,0.11764693123967047,5.92294115156721e-45,0.0,0.0,0.0,1.286340380493443e-07,5.988967906587751e-09,1.2629150009492528e-10,6.294373025117935e-11,5.116847962535297e-11,1.1881249973466818e-11,2.9804025030030014e-13
4.968499159812816e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598200663119,0.0,0.17647058700550752,0.0,0.0,3.6634680643951316e-23,2.9838684607103137e-40,0.0,1.6103577681380712e-26,0.0,0.0,5.4100041478693765e-21,0.0,0.11764692994992983,6.361575924552499e-45,0.0,0.0,0.0,1.2992251171860466e-07,5.988984570982523e-09,1.2755849459031232e-10,6.324250565091697e-11,5.2014512407741826e-11,1.1997476394889435e-11,3.0400014224729434e-13
5.017849598635368e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981877618564,0.0,0.1764705870055001,0.0,0.0,3.7737198767040306e-23,3.1501210042312968e-40,0.0,1.6821095266488236e-26,0.0,0.0,5.518009223056056e-21,0.0,0.11764692866022931,6.827421245153917e-45,0.0,0.0,0.0,1.312109452380185e-07,5.988999454609852e-09,1.2882548905891163e-10,6.353730143538497e-11,5.286452478142569e-11,1.2113644810125732e-11,3.1001803756866175e-13
5.067200037457921e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598174861049,0.0,0.17647058700549342,0.0,0.0,3.886161803490862e-23,3.323739817455528e-40,0.0,1.7562304684780518e-26,0.0,0.0,5.6270817696597115e-21,0.0,0.11764692737056895,7.321837073291136e-45,0.0,0.0,0.0,1.3249933860883694e-07,5.989012747451509e-09,1.3009248350071836e-10,6.382817061193609e-11,5.371846373905035e-11,1.2229755248121229e-11,3.160939073154392e-13
5.116550476280473e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598161960698,0.0,0.17647058700548754,0.0,0.0,4.000815384397104e-23,3.504966720185953e-40,0.0,1.832770730042356e-26,0.0,0.0,5.737221787574669e-21,0.0,0.11764692608094873,7.846234681812402e-45,0.0,0.0,0.0,1.337876918323111e-07,5.9890246192217884e-09,1.313594779157277e-10,6.41151654818802e-11,5.457627697930461e-11,1.2345807737807009e-11,3.222277225531094e-13
5.165900915103025e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981490607996,0.0,0.1764705870054822,0.0,0.0,4.117702159062557e-23,3.694048616970885e-40,0.0,1.9117808605754245e-26,0.0,0.0,5.8484292766952475e-21,0.0,0.11764692479136866,8.402077936886912e-45,0.0,0.0,0.0,1.3507600490969197e-07,5.9890352215294835e-09,1.3262647230393497e-10,6.43983376498884e-11,5.5437912897515975e-11,1.2461802308099712e-11,3.2841945436159353e-13
5.215251353925578e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598136161352,0.0,0.17647058700547746,0.0,0.0,4.2368436671253476e-23,3.8912375385704105e-40,0.0,1.993311817600869e-26,0.0,0.0,5.960704236915767e-21,0.0,0.11764692350182875,8.990884592055488e-45,0.0,0.0,0.0,1.3636427784223068e-07,5.989044689809288e-09,1.3389346666533547e-10,6.467773803327239e-11,5.6303320576371676e-11,1.2577738987901555e-11,3.3466907383524417e-13
5.313952231570683e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981103638045,0.0,0.17647058700546944,0.0,0.0,4.481977041987043e-23,4.310970454775414e-40,0.0,2.1641420557003084e-26,0.0,0.0,6.1884565702338666e-21,0.0,0.11764692092286931,1.027373644629716e-44,0.0,0.0,0.0,1.3894070327778507e-07,5.98906069486652e-09,1.364274553076978e-10,6.522542373311987e-11,5.804525092905905e-11,1.2809438791569396e-11,3.473418602275681e-13
5.402783021451276e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598087147538,0.0,0.17647058700546367,0.0,0.0,4.7105243531967705e-23,4.71909087280841e-40,0.0,2.327029903059225e-26,0.0,0.0,6.397084420321657e-21,0.0,0.11764691860194312,1.1557413894408953e-44,0.0,0.0,0.0,1.4125934888697285e-07,5.98907230567589e-09,1.3870804499409957e-10,6.570593840976478e-11,5.962539061767318e-11,1.3017770919043544e-11,3.589450541092911e-13
5.49161381133187e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559806393271,0.0,0.17647058700545895,0.0,0.0,4.946711984989291e-23,5.157636217551478e-40,0.0,2.4988959065409016e-26,0.0,0.0,6.609170875129486e-21,0.0,0.11764691628114696,1.2974099504735956e-44,0.0,0.0,0.0,1.435778644463256e-07,5.9890817733998645e-09,1.409886345935781e-10,6.617499390909013e-11,6.121698940589586e-11,1.3225915930155805e-11,3.707353551443547e-13
5.580444601212464e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980407193127,0.0,0.17647058700545507,0.0,0.0,5.190665556473474e-23,5.628266987593963e-40,0.0,2.6800514246391404e-26,0.0,0.0,6.824715934040879e-21,0.0,0.11764691396048084,1.4534768719738467e-44,0.0,0.0,0.0,1.4589624996313771e-07,5.9890894922636456e-09,1.432692241061087e-10,6.663286350564503e-11,6.28197740191731e-11,1.343387399294311e-11,3.8271259527588774e-13
5.669275391093058e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598017507342,0.0,0.17647058700545196,0.0,0.0,5.442510686740566e-23,6.132700645632885e-40,0.0,2.87081174848838e-26,0.0,0.0,7.043719596439319e-21,0.0,0.11764691163994478,1.6251070491128721e-44,0.0,0.0,0.0,1.482145054447033e-07,5.989095783774304e-09,1.4554981353166726e-10,6.707981395688899e-11,6.443347770004136e-11,1.3641645275291505e-11,3.9487660659794016e-13
5.758106180973652e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555979942967913,0.0,0.17647058700544938,0.0,0.0,5.702372994864186e-23,6.672712326317406e-40,0.0,3.07149602042877e-26,0.0,0.0,7.266181861708247e-21,0.0,0.11764690931953874,1.813535391264655e-44,0.0,0.0,0.0,1.5053263089831584e-07,5.989100910207246e-09,1.4783040287023043e-10,6.751610565868701e-11,6.605784005263197e-11,1.3849229944936271e-11,4.0722722135534653e-13
5.846936970854246e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597971087656,0.0,0.1764705870054473,0.0,0.0,5.970378099900334e-23,7.2501355291586385e-40,0.0,3.282427153578332e-26,0.0,0.0,7.492102729231084e-21,0.0,0.11764690699926271,2.0200695269205346e-44,0.0,0.0,0.0,1.5285062633126865e-07,5.989105085608038e-09,1.5011099212177522e-10,6.794199279704372e-11,6.769260689093731e-11,1.4056628169462062e-11,4.19764271943592e-13
5.93576776073484e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597947879933,0.0,0.1764705870054456,0.0,0.0,6.246651620887369e-23,7.866862797027074e-40,0.0,3.503931752441672e-26,0.0,0.0,7.721482198391202e-21,0.0,0.11764690467911669,2.2460925482690845e-44,0.0,0.0,0.0,1.551684917508544e-07,5.989108484749238e-09,1.523915812862795e-10,6.835772349624647e-11,6.933753009066767e-11,1.4263840116303056e-11,4.3248759090867537e-13
6.024598550615434e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597924673617,0.0,0.17647058700544424,0.0,0.0,6.531319176846032e-23,8.52484638008863e-40,0.0,3.7363400346074573e-26,0.0,0.0,7.95432026857195e-21,0.0,0.11764690235910069,2.4930657955462125e-44,0.0,0.0,0.0,1.5748622716436557e-07,5.989111250316156e-09,1.546721703637215e-10,6.876353996341319e-11,7.099236744470317e-11,1.447086595274307e-11,4.4539701094697546e-13
