Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36)
4.4884836328276435e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598326173957,0.0,0.17647058700564602,0.0,0.0,2.7009428364598113e-23,3.572733729341183e-30,0.0,1.4739410646005851e-16,0.0,0.0,4.415161480506232e-21,0.0,0.1176469424965171,4.41407361609131e-28,0.0,0.0,0.0,1.1738824689465032e-07,5.9887058478662475e-09,1.1523485368723768e-10,6.015914854760775e-11,4.396354460027257e-11,1.086451390106789e-11,2.4850062631285403e-13,1.1487713161615562e-15,4.0099926005658723e-23,5.311983458207948e-22,2.683864597106407e-29
4.5269969473256077e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598316102102,0.0,0.17647058700562837,0.0,0.0,2.771067151511768e-23,3.690365872405193e-30,0.0,1.508910219167292e-16,0.0,0.0,4.4912547781113464e-21,0.0,0.1176469414897205,4.55938572258241e-28,0.0,0.0,0.0,1.1839405472107893e-07,5.988741118251882e-09,1.1622362233327295e-10,6.042164486091163e-11,4.4594467198962216e-11,1.0955618541917425e-11,2.527508149561794e-13,1.1608605135801788e-15,4.1419801812040984e-23,5.409536011363671e-22,2.7771184979365996e-29
4.565510261823572e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983060305495,0.0,0.1764705870056122,0.0,0.0,2.8423948347630046e-23,3.810776582835128e-30,0.0,1.5443787280196157e-16,0.0,0.0,4.567998200073409e-21,0.0,0.11764694048294835,4.708129330286821e-28,0.0,0.0,0.0,1.193998380881684e-07,5.9887734143621215e-09,1.1721239096302243e-10,6.068140856620405e-11,4.5228122341137986e-11,1.1046687697069205e-11,2.5703648760193933e-13,1.1729996462826464e-15,4.277083677644679e-23,5.508111904956049e-22,2.872780766308421e-29
4.604023576321537e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598295959296,0.0,0.1764705870055974,0.0,0.0,2.914936123783114e-23,3.9340053656612205e-30,0.0,1.5803487380037433e-16,0.0,0.0,4.645391746342216e-21,0.0,0.11764693947620067,4.860353197910076e-28,0.0,0.0,0.0,1.2040559699651358e-07,5.988802986904048e-09,1.1820115957648344e-10,6.093846811012617e-11,4.586448157994303e-11,1.1137721380343107e-11,2.6135763042860385e-13,1.1851889289535993e-15,4.415347333432634e-23,5.6077153663346465e-22,2.970892475234943e-29
4.681050205317465e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598275817677,0.0,0.17647058700557144,0.0,0.0,3.0637004694035747e-23,4.1890760128567154e-30,0.0,1.6538017372370527e-16,0.0,0.0,4.802129211599223e-21,0.0,0.11764693746277867,5.175437786025183e-28,0.0,0.0,0.0,1.224170414393503e-07,5.988854859779815e-09,1.2017869675452954e-10,6.144458702276529e-11,4.714520003768363e-11,1.131968238650986e-11,2.701062713654363e-13,1.2097187917880101e-15,4.701533035502936e-23,5.810021991870436e-22,3.1746302364826217e-29
4.758076834313393e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982556772264,0.0,0.1764705870055497,0.0,0.0,3.2174420889108895e-23,4.455897207124155e-30,0.0,1.7292859487751622e-16,0.0,0.0,4.961467173480692e-21,0.0,0.11764693544945451,5.5050336799472795e-28,0.0,0.0,0.0,1.2442838805434734e-07,5.9888983501766136e-09,1.221562338673905e-10,6.194022330371037e-11,4.8436400865621957e-11,1.1501501670869053e-11,2.7899662730205227e-13,1.2344517752743779e-15,5.000894961725561e-23,6.0164900642720525e-22,3.388667284035885e-29
4.835103463309322e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598235537928,0.0,0.17647058700553145,0.0,0.0,3.3762428828275817e-23,4.734790965425163e-30,0.0,1.8068177580171383e-16,0.0,0.0,5.123405631584916e-21,0.0,0.11764693343622815,5.849538298952821e-28,0.0,0.0,0.0,1.2643963684626272e-07,5.988934811477712e-09,1.2413377091504607e-10,6.242559406634044e-11,4.9737866948733456e-11,1.168317934378605e-11,2.8802858785985066e-13,1.259389517952783e-15,5.313793701164012e-23,6.227154039563455e-22,3.6133446537147855e-29
4.91213009230525e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598215399768,0.0,0.17647058700551613,0.0,0.0,3.540184751660949e-23,5.026081874551938e-30,0.0,1.8864132110369005e-16,0.0,0.0,5.287944585510161e-21,0.0,0.11764693142309962,6.209352221687164e-28,0.0,0.0,0.0,1.2845078781985427e-07,5.988965379069684e-09,1.2611130789747662e-10,6.290091192772209e-11,5.1049385668340365e-11,1.1864715515540273e-11,2.9720204274618755e-13,1.2845336244307906e-15,5.640592696689133e-23,6.442048647692537e-22,3.8490089137283586e-29
4.989156721301179e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598195262736,0.0,0.17647058700550325,0.0,0.0,3.709349595903067e-23,5.330097038596297e-30,0.0,1.9680880215717015e-16,0.0,0.0,5.45508403485467e-21,0.0,0.11764692941006892,6.584879121094473e-28,0.0,0.0,0.0,1.3046184097987955e-07,5.988991004855903e-09,1.280888448146627e-10,6.336638510121242e-11,5.2370748809508217e-11,1.2046110296325258e-11,3.065168817543082e-13,1.3098856660823022e-15,5.981658185689942e-23,6.661208886889681e-22,4.096012163605865e-29
5.066183350297107e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981751268206,0.0,0.17647058700549245,0.0,0.0,3.883819316030772e-23,5.647166027349891e-30,0.0,2.0518575778867336e-16,0.0,0.0,5.62482397921666e-21,0.0,0.117646927397136,6.976525700501055e-28,0.0,0.0,0.0,1.3247279633109583e-07,5.989012486631896e-09,1.3006638166658564e-10,6.382221748742023e-11,5.3701752470083714e-11,1.2227363796248747e-11,3.1597299476328164e-13,1.3354471817340129e-15,6.337359141835467e-23,6.884670018126359e-22,4.3547120331260147e-29
5.143209979293035e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598154992015,0.0,0.17647058700548346,0.0,0.0,4.0636758125056643e-23,5.977620825533719e-30,0.0,2.137736949529403e-16,0.0,0.0,5.7971644181943216e-21,0.0,0.11764692538430091,7.384701630725972e-28,0.0,0.0,0.0,1.3448365387826029e-07,5.989030493261867e-09,1.3204391845322703e-10,6.426860876370558e-11,5.5042196971194734e-11,1.2408476125332731e-11,3.255702717379328e-13,1.3612196783408408e-15,6.708067217772584e-23,7.112467559662763e-22,4.625471681242653e-29
5.220236608288964e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559813485831,0.0,0.1764705870054759,0.0,0.0,4.249000985774096e-23,6.321795783061802e-30,0.0,2.225740893946028e-16,0.0,0.0,5.972105351385824e-21,0.0,0.1176469233715636,7.809819488472654e-28,0.0,0.0,0.0,1.3649441362612974e-07,5.989045585772777e-09,1.3402145517456896e-10,6.470575447185602e-11,5.639188676957318e-11,1.2589447393513525e-11,3.3530860272877616e-13,1.387204631647596e-15,7.094156688991108e-23,7.3446372817065105e-22,4.9086597950102653e-29
5.297263237284892e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981147257,0.0,0.17647058700546953,0.0,0.0,4.4398767362671686e-23,6.680027566450996e-30,0.0,2.3158838629460523e-16,0.0,0.0,6.149646778389314e-21,0.0,0.1176469213589241,8.252294696140246e-28,0.0,0.0,0.0,1.3850507557946073e-07,5.989058234735654e-09,1.3599899183059407e-10,6.51338461037426e-11,5.775063037189851e-11,1.2770277710641842e-11,3.4518787787194877e-13,1.4134034868354025e-15,7.49600439898249e-23,7.581215201194437e-22,5.204650588511417e-29
5.37428986628082e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598094594178,0.0,0.17647058700546422,0.0,0.0,4.6363849644007264e-23,7.052655111295781e-30,0.0,2.4081800090245934e-16,0.0,0.0,6.329788698802914e-21,0.0,0.11764691934638237,8.712545462954107e-28,0.0,0.0,0.0,1.4051563974300973e-07,5.989068834716897e-09,1.3797652842128503e-10,6.555307118509844e-11,5.91182402510184e-11,1.2950967186482848e-11,3.5520798738914387e-13,1.4398176591539518e-15,7.913989705600499e-23,7.822237576688746e-22,5.513823801785351e-29
5.451316495276749e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598074463739,0.0,0.17647058700545973,0.0,0.0,4.838607570575352e-23,7.44001957569369e-30,0.0,2.5026431915585046e-16,0.0,0.0,6.512531112224725e-21,0.0,0.11764691733393845,9.190992727273919e-28,0.0,0.0,0.0,1.4252610612153285e-07,5.989077716504105e-09,1.3995406494662538e-10,6.596361335762141e-11,6.049453276384548e-11,1.3131515930716244e-11,3.6536882158754405e-13,1.4664485345411104e-15,8.348494428494928e-23,8.067740903375263e-22,5.836564699756302e-29
5.528343124272677e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980543343784,0.0,0.17647058700545598,0.0,0.0,5.0466264551763596e-23,7.84246429459193e-30,0.0,2.5992869828798927e-16,0.0,0.0,6.697874018252824e-21,0.0,0.11764691532159229,9.68806010004284e-28,0.0,0.0,0.0,1.4453647471978593e-07,5.989085157465482e-09,1.4193160140659875e-10,6.636565245945303e-11,6.187932807087787e-11,1.3311924052936313e-11,3.7567027085975445e-13,1.4932974702302715e-15,8.799902797584991e-23,8.317761908160618e-22,6.173264071161352e-29
5.605369753268606e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980342060927,0.0,0.17647058700545284,0.0,0.0,5.2605235185737934e-23,8.26033473507839e-30,0.0,2.6981246742240063e-16,0.0,0.0,6.885817416485271e-21,0.0,0.11764691330934392,1.0204173809406452e-27,0.0,0.0,0.0,1.4654674554252473e-07,5.989091390223151e-09,1.4390913780118924e-10,6.675936460399245e-11,6.32724500573844e-11,1.3492191662651998e-11,3.86112225683737e-13,1.520365795345143e-15,9.268601402598596e-23,8.572337544870842e-22,6.524318227478458e-29
5.682396382264534e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980140788784,0.0,0.17647058700545024,0.0,0.0,5.48038066112242e-23,8.693978452620077e-30,0.0,2.799169281551068e-16,0.0,0.0,7.076361306520099e-21,0.0,0.11764691129719329,1.0739762646505368e-27,0.0,0.0,0.0,1.4855691859450465e-07,5.989096609863993e-09,1.4588667413038125e-10,6.714492225704043e-11,6.467372625626026e-11,1.3672318869286975e-11,3.966945766227432e-13,1.5476548114819298e-15,9.754979143681053e-23,8.831504989551703e-22,6.890129001854994e-29
5.759423011260462e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555979939527304,0.0,0.176470587005448,0.0,0.0,5.706279783161724e-23,9.143745048217598e-30,0.0,2.902433551246248e-16,0.0,0.0,7.269505687955332e-21,0.0,0.11764690928514047,1.1295257912402417e-27,0.0,0.0,0.0,1.5056699388048088e-07,5.989100979968306e-09,1.4786421039415956e-10,6.75224943123283e-11,6.608298777249732e-11,1.3852305782179703e-11,4.074172143252482e-13,1.5751657932793343e-15,1.025942718303757e-22,9.095301635867448e-22,7.271103748036663e-29
5.836449640256391e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555979738276477,0.0,0.17647058700544613,0.0,0.0,5.938302785015898e-23,9.609986126440134e-30,0.0,3.0079299657025007e-16,0.0,0.0,7.465250560388963e-21,0.0,0.11764690727318539,1.187109336610064e-27,0.0,0.0,0.0,1.5257697140520842e-07,5.9891046376907395e-09,1.4984174659250946e-10,6.7892246165495e-11,6.750006920920665e-11,1.4032152510583507e-11,4.1828002952488396e-13,1.6028999889768378e-15,1.078233889756967e-22,9.363765090594078e-22,7.667655339296519e-29
5.913476269252319e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597953703625,0.0,0.17647058700544457,0.0,0.0,6.176531566993855e-23,1.0093055254321908e-29,0.0,3.115670748788791e-16,0.0,0.0,7.66359592341897e-21,0.0,0.11764690526132807,1.2467705173628304e-27,0.0,0.0,0.0,1.5458685117344198e-07,5.989107698040845e-09,1.5181928272541624e-10,6.825433978654515e-11,6.892480859515965e-11,1.4211859163666627e-11,4.292829130403735e-13,1.6308586209615217e-15,1.1324109832483868e-22,9.63693316920511e-22,8.080202167364087e-29
5.990502898248248e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597933580662,0.0,0.17647058700544327,0.0,0.0,6.421048029389203e-23,1.0593307921110186e-29,0.0,3.225667871205033e-16,0.0,0.0,7.864541776643314e-21,0.0,0.1176469032495685,1.3085531858178754e-27,0.0,0.0,0.0,1.5659663318993608e-07,5.9891102574671905e-09,1.5379681879286581e-10,6.860893379080636e-11,7.035704731383045e-11,1.4391425850512302e-11,4.4042575577546394e-13,1.6590428863035653e-15,1.1885137655861477e-22,9.914843891548885e-22,8.50916814135466e-29
6.067529527244176e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597913458756,0.0,0.17647058700544216,0.0,0.0,6.671934072480257e-23,1.1111101498850947e-29,0.0,3.337933055725592e-16,0.0,0.0,8.068088119659934e-21,0.0,0.11764690123790669,1.37250142512879e-27,0.0,0.0,0.0,1.5860631745944496e-07,5.989112396850143e-09,1.5577435479484417e-10,6.89561835084096e-11,7.179663003391493e-11,1.4570852680118823e-11,4.517084487188612e-13,1.6874539572805928e-15,1.2465822114173882e-22,1.0197535477615721e-21,8.954982686698907e-29
6.144556156240104e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597893337904,0.0,0.17647058700544124,0.0,0.0,6.929271596530022e-23,1.164679520379247e-29,0.0,3.4524777823339747e-16,0.0,0.0,8.274234952066756e-21,0.0,0.1176468992263426,1.4386595445024819e-27,0.0,0.0,0.0,1.6061590398672274e-07,5.989114184009175e-09,1.5775189073133774e-10,6.929624105232786e-11,7.324340464129149e-11,1.4750139761399608e-11,4.631308829441631e-13,1.7160929818911423e-15,1.3066564988720969e-22,1.0485046343392979e-21,9.41808074407267e-29
6.221582785236033e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555978732181037,0.0,0.17647058700544047,0.0,0.0,7.1931425017862e-23,1.2200750058586934e-29,0.0,3.569313293251356e-16,0.0,0.0,8.482982273461683e-21,0.0,0.11764689721487626,1.5070720745170902e-27,0.0,0.0,0.0,1.6262539277652313e-07,5.989115675811103e-09,1.597294266023332e-10,6.962925538500797e-11,7.46972221723887e-11,1.4929287203183262e-11,4.746929496097934e-13,1.7449610843575218e-15,1.3687770052970243e-22,1.0777415096805807e-21,9.898902768326979e-29
6.298609414231961e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597853099354,0.0,0.1764705870054398,0.0,0.0,7.463628688481183e-23,1.2773328855273535e-29,0.0,3.6884505978611256e-16,0.0,0.0,8.694330083442602e-21,0.0,0.11764689520350766,1.5777837625367016e-27,0.0,0.0,0.0,1.646347838335998e-07,5.989116919941504e-09,1.6170696240781754e-10,6.995537238362482e-11,7.615793674893064e-11,1.5108295114213643e-11,4.863945399589361e-13,1.7740593656182589e-15,1.4329843030778053e-22,1.107468053374181e-21,1.0397894727418238e-28
6.37563604322789e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555978329816534,0.0,0.17647058700543927,0.0,0.0,7.740812056832041e-23,1.3364896119028407e-29,0.0,3.8099004775314413e-16,0.0,0.0,8.908278381607385e-21,0.0,0.11764689319223676,1.650839568221055e-27,0.0,0.0,0.0,1.6664407716270596e-07,5.989117956388552e-09,1.636844981477779e-10,7.027473490398383e-11,7.762540551403388e-11,1.528716360314994e-11,4.982355453194692e-13,1.8033889038103608e-15,1.499319155547626e-22,1.1376881634158064e-21,1.091550810133862e-28
6.452662672223818e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555978128649984,0.0,0.1764705870054388,0.0,0.0,8.02477450704053e-23,1.3975818072666073e-29,0.0,3.9336734903377866e-16,0.0,0.0,9.124827167553886e-21,0.0,0.1176468911810636,1.7262846591283345e-27,0.0,0.0,0.0,1.6865327276859481e-07,5.9891188186847806e-09,1.6566203382220187e-10,7.058748284309848e-11,7.909948856962958e-11,1.546589277856671e-11,5.102158571038983e-13,1.8329507547415662e-15,1.5678225129807152e-22,1.1684057558268856e-21,1.1452199881046686e-28
6.606715930215675e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597772634822,0.0,0.1764705870054381,0.0,0.0,8.613364253760803e-23,1.525719922305833e-29,0.0,4.1882300585999384e-16,0.0,0.0,9.565726201183379e-21,0.0,0.11764688715901044,1.8845243808217123e-27,0.0,0.0,0.0,1.7267137082973179e-07,5.9891201283300246e-09,1.6961710497439153e-10,7.119368013479798e-11,8.206695239098348e-11,1.5822933622717304e-11,5.345939660172141e-13,1.8927755091461937e-15,1.7114994552909528e-22,1.2313491397596403e-21,1.2584674170077789e-28
6.760769188207531e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597732408811,0.0,0.17647058700543758,0.0,0.0,9.230053129949523e-23,1.6620434739507373e-29,0.0,4.452200474640149e-16,0.0,0.0,1.0017027181113592e-20,0.0,0.11764688313734811,2.052868264744385e-27,0.0,0.0,0.0,1.7668907805503096e-07,5.9891210236484895e-09,1.735721758642912e-10,7.177502655458763e-11,8.505926590911855e-11,1.617941851357222e-11,5.595279996889884e-13,1.95354164603294e-15,1.8643463240488196e-22,1.2963298798733765e-21,1.379908370088465e-28
6.914822446199388e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597692186956,0.0,0.17647058700543722,0.0,0.0,9.875496336668882e-23,1.8068512064177028e-29,0.0,4.72566162420758e-16,0.0,0.0,1.0478730104126805e-20,0.0,0.11764687911607656,2.231684707693605e-27,0.0,0.0,0.0,1.8070639448250875e-07,5.989121628002945e-09,1.7752724649180926e-10,7.233254085320604e-11,8.807541036561878e-11,1.6535348316688665e-11,5.850170924591635e-13,2.01525685397827e-15,2.0266970613433793e-22,1.3633799161578435e-21,1.5099282686896299e-28
7.068875704191245e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597651969245,0.0,0.17647058700543697,0.0,0.0,1.0550349074735639e-22,1.9604442636601298e-29,0.0,5.008687241404658e-16,0.0,0.0,1.095083496700505e-20,0.0,0.11764687509519578,2.4213450408125212e-27,0.0,0.0,0.0,1.8472332015017804e-07,5.98912202819388e-09,1.8148231685685719e-10,7.28672000197769e-11,9.111440876400126e-11,1.6890723896276356e-11,6.110603800154161e-13,2.0779285063939863e-15,2.1988882431242615e-22,1.4325314430263445e-21,1.6489213414414e-28
7.222928962183102e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555976117556653,0.0,0.1764705870054368,0.0,0.0,1.125526654472103e-22,2.123126092418203e-29,0.0,5.301348037665101e-16,0.0,0.0,1.1433341766530131e-20,0.0,0.11764687107470574,2.6222234094979062e-27,0.0,0.0,0.0,1.8873985509604783e-07,5.9891222849042615e-09,1.854373869593499e-10,7.3379940990868e-11,9.41753241606441e-11,1.7245546115199618e-11,6.376569993910607e-13,2.1415636744250286e-15,2.381258969780327e-22,1.5038168989040242e-21,1.7972906208441044e-28
7.376982220174959e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559757154621,0.0,0.17647058700543664,0.0,0.0,1.1990903946950655e-22,2.295202349106791e-29,0.0,5.603711825625849e-16,0.0,0.0,1.1926250499483641e-20,0.0,0.11764686705460636,2.8346966580621967e-27,0.0,0.0,0.0,1.927559993581235e-07,5.989122440544193e-09,1.8939245679920493e-10,7.387166229189074e-11,9.725725802337449e-11,1.7599815834979464e-11,6.648060889629532e-13,2.2061691393366653e-15,2.5741507610503565e-22,1.577268956228355e-21,1.955447939852542e-28
7.531035478166815e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559753134087,0.0,0.17647058700543652,0.0,0.0,1.2757916481504424e-22,2.4769808104069833e-29,0.0,5.915843638071827e-16,0.0,0.0,1.2429561162646954e-20,0.0,0.11764686303489766,3.0591442189832187e-27,0.0,0.0,0.0,1.967717529744067e-07,5.9891225249830565e-09,1.9334752637634264e-10,7.434322561321059e-11,1.0035934865534581e-10,1.7953533915795713e-11,6.925067884494011e-13,2.2717514044089724e-15,2.777907455113937e-22,1.6529205118473567e-21,2.1238139284615405e-28
7.685088736158672e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597491139635,0.0,0.1764705870054364,0.0,0.0,1.3556959348216434e-22,2.668771287546046e-29,0.0,6.237805841973793e-16,0.0,0.0,1.294327375280124e-20,0.0,0.11764685901557954,3.2959480067227514e-27,0.0,0.0,0.0,2.0078711598289534e-07,5.989122559372257e-09,1.9730259569068585e-10,7.479545732123733e-11,1.0348076968393601e-10,1.8306701216489055e-11,7.207582389080734e-13,2.3383167063406122e-15,2.992875111845377e-22,1.7308046778139253e-21,2.302818010292837e-28
7.839141994150529e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597450942497,0.0,0.17647058700543639,0.0,0.0,1.4388687746674918e-22,2.870885544162914e-29,0.0,6.56965824775615e-16,0.0,0.0,1.3467388266727474e-20,0.0,0.11764685499665199,3.545492315986505e-27,0.0,0.0,0.0,2.0480208842158374e-07,5.989122558617164e-09,2.0125766474215964e-10,7.522914990630845e-11,1.0662072861285305e-10,1.8659318594563162e-11,7.495595827339167e-13,2.405871026175621e-15,3.2194019201145284e-22,1.810954772565227e-21,2.4928983991833056e-28
7.993195252142386e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597410749447,0.0,0.17647058700543636,0.0,0.0,1.525375687622215e-22,3.0836372175617875e-29,0.0,6.911458214057332e-16,0.0,0.0,1.4001904701206428e-20,0.0,0.117646850978115,3.8081637241809406e-27,0.0,0.0,0.0,2.0881667032846233e-07,5.989122533136394e-09,2.0521273353069137e-10,7.564506337084592e-11,1.0977846543396751e-10,1.901138690618672e-11,7.789099636570731e-13,2.474420099779444e-15,3.457838108911695e-22,1.8934043124659392e-21,2.6945020957745116e-28
8.147248510134242e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555973705604787,0.0,0.17647058700543627,0.0,0.0,1.6152821935954385e-22,3.3073417431679253e-29,0.0,7.263260748230169e-16,0.0,0.0,1.45468230530187e-20,0.0,0.11764684695996849,4.0843509978366396e-27,0.0,0.0,0.0,2.1283086174151803e-07,5.989122490221162e-09,2.091678020562102e-10,7.604392656106386e-11,1.1295325129559459e-10,1.9362907006195576e-11,8.088085267408013e-13,2.5439694278889707e-15,3.7085358620867573e-22,1.9781870036953902e-21,2.90808488410357e-28
8.301301768126099e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555973303755844,0.0,0.17647058700543622,0.0,0.0,1.7086538124721785e-22,3.5423162820594515e-29,0.0,7.625118602750023e-16,0.0,0.0,1.5102143318944696e-20,0.0,0.11764684294221243,4.374445002841942e-27,0.0,0.0,0.0,2.1684466269873394e-07,5.989122435024983e-09,2.131228703186471e-10,7.642643844445148e-11,1.1614438722500155e-10,1.9713879748094746e-11,8.392544183794016e-13,2.6145242857533485e-15,3.971849236560141e-22,2.0653367344650358e-21,3.1341113281953403e-28
