Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37)
1.1174930232149377e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599558108606,0.0,0.17647058996175033,1.1364350488440608e-60,2.028091451303585e-40,4.177709835833179e-31,1.5767018206911628e-38,0.0,3.0865885118407728e-24,0.0,0.0,2.75225758316543e-26,0.0,0.11764705970703952,2.2592203159437143e-38,0.0,1.551347059268083e-31,0.0,2.9267359494756815e-10,7.649937468912852e-11,2.8689927440890105e-13,2.588359177984806e-13,3.9786765668518426e-16,2.766639887212233e-14,1.5831994070755126e-18,2.493123834840515e-18,2.0459044451437818e-33,3.0727412645417836e-27,1.0520300954975935e-39,8.980145083829235e-26,1.20558861842356e-49,8.79352504560825e-41,6.160221528522691e-36,7.644885888870885e-48
1.2894150281878136e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599557539783,0.0,0.17647058995586656,2.604510008964828e-60,4.088217194373979e-40,6.412650462431823e-31,3.141094823650063e-38,0.0,4.713925213693897e-24,0.0,0.0,3.659124000700988e-26,0.0,0.11764705966196887,3.954681987563647e-38,0.0,2.736069782576767e-31,0.0,3.3770011982128504e-10,8.826692013105806e-11,3.3103762454895494e-13,2.9858745872343764e-13,5.284477785841809e-16,3.192249174806122e-14,2.1029721368570264e-18,2.8766825022107476e-18,3.5793991139609776e-33,4.085207591493914e-27,1.85544902192635e-39,1.378408590401776e-25,2.760641469558284e-49,1.5388187829476715e-40,1.0773732072276127e-35,1.7263318021352733e-47
1.6332590381335654e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995564021625,0.0,0.1764705899441001,1.0842586171903218e-59,1.3375575830414029e-39,1.3022746097901014e-30,1.0111491252115176e-37,0.0,9.513296875483382e-24,0.0,0.0,5.861536212746174e-26,0.0,0.11764705957182768,1.0082659938649746e-37,0.0,7.039050137205445e-31,0.0,4.277530229160053e-10,1.1179987523063128e-10,4.193143247254953e-13,3.7803485030146364e-13,8.45298199191533e-16,4.0434455439060104e-14,3.3645684913946644e-18,3.6438013807365115e-18,9.115476524183157e-33,6.544081060133148e-27,4.7735738318212584e-39,2.799180799218252e-25,1.156661532194271e-48,3.919077011130197e-40,2.741570006180631e-35,7.08435717508151e-47
2.320947058025069e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599554127039,0.0,0.17647058992057268,9.625158082890637e-59,8.120725745353663e-39,3.735335810743688e-30,6.033250351817234e-37,0.0,2.712120753114202e-23,0.0,0.0,1.182095797391696e-25,0.0,0.11764705939154589,4.125850155086372e-37,0.0,2.9016358983658335e-30,0.0,6.078582425414184e-10,1.5885470107409074e-10,5.958677246642569e-13,5.367071321864362e-13,1.701499929345796e-15,5.74574946822319e-14,6.775860090196723e-18,5.178047143292571e-18,3.7207196434023e-32,1.3197463914854177e-26,1.967877971182908e-38,8.028292741327808e-25,1.070315861116598e-47,1.5984746039623868e-39,1.1171281982279097e-34,6.4075790812358425e-46
3.0086350779165726e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599551852123,0.0,0.17647058989705508,4.3967258148081684e-58,2.944605258950958e-38,8.135438315010566e-30,2.1705927412605296e-36,0.0,5.889119148046908e-23,0.0,0.0,1.9853167614255414e-25,0.0,0.11764705921126489,1.1603557633972806e-36,0.0,8.178675629338535e-30,0.0,7.879626800875249e-10,2.0588991079997455e-10,7.724211240504432e-13,6.950832084841009e-13,2.853906733765665e-15,7.447934981381606e-14,1.1371210021861368e-17,6.71230706305201e-18,1.0440780538262903e-31,2.2165034099819765e-26,5.547127318484738e-38,1.748358494397857e-24,4.934074055617988e-47,4.48090460897102e-39,3.129995333554801e-34,2.9280519593941e-45
3.696323097808076e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599549577473,0.0,0.1764705898735502,1.4483325453563567e-57,8.087891222650846e-38,1.5085412796019647e-29,5.933118810616646e-36,0.0,1.089966890644256e-22,0.0,0.0,2.995817247952639e-25,0.0,0.11764705903098467,2.6293559263077418e-36,0.0,1.854038112218005e-29,0.0,9.680663355549526e-10,2.5289970808848246e-10,9.489745228838752e-13,8.531636311427011e-13,4.301966659989132e-15,9.150002091195697e-14,1.715054013430133e-17,8.246585313457087e-18,2.360863790284234e-31,3.344682403415788e-26,1.2575896402703843e-37,3.2415545610081268e-24,1.6226261387981344e-46,1.0120627255091013e-38,7.067229856163094e-34,9.578956007284373e-45
4.38401111769958e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995473031437,0.0,0.1764705898500609,3.9083508144752295e-57,1.8674948713263846e-37,2.51681000673908e-29,1.365108387852752e-35,0.0,1.816033027652814e-22,0.0,0.0,4.213598711025291e-25,0.0,0.11764705885070526,5.181984103676149e-36,0.0,3.6524190467248626e-29,0.0,1.1481692089416182e-09,2.9987830901551085e-10,1.1255279211643806e-12,1.01094895003725e-12,6.045129828796418e-15,1.0851950805068455e-13,2.4113776390497736e-17,9.780886060109866e-18,4.643170289340702e-31,4.7042880564781144e-26,2.4776626392072874e-37,5.407333245554939e-24,4.350686104423697e-46,1.988026738589064e-38,1.3879381133406546e-33,2.558749498616504e-44
5.0029303356019326e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599545256572,0.0,0.17647058982893624,8.453753735019831e-57,3.5685400259985674e-37,3.7402703665552286e-29,2.601871262769043e-35,0.0,2.6962453863492145e-22,0.0,0.0,5.486827960349231e-25,0.0,0.11764705868845443,8.764816145926953e-36,0.0,6.172986825832919e-29,0.0,1.3102611263107489e-09,3.421276082345817e-10,1.2844259791439476e-12,1.1527038777203015e-12,7.86583555344679e-15,1.238360342543036e-13,3.13928647061485e-17,1.1161779403217959e-17,7.839007033898305e-31,6.125806735096641e-26,4.187926445433629e-37,8.034708404079173e-24,9.328416238505088e-46,3.35256854582614e-38,2.34025275198251e-33,5.471856509674132e-44
5.6218495535042855e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995432103504,0.0,0.17647058980782868,1.679007478178311e-56,6.341796023106041e-37,5.307178906458899e-29,4.6134797828790435e-35,0.0,3.822647971409857e-22,0.0,0.0,6.927955608608197e-25,0.0,0.11764705852620427,1.3958236549803422e-35,0.0,9.820690513782919e-29,0.0,1.4723524101966593e-09,3.8434277340585524e-10,1.443324036675399e-12,1.2942206173171974e-12,9.924728935427006e-15,1.3915160157288839e-13,3.963079489864498e-17,1.2542697361404726e-17,1.2460662375315612e-30,7.734788053311294e-26,6.663372180096402e-37,1.1398725560785005e-23,1.8428198290119234e-45,5.322878896436949e-38,3.715200034297366e-33,1.0784769559715926e-43
6.1788768496164035e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995413690843,0.0,0.17647058978884814,2.9275459416645474e-56,1.010672857037945e-36,7.046161515871995e-29,7.339107636345394e-35,0.0,5.071872740009234e-22,0.0,0.0,8.36852365589715e-25,0.0,0.11764705838017964,2.035544713634105e-35,0.0,1.4306696351526734e-28,0.0,1.6182340240677579e-09,4.223037817995971e-10,1.5863322880704774e-12,1.4213823629576527e-12,1.1981052606805678e-14,1.5293479236232508e-13,4.7864692459044014e-17,1.378554706664497e-17,1.8141349086312403e-30,9.343154716048649e-26,9.70820981139279e-37,1.513111672064585e-23,3.198809599811635e-45,7.741209650400464e-38,5.4026674386013114e-33,1.8686994940461177e-43
6.7359041457285214e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995395281664,0.0,0.17647058976988467,4.878204226364125e-56,1.5496291968944894e-36,9.128726863371685e-29,1.123378824155097e-34,0.0,6.566959777213942e-22,0.0,0.0,9.945089402178303e-25,0.0,0.11764705823415553,2.874951444515794e-35,0.0,2.0183198150631976e-28,0.0,1.7641151248212955e-09,4.6023072077585046e-10,1.7293405391024206e-12,1.5483517917191514e-12,1.422969280513045e-14,1.6671720654726662e-13,5.687515955207092e-17,1.5028421354917652e-17,2.557952399933419e-30,1.1103371861959076e-25,1.3697545689419582e-36,1.9599594366283517e-23,5.315562811475604e-45,1.0903214232011506e-37,7.608929116339128e-33,3.10009712372518e-43
7.237228712229428e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995378716625,0.0,0.17647058975283336,7.456990158838919e-56,2.2112375168936418e-36,1.1322398976263615e-28,1.6007295729407466e-34,0.0,8.140898748729285e-22,0.0,0.0,1.1480276594315882e-24,0.0,0.11764705810273428,3.831916749451141e-35,0.0,2.6872118619432398e-28,0.0,1.895407676785512e-09,4.943333342031281e-10,1.8580479647206287e-12,1.6624600871670643e-12,1.6417659118270656e-14,1.7912071535309624e-13,6.5648510658962e-17,1.614703104769574e-17,3.404295691224282e-30,1.2817401984896878e-25,1.8239204001248168e-36,2.4305031704929522e-23,8.108350812798305e-45,1.4496301686364549e-37,1.0115859633508882e-32,4.722412412284199e-43
7.738553278730334e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599536215487,0.0,0.17647058973579818,1.1084069600244645e-55,3.081963693792985e-36,1.384204218394726e-28,2.2280464329711057e-34,0.0,9.94775000416841e-22,0.0,0.0,1.3125621904732405e-24,0.0,0.11764705797131342,5.010970547097042e-35,0.0,3.510057999519633e-28,0.0,2.026699813127368e-09,5.284037022981066e-10,1.98675539004459e-12,1.7764130533589238e-12,1.8760954398955295e-14,1.9152359517671036e-13,7.505081565889885e-17,1.726566402911496e-17,4.445120650456347e-30,1.4654435952648361e-25,2.3827204532866195e-36,2.9707983133231646e-23,1.2031583229697426e-44,1.8909413794962144e-37,1.3194812195387935e-32,6.998347632861292e-43
8.23987784523124e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995345596613,0.0,0.17647058971878024,1.6091183428611914e-55,4.210089859393773e-36,1.671023657823979e-28,3.0396201179246863e-34,0.0,1.2003464229704205e-21,0.0,0.0,1.4881125330846036e-24,0.0,0.11764705783989299,6.445113415650492e-35,0.0,4.509302819218436e-28,0.0,2.157991533848202e-09,5.624396386761663e-10,2.1154628150742555e-12,1.8902109016540934e-12,2.1259367286226214e-14,2.039258460500109e-13,8.508204264900769e-17,1.8384321894244028e-17,5.7087330420424765e-30,1.6614476462966911e-25,3.06145126471074e-36,3.585625374537551e-23,1.745129304971657e-44,2.4260128564771444e-37,1.6927789188821695e-32,1.013812397186721e-42
8.741202411732145e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599532904208,0.0,0.17647058970178053,2.285912510461257e-55,5.6477162555118653e-36,1.9949562251539037e-28,4.072406949635339e-34,0.0,1.4323979527439411e-21,0.0,0.0,1.6746786870452776e-24,0.0,0.11764705770847297,8.168662358148296e-35,0.0,5.708235604065482e-28,0.0,2.289282838949348e-09,5.964389626084861e-10,2.2441702398095802e-12,2.003853843244648e-12,2.3912686586418534e-14,2.1632746800489682e-13,9.574215972950981e-17,1.950300623689329e-17,7.22450371908002e-30,1.8697526315618986e-25,3.875991686319297e-36,4.2797587197713736e-23,2.4778604217231647e-44,3.0670250863368297e-37,2.1399740396527952e-32,1.437761566247653e-42
9.24252697823305e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599531249148,0.0,0.1764705896848003,3.185093309601198e-55,7.454933150047373e-36,2.3582599296809302e-28,5.3689330094685e-34,0.0,1.6925208591224354e-21,0.0,0.0,1.8722606522552844e-24,0.0,0.11764705757705338,1.0218602405971841e-34,0.0,7.131850573575027e-28,0.0,2.4205737284321407e-09,6.303995042160798e-10,2.3728776642505203e-12,2.1173420889842528e-12,2.6720701444280642e-14,2.2872846107325844e-13,1.0703113500940128e-16,2.062171864833225e-17,9.023953915685225e-30,2.0903588516825396e-25,4.8433971623076794e-36,5.057960932149249e-23,3.452273199677526e-44,3.827009237399916e-37,2.670154741486967e-32,2.0008431002347144e-42
9.743851544733956e-15,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599529594502,0.0,0.1764705896678405,4.359283091393695e-55,9.696839909325734e-36,2.7631927806904175e-28,6.975208380684015e-34,0.0,1.9823048929128313e-21,0.0,0.0,2.080858428610042e-24,0.0,0.1176470574456342,1.263352161979897e-34,0.0,8.80616012947338e-28,0.0,2.5518642022979123e-09,6.643191007761441e-10,2.501585088397035e-12,2.230675849525415e-12,2.968320120571958e-14,2.4112882528698546e-13,1.1894893659854807e-16,2.1740460718311845e-17,1.1139890089146402e-29,2.3232666195344356e-25,5.981427109357708e-36,5.92498681331751e-23,4.725740570953287e-44,4.719502671780961e-37,3.2927621536153954e-32,2.735877699129963e-42
1.0245176111234862e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995279402935,0.0,0.17647058965090226,5.873333004771295e-55,1.244856450078447e-35,3.212012787434667e-28,8.944200635615602e-34,0.0,2.303336928642549e-21,0.0,0.0,2.3004720160014443e-24,0.0,0.11764705731421543,1.545506372963468e-34,0.0,1.0759103230548645e-27,0.0,2.683154260547998e-09,6.981956034962163e-10,2.630292512249083e-12,2.343855335139571e-12,3.2799975597723834e-14,2.535285606779658e-13,1.3149553260876443e-16,2.285923403370674e-17,1.3607552954187177e-29,2.5684762712083054e-25,7.309176049686734e-36,6.88557600915718e-23,6.369303249916013e-44,5.758996332228889e-37,4.017902338266869e-32,3.683424669369738e-42
1.0746500677735768e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995262865436,0.0,0.1764705896339866,7.801056904324879e-55,1.579189923893293e-35,3.7069779591458597e-28,1.1333490952811839e-33,0.0,2.6572020150100638e-21,0.0,0.0,2.5311014143258e-24,0.0,0.11764705718279708,1.8726822867253573e-34,0.0,1.3019840823712943e-27,0.0,2.8144439031837343e-09,7.320268729224983e-10,2.7589999358066286e-12,2.4568807558561527e-12,3.607081458928369e-14,2.6592766727808595e-13,1.4467089115348285e-16,2.397804017956578e-17,1.646372846124974e-29,2.8259881575388566e-25,8.846586980741818e-36,7.944457993381965e-23,8.463489519779726e-44,6.96058364259698e-37,4.8561014685404986e-32,4.88940723227713e-42
1.1247825244236673e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599524633272,0.0,0.17647058961709466,1.0230188150633478e-54,1.9819679219253922e-35,4.250346305014447e-28,1.420828009140192e-33,0.0,3.0454823789536704e-21,0.0,0.0,2.7727466234728436e-24,0.0,0.11764705705137915,2.2495433993984103e-34,0.0,1.56194192398778e-27,0.0,2.945733130206456e-09,7.658107844516041e-10,2.887707359069636e-12,2.5697523213307877e-12,3.9495508523202684e-14,2.783261451192309e-13,1.5847498034787522e-16,2.509688073811606e-17,1.974759064681881e-29,3.095802652132053e-25,1.0614916595096185e-35,9.106346056129143e-23,1.1105656132419631e-43,8.340282078970443e-37,5.81853006030321e-32,6.40923967635123e-42
1.1749149810737579e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995229805003,0.0,0.1764705896002274,1.3258548250924345e-54,2.463078275041988e-35,4.844375834212694e-28,1.7637923358068065e-33,0.0,3.469758812843177e-21,0.0,0.0,3.0254076433352246e-24,0.0,0.11764705691996163,2.6809093260158087e-34,0.0,1.8589841322005984e-27,0.0,3.077021941617504e-09,7.995452221431285e-10,3.0164147820380735e-12,2.682470241028971e-12,4.3073847932419196e-14,2.907239942332843e-13,1.7290776830835752e-16,2.6215757290150103e-17,2.3499527637614142e-29,3.3779201401776957e-25,1.2636090853683405e-35,1.0375944017979046e-22,1.4403009435057897e-43,9.91457485476296e-37,6.916683388618454e-32,8.303878006760266e-42
1.2250474377238485e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599521328252,0.0,0.17647058958338596,1.699875979276212e-54,3.033485088662824e-35,5.491324555876677e-28,2.1699169401685574e-33,0.0,3.931609591335041e-21,0.0,0.0,3.2890844738002016e-24,0.0,0.11764705678854454,3.1718742276245553e-34,0.0,2.196478784704317e-27,0.0,3.2083103374182137e-09,8.332280844769907e-10,3.1451222047119086e-12,2.7950347240826595e-12,4.6805623683413013e-14,3.03121214652129e-13,1.8796922315292946e-16,2.7334671413942736e-17,2.7762058314738337e-29,3.6723410271837486e-25,1.493321081486019e-35,1.1757939952489234e-22,1.8480615563116045e-43,1.1700761092349076e-36,8.162625662861977e-32,1.0644319244023474e-41
1.275179894373939e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995196765444,0.0,0.17647058956657136,2.1578995579957486e-54,3.7051365030257635e-35,6.19345047911621e-28,2.6475492658000853e-33,0.0,4.432610885008757e-21,0.0,0.0,3.5637771147544546e-24,0.0,0.11764705665712785,3.7277646758923105e-34,0.0,2.577933693232478e-27,0.0,3.3395983176099285e-09,8.668572832762307e-10,3.2738296270911136e-12,2.907445979345013e-12,5.06906269214642e-14,3.155178064076459e-13,2.036593130011432e-16,2.8453624685664715e-17,3.257948224242423e-29,3.97906573564269e-25,1.753036233409276e-35,1.3257007323180578e-22,2.3481439436016215e-43,1.3716813890216952e-36,9.568891056778188e-32,1.351158575754386e-41
1.3253123510240296e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995180254007,0.0,0.17647058954978465,2.7142841179884175e-54,4.490958516818348e-35,6.953011613013434e-28,3.2057059775710546e-33,0.0,4.974336721133714e-21,0.0,0.0,3.849485566084281e-24,0.0,0.11764705652571159,4.3541431237874685e-34,0.0,3.006999131980661e-27,0.0,3.4708858821939866e-09,9.004307436888804e-10,3.4025370491756613e-12,3.0197042153851972e-12,5.47286490758546e-14,3.2791376953171473e-13,2.1997800597414224e-16,2.9572618679343475e-17,3.7997912874788524e-29,4.298094705348426e-25,2.0452633628165153e-35,1.4877805004270503e-22,2.956583304666085e-43,1.598139518250707e-36,1.11484940700292e-31,1.69964471548178e-41
1.425577264324211e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599514724884,0.0,0.1764705895162989,4.188732664679454e-54,6.462021724618973e-35,8.653471548988674e-28,4.6031966250987544e-33,0.0,6.186247977306303e-21,0.0,0.0,4.453949899423073e-24,0.0,0.11764705626288029,5.841751104393363e-34,0.0,4.023233748561827e-27,0.0,3.733459764544505e-09,9.674022206202775e-10,3.659951892460689e-12,3.2437624627303243e-12,6.326291719618044e-14,3.527038100130199e-13,2.5450107378715697e-16,3.181073511852869e-17,5.083084009348428e-29,4.973067269640185e-25,2.737765511000026e-35,1.8503149152033583e-22,4.573073605287266e-43,2.1334000916634916e-36,1.4882009240665605e-31,2.624004694848379e-41
1.515815686294374e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995117565514,0.0,0.1764705894862673,6.034045051678875e-54,8.777813446335214e-35,1.0402966258403795e-27,6.241541826825008e-33,0.0,7.431994066789129e-21,0.0,0.0,5.035641869787844e-24,0.0,0.11764705602633353,7.482238668417298e-34,0.0,5.140110042183905e-27,0.0,3.96977483729526e-09,1.0274654035379809e-09,3.89162525040926e-12,3.4448936463195737e-12,7.14649964643738e-14,3.7501269684642993e-13,2.8772133773006776e-16,3.382519493091331e-17,6.493459497393821e-29,5.622627907029718e-25,3.499377385351787e-35,2.22286915085645e-22,6.602558148731377e-43,2.7202018143521815e-36,1.8974954274645597e-31,3.78230487778187e-41
1.6060541082645373e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995087903574,0.0,0.17647058945634178,8.508961535314058e-54,1.1714169073459688e-34,1.2373667606399947e-27,8.314730136988106e-33,0.0,8.834070886093459e-21,0.0,0.0,5.653025064025078e-24,0.0,0.11764705578978812,9.448388553109873e-34,0.0,6.474358672436944e-27,0.0,4.206088563498105e-09,1.0873163960805761e-09,4.12329860740282e-12,3.64553227856768e-12,8.015962605880528e-14,3.973195474096756e-13,3.2297778009129135e-16,3.5839811065653286e-17,8.178406290789531e-29,6.312061966003391e-25,4.4098566703536e-35,2.6420358199173045e-22,9.332867330273483e-43,3.4195833775914587e-36,2.385306780038686e-31,5.337822628866786e-41
1.6962925302347005e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559950582642,0.0,0.17647058942652813,1.177337400157464e-53,1.5387962333205616e-34,1.4578744300976812e-27,1.0903457198498539e-32,0.0,1.0401581459014516e-20,0.0,0.0,6.306099481480116e-24,0.0,0.11764705555324406,1.1781308372938297e-33,0.0,8.052319881784994e-27,0.0,4.442400943160897e-09,1.1469436541195144e-09,4.354971963441288e-12,3.845679565686176e-12,8.934559975901697e-14,4.196243618886271e-13,3.602702150118999e-16,3.785459262577371e-17,1.0171309080044152e-28,7.041372630635597e-25,5.487443276969072e-35,3.1104706852647382e-22,1.2945535194942242e-42,4.2448335841875955e-36,2.9609021606834375e-31,7.392453355584434e-41
1.7865309522048636e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555995028648523,0.0,0.17647058939683208,1.6015556314832225e-53,1.992987931571923e-34,1.703136504984831e-27,1.4097701070108183e-32,0.0,1.2143606505518615e-20,0.0,0.0,6.994865121497905e-24,0.0,0.11764705531670137,1.4524686214415533e-33,0.0,9.901787809449672e-27,0.0,4.678711976291495e-09,1.2063358154718543e-09,4.586645318524603e-12,4.045336710931177e-12,9.902171429999746e-14,4.419271404691396e-13,3.995984566499209e-16,3.9869548691995904e-17,1.2507440081651628e-28,7.81056326504793e-25,6.751432158903467e-35,3.6308093396144223e-22,1.765553892374006e-42,5.2099246299435125e-36,3.6340252789174782e-31,1.0066582620844395e-40
1.8767693741750268e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599499905765,0.0,0.17647058936725915,2.1454846183960963e-53,2.548505338783562e-34,1.974469856044264e-27,1.7997117555163268e-32,0.0,1.406920451060804e-20,0.0,0.0,7.719321983423079e-24,0.0,0.11764705508016002,1.7724805681408494e-33,0.0,1.2051998816431616e-26,0.0,4.915021662897773e-09,1.2654817067656554e-09,4.818318672652724e-12,4.2445049146125235e-12,1.0918676936305756e-13,4.64227883337053e-13,4.4096231918032574e-16,4.188468832280629e-17,1.5223953200000318e-28,8.619637412853369e-25,8.222172317563436e-35,4.2056663788203266e-22,2.371473170305313e-42,6.329503880280779e-36,4.414890640725755e-31,1.350092957795209e-40
1.96700779614519e-14,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855599496949268,0.0,0.1764705893378148,2.834461099042676e-53,3.2213762018437007e-34,2.2731913539902596e-27,2.271147410414638e-32,0.0,1.618741178089424e-20,0.0,0.0,8.479470066600284e-24,0.0,0.11764705484362001,2.1430564178563105e-33,0.0,1.453361979702218e-26,0.0,5.15133000298761e-09,1.324370350841992e-09,5.0499920258256344e-12,4.443185374101259e-12,1.1983956756833864e-13,4.865265906781918e-13,4.843616167950431e-16,4.390002055451294e-17,1.835987922865961e-28,9.468598796699963e-25,9.92106657747546e-35,4.837634504820813e-22,3.1415677674765244e-42,7.618885541178267e-36,5.3141777406291525e-31,1.7858602708043314e-40
