Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137)
0.0001676513083266747,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2575923794249811,0.0,0.14493710729038334,4.8771053805191524e-20,0.009763004631824957,0.011879710990117759,0.01151935557563501,0.0,0.012669546424593881,0.0,0.0,1.3571237867054626e-07,0.0,0.09340879978343655,6.660733134786016e-07,0.0,1.08785465491741e-05,0.0,2.9721805957838922e-05,4.892070172597802e-09,0.0014227944346899312,3.048477951188171e-11,6.594383782070397e-06,6.467430892679857e-12,3.6826010987154964e-06,6.915109379916981e-05,4.031329635309506e-06,0.02650011274687097,3.78001111995392e-06,1.729075108328357e-08,3.1064931615322834e-06,1.6498650753079072e-13,7.463672453129885e-12,3.665345852654942e-06,7.474558848720405e-05,2.378331909408451e-08,6.780544968556321e-07,2.1575027389984042e-10,2.1223756294749277e-07,1.0612430358513345e-07
0.000168446223999774,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.25748239821347374,0.0,0.14479871036428757,4.931567999566898e-20,0.009823905232430331,0.011929270422085745,0.011596582351437632,0.0,0.01268085581436087,0.0,0.0,1.3640783374368335e-07,0.0,0.09332027587483686,6.679105526151094e-07,0.0,1.0889077915329655e-05,0.0,2.9680960525836742e-05,4.887635867801607e-09,0.00142514202246185,3.0406614162948647e-11,6.589144537405662e-06,6.448712744007833e-12,3.683370991382867e-06,6.910742977473203e-05,4.033205442085044e-06,0.026607726906207458,3.794159824806569e-06,1.7302689790815734e-08,3.1245365395157368e-06,1.660210786459877e-13,7.467434592570517e-12,3.6883432411294664e-06,7.51014995452717e-05,2.38863637790917e-08,6.812678727764834e-07,2.1668018763172691e-10,2.1432629330621891e-07,1.0716873918601478e-07
0.00016924113967287327,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2573725513260848,0.0,0.1446604102753593,4.98632134943415e-20,0.009884852924397624,0.011978734500057034,0.011673848301842298,0.0,0.012691971802567637,0.0,0.0,1.371029661337647e-07,0.0,0.09323190616685463,6.69737408076069e-07,0.0,1.0899536800693267e-05,0.0,2.9640203639233874e-05,4.883206668111044e-09,0.0014274760409358623,3.032886326183275e-11,6.583936248184499e-06,6.4301249315707416e-12,3.6841227438091067e-06,6.906382362160303e-05,4.03501879577258e-06,0.02671522032099176,3.8082667366761716e-06,1.7314454841313977e-08,3.1425799816998355e-06,1.6705535173472004e-13,7.471081146130766e-12,3.711334037838914e-06,7.545774831517769e-05,2.398943164538002e-08,6.844735520154859e-07,2.1760689491224033e-10,2.1642309523229757e-07,1.0821721130796111e-07
0.00017003605534597255,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2572628384710055,0.0,0.14452220716229383,5.0413647698780596e-20,0.009945847017176795,0.012028103098051652,0.011751152152239978,0.0,0.012702896266593005,0.0,0.0,1.3779776834880058e-07,0.0,0.09314369005691046,6.715539382926756e-07,0.0,1.0909923752506146e-05,0.0,2.9599534966208365e-05,4.878782566515201e-09,0.0014297965735719802,3.0251523201538155e-11,6.578758629395124e-06,6.4116659652261696e-12,3.684856494887959e-06,6.902027408138678e-05,4.036770372654767e-06,0.026822593199862823,3.822331874629715e-06,1.7326047606712333e-08,3.160623276222596e-06,1.6808930941556287e-13,7.474613355879644e-12,3.73431785601104e-06,7.581433387909478e-05,2.409252241381255e-08,6.876715304546173e-07,2.185303989135596e-10,2.18527931224267e-07,1.0926970120430416e-07
0.00017083097101907183,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.25715325935938166,0.0,0.14438410116339892,5.0966975962478054e-20,0.01000688682550364,0.012077376094630637,0.011828492641362615,0.0,0.012713631065468608,0.0,0.0,1.3849223296527066e-07,0.0,0.09305562694742835,6.733602014447022e-07,0.0,1.0920239311256852e-05,0.0,2.9558954177473877e-05,4.874363556067353e-09,0.001432103703129568,3.0174590419611836e-11,6.573611399503514e-06,6.393334378135531e-12,3.6855723819595808e-06,6.897677992241323e-05,4.038460842008212e-06,0.02692984574920186,3.836355259122939e-06,1.733746944593773e-08,3.1786662132703406e-06,1.6912293452725908e-13,7.478032451079087e-12,3.7572943137721027e-06,7.617125529634059e-05,2.4195635798588916e-08,6.908618045099926e-07,2.1945070297002158e-10,2.2064076386326537e-07,1.1032619016966082e-07
0.00017162588669217111,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.257043813705258,0.0,0.14424609241657177,5.152319159575076e-20,0.010067971669354104,0.012126553372843572,0.011905868521151627,0.0,0.012724178040071919,0.0,0.0,1.3918635262770932e-07,0.0,0.0929677162457743,6.751562554595753e-07,0.0,1.0930484010805068e-05,0.0,2.9518460946247335e-05,4.869949629883365e-09,0.0014343975116767058,3.009806139742199e-11,6.568494280400245e-06,6.3751287263002736e-12,3.6862705408372874e-06,6.893333993921079e-05,4.040090866180278e-06,0.027036978173178447,3.85033691198081e-06,1.7348721705090834e-08,3.196708585058747e-06,1.7015621012636387e-13,7.481339648323718e-12,3.7802630340944518e-06,7.65285116039801e-05,2.4298771507450624e-08,6.940443711203411e-07,2.203678105741318e-10,2.2276155581440933e-07,1.1138665954062263e-07
0.0001724208023652704,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2569345012255238,0.0,0.1441081810592761,5.208228786663416e-20,0.010129100873899214,0.012175634820176523,0.011983278556627763,0.0,0.012734539013317002,0.0,0.0,1.3988012004828976e-07,0.0,0.09287995736419577,6.76942158011516e-07,0.0,1.0940658378502588e-05,0.0,2.9478054948217107e-05,4.865540781140134e-09,0.0014366780805993584,3.00219326594518e-11,6.563406997348427e-06,6.3570475881098366e-12,3.686951105833698e-06,6.888995295198975e-05,4.041661100664961e-06,0.027143990673795675,3.8642768563781844e-06,1.735980571762321e-08,3.214750185814124e-06,1.711891194849142e-13,7.484536151678937e-12,3.8032236447446763e-06,7.688610181741558e-05,2.44019292418818e-08,6.972192277357018e-07,2.2128172537265654e-10,2.248902698281323e-07,1.1245109069642452e-07
0.00017321571803836968,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2568253216398601,0.0,0.14397036722852016,5.2644258001764315e-20,0.010190273769460544,0.012224620328500376,0.012060721525762251,0.0,0.01274471579034296,0.0,0.0,1.4057352800640638e-07,0.0,0.09279234971976197,6.787179665207416e-07,0.0,1.0950762935311436e-05,0.0,2.9437735861511475e-05,4.8611370030740524e-09,0.001438945490610353,2.994620077260653e-11,6.558349278932546e-06,6.339089563899916e-12,3.687614209786335e-06,6.88466178061374e-05,4.043172194177813e-06,0.02725088345093442,3.878175116820616e-06,1.737072280451081e-08,3.232790811754905e-06,1.722216460881229e-13,7.487623152817286e-12,3.826175778232298e-06,7.724402493096462e-05,2.450510869730563e-08,7.003863723063434e-07,2.2219245116279376e-10,2.2702686874148217e-07,1.135194650595939e-07
0.00017401063371146896,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.25671627467068747,0.0,0.14383265106083507,5.3209095187248746e-20,0.01025148969146623,0.012273509794019562,0.012138196219349282,0.0,0.01275471015870018,0.0,0.0,1.412665693482616e-07,0.0,0.09270489273430538,6.804837381527262e-07,0.0,1.0960798195919218e-05,0.0,2.939750336666809e-05,4.856738288979518e-09,0.0014411998217581817,2.987086234553593e-11,6.553320857008349e-06,6.321253275522209e-12,3.688259984082672e-06,6.880333337172313e-05,4.044624788729976e-06,0.02735765670239665,3.892031719125359e-06,1.7381474274423952e-08,3.250830261073372e-06,1.7325377363209828e-13,7.490601831153226e-12,3.849119071759025e-06,7.76022799184261e-05,2.460830956327645e-08,7.035458032718972e-07,2.230999918884233e-10,2.2917131547938021e-07,1.1459176409657982e-07
0.00017480554938456824,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2566073600431144,0.0,0.1436950326922542,5.377679256952622e-20,0.010312747980407494,0.012322303117221201,0.012215701440879792,0.0,0.012764523888534362,0.0,0.0,1.419592369864554e-07,0.0,0.09261758583436377,6.822395298175296e-07,0.0,1.097076466885195e-05,0.0,2.935735714660334e-05,4.852344632207473e-09,0.001443441153435615,2.979591402796873e-11,6.5483214666536056e-06,6.3035373659234054e-12,3.6888885586845942e-06,6.876009854301427e-05,4.046019519701294e-06,0.027464310623947913,3.905846690402525e-06,1.739206142389396e-08,3.268868333917566e-06,1.742854860215866e-13,7.493473353976205e-12,3.872053167168534e-06,7.796086573363472e-05,2.4711531523667587e-08,7.066975195507017e-07,2.2400435163643084e-10,2.3132357305584155e-07,1.156679693183634e-07
0.00017560046505766752,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2564985774848883,0.0,0.143557512258293,5.434734325621566e-20,0.010374047981795717,0.012371000202824646,0.012293236006416512,0.0,0.01277415873276841,0.0,0.0,1.4265152389957346e-07,0.0,0.09253042845112353,6.83985398169179e-07,0.0,1.0980662856584232e-05,0.0,2.9317296886582827e-05,4.847956026163977e-09,0.0014456695643881592,2.9721352510062055e-11,6.543350846119876e-06,6.285940498735532e-12,3.6895000621523347e-06,6.871691223800204e-05,4.047357015912559e-06,0.027570845409358953,3.9196200590364315e-06,1.7402485537476427e-08,3.286904832373443e-06,1.7531676736774026e-13,7.496238876582186e-12,3.8949777108967985e-06,7.831978131100407e-05,2.4814774256855298e-08,7.098415205293533e-07,2.2490553463310933e-10,2.334836045751587e-07,1.1674806228104922e-07
0.0001763953807307668,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.25638992672634553,0.0,0.14342008989392885,5.4920740316954e-20,0.01043538904612,0.01241960095973142,0.012370798744470302,0.0,0.012783616427282155,0.0,0.0,1.4334342313177748e-07,0.0,0.09244342002036342,6.857213996051044e-07,0.0,1.0990493255646922e-05,0.0,2.927732227419185e-05,4.843572464308803e-09,0.0014478851327223235,2.964717452176227e-11,6.5384087367851465e-06,6.268461357874384e-12,3.6900946216678875e-06,6.867377339793777e-05,4.048637899696873e-06,0.027677261250446443,3.933351854667107e-06,1.74127478879112e-08,3.3049395604471977e-06,1.7634760198590864e-13,7.498899542403577e-12,3.917892353922953e-06,7.867902556605873e-05,2.4918037435898428e-08,7.129778060524589e-07,2.2580354524063036e-10,2.3565137323304783e-07,1.178320245864388e-07
0.00017719029640386608,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.256281407500364,0.0,0.14328276573358262,5.549697678422388e-20,0.010496770528805256,0.012468105300975547,0.012448388495877727,0.0,0.012792898691090005,0.0,0.0,1.4403492779239808e-07,0.0,0.09235655998239957,6.874475902656359e-07,0.0,1.1000256356732417e-05,0.0,2.923743299930664e-05,4.839193940154083e-09,0.0014500879359137472,2.9573376832179884e-11,6.533494883107327e-06,6.251098647149555e-12,3.6906723630579327e-06,6.863068098687842e-05,4.049862786970146e-06,0.02778355833711297,3.947042108171965e-06,1.742284973627937e-08,3.3229723240478177e-06,1.7737797439345302e-13,7.501456483137572e-12,3.940796751720654e-06,7.903859739595532e-05,2.502132072871434e-08,7.161063764125893e-07,2.2669838795358997e-10,2.3782684231775974e-07,1.1891983788258569e-07
0.00017798521207696536,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.25617301954231597,0.0,0.14314553991109968,5.607604565417016e-20,0.01055819179017075,0.01251651314367432,0.01252600411367987,0.0,0.01280200722651649,0.0,0.0,1.4472603105552923e-07,0.0,0.09226984778203105,6.891640260335496e-07,0.0,1.100995264479753e-05,0.0,2.9197628754066012e-05,4.834820447262974e-09,0.0014522780508151442,2.9499956248975686e-11,6.52860903257865e-06,6.23385108988096e-12,3.691233410816229e-06,6.858763399124186e-05,4.051032287300755e-06,0.027889736857386136,3.9606908516476795e-06,1.743279233215696e-08,3.3410029309698253e-06,1.7840786930758443e-13,7.503910818873005e-12,3.96369056420999e-06,7.939849567999286e-05,2.5124623798250858e-08,7.192272323404229e-07,2.275900673956223e-10,2.400099752111558e-07,1.2001148386433358e-07
