Time (s),Volume (m^3),N2,Ne,X(1),H2(2),H(3),NH3(4),H2X(49),HX(5)
2.735018455420019e-07,0.03101298056,0.33333333333333331,0.0,0.02200536785305646,0.63180077434925885,2.9708462025180965e-29,0.0,0.0017995088638746428,0.066132766907068888
2.7446979540631175e-07,0.03101298056,0.33333333333333331,0.0,0.022002544287827976,0.63179948548635756,2.9808745313424511e-29,0.0,0.0017992630244490024,0.066135836311722998
2.754377452706216e-07,0.03101298056,0.33333333333333331,0.0,0.021999773834925553,0.631798220866441,2.9908875705593278e-29,0.0,0.001799021811379545,0.066138847977694884
2.764056951349314e-07,0.03101298056,0.33333333333333331,0.0,0.021997055491037979,0.63179698003158824,3.0008853249108266e-29,0.0,0.0017987851371974286,0.066141802995764595
2.7737364499924126e-07,0.03101298056,0.33333333333333331,0.0,0.021994388271964933,0.63179576253259928,3.010867799471849e-29,0.0,0.0017985529161027014,0.066144702435932345
2.783415948635511e-07,0.03101298056,0.33333333333333331,0.0,0.021991771212247102,0.63179456792882549,3.0208349996439551e-29,0.0,0.0017983250639318942,0.066147547347820995
2.7930954472786094e-07,0.03101298056,0.33333333333333331,0.0,0.021989203364803631,0.63179339578800642,3.030786931149319e-29,0.0,0.0017981014981262673,0.066150338761070113
2.8027749459217077e-07,0.03101298056,0.33333333333333331,0.0,0.021986683800576907,0.63179224568610592,3.0407236000247805e-29,0.0,0.0017978821377006911,0.0661530776857224
2.812454444564806e-07,0.03101298056,0.33333333333333331,0.0,0.021984211608184246,0.63179111720715331,3.0506450126159998e-29,0.0,0.0017976669032131504,0.066155765112602599
2.8221339432079045e-07,0.03101298056,0.33333333333333331,0.0,0.021981785893576678,0.63179000994308865,3.0605511755717093e-29,0.0,0.0017974557167348584,0.066158402013688458
2.831813441851003e-07,0.03101298056,0.33333333333333331,0.0,0.021979405779704371,0.6317889234936096,3.0704420958380552e-29,0.0,0.0017972485018209684,0.066160989342474663
2.841492940494101e-07,0.03101298056,0.33333333333333331,0.0,0.021977070406188737,0.63178785746602129,3.0803177806530361e-29,0.0,0.0017970451834818661,0.0661635280343294
2.8511724391371996e-07,0.03101298056,0.33333333333333331,0.0,0.021974778929001119,0.63178681147509097,3.0901782375410273e-29,0.0,0.0017968456881550373,0.066166019006843838
2.860851937780298e-07,0.03101298056,0.33333333333333331,0.0,0.021972530520147662,0.63178578514290284,3.1000234743074091e-29,0.0,0.0017966499436774953,0.066168463160174842
2.8705314364233964e-07,0.03101298056,0.33333333333333331,0.0,0.021970324367360582,0.6317847780987188,3.1098534990332665e-29,0.0,0.0017964578792587539,0.06617086137738068
2.880210935066495e-07,0.03101298056,0.33333333333333331,0.0,0.021968159673795441,0.63178378997883844,3.1196683200701907e-29,0.0,0.0017962694254543387,0.066173214524750223
2.889890433709593e-07,0.03101298056,0.33333333333333331,0.0,0.021966035657734452,0.63178282042646527,3.1294679460351539e-29,0.0,0.0017960845141398246,0.06617552345212574
2.8995699323526915e-07,0.03101298056,0.33333333333333331,0.0,0.021963951552295573,0.63178186909157286,3.1392523858054845e-29,0.0,0.0017959030784853863,0.06617778899321905
2.90924943099579e-07,0.03101298056,0.33333333333333331,0.0,0.021961906605147408,0.6317809356307762,3.149021648513902e-29,0.0,0.0017957250529308524,0.066180011965921742
2.9189289296388883e-07,0.03101298056,0.33333333333333331,0.0,0.021959900078229636,0.6317800197072021,3.1587757435436639e-29,0.0,0.0017955503731612564,0.066182193172609108
2.9286084282819867e-07,0.03101298056,0.33333333333333331,0.0,0.021957931247479037,0.63177912099036604,3.1685146805237591e-29,0.0,0.0017953789760828645,0.066184333400438111
2.938287926925085e-07,0.03101298056,0.33333333333333331,0.0,0.021955999402560794,0.63177823915604858,3.1782384693242159e-29,0.0,0.0017952107997996842,0.066186433421639518
2.9479674255681834e-07,0.03101298056,0.33333333333333331,0.0,0.021954103846605157,0.63177737388617528,3.1879471200514516e-29,0.0,0.0017950457835904281,0.066188493993804415
2.957646924211282e-07,0.03101298056,0.33333333333333331,0.0,0.021952243895949214,0.63177652486869962,3.1976406430437273e-29,0.0,0.0017948838678859382,0.066190515860164847
2.96732642285438e-07,0.03101298056,0.33333333333333331,0.0,0.021950418879883801,0.63177569179748627,3.2073190488666707e-29,0.0,0.0017947249942470527,0.066192499749869141
2.9770059214974786e-07,0.03101298056,0.33333333333333331,0.0,0.021948628140405234,0.63177487437219904,3.2169823483088554e-29,0.0,0.001794569105342905,0.066194446378251864
2.986685420140577e-07,0.03101298056,0.33333333333333331,0.0,0.021946871031972067,0.63177407229818905,3.2266305523774817e-29,0.0,0.0017944161449296547,0.066196356447098273
2.9963649187836753e-07,0.03101298056,0.33333333333333331,0.0,0.021945146921266451,0.63177328528638621,3.2362636722941041e-29,0.0,0.0017942660578296301,0.066198230644903933
3.0060444174267737e-07,0.03101298056,0.33333333333333331,0.0,0.021943455186960292,0.63177251305319237,3.2458817194904472e-29,0.0,0.0017941187899108851,0.066200069647128823
3.015723916069872e-07,0.03101298056,0.33333333333333331,0.0,0.021941795219485839,0.63177175532037722,3.2554847056042766e-29,0.0,0.0017939742880671557,0.066201874116446999
3.0254034147129705e-07,0.03101298056,0.33333333333333331,0.0,0.021940166420810873,0.63177101181497397,3.2650726424753464e-29,0.0,0.0017938325001982038,0.066203644702990894
