Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CO2X(24),HOCO(73),CHO2(74)
3.2125260790275383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405792413474454,0.08224994633409435,0.008567657908564901,1.7621082583986602e-05,0.0007171664934931938,0.055395877788915956,0.02768915575539264,4.476260678235048e-05,2.0199941079310212e-10,0.001969265533205409,5.272447112537733e-11,0.0005291153028730496,2.8266881438904983e-09,5.671302091405935e-06,2.6644541059262e-09,1.4956260189806942e-10,1.1934395180662195e-05,1.9169258813724933e-05,0.005925332925410932,4.183447894418638e-05,0.0005479471424238134,6.1979871435512705e-09,4.197465838046343e-09,3.550085524686987e-08,6.32647304753607e-09,3.267724427348432e-05,0.0005865545391969426,4.35416398965426e-07,0.001112086772881155,3.033577848260352e-05,6.119652656238153e-09,3.2280064958009334e-08,8.602362636213919e-08,6.243259741581873e-06,1.5565940138586902e-10,1.3644998040610662e-10,2.18765631794944e-06,1.2383149914273112e-07,5.424282584169789e-12,4.8165656090946763e-11,7.108832943306969e-13,3.969746673644439e-14
3.2141050726566174e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440543669751119,0.08223831315460298,0.0085634862837303,1.7620676802219504e-05,0.0007172271490255254,0.05542058476034637,0.027697769463508822,4.474966719531442e-05,2.0226009895505669e-10,0.0019689904809612464,5.271396727563429e-11,0.0005291645310450892,2.8265482038966355e-09,5.66788195465539e-06,2.665530919667355e-09,1.4960031065577648e-10,1.1928618194893788e-05,1.917800980152454e-05,0.0059244491460947865,4.151576118180951e-05,0.0005480575334345901,6.152103412693515e-09,4.194836089957916e-09,3.5511251616385734e-08,6.371467699452298e-09,3.290333323869426e-05,0.0005904891418187517,4.355441125953587e-07,0.0011125742271584894,3.034962734920387e-05,6.118748893382339e-09,3.2282527845360133e-08,8.604969790840376e-08,6.24076572990431e-06,1.557376746893296e-10,1.3647336386778474e-10,2.188648066703511e-06,1.2379470469241467e-07,5.426715360383277e-12,4.811514915107646e-11,7.109330512664571e-13,3.970024587488345e-14
3.2156840662856966e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440507995512414,0.08222668181425576,0.008559316746507483,1.762026805604473e-05,0.0007172876835529462,0.05544528788131054,0.027706374922643145,4.47367363982166e-05,2.0252092220797558e-10,0.0019687155902823306,5.2703474597799634e-11,0.0005292137457481586,2.8264086356535027e-09,5.664463609891379e-06,2.6666070233356423e-09,1.496379272282577e-10,1.1922848709005972e-05,1.918675941973262e-05,0.005923565347734104,4.1201233528926314e-05,0.0005481678703192205,6.10681986761278e-09,4.192208279304654e-09,3.552169720613125e-08,6.416560390126836e-09,3.312983731210812e-05,0.0005944295877556424,4.3567171594670534e-07,0.0011130615699333696,3.0363474048372592e-05,6.117845504874099e-09,3.228498461054363e-08,8.607574140817588e-08,6.238272548742757e-06,1.5581591641924432e-10,1.3649670603453553e-10,2.1896395677236946e-06,1.2375793223731352e-07,5.42914758388537e-12,4.8065277091962725e-11,7.109826674551272e-13,3.97030171531193e-14
3.2172630599147757e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440472220131498,0.08221505230974795,0.008555149296013764,1.7619856384559843e-05,0.0007173480979859302,0.05546998715487094,0.027714972210384586,4.4723814392406904e-05,2.0278188044830482e-10,0.0019684408606638246,5.2692993103346586e-11,0.0005292629469195306,2.826269439145726e-09,5.661047063117378e-06,2.667682423846996e-09,1.4967545221412377e-10,1.1917086664455991e-05,1.9195507672741504e-05,0.005922681532755473,4.0890819235852804e-05,0.0005482781532575066,6.062125542053878e-09,4.189582403648799e-09,3.5532191781597245e-08,6.461750410790145e-09,3.335675261471174e-05,0.0005983758046069957,4.357992097037535e-07,0.0011135488016211393,3.0377318587060362e-05,6.116942491258496e-09,3.228743530328754e-08,8.610175713037312e-08,6.235780198021599e-06,1.5589412678618377e-10,1.3652000728100579e-10,2.1906308225254747e-06,1.23721181826023e-07,5.431579257591606e-12,4.801602830166132e-11,7.110321443579507e-13,3.970578065275775e-14
3.2186841541809467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404399370251835,0.08220458732265642,0.00855140037399123,1.761948341082454e-05,0.000717402369034651,0.055492213214042775,0.02772270284557701,4.471219210457043e-05,2.0301685819394834e-10,0.0019681937412950722,5.2683569329214715e-11,0.0005293072163531979,2.826144480099437e-09,5.65797371318977e-06,2.668649688698538e-09,1.4970914688746192e-10,1.191190713860956e-05,1.920337993682857e-05,0.0059218860870291915,4.061490123991256e-05,0.0005483773619237462,6.022395564484757e-09,4.187220767964537e-09,3.554167859274113e-08,6.502504073497094e-09,3.356132485078576e-05,0.0006019322753498124,4.3591386093672793e-07,0.0011139872154968962,3.0389776830403914e-05,6.116130099945621e-09,3.2289635775193244e-08,8.61251477480596e-08,6.2335377923281715e-06,1.5596448947157111e-10,1.3654094371860034e-10,2.191522742565514e-06,1.2368812534191945e-07,5.433767296229699e-12,4.797222789557941e-11,7.11076555667367e-13,3.9708261217981806e-14
3.2201052484471176e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440407574229231,0.082194123817657,0.008547653140855281,1.7619108126192694e-05,0.0007174565441732863,0.055514436161439175,0.027730426977630708,4.4700576939000754e-05,2.0325194512193462e-10,0.0019679467516042857,5.2674154630185926e-11,0.0005293514747320693,2.8260198221068577e-09,5.654901828669234e-06,2.6696163942936625e-09,1.4974276829095374e-10,1.1906733550954938e-05,1.9211251101848244e-05,0.0059210906314599455,4.034220071553259e-05,0.0005484765271627853,5.9831265142651436e-09,4.184860695871387e-09,3.555120473303983e-08,6.543335517590972e-09,3.3766224400657644e-05,0.00060549331261709,4.360284244219628e-07,0.0011144255400120705,3.0402233334430375e-05,6.115318013018639e-09,3.229183140296434e-08,8.614851626686448e-08,6.231296059152114e-06,1.5603482706733442e-10,1.3656184756813425e-10,2.1924144654533916e-06,1.236550867838075e-07,5.435954893933444e-12,4.792891503388813e-11,7.1112085634548e-13,3.9710735604860515e-14
3.2215263427132886e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403751327697405,0.08218366179247738,0.008543907595957335,1.76187305577198e-05,0.0007175106240334106,0.055536655999208075,0.027738144659677083,4.4688968895980384e-05,2.0348714115853602e-10,0.001967699891219854,5.2664749013605276e-11,0.0005293957220126793,2.825895465130545e-09,5.651831413742055e-06,2.670582545357954e-09,1.4977631685529324e-10,1.1901565859580045e-05,1.921912117098811e-05,0.005920295167708618,4.0072665187411214e-05,0.0005485756490988969,5.944310891963365e-09,4.182502185587962e-09,3.556077004226815e-08,6.584244258564329e-09,3.397144860988952e-05,0.0006090588668644174,4.361429006311741e-07,0.0011148637754516977,3.041468810418414e-05,6.114506230768364e-09,3.2294022221015564e-08,8.617186287092275e-08,6.2290549984171915e-06,1.5610513971807023e-10,1.3658271908501306e-10,2.1933059922498078e-06,1.2362206618314578e-07,5.438142052748347e-12,4.788608177492282e-11,7.111650474034398e-13,3.971320386986401e-14
3.2229474369794596e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440342613652463,0.08217320124488674,0.00854016373864729,1.7618350732023397e-05,0.0007175646092368503,0.05555887272947165,0.027745855943813087,4.467736797557471e-05,2.0372244623055816e-10,0.0019674531597692036,5.265535248650083e-11,0.0005294399581522775,2.8257714091250006e-09,5.648762472535331e-06,2.6715481465218327e-09,1.4980979300926494e-10,1.1896404022824891e-05,1.92269901474315e-05,0.0059194996974032835,3.98062432280446e-05,0.0005486747278543039,5.905941347425192e-09,4.180145235331959e-09,3.55703743634414e-08,6.625229821617106e-09,3.4176994876318636e-05,0.0006126288895227935,4.3625729002795466e-07,0.0011153019220954549,3.0427141144702895e-05,6.1136947534538675e-09,3.2296208263205615e-08,8.619518774077987e-08,6.2268146100408944e-06,1.561754275657102e-10,1.366035585193098e-10,2.194197324002002e-06,1.23589063570181e-07,5.440328774695839e-12,4.7843720334915505e-11,7.112091298360597e-13,3.971566606855007e-14
3.2243685312456305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403100178632415,0.08216274217269506,0.008536421568273542,1.761796867529177e-05,0.0007176185003958702,0.055581086354326924,0.02775356088112388,4.466577417763403e-05,2.0395786026532937e-10,0.0019672065568788755,5.26459650555859e-11,0.0005294841831088246,2.825647654036774e-09,5.645695009117432e-06,2.672513202322705e-09,1.4984319717969514e-10,1.189124799928597e-05,1.9234858034357624e-05,0.005918704222139838,3.954288443481953e-05,0.0005487737635492247,5.868010676527972e-09,4.177789843320325e-09,3.558001754274655e-08,6.6662917414456284e-09,3.4382860648916e-05,0.0006162033329772264,4.3637159306796877e-07,0.001115739980217776,3.0439592461017787e-05,6.11288358130336e-09,3.229838956284819e-08,8.621849105347022e-08,6.224574893934614e-06,1.5624569074958568e-10,1.3662436611588523e-10,2.1950884617439617e-06,1.2355607897396757e-07,5.442515061773803e-12,4.780182308457582e-11,7.112531046221548e-13,3.971812225558316e-14
3.2257896255118015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402773463684464,0.08215228457375214,0.00853268108418303,1.7617584413292425e-05,0.0007176722981133579,0.0556032968758461,0.02776125952170496,4.4654187501795757e-05,2.041933831906899e-10,0.001966960082174599,5.26365867272614e-11,0.000529528396840995,2.825524199804569e-09,5.642629027498431e-06,2.673477717207071e-09,1.4987652979140516e-10,1.1886097747820454e-05,1.9242724834941698e-05,0.00591790874348262,3.928253940757414e-05,0.0005488727563019172,5.830511818000712e-09,4.175436007769451e-09,3.5589699429474996e-08,6.707429562035968e-09,3.458904342666844e-05,0.0006197821505457729,4.36485810199143e-07,0.0011161779500879633,3.0452042058153654e-05,6.112072714515033e-09,3.230056615272273e-08,8.624177298259408e-08,6.222335850003823e-06,1.563159294064915e-10,1.366451421145053e-10,2.1959794064966445e-06,1.235231124223862e-07,5.4447009159571046e-12,4.7760382545739737e-11,7.112969727248776e-13,3.972057248475311e-14
3.2272107197779725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402446001154083,0.0821418284459469,0.008528942285721266,1.7617197971380372e-05,0.0007177260029830046,0.05562550429607714,0.027768951914683926,4.464260794748659e-05,2.0442901493498186e-10,0.0019667137352813624,5.262721750761826e-11,0.0005295725993081705,2.8254010463593508e-09,5.639564531630559e-06,2.6744416955325764e-09,1.4990979126716692e-10,1.1880953227550136e-05,1.925059055235506e-05,0.005917113262965029,3.9025159726603756e-05,0.0005489717062287212,5.793437850306269e-09,4.173083726895329e-09,3.55994198759561e-08,6.748642836461105e-09,3.4795540757482034e-05,0.0006233652964589904,4.3659994186185145e-07,0.0011166158319702959,3.0464489941129193e-05,6.111262153257897e-09,3.230273806508497e-08,8.626503369839284e-08,6.220097478148244e-06,1.5638614367074726e-10,1.3666588674995598e-10,2.1968701592681905e-06,1.234901639421631e-07,5.446886339198093e-12,4.7719391388083405e-11,7.113407350920409e-13,3.972301680899317e-14
3.2286318140441434e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402117800328367,0.08213137378720665,0.008525205172232386,1.761680937450634e-05,0.0007177796155894796,0.055647708617044135,0.027776638108241738,4.463103551392456e-05,2.046647554270389e-10,0.001966467515823483,5.261785740243975e-11,0.0005296167904704414,2.8252781936244432e-09,5.636501525408645e-06,2.6754051415700403e-09,1.4994298202766046e-10,1.1875814397865083e-05,1.9258455189765266e-05,0.005916317782090129,3.8770697931109224e-05,0.0005490706134441004,5.75678198858541e-09,4.170732998913732e-09,3.560917873749249e-08,6.7899311266821966e-09,3.5002350237107736e-05,0.0006269527258398047,4.367139884890933e-07,0.0011170536261241393,3.0476936114957134e-05,6.1104518976725875e-09,3.230490533167732e-08,8.628827336782298e-08,6.217859778262041e-06,1.5645633367425613e-10,1.366866002521565e-10,2.197760721054146e-06,1.234572335588881e-07,5.4490713334271e-12,4.76788424259015e-11,7.113843926564391e-13,3.9725455280397935e-14
3.2300529083103144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401788870312325,0.08212092059549621,0.008521469743059151,1.7616418647224623e-05,0.0007178331365086024,0.055669909840747746,0.027784318149633565,4.461947020012129e-05,2.0490060459617657e-10,0.001966221423424681,5.2608506417203926e-11,0.0005296609702886015,2.825155641515636e-09,5.633440012670574e-06,2.6763680595054217e-09,1.499761024914338e-10,1.1870681218427121e-05,1.926631875033623e-05,0.0059155223023312515,3.851910749809539e-05,0.0005491694780606857,5.720537581663942e-09,4.168383822040378e-09,3.561897587229646e-08,6.83129400335386e-09,3.5209469508088984e-05,0.0006305443946837968,4.368279505066641e-07,0.0011174913328040506,3.0489380584644446e-05,6.109641947872186e-09,3.23070679837389e-08,8.631149215462827e-08,6.2156227502339835e-06,1.5652649954656272e-10,1.3670728284626957e-10,2.198651092837672e-06,1.2342432129703313e-07,5.451255900552942e-12,4.763872861495102e-11,7.11427946336156e-13,3.972788795024049e-14
3.2314740025764854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401459220032863,0.0821104688688173,0.008517735997543019,1.761602581370095e-05,0.000717886566307513,0.055692107969165724,0.0277919920852092,4.4607912004884185e-05,2.0513656237218262e-10,0.0019659754577081396,5.2599164557086025e-11,0.0005297051387241468,2.82503338994129e-09,5.6303799971977395e-06,2.677330453441759e-09,1.500091530748649e-10,1.1865553649173044e-05,1.927418123722832e-05,0.005914726825132587,3.827034282172018e-05,0.0005492683001893126,5.684698109123016e-09,4.166036194491079e-09,3.562881114142734e-08,6.8727310456334195e-09,3.5416896258731356e-05,0.000634140259839912,4.3694182833332293e-07,0.0011179289522598816,3.0501823355192478e-05,6.108832303942966e-09,3.230922605201546e-08,8.633469021941056e-08,6.213386393947606e-06,1.5659664141490687e-10,1.3672793475280938e-10,2.199541275589762e-06,1.233914271799705e-07,5.45344004246338e-12,4.759904304936131e-11,7.114713970348701e-13,3.9730314868989545e-14
3.2328950968426563e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401128858242767,0.08210001860520771,0.00851400393502415,1.761563089772002e-05,0.0007179399055448351,0.055714303004253216,0.02779965996043302,4.4596360926818554e-05,2.0537262868530759e-10,0.001965729618296576,5.2589831826960966e-11,0.00052974929573927,2.8249114388024304e-09,5.627321482715499e-06,2.678292327401051e-09,1.5004213419212506e-10,1.186043165031762e-05,1.9282042653598433e-05,0.005913931351909779,3.802435919308458e-05,0.0005493670799390621,5.649257178431331e-09,4.1636901144819115e-09,3.563868440873077e-08,6.914241840994307e-09,3.5624628222094405e-05,0.0006377402789915804,4.370556223809529e-07,0.001118366484736881,3.051426443159711e-05,6.108022965945178e-09,3.231137956676907e-08,8.635786771969903e-08,6.211150709281393e-06,1.566667594042784e-10,1.3674855618774737e-10,2.200431270269454e-06,1.2335855122999065e-07,5.455623761025595e-12,4.755977895860874e-11,7.115147456421474e-13,3.97327360863257e-14
3.2343161911088273e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440079779352453,0.08208956980274054,0.008510273554841442,1.7615233922693e-05,0.0007179931547708387,0.055736494947943284,0.02780732181990352,4.458481696432986e-05,2.0560880346625533e-10,0.0019654839048122994,5.2580508231405777e-11,0.0005297934412968585,2.824789787992848e-09,5.624264472893628e-06,2.6792536853260994e-09,1.5007504625514534e-10,1.1855315182356372e-05,1.9289903002600142e-05,0.0059131358840504855,3.778111278045451e-05,0.0005494658174172988,5.61420852213796e-09,4.161345580229349e-09,3.5648595540778534e-08,6.955825985043192e-09,3.583266317500435e-05,0.0006413444106382415,4.371693330547177e-07,0.0011188039304757924,3.052670381884893e-05,6.107213933913779e-09,3.2313528557787596e-08,8.6381024810018e-08,6.208915696108938e-06,1.5673685363746773e-10,1.367691473626154e-10,2.2013210778240437e-06,1.2332569346831951e-07,5.457807058086648e-12,4.752092970455475e-11,7.115579930337339e-13,3.973515165115782e-14
3.2357372853749983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440046603429414,0.08207912245952356,0.008506544856332567,1.7614834911664793e-05,0.0007180463145275973,0.05575868380214726,0.02781497770737243,4.4573280115625866e-05,2.0584508664617456e-10,0.001965238316877275,5.2571193774702087e-11,0.0005298375753604891,2.8246684373992035e-09,5.621208971346792e-06,2.680214531082319e-09,1.5010788967358375e-10,1.1850204206068157e-05,1.9297762287383754e-05,0.005912340422914967,3.7540560609909355e-05,0.0005495645127297085,5.5795459951250915e-09,4.159002589950419e-09,3.565854440681013e-08,6.997483081341095e-09,3.604099893708825e-05,0.0006449526140772678,4.3728296075321166e-07,0.001119241289712952,3.05391415219334e-05,6.10640520785916e-09,3.231567305439398e-08,8.640416164195301e-08,6.206681354299102e-06,1.5680692423511583e-10,1.3678970848460708e-10,2.2022106991892905e-06,1.2329285391513608e-07,5.459989935473927e-12,4.748248877854652e-11,7.11601140071835e-13,3.9737561611638665e-14
3.2371583796411692e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400133588804724,0.08206867657369854,0.008502817838834005,1.7614433887321123e-05,0.0007180993853491435,0.05578086956875514,0.027822627665763395,4.4561750378718955e-05,2.060814781566494e-10,0.0019649928541131834,5.256188846083866e-11,0.000529881697894424,2.8245473869011183e-09,5.6181549816349926e-06,2.681174868459498e-09,1.5014066485479462e-10,1.1845098682517572e-05,1.9305620511096385e-05,0.005911544969836636,3.730266054641361e-05,0.0005496631659803342,5.54526357192029e-09,4.156661141862838e-09,3.566853087867527e-08,7.0392127412283015e-09,3.624963336982886e-05,0.0006485648493862838,4.373965058686059e-07,0.0011196785626803845,3.055157754583093e-05,6.105596787767848e-09,3.231781308545527e-08,8.642727836421601e-08,6.204447683716177e-06,1.5687697131576288e-10,1.3681023975667634e-10,2.2031001352896297e-06,1.232600325895898e-07,5.4621723949955655e-12,4.74444497985799e-11,7.116441876053916e-13,3.973996601518022e-14
3.23857947390734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399800465150224,0.08205823214344037,0.008499092501681056,1.7614030871995537e-05,0.0007181523677616193,0.05580305224963599,0.027830271737190302,4.4550227751428176e-05,2.0631797792969123e-10,0.0019647475161414783,5.2552592293513834e-11,0.0005299258088636064,2.8244266363712772e-09,5.615102507264034e-06,2.6821347011735203e-09,1.5017337220380023e-10,1.1839998573057087e-05,1.9313477676882115e-05,0.005910749526122608,3.7067371275306475e-05,0.000549761777271613,5.511355344067547e-09,4.154321234185153e-09,3.567855483077771e-08,7.0810145836530114e-09,3.645856437564021e-05,0.0006521810774058754,4.37509968786791e-07,0.0011201157496058955,3.05640118955171e-05,6.104788673603214e-09,3.231994867939157e-08,8.645037512270862e-08,6.2022146842200515e-06,1.569469949958947e-10,1.3683074137763446e-10,2.203989387038377e-06,1.2322722950981712e-07,5.464354438440903e-12,4.740680650652418e-11,7.116871364703495e-13,3.974236490846881e-14
3.240000568173511e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399466671268856,0.08204778916695653,0.00849536884420789,1.7613625887676212e-05,0.0007182052622834251,0.05582523184663835,0.02783790996297513,4.4538712231381605e-05,2.0655458589772995e-10,0.001964502302583444,5.2543305276138106e-11,0.0005299699082336549,2.8243061856755216e-09,5.612051551685997e-06,2.683094032868049e-09,1.5020601212326342e-10,1.1834903839329112e-05,1.932133378788201e-05,0.005909954093054259,3.6834652284201865e-05,0.0005498603467044099,5.4778155175561055e-09,4.151982865136872e-09,3.5688616140020356e-08,7.122888235003837e-09,3.666778989696371e-05,0.0006558012597226847,4.376233498875132e-07,0.001120552850713162,3.057644457596275e-05,6.103980865306127e-09,3.2322079864184675e-08,8.647345206058407e-08,6.199982355666348e-06,1.5701699538998768e-10,1.3685121354224436e-10,2.2048784553379362e-06,1.2319444469295824e-07,5.4665360675808705e-12,4.7369552765407146e-11,7.117299874899214e-13,3.974475833747972e-14
3.241421662439682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399132214946585,0.08203734764248646,0.008491646865747568,1.7613218956012608e-05,0.0007182580694253638,0.0558474083615906,0.027845542383665444,4.45272038160185e-05,2.067913019936059e-10,0.0019642572130602475,5.2534027411836687e-11,0.0005300139959708591,2.8241860346729458e-09,5.609002118299684e-06,2.6840528671161665e-09,1.5023858501346225e-10,1.1829814443267754e-05,1.9329188847234224e-05,0.005909158671887744,3.660446384529177e-05,0.0005499588743780528,5.4446384103061185e-09,4.149646032938595e-09,3.569871468575127e-08,7.164833328945867e-09,3.687730791538393e-05,0.000659425358652879,4.377366495445084e-07,0.0011209898662218228,3.058887559213411e-05,6.103173362795628e-09,3.232420666738661e-08,8.649650931830812e-08,6.197750697906599e-06,1.5708697261055347e-10,1.368716564413129e-10,2.205767341079994e-06,1.2316167815517376e-07,5.468717284168423e-12,4.733268255675984e-11,7.117727414748436e-13,3.9747146347491465e-14
3.242842756705853e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439879710382049,0.08202690756830072,0.008487926565632051,1.7612810098321984e-05,0.000718310789690783,0.05586958179630127,0.027853169039051485,4.451570250259154e-05,2.0702812615056176e-10,0.001964012247192996,5.2524758703451974e-11,0.0005300580720421738,2.824066183215991e-09,5.605954210451098e-06,2.6850112074219905e-09,1.5027109127226624e-10,1.1824730347100516e-05,1.9337042858074092e-05,0.0059083632638545335,3.637676699804616e-05,0.0005500573603903653,5.411818449710162e-09,4.147310735812136e-09,3.570885034971117e-08,7.2068495062604044e-09,3.708711645076431e-05,0.000663053337225995,4.3784986812563094e-07,0.0011214267963475663,3.060130494899294e-05,6.102366165969561e-09,3.2326329116127856e-08,8.651954703371803e-08,6.195519710788382e-06,1.5715692676818077e-10,1.3689207026178134e-10,2.2066560451457275e-06,1.2312892991166076e-07,5.470898089938918e-12,4.729618997801987e-11,7.118153992236255e-13,3.9749528983099814e-14
3.244263850972024e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398461345382045,0.08201646894270052,0.008484207943192254,1.7612399335595783e-05,0.0007183634235757147,0.0558917521525595,0.027860789968182864,4.450420828816904e-05,2.072650583022346e-10,0.0019637674046027844,5.251549915354618e-11,0.0005301021364152129,2.8239466311505404e-09,5.602907831433901e-06,2.685969057222227e-09,1.50303531295114e-10,1.1819651513349734e-05,1.9344895823534174e-05,0.005907567870161926,3.615152353230337e-05,0.0005501558048376994,5.379350170229826e-09,4.14497697198064e-09,3.571902301598178e-08,7.2489364146882425e-09,3.7297213560402156e-05,0.0006666851591691441,4.379630059929791e-07,0.0011218636413022117,3.0613732651496634e-05,6.101559274705209e-09,3.232844723712565e-08,8.654256534208076e-08,6.193289394155467e-06,1.572268579715768e-10,1.3691245518681318e-10,2.207544568405997e-06,1.230961999766689e-07,5.473078486610516e-12,4.726006923999264e-11,7.118579615227943e-13,3.9751906288231396e-14
3.245684945238195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439812494698036,0.08200603176401697,0.008480490997758059,1.761198668850585e-05,0.0007184159715690095,0.05591391943213533,0.0278684052093849,4.4492721169637124e-05,2.0750209838264813e-10,0.001963522684910746,5.250624876440391e-11,0.0005301461890582444,2.823827378316009e-09,5.5998629844898865e-06,2.68692641988771e-09,1.503359054749926e-10,1.1814577904833907e-05,1.9352747746744365e-05,0.00590677249199356,3.592869597174399e-05,0.0005502542078149673,5.347228211046386e-09,4.142644739668712e-09,3.5729232570935533e-08,7.291093708776464e-09,3.750759733820268e-05,0.0006703207888915784,4.3807606350301774e-07,0.0011223004012937976,3.062615870459836e-05,6.100752688859889e-09,3.2330561056691785e-08,8.65655643761494e-08,6.191059747847972e-06,1.5729676632760751e-10,1.3693281139588067e-10,2.2084329117215467e-06,1.23063488363516e-07,5.47525847588456e-12,4.7224314664369265e-11,7.119004291471332e-13,3.975427830615703e-14
3.247106039504366e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397787915825293,0.08199559603061053,0.008476775728658344,1.761157217741057e-05,0.0007184684341524708,0.05593608363678002,0.027876014800274573,4.448124114370204e-05,2.077392463262053e-10,0.001963278087738105,5.249700753803465e-11,0.0005301902299401848,2.8237084245454406e-09,5.596819672809433e-06,2.6878832987248968e-09,1.5036821420241821e-10,1.1809509484668865e-05,1.9360598630831945e-05,0.00590597713050991,3.570824755774122e-05,0.0005503525694156721,5.31544731376463e-09,4.140314037102526e-09,3.57394789031863e-08,7.333321049728655e-09,3.7718265913871726e-05,0.0006739601914696097,4.3818904100669537e-07,0.0011227370765266608,3.0638583113247135e-05,6.099946408271573e-09,3.2332670600740505e-08,8.658854426621873e-08,6.1888307717024985e-06,1.5736665194133625e-10,1.3695313906484877e-10,2.2093210759431895e-06,1.2303079508460388e-07,5.477438059445949e-12,4.718892068130035e-11,7.119428028599167e-13,3.9756645079504814e-14
3.248527133770537e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397450258990545,0.08198516174087037,0.008473062135221001,1.761115582236077e-05,0.0007185208118009839,0.05595824476822648,0.027883618777776092,4.446976820689236e-05,2.079765020676807e-10,0.00196303361270622,5.248777547617547e-11,0.0005302342590305912,2.8235897696655934e-09,5.593777899531973e-06,2.688839696977322e-09,1.5040045786541832e-10,1.1804446216268749e-05,1.9368448478921634e-05,0.005905181786848781,3.549014223358037e-05,0.0005504508897319393,5.284002320168785e-09,4.137984862509923e-09,3.574976190354112e-08,7.375618105258528e-09,3.792921745212685e-05,0.0006776033326318712,4.383019388495603e-07,0.0011231736672015155,3.065100588238796e-05,6.0991404327594515e-09,3.233477589479607e-08,8.661150514017913e-08,6.186602465552275e-06,1.574365149160616e-10,1.369734383660574e-10,2.2102090619120065e-06,1.229981201514335e-07,5.479617238963489e-12,4.715388182702453e-11,7.119850834131335e-13,3.9759006650272636e-14
3.249948228036708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397111983416643,0.08197472889321365,0.00846935021677297,1.7610737643105613e-05,0.0007185731049826452,0.055980402828189516,0.027891217178136165,4.445830235556113e-05,2.082138655422135e-10,0.0019627892594366314,5.2478552580293476e-11,0.0005302782762996571,2.8234714134970386e-09,5.590737667746468e-06,2.6897956178270254e-09,1.5043263684951486e-10,1.1799388063346909e-05,1.937629729413571e-05,0.0059043864621257805,3.5274344629040517e-05,0.0005505491688545447,5.252888170029602e-09,4.1356572141205385e-09,3.5760081464953147e-08,7.417984549446821e-09,3.8140450151926454e-05,0.0006812501787449208,4.3841475737187183e-07,0.001123610173515533,3.066342701696195e-05,6.098334762124507e-09,3.2336876964000244e-08,8.663444712356957e-08,6.184374829227291e-06,1.575063553533539e-10,1.369937094684021e-10,2.2110968704595283e-06,1.2296546357462035e-07,5.481796016090269e-12,4.7119192741550714e-11,7.120272715477131e-13,3.976136305984077e-14
