Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CH3X(55),C2H4X(215)
3.3048172554791197e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404589056597005,0.08186219205337537,0.008500683086141212,0.0,0.00045215792182068355,0.05653309063048291,0.028148520495277093,4.339120933393205e-05,2.1497867884523602e-10,0.001939311808172729,5.0093345200913353e-11,0.0005322670951964705,2.73019608172214e-09,2.590025246603773e-07,2.7247831779430552e-09,1.4964505242742463e-10,2.3811758048917744e-07,1.885214718079572e-05,0.00589715236428254,4.002594406789127e-05,0.000553066929877138,5.981441793904186e-09,4.101306366135868e-09,3.5123406974748555e-08,6.589787111107074e-09,3.3725778314675594e-05,0.0005997554767128832,4.42499245315176e-07,0.0011349037405002924,2.9833950025419106e-05,8.744839689492458e-08,2.035177780647075e-08,1.596738856714866e-10,6.026405624144717e-09,2.151820139406127e-06
3.306352585250293e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404241501700825,0.0818510407195132,0.0084967509356328,0.0,0.0004521182821981998,0.05655684494708695,0.02815671403712259,4.337950981258111e-05,2.152394861993004e-10,0.0019390595946140138,5.008458543783055e-11,0.0005323129755935055,2.7300993905639257e-09,2.5851057796646044e-07,2.7258112148612056e-09,1.4968041538925856e-10,2.376166171307036e-07,1.88602922994651e-05,0.00589630448331603,3.973723690544453e-05,0.0005531720000242306,5.939487320508361e-09,4.09887608790278e-09,3.513433583480153e-08,6.634238524077551e-09,3.394709421986627e-05,0.0006035718241676307,4.4262070840722e-07,0.00113537206499424,2.9846840070825046e-05,8.747316704044399e-08,2.0349826283468054e-08,1.597493081017249e-10,6.025574708172811e-09,2.1527422771654036e-06
3.307887915021466e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440389304966464,0.08183989103001184,0.008492820665582598,0.0,0.00045207858529178744,0.05658059576472165,0.028164900264950762,4.336781801008686e-05,2.1550041876044547e-10,0.0019388075237756174,5.007583506433518e-11,0.0005323588444654964,2.7300030186487253e-09,2.5801948206988255e-07,2.726838619196814e-09,1.4971569642109438e-10,2.3712040107674107e-07,1.886843636596961e-05,0.005895456590594854,3.945213413257553e-05,0.0005532770214951104,5.8980540574463386e-09,4.096447511705112e-09,3.51453102059901e-08,6.678779263091413e-09,3.4168782835735474e-05,0.0006073933271344549,4.4274207238930106e-07,0.0011358402883765962,2.9859728451143834e-05,8.749791229697656e-08,2.0347871901882913e-08,1.5982470175653403e-10,6.024744126240564e-09,2.153664215581958e-06
3.309423244792639e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403543712823285,0.08182874298218053,0.008488892275220946,0.0,0.00045203883186571546,0.05660434308593573,0.028173079242662238,4.335613392625971e-05,2.1576147643620644e-10,0.0019385555951919769,5.0067094088817404e-11,0.0005324047017583756,2.729906965920312e-09,2.5752923976049646e-07,2.727865396665386e-09,1.497508960405381e-10,2.3662888182132345e-07,1.887657938415522e-05,0.005894608688110857,3.917057267971514e-05,0.0005533819944400624,5.857132905210554e-09,4.094020635416038e-09,3.51563298879513e-08,6.723408734832776e-09,3.439084094255856e-05,0.0006112199260720519,4.428633378319725e-07,0.0011363084109954167,2.9872615172461787e-05,8.752263288635834e-08,2.0345914700124312e-08,1.5990006681288087e-10,6.023913878611792e-09,2.1545859559211564e-06
3.3109585745638122e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403193503248156,0.08181759657338229,0.008484965763776185,0.0,0.0004519990226713267,0.056628086913244585,0.028181251032818044,4.3344457560628706e-05,2.1602265913482737e-10,0.0019383038083964574,5.005836251926545e-11,0.0005324505474190403,2.729811232312261e-09,2.570398537636782e-07,2.728891552858627e-09,1.497860147626691e-10,2.3614200921228364e-07,1.8884721357862597e-05,0.005893760777813362,3.8892490833320704e-05,0.0005534869190066867,5.816714959370838e-09,4.091595456907919e-09,3.5167394684688065e-08,6.768126358791238e-09,3.4613265388899654e-05,0.0006150515627009961,4.4298450529529347e-07,0.0011367764331916858,2.9885500240856834e-05,8.754732902576873e-08,2.0343954715935182e-08,1.5997540344425634e-10,6.023083965510354e-09,2.1555074994309997e-06
3.3124939043349854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440284243275352,0.08180645180103278,0.00848104113047473,0.0,0.000451959158447306,0.05665182724913092,0.028189415696671393,4.333278891244454e-05,2.162839667652456e-10,0.0019380521629214571,5.0049640363268984e-11,0.0005324963813953489,2.7297158177480996e-09,2.565513267409284e-07,2.7299170932474748e-09,1.4982105309997534e-10,2.356597334566128e-07,1.889286229092728e-05,0.005892912861610066,3.861782820369852e-05,0.0005535917953399616,5.77679150596909e-09,4.089171974052552e-09,3.517850440446849e-08,6.812931566959524e-09,3.4836053089992414e-05,0.000618888179973687,4.431055753291021e-07,0.001137244355299481,2.9898383662398777e-05,8.757200092784092e-08,2.0341991986406456e-08,1.6005071182076739e-10,6.022254387121381e-09,2.1564288473424422e-06
3.3140292341061585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402490512902687,0.08179530866259903,0.008477118374541119,0.0,0.0004519192399199417,0.05667556409604547,0.028197573294198797,4.3321127980682706e-05,2.1654539923707684e-10,0.001937800658298511,5.004092762802242e-11,0.0005325422036361183,2.7296207221414443e-09,2.560636612904771e-07,2.7309420231850643e-09,1.498560115622928e-10,2.3518200512544755e-07,1.8901002187179837e-05,0.0058920649413679175,3.834652569354258e-05,0.000553696623582307,5.737354017014652e-09,4.0867501847214375e-09,3.518965885972703e-08,6.8578238035377e-09,3.5059201026156446e-05,0.0006227297220449652,4.4322654847327585e-07,0.0011377121776461297,2.991126544314958e-05,8.759664880077021e-08,2.0340026547990914e-08,1.6012599210922406e-10,6.021425143592452e-09,2.1573500008696993e-06
3.3155645638773317e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402137755013865,0.08178416715559846,0.008473197495198048,0.0,0.00045187926780338296,0.056699297456407574,0.028205723884130503,4.330947476404673e-05,2.1680695646060043e-10,0.001937549294058388,5.003222432032826e-11,0.0005325880140911194,2.7295259453961606e-09,2.55576859947893e-07,2.7319663479096324e-09,1.4989089065674694e-10,2.3470877515869932e-07,1.8909141050446023e-05,0.005891217018913996,3.8078525467183014e-05,0.0005538014038736454,5.698394146080267e-09,4.084330086785983e-09,3.520085786696816e-08,6.902802524643936e-09,3.5282706241249325e-05,0.0006265761342433919,4.433474252579794e-07,0.001138179900552369,2.9924145589163585e-05,8.762127284841932e-08,2.0338058436516466e-08,1.6020124447322302e-10,6.020596235034702e-09,2.158270961210559e-06
3.317099893648505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401784170166214,0.08177302727759768,0.008469278491666435,0.0,0.0004518392427998884,0.05672302733260591,0.02821386752398011,4.3297829260971126e-05,2.1706863834674513e-10,0.0019372980697311894,5.002353044660051e-11,0.0005326338127110729,2.729431487406492e-09,2.550909251866932e-07,2.732990072547343e-09,1.4992569088769844e-10,2.3423999486933468e-07,1.891727888454696e-05,0.005890369096036371,3.7813770920536954e-05,0.0005539061363514594,5.659903723997764e-09,4.081911678117742e-09,3.521210124667168e-08,6.947867198031579e-09,3.550656584115293e-05,0.0006304273630431834,4.4346820620390877e-07,0.0011386475243325006,2.99370241064878e-05,8.764587327042176e-08,2.0336087687199404e-08,1.60276469073229e-10,6.0197676615239724e-09,2.159191729546693e-06
3.318635223419678e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401429769205375,0.08176188902621158,0.008465361363165457,0.0,0.00045179916560007165,0.05674675372699895,0.028222004270073653,4.328619146962471e-05,2.1733044480707517e-10,0.001937046984846439,5.001484601286803e-11,0.0005326795994476443,2.729337348057213e-09,2.5460585941895747e-07,2.7340132021150416e-09,1.4996041275669094e-10,2.3377561594732098e-07,1.892541569329926e-05,0.005889521174484959,3.755220665175277e-05,0.000554010821150852,5.621874754651653e-09,4.079494956588652e-09,3.5223388823200387e-08,6.993017302812775e-09,3.573077699229494e-05,0.0006342833560367959,4.435888918225251e-07,0.0011391150492945379,2.994990100116209e-05,8.767045026228254e-08,2.033411433465719e-08,1.6035166606665242e-10,6.018939423101896e-09,2.160112307043963e-06
3.320170553190851e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440107456274917,0.08175075239910212,0.008461446108912599,0.0,0.0004517590368831394,0.05677047664191573,0.028230134177577935,4.3274561387913674e-05,2.1759237575377669e-10,0.0019367960389331767,5.000617102477813e-11,0.000532725374253438,2.729243527223761e-09,2.5412166499594335e-07,2.7350357415229604e-09,1.4999505676240246e-10,2.3331559046324975e-07,1.893355148051514e-05,0.005888673255972346,3.7293778432539006e-05,0.0005541154584046006,5.5842994108699995e-09,4.077079920071217e-09,3.523472042470982e-08,7.0382523291883675e-09,3.595533692020443e-05,0.0006381440619081475,4.4370948261627753e-07,0.0011395824757403539,2.9962776279219432e-05,8.769500401547686e-08,2.0332138412920906e-08,1.6042683560792468e-10,6.018111519776937e-09,2.1610326948527203e-06
3.3217058829620243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400718561193037,0.08173961739397728,0.008457532728123694,0.0,0.00045171885731712483,0.05679419607965632,0.028238257300528175,4.3262939013484773e-05,2.1785443109964428e-10,0.001936545231520044,4.999750548759981e-11,0.0005327711370819914,2.7291500247723825e-09,2.5363834420870295e-07,2.7360576955773377e-09,1.500296234005994e-10,2.3285987087164808e-07,1.8941686250002642e-05,0.005887825342174629,3.703843318016757e-05,0.0005542200482432141,5.547170030411184e-09,4.074666566438732e-09,3.5246095883059823e-08,7.083571778183941e-09,3.618024290810064e-05,0.0006420094304064735,4.43829979078823e-07,0.0011400498039658247,2.9975649946686115e-05,8.771953471754589e-08,2.0330159955447614e-08,1.6050197784857092e-10,6.017283951525436e-09,2.1619528941081172e-06
3.3232412127331974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440036177471534,0.08172848400859026,0.008453621220012968,0.0,0.00045167862755911547,0.056817912042492466,0.028246373691855047,4.325132434372856e-05,2.1811661075806813e-10,0.0019362945621353707,4.998884940622751e-11,0.0005328168878877676,2.7290568405602656e-09,2.531558992887014e-07,2.7370790689829802e-09,1.5006411316409295e-10,2.3240841001399074e-07,1.894982000556568e-05,0.005886977434732211,3.67861189301417e-05,0.0005543245907949846,5.510479112044759e-09,4.0722548935654904e-09,3.525751503372821e-08,7.12897516139207e-09,3.640549229551543e-05,0.000645879412320799,4.4395038169523634e-07,0.0011405170342609701,2.998852200958196e-05,8.77440425521911e-08,2.0328178995132197e-08,1.6057709293727998e-10,6.016456718292632e-09,2.162872905930397e-06
3.3247765425043706e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440000421328255,0.08171735224073817,0.008449711583793096,0.0,0.00045163834825547554,0.05684162453266809,0.028254483403411055,4.3239717375782506e-05,2.1837891464302124e-10,0.001936044030307255,4.9980202785184386e-11,0.0005328626266261499,2.7289639744356805e-09,2.526743324084365e-07,2.738099866345764e-09,1.5009852654269877e-10,2.319611611214229e-07,1.8957952751004215e-05,0.005886129535250603,3.653678480951717e-05,0.0005544290861860411,5.474219311725397e-09,4.06984489932695e-09,3.5268977715726554e-08,7.1744620007207194e-09,3.6631082476948464e-05,0.0006497539594550279,4.4407069094221213e-07,0.0011409841669100906,3.0001392473920513e-05,8.776852769936566e-08,2.0326195564319064e-08,1.6065218101997188e-10,6.015629819993608e-09,2.1637927314251914e-06
3.3263118722755437e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439964588665433,0.0817062220882613,0.008445803818675207,0.0,0.0004515980200420639,0.05686533355239993,0.028262586485996263,4.322811810653424e-05,2.186413426690472e-10,0.0019357936355636483,4.9971565628626015e-11,0.0005329083532534331,2.7288714262381094e-09,2.52193645682058e-07,2.7391200921750757e-09,1.5013286402319851e-10,2.315180778172051e-07,1.8966084490114335e-05,0.005885281645301212,3.6290381010866506e-05,0.0005545335345403988,5.438383438858297e-09,4.067436581599946e-09,3.5280483771517784e-08,7.220031828147428e-09,3.6857010900554124e-05,0.0006536330246036281,4.4419090728826317e-07,0.0011414512021918986,3.001426134570922e-05,8.779299033536378e-08,2.03242096948136e-08,1.607272422398636e-10,6.0148032565142745e-09,2.164712371683818e-06
3.327847202046717e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399286804388494,0.081695093549042,0.00844189792386897,0.0,0.00045155764354444554,0.05688903910387801,0.028270682989383407,4.321652653262467e-05,2.1890389475124794e-10,0.001935543377432427,4.996293794034385e-11,0.0005329540677268163,2.7287791957983873e-09,2.5171384116598874e-07,2.740139750886177e-09,1.5016712608930453e-10,2.310791141188893e-07,1.8974215226688446e-05,0.005884433766422102,3.6046858766873944e-05,0.0005546379359800107,5.402964452654179e-09,4.065029938262867e-09,3.529203304693562e-08,7.26568418547949e-09,3.708327506686032e-05,0.0006575165615279082,4.443110311939104e-07,0.0011419181403796513,3.0027128630949654e-05,8.78174306329082e-08,2.0322221417893213e-08,1.6080227673753235e-10,6.013977027712299e-09,2.1656318277835648e-06
3.32938253181789e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439892697584582,0.08168396662100388,0.00843799389858259,0.0,0.0004515172193780993,0.056912741189266196,0.028278772962342394,4.3204942650451276e-05,2.1916657080527217e-10,0.0019352932554414718,4.995431972376879e-11,0.0005329997700043948,2.7286872829388258e-09,2.5123492085954427e-07,2.7411588468025244e-09,1.502013132216266e-10,2.3064422444023913e-07,1.8982344964515295e-05,0.005883585900118753,3.5806170325550046e-05,0.0005547422906248142,5.367955458572649e-09,4.062624967195813e-09,3.5303625391106114e-08,7.311418624119862e-09,3.7309872527518455e-05,0.0006614045249328758,4.4443106311186617e-07,0.0011423849817412792,3.0039994335637656e-05,8.784184876123537e-08,2.0320230764318274e-08,1.6087728465097605e-10,6.013151133417997e-09,2.1665511007879784e-06
3.330917861589063e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398566410194773,0.0816728413021107,0.008434091742022885,0.0,0.0004514767481486215,0.05693643981070266,0.028286856452664207,4.319336645617124e-05,2.1942937074730353e-10,0.0019350432691187388,4.9945710981974777e-11,0.000533045460045152,2.7285956874733536e-09,2.5075688670555365e-07,2.742177384158029e-09,1.5023542589764053e-10,2.3021336359290132e-07,1.899047370738014e-05,0.0058827380478648,3.556826892605403e-05,0.0005548465985927801,5.333349704852163e-09,4.060221666280788e-09,3.531526065637095e-08,7.357234704838732e-09,3.75368008840835e-05,0.0006652968704446594,4.4455100348721497e-07,0.0011428517265395068,3.005285846576351e-05,8.786624488617816e-08,2.0318237764342715e-08,1.60952266115674e-10,6.012325573435218e-09,2.167470191747143e-06
3.3324531913602363e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439820511641603,0.08166171759036563,0.008430191453395288,0.0,0.0004514362304519222,0.056960134970300454,0.028294933507184216,4.3181797945704654e-05,2.196922944940495e-10,0.0019347934179923308,4.993711171768242e-11,0.0005330911378089505,2.72850440920764e-09,2.5027974059097944e-07,2.743195367099249e-09,1.5026946459166034e-10,2.2978648678783935e-07,1.8998601459064824e-05,0.005881890211102766,3.5333108775111614e-05,0.0005549508599999552,5.2991405791247234e-09,4.057820033401853e-09,3.532693869821252e-08,7.403131997550592e-09,3.7764057786824215e-05,0.0006691935545884932,4.446708527575845e-07,0.0011433183750319765,3.0065721027312137e-05,8.78906191702472e-08,2.0316242447724416e-08,1.6102722126464287e-10,6.011500347542224e-09,2.1683891016979632e-06
3.3339885211314095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439784310330706,0.08165059548381029,0.008426293031903911,0.0,0.0004513956668744203,0.056983826670147966,0.02830300417180489,4.317023711473771e-05,2.199553419627307e-10,0.0019345437015905649,4.9928521933262515e-11,0.0005331368032565228,2.7284134479392255e-09,2.49803484347536e-07,2.7442127996875268e-09,1.5030342977481074e-10,2.2936354963653877e-07,1.9006728223347906e-05,0.005881042391244758,3.510064502401654e-05,0.000555055074960511,5.265321605113893e-09,4.055420066445272e-09,3.533865937518084e-08,7.449110081096858e-09,3.799164093356256e-05,0.0006730945347672414,4.447906113533143e-07,0.0011437849274713676,3.0078582026263237e-05,8.791497177270982e-08,2.03142448437353e-08,1.6110215022849252e-10,6.010675455492493e-09,2.1693078316644303e-06
3.3355238509025826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397480379486387,0.08163947498052379,0.00842239647675157,0.0,0.0004513550579932317,0.05700751491230942,0.028311068491518026,4.3158683958725914e-05,2.202185130710696e-10,0.001934294119442039,4.991994163073967e-11,0.000533182456349463,2.7283228034576505e-09,2.493281197523088e-07,2.745229685901084e-09,1.503373219150035e-10,2.2894450815199252e-07,1.901485400400473e-05,0.0058801945896731845,3.487083374620349e-05,0.0005551592435867851,5.231886439414376e-09,4.053021763299692e-09,3.53504225488223e-08,7.49516854303377e-09,3.821954806854197e-05,0.000676999769240463,4.449102796976197e-07,0.0011442513841055082,3.0091441468591407e-05,8.79393028496671e-08,2.0312244981171287e-08,1.611770531354814e-10,6.0098508970155565e-09,2.170226382657902e-06
3.3370591806737558e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397116953397947,0.08162835607862211,0.008418501787139807,0.0,0.0004513144043763535,0.0570311996988253,0.028319126510426274,4.3147138472897196e-05,2.2048180773728054e-10,0.0019340446710756963,4.9911370811795966e-11,0.0005332280970502162,2.7282324755445774e-09,2.488536485283709e-07,2.7462460296370484e-09,1.5037114147691434e-10,2.2852931874947604e-07,1.9022978804807508e-05,0.005879346807741426,3.464363191538033e-05,0.0005552633659893242,5.1988288683512715e-09,4.050625121856269e-09,3.5362228083609996e-08,7.541306979425478e-09,3.844777698132331e-05,0.0006809092171039943,4.4502985820674737e-07,0.0011447177451774932,3.0104299360266365e-05,8.796361255412882e-08,2.0310242888361927e-08,1.6125193011156681e-10,6.009026671817786e-09,2.171144755677362e-06
3.338594510444929e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439675283331513,0.08161723877625704,0.00841460896226895,0.0,0.0004512737065828456,0.05705488103171287,0.02832717827176429,4.3135600652255215e-05,2.2074522588005924e-10,0.001933795356020887,4.990280947777454e-11,0.0005332737253220705,2.7281424639739236e-09,2.483800723453981e-07,2.74726183471343e-09,1.5040488892196307e-10,2.2811793824711968e-07,1.9031102629525468e-05,0.00587849904677451,3.441899738420721e-05,0.0005553674422769245,5.166142804917503e-09,4.048230140008809e-09,3.5374075846875866e-08,7.587524994642315e-09,3.8676325505708745e-05,0.0006848228382700483,4.4514934729013007e-07,0.00114518401092579,3.0117155707253033e-05,8.798790103608696e-08,2.0308238593179812e-08,1.6132678128045623e-10,6.008202779583155e-09,2.1720629517096826e-06
3.340129840216102e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439638802734488,0.08160612307161548,0.008410718001338122,0.0,0.0004512329651630056,0.05707855891296652,0.02833522381791924,4.312407049158236e-05,2.210087674185728e-10,0.0019335461738074272,4.989425762968322e-11,0.0005333193411291464,2.7280527685119803e-09,2.479073928202839e-07,2.748277104871057e-09,1.5043856470829428e-10,2.2771032386628746e-07,1.9039225481924878e-05,0.005877651308069764,3.419688886351087e-05,0.0005554714725566739,5.1338222857876725e-09,4.045836815653924e-09,3.5385965708744445e-08,7.633822201164113e-09,3.890519151869247e-05,0.0006887405934478089,4.452687473505369e-07,0.001145650181584347,3.0130010515511677e-05,8.801216844258698e-08,2.030623212304984e-08,1.614016067636578e-10,6.007379219973997e-09,2.172980971729884e-06
3.3416651699872752e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439602254343166,0.08159500896291853,0.008406828903545289,0.0,0.0004511921806585421,0.057102233344558384,0.028343263190450853,4.311254798544305e-05,2.2127243227245022e-10,0.0019332971239656596,4.9885715268198137e-11,0.0005333649444363864,2.7279633889175334e-09,2.4743561151775144e-07,2.7492918437754434e-09,1.504721692907611e-10,2.273064332317702e-07,1.9047347365769167e-05,0.005876803592897463,3.397726590202167e-05,0.00055557545693399,5.101861468406561e-09,4.043445146691147e-09,3.5397897542068225e-08,7.680198219388259e-09,3.913437293943729e-05,0.0006926624441245193,4.453880587842151e-07,0.0011461162573826987,3.0142863790998104e-05,8.803641491779748e-08,2.0304223504958277e-08,1.6147640668052645e-10,6.006555992631737e-09,2.1738988167013886e-06
3.3432004997584484e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395656389361254,0.08158389644842097,0.008402941668087286,0.0,0.0004511513536027424,0.057125904328438545,0.02835129643011092,4.3101033128186846e-05,2.215362203617725e-10,0.0019330482060265068,4.987718239366735e-11,0.0005334105352095465,2.7278743249419937e-09,2.469647299509636e-07,2.7503060550186237e-09,1.5050570312090952e-10,2.269062243718002e-07,1.9055468284818986e-05,0.005875955902501444,3.376008886662147e-05,0.0005556793955126592,5.070254628150628e-09,4.0410551310230695e-09,3.5409871222364604e-08,7.726652677442742e-09,3.9363867728277546e-05,0.0006965883525470452,4.4550728198103245e-07,0.001146582238546068,3.01557155396637e-05,8.806064060307802e-08,2.03022127654614e-08,1.6155118114831098e-10,6.005733097177589e-09,2.174816487576265e-06
3.3447358295296215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395289572764485,0.08157278552641013,0.008399056294159834,0.0,0.00045111048452063705,0.057149571866535624,0.028359323576862317,4.3089525913951575e-05,2.2180013160706362e-10,0.0019327994195215278,4.986865900611454e-11,0.0005334561134151836,2.727785576329511e-09,2.464947495821316e-07,2.751319742120925e-09,1.505391666469655e-10,2.2650965571789587e-07,1.906358824283233e-05,0.005875108238099738,3.3545318923090565e-05,0.0005557832883948726,5.038996155560926e-09,4.0386667665554586e-09,3.542188662775449e-08,7.773185211003746e-09,3.9593673885746655e-05,0.0007005182817039053,4.456264173246139e-07,0.0011470481252954647,3.0168565767455617e-05,8.808484563704523e-08,2.030019993069422e-08,1.6162593028219962e-10,6.004910533213254e-09,2.17573398529548e-06
3.3462711593007947e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439492210112096,0.08156167619520538,0.008395172780957607,0.0,0.0004510695739291603,0.05717323596075712,0.028367344669897612,4.30780263366665e-05,2.2206416592928135e-10,0.001932550763982969,4.986014510524254e-11,0.0005335016790206483,2.727697142817093e-09,2.460256718231203e-07,2.752332908532707e-09,1.5057256031382287e-10,2.2611668610454315e-07,1.907170724356453e-05,0.0058742606008851585,3.333291801734182e-05,0.0005558871356812641,5.008080553645586e-09,4.0362800511973825e-09,3.5433943638902205e-08,7.819795463117854e-09,3.982378945162937e-05,0.0007044521953077581,4.4574546519247394e-07,0.0011475139178477834,3.018141448031688e-05,8.810903015563743e-08,2.0298185026378873e-08,1.6170065419536315e-10,6.004088300321596e-09,2.1766513107891302e-06
3.347806489071968e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439455398176253,0.08155056845315739,0.008391291127674212,0.0,0.000451028622337308,0.057196896612989816,0.028375359747657054,4.306653439005538e-05,2.223283232498082e-10,0.0019323022389438158,4.985164069043705e-11,0.0005335472319940716,2.7276090241347306e-09,2.4555749803605196e-07,2.753345557636048e-09,1.5060588456303314e-10,2.2572727476872068e-07,1.9079825290768418e-05,0.005873412992025891,3.312284885713031e-05,0.0005559909374709453,4.977502435250372e-09,4.033894982861319e-09,3.5446042138957104e-08,7.866483084028765e-09,4.00542125040381e-05,0.000708390057778333,4.458644259561457e-07,0.0011479796164158961,3.0194261684186492e-05,8.813319429217727e-08,2.0296168077832735e-08,1.6177535299899809e-10,6.003266398067284e-09,2.177568464976688e-06
3.349341818843141e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439418522187683,0.08153946229864736,0.008387411333502263,0.0,0.00045098763024628964,0.05722055382510012,0.028383368847846275,4.3055050067639664e-05,2.2259260349044313e-10,0.0019320538439378421,4.9843145760770183e-11,0.0005335927723043569,2.7275212200055113e-09,2.450902295339067e-07,2.754357692746385e-09,1.506391398327967e-10,2.253413813492759e-07,1.908794238819436e-05,0.005872565412666067,3.291507489422712e-05,0.0005560946938615397,4.9472565204956896e-09,4.031511559463271e-09,3.5458182013496534e-08,7.913247731008312e-09,4.0284941158512346e-05,0.0007123318342257964,4.4598329998130787e-07,0.0011484452212087478,3.020710738499957e-05,8.815733817743319e-08,2.0294149109976532e-08,1.6185002680236816e-10,6.0024448259974356e-09,2.1784854487672256e-06
3.350877148614314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393815828510563,0.08152835773008633,0.008383533397633374,0.0,0.00045094659814967956,0.05724420759893455,0.028391372007453394,4.304357336274149e-05,2.2285700657339272e-10,0.0019318055784996557,4.983466031500417e-11,0.0005336382999211678,2.7274337301457346e-09,2.4462386758112043e-07,2.7553693171141166e-09,1.5067232655795552e-10,2.2495896588615915e-07,1.9096058539590298e-05,0.00587171786392633,3.270956030704594e-05,0.0005561984049492158,4.917337634278294e-09,4.029129778922869e-09,3.5470363150470135e-08,7.960089068191756e-09,4.051597356714113e-05,0.0007162774904345396,4.461020876279054e-07,0.001148910732431444,3.0219951588687435e-05,8.818146193967891e-08,2.0292128147342104e-08,1.6192467571284418e-10,6.001623583642223e-09,2.1794022630596448e-06
3.3524124783854873e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393445808572934,0.08151725474591448,0.00837965731925821,0.0,0.00045090552653356326,0.05726785793632002,0.028399369262765796,4.303210426848686e-05,2.2312153242126306e-10,0.001931557442164747,4.9826184351594934e-11,0.0005336838148149179,2.7273465542650316e-09,2.4415841339417943e-07,2.756380433926155e-09,1.507054451699874e-10,2.245799888195207e-07,1.9104173748701867e-05,0.005870870346904377,3.250626998371112e-05,0.0005563020708287217,4.887740703836272e-09,4.026749639163473e-09,3.548258544014566e-08,8.007006766417272e-09,4.074730791770772e-05,0.0007202269928473824,4.4622078925027053e-07,0.0011493761502853383,3.0232794301177713e-05,8.820556570475175e-08,2.02901052140801e-08,1.6199929983594384e-10,6.00080267051549e-09,2.180318908742904e-06
3.3539478081566604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393075168838675,0.08150615334460047,0.008375783097566506,0.0,0.0004508644158766802,0.057291504839064235,0.028407360649386412,4.302064277780865e-05,2.233861809570517e-10,0.0019313094344695302,4.9817717868695686e-11,0.0005337293169567611,2.7272596920664783e-09,2.436938681422132e-07,2.7573910463074505e-09,1.50738496097001e-10,2.2420441098867887e-07,1.9112288019272433e-05,0.005870022862675497,3.230516950555659e-05,0.0005564056915934154,4.85846075637572e-09,4.024371138112279e-09,3.5494848775056176e-08,8.054000503069494e-09,4.0978942432855943e-05,0.0007241803085501761,4.463394051972371e-07,0.0011498414749681188,3.024563552839446e-05,8.822964959610913e-08,2.0288080333967398e-08,1.6207389927537e-10,5.9999820861153185e-09,2.1812353866962274e-06
