Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
1.9459705675046603e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30965691328171335,0.11186248415239163,0.010911821183512424,3.4988995714097643e-08,2.956073596273524e-08,0.0027924426986461041,0.0014536298108182917,7.6295663751142146e-11,1.5188536914291308e-14,3.542854321999745e-07,4.3586810467793607e-22,2.5685534973875572e-07,1.7380259714370594e-17,2.7584682517343858e-14,4.8048026734137841e-13,1.8249541958257313e-15,3.4884232892791343e-12,7.3916215416760292e-16,0.0053529701131292701,0.022365501020611238,1.9930863141149141e-08,0.00015167727289832635,6.9442972904513129e-09,2.9157719331161614e-12,3.4257690938230697e-08,1.826344957478948e-07,2.5458083404249649e-07,4.0002041271848488e-05,1.1091539242433043e-09,9.6212673956839181e-12,5.0344337109508768e-13
1.9620491750272717e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30955306412646239,0.11184514831853591,0.010849305829913463,3.5942225542102199e-08,3.0326062183641689e-08,0.0028313957889340596,0.0014735928868148712,7.7814643315042269e-11,1.5704868215513763e-14,3.5649317627737393e-07,4.538470131758434e-22,2.584361182923093e-07,1.7814644189785596e-17,2.8285095086967227e-14,4.9009227682646072e-13,1.8668187561709986e-15,3.5294631820609191e-12,7.6451103123902239e-16,0.005350336110934586,0.022470562576955389,2.0020699167045228e-08,0.00015255026173034597,7.0194244482033607e-09,2.9405445675148302e-12,3.4461570747827571e-08,1.8260890300531466e-07,2.5789366820988588e-07,4.0546982383142581e-05,1.1240091674618359e-09,9.8058529984437647e-12,5.1256281824906035e-13
1.978127782549883e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30945008624485448,0.11182771863676645,0.010787190032511079,3.6912163477052273e-08,3.1103994324392909e-08,0.0028705134783142462,0.0014936385994393662,7.9348270564506862e-11,1.6234053007993975e-14,3.5868702288412742e-07,4.7238707839431471e-22,2.6001242045141668e-07,1.8255579821004546e-17,2.8996217490499223e-14,4.9980493046138221e-13,1.9092676030499623e-15,3.5704908319703785e-12,7.9049034869941971e-16,0.0053477133061326397,0.022574742326312687,2.0109705806818557e-08,0.00015342047256222465,7.0945521926501284e-09,2.965319589330158e-12,3.4664899577334392e-08,1.8258380078492746e-07,2.6121838738661922e-07,4.1094026392152213e-05,1.1389204121792981e-09,9.9922502363927247e-12,5.2175190182583173e-13
1.9942063900724946e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3093479726456953,0.11181019601625029,0.010725470669360805,3.7898922483424436e-08,3.1894610316241759e-08,0.0029097941207322903,0.0015137661200454768,8.0896491006691255e-11,1.677629078432725e-14,3.6086704819819101e-07,4.9149988396075409e-22,2.6158428408604618e-07,1.8703090097780294e-17,2.971808720453883e-14,5.0961816137415332e-13,1.9523033727214967e-15,3.6115035468847665e-12,8.1710955958819465e-16,0.0053451016181328788,0.022678047341044914,2.0197889666067387e-08,0.00015428792711533635,7.1696768011832647e-09,2.9900968998680414e-12,3.4867681990397627e-08,1.825591853491437e-07,2.6455486547026776e-07,4.1643151123205259e-05,1.1538870668713285e-09,1.0180456982354872e-11,5.3101008940462913e-13
2.008677136842845e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30925680364638441,0.11179434693978116,0.010670259639051676,3.8801479993068166e-08,3.2617073188345651e-08,0.0029452846755859221,0.0015319501557269012,8.2302320870882966e-11,1.7275630802832851e-14,3.6281731658139597e-07,5.0920075541942599e-22,2.6299518915821366e-07,1.9111489583624082e-17,3.0376988997556069e-14,5.1853600363486117e-13,1.9915395439726776e-15,3.6484000376289062e-12,8.416217981028005e-16,0.0053427605378058704,0.022770279744264762,2.027655707179867e-08,0.00015506629731292957,7.2372832413745616e-09,3.0123983565768248e-12,3.5049722703684404e-08,1.8253744464324858e-07,2.6756764652335528e-07,4.2139124270302962e-05,1.1674039480592411e-09,1.0351388369222587e-11,5.3940110069064505e-13
2.02170080893616e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30917534118082673,0.11178001956815825,0.010620840277339267,3.9625575245565446e-08,3.3276173475468378e-08,0.0029773369243486975,0.0015483713849080566,8.3577602161547245e-11,1.7734336929728058e-14,3.6456308448262396e-07,5.2554337397170738e-22,2.6426196524660199e-07,1.9483631672545024e-17,3.0977490200123821e-14,5.2663162107539744e-13,2.0272619415425037e-15,3.6815931446650195e-12,8.6413827431844922e-16,0.0053406611614840796,0.02285269213847738,2.0346796361574325e-08,0.00015576494922740379,7.2981221595781479e-09,3.0324711292581361e-12,3.5213186735583838e-08,1.8251821044063531e-07,2.7028713237820963e-07,4.2586912843197809e-05,1.1796067613842587e-09,1.0506476910746658e-11,5.4700017614699304e-13
2.034724481029475e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30909443356930449,0.11176563280844781,0.010571675568336759,4.0460903677267341e-08,3.3943731666548351e-08,0.0030094932095680762,0.0015648448399650193,8.4862358454490351e-11,1.8201965210225209e-14,3.6629991902150724e-07,5.4228268500660488e-22,2.6552587758874634e-07,1.9860127127393593e-17,3.1585105803329799e-14,5.3479309282344195e-13,2.0633740282276925e-15,3.7147718345754284e-12,8.8709150018402962e-16,0.0053385689380890822,0.022934542962946537,2.0416507368815696e-08,0.00015646183042546965,7.3589526048346942e-09,3.0525452358862187e-12,3.5376300201902051e-08,1.824992892321809e-07,2.7301411362381914e-07,4.3036027956077915e-05,1.1918448989669519e-09,1.0662748664491397e-11,5.5464363857900695e-13
2.04774815312279e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30901407722922825,0.11175118712784154,0.010522763912743165,4.1307522988545731e-08,3.4619787694150372e-08,0.0030417526853376915,0.0015813700950552127,8.6156559241714557e-11,1.8678623629522189e-14,3.6802786027660958e-07,5.5942503108435437e-22,2.6678694031470174e-07,2.0240987251714632e-17,3.2199853658413331e-14,5.4302037436689256e-13,2.0998771594107539e-15,3.7479347740993757e-12,9.1048656131379731e-16,0.0053364838262348023,0.02301583584202798,2.0485693487157093e-08,0.00015715695190668622,7.4197727165801273e-09,3.0726206285101283e-12,3.5539065426202709e-08,1.8248067917953007e-07,2.7574852590288938e-07,4.3486458291900235e-05,1.2041180589246993e-09,1.0820202371108688e-11,5.6233120199215684e-13
2.060771825216105e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30893426860692574,0.11173668299004128,0.010474103724279161,4.2165490355765337e-08,3.5304381159723033e-08,0.0030741145120587012,0.0015979467275113015,8.7460173691096326e-11,1.9164420601753174e-14,3.6974694822326315e-07,5.7697679534578876e-22,2.6804516741002013e-07,2.0626223088871265e-17,3.282175116132473e-14,5.5131341927129631e-13,2.1367726803990513e-15,3.7810806510053547e-12,9.3432855634522044e-16,0.0053344057848498739,0.023096574370859664,2.0554358084723605e-08,0.00015785032455424864,7.4805806597184164e-09,3.092697260168656e-12,3.5701484711171435e-08,1.8246237846778361e-07,2.7849030543551739e-07,4.3938192635223025e-05,1.2164259420838495e-09,1.0978836743866366e-11,5.7006257982787788e-13
2.0737954973094203e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30885500417734285,0.111722120855291,0.010425693429550966,4.3034862431010072e-08,3.5997551334108793e-08,0.0031065778563821008,0.0016145743178122495,8.8773170654410734e-11,1.9659464965759915e-14,3.7145722272960866e-07,5.9494440106282609e-22,2.6930057271851245e-07,2.1015845423609872e-17,3.3450815255501335e-14,5.5967217921093428e-13,2.1740619264784643e-15,3.8142081738069724e-12,9.5862259663593256e-16,0.0053323347731745767,0.02317676211566292,2.0622504504370357e-08,0.00015854195913688095,7.5413746242847173e-09,3.1127750848861658e-12,3.5863560337963725e-08,1.8244438531387966e-07,2.8123938901244308e-07,4.4391219871050656e-05,1.2287682519489485e-09,1.1138650469164564e-11,5.7783748500464424e-13
2.0868191694027354e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30877628044375105,0.11170750118040829,0.010377531467916796,4.3915695341905537e-08,3.6699337158094241e-08,0.0031391418911519749,0.0016312524495548629,9.0095518675163998e-11,2.0163865980890751e-14,3.7315872355298971e-07,6.1333431118475233e-22,2.7055316994489787e-07,2.1409864783623634e-17,3.4087062434677633e-14,5.6809660399915485e-13,2.2117462229664436e-15,3.8473160714844969e-12,9.833738059632993e-16,0.0053302707507578324,0.023256402614038042,2.0690136063918812e-08,0.00015923186631072037,7.6021528251237681e-09,3.1328540575600441e-12,3.6025294565776055e-08,1.8242669796399134e-07,2.8399571398845295e-07,4.4845528983702011e-05,1.241144694672847e-09,1.1299642207011017e-11,5.8565562995528226e-13
2.0998428414960505e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30869809393745529,0.11169282441881555,0.010329616291354184,4.4808044691471258e-08,3.7409777242972917e-08,0.0031718057953491075,0.0016479807094254945,9.142718599636328e-11,2.0677733322811189e-14,3.7485149033644668e-07,6.3215302788350997e-22,2.7180297265740654e-07,2.1808291441117975e-17,3.4730508745703307e-14,5.7658664161856725e-13,2.2498268852648501e-15,3.8804030932086804e-12,1.0085873202250227e-15,0.0053282136774542152,0.023335499375257942,2.0757256056390455e-08,0.00015992005662113018,7.6629135015890035e-09,3.1529341340283193e-12,3.6186689634272275e-08,1.8240931468815546e-07,2.8675921827651875e-07,4.530110905568668e-05,1.2535549790267018e-09,1.1461810591564129e-11,5.9351672666770174e-13
2.1128665135893656e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30862044121750731,0.11167809102057105,0.01028194636432939,4.5711965558051476e-08,3.8128909871140482e-08,0.0032045687540353802,0.0016647586871721388,9.2768140568128588e-11,2.1201177079339995e-14,3.7653556260547636e-07,6.5140709209573175e-22,2.7304999429030721e-07,2.2211135414391552e-17,3.538116979138711e-14,5.8514223825107288e-13,2.2883052189123012e-15,3.9134680080692143e-12,1.0342682871419822e-15,0.0053261635134210046,0.02341405588055722,2.0823867750235646e-08,0.00016060654050447778,7.7236549172149101e-09,3.1730152712432969e-12,3.6347747763640473e-08,1.823922337850464e-07,2.8952984034138369e-07,4.5757949266594999e-05,1.2659988163701591e-09,1.1625154231670261e-11,6.014204867270547e-13
2.1258901856826807e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30854331887042197,0.11166330143239941,0.010234520163667996,4.6627512495286272e-08,3.8856772996705524e-08,0.0032374299582986345,0.0016815859755767576,9.4118350055217936e-11,2.173430774629925e-14,3.7821097976493349e-07,6.7110308306333598e-22,2.7429424814636561e-07,2.261840646943466e-17,3.6039060733350848e-14,5.9376333830701303e-13,2.3271825196362176e-15,3.9465096048062098e-12,1.0604218659624778e-15,0.0053241202191152675,0.023492075583418693,2.0889974389564692e-08,0.00016129132828984749,7.7843753593893736e-09,3.1930974268777904e-12,3.6508471151597172e-08,1.8237545357907195e-07,2.9230751919259756e-07,4.621603889200748e-05,1.2784759206227881e-09,1.1789671711222384e-11,6.0936662134600409e-13
2.138913857775996e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30846672350989718,0.11164845609772167,0.010187336178427603,4.7554739532159723e-08,3.9593404246133063e-08,0.0032703886051983146,0.0016984621704279944,9.5477781844395192e-11,2.2277236223387744e-14,3.7987778109619026e-07,6.9124761787102108e-22,2.7553574739922163e-07,2.3030114121537225e-17,3.6704196294908751e-14,6.0244988445383112e-13,2.3664600734043748e-15,3.9795266915463872e-12,1.0870532271687875e-15,0.005322083755290986,0.023569561909855246,2.0955579194374177e-08,0.00016197443020073745,7.8450731390911432e-09,3.2131805592222522e-12,3.6668861976607886e-08,1.8235897241896037e-07,2.9509219437930198e-07,4.6675367302421662e-05,1.2909860082356799e-09,1.1955361589653702e-11,6.1735484139969933e-13
2.151937529869311e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30839065177653702,0.11163355545668546,0.010140392909771876,4.8493700173095869e-08,4.033884091890768e-08,0.0033034438977116373,0.0017153868704941409,9.684640305170015e-11,2.283007381007698e-14,3.8153600575444597e-07,7.1184735098220196e-22,2.767745050956947e-07,2.344626763690058e-17,3.7376590763959112e-14,6.1120181764475675e-13,2.4061391564761329e-15,4.0125180955425923e-12,1.114167552185337e-15,0.0053200540829962039,0.023646518258688822,2.1020685360765674e-08,0.00016265585635669757,7.9057465905902085e-09,3.2332646281569527e-12,3.6828922401929945e-08,1.8234278867855646e-07,2.9788380598478835e-07,4.7135923962183641e-05,1.303528798162022e-09,1.212222240266961e-11,6.2538485747765809e-13
2.164961201962626e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30831510033757942,0.11161859994619414,0.010093688870846407,4.9444447398120417e-08,4.1093119988221062e-08,0.0033365950446804585,0.0017323596774964658,9.8224180529579414e-11,2.3392932201529479e-14,3.8318569276624535e-07,7.3290897377242334e-22,2.7801053415802847e-07,2.3866876034254158e-17,3.8056257995893647e-14,6.2001907714695222e-13,2.4462210354532246e-15,4.0454826629174081e-12,1.1417700330890338e-15,0.0053180311635702276,0.02372294800182535,2.1085296061168446e-08,0.00016333561677495616,7.9663940710763923e-09,3.2533495944530955e-12,3.6988654567656027e-08,1.8232690075575225e-07,3.0068229461851614e-07,4.7597698428439356e-05,1.3161040118297484e-09,1.2290252662440894e-11,6.3345637990766281e-13
2.177984874055941e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30824006588662645,0.11160358999993632,0.010047222586655932,5.0407033663064138e-08,4.1856278101677084e-08,0.003369841260758641,0.0017493801960827807,9.9611080873922297e-11,2.3965923484524824e-14,3.848268810271283e-07,7.5443921406140379e-22,2.7924384738607082e-07,2.4291948086481494e-17,3.8743211416516744e-14,6.2890160056887357e-13,2.4867069673302066e-15,4.0784192584099032e-12,1.1698658723212309e-15,0.0053160149586408394,0.023798854484526757,2.1149414444562889e-08,0.00016401372137197072,8.0270139604289161e-09,3.2734354181518339e-12,3.7148060590789846e-08,1.8231130707169753e-07,3.0348760141091475e-07,4.8060680350107791e-05,1.328711373115547e-09,1.2459450857739098e-11,6.4156911876712791e-13
2.1910085461492563e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30816554514337813,0.11158852604841459,0.010000992593943192,5.1381510899831369e-08,4.2628351582026142e-08,0.0034031817663600686,0.0017664480338013145,1.0100707043096928e-10,2.4549160133418836e-14,3.8645960929945753e-07,7.7644483564296771e-22,2.8047445745940255e-07,2.4721492322254665e-17,3.9437464024984616e-14,6.3784932388749879e-13,2.5275981995445218e-15,4.111326765126337e-12,1.198460282401765e-15,0.0053140054301215713,0.023874241025679369,2.1213043636687161e-08,0.00016469017996497285,8.0876046610181019e-09,3.2935220615255924e-12,3.7307142580724191e-08,1.8229600606996124e-07,3.0629966801059993e-07,4.8524859466858033e-05,1.3413506083154832e-09,1.2629815455223416e-11,6.4972278395954841e-13
2.2040322182425714e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30809153485336876,0.11157340851897406,0.0099549974410692178,5.236793051671445e-08,4.3409376427913093e-08,0.003436615787607203,0.0017835628010748781,1.0241211530412069e-10,2.5142755006134637e-14,3.8808391621037777e-07,7.9893263781364279e-22,2.8170237693939583e-07,2.515551702767611e-17,4.013902839675051e-14,6.468621814754589e-13,2.5688959700262658e-15,4.1442040842940244e-12,1.2275584856447471e-15,0.0053120025402089719,0.02394911091805919,2.1276186740250651e-08,0.00016536500227346034,8.1481645972385311e-09,3.3136094899776561e-12,3.7465902627648755e-08,1.8228099621708057e-07,3.0911843657498444e-07,4.8990225608093856e-05,1.3540214461173162e-09,1.280134489981211e-11,6.5791708525549784e-13
2.215753523126555e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30802535936067704,0.11155975728403569,0.009913801401034086,5.326596097419346e-08,4.4119981699050889e-08,0.0034667857275568563,0.0017990058967013334,1.0368436977929693e-10,2.5685940255932388e-14,3.8953862398106385e-07,8.1958957202546967e-22,2.8280521430239969e-07,2.5549976718396767e-17,4.0776697943468283e-14,6.5502938759173853e-13,2.6064125692053224e-15,4.1737669674656829e-12,1.2541819356293953e-15,0.0053102055842777383,0.024016054787146281,2.1332602473749331e-08,0.00016597095128342146,8.2026409515831919e-09,3.3316888138657237e-12,3.7608513104307783e-08,1.8226773503199897e-07,3.1166101105946091e-07,4.9410061706677131e-05,1.3654519980347503e-09,1.295671604018795e-11,6.6532646024622639e-13
2.2249527840611246e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30797370892339665,0.11154901339579805,0.0098816011451473753,5.3977592396818555e-08,4.4682803123695282e-08,0.0034905163326152083,0.00181115236258797,1.0468797807064679e-10,2.6118244206169742e-14,3.9067558830694953e-07,8.3608248775004638e-22,2.836692433784646e-07,2.5862111646152334e-17,4.1281322327909243e-14,6.6147615778900823e-13,2.6360887285466418e-15,4.1969506345774669e-12,1.2753681488170924e-15,0.0053087990021442365,0.024068304795821713,2.1376606803498184e-08,0.00016644560143661084,8.2453767024205767e-09,3.3458784615754187e-12,3.7720257938967887e-08,1.8225749083190059e-07,3.1366024880435203e-07,4.9740225682101325e-05,1.3744407163708013e-09,1.3079315551201726e-11,6.7116432980293134e-13
2.2341520449956943e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3079223089932443,0.11153824332444333,0.0098495161966244936,5.4695247857244211e-08,4.5250136708044497e-08,0.0035142926021151794,0.0018233217429934007,1.0569605970459966e-10,2.655586381319277e-14,3.9180840087867607e-07,8.5282490000975619e-22,2.8453194610570673e-07,2.617649222848558e-17,4.1789610143635754e-14,6.6795533640163748e-13,2.6659693095853234e-15,4.2201178526743763e-12,1.2968125319342548e-15,0.0053073956836951633,0.024120301255421982,2.1420372591394455e-08,0.00016691944761667215,8.2880951055388229e-09,3.3600684539718654e-12,3.7831844814439378e-08,1.8224738995066823e-07,3.1566275630239659e-07,5.0070968878167257e-05,1.3834448548314801e-09,1.3202494165491838e-11,6.7702209617737956e-13
2.242431379836807e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30787626231709408,0.11152852799502971,0.0098207379193151652,5.5346302773794603e-08,4.5764604992775255e-08,0.0035357300679643134,0.0018342936666242181,1.0660714778101097e-10,2.6954299594338033e-14,3.9282439355501944e-07,8.6810840558282493e-22,2.8530724807660722e-07,2.6461356961231681e-17,4.2250204656213734e-14,6.7381428568172462e-13,2.6930369642247862e-15,4.2409539826479854e-12,1.3163347423519574e-15,0.0053061354768079187,0.024166882218098019,2.1459558728333872e-08,0.00016734522451794157,8.3265263986795305e-09,3.3728397316351972e-12,3.7932138536543514e-08,1.8223842126865025e-07,3.1746779234034285e-07,5.036913011364759e-05,1.3915616869688279e-09,1.3313849577250337e-11,6.8231101305348604e-13
2.25071071467792e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30783041683818263,0.11151879168274867,0.0097920522768391634,5.6002263974299729e-08,4.6282746992376962e-08,0.0035572041137137524,0.0018452839454764604,1.0752184041574504e-10,2.7357103033596498e-14,3.938370439755863e-07,8.8359776140608545e-22,2.8608148228563937e-07,2.6748044680185337e-17,4.2713772516460644e-14,6.796994470288137e-13,2.7202708526484886e-15,4.2617762288773456e-12,1.3360689215165122e-15,0.0053048778935675701,0.024213259539783552,2.1498553283114346e-08,0.00016777035527964796,8.364942829511967e-09,3.3856112698462812e-12,3.8032305406810093e-08,1.8222956788534909e-07,3.192754465220941e-07,5.066775518039531e-05,1.3996908670245986e-09,1.3425673175704299e-11,6.8761588874352126e-13
2.2589900495190327e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30778477175113306,0.11150903449362216,0.0097634589100697982,5.6663144026537816e-08,4.680457156127733e-08,0.0035787145473584331,0.0018562924828941644,1.0844012862599619e-10,2.7764303581329689e-14,3.9484636189255525e-07,8.9929475611310272e-22,2.8685465182206007e-07,2.7036557222923233e-17,4.3180316446771789e-14,6.8561080170880348e-13,2.7476712814265107e-15,4.2825843304259956e-12,1.3560164221187028e-15,0.0053036229245992236,0.024259434035368635,2.1537357025398691e-08,0.00016819484228419181,8.4033440193447896e-09,3.3983830601994048e-12,3.8132345938872575e-08,1.8222082943311681e-07,3.2108570459183786e-07,5.096684157191296e-05,1.407832328134907e-09,1.3537964535573568e-11,6.9293664858884256e-13
2.2672693843601455e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30773932625455674,0.11149925653318156,0.009734957461673157,5.7328955413203529e-08,4.7330087501710901e-08,0.0036002611777804163,0.0018673191826681286,1.0936200339517755e-10,2.8175930746934428e-14,3.9585235703456663e-07,9.152011837015604e-22,2.8762675975754311e-07,2.7326896388917659e-17,4.3649839103059836e-14,6.9154833074889179e-13,2.7752385556204336e-15,4.3033780291028318e-12,1.3761785981956014e-15,0.0053023705605718266,0.024305406515711142,2.1575970721276266e-08,0.00016861868789928158,8.4417295928774392e-09,3.4111550941090683e-12,3.823226064447203e-08,1.822122055455457e-07,3.2289855237235118e-07,5.1266386795480133e-05,1.4159860038035605e-09,1.3650723228321357e-11,6.9827321792931228e-13
2.2755487192012583e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30769407955102995,0.11148945790647044,0.0097065475760966455,5.7999710531973527e-08,4.7859303563809726e-08,0.0036218438147439212,0.0018783639490334112,1.1028745567355592e-10,2.8592014098440215e-14,3.9685503910659706e-07,9.31318843483431e-22,2.8839780914635894e-07,2.7619063939708489e-17,4.4122343075067164e-14,6.9751201494009786e-13,2.8029729787882723e-15,4.3241570694388356e-12,1.3965568051023801e-15,0.0053011207921979161,0.024351177787662191,2.161439513328356e-08,0.00016904189447806972,8.4800991781510803e-09,3.4239273633284291e-12,3.8332050033392274e-08,1.8220369586043593e-07,3.2471397576434545e-07,5.1566388372059183e-05,1.4241518278992265e-09,1.3763948822267277e-11,7.0362552211165074e-13
2.283828054042371e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30764903084706735,0.11147963871804738,0.0096782288995576043,5.8675421695573e-08,4.8392228445693928e-08,0.0036434622688903736,0.0018894266866668497,1.1121647637888252e-10,2.9012583262106416e-14,3.9785441778983531e-07,9.4764954003513e-22,2.8916780302555235e-07,2.7913061599075718e-17,4.459783088667796e-14,7.0350183483976769e-13,2.830874852989385e-15,4.344921198663871e-12,1.4171523994842024e-15,0.0052998736102333509,0.024396748654091398,2.1652631020425521e-08,0.00016946446435928787,8.5184524064811992e-09,3.4366998599204482e-12,3.8431714610874687e-08,1.8219530001986949e-07,3.2653196074520997e-07,5.1866843836199877e-05,1.4323297346528043e-09,1.3877640882549898e-11,7.0899348649127484e-13
2.292107388883484e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30760417935309775,0.11146979907198847,0.0096500010800319828,5.9356101131844968e-08,4.8928870793563436e-08,0.003665116351733496,0.0019005073006845869,1.1214905639701772e-10,2.943766792202037e-14,3.9885050274156599e-07,9.6419508314760514e-22,2.8993674441511942e-07,2.8208891053213633e-17,4.5076304996230682e-14,7.0951777077407715e-13,2.8589444787893693e-15,4.3656701666836974e-12,1.4379667392482319e-15,0.0052986290054770615,0.024442119913912003,2.1690679138194884e-08,0.00016988639986737424,8.5567889124988403e-09,3.4494725756166653e-12,3.8531254880252168e-08,1.82187017666759e-07,3.2835249336931006e-07,5.2167750735943826e-05,1.4405196586553476e-09,1.3991798971149602e-11,7.1437703642928835e-13
2.3003867237245967e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30755952428343947,0.11145993907189025,0.0096218637672431263,6.0041760983823334e-08,4.9469239201791489e-08,0.0036868058756544387,0.0019116056966396206,1.130851865825475e-10,2.9867297819697292e-14,3.9984330359506132e-07,9.8095728777635157e-22,2.9070463631817841e-07,2.8506553950905664e-17,4.5557767796831374e-14,7.1555980284050946e-13,2.88718215526493e-15,4.3864037260572367e-12,1.4590011835358006e-15,0.0052973869687707887,0.024487292362105739,2.1728540238592278e-08,0.00017030770331260384,8.5951083341097206e-09,3.4622455025076404e-12,3.8630671343665051e-08,1.8217884844791802e-07,3.3017555976752032e-07,5.2469106632731306e-05,1.4487215348552534e-09,1.4106422647049922e-11,7.197760973026589e-13
2.3086660585657095e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30751506485627556,0.11145005882087236,0.0095938166126506817,6.0732413309808925e-08,5.0013342213018803e-08,0.0037085306538969464,0.0019227217805193766,1.1402485775939284e-10,3.0301502753682286e-14,4.0083282995948082e-07,9.9793797399136868e-22,2.9147148172113879e-07,2.8806051903698817e-17,4.6042221616667062e-14,7.2162791091029551e-13,2.9155881800087146e-15,4.4071216319740737e-12,1.4802570926947242e-15,0.0052961474909988381,0.024532266789747442,2.1766215070147662e-08,0.00017072837699121926,8.6334103123996843e-09,3.4750186331334071e-12,3.872996449831058e-08,1.8217079201458782e-07,3.3200114614563994e-07,5.2770909101309306e-05,1.4569352985555643e-09,1.4221511466172894e-11,7.2519059450683533e-13
2.3169453934068223e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30747080029362994,0.11144015842158006,0.0095658592694395587,6.1428070083448285e-08,5.0561188318248766e-08,0.0037302905005625565,0.0019338554587432961,1.1496806072141272e-10,3.0740312579152941e-14,4.0181909141977562e-07,1.0151389669270683e-21,2.9223728359386705e-07,2.9107386486077549e-17,4.6529668719319429e-14,7.277220746308298e-13,2.9441628491341459e-15,4.4278236422321392e-12,1.5017358282517404e-15,0.0052949105630878176,0.024577043984029545,2.1803704377938706e-08,0.0001711484231855535,8.6716944916945591e-09,3.4877919595159431e-12,3.8829134839265291e-08,1.8216284801866082e-07,3.3382923878482696e-07,5.3073155729638818e-05,1.4651608854121279e-09,1.4337064981366066e-11,7.3062045344944719e-13
2.325224728247935e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30742672982134334,0.11143023797618702,0.0095379913925090019,6.2128743193815214e-08,5.1112785956944389e-08,0.0037520852306058305,0.0019450066381604294,1.1591478623300141e-10,3.1183757207524154e-14,4.0280209753659888e-07,1.0325620967321555e-21,2.9300204488985009e-07,2.9410559235637796e-17,4.7020111304079295e-14,7.3384227342808282e-13,2.9729064572802157e-15,4.4485095172155807e-12,1.5234387528850724e-15,0.0052936761760063941,0.024621624728286363,2.1841008903610105e-08,0.00017156784416415358,8.7099605195357302e-09,3.5005654740568547e-12,3.8928182861370384e-08,1.8215501611564404e-07,3.3565982404141681e-07,5.3375844118803322e-05,1.473398231430843e-09,1.4453082742634962e-11,7.3606559956265551e-13
2.333504063089048e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30738285266904886,0.11142029758639793,0.0095102126384617163,6.2834444445494227e-08,5.1668143517124956e-08,0.0037739146598296186,0.0019561752260470618,1.1686502502968012e-10,3.1631866606054121e-14,4.037818578462209e-07,1.0502091985194695e-21,2.9376576854635697e-07,2.9715571653261715e-17,4.7513551506260437e-14,7.399884865089833e-13,3.001819297616277e-15,4.4691790198728183e-12,1.5453672303971114e-15,0.0052924443207650485,0.024666009802018173,2.18781293853957e-08,0.00017198664218190781,8.7482080465474566e-09,3.5133391698210048e-12,3.9027109054068668e-08,1.8214729596544006e-07,3.3749288834492598e-07,5.3678971882918954e-05,1.4816472729648194e-09,1.4569564297043694e-11,7.415259583071729e-13
