Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74),S(216)
3.716708337846628e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44288494485917557,0.07856400973027401,0.007338620686717032,1.4501211937698762e-05,0.000432738818582289,0.06357302804295502,0.030466842177263233,4.039675120491748e-05,2.958665584980593e-10,0.0018724414890495759,4.879400160853347e-11,0.0005453685162079794,2.7559701805048266e-09,4.550734079803397e-06,3.021743627086026e-09,1.5993438983497522e-10,1.019024691411012e-05,2.1504307458652853e-05,0.00564503764473917,1.2747893481894777e-05,0.0005832862302967987,9.774855424533194e-10,3.418561536305196e-09,1.097090538925365e-08,2.5985510975450415e-09,3.734470379190047e-05,0.0018641423965144233,4.20143590814969e-06,0.001272985470897303,3.4031086278928426e-05,5.803392857643446e-09,9.440324436943625e-08,5.401081130818192e-10,5.494473261104952e-06,1.9418879628090532e-08,1.4275627679441056e-10,2.4514411118464647e-06,5.44672682671235e-12,6.068956810111345e-12,6.029938690845815e-13,3.367243406266027e-14,1.1974579286419642e-19
3.719253110595525e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287727620214473,0.07854610857160357,0.0073328884757954925,1.449731840372596e-05,0.00043284030712867377,0.06361115682173636,0.03047828996067298,4.0379109051441096e-05,2.96359338902947e-10,0.001872038441354629,4.8780648809491876e-11,0.0005454405514102288,2.7558281078435857e-09,4.546518275305947e-06,3.023277964972605e-09,1.599707917111315e-10,1.0182803704263875e-05,2.151673412403195e-05,0.005643654154004762,1.2684600922880384e-05,0.0005834420437176255,9.72919822328081e-10,3.4151560116709613e-09,1.0969698432797092e-08,2.6112224310801923e-09,3.751649938659681e-05,0.0018721854270670937,4.20291236920992e-06,0.0012737273626678754,3.405075203847856e-05,5.802043197233248e-09,9.443708083781359e-08,5.404516047645489e-10,5.4908562418770164e-06,1.9423096874251847e-08,1.4277917667658622e-10,2.4528296968173205e-06,5.436592531762098e-12,6.072358724060013e-12,6.029115830378164e-13,3.366783954648527e-14,1.1978282114180043e-19
3.7217978833444215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428696019615392,0.07852821159104556,0.007327160917953781,1.4493425140963127e-05,0.0004329416598719111,0.06364927679659148,0.030489728043101468,4.036147881327667e-05,2.968524141032204e-10,0.001871635539421229,4.8767308892259396e-11,0.000545512551724561,2.7556863608007426e-09,4.542306049719546e-06,3.024811446310487e-09,1.6000711538238473e-10,1.0175365799923406e-05,2.15291550266825e-05,0.00564227093499307,1.262182891280186e-05,0.0005835977591410944,9.683910452150864e-10,3.4117540689177778e-09,1.0968496293690368e-08,2.6239130212648416e-09,3.7688479892811235e-05,0.0018802333830813184,4.204387422269062e-06,0.0012744690354972764,3.407040867822577e-05,5.800693958705328e-09,9.447088482862782e-08,5.407949446534406e-10,5.487241275199276e-06,1.9427307631123234e-08,1.4280201915212373e-10,2.4542175359981495e-06,5.426532161916479e-12,6.075758813652072e-12,6.028292269383271e-13,3.3663241118892094e-14,1.1981978242969972e-19
3.7243426560933183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428619221551682,0.0785103187874603,0.007321438009428935,1.4489532156582475e-05,0.0004330428769417399,0.0636873879701712,0.03050115643811525,4.034386044837243e-05,2.973457838384241e-10,0.0018712327826961798,4.875398179163598e-11,0.000545584517188142,2.7555449375412605e-09,4.538097401930239e-06,3.026344072056124e-09,1.600433610523195e-10,1.0167933196743104e-05,2.1541570170205713e-05,0.005640887987901319,1.2559571271263174e-05,0.0005837533766681228,9.638987741832797e-10,3.408355703260483e-09,1.0967298969896103e-08,2.6366228590654417e-09,3.786064509291796e-05,0.0018882862527603735,4.205861069145088e-06,0.001275210489470624,3.409005620389415e-05,5.799345140602164e-09,9.450465638788826e-08,5.411381328184789e-10,5.483628360770091e-06,1.9431511905370748e-08,1.428248042841913e-10,2.455604629906925e-06,5.41654484744709e-12,6.07915708010032e-12,6.027468011612799e-13,3.3658638800819346e-14,1.19856676837056e-19
3.726887428842215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285423680065455,0.07849243015971144,0.007315719746460469,1.4485639457668792e-05,0.00043314395846730155,0.06372549034511668,0.030512575159180197,4.0326253914979564e-05,2.9783944784815897e-10,0.0018708301706316806,4.8740667442826806e-11,0.0005456564478380665,2.755403836243546e-09,4.533892330807895e-06,3.027875843156915e-09,1.6007952892183806e-10,1.0160505890421104e-05,2.155397955820977e-05,0.005639505312923995,1.2497821914388928e-05,0.0005839088963992888,9.594425791188052e-10,3.4049609099375275e-09,1.0966106459420577e-08,2.649351935536563e-09,3.803299477087976e-05,0.0018963440244001545,4.207333311651405e-06,0.0012759517246724286,3.410969462116783e-05,5.7979967414804515e-09,9.453839556135703e-08,5.414811693299622e-10,5.4800174982870686e-06,1.9435709703626702e-08,1.4284753213574675e-10,2.456990979059061e-06,5.406629732410959e-12,6.082553524617393e-12,6.02664306077862e-13,3.365403261300339e-14,1.1989350447231744e-19
3.7294322015911117e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428465459154373,0.07847454570666602,0.007310006125290364,1.4481747051220805e-05,0.0004332449045771491,0.06376358392405952,0.030523984219663278,4.030865917165114e-05,2.9833340587207983e-10,0.0018704277026852707,4.872736578144234e-11,0.0005457283437113557,2.7552630550995073e-09,4.529690835206442e-06,3.0294067605513922e-09,1.601156191892126e-10,1.0153083876698195e-05,2.1566383194281858e-05,0.005638122910252904,1.2436574852958801e-05,0.0005840643184348424,9.55022036592016e-10,3.401569684201053e-09,1.096491876031195e-08,2.6621002418181942e-09,3.8205528712207584e-05,0.0019044066863874466,4.208804151587356e-06,0.001276692741186603,3.4129323935719325e-05,5.796648759910782e-09,9.457210239441387e-08,5.418240542566695e-10,5.476408687447012e-06,1.943990103249132e-08,1.4287020276955866e-10,2.458376583967446e-06,5.396785974064527e-12,6.085948148408164e-12,6.025817420558509e-13,3.364942257598233e-14,1.19930265443273e-19
3.7319769743400085e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44283884951677527,0.07845666542719439,0.0073042971421630855,1.4477854944152496e-05,0.00043334571539925646,0.06380166870962188,0.030535383632834454,4.029107617724097e-05,2.988276576498943e-10,0.0018700253783197783,4.871407674349827e-11,0.000545800204844958,2.755122592314478e-09,4.525492913964083e-06,3.0309368251693777e-09,1.6015163205013665e-10,1.0145667151356736e-05,2.1578781081980838e-05,0.005636740780077236,1.2375824190584576e-05,0.0005842196428747094,9.506367297285448e-10,3.3981820213138038e-09,1.0963735870659806e-08,2.674867769133739e-09,3.837824670392925e-05,0.001912474227198221,4.210273590735825e-06,0.0012774335390964768,3.414894415321705e-05,5.795301194477725e-09,9.460577693202364e-08,5.421667876651693e-10,5.47280192794588e-06,1.9444085898533562e-08,1.428928162482198e-10,2.4597614451424688e-06,5.387012742527033e-12,6.089340952667809e-12,6.02499109459834e-13,3.3644808710099424e-14,1.19966959857068e-19
3.734521747088905e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428311476217509,0.07843878932017001,0.007298592793325572,1.4473963143294416e-05,0.000433446391061027,0.06383974470441658,0.03054677341186835,4.02735048909024e-05,2.9932220292136125e-10,0.0018696231970032637,4.870080026541553e-11,0.0005458720312757477,2.7549824461070758e-09,4.521298565903524e-06,3.032466037932143e-09,1.6018756769777582e-10,1.0138255710219633e-05,2.1591173224878462e-05,0.005635358922583589,1.2315564121928764e-05,0.0005843748698184877,9.462862480854651e-10,3.3947979165637463e-09,1.0962557788595656e-08,2.6876545087888715e-09,3.855114853456904e-05,0.0019205466353959663,4.211741630877747e-06,0.0012781741184847994,3.416855527928429e-05,5.793954043779756e-09,9.463941921895287e-08,5.425093696228536e-10,5.4691972194787314e-06,1.9448264308289954e-08,1.4291537263412635e-10,2.4611455630920545e-06,5.3773092210031814e-12,6.0927319385930375e-12,6.024164086504639e-13,3.36401910355042e-14,1.2000358782015796e-19
3.737066519837802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282344024727366,0.07842091738446956,0.007292893075027252,1.4470071655394946e-05,0.00043354693168930317,0.06387781191104717,0.030558153569846036,4.025594527208709e-05,2.9981704142628923e-10,0.001869221158208967,4.8687536284020045e-11,0.0005459438230405244,2.754842614709267e-09,4.517107789832183e-06,3.033994399752574e-09,1.6022342632281684e-10,1.0130849549149312e-05,2.1603559626528664e-05,0.005633977337956042,1.2255788930964017e-05,0.0005845299993654597,9.419701875268987e-10,3.3914173652531086e-09,1.0961384512290936e-08,2.7004604521688603e-09,3.872423399410802e-05,0.0019286238996300753,4.213208273781441e-06,0.0012789144794337572,3.4188157319530286e-05,5.7926073064288484e-09,9.467302929961746e-08,5.428518001959105e-10,5.465594561739695e-06,1.9452436268266446e-08,1.4293787198949994e-10,2.4625289383216975e-06,5.367674605172121e-12,6.096121107373787e-12,6.023336399850848e-13,3.363556957215628e-14,1.200401494383651e-19
3.7396112925866987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281572741008257,0.07840304961897276,0.007287197983520042,1.4466180487121556e-05,0.0004336473374103743,0.0639158703321082,0.030569524119756684,4.023839728054381e-05,3.003121729045353e-10,0.0018688192614152558,4.867428473654261e-11,0.0005460155801760129,2.754703096366275e-09,4.5129205845424125e-06,3.0355219115353352e-09,1.6025920811351653e-10,1.012344866404672e-05,2.1615940290447693e-05,0.005632596026376189,1.2196492989272224e-05,0.0005846850316145979,9.37688150103137e-10,3.3880403626908386e-09,1.0960216039956344e-08,2.7132855907365194e-09,3.889750287395285e-05,0.0019367060086342626,4.2146735211959395e-06,0.001279654622024981,3.420775027957016e-05,5.7912609810505685e-09,9.470660721798675e-08,5.431940794475658e-10,5.461993954421909e-06,1.945660178493965e-08,1.4296031437640839e-10,2.463911571334485e-06,5.358108102736276e-12,6.099508460187911e-12,6.022508038181886e-13,3.363094433982927e-14,1.2007664481689997e-19
3.7421560653355954e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280800912674995,0.0783851860225624,0.007281507515058353,1.4462289645062027e-05,0.00043374760834998546,0.06395391997018508,0.03058088507449923,4.022086087631719e-05,3.008075970960034e-10,0.0018684175061055726,4.866104556061851e-11,0.0005460873027188613,2.7545638893364194e-09,4.508736948811702e-06,3.0370485741770077e-09,1.60294913255749e-10,1.0116053050850376e-05,2.1628315220170743e-05,0.005631214988023188,1.2137670754382032e-05,0.0005848399666645559,9.334397439360073e-10,3.3846669042128556e-09,1.0959052369842953e-08,2.7261299160315175e-09,3.9070954966921076e-05,0.0019447929512250045,4.2161373748710485e-06,0.001280394546339557,3.4227334164968594e-05,5.7899150662841e-09,9.474015301788155e-08,5.4353620744241e-10,5.458395397217496e-06,1.946076086475489e-08,1.429826998567354e-10,2.4652934626311286e-06,5.348608933841208e-12,6.10289399821652e-12,6.021679005003582e-13,3.3626315358111055e-14,1.201130740603075e-19
3.744700838084492e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280028541368466,0.07836732659412417,0.007275821665899092,1.4458399135725667e-05,0.0004338477446333458,0.06399196082785444,0.03059223644688395,4.020333601974636e-05,3.0130331374064354e-10,0.001868015891768383,4.8647818694287264e-11,0.0005461589907056423,2.754424991891232e-09,4.504556881402888e-06,3.0385743885662434e-09,1.603305419330525e-10,1.0108662705535382e-05,2.1640684419221495e-05,0.005629834223073806,1.2079316768143829e-05,0.0005849948046136838,9.292245831025273e-10,3.381296985171029e-09,1.0957893500239914e-08,2.7389934196677333e-09,3.9244590067202435e-05,0.0019528847163000345,4.217599836546438e-06,0.0012811342524580347,3.424690898127051e-05,5.788569560781716e-09,9.477366674281807e-08,5.438781842444466e-10,5.454798889817517e-06,1.9464913514128248e-08,1.4300502849220116e-10,2.4666746127099994e-06,5.339176330462378e-12,6.106277722635746e-12,6.020849303789032e-13,3.3621682646407387e-14,1.2014943727252418e-19
3.747245610833389e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427925562871345,0.07834947133254666,0.007270140432301666,1.4454508965544487e-05,0.0004339477463851369,0.06402999290768405,0.030603578249634073,4.018582267146371e-05,3.0179932257844993e-10,0.001867614417897122,4.863460407599214e-11,0.000546230644172851,2.7542864023153138e-09,4.500380381064356e-06,3.0400993555839188e-09,1.6036609432667486e-10,1.0101277624112556e-05,2.165304789107338e-05,0.005628453731702466,1.2021425655141328e-05,0.0005851495455600357,9.250422875210494e-10,3.377930600918848e-09,1.0956739429473472e-08,2.7518760933310617e-09,3.9418407970326386e-05,0.0019609812928368733,4.219060907938412e-06,0.0012818737404604397,3.426647473404008e-05,5.787224463208893e-09,9.480714843581529e-08,5.442200099136142e-10,5.451204431911929e-06,1.946905973944841e-08,1.4302730034439478e-10,2.4680550220671467e-06,5.329809535770324e-12,6.109659634606425e-12,6.020018937986785e-13,3.361704622394649e-14,1.2018573455690278e-19
3.7497903835822856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427848217631899,0.07833162023672134,0.007264463810527988,1.4450619140874358e-05,0.0004340476137295197,0.06406801621223296,0.030614910495387296,4.016832079239359e-05,3.0229562334946007e-10,0.0018672130839901485,4.862140164457971e-11,0.0005463022631569057,2.7541481189061475e-09,4.496207446530242e-06,3.0416234761032674e-09,1.604015706156187e-10,1.0093897802627479e-05,2.1665405639224135e-05,0.005627073514081286,1.1963992121138624e-05,0.0005853041896013562,9.208924828453933e-10,3.374567746838382e-09,1.0955590155908829e-08,2.7647779287792234e-09,3.9592408473153844e-05,0.0019690826698913685,4.22052059076664e-06,0.0012826130104262791,3.4286031428786274e-05,5.785879772244468e-09,9.484059813979078e-08,5.445616845117061e-10,5.447612023189549e-06,1.9473199547073906e-08,1.4304951547473234e-10,2.469434691196334e-06,5.320507804783864e-12,6.113039735294169e-12,6.019187911006534e-13,3.3612406109778506e-14,1.2022196601615343e-19
3.7523351563311824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427770818577863,0.07831377330554244,0.007258791796842477,1.4446729667996147e-05,0.0004341473467901437,0.06410603074405172,0.03062623319669727,4.015083034375081e-05,3.027922157937534e-10,0.0018668118895506904,4.8608211339299285e-11,0.000546373847694147,2.7540101399743048e-09,4.4920380765206246e-06,3.0431467509900285e-09,1.6043697097668504e-10,1.0086523237159637e-05,2.167775766717086e-05,0.0056256935703801235,1.190701095156198e-05,0.0005854587368350952,9.167748003561373e-10,3.371208418330993e-09,1.0954445677947605e-08,2.7776989178391757e-09,3.976659137383944e-05,0.001977188836596291,4.221978886744681e-06,0.0012833520624345532,3.4305579070988166e-05,5.7845354865799625e-09,9.487401589742562e-08,5.449032081010342e-10,5.444021663338012e-06,1.947733294333498e-08,1.4307167394447354e-10,2.470813620589064e-06,5.3112704037978185e-12,6.1164180258625894e-12,6.018356226224616e-13,3.360776232277856e-14,1.2025813175240678e-19
3.754879929080079e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427693365867072,0.07829593053790693,0.007253124387512066,1.4442840553116844e-05,0.000434246945690154,0.06414403650568232,0.030637546366035086,4.0133351287039446e-05,3.032890996514503e-10,0.001866410834086796,4.8595033099802386e-11,0.0005464453978208374,2.753872463843242e-09,4.4878722697417255e-06,3.0446691811025756e-09,1.604722955845164e-10,1.0079153923821547e-05,2.16901039783442e-05,0.005624313900766613,1.1850477010015492e-05,0.0005856131873584221,9.12688876852714e-10,3.3678526107931657e-09,1.0953305994026299e-08,2.7906390524046876e-09,3.9940956471796934e-05,0.001985299782159968,4.2234357975572005e-06,0.001284090896563765,3.4325117666160894e-05,5.783191604919693e-09,9.490740175083104e-08,5.452445807383102e-10,5.440433352043751e-06,1.948145993453665e-08,1.4309377581477066e-10,2.4721918107346054e-06,5.302096609474961e-12,6.119794507455849e-12,6.01752388699756e-13,3.3603114881652535e-14,1.202942318672297e-19
3.757424701828976e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427615859655867,0.07827809193271441,0.0072474615788061985,1.4438951802370658e-05,0.0004343464105521986,0.06418203349965833,0.03064885001579073,4.011588358405133e-05,3.037862746627105e-10,0.0018660099171112865,4.858186686614198e-11,0.0005465169135731602,2.753735088849022e-09,4.483710024886091e-06,3.0461907672920544e-09,1.605075446116393e-10,1.0071789858757942e-05,2.170244457620249e-05,0.005622934505406217,1.1794385236829466e-05,0.0005857675412682034,9.086343545559406e-10,3.36450031965097e-09,1.0952171102619042e-08,2.803598324436661e-09,4.011550356769736e-05,0.0019934154958649135,4.224891324894239e-06,0.001284829512891927,3.434464721976178e-05,5.781848125981097e-09,9.494075574205474e-08,5.455858024823822e-10,5.436847088991943e-06,1.9485580526954752e-08,1.4311582114661433e-10,2.4735692621200216e-06,5.292985709765086e-12,6.1231691812238786e-12,6.016690896643445e-13,3.359846380493539e-14,1.2033026646156665e-19
3.7599694745778726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442753830009913,0.07826025748886717,0.007241803366996837,1.4435063421820077e-05,0.0004344457414984361,0.0642200217285051,0.030660144158274436,4.009842719686472e-05,3.042837405677324e-10,0.0018656091381417045,4.856871257877187e-11,0.000546588394987221,2.753598013340712e-09,4.479551340632791e-06,3.047711510402516e-09,1.6054271822850526e-10,1.0064431038144909e-05,2.1714779464220578e-05,0.005621555384462247,1.173873064764089e-05,0.0005859217986610215,9.046108810067718e-10,3.361151540355436e-09,1.0951041002234954e-08,2.816576725960672e-09,4.029023246343314e-05,0.00200153596706652,4.226345470445994e-06,0.0012855679114965705,3.43641677372017e-05,5.780505048493926e-09,9.497407791300862e-08,5.459268733944709e-10,5.433262873866486e-06,1.9489694726837512e-08,1.4313781000083995e-10,2.4749459752301963e-06,5.283937003445132e-12,6.126542048319177e-12,6.015857258445049e-13,3.3593809110993626e-14,1.203662356358215e-19
3.7625142473267693e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274606873502964,0.07824242720527005,0.007236149748358469,1.4431175417456949e-05,0.00043454493865054285,0.06425800119473975,0.030671428805718125,4.008098208784275e-05,3.047814971067519e-10,0.0018652084967002674,4.855557017854593e-11,0.0005466598420990455,2.7534612356800884e-09,4.47539621564759e-06,3.049231411271042e-09,1.6057781660353159e-10,1.0057077458189125e-05,2.1727108645787026e-05,0.005620176538095923,1.1683508332005293e-05,0.00058607595963319,9.006181089631318e-10,3.357806268344726e-09,1.0949915691415736e-08,2.8295742490641724e-09,4.0465142962079633e-05,0.002009661185191789,4.227798235866662e-06,0.001286306092454754,3.438367922394813e-05,5.77916237120026e-09,9.500736830493804e-08,5.462677935281781e-10,5.4296807063499576e-06,1.9493802540410182e-08,1.4315974243820115e-10,2.4763219505478564e-06,5.274949798825329e-12,6.129913109869738e-12,6.015022975670911e-13,3.358915081803251e-14,1.2040213948984403e-19
