Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23),COX(50)
1.5517838392833736e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33344943799190752,0.11484843261521062,0.022673734240717551,1.2658580827977099e-13,1.8693335817322407e-13,2.2246449147932817e-09,3.3433496656020948e-08,1.9187088616070286e-18,8.5453004285754714e-25,1.5246289695097266e-09,1.9630238508404127e-35,1.5232641444720469e-09,2.6662376850434387e-26,1.5513499382323345e-22,3.6831775261642481e-20,2.0480971056750133e-22,1.2996236656603319e-15,7.7552567762367576e-27,0.0038212773693401514,0.00029561321953792844,2.169770981666871e-11,1.0135004636665315e-06,1.5025706251096467e-15,1.3806616852186095e-11,2.0080816162673141e-07,7.7022717568976211e-12,2.0243466764798473e-08,2.3886319384112803e-11,2.9366160701311325e-16,2.7478400384434458e-16,8.0947290068209915e-17,2.7451985421271557e-14
1.5686353139902287e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33342338911982916,0.11482556469546837,0.022672150645590427,1.3279595240497561e-13,1.9419767492270222e-13,2.320311890410745e-09,3.4677334609249597e-08,1.9808874722995583e-18,9.1569821640247912e-25,1.5407054026380164e-09,2.0887538790684898e-35,1.5400572450762745e-09,2.7762009382898896e-26,1.6214177829520661e-22,3.882030533049581e-20,2.14862843289591e-22,1.3481924104554406e-15,8.1660791141735145e-27,0.0038441410273490576,0.0002987786432172583,2.1859900172488635e-11,1.0302877292459008e-06,1.5138108799548806e-15,1.4203506478045324e-11,2.0328690826664798e-07,7.9124573411837815e-12,2.0765972753957192e-08,2.4987940428080968e-11,3.0449072956022716e-16,2.8656789256277841e-16,8.3253283116119383e-17,2.8471301005754996e-14
1.5854867886970838e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3333976084175731,0.11480296428331263,0.02267056740718314,1.3923363555360104e-13,2.0167291795453509e-13,2.4191319473908315e-09,3.59516888685997e-08,2.044376630367828e-18,9.8052414533926025e-25,1.5567734032555433e-09,2.2210116729946783e-35,1.5568720538798525e-09,2.8893833766500044e-26,1.6939475326065826e-22,4.0890854058419267e-20,2.2528561342733607e-22,1.3980663056544673e-15,8.593746550442697e-27,0.0038667371465002593,0.00030194331643278779,2.2022040849129207e-11,1.0471936882117613e-06,1.5250480487848767e-15,1.460719957279403e-11,2.0575990769133227e-07,8.1262512353545584e-12,2.1294982267184762e-08,2.6128617006822173e-11,3.1557916820951387e-16,2.9871339253571859e-16,8.5603145884075074e-17,2.9515545670560646e-14
1.602338263403939e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33337209275531055,0.11478062825333779,0.022668984522885752,1.459042670879037e-13,2.0936332893213656e-13,2.5211785866792631e-09,3.7256881742797879e-08,2.1091893077815477e-18,1.0491834530556633e-24,1.5728330200893091e-09,2.3600577770813255e-35,1.5737090280317717e-09,3.0058403498342025e-26,1.7690019614779901e-22,4.3045729410072622e-20,2.360869517782727e-22,1.4492671619396063e-15,9.0387493081490798e-27,0.0038890688522103846,0.00030510724412284921,2.2184132633071985e-11,1.0642181468397992e-06,1.5362821937771595e-15,1.5017712481575797e-11,2.0822686731438657e-07,8.3436800794711837e-12,2.183045448572306e-08,2.7309331955652695e-11,3.269295342119996e-16,3.1122689285908322e-16,8.7997350766265053e-17,3.0584980659951788e-14
1.619189738110794e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33334683903981904,0.11475855351669047,0.022667401990119188,1.5281330572548696e-13,2.172732034617217e-13,2.6265263353717998e-09,3.8593231645983938e-08,2.1753384591187858e-18,1.1218582309853976e-24,1.5888843015032497e-09,2.5061600138928476e-35,1.5905686222585727e-09,3.1256274511310763e-26,1.8466448638173189e-22,4.5287271187994139e-20,2.4727588068230842e-22,1.5018169377441682e-15,9.5015859857930976e-27,0.0039111392333436431,0.0003082704311691133,2.2346176287397763e-11,1.0813609100819358e-06,1.5475133771373559e-15,1.5435060253763155e-11,2.1068749978457633e-07,8.5647704581340191e-12,2.2372347440273573e-08,2.8531083054355397e-11,3.3854398502779349e-16,3.2411490039283351e-16,9.0436372595286209e-17,3.1679864027668043e-14
1.636041212817649e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33332184421405292,0.11473673702064117,0.022665819806334853,1.5996625847245074e-13,2.2540689152020493e-13,2.7352507510441818e-09,3.9961053036263098e-08,2.242837021711602e-18,1.1987370080668468e-24,1.6049272955030261e-09,2.6595935988130969e-35,1.6074512888718032e-09,3.2488005136508253e-26,1.926941061030656e-22,4.7617850812050013e-20,2.588615128776466e-22,1.5557377385791753e-15,9.9827635937628959e-27,0.0039329513426402543,0.00031143288239735917,2.2508172569125258e-11,1.0986217815432038e-06,1.5587416587191978e-15,1.5859256994778951e-11,2.1314152300970285e-07,8.7895488416398834e-12,2.2920618044713481e-08,2.9794883102742362e-11,3.5042476110353423e-16,3.3738360448376815e-16,9.2920688853634014e-17,3.2800450582008971e-14
1.6528926875245042e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33329710525671985,0.11471517574816062,0.022664237969014265,1.6736868002236082e-13,2.3376879787609598e-13,2.847428426010954e-09,4.1360656356719123e-08,2.3116979157904735e-18,1.2800147907576381e-24,1.6209620497407552e-09,2.8206412550692033e-35,1.6243574777752718e-09,3.3754156066432131e-26,2.009956408610494e-22,5.0039871095120845e-20,2.7085305034031277e-22,1.6110518163524358e-15,1.0482797590264821e-26,0.003954508197139839,0.00031459460257823521,2.2670122226519356e-11,1.1160005634603033e-06,1.5699670977286264e-15,1.6290314892715505e-11,2.1558866017931978e-07,9.0180416162878377e-12,2.3475222129910907e-08,3.1101759995227797e-11,3.6257446468071834e-16,3.5103935373869454e-16,9.5450779719299067e-17,3.3946991836172979e-14
1.6697441622313593e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33327261918186057,0.1146938667175018,0.022662656475668685,1.7502617170919731e-13,2.423633825415231e-13,2.9631369915122944e-09,4.2792347978883153e-08,2.3819340446271849e-18,1.3658935567602009e-24,1.6369886115196836e-09,2.9895933290550342e-35,1.6412876364721138e-09,3.5055290318889001e-26,2.0957578041262575e-22,5.2555766033686572e-20,2.8325978310798072e-22,1.6677815686983213e-15,1.1002211916703533e-26,0.0039758127785998274,0.0003177555964280051,2.2832025980240019e-11,1.1334970566790768e-06,1.5811897541327423e-15,1.6728244738157788e-11,2.180286397835089e-07,9.2502751289843158e-12,2.4036114477607542e-08,3.2452756794400533e-11,3.7499509337180088e-16,3.650887500519822e-16,9.8027127821487147e-17,3.511973597247438e-14
1.6865956369382144e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3332483830384359,0.11467280698178607,0.022661075323838795,1.8294438026044875e-13,2.5119516120780016e-13,3.0824551218269755e-09,4.4256430148652351e-08,2.4535582946764588e-18,1.4565822074751088e-24,1.653007027798797e-09,3.1667479059475515e-35,1.6582422100716588e-09,3.6391973201630483e-26,2.1844131944241275e-22,5.5168000567927455e-20,2.9609108808876837e-22,1.725949538295455e-15,1.1541539032522753e-26,0.0039968680339089345,0.00032091586860928179,2.2993884545491941e-11,1.1511110606321021e-06,1.5924096852561686e-15,1.717305670858051e-11,2.2046119562899436e-07,9.4862756024210201e-12,2.4603248854264833e-08,3.3848931803585726e-11,3.8768861773706951e-16,3.7953793528664506e-16,1.0065021848344516e-16,3.6318927793843263e-14
1.7034471116450695e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33322439390991643,0.11465199362859475,0.022659494511094284,1.9112899731697432e-13,2.6026870566005904e-13,3.205462538312231e-09,4.575320093465037e-08,2.5265835357165824e-18,1.5522964490161872e-24,1.6690173451973799e-09,3.3524109256096509e-35,1.6752216412961163e-09,3.7764772277700895e-26,2.2759915821180112e-22,5.7879070332087532e-20,3.0935642785570223e-22,1.7855784121704494e-15,1.2101319949517426e-26,0.0040176768754957761,0.00032407542373175493,2.315569863571432e-11,1.1688423733187984e-06,1.6036269472608546e-15,1.7624758964550342e-11,2.2288606685503236e-07,9.726069157630073e-12,2.5176578044952696e-08,3.5291358638385314e-11,4.0065767054536756e-16,3.9439315658676764e-16,1.0332053985536414e-16,3.7544808676888659e-14
1.7202985863519246e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33320064891387841,0.11463142377956526,0.022657914035033564,1.995857584460932e-13,2.6958864423958343e-13,3.332240013370045e-09,4.7282954179021332e-08,2.6010226209884568e-18,1.6532594759192354e-24,1.6850196099995063e-09,3.5468962987731788e-35,1.6922263704870739e-09,3.9174257331485758e-26,2.3705630337589738e-22,6.0691501435560136e-20,3.2306534942754653e-22,1.8466910210195935e-15,1.2682104265628013e-26,0.0040382421817326802,0.00032723426635290493,2.3317468931407679e-11,1.1866907912841543e-06,1.6148415980358106e-15,1.8083358032721659e-11,2.2530299794513716e-07,9.9696818999245742e-12,2.5756053887275264e-08,3.6781126297186599e-11,4.1390412775355003e-16,4.096611359117276e-16,1.0603858254914318e-16,3.8797616544457505e-14
1.7371500610587797e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3331771452016038,0.11461109458999218,0.022656333893283379,2.0832044162207643e-13,2.7915966229155049e-13,3.4628693743370332e-09,4.8845979450647021e-08,2.6768883873333985e-18,1.7597019595087188e-24,1.701013868158485e-09,3.7505260234960885e-35,1.709256835611812e-09,4.0621000335450416e-26,2.4681986872031323e-22,6.3607850208370856e-20,3.3722748303665555e-22,1.9093103385194325e-15,1.3284450198227379e-26,0.0040585667973347412,0.0003303924009787,2.3479196105829666e-11,1.2046561095967586e-06,1.6260536927030577e-15,1.8548860290123907e-11,2.2771173873540705e-07,1.021713980379138e-11,2.634162730516939e-08,3.8319339230628485e-11,4.2742959293736904e-16,4.2534797378565993e-16,1.0880483988772891e-16,4.0077585824579723e-14
1.7540015357656348e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33315387995768531,0.1145910032484327,0.022654754083498482,2.1733886688725448e-13,2.8898650256695304e-13,3.5974335072991484e-09,5.0442562000775912e-08,2.754193655330167e-18,1.871861646083317e-24,1.7170001653012389e-09,3.9636303018878733e-35,1.7263134722694423e-09,4.2105575417558323e-26,2.5689707574484045e-22,6.6630702923450161e-20,3.5185254088453067e-22,1.9734594806124006e-15,1.3908924616910637e-26,0.0040786535337541752,0.00033354983206429338,2.3640880841113603e-11,1.2227381218304987e-06,1.6372632842574572e-15,1.9021270062679923e-11,2.3011204442390536e-07,1.0468468710997816e-11,2.6933248342681575e-08,3.9907117410014932e-11,4.4123676703382382e-16,4.4145972876145804e-16,1.1161980817682911e-16,4.1384947405174128e-14
1.77085301047249e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33313085039963575,0.11457114697631708,0.0226531746033613,2.2664689554819399e-13,2.9907396569378935e-13,3.7360163608315444e-09,5.2072982721051646e-08,2.8329512294304139e-18,1.989984280235094e-24,1.7329785467326346e-09,4.1865476570975939e-35,1.743396713696872e-09,4.3628558829358509e-26,2.6729525449758261e-22,6.9762675572091899e-20,3.6695031588578776e-22,2.0391617048195046e-15,1.4556103075798127e-26,0.0040985051695700487,0.00033670656401470504,2.3802523780613721e-11,1.2409366200447974e-06,1.6484704285786778e-15,1.9500589586989653e-11,2.3250367557586733e-07,1.0723694479825916e-11,2.7530866197775824e-08,4.1545596394664839e-11,4.5532748845741761e-16,4.5800327202903352e-16,1.1448398620243535e-16,4.2719928614532711e-14
1.787704485179345e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33310805377750263,0.11455152302756337,0.0226515954505816,2.3625042825562024e-13,3.0942691064543477e-13,3.8787029496593728e-09,5.3737518103927746e-08,2.9131738980927681e-18,2.1143237462130779e-24,1.7489490574397552e-09,4.4196250505590396e-35,1.7605069907745901e-09,4.5190528914732286e-26,2.7802184435674407e-22,7.3006413602110277e-20,3.8253068040116796e-22,2.1064404095471768e-15,1.5226569845361518e-26,0.0041181244508734158,0.00033986260118548482,2.3964125554317145e-11,1.2592513947627064e-06,1.6596751790376276e-15,1.9986821559576298e-11,2.3488639812413783e-07,1.0982842840116067e-11,2.8134429255917535e-08,4.3235927398188131e-11,4.6970285716124518e-16,4.7498470135581555e-16,1.1739787544088061e-16,4.4082753189120292e-14
1.8045559598862e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33308548737348637,0.11453212868819691,0.022650016622896143,2.4615540478826842e-13,3.2005025512171411e-13,4.0255793582410084e-09,5.5436440205452707e-08,2.9948744339164728e-18,2.2451411994043139e-24,1.7649117420961157e-09,4.6632179994876945e-35,1.7776447320322887e-09,4.6792066079288782e-26,2.8908439452064731e-22,7.6364591607107303e-20,3.9860358496025744e-22,2.1753191333515341e-15,1.5920917943783005e-26,0.0041375140916479159,0.00034301794788337838,2.4125686816440899e-11,1.2776822349541667e-06,1.6708775853234619e-15,2.0479966753256916e-11,2.3725998337230657e-07,1.1245939337717194e-11,2.8743885123554594e-08,4.49792773536772e-11,4.8436566098591245e-16,4.9240976472077912e-16,1.2036198052741888e-16,4.5473641228857177e-14
1.8214074345930553e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33306314850156388,0.11451296127597421,0.022648438118068409,2.5636780363973317e-13,3.3094897602377422e-13,4.1767327442756951e-09,5.7170016610410601e-08,3.0780655937734821e-18,2.382706251301261e-24,1.7808666450658303e-09,4.9176906946244483e-35,1.7948103636543165e-09,4.8433752760399806e-26,3.0049056484796326e-22,7.9839913098762529e-20,4.1517905697462599e-22,2.2458215542396245e-15,1.6639749167857208e-26,0.0041566767741459216,0.00034617260836698077,2.428720817758489e-11,1.2962289280182092e-06,1.6820777012092957e-15,2.0980023063985217e-11,2.396242079941588e-07,1.1513009574969497e-11,2.9359180661656994e-08,4.6776828977803413e-11,4.9931785814578253e-16,5.1028550540854976e-16,1.2337680861978993e-16,4.6892809184573107e-14
1.8382589092999104e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33304103450711603,0.11449401814001109,0.022646859933888205,2.66893639537956e-13,3.4212810995750014e-13,4.3322513421293966e-09,5.8938510399799907e-08,3.1627601189389165e-18,2.5272974894398771e-24,1.7968138104077183e-09,5.1834161182210555e-35,1.8120043094849681e-09,5.0116173397864014e-26,3.1224812673219803e-22,8.3435110249081729e-20,4.3226719944199903e-22,2.3179714889782033e-15,1.7383674123445439e-26,0.0041756151492602341,0.00034932658684736433,2.4448690221700479e-11,1.314891259760645e-06,1.693275578912854e-15,2.1486989585790748e-11,2.4197885402604809e-07,1.1784079046940202e-11,2.9980262018935427e-08,4.8629780833807925e-11,5.1455986443117424e-16,5.2861811134411253e-16,1.264428695007655e-16,4.8340469836466922e-14
1.8551103840067655e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33301914276655992,0.11447529666041552,0.022645282068171419,2.7773896325105015e-13,3.5359275358473343e-13,4.4922244661800972e-09,6.0742180120631713e-08,3.2489707352214885e-18,2.6792008886439846e-24,1.8127532818793658e-09,5.4607761622626462e-35,1.8292269910336113e-09,5.1839914405190916e-26,3.2436496346444467e-22,8.7152943539457584e-20,4.4987818964209087e-22,2.391792892333251e-15,1.815331225549174e-26,0.0041943318368914241,0.00035247988748871489,2.4610133577784836e-11,1.3336690143786831e-06,1.704471264742803e-15,2.2000863942331678e-11,2.4432370886389828e-07,1.205917298474247e-11,3.060707466484082e-08,5.0539347393376447e-11,5.3009452254349116e-16,5.4741285570364039e-16,1.2956067629472659e-16,4.9816832249088541e-14
1.8719618587136206e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33299747068698476,0.11445679424792456,0.022643704518759661,2.8890986189479349e-13,3.6534806408938433e-13,4.6567425140875109e-09,6.2581279758029229e-08,3.3367101530925313e-18,2.8387112014735126e-24,1.828685102941128e-09,5.7501617469226469e-35,1.8464788274796599e-09,5.3605564141495248e-26,3.3684907104765801e-22,9.099620152885029e-20,4.6802227782482794e-22,2.4673098563545218e-15,1.8949291877609893e-26,0.0042128294263108542,0.00035563251440896024,2.4771538830336104e-11,1.3525619744458494e-06,1.7156648100052845e-15,2.2521639621694724e-11,2.4665856525798098e-07,1.2338316719104034e-11,3.1239563422695014e-08,5.2506759097387494e-11,5.4592417787351759e-16,5.666769489825652e-16,1.3273074473260214e-16,5.1322101764095819e-14
1.8888133334204757e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33297601570579277,0.11443850834354559,0.022642127283519969,3.0041245572082007e-13,3.7739925973864343e-13,4.8258969699783829e-09,6.4456058709608075e-08,3.4259910678128892e-18,3.0061332537485053e-24,1.8446093167600847e-09,6.0519729392457322e-35,1.8637602356773862e-09,5.5413712883992564e-26,3.4970855923954233e-22,9.4967700617765969e-20,4.8670978589155317e-22,2.5445466096949121e-15,1.9772250201250788e-26,0.0042311104765194287,0.00035878447168036335,2.4932906512963412e-11,1.3715699208887475e-06,1.7268562664921181e-15,2.3049312094722896e-11,2.489832212970052e-07,1.2621535529120204e-11,3.187767250241675e-08,5.4533262415523273e-11,5.6204834362046641e-16,5.8641684740401106e-16,1.3595359306496398e-16,5.285647999153648e-14
1.9056648081273308e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33295477529034445,0.11442043641820171,0.02264055036034452,3.122528976903774e-13,3.8975162019697321e-13,4.9997804075472865e-09,6.6366761762115639e-08,3.5168261595602468e-18,3.1817793189968891e-24,1.8605259662139396e-09,6.3666190720545272e-35,1.8810716301605835e-09,5.7264952801086293e-26,3.6295165175491121e-22,9.9070284648185732e-20,5.0595110606978758e-22,2.6235275168227691e-15,2.062283336445881e-26,0.0042491775166021211,0.00036193576333012765,2.5094237230404624e-11,1.390692632972505e-06,1.7380456772654327e-15,2.3583876402831927e-11,2.5129748039878343e-07,1.2908854312025839e-11,3.2521345532848976e-08,5.6620119904733239e-11,5.784697799104031e-16,6.066371412262656e-16,1.3922974304628689e-16,5.4420164764082461e-14
1.922516282834186e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3329337469376068,0.1144025759723815,0.0226389737471503,3.2443737499634956e-13,4.0241048695803269e-13,5.1784864930826241e-09,6.8313629070307946e-08,3.6092280935554492e-18,3.3659704881143108e-24,1.8764350938948767e-09,6.6945188630759917e-35,1.8984134231470854e-09,5.9159877926038337e-26,3.7658668698370652e-22,1.0330682465991645e-19,5.2575669958230104e-22,2.7042770772796991e-15,2.1501696460226437e-26,0.004267033046078352,0.0003650863933410046,2.5255531551112703e-11,1.4099298882895568e-06,1.749233090436377e-15,2.4125321573149125e-11,2.5360115130184785e-07,1.3200298099293983e-11,3.3170525594345923e-08,5.8768610266539481e-11,5.9519164200376854e-16,6.2734513651519168e-16,1.4255971917631056e-16,5.6013350132541136e-14
1.939367757541041e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33291292817380691,0.11438492453579274,0.022637397441878815,3.36972104992432e-13,4.1538126399702446e-13,5.3621099884063108e-09,7.029689613804189e-08,3.703209520185864e-18,3.5590393904574745e-24,1.8923367421133576e-09,7.0361005342835271e-35,1.915786024543125e-09,6.1099084131213069e-26,3.9062211931521847e-22,1.0768021870267805e-19,5.4613709531107299e-22,2.7868199250227431e-15,2.2409503564455581e-26,0.0042846795352482273,0.00036823636565185344,2.5416789952784113e-11,1.4292814627350034e-06,1.7604185581280693e-15,2.4673639245613309e-11,2.5589404804109509e-07,1.3495891984487113e-11,3.382515525091207e-08,6.098002840317363e-11,6.1221231205006965e-16,6.4854786155459936e-16,1.4594404835701419e-16,5.7636226372358496e-14
