Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CO2X(24),CH4OX(63),HOCO(73)
7.2915085094144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42803010118109125,0.05739615917937188,0.002536591039982444,1.8053390771815922e-05,0.0024238817322040484,0.10657249974498038,0.03810014275780918,2.3222154536481067e-05,1.0638439791101616e-09,0.0014218855849613833,3.7640097385162354e-11,0.0006167224442223654,2.8135397095848723e-09,1.4543288749781686e-06,4.272540842729349e-09,1.5832630727225958e-10,4.389358103138248e-06,3.6839938326202e-05,0.003985828073778955,4.260293717692353e-07,0.0007223133975486188,4.1413455459058067e-10,8.972960217708725e-10,7.678639291619971e-08,1.6193396643990744e-07,0.00088104146563328,0.016618855369451797,1.1855301938970713e-06,1.0518621607300907e-07,0.002062930012968145,4.259138395873659e-09,5.830043426232363e-05,1.14095814356522e-07,2.139141485893518e-06,4.033127529711004e-10,1.3556601034907134e-10,4.070661286538842e-06,6.192160719721567e-08,1.0048260366345337e-11,5.246737385813059e-11,1.557772527530174e-11,8.488839685245489e-13
7.309134978655114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4279627085879065,0.05730665604084327,0.002523737492262751,1.8052278394661347e-05,0.00242194376144664,0.10676392812927367,0.03812783024843834,2.3159012812056872e-05,1.0682780726790147e-09,0.001419959378714904,3.760461066301731e-11,0.0006170149717243161,2.8147779784455996e-09,1.4459737370328644e-06,4.277670713915936e-09,1.58246075942444e-10,4.370651683543962e-06,3.691151936384134e-05,0.003978985542606242,4.2222529010585694e-07,0.0007228277277262059,4.1110708846680094e-10,8.915398020856457e-10,7.718310423484906e-08,1.6286051806483457e-07,0.0008853129869825972,0.016684918020340098,1.1861937950377813e-06,1.0508556885929584e-07,0.0020663114021440684,4.252698921520988e-09,5.8413714717342375e-05,1.1416075102860459e-07,2.1291842388264213e-06,4.0388944216000606e-10,1.3548074400311219e-10,4.077934051436302e-06,6.174351417789846e-08,1.0066199264156184e-11,5.245416419528825e-11,1.5485792436536697e-11,8.492341966099046e-13
7.329320124175705e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42788555797272865,0.05720433878182969,0.00250910266648082,1.8051003412192038e-05,0.0024197247317413167,0.10698275857061837,0.03815936722898729,2.3086944581230486e-05,1.0733566509911314e-09,0.001417757628502649,3.756425972153205e-11,0.0006173491178652641,2.8162137672293753e-09,1.4364714464698156e-06,4.283523950349345e-09,1.5815336905100857e-10,4.34934619224735e-06,3.699362157515818e-05,0.003971164745010613,4.1792101941289994e-07,0.0007234145812521857,4.0767727518267854e-10,8.849954970272974e-10,7.763889084652407e-08,1.6392343054966573e-07,0.0008902079514372592,0.016760538110148302,1.1869482609545385e-06,1.0497036142872344e-07,0.0020701748533895454,4.245339339299488e-09,5.854364543945807e-05,1.1423458063224678e-07,2.117839141978124e-06,4.0454738126211846e-10,1.3538255883166043e-10,4.08627374345489e-06,6.154027533204222e-08,1.0086770777151825e-11,5.2439063291315716e-11,1.5381253399868423e-11,8.496339874470677e-13
7.349505269696296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42780843453392725,0.05710221150050517,0.002494557560768303,1.8049727241692996e-05,0.0024175059933012723,0.10720117771593499,0.03819072417771531,2.3015130804336386e-05,1.0784360473172562e-09,0.0014155602103539415,3.7524215545488094e-11,0.0006176823652482957,2.817668642228923e-09,1.4270387645091736e-06,4.289354554768831e-09,1.580597858675525e-10,4.328164220130083e-06,3.707586613131003e-05,0.003963359940945621,4.136714615246316e-07,0.000723999163412212,4.0428655634202663e-10,8.78501509531381e-10,7.809625925353812e-08,1.649883151120343e-07,0.0008951064648961182,0.016836123043541224,1.1876969318050282e-06,1.0485520801072026e-07,0.0020740289484310627,4.237995373404046e-09,5.8673801429948405e-05,1.1430784460140402e-07,2.1065551894106838e-06,4.052027008974918e-10,1.3528380242438073e-10,4.0946257452160724e-06,6.133778782553156e-08,1.0107373664543779e-11,5.242399023345841e-11,1.5277497236448535e-11,8.500324209221358e-13
7.369690415216887e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4277313390432301,0.05700027385226501,0.002480101596462858,1.804844990380396e-05,0.00241528756153387,0.1074191862939724,0.03822190223891219,2.294357049974513e-05,1.0835161940580345e-09,0.0014133671147032304,3.748447842075872e-11,0.0006180147173717839,2.819142721066856e-09,1.4176751483206715e-06,4.295162632058183e-09,1.579653356246127e-10,4.307105012715419e-06,3.715825629799589e-05,0.003955571105241546,4.0947577310027134e-07,0.0007245814852202668,4.009343769950784e-10,8.720574360533204e-10,7.855520194136385e-08,1.660551555186537e-07,0.0009000084601102484,0.01691167210769749,1.1884398479786656e-06,1.0474010943711965e-07,0.0020778737102302765,4.230666994566936e-09,5.880418785691711e-05,1.1438054687609549e-07,2.095332064205024e-06,4.0585541155995216e-10,1.35184481903213e-10,4.102990418573717e-06,6.113604874969498e-08,1.0128008818003907e-11,5.240894479683208e-11,1.5174517741029097e-11,8.504295029931521e-13
7.389875560737477e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42765427226552205,0.056898525493117955,0.0024657341987603604,1.8047171418865954e-05,0.002413069451712976,0.10763678503230678,0.0382529025492597,2.287226269001172e-05,1.0885970240548562e-09,0.001411178332011624,3.744504863695734e-11,0.0006183461777120586,2.820636121976228e-09,1.4083800596332902e-06,4.300948286622946e-09,1.578700274800413e-10,4.286167820065372e-06,3.724079534499604e-05,0.003947798212678433,4.053331262839329e-07,0.0007251615576227754,3.976201917478926e-10,8.656628763967384e-10,7.901571138557058e-08,1.6712393557191944e-07,0.0009049138701868222,0.016987184596423847,1.1891770495921407e-06,1.046250665311233e-07,0.0020817091617100583,4.2233541735109285e-09,5.893480989492647e-05,1.1445269136974176e-07,2.0841694507534814e-06,4.0650552371932175e-10,1.3508460432603472e-10,4.111368125590581e-06,6.093505520680624e-08,1.0148677129689474e-11,5.2393926761130316e-11,1.5072308760667243e-11,8.508252395749314e-13
7.410060706258068e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42757723495889377,0.05679696607968509,0.002451454796689309,1.8045891806926223e-05,0.0024108516789800995,0.10785397465734103,0.03828372623788217,2.2801206401856704e-05,1.0936784705887492e-09,0.0014089938527668245,3.74059264873267e-11,0.000618676749723606,2.822148963794773e-09,1.3991529646875345e-06,4.306711622391598e-09,1.577738705175772e-10,4.265351896756248e-06,3.7323486546084314e-05,0.003940041237987224,4.0124270837144363e-07,0.0007257393914991433,3.9434346456645146e-10,8.593174336851644e-10,7.947778005224327e-08,1.681946391102661e-07,0.0009098226285882016,0.017062659810106153,1.189908576491168e-06,1.0451008010737677e-07,0.002085535325754264,4.21605688095025e-09,5.906567272485838e-05,1.1452428196933541e-07,2.073067034760733e-06,4.0715304782112094e-10,1.3498417668721735e-10,4.119759228528453e-06,6.0734804310056e-08,1.0169379492218954e-11,5.2378935910520116e-11,1.497086419418958e-11,8.512196365395263e-13
7.430245851778659e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42750022787469016,0.05669559526919884,0.0024372628230853958,1.8044611087743144e-05,0.0024086342583455214,0.10807075589430491,0.03831437442639652,2.2730400666147237e-05,1.098760467379252e-09,0.0014068136674830623,3.736711226862846e-11,0.0006190064368392685,2.8236813659591404e-09,1.389993334188535e-06,4.312452742816755e-09,1.576768737474133e-10,4.244656501854305e-06,3.740633317893985e-05,0.003932300155850876,3.97203721486144e-07,0.0007263149976622991,3.911036685859663e-10,8.530207143339738e-10,7.994140039839135e-08,1.6926725000851182e-07,0.0009147346691310084,0.01713809705566077,1.1906344682522117e-06,1.043951509720434e-07,0.002089352225207519,4.208775087591517e-09,5.919678153377506e-05,1.14595322535609e-07,2.0620245032445723e-06,4.077979942862868e-10,1.3488320591817714e-10,4.128164089838296e-06,6.053529318352361e-08,1.0190116798647722e-11,5.2363972033540454e-11,1.4870177991665627e-11,8.516126997166895e-13
7.4504309972992495e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4274232517575582,0.05659441271950192,0.0024231577145662174,1.804332928079094e-05,0.0024064172046894023,0.10828712946725465,0.03834484822896212,2.2659844517878207e-05,1.1038429485832726e-09,0.0014046377667010243,3.7328606281033675e-11,0.000619335242470439,2.8252334484991065e-09,1.3809006432599776e-06,4.3181717508763726e-09,1.5757904610675998e-10,4.224080898891534e-06,3.748933852505905e-05,0.003924574940905474,3.93215382261714e-07,0.0007268883868592213,3.87900285924086e-10,8.467723280225563e-10,8.040656487235702e-08,1.7034175217819988e-07,0.0009196499259851913,0.017213495646486204,1.1913547641842142e-06,1.042802799228776e-07,0.0020931598828750233,4.201508764134647e-09,5.932814151477944e-05,1.1466581690320329e-07,2.0510415445365444e-06,4.0844037351089566e-10,1.347816988879216e-10,4.136583072150405e-06,6.033651896214871e-08,1.0210889942443821e-11,5.234903492300268e-11,1.4770244153890245e-11,8.520044348943252e-13
7.47061614281984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42734630734549517,0.05649341808904616,0.0024091389115061534,1.804204640526438e-05,0.00240420053276289,0.10850309609907295,0.03837514875233031,2.2589536996153487e-05,1.1089258487939251e-09,0.0014024661409877863,3.729040882801392e-11,0.0006196631700072538,2.8268053320317663e-09,1.3718743713988331e-06,4.3238687490749655e-09,1.5748039646040434e-10,4.203624355841545e-06,3.757250586966715e-05,0.003916865567741328,3.8927692153379456e-07,0.0007274595697714686,3.8473280749918897e-10,8.405718876667231e-10,8.087326591421568e-08,1.714181295679301e-07,0.0009245683336730755,0.017288854902415135,1.1920695033303069e-06,1.0416546774929779e-07,0.0020969583215223377,4.194257881273767e-09,5.9459757866875255e-05,1.1473576888083435e-07,2.0401178482824488e-06,4.09080195865894e-10,1.3467966240359126e-10,4.145016538264542e-06,6.013847879170254e-08,1.023169981746373e-11,5.2334124375894094e-11,1.4671056731874712e-11,8.52394847818933e-13
7.490801288340431e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42726939536989605,0.05639261103689162,0.002395205858011386,1.804076248008338e-05,0.0024019842571891964,0.10871865651146886,0.03840527709589362,2.251947714416713e-05,1.1140091030393539e-09,0.0014002987809367444,3.725252021623295e-11,0.0006199902228187847,2.828397137755723e-09,1.3629140024308646e-06,4.329543839444871e-09,1.5738093360126577e-10,4.1832861450955846e-06,3.765583850162965e-05,0.003909172010904041,3.853875840380891e-07,0.000728028557015696,3.816007328522584e-10,8.344190093913428e-10,8.134149595617473e-08,1.72496366163687e-07,0.0009294898270684115,0.017364174149666758,1.1927787244695169e-06,1.0405071523245794e-07,0.0021007475638751896,4.1870224096981106e-09,5.9591635794827043e-05,1.148051822514598e-07,2.0292531054426978e-06,4.097174716968365e-10,1.345771032109967e-10,4.153464851140108e-06,5.994116982875899e-08,1.0252547317928134e-11,5.231924019328331e-11,1.4572609826346364e-11,8.527839441960502e-13
7.510986433861022e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42719251655560087,0.05629199122270536,0.002381358001895077,1.8039477523897467e-05,0.002399768392464681,0.1089338114249777,0.038435234351734716,2.244966400918473e-05,1.1190926467815382e-09,0.0013981356771675408,3.7214940755439285e-11,0.0006203164042532281,2.8300089874452586e-09,1.3540190244668692e-06,4.335197123547504e-09,1.572806662509475e-10,4.16306554343864e-06,3.773933971336372e-05,0.0039014942448956104,3.815466281172057e-07,0.0007285953591441735,3.7850356997385294e-10,8.283133125032039e-10,8.181124742296609e-08,1.735764459891585e-07,0.0009344143413954077,0.017439452720799394,1.1934824661184658e-06,1.0393602314531888e-07,0.002104527632619277,4.179802320092886e-09,5.972378050901977e-05,1.1487406077244424e-07,2.0184470082925502e-06,4.103522113236313e-10,1.344740279951511e-10,4.161928373886295e-06,5.974458924066577e-08,1.0273433338397706e-11,5.2304382180228515e-11,1.44748975872561e-11,8.531717296906854e-13
7.531171579381612e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4271156716209414,0.05619155830676046,0.002367594794652694,1.803819155509017e-05,0.0023975529529599014,0.1091485615589612,0.03846502160467501,2.238009664252479e-05,1.1241764159150847e-09,0.0013959768203259959,3.71776707583593e-11,0.0006206417176380894,2.8316410034444833e-09,1.3451889298596584e-06,4.340828702474619e-09,1.5717960306028425e-10,4.142961832025681e-06,3.7823012800749366e-05,0.003893832244175468,3.7775332543284384e-07,0.000729159986645292,3.7544083513395414e-10,8.222544194641097e-10,8.228251273223525e-08,1.7465835310605068e-07,0.0009393418122277605,0.01751468995466351,1.1941807665330548e-06,1.0382139225271853e-07,0.002108298550400081,4.172597583140159e-09,5.985619722531831e-05,1.1494240817572361e-07,2.0076992504222174e-06,4.109844250402915e-10,1.3437044338079808e-10,4.170407469752266e-06,5.954873420551494e-08,1.0294358773748934e-11,5.228955014568703e-11,1.4377914213294002e-11,8.53558209927741e-13
7.551356724902203e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4270388612777875,0.05609131194993496,0.002353915691437492,1.8036904591783415e-05,0.002395337952920666,0.10936290763160754,0.03849463993232298,2.231077409954017e-05,1.1292603467659993e-09,0.0013938222010840336,3.7140710540591065e-11,0.0006209661662803708,2.8332933086614856e-09,1.3364232151617363e-06,4.3464386768496215e-09,1.570777526098859e-10,4.122974296357985e-06,3.79068610630405e-05,0.0038861859831615417,3.740069606873771e-07,0.0007297224499440699,3.7241205271738374e-10,8.162419558641924e-10,8.27552842949258e-08,1.7574207161439406e-07,0.0009442721754876697,0.01758988519635498,1.1948736637101413e-06,1.0370682331144157e-07,0.002112060339822678,4.165408169519683e-09,5.9988891164926706e-05,1.1501022816796869e-07,1.9970095267368333e-06,4.1161412311469156e-10,1.3426635593293487e-10,4.178902502117305e-06,5.935360191211364e-08,1.0315324519149931e-11,5.227474390242846e-11,1.4281653951412462e-11,8.53943390492442e-13
7.571541870422794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4269620862315943,0.05599125181371076,0.0023403201510361323,1.8035616651841687e-05,0.002393123406469075,0.10957685035993121,0.03852409040512223,2.2241695439599573e-05,1.1343443760904478e-09,0.001391671810139611,3.7104060420498936e-11,0.0006212897534667507,2.8349660265624554e-09,1.3277213810836741e-06,4.352027146828853e-09,1.5697512341067782e-10,4.103102226259584e-06,3.799088780277589e-05,0.003878555436231294,3.7030683134876966e-07,0.0007302827594026493,3.6941675506081015e-10,8.102755503954566e-10,8.322955451566006e-08,1.768275856528461e-07,0.0009492053674448526,0.017665037797168683,1.1955611953892146e-06,1.0359231707028872e-07,0.0021158130234515543,4.158234049909762e-09,6.012186755424723e-05,1.1507752443074832e-07,1.986377533456311e-06,4.12241315788335e-10,1.3416177215733127e-10,4.187413834481031e-06,5.915918955995444e-08,1.0336331470036305e-11,5.225996326694817e-11,1.4186111096357007e-11,8.543272769307429e-13
7.591727015943385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4268853471814474,0.055891377560172546,0.002326807635844469,1.8034327752876228e-05,0.0023909093276045304,0.10979039045977351,0.03855337408639925,2.2172859726069107e-05,1.1394284410735021e-09,0.0013895256382166433,3.706772071910884e-11,0.0006216124824637658,2.836659281165811e-09,1.3190829324531498e-06,4.357594212102928e-09,1.568717239044363e-10,4.083344915853813e-06,3.807509632569e-05,0.003870940577722747,3.6665224738713076e-07,0.0007308409253207925,3.664544822968554e-10,8.043548348255422e-10,8.370531579311393e-08,1.779148793989831e-07,0.0009541413247155398,0.01774014711455243,1.1962433990540535e-06,1.0347787427014443e-07,0.00211955662381044,4.1510751949880715e-09,6.0255131624739365e-05,1.1514430062069097e-07,1.975802968115076e-06,4.1286601327612363e-10,1.3405669850104415e-10,4.1959418304535695e-06,5.896549435918575e-08,1.035738052208702e-11,5.224520805938519e-11,1.4091279990204214e-11,8.547098747497425e-13
7.611912161463975e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4268086448201091,0.055791688852006735,0.002313377611843464,1.803303791224912e-05,0.002388695730204765,0.11000352864580244,0.038582492032410806,2.210426602629391e-05,1.1445124793278675e-09,0.0013873836760649302,3.7031691760004184e-11,0.0006219343565179888,2.8383731970362977e-09,1.3105073781746386e-06,4.363139971898054e-09,1.5676756246432155e-10,4.063701663539949e-06,3.815948994062377e-05,0.003863341381935512,3.63042531009972e-07,0.0007313969579363667,3.635247821967513e-10,7.984794439717054e-10,8.418256052039056e-08,1.7900393706959333e-07,0.0009590799842614785,0.01781521251206121,1.1969203119343784e-06,1.0336349564404517e-07,0.0021232911633821227,4.143931575432463e-09,6.038868861277847e-05,1.1521056036964586e-07,1.9652855295616777e-06,4.134882257661361e-10,1.3395114135292673e-10,4.204486853745764e-06,5.8772513530581795e-08,1.0378472571200314e-11,5.22304781034387e-11,1.39971550219068e-11,8.550911894180862e-13
7.632097306984565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4267319798340632,0.05569218535250045,0.0023000295485752715,1.8031747147077253e-05,0.0023864826280268294,0.110216265631513,0.03861144529239118,2.203591341157986e-05,1.149596428892601e-09,0.0013852459144600828,3.6995973869222613e-11,0.0006222553788562041,2.8401078992790924e-09,1.3019942311897353e-06,4.3686645249773885e-09,1.5666264739540569e-10,4.044171771969974e-06,3.824407195943523e-05,0.0038557578231317867,3.594770164157976e-07,0.0007319508674258303,3.6062721002458717e-10,7.926490156750253e-10,8.466128108538614e-08,1.8009474292095485e-07,0.0009640212833889107,0.017890233359311725,1.1975919710074943e-06,1.0324918191724573e-07,0.0021270166646082857,4.136803161921787e-09,6.052254375951443e-05,1.1527630728484317e-07,1.9548249179582894e-06,4.141079634194112e-10,1.3384510704413493e-10,4.2130492681593825e-06,5.8580244305512605e-08,1.0399608513469611e-11,5.221577322629182e-11,1.3903730626845565e-11,8.55471226366362e-13
7.652282452505155e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4266553529035608,0.05559286672554031,0.00228676291911945,1.8030455474236274e-05,0.002384270034708087,0.11042860212922749,0.03864023490859897,2.196780095717529e-05,1.1546802282318117e-09,0.0013831123442034465,3.696056737515336e-11,0.0006225755526855827,2.8418635135338844e-09,1.293543008438094e-06,4.374167969642391e-09,1.565569869351977e-10,4.024754548025419e-06,3.83288456969101e-05,0.003848189875537352,3.5595504953411204e-07,0.0007325026639047077,3.5776132838197743e-10,7.868631907748178e-10,8.514146987115469e-08,1.8118728124911668e-07,0.0009689651597475605,0.01796520903193721,1.1982584129999304e-06,1.0313493380728585e-07,0.0021307331498893415,4.129689925136674e-09,6.0656702310730164e-05,1.1534154494905342e-07,1.9444208347800906e-06,4.1472523636973814e-10,1.337386018486278e-10,4.22162943757735e-06,5.838868392591392e-08,1.0420789245159512e-11,5.2201093258528465e-11,1.3811001286388063e-11,8.558499909874949e-13
7.672467598025745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4265787647026647,0.055493732635611526,0.0022735772000693362,1.8029162910364462e-05,0.0023820579637671944,0.11064053885009574,0.0386688619163637,2.1899927742252828e-05,1.1597638162333518e-09,0.0013809829561220268,3.692547260843546e-11,0.0006228948811938536,2.843640165968954e-09,1.285153230818959e-06,4.379650403734192e-09,1.5645058925416439e-10,4.005449302794321e-06,3.841381447067228e-05,0.003840637513342564,3.52475987804141e-07,0.0007330523574280672,3.5492670707790705e-10,7.811216130832728e-10,8.562311925626677e-08,1.822815363901653e-07,0.0009739115513295963,0.018040138911542627,1.198919674389054e-06,1.0302075202405581e-07,0.0021344406415842714,4.122591835760312e-09,6.079116951669992e-05,1.1540627692074581e-07,1.9340729828145495e-06,4.153400547234525e-10,1.3363163198366447e-10,4.230227725953974e-06,5.819782964425675e-08,1.0442015662681755e-11,5.2186438034067345e-11,1.371896152745366e-11,8.562274886371326e-13
7.690634228994277e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4265098689878332,0.05540466945701589,0.002261778801538481,1.8027998854611665e-05,0.002380067557631724,0.11083094067649438,0.038694488043285874,2.1839045640664007e-05,1.1643388145722607e-09,0.0013790700750476968,3.6894154120280865e-11,0.0006231815567208766,2.8452572455040104e-09,1.2776545737340999e-06,4.384566710872575e-09,1.5635420771670293e-10,3.988169757872221e-06,3.8490455867316436e-05,0.003833853691524505,3.493809941368015e-07,0.0007335452918342845,3.5240192561983733e-10,7.759917325108463e-10,8.605784621286275e-08,1.8326782097837918e-07,0.0009783654032950993,0.0181075361438289,1.1995104101724885e-06,1.0291804570911405e-07,0.0021377697130397543,4.116216482128399e-09,6.091245824474646e-05,1.1546410624978288e-07,1.924807749143062e-06,4.158913008922997e-10,1.335349669060755e-10,4.237981978060654e-06,5.802666224213833e-08,1.0461159240822391e-11,5.2173269352925584e-11,1.3636710849482488e-11,8.56566157657885e-13
7.705541673752873e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4264533576924538,0.055331695948508286,0.0022521454721702826,1.802704311548951e-05,0.0023784345714892526,0.11098694234884013,0.038715419470522844,2.178922982982448e-05,1.1680928394129982e-09,0.0013775028948430684,3.686864331443497e-11,0.0006234162932589818,2.8465970838057582e-09,1.2715378628173728e-06,4.388588403398528e-09,1.5627468047924532e-10,3.974057242067103e-06,3.855346912521256e-05,0.0038282963231145045,3.468665180638747e-07,0.000733948530022305,3.503485476471787e-10,7.718085575513405e-10,8.641545616498885e-08,1.8407818242130094e-07,0.0009820216646397645,0.01816281358013717,1.1999920707363316e-06,1.0283380634328073e-07,0.0021404961153717473,4.1109940317612615e-09,6.1012179782319136e-05,1.1551125866601866e-07,1.917238438846641e-06,4.1634217675999674e-10,1.334553697408785e-10,4.244356447479063e-06,5.78866273223349e-08,1.0476897007554398e-11,5.216247799101746e-11,1.356962755655089e-11,8.568433070628753e-13
7.720449118511468e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4263968684757189,0.05525882261156896,0.002242555529907389,1.802608691371154e-05,0.0023768018894205346,0.1111427269894858,0.0387362636776739,2.1739543193379626e-05,1.1718466621288217e-09,0.0013759379826063637,3.6843303016739744e-11,0.0006236505732675336,2.847948579982318e-09,1.2654539868376215e-06,4.3925987756495625e-09,1.561947627224938e-10,3.9600048227106176e-06,3.86165935442086e-05,0.0038227474182879477,3.44374548124874e-07,0.0007343506355012616,3.4831161917230446e-10,7.676490115638033e-10,8.67738517998598e-08,1.8488945783564906e-07,0.0009856792095211183,0.018218065164723025,1.2004709574756886e-06,1.0274960415636227e-07,0.0021432176443607464,4.105779801132722e-09,6.1112077237887e-05,1.1555814031874815e-07,1.90969937466893e-06,4.1679172827831074e-10,1.3337552793113255e-10,4.250741323534587e-06,5.774697360589038e-08,1.0492660983274578e-11,5.2151699894295276e-11,1.350291262526492e-11,8.571197730300845e-13
7.735356563270064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4263404016005522,0.055186049311887204,0.0022330087688008566,1.802513025565632e-05,0.002375169516706483,0.11129829488324307,0.03875702107214804,2.1689985365887238e-05,1.1756002586969073e-09,0.0013743753346785101,3.681813336324511e-11,0.0006238843980036839,2.8493117855852687e-09,1.2594027582788382e-06,4.396597866392276e-09,1.5611445764459176e-10,3.946012228164924e-06,3.867983046444595e-05,0.0038172069666011226,3.419048409839544e-07,0.0007347516122376013,3.4629097663357935e-10,7.635129551894426e-10,8.713303004216802e-08,1.857016409690437e-07,0.0009893380134416041,0.01827329065678101,1.2009470847375204e-06,1.0266543942371344e-07,0.0021459343089544262,4.1005737784393186e-09,6.121215273227794e-05,1.1560475260756189e-07,1.90219043873735e-06,4.1723995947890395e-10,1.3329544390271935e-10,4.257136752906375e-06,5.760770000082773e-08,1.0508451529210209e-11,5.21409350003271e-11,1.3436563913969996e-11,8.57395557665411e-13
7.75026400802866e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42628395732809377,0.05511337591532901,0.0022235049839168233,1.802417314763661e-05,0.0023735374585939317,0.1114536463145754,0.038777692059352484,2.1640555983049113e-05,1.1793536052187408e-09,0.001372814947407965,3.679313449054017e-11,0.000624117768719018,2.850686752315708e-09,1.2533839907548917e-06,4.400585714258145e-09,1.5603376842440311e-10,3.93207918801394e-06,3.8743181226793675e-05,0.003811674957601029,3.394571564409555e-07,0.0007351514641803852,3.442864584414053e-10,7.594002499216072e-10,8.749298781572744e-08,1.865147255813494e-07,0.0009929980520041793,0.01832848981722494,1.2014204667967213e-06,1.0258131241849644e-07,0.002148646118087933,4.0953759518793415e-09,6.13124083874712e-05,1.1565109692502372e-07,1.8947115135684133e-06,4.176868743850191e-10,1.3321512006528428e-10,4.263542882282146e-06,5.7468805418264185e-08,1.0524269006601189e-11,5.21301832475834e-11,1.3370579294018612e-11,8.57670663064147e-13
7.765171452787256e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4262275359177098,0.055040802287936806,0.002214043971331463,1.8023215595900036e-05,0.002371905720295836,0.11160878156759794,0.03879827704270267,2.1591254681707134e-05,1.183106677919821e-09,0.0013712568171507036,3.676830653573163e-11,0.0006243506866595908,2.8520735320229288e-09,1.2473974990016323e-06,4.404562357743829e-09,1.559526982216225e-10,3.918205433058361e-06,3.880664717282866e-05,0.003806151380825578,3.370312573755751e-07,0.0007355501952613889,3.422979049445452e-10,7.553107581004162e-10,8.785372204354748e-08,1.8732870544472818e-07,0.0009966593009120774,0.01838366240867836,1.2018911178564818e-06,1.0249722341169485e-07,0.0021513530806838654,4.090186309652967e-09,6.141284632656636e-05,1.1569717465670531e-07,1.887262482067455e-06,4.1813247701144273e-10,1.3313455881234106e-10,4.269959858356066e-06,5.73302887724044e-08,1.05401137766948e-11,5.211944457541861e-11,1.3304956649680802e-11,8.579450913110564e-13
7.780078897545852e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4261711376270018,0.05496832829592917,0.0022046255281260164,1.8022257606629927e-05,0.0023702743069914803,0.11176370092607772,0.03881877642363202,2.1542081099839384e-05,1.1868594531493477e-09,0.001369700940270202,3.674364963642248e-11,0.000624583153065961,2.853472176703112e-09,1.2414430988692751e-06,4.408527835211496e-09,1.5587125017688483e-10,3.904390695310763e-06,3.8870229644816115e-05,0.0038006362258037993,3.346269096827063e-07,0.0007359478093951917,3.403251583926907e-10,7.512443429074959e-10,8.821522964790311e-08,1.88143574343692e-07,0.001000321735968598,0.018438808195465096,1.2023590520487237e-06,1.0241317267212704e-07,0.0021540552056522363,4.085004839962423e-09,6.1513468673752e-05,1.1574298718122026e-07,1.8798432275283287e-06,4.18576771364492e-10,1.3305376252137536e-10,4.276387827826612e-06,5.719214898053387e-08,1.0555986200740603e-11,5.210871892404949e-11,1.3239693878057677e-11,8.582188444804641e-13
