Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
4.855624227758908e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43755065002794857,0.071612505770154003,0.0053543583704839491,0.0,0.0024159516687623909,0.076434162209610274,0.03251395689219902,3.3951100945866433e-05,4.7882584470109217e-10,0.0017179694520839651,4.4764207992973406e-11,0.000567765859595274,2.7640805194237794e-09,3.5047706759737973e-07,3.357048299753884e-09,1.5825243333195913e-10,8.6074281506324558e-07,2.7900974562091963e-05,0.0050836034640824503,2.0451077930820651e-06,0.00062907413014622396,1.5464727372717895e-09,2.2884613327490389e-09,3.4777357048343723e-08,5.0951070592112069e-08,0.00032533495635296046,0.0072029987481382991,1.0717410489066082e-07,1.0366314949064862e-06,0.0015122394516557669,4.4153911136301087e-05,9.9532929004275203e-08,3.0045278941022726e-10
4.861023708998719e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43753175778286513,0.071578239137997907,0.0053459059831136007,0.0,0.0024151858176466728,0.076507731162284279,0.032531636750655825,3.3922176187087067e-05,4.7998385983716336e-10,0.0017172407998980743,4.474619759725841e-11,0.00056789285309291496,2.7641489820857188e-09,3.4980898947839216e-07,3.3596241753437131e-09,1.582862015308178e-10,8.6029454369865273e-07,2.7925490640278214e-05,0.0050809519803996037,2.0364809762299927e-06,0.00062933682529375248,1.540806846876473e-09,2.2838796825047571e-09,3.4832761914234204e-08,5.1131773277475183e-08,0.00032633865115207184,0.0072218930567927164,1.071355042942972e-07,1.0371416141779654e-06,0.0015136303565686867,4.4192709094053948e-05,9.9582751455518909e-08,3.0073915290724215e-10
4.8664231902385306e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4375128551031115,0.071543989023454366,0.0053374676668928337,0.0,0.002414420174671375,0.0765812643766626,0.03254928820641198,3.3893278053638845e-05,4.8114278459933196e-10,0.0017165125053301897,4.4728202238397607e-11,0.00056801973850995296,2.764217837051234e-09,3.4914495846155164e-07,3.3621972925974033e-09,1.583197688718724e-10,8.5984751162605442e-07,2.7949987393254818e-05,0.0050783017559295589,2.0279021364254869e-06,0.00062959920635837592,1.5351697584865378e-09,2.2793075804976302e-09,3.4888325287822056e-08,5.1312764934541842e-08,0.00032734340807989785,0.0072407966146968671,1.070969133151686e-07,1.0376507698408139e-06,0.0015150203922382828,4.4231476468670844e-05,9.9632479916734976e-08,3.0102524209190946e-10
4.871822671478342e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43749394202903535,0.071509755419414248,0.005329043397679525,0.0,0.0024136547403035536,0.076654761867115645,0.032566911307668117,3.3864406520462203e-05,4.823026167307454e-10,0.0017157845682205272,4.4710221892090714e-11,0.0005681465160054151,2.7642870835855285e-09,3.4848493956897864e-07,3.3647676544343062e-09,1.5835313580108333e-10,8.5940170923935694e-07,2.7974464836211257e-05,0.0050756527906639518,2.0193709332395515e-06,0.00062986127384656978,1.5295612793923099e-09,2.2747450063103027e-09,3.4944047154838612e-08,5.1494045298380593e-08,0.00032834922506579063,0.0072597093830032702,1.0705833198521142e-07,1.0381589635777681e-06,0.0015164095590762395,4.4270213284162712e-05,9.9682114552045076e-08,3.0131105707926355e-10
4.877222152718153e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43747501860090349,0.07147553831876978,0.0053206331513720503,0.0,0.0024128895150064304,0.076728223648017499,0.03258450610254416,3.3835561562528057e-05,4.8346335397558175e-10,0.0017150569884094434,4.4692256534097222e-11,0.00056827318573790867,2.7643567209551943e-09,3.4782889813851888e-07,3.3673352637728866e-09,1.5838630276357873e-10,8.5895712702113534e-07,2.7998922984301512e-05,0.0050730050845925936,2.0108870292272127e-06,0.00063012302826292793,1.5239812191655956e-09,2.2701919395673638e-09,3.4999927499318063e-08,5.1675614102143235e-08,0.0003293561000410882,0.0072786313229430176,1.0701976033541097e-07,1.0386661970733746e-06,0.0015177978574946217,4.4308919564553135e-05,9.9731655525356967e-08,3.0159659799237684e-10
4.882621633957964e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43745608485890214,0.071441337714414563,0.0053122369039092319,0.0,0.0024121244992394231,0.076801649733745966,0.032602072639079722,3.3806743154837596e-05,4.8462499407905965e-10,0.001714329765737433,4.4674306140236275e-11,0.00056839974786562677,2.7644267484257743e-09,3.4717679982090134e-07,3.3699001235305444e-09,1.5841927020365583e-10,8.5851375554176454e-07,2.8023361852689759e-05,0.0050703586377034609,2.0024500898975453e-06,0.0006303844701110781,1.518429388149755e-09,2.2656483599390431e-09,3.5055966306522439e-08,5.1857471080519343e-08,0.00033036403093760955,0.007297562395827125,1.0698119839755213e-07,1.0391724720033206e-06,0.0015191852879058731,4.434759533383264e-05,9.9781103000260875e-08,3.0188186494780804e-10
4.8880211151977755e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43743714084313678,0.071407153599243642,0.0053038546312702724,0.0,0.0024113596934581755,0.076875040138682502,0.032619610965234053,3.3777951272422073e-05,4.8578753478744758e-10,0.0017136029000451272,4.4656370686386222e-11,0.00056852620254634468,2.7644971652664438e-09,3.4652861057692103e-07,3.3724622366236024e-09,1.5845203856478202e-10,8.5807158545855498e-07,2.8047781456545125e-05,0.005067713449982714,1.9940597836823122e-06,0.00063064559989393302,1.5129055982893327e-09,2.261114247139542e-09,3.5112163560846931e-08,5.2039615967462836e-08,0.00033137301568794079,0.0073165025630461383,1.0694264620313776e-07,1.0396777900413029e-06,0.0015205718507228148,4.4386240615963919e-05,9.9830457140093775e-08,3.021668580605829e-10
4.893420596437587e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43741818659363235,0.071372985966153366,0.0052954863094747074,0.0,0.00241059509811459,0.076948394877211987,0.032637121128886178,3.3749185890342668e-05,4.8695097384807413e-10,0.0017128763911732898,4.4638450148483945e-11,0.00056865254993742178,2.7645679707484445e-09,3.4588429667464781e-07,3.3750216059674578e-09,1.5848460828959591e-10,8.5763060751490743e-07,2.8072181810991455e-05,0.0050650695214146998,1.9857157819039517e-06,0.00063090641811253741,1.5074096641331151e-09,2.2565895809238558e-09,3.5168519244270899e-08,5.2222048494047701e-08,0.00033238305222661681,0.0073354517860688313,1.069041037823152e-07,1.0401821528653317e-06,0.0015219575463586428,4.4424855434932085e-05,9.9879718108003769e-08,3.0245157745789255e-10
4.898820077677398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43739922215033383,0.071338834808041526,0.0052871319145823409,0.0,0.0024098307136568554,0.077021713963723037,0.032654603177835112,3.3720446983690284e-05,4.8811530900933837e-10,0.0017121502389628165,4.4620544502524934e-11,0.00056877879019580932,2.7646391641410474e-09,3.4524382468665921e-07,3.3775782344764711e-09,1.5851697981990869e-10,8.5719081253947322e-07,2.8096562931162317e-05,0.0050624268519819486,1.9774177587472683e-06,0.00063116692526709944,1.5019414007728664e-09,2.2520743410926365e-09,3.5225033340382221e-08,5.2404768393356645e-08,0.00033339413848851426,0.0073544100264436715,1.0686557116625922e-07,1.0406855621431407e-06,0.001523342375226924,4.4463439814689725e-05,9.9928886066809357e-08,3.0273602325921609e-10
4.904219558917209e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43738024755310567,0.07130470011780736,0.0052787914226931883,0.0,0.0024090665405294754,0.077094997412607585,0.032672057159799851,3.3691734527585321e-05,4.892805380207179e-10,0.0017114244432547328,4.4602653724562809e-11,0.0005689049234780441,2.764710744717153e-09,3.4460716148729767e-07,3.3801321250638416e-09,1.5854915359670515e-10,8.5675219144531169e-07,2.8120924832208518e-05,0.0050597854416651929,1.9691653912288828e-06,0.00063142712185696706,1.4965006245677747e-09,2.2475685074910058e-09,3.5281705832441256e-08,5.2587775398511054e-08,0.00033440627240955535,0.0073733772457980056,1.0682704838614737e-07,1.0411880195388315e-06,0.0015247263377415957,4.4501993779149202e-05,9.9977961179059907e-08,3.0302019557833206e-10
4.9096190401570204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43736126284173249,0.07127058188835142,0.0052704648099474232,0.0,0.0024083025791733028,0.077168245238261032,0.032689483122419594,3.3663048497177553e-05,4.9044665863278057e-10,0.0017106990038901902,4.4584777790708611e-11,0.00056903094994025362,2.7647827117527266e-09,3.4397427424995277e-07,3.3826832806417928e-09,1.585811300601448e-10,8.5631473522907566e-07,2.8145267529224284e-05,0.0050571452904433611,1.9609583591660669e-06,0.00063168700837969746,1.4910871549378731e-09,2.2430720600034893e-09,3.5338536700306056e-08,5.2771069238414816e-08,0.0003354194519275067,0.0073923534058371373,1.0678853547125645e-07,1.0416895267241971e-06,0.0015261094343169612,4.4540517352256681e-05,1.0002694360714889e-07,3.0330409454682897e-10
4.915018521396832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43734226805591919,0.071236480112575717,0.0052621520525253148,0.0,0.0024075388300255655,0.077241457455082332,0.032706881113253775,3.363438886764596e-05,4.9161366859719426e-10,0.0017099739207104667,4.4566916677130836e-11,0.00056915686973816205,2.7648550645207272e-09,3.4334513044436733e-07,3.3852317041215395e-09,1.5861290964956302e-10,8.5587843497019656e-07,2.8169591037309563e-05,0.0050545063982935894,1.9527963451501751e-06,0.00063194658533212694,1.4857008116562747e-09,2.2385849785601393e-09,3.5395525925752191e-08,5.2954649644374846e-08,0.00033643367498037365,0.0074113384683458057,1.0675003245209226e-07,1.042190085359468e-06,0.0015274916653676904,4.4579010557929681e-05,1.0007583351313018e-07,3.035877202883011e-10
4.919878054512662e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43732516416779232,0.07120580257640885,0.0052546823974924002,0.0,0.0024068516375892793,0.077307318016573298,0.032722515428371651,3.3608617753325396e-05,4.9266473610407222e-10,0.001709321650255649,4.455085432659647e-11,0.00056927010648667774,2.7649205112153818e-09,3.4278207500393819e-07,3.3875229517144795e-09,1.5864134331519881e-10,8.5548674577395634e-07,2.8191465800561149e-05,0.0050521324718450725,1.9454887628395553e-06,0.00063217994031646257,1.4808761473932699e-09,2.2345545966776768e-09,3.5446951609730785e-08,5.3120116802645647e-08,0.00033734736624719121,0.0074284326046931233,1.0671538822124391e-07,1.0426397784881953e-06,0.0015287349336327984,4.4613628498598042e-05,1.001197554558122e-07,3.0384274993807654e-10
4.924737587628492e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43730805218029783,0.071175138356802267,0.0052472239287018807,0.0,0.0024061646177067535,0.077373149757077375,0.03273812715936069,3.3582867985579175e-05,4.9371652052863493e-10,0.0017086696680665312,4.4534803943935638e-11,0.00056938325707586257,2.7649862692426596e-09,3.422220023290621e-07,3.3898119907856374e-09,1.5866961818718945e-10,8.5509597935575903e-07,2.8213325044026175e-05,0.0050497595652057737,1.9382171627240977e-06,0.00063241304531076747,1.4760731816858989e-09,2.2305317704990095e-09,3.5498505533132189e-08,5.3285815664022071e-08,0.00033826189960709131,0.0074455338934006788,1.0668075205190169e-07,1.0430887058444214e-06,0.0015299775014619274,4.4648221878394493e-05,1.0016360270445099e-07,3.0409755846108734e-10
4.9295971207443225e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43729093212221487,0.071144487448584565,0.0052397766288722518,0.0,0.002405477770689308,0.077438952687098259,0.032753716340726595,3.3557139546372691e-05,4.947690202341704e-10,0.0017080179740276563,4.4518765511893002e-11,0.00056949632161839799,2.7650523380750136e-09,3.4166488931032418e-07,3.3920988234550553e-09,1.5869773458410302e-10,8.5470612938129151e-07,2.8235168778663822e-05,0.0050473876783553211,1.9309813190595612e-06,0.00063264590067482415,1.4712917869713769e-09,2.2265164854804483e-09,3.55501876802307e-08,5.3451746029749497e-08,0.00033917727355916926,0.0074626423067723022,1.0664612396516829e-07,1.0435368686373266e-06,0.0015312193691581202,4.4682790714756072e-05,1.0020737537669641e-07,3.0435214595968686e-10
4.934456653860153e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43727380402227078,0.071113849846585128,0.0052323404807481698,0.0,0.0024047910968459526,0.077504726817141725,0.032769283006923063,3.3531432417690062e-05,4.9582223358471049e-10,0.001707366568023643,4.4502739013250043e-11,0.00056960930022670006,2.7651187171867754e-09,3.4111071302617227e-07,3.394383451841933e-09,1.5872569282396973e-10,8.5431718956856389e-07,2.8256997015515498e-05,0.005045016811272179,1.9237810078515505e-06,0.00063287850676778032,1.4665318345197647e-09,2.2225087271121218e-09,3.5601998038616672e-08,5.3617907706014718e-08,0.00034009348660335703,0.0074797578171629407,1.0661150398411131e-07,1.0439842680620549e-06,0.0015324605370246516,4.4717335025022534e-05,1.0025107358990637e-07,3.0460651250539996e-10
4.939316186975983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43725666790914125,0.071083225545634315,0.0052249154671004262,0.0,0.002404104596483408,0.077570472157715578,0.032784827192351824,3.350574658153402e-05,4.9687615894503711e-10,0.0017067154499391878,4.4486724430824629e-11,0.00056972219301292275,2.7651854060581255e-09,3.4055945074138855e-07,3.3966658780646797e-09,1.5875349322428275e-10,8.5392915368745233e-07,2.827880976556159e-05,0.005042646963933653,1.9166160068357346e-06,0.00063311086394757178,1.4617931990063536e-09,2.2185084809066221e-09,3.5653936590789535e-08,5.3784300492473356e-08,0.00034101053724106326,0.0074968803969779688,1.0657689212889909e-07,1.0444309053290735e-06,0.0015337010053650304,4.4751854826579705e-05,1.0029469746143421e-07,3.0486065819560291e-10
4.94368976678023e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43724123857970942,0.071055675042903305,0.005218242460575815,0.0,0.0024034868947348841,0.077629618357921967,0.032798797766572553,3.3482647519244009e-05,4.9782529918680068e-10,0.001706129689739161,4.4472321480836095e-11,0.00056982372323513097,2.7652456904520143e-09,3.4006578751284856e-07,3.3987181805652168e-09,1.5877837889372179e-10,8.5358068914822474e-07,2.8298428008425382e-05,0.0050405149731909335,1.9101975138187714e-06,0.00063331977288437122,1.4575465497358088e-09,2.2149146702697391e-09,3.5700790879978124e-08,5.3934251434928041e-08,0.00034183659771862409,0.0075122967404043948,1.0654574842421346e-07,1.0448322282179381e-06,0.0015348168290275441,4.4782901707426133e-05,1.0033389548048196e-07,3.050892005710544e-10
4.947625988604053e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43722734667073004,0.071030888795393349,0.0052122444436203215,0.0,0.0024029310836983855,0.077682830013572776,0.032811355758772601,3.3461873086048713e-05,4.9868001639044392e-10,0.0017056027048086362,4.4459367056237946e-11,0.00056991504114380434,2.765300160250392e-09,3.3962347959361783e-07,3.4005637304492331e-09,1.5880066709462115e-10,8.5326768910684701e-07,2.8316073715824258e-05,0.0050385968877150944,1.9044450394867209e-06,0.00063350761900546413,1.4537391661797617e-09,2.2116854245371685e-09,3.5743048501159232e-08,5.4069367082793805e-08,0.00034258063028327478,0.0075261763097763347,1.0651772474561886e-07,1.0451928925361996e-06,0.0015358205862604549,4.4810826949181081e-05,1.0036912236384015e-07,3.0529473587388859e-10
4.951562210427875e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4372134495551156,0.071006111265512803,0.0052062537014462024,0.0,0.0024023753870205736,0.077736022799142698,0.032823899062338339,3.3441112590941047e-05,4.9953519783873105e-10,0.0017050759085773617,4.4446420419438926e-11,0.00057000630294316954,2.7653548323528801e-09,3.3918304372883699e-07,3.4024078392576868e-09,1.5882285229974411e-10,8.5295527122543589e-07,2.8333709281837078e-05,0.0050366794712495564,1.8987153425803297e-06,0.00063369530244917832,1.4499455473297418e-09,2.208461081870027e-09,3.578539020136829e-08,5.4204634008807274e-08,0.00034332520972982466,0.0075400604685019875,1.0648970643585992e-07,1.0455530589366172e-06,0.0015368238850746549,4.483873614165142e-05,1.0040430067961455e-07,3.0550012643941712e-10
4.955498432251698e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43719954724800558,0.070981342450516086,0.0052002702249472005,0.0,0.0024018198048601216,0.077789196720219903,0.03283642769545278,3.3420366024391896e-05,5.0039084266410627e-10,0.0017045493009842008,4.4433481561377285e-11,0.00057009750869232967,2.7654097064814268e-09,3.3874446818743985e-07,3.4042505081149998e-09,1.588449346767906e-10,8.5264343229070499e-07,2.8351334712268928e-05,0.0050347627237800376,1.8930083082377795e-06,0.00063388282340470369,1.4461656280473224e-09,2.2052416346228475e-09,3.5827815971493923e-08,5.4340052106758172e-08,0.00034407033526278805,0.0075539492020148848,1.0646169350598992e-07,1.0459127280553263e-06,0.0015378267256318807,4.4866629294078172e-05,1.0043943048981913e-07,3.0570537232366534e-10
4.959434654075521e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43718563976451763,0.070956582347658101,0.0051942940050282403,0.0,0.0024012643373747429,0.077842351782393501,0.032848941676276742,3.3399633376879979e-05,5.0124694999934907e-10,0.0017040228819680473,4.4420550473006788e-11,0.0005701886584502763,2.7654647823564679e-09,3.3830774131567015e-07,3.4060917381453019e-09,1.5886691439323089e-10,8.5233216911082726e-07,2.836895001295038e-05,0.0050328466452917711,1.8873238223130938e-06,0.00063407018206088246,1.4423993425401299e-09,2.2020270751645709e-09,3.5870325804233369e-08,5.4475621272975683e-08,0.00034481600608694509,0.0075678424957704845,1.0643368596811086e-07,1.0462719005210531e-06,0.0015388291080939641,4.4894506415670365e-05,1.0047451185633141e-07,3.0591047356980036e-10
4.963370875899343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43717172711974789,0.070931830954194142,0.0051883250326054163,0.0,0.0024007089847212074,0.077895487991253468,0.032861441022948829,3.3378914638891844e-05,5.0210351897757304e-10,0.0017034966514678255,4.4407627145296089e-11,0.00057027975227589124,2.7655200597084772e-09,3.378728515365704e-07,3.4079315304722881e-09,1.5888879161630538e-10,8.5202147851528068e-07,2.8386555189739213e-05,0.0050309312357694931,1.8816617713678914e-06,0.00063425737860531056,1.4386466271271032e-09,2.198817395873806e-09,3.5912919688200243e-08,5.4611341398962793e-08,0.00034556222140843607,0.0075817403352450618,1.0640568383183362e-07,1.046630576977659e-06,0.0015398310326228345,4.4922367515603339e-05,1.0050954484109566e-07,3.0611543022292237e-10
4.967307097723166e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43715780932876919,0.070907088267379903,0.0051823632986059825,0.0,0.0024001537470553372,0.077948605352390524,0.032873925753585442,3.3358209800921802e-05,5.0296054873222966e-10,0.0017029706094224895,4.4394711569229341e-11,0.00057037079022794564,2.7655755382589178e-09,3.3743978734947833e-07,3.4097698862193888e-09,1.5891056651302533e-10,8.5171135735469827e-07,2.840415024841094e-05,0.0050290164951974532,1.8760220426695436e-06,0.00063444441322659407,1.4349074177599755e-09,2.195612589140524e-09,3.5955597614202293e-08,5.4747212378367045e-08,0.00034630898043238267,0.0075956427059380629,1.0637768710835353e-07,1.0469887580568984e-06,0.0015408324993805192,4.4950212603128301e-05,1.005445295058955e-07,3.0632024234562352e-10
4.970849697364606e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43714527892931987,0.070884827291164743,0.0051770039193688496,0.0,0.0023996541315985378,0.077996394867232241,0.032885149529403461,3.3339587323414038e-05,5.0373226875934267e-10,0.0017024973326601838,4.438309417098566e-11,0.00057045267666138474,2.7656256407473239e-09,3.3705158101805168e-07,3.4114231790442601e-09,1.5893007656889016e-10,8.5143273259104578e-07,2.8419977155035025e-05,0.0050272938006216518,1.8709652797528845e-06,0.0006346126060967662,1.4315536233495416e-09,2.1927324228397761e-09,3.5994079597624685e-08,5.4869625154137197e-08,0.00034698152776316602,0.0076081587017860193,1.0635249469531409e-07,1.047310697996626e-06,0.0015417334282020621,4.4975259498896562e-05,1.0057597444159598e-07,3.0650444971752625e-10
4.974392297006047e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43713274438459021,0.070862573363113301,0.0051716503893164314,0.0,0.0023991546095194784,0.078044169124024482,0.032896361494064788,3.3320976090308867e-05,5.0450436068250316e-10,0.0017020242084524512,4.4371483037731987e-11,0.00057053451792744251,2.7656759057831562e-09,3.3666483588447833e-07,3.4130753099676419e-09,1.5894950399692959e-10,8.5115456426934698e-07,2.8435795874949791e-05,0.0050255716478702101,1.8659264259081964e-06,0.000634780668097697,1.4282106708751276e-09,2.1898561916275104e-09,3.6032629640356359e-08,5.4992159957562265e-08,0.00034765451427140777,0.0076206783456518098,1.0632730668334607e-07,1.0476322376549421e-06,0.0015426339864785135,4.5000293438760489e-05,1.0060738033306983e-07,3.0668854009264155e-10
4.977934896647487e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43712020570552274,0.070840326481225832,0.0051663027018578299,0.0,0.0023986551809298119,0.078091928126844595,0.032907561660730354,3.3302376094692655e-05,5.0527682387070641e-10,0.0017015512367548492,4.4359878162927267e-11,0.00057061631406873405,2.7657263331656009e-09,3.362795437212994e-07,3.4147262798077912e-09,1.589688489184192e-10,8.5087685013707234e-07,2.8451606412385915e-05,0.0050238500369306285,1.8609054003962227e-06,0.00063494859936590465,1.4248785141232815e-09,2.1869838899818384e-09,3.6071247735788638e-08,5.5114816711595676e-08,0.0003483279393786338,0.007633201627009447,1.0630212308066338e-07,1.0479533774901777e-06,0.0015435341743281891,4.5025314429430345e-05,1.0063874722519882e-07,3.0687251350790166e-10
4.981123236324783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43710891736853569,0.070820310310344747,0.0051614947731213065,0.0,0.0023982057752243357,0.078134898190606927,0.032917631734308776,3.3285645700981104e-05,5.0597235765035772e-10,0.0017011256925864538,4.4349439121178638e-11,0.00057068989204938476,2.7657718564497955e-09,3.3593401630347303e-07,3.4162111606139015e-09,1.5898618890477306e-10,8.5062729389915582e-07,2.8465828903559123e-05,0.0050223010503235551,1.8564016542907904e-06,0.00063509962584341309,1.4218887655800911e-09,2.1844021737224194e-09,3.6106062200780325e-08,5.5225311993721554e-08,0.00034893439649943074,0.0076444756815985037,1.0627946161468486e-07,1.0482420618733238e-06,0.0015443440267758398,4.5047822255011689e-05,1.0066694412074603e-07,3.0703798961157661e-10
4.98431157600208e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43709762569954358,0.070800299843779488,0.0051566915667585617,0.0,0.0023977564454157603,0.078177855904928109,0.032927692271733096,3.326892439900675e-05,5.0666819118407986e-10,0.0017007002718829104,4.4339005138728806e-11,0.00057076343354440053,2.7658175109267013e-09,3.3558965323772923e-07,3.417695102201437e-09,1.5900346224713201e-10,8.5037810211795052e-07,2.8480044773442517e-05,0.0050207525025641412,1.8519122258713947e-06,0.00063525054663690617,1.4189076914291177e-09,2.1818236319305399e-09,3.6140931777093159e-08,5.533590593585709e-08,0.00034954120799582025,0.0076557526663878633,1.0625680373218078e-07,1.0485304231081044e-06,0.0015451535793600259,4.5070319602056741e-05,1.0069510949582655e-07,3.0720337103505431e-10
4.987499915679376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43708633070649344,0.070780295080072803,0.00515189307797997,0.0,0.0023973071915842255,0.078220801272781651,0.032937743282567565,3.3252212183739972e-05,5.0736432401234203e-10,0.0017002749746118588,4.4328576210829703e-11,0.00057083693858469902,2.7658632964507446e-09,3.3524644862712352e-07,3.4191781051664444e-09,1.5902066903359462e-10,8.5012927317926914e-07,2.8494254025117766e-05,0.0050192043936426092,1.8474370572066756e-06,0.00063540136184547303,1.4159352584973718e-09,2.1792482605968844e-09,3.6175856459681174e-08,5.5446598481629734e-08,0.00035014837344656067,0.0076670325737336429,1.062341494390525e-07,1.0488184615277667e-06,0.0015459628321671268,4.509280647545099e-05,1.0072324338306312e-07,3.0736865780536893e-10
4.990688255356673e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43707503239732315,0.070760296017767649,0.0051470993020006793,0.0,0.00239685801380948,0.078263734297141396,0.032947784776366902,3.3235509050154469e-05,5.0806075567576443e-10,0.0016998498007409516,4.4318152332739781e-11,0.00057091040720115148,2.7659092128757823e-09,3.3490439660620997e-07,3.4206601701048342e-09,1.5903780935216147e-10,8.4988080547763144e-07,2.8508456661670184e-05,0.0050176567235489782,1.8429760906543351e-06,0.00063555207156797426,1.4129714340137149e-09,2.1766760557169703e-09,3.6210836242900832e-08,5.5557389573930772e-08,0.00035075589243066519,0.0076783153960011718,1.0621149874084211e-07,1.0491061774674549e-06,0.0015467717852835619,4.5115282880073503e-05,1.0075134581506553e-07,3.0753384994979981e-10
4.993876595033969e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43706373077996086,0.070740302655407108,0.0051423102340405992,0.0,0.002396408912170884,0.078306654980981522,0.032957816762676381,3.3218814993227127e-05,5.0875748571511746e-10,0.0016994247502378527,4.430773349972378e-11,0.00057098383942458144,2.765955260057239e-09,3.3456349134087423e-07,3.4221412976123683e-09,1.5905488329073505e-10,8.4963269741621495e-07,2.8522652686185869e-05,0.0050161094922730552,1.8385292688594974e-06,0.00063570267590312539,1.4100161854411207e-09,2.1741070132912571e-09,3.6245871120858163e-08,5.5668279155381284e-08,0.00035136376452730783,0.0076896011255650739,1.0618885164296323e-07,1.049393571262686e-06,0.0015475804387957914,4.5137748820799725e-05,1.0077941682442008e-07,3.0769894749597426e-10
4.9970649347112655e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43705242586232546,0.070720314991534527,0.0051375258693244072,0.0,0.0023959598867474077,0.078349563327276509,0.032967839251031791,3.3202130007938149e-05,5.0945451367132396e-10,0.0016989998230702381,4.4297319707052819e-11,0.00057105723528576746,2.7660014378502672e-09,3.3422372702816533e-07,3.4236214882846442e-09,1.5907189093712007e-10,8.4938494740680525e-07,2.8536842101742039e-05,0.0050145626998044385,1.8340965347534494e-06,0.00063585317494964638,1.4070694800115801e-09,2.1715411293257312e-09,3.6280961088465157e-08,5.5779267169631942e-08,0.00035197198931565888,0.0077008897548094266,1.0616620815134565e-07,1.0496806432451534e-06,0.0015483887927903147,4.5160204302511284e-05,1.0080745644365281e-07,3.0786395047110968e-10
5.000253274388562e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43704111765232639,0.070700333024693321,0.0051327462030815382,0.0,0.0023955109376176328,0.078392459339001228,0.032977852250959533,3.3185454089270954e-05,5.1015183908545885e-10,0.0016985750192057959,4.4286910950004393e-11,0.00057113059481544038,2.7660477461088929e-09,3.3388509789612998e-07,3.4251007427171196e-09,1.5908883237902319e-10,8.4913755386974646e-07,2.8551024911419741e-05,0.0050130163461325206,1.829677831551331e-06,0.0006360035688060087,1.4041312853822431e-09,2.1689783998311861e-09,3.6316106139986627e-08,5.5890353559522631e-08,0.00035258056637515653,0.007712181276127477,1.0614356827152514e-07,1.0499673937486853e-06,0.001549196847353671,4.5182649330083092e-05,1.0083546470527835e-07,3.0802885890261485e-10
5.003441614065858e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43702980615786341,0.070680356753427223,0.0051279712305461822,0.0,0.0023950620648597576,0.078435343019130882,0.032987855771976438,3.3168787232212183e-05,5.1084946149874934e-10,0.0016981503386122242,4.427650722386232e-11,0.00057120391804428518,2.7660941846887959e-09,3.3354759820364645e-07,3.426579061505101e-09,1.5910570770405345e-10,8.4889051523389284e-07,2.8565201118303538e-05,0.0050114704312464869,1.8252731027505048e-06,0.00063615385757050417,1.4012015695706265e-09,2.1664188208231793e-09,3.63513062691433e-08,5.6001538267258508e-08,0.00035318949528543735,0.0077234756819217019,1.0612093200873104e-07,1.0502538231086413e-06,0.0015500046025724405,4.5205083908383807e-05,1.0086344164179766e-07,3.0819367281847629e-10
