Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),C2H6X(52)
1.6742072431416633e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33326642474830032,0.11468826354078109,0.022662237589782978,0.0,2.1785891508879707e-10,2.282533486796502e-09,8.5643073405864659e-08,4.8241278114782728e-14,8.8838591381311355e-27,4.3836395915210126e-08,2.1367778012740786e-29,1.6227395763141832e-09,8.5800357849745662e-22,2.1321257960218388e-13,9.8580328708475592e-20,6.1935225753683256e-22,4.6273501390304012e-11,3.4281658152186634e-22,0.0039814147458120874,0.00031857285447702493,5.7543150240966945e-09,1.444065730088992e-09,9.9114372340312058e-07,4.1229266281422309e-13,2.9417434314623267e-09,1.4956656998083747e-07,4.818290762060106e-13,2.8769777066639589e-14,7.0291349500039414e-14,1.1192496293164592e-16
1.6859364558476218e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33324957818965156,0.11467362470856293,0.022661137078257981,0.0,2.2523002190587207e-10,2.3465195758144848e-09,8.7430341646981581e-08,4.9010208501173555e-14,9.2353996002716011e-27,4.4307628059041892e-08,2.2169247895213698e-29,1.6341754531729197e-09,8.7529479879764116e-22,2.1943447621751165e-13,1.0170580370429665e-19,6.3711006126537585e-22,4.7392920156376068e-11,3.5192403895371119e-22,0.0039960504564672079,0.00032077205615907098,5.7830744390824593e-09,1.4696601274610895e-09,1.0019013850445238e-06,4.1466189464372675e-13,2.9894593368245977e-09,1.503531393766859e-07,4.8815365012428003e-13,2.9534515109716784e-14,7.1754955555055718e-14,1.1378820286923709e-16
1.6976656685535803e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33323285137273079,0.11465910529384607,0.022660036731033471,0.0,2.3280552977800332e-10,2.4118865754334052e-09,8.923928917424889e-08,4.978723571687856e-14,9.5980008134513823e-27,4.4781049486149122e-08,2.2995582944235931e-29,1.6456198269402323e-09,8.9282882865234378e-22,2.2579785885816621e-13,1.0490390924817189e-19,6.5523455057562717e-22,4.8531899306822877e-11,3.6121448492392455e-22,0.0040105667344968402,0.00032297090704998932,5.8118300308557127e-09,1.4955412432344027e-09,1.012709192975244e-06,4.1703796635432884e-13,3.0374833615743814e-09,1.5113065992010075e-07,4.9449562805285117e-13,3.0316760704536881e-14,7.3236240462929877e-14,1.1567182407573559e-16
1.7093948812595387e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33321624332323868,0.11464470432385887,0.022658936547297677,0.0,2.4058988887851005e-10,2.4786556478491257e-09,9.10699328211574e-08,5.0572407037708569e-14,9.9719175794142639e-27,4.5256659025951528e-08,2.3847400068160786e-29,1.6570728339360103e-09,9.1060773009471809e-22,2.3230505897328206e-13,1.081756588488591e-19,6.7373010034116226e-22,4.9690652232527217e-11,3.7069048196082506e-22,0.0040249645526758051,0.00032516940875043572,5.8405818634576651e-09,1.5217104588942627e-09,1.0235670887361799e-06,4.1942094452889872e-13,3.0858115282278934e-09,1.5189911666222587e-07,5.0085443151528573e-13,3.1116853829844352e-14,7.4735216800019395e-14,1.1757594900984148e-16
1.7211240939654972e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33319975307481597,0.11463042083376113,0.022657836526245513,0.0,2.485876201480792e-10,2.5468481496251072e-09,9.2922287006066555e-08,5.1365769853952682e-14,1.0357408219332126e-26,4.5734455513591195e-08,2.4725327841847907e-29,1.6685346099710967e-09,9.286335733888258e-22,2.3895843220297656e-13,1.1152206801672708e-19,6.9260108796177592e-22,5.086939326383292e-11,3.8035461430598673e-22,0.0040392448758474284,0.00032736756285004821,5.8693300001437322e-09,1.5481691527780542e-09,1.0344750135074637e-06,4.2181089514811826e-13,3.1344398374981698e-09,1.5265849712615134e-07,5.0722948690457148e-13,3.1935139635910272e-14,7.6251895178864236e-14,1.1950070042184117e-16
1.7328533066714557e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33318337966897921,0.11461625386657935,0.022656736667078521,0.0,2.5680331599901784e-10,2.6164856321961373e-09,9.4796363758631391e-08,5.2167371670955072e-14,1.0754734580768616e-26,4.6214437789866432e-08,2.5630006663195515e-29,1.6800052903481773e-09,9.4690843706185186e-22,2.4576035848135495e-13,1.1494415413395364e-19,7.1185189288538252e-22,5.2068337667373749e-11,3.9020948800090767e-22,0.0040534086609883627,0.00032956537092753265,5.898074503392031e-09,1.5749187000501827e-09,1.0454329081022165e-06,4.2420788358440265e-13,3.1833642703070336e-09,1.5340879127802732e-07,5.1362022565738585e-13,3.2771968494132532e-14,7.7786284270052914e-14,1.2144620135521694e-16
1.7445825193774142e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33316712215505595,0.11460220247314237,0.022655636969004803,0.0,2.6524164102171113e-10,2.6875898423645102e-09,9.669217274687177e-08,5.2977260109688452e-14,1.1164162044216608e-26,4.669660470116634e-08,2.6562088911017931e-29,1.6914850098626378e-09,9.6543440793688968e-22,2.527132421391014e-13,1.184429363263125e-19,7.3148689613548771e-22,5.3287701642884399e-11,4.0025773097401867e-22,0.0040674568572728375,0.00033176283455074496,5.9268154349117788e-09,1.6019604726767328e-09,1.0564407129603455e-06,4.266119745963178e-13,3.2325807897841448e-09,1.5414999149755399e-07,5.2002608442332344e-13,3.362769604673009e-14,7.9338390824603087e-14,1.2341257514824589e-16
1.7563117320833727e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33315097959012152,0.11458826571201766,0.022654537431238995,0.0,2.739073326932511e-10,2.7601827227885962e-09,9.8609721304861347e-08,5.3795482907324218e-14,1.1585959529215364e-26,4.7180955099406039e-08,2.7522239104275753e-29,1.7029739028033936e-09,9.8421358116629976e-22,2.5981951200564828e-13,1.2201943533660615e-19,7.5151047984434538e-22,5.4527702319993582e-11,4.1050199312804128e-22,0.0040813904061364169,0.00033395995527677385,5.9555528556516018e-09,1.6292958393998296e-09,1.067498368142393e-06,4.2902323232347891e-13,3.2820853432520379e-09,1.5488209254787088e-07,5.2644650522907469e-13,3.4502683256538735e-14,8.0908219696839111e-14,1.2539994543558798e-16
1.7680409447893312e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33313495103893509,0.11457444264944813,0.022653438053002177,0.0,2.8280520208820024e-10,2.8342864124637116e-09,1.0054901446101373e-07,5.4622087917799168e-14,1.202039950005333e-26,4.76674878419626e-08,2.8511134062666535e-29,1.7144721029536943e-09,1.0032480602656297e-21,2.6708162151092212e-13,1.2567467339979916e-19,7.7192702679192319e-22,5.5788557754998683e-11,4.2094494642769745e-22,0.0040952102413392127,0.00033615673465201993,5.9842868258077444e-09,1.6569261657116938e-09,1.0786058133234289e-06,4.3144172028195057e-13,3.3318738641959901e-09,1.5560509154486922e-07,5.328809356375166e-13,3.5397296456893393e-14,8.2495773867747449e-14,1.2740843614986317e-16
1.7797701574952897e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33311903557387756,0.11456073235928935,0.022652338833521853,0.0,2.9194013459145101e-10,2.9099232471952295e-09,1.0251005496694377e-07,5.5457123112379059e-14,1.2467757971062755e-26,4.8156201791611773e-08,2.952946306858317e-29,1.7259797435919009e-09,1.0225399571481107e-21,2.7450204878665823e-13,1.2940967411990526e-19,7.9274091995078368e-22,5.7070486927622245e-11,4.3158928498777976e-22,0.0041089172890285833,0.00033835317421227476,6.0130174048321745e-09,1.6848528138284017e-09,1.0897629877869934e-06,4.3386750136012294e-13,3.3819422742176479e-09,1.5631898792595071e-07,5.393288289017112e-13,3.6311907401601415e-14,8.4101054468792472e-14,1.2943817152321867e-16
1.7914993702012482e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33310323227488892,0.11454713392294748,0.022651239772031852,0.0,3.0131709061314283e-10,2.9871157600638348e-09,1.0449284332688099e-07,5.6300636580218893e-14,1.2928314511512458e-26,4.8647095816465361e-08,3.0577928030448233e-29,1.7374969574922334e-09,1.042091392159705e-21,2.8208329676728227e-13,1.3322546234867812e-19,8.1395654203698974e-22,5.8373709737749635e-11,4.4243772516158767e-22,0.0041225124678013281,0.00034054927548279824,6.0417446514406129e-09,1.7130771426633542e-09,1.1009698304190858e-06,4.3630063781508511e-13,3.4322864849712827e-09,1.5702378341825536e-07,5.4578964411378381e-13,3.7246893314999294e-14,8.5724060806174017e-14,1.3148927608888495e-16
1.8032285829072067e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33308754022940668,0.1145336464293175,0.022650140867772343,0.0,3.1094110630560143e-10,3.0658866818828754e-09,1.0649737782761338e-07,5.7152676528920028e-14,1.340235225010528e-26,4.9140168789909227e-08,3.1657243647431541e-29,1.7490238769254933e-09,1.0619044941147234e-21,2.8982789329035055e-13,1.3712306406615743e-19,8.3557827506713801e-22,5.9698447002147904e-11,4.5349300562973323e-22,0.0041359966887653601,0.00034274503997839368,6.0704686236204621e-09,1.7416005078004691e-09,1.1122262797022113e-06,4.3874119126947845e-13,3.4829024000817697e-09,1.5771948200638399e-07,5.5226284634868537e-13,3.82026369420918e-14,8.7364790385508198e-14,1.3356187468272229e-16
1.8149577956131652e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33307195853230454,0.11452026897472202,0.0226490421199897,0.0,3.2081729428225872e-10,3.1462589416477128e-09,1.0852365456893792e-07,5.8013291285084099e-14,1.3890157879086866e-26,4.9635419590542032e-08,3.2768137575559106e-29,1.7605606336597604e-09,1.0819814003319983e-21,2.9773839119654745e-13,1.4110350626311507e-19,8.5761049992161684e-22,6.1044920451165373e-11,4.6475788748932517e-22,0.0041493708556008787,0.00034494046920348261,6.0991893786386345e-09,1.7704242614670722e-09,1.123532273709471e-06,4.4118922270883841e-13,3.533785917043085e-09,1.5840608989963645e-07,5.5874790680280971e-13,3.9179526598767257e-14,8.9023238936913405e-14,1.3565609244475672e-16
1.8266870083191237e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33305648628583201,0.11450700066285079,0.022647943527936528,0.0,3.309508443385149e-10,3.2282556669770057e-09,1.1057166749459719e-07,5.8882529294864042e-14,1.4392021657972553e-26,5.0132847102114663e-08,3.3911350595221289e-29,1.7721073589610622e-09,1.1023242566716126e-21,3.0581736842923254e-13,1.4516781682545006e-19,8.8005759591418482e-22,6.2413352725412288e-11,4.7623515434353737e-22,0.004162635864621041,0.00034713556465217689,6.1279069730493187e-09,1.7995497525065345e-09,1.1348877500987104e-06,4.4364479247940787e-13,3.5849329290965186e-09,1.5908361549878997e-07,5.6524430292748567e-13,4.0177956222086314e-14,9.0699400440483435e-14,1.3777205482070608e-16
1.8384162210250822e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33304112259955371,0.11449384060470025,0.022646845090871559,0.0,3.4134702417450461e-10,3.3119001845458501e-09,1.1264140842367769e-07,5.9760439124511602e-14,1.4908237416899448e-26,5.0632450213470346e-08,3.5087636780088091e-29,1.7836641835940183e-09,1.1229352175721866e-21,3.140674281335333e-13,1.4931702442057443e-19,9.029239403679586e-22,6.3803967372421628e-11,4.8792761239156314e-22,0.0041757926048321316,0.00034933032780835123,6.1566214627016158e-09,1.8289783263506274e-09,1.1462926461067193e-06,4.4610796028644296e-13,3.6363393270874946e-09,1.5975206936244116e-07,5.7175151855731794e-13,4.1198325420644669e-14,9.2393267152129096e-14,1.3990988756349626e-16
1.8501454337310407e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3330258665902901,0.11448078791851404,0.02264574680805961,0.0,3.520111801197241e-10,3.3972160205107063e-09,1.1473286708244935e-07,6.0647069460922405e-14,1.5439102559610645e-26,5.1134227818485213e-08,3.6297763667439719e-29,1.7952312378224598e-09,1.1438164460887168e-21,3.2249119875497924e-13,1.5355215838583269e-19,9.2621390819789215e-22,6.5216988843290396e-11,4.9983809051896644e-22,0.0041888419579932425,0.00035152476014571268,6.1853329027471378e-09,1.8587113249916077e-09,1.1577468985434843e-06,4.4857878519297575e-13,3.688001001300177e-09,1.604114641729346e-07,5.7826904403340677e-13,4.2241039524995768e-14,9.4104829629770625e-14,1.4206971673476761e-16
1.8618746464369992e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33301071738205812,0.11446784172972381,0.022644648678771556,0.0,3.629487378594813e-10,3.4842269009260257e-09,1.1684603113662242e-07,6.1542469112177573e-14,1.5984918066078944e-26,5.1638178816009816e-08,3.7542512429920502e-29,1.8068086514100194e-09,1.1649701139309641e-21,3.3109133413767057e-13,1.5787424861899614e-19,9.4993187149983318e-22,6.6652642489301111e-11,5.1196944038843403e-22,0.0042017847986754696,0.00035371886312786951,6.2140413476474754e-09,1.88875008695405e-09,1.1692504437865e-06,4.5105732561906241e-13,3.7399138432688779e-09,1.6106181470190068e-07,5.8479637632142327e-13,4.3306509638142546e-14,9.583407675986232e-14,1.442516687063718e-16
1.8736038591429577e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33299567410601238,0.11445500117089047,0.02264355070228425,0.0,3.7416520316312779e-10,3.572956752152519e-09,1.1898088622400094e-07,6.2446687008082592e-14,1.6545988494777392e-26,5.2144302109811076e-08,3.8822678048724321e-29,1.8183965536207031e-09,1.1863984015023952e-21,3.3987051362197845e-13,1.6228432547086905e-19,9.7408219914623012e-22,6.8111154558522888e-11,5.2432453653093236e-22,0.0042146219943206007,0.00035591263820839906,6.2427468511816114e-09,1.9190959472664184e-09,1.180803217775135e-06,4.5354363934148669e-13,3.7920737475654615e-09,1.6170313777542605e-07,5.9133301912457569e-13,4.4395152686084794e-14,9.7580995784231797e-14,1.4645587016185912e-16
1.8853330718489162e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33298073590038668,0.11444226538164591,0.022642452877880498,0.0,3.8566616261402865e-10,3.6634297012569712e-09,1.2113741598750993e-07,6.3359772200703239e-14,1.7122621984604149e-26,5.2652596608514966e-08,4.0139069488219823e-29,1.8299950732194321e-09,1.2081034979396668e-21,3.4883144214177006e-13,1.6678341964004562e-19,9.986692563885597e-22,6.9592752192392764e-11,5.3690627643727665e-22,0.0042273544052993653,0.00035810608683091422,6.2714494664532433e-09,1.9497502374323897e-09,1.1924051560050524e-06,4.5603778349393206e-13,3.8444766135618446e-09,1.6233545223888023e-07,5.9787848299146157e-13,4.5507391468421588e-14,9.9345572327215896e-14,1.4868244809795653e-16
1.8970622845548747e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33296590191043701,0.11442963350863533,0.02264135520484898,0.0,3.9745728434123082e-10,3.7556700764035486e-09,1.2331560210857417e-07,6.428177386489866e-14,1.7715130256469247e-26,5.3163061225549687e-08,4.1492509872023873e-29,1.8416043384725614e-09,1.2300876011526621e-21,3.5797685032115469e-13,1.7137256206985081e-19,1.023697404466545e-21,7.1097663422276123e-11,5.4971758065012011e-22,0.004239982884969155,0.00036029921042912845,6.300149245898007e-09,1.9807142854019257e-09,1.2040561935226929e-06,4.5853981456760315e-13,3.8971183471668177e-09,1.6295877892141921e-07,6.0443228541883104e-13,4.6643654709006493e-14,1.0112779042307522e-13,1.5093152982603632e-16
1.9087914972608332e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33295117128838331,0.11441710470546003,0.022640257682484233,0.0,4.0954431875278723e-10,3.849702407236511e-09,1.2551542434082766e-07,6.5212741298851497e-14,1.8323828614551035e-26,5.3675694879089689e-08,4.288383666053145e-29,1.8532244771483749e-09,1.2523529178650669e-21,3.6730949457074461e-13,1.7605278384749912e-19,1.0491710002242264e-21,7.2626117166006825e-11,5.6276139285636333e-22,0.0042525082797313122,0.00036249201042691954,6.3288462412906449e-09,2.0119894155421091e-09,1.2157562649198117e-06,4.610497884123039e-13,3.9499948625363869e-09,1.6357314060019075e-07,6.1099395094927453e-13,4.7804377106649182e-14,1.0292763254366902e-13,1.532032429735757e-16
1.9205207099667917e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3329365431933532,0.11440467813262044,0.022639160310086576,0.0,4.2193309927069147e-10,3.9455514252542604e-09,1.2773686054413137e-07,6.6152723924595414e-14,1.8949035947230039e-26,5.4190496492000017e-08,4.4313901829910641e-29,1.864855616517556e-09,1.2749016636554895e-21,3.7683215718342713e-13,1.8082511610550311e-19,1.0750943957329445e-21,7.4178343224406244e-11,5.7604067997999651e-22,0.0042649314290879297,0.00036468448823839328,6.3575405037520785e-09,2.0435769486077466e-09,1.2275053043280792e-06,4.6356776023795711e-13,4.0031020837568915e-09,1.6417856196426239e-07,6.1756301126386568e-13,4.898999938586078e-14,1.0474507962637494e-13,1.5549771548560744e-16
1.9322499226727502e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33292201679132583,0.11439235295745991,0.022638063086962083,0.0,4.3462954306738351e-10,4.0432420641746443e-09,1.2997988671887772e-07,6.7101771288539636e-14,1.9591074727708295e-26,5.4707464991781518e-08,4.5783572052571154e-29,1.8764978833536379e-09,1.2977360629991244e-21,3.865476464296413e-13,1.8569058992536012e-19,1.1014719379212892e-21,7.5754572277781777e-11,5.8955843227537273e-22,0.0042772531656981878,0.00036687664526794392,6.3862320837564058e-09,2.0754782017117289e-09,1.2393032454137376e-06,4.6609378461656254e-13,4.0564359465001493e-09,1.6477506957829436e-07,6.2413900526977011e-13,5.0200968347638625e-14,1.0658011110223332e-13,1.5781507562616184e-16
1.9439791353787087e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3329075912550753,0.11438012835410871,0.022636966012422516,0.0,4.4763965180377947e-10,4.1427994602914553e-09,1.3224447704056095e-07,6.8059933061990869e-14,2.0250271014321952e-26,5.5226599310516531e-08,4.7293728879115094e-29,1.88815140393342e-09,1.3208583493099542e-21,3.9645879665215416e-13,1.9065023624354602e-19,1.1283079682120628e-21,7.735503588240376e-11,6.0331766342092578e-22,0.0042894743154342331,0.00036906848291031613,6.4149210311378166e-09,2.1076944882951821e-09,1.2511500213723214e-06,4.6862791548458852e-13,4.1099923996499869e-09,1.6536269184598047e-07,6.3072147918286425e-13,5.143773692028595e-14,1.0843270492430036e-13,1.6015545197969918e-16
1.9557083480846672e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33289326576411571,0.11436800350342891,0.022635869085785288,0.0,4.6096951236878239e-10,4.2442489528220323e-09,1.345306038945914e-07,6.9027259041672472e-14,2.0926954450555479e-26,5.5747898384815166e-08,4.8845268921778597e-29,1.8998163040373778e-09,1.3442707649834899e-21,4.0656846836033303e-13,1.9570508575984103e-19,1.155606822166308e-21,7.89799664669615e-11,6.1732141061333208e-22,0.0043015956974365903,0.00037126000255066372,6.4436073950974397e-09,2.1402271180973888e-09,1.263045564923438e-06,4.711702061457891e-13,4.1637674068994378e-09,1.659414589732775e-07,6.3730998660538299e-13,5.2700764210266318e-14,1.1030283759619298e-13,1.6251897345253444e-16
1.9674375607906257e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33287903950464587,0.11435597759295894,0.022634772306373414,0.0,4.7462529762022981e-10,4.3476160842459047e-09,1.3683823791133369e-07,7.0003799150241118e-14,2.162145826476548e-26,5.627136115576216e-08,5.043910403937323e-29,1.9114927089500355e-09,1.3679755614400493e-21,4.1687954832390689e-13,2.0085616884801289e-19,1.1833728291344388e-21,8.0629597328997547e-11,6.31572734662125e-22,0.0043136181241691411,0.00037345120556460875,6.4722912242101085e-09,2.1730773971254941e-09,1.2749898083056088e-06,4.7372070927443387e-13,4.2177569483180171e-09,1.6651140293144577e-07,6.4390408859863939e-13,5.3990515553078636e-14,1.1219048420080772e-13,1.6490576927425314e-16
