Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
1.916957861102275e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44653995747304226,0.11303248920825273,0.022686805960535093,0.0,5.52309389183568e-08,1.6293168317617583e-05,1.9875100095083674e-06,1.61403222647303e-08,6.085391530311466e-19,0.00016893006863746068,3.445953562826901e-17,0.00013350260312553202,5.42860354809951e-13,1.3505567119558307e-10,4.3581458343488086e-14,3.265085768305282e-16,4.6018684050641217e-07,7.581767905750321e-12,0.005460464828590956,0.0002666054090446317,3.390234288687531e-05,2.1400896558861725e-08,9.531606331666455e-10,4.612438844096971e-09,3.0829828843651756e-12,2.6212853299393937e-12,2.9693567262252315e-08,6.025963083198166e-06,1.2163412983002797e-10,2.643760502856312e-07,5.277971820886447e-10,1.1925470323980368e-11,6.203617087547035e-12,3.915549605920134e-07,3.8448497277008635e-15,8.40044031456502e-16,1.2035867343936744e-13,3.8932572995344046e-11,2.1573461687148504e-18,1.507947703296373e-15,4.621349062319791e-16,6.996811093812691e-16,1.8201129279100705e-16,1.9095045606057816e-17,4.721194283215444e-17,4.002405376762088e-15,7.792802362014652e-19,1.3337534847998974e-17
1.9245989460191745e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44652726512939644,0.11302028684347044,0.022686274599284538,0.0,5.614278335505071e-08,1.6452917850416284e-05,2.0149481930654043e-06,1.6331285029208572e-08,6.226184986413147e-19,0.00016960038164853607,3.515593711198449e-17,0.00013392376348084987,5.495148772593078e-13,1.372048375759312e-10,4.434266835115075e-14,3.3237549093502876e-16,4.6382676922477673e-07,7.705733676166212e-12,0.005471936759666789,0.00026763315785961457,3.40597518783637e-05,2.1583623272795595e-08,9.569215431105267e-10,4.629422030732742e-09,3.131507713613997e-12,2.6365355940720496e-12,2.999052366114049e-08,6.05793883255015e-06,1.2282034304640904e-10,2.6715449901506376e-07,5.298768203802101e-10,1.212075715266553e-11,6.289107140709692e-12,3.9434497121585317e-07,3.900482990511428e-15,8.550210441706499e-16,1.2275867090602088e-13,3.941405487416584e-11,2.1925577313083534e-18,1.5319053719920692e-15,4.694857432660549e-16,7.1376644430513e-16,1.8481234533957342e-16,1.9404101596761902e-17,4.7992251620178366e-17,4.084826793372928e-15,7.953288850421592e-19,1.3628801472718686e-17
1.932240030936074e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465146268204167,0.11300813749994862,0.02268574327070715,0.0,5.7065525529036986e-08,1.6613639175458836e-05,2.042637624183883e-06,1.652372434110192e-08,6.369551259901942e-19,0.00017027065606290117,3.58635349822358e-17,0.00013434420865998493,5.562239056350293e-13,1.393794691525108e-10,4.5113523213047387e-14,3.383221751398261e-16,4.6748075948169234e-07,7.831217181485049e-12,0.005483355487246585,0.0002686605571174229,3.421669342742155e-05,2.1766797360018315e-08,9.606820594588848e-10,4.646404050265641e-09,3.1805749697257665e-12,2.6518410279539156e-12,3.0288371820228784e-08,6.0898802758895104e-06,1.240120613467917e-10,2.699517346620075e-07,5.319562833772225e-10,1.2318438497521403e-11,6.3753777902802705e-12,3.971425069447726e-07,3.956588746880029e-15,8.701969471117486e-16,1.2519643771231372e-13,3.9899435761649784e-11,2.228199400362552e-18,1.5561462948455974e-15,4.769146970518235e-16,7.280353401414901e-16,1.8763732261996397e-16,1.9716886761132146e-17,4.878226857311615e-17,4.1686072844330096e-15,8.11642181169477e-19,1.392518068773937e-17
1.9398811158529733e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465020423047358,0.1129960409323833,0.02268521197468941,0.0,5.7999232018620276e-08,1.6775332724358296e-05,2.0705792241029396e-06,1.6717645497820133e-08,6.515523497362549e-19,0.00017094089170582264,3.6582463060541456e-17,0.00013476393987559528,5.629876637520751e-13,1.4157976381777452e-10,4.589409298401123e-14,3.443493424150915e-16,4.711488015141615e-07,7.958230722763371e-12,0.005494721256817917,0.00026968760609487964,3.4373165054122806e-05,2.195041336646536e-08,9.64442181252497e-10,4.6633848980080635e-09,3.23018755884416e-12,2.6672013226286018e-12,3.058709603976172e-08,6.1217864879247755e-06,1.2520926556098777e-10,2.727677865948945e-07,5.340355710157687e-10,1.2518533793956093e-11,6.462431876720615e-12,3.9994754523911493e-07,4.013166973379583e-15,8.855733896517163e-16,1.2767240811502904e-13,4.038873037202166e-11,2.2642746508936622e-18,1.5806726664216376e-15,4.844220032813237e-16,7.424883104227728e-16,1.9048615493239015e-16,2.003343071747328e-17,4.958207480733893e-17,4.25376370835889e-15,8.28223407553634e-19,1.4226740327089665e-17
1.9475222007698727e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44648951134201276,0.1129839968966048,0.02268468071111833,0.0,5.894396912368329e-08,1.693799888496855e-05,2.098773907359993e-06,1.6913053791988198e-08,6.664135054812797e-19,0.00017161108840234638,3.73128562116465e-17,0.00013518295833418704,5.69806375370161e-13,1.438059201580118e-10,4.668444768752421e-14,3.504577081567049e-16,4.748308854314776e-07,8.086786648072541e-12,0.00550603431273432,0.0002707143040747046,3.452916437438584e-05,2.2134465876526417e-08,9.682019075309338e-10,4.6803645692722536e-09,3.280348372227188e-12,2.6826161629051516e-12,3.0886680621531086e-08,6.1536565500487884e-06,1.2641193633712908e-10,2.7560268327036714e-07,5.361146832279224e-10,1.2721062551773902e-11,6.550272219636093e-12,4.0276006360548907e-07,4.070217615121075e-15,9.011520242691757e-16,1.3018701946740916e-13,4.088195340655157e-11,2.3007869711413314e-18,1.6054866889464619e-15,4.920078903253666e-16,7.571258426313074e-16,1.9335876942598618e-16,2.035376319484206e-17,5.039175177925963e-17,4.340313063654677e-15,8.450758744468563e-19,1.453354883211602e-17
1.955163285686772e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44647703369292857,0.1129720051495725,0.022684149479881514,0.0,5.989980286277223e-08,1.7101638001759514e-05,2.1272225817575606e-06,1.7109954511442187e-08,6.815419496731453e-19,0.00017228124597729784,3.8054850347141427e-17,0.00013560126523621968,5.766802641927267e-13,1.4605813745174418e-10,4.7484657311494405e-14,3.5664799016624534e-16,4.785270012162572e-07,8.216897352449478e-12,0.005517294898220542,0.0002717406503455532,3.468468909911398e-05,2.2318949513710762e-08,9.719612373325598e-10,4.697343059370335e-09,3.3310602861887567e-12,2.698085227498575e-12,3.118710987200813e-08,6.185489550368394e-06,1.276200541445431e-10,2.7845645223490454e-07,5.381936199417643e-10,1.2926044355097724e-11,6.638901617674878e-12,4.0558003959658123e-07,4.127740586107892e-15,9.169345064768796e-16,1.3274071222634777e-13,4.137911955354657e-11,2.3377398625550003e-18,1.6305905722903009e-15,4.996725791870112e-16,7.719483981382133e-16,1.9625509012719337e-16,2.0677914032937124e-17,5.121138128518016e-17,4.4282724894889e-15,8.622029194957356e-19,1.4845675254225445e-17
1.9628043706036716e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464646091191821,0.11296006544936955,0.0226836182808671,0.0,6.086679897031361e-08,1.7266250376200415e-05,2.1559261483308913e-06,1.7308352939225064e-08,6.969410595078476e-19,0.0001729513642552816,3.880858242907373e-17,0.0001360188617762106,5.836095538659016e-13,1.4833661566811388e-10,4.829479180405073e-14,3.629209086308948e-16,4.822371387254917e-07,8.348575277847692e-12,0.005528503255377776,0.00027276664420205533,3.483973703332022e-05,2.250385894128872e-08,9.75720169694535e-10,4.714320363614359e-09,3.3823261620459833e-12,2.7136081891710167e-12,3.148836810542981e-08,6.21728458373336e-06,1.288335992766317e-10,2.813291201267068e-07,5.402723810814007e-10,1.3133498862291853e-11,6.728322848429703e-12,4.084074508109693e-07,4.185735769593896e-15,9.329224947491469e-16,1.3533392995954305e-13,4.188024348834331e-11,2.375136839780349e-18,1.6559865339496378e-15,5.074162834577142e-16,7.869564121529921e-16,1.9917503796888321e-16,2.100591318198871e-17,5.2041045461137585e-17,4.517659266271031e-15,8.796079078535146e-19,1.5163189257627017e-17
1.970445455520571e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464522373834851,0.11294817755519776,0.022683087113963794,0.0,6.184502289396082e-08,1.7431836267150736e-05,2.184885501316398e-06,1.7508254353582504e-08,7.126142328308104e-19,0.0001736214430606818,3.957419047355213e-17,0.00013643574914283798,5.90594467977478e-13,1.5064155546526563e-10,4.9114921069355334e-14,3.692771861032653e-16,4.859612876916189e-07,8.481832913088515e-12,0.005539659625188847,0.0002737922849448531,3.499430607523718e-05,2.268918886290974e-08,9.794787036528133e-10,4.731296477316356e-09,3.4341488460722593e-12,2.7291847148735146e-12,3.179043964683932e-08,6.249040751764572e-06,1.3005255185375274e-10,2.842207126778283e-07,5.423509665669823e-10,1.3343445805885185e-11,6.818538668342115e-12,4.112422748929396e-07,4.244203018446117e-15,9.491176504493253e-16,1.3796711935260988e-13,4.238533987330056e-11,2.412981430645802e-18,1.6816767990294263e-15,5.152392092762718e-16,8.021502936836782e-16,2.0211853082019615e-16,2.1337790702648022e-17,5.288082678274894e-17,4.6084908162277254e-15,8.972942322923148e-19,1.548616112207208e-17
1.9780865404374704e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464399182495585,0.1129363412273723,0.022682555979060864,0.0,6.283453979207e-08,1.7598395891258564e-05,2.214101528120876e-06,1.7709664027958705e-08,7.285648880375294e-19,0.00017429148221766194,4.0351813554343155e-17,0.0001368519285190431,5.976352300558839e-13,1.529731581887211e-10,4.994511496343422e-14,3.757175474811445e-16,4.896994377236102e-07,8.61668279381266e-12,0.005550764247523391,0.0002748175718806369,3.5148394215412405e-05,2.2874934023196434e-08,9.832368382421459e-10,4.748271395788354e-09,3.4865311694559612e-12,2.744814465888206e-12,3.209330883507956e-08,6.28075716288146e-06,1.312768918261034e-10,2.8713125471655864e-07,5.444293763147222e-10,1.3555904992494847e-11,6.909551812609156e-12,4.140844895323062e-07,4.3031421555111136e-15,9.655216377572766e-16,1.4064073021615279e-13,4.289442335779155e-11,2.4512771761491325e-18,1.7076636002252298e-15,5.231415552905546e-16,8.175304255075561e-16,2.050854835170808e-16,2.1673576765876433e-17,5.373080806505499e-17,4.700784703978741e-15,9.152653133153071e-19,1.5814661745593208e-17
1.9857276253543698e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464276514821277,0.1129245562273167,0.022682024876048115,0.0,6.383541453130415e-08,1.7765929423366025e-05,2.2435751092915257e-06,1.7912587230992208e-08,7.447964639735893e-19,0.0001749614815501653,4.114159180646043e-17,0.00013726740108213178,6.047320635691624e-13,1.553316258697475e-10,5.0785443290026527e-14,3.8224271998716723e-16,4.93451578308076e-07,8.753137502432004e-12,0.005561817361143009,0.00027584250432218166,3.5301999535790114e-05,2.306108920831575e-08,9.869945724960814e-10,4.765245114342431e-09,3.5394759482646654e-12,2.760497097970921e-12,3.2396960025739746e-08,6.312432932328682e-06,1.3250659897660552e-10,2.900607701700461e-07,5.465076102369165e-10,1.3770896302750266e-11,7.001364995092508e-12,4.1693407246423363e-07,4.362552973984975e-15,9.821361235969108e-16,1.433552154927996e-13,4.340750857819647e-11,2.490027630444124e-18,1.733949177805297e-15,5.311235126219526e-16,8.330971641521271e-16,2.0807580789349835e-16,2.2013301652834425e-17,5.459107246236296e-17,4.794558637112526e-15,9.335245992688133e-19,1.614876264724188e-17
1.9933687102712692e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44641543684691837,0.11291282231755762,0.0226814938048159,0.0,6.484771168436426e-08,1.7934436996921632e-05,2.2733071184867772e-06,1.811702922651169e-08,7.613124198340976e-19,0.00017563144088191524,4.1943666429746366e-17,0.0001376821680038744,6.118851919239503e-13,1.577171612237195e-10,5.163597579645303e-14,3.88853433148412e-16,4.972176988103884e-07,8.891209668081675e-12,0.005572819203706393,0.00027686708158838175,3.545512020877954e-05,2.324764924652655e-08,9.907519054469695e-10,4.782217628290765e-09,3.5929859834149416e-12,2.7762322614940913e-12,3.270137759405439e-08,6.344067182202071e-06,1.337416529237927e-10,2.9300928206715954e-07,5.485856682419631e-10,1.3988439691217645e-11,7.093980908230122e-12,4.1979100146906165e-07,4.422435237787027e-15,9.989627775637625e-16,1.4611103126419486e-13,4.392461015789449e-11,2.529236360827324e-18,1.760535779592556e-15,5.391852648326721e-16,8.488508398865197e-16,2.1108941281329337e-16,2.235699575477025e-17,5.5461703468088107e-17,4.889830466761523e-15,9.52075566454355e-19,1.6488535969824805e-17
2.0010097951881686e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464032741106521,0.11290113926171975,0.022680962765255122,0.0,6.587149552784652e-08,1.810391870439905e-05,2.303298422447894e-06,1.8322995273531774e-08,7.781162350625818e-19,0.00017630136003641528,4.275817969244633e-17,0.0001380962304506047,6.190948384644645e-13,1.6012996764847476e-10,5.249678216950426e-14,3.9555041877592617e-16,5.009977884758173e-07,9.030911966572384e-12,0.005583770011774418,0.0002778913030042841,3.56077544963108e-05,2.343460900870418e-08,9.94508836125961e-10,4.799188932945659e-09,3.6470640606473904e-12,2.792019601589841e-12,3.3006545937754156e-08,6.375659041473826e-06,1.3498203312469746e-10,2.9597681254158345e-07,5.506635502343793e-10,1.4208555186324892e-11,7.187402222950266e-12,4.2265525437213243e-07,4.48278868193651e-15,1.0160032718526272e-15,1.4890863675795527e-13,4.444574270725607e-11,2.568906947724871e-18,1.7874256609465537e-15,5.47326987895762e-16,8.647917567229009e-16,2.141262042026839e-16,2.270468957290843e-17,5.634278491459427e-17,4.986618188177139e-15,9.709217192406363e-19,1.683405448263903e-17
2.008650880105068e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463911630410428,0.11288950682452076,0.022680431757257223,0.0,6.690683004022439e-08,1.8274374597722187e-05,2.333549880971384e-06,1.853049062624879e-08,7.952114092493826e-19,0.00017697123883694956,4.3585274934775166e-17,0.00013850958958331808,6.263612264714876e-13,1.6257024922266463e-10,5.336793203134883e-14,4.0233441094418226e-16,5.047918364306836e-07,9.172257120343069e-12,0.0055946700208152405,0.00027891516790112185,3.5759900748878684e-05,2.362196340884229e-08,9.982653635630105e-10,4.816159023619586e-09,3.701712950507124e-12,2.8078587582932234e-12,3.331244947986875e-08,6.407207646016974e-06,1.3622771887774044e-10,2.98963382835143e-07,5.527412561148235e-10,1.4431262890286996e-11,7.281631588588045e-12,4.2552680904362055e-07,4.543613012932442e-15,1.0332592811852636e-15,1.5174849435458537e-13,4.497092082363486e-11,2.609042984679404e-18,1.814621084745329e-15,5.555488501678886e-16,8.809201924279842e-16,2.1718608508336929e-16,2.3056413718338098e-17,5.723440097303343e-17,5.084939941304403e-15,9.900665901754664e-19,1.7185391584205723e-17
2.0162919650219674e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44637910340679177,0.11287792477176632,0.02267990078071421,0.0,6.795377889995426e-08,1.84458046886962e-05,2.3640623468821958e-06,1.8739520534036605e-08,8.126014620295937e-19,0.00017764107710658338,4.442509657247629e-17,0.00013892224655776832,6.33684579161359e-13,1.6503821070409758e-10,5.42494949354622e-14,4.0920614597046576e-16,5.085998316835266e-07,9.315257898413774e-12,0.00560551946520934,0.0002799386756163459,3.591155740457512e-05,2.380970740453182e-08,1.0020214867868827e-09,4.833127895625238e-09,3.756935408329366e-12,2.8237493666855016e-12,3.361907267148086e-08,6.438712138629081e-06,1.3747868932561842e-10,3.0196901330135327e-07,5.548187857801138e-10,1.4656582979031808e-11,7.376671632804352e-12,4.28405643398366e-07,4.60490790913636e-15,1.0507324827381744e-15,1.5463106959435534e-13,4.5500159091359784e-11,2.649648078337049e-18,1.8421243213672116e-15,5.638510123649769e-16,8.972363985444615e-16,2.2026895560622816e-16,2.3412198911901085e-17,5.81366361531844e-17,5.184814011356325e-15,1.0095137400976218e-18,1.7542621305002556e-17
2.023933049938867e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44636709497758403,0.11286639287034485,0.022679369835518597,0.0,6.901240548370373e-08,1.8618208949444244e-05,2.394836666007703e-06,1.8950090241442354e-08,8.302899329805805e-19,0.00017831087466816333,4.5277790100373e-17,0.00013933420252456352,6.41065119684968e-13,1.6753405752807836e-10,5.514154036257659e-14,4.161663623941987e-16,5.124217631262835e-07,9.459927116338863e-12,0.005616318578254552,0.00028096182549365627,3.6062722988110726e-05,2.3997835997417554e-08,1.0057772048251498e-09,4.850095544275559e-09,3.8127341742301946e-12,2.8396910570373738e-12,3.3926399994431265e-08,6.470171669055221e-06,1.38734923458193e-10,3.0499372340918884e-07,5.568961391232472e-10,1.4884535702126315e-11,7.472524961507257e-12,4.3129173539570837e-07,4.666673021157392e-15,1.068424556070463e-15,1.575568311841398e-13,4.603347208172683e-11,2.6907258484344956e-18,1.8699376486725737e-15,5.722336275404845e-16,9.137406004221272e-16,2.2337471308557885e-16,2.377207598407981e-17,5.904957530329038e-17,5.286258829387922e-15,1.0292667582486478e-18,1.7905818310194926e-17
2.0315741348557663e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463551375240844,0.11285491088822276,0.022678838921563447,0.0,7.008277286470069e-08,1.8791587312849507e-05,2.4258736771524867e-06,1.9162204988182275e-08,8.482803815191221e-19,0.0001789806313443181,4.614350209591223e-17,0.00013974545862926075,6.485030711267517e-13,1.7005799580574148e-10,5.604413771665241e-14,4.2321580095620066e-16,5.162576195354854e-07,9.606277636160465e-12,0.005627067592171087,0.00028198461688303184,3.621339610982606e-05,2.4186344233632336e-08,1.0095325167041979e-09,4.867061964883777e-09,3.86911197310233e-12,2.8556834549520975e-12,3.4234415963974816e-08,6.501585394010238e-06,1.39996400115379e-10,3.0803753174706923e-07,5.589733160334188e-10,1.5115141382703322e-11,7.569194158775853e-12,4.3418506303932555e-07,4.728907972240164e-15,1.0863371830517967e-15,1.605262510042187e-13,4.6570874352990855e-11,2.7322799277861434e-18,1.8980633519855212e-15,5.806968410665137e-16,9.304329972586688e-16,2.2650325203399126e-16,2.4136075874884995e-17,5.997330360989589e-17,5.389292972869956e-15,1.0493292623845995e-18,1.8275057902365756e-17
2.0392152197726657e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463432308179327,0.11284347859443931,0.02267830803874237,0.0,7.116494381120243e-08,1.8965939673002484e-05,2.4571742120738913e-06,1.9375870009137417e-08,8.665763867982109e-19,0.00017965034695745894,4.702238022270059e-17,0.0001401560160124595,6.559986565036952e-13,1.726102323223792e-10,5.695735632087155e-14,4.303552045778883e-16,5.201073895734617e-07,9.754322366362249e-12,0.005637766738106505,0.00028300704914076,3.636357546469344e-05,2.43752272042094e-08,1.0132874214492326e-09,4.884027152763463e-09,3.926071514615856e-12,2.8717261815084293e-12,3.454310513138702e-08,6.53295247720022e-06,1.4126309799003103e-10,3.111004560270541e-07,5.610503163960432e-10,1.5348420417388626e-11,7.666681786786478e-12,4.370856043770721e-07,4.791612358654462e-15,1.1044720477904582e-15,1.6353980411504044e-13,4.711238045035728e-11,2.7743139622713367e-18,1.9265037240755207e-15,5.892407906176751e-16,9.47313762149991e-16,2.296544641976275e-16,2.450422963374327e-17,6.090790659768241e-17,5.493935166262333e-15,1.0697048988877198e-18,1.8650416024243972e-17
