Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216),CHO2X(213)
3.0563806678209066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350966960906546,0.08351364742146256,0.008979716387249407,0.00018067065790732429,0.0015098332581616183,0.051979716965169676,0.02564680709249807,4.5539202333968846e-05,1.6963151523258258e-10,0.0019867487407405444,5.272671111547739e-11,0.0005222098994589972,2.802918934684273e-09,6.452594345777446e-06,2.4357275892325208e-09,1.393144292228957e-10,1.2972181601870733e-05,1.8056498339179633e-05,0.0060089562842644195,7.500389002113902e-05,0.0005312387693511568,2.2271003652302375e-08,4.438398378633668e-09,2.6860325491522305e-09,6.882978845245269e-11,4.564886407816566e-06,0.0010686793331764184,6.462812920660919e-05,6.788814021051062e-08,0.0010421721929204152,2.8574771682357162e-05,6.166359473741733e-09,2.23820027213885e-10,7.958015683867337e-08,6.48042738515317e-06,1.771449045469655e-09,1.2750750227789626e-10,2.057221063748103e-06,1.2582362011744586e-07,5.1031024884041716e-12,7.193207636332682e-12,4.0170827062748676e-13,1.2527100077340418e-18,8.75216771145904e-15
3.059054658838276e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435038125230505,0.08349361460579952,0.008972333409753053,0.00018063570170908345,0.0015099029687932956,0.052022452047243824,0.025662027824815952,4.5517472838462305e-05,1.700217930356622e-10,0.0019862848451008236,5.270946186446699e-11,0.0005222974890134175,2.8026879396730613e-09,6.445071152036189e-06,2.437581774070896e-09,1.3938019213912673e-10,1.296100732300395e-05,1.8071292446444967e-05,0.006007436986896392,7.453584971553332e-05,0.0005314364575538728,2.214067036162027e-08,4.4337137071572935e-09,2.685356968084958e-09,6.930788564677247e-11,4.595422091540429e-06,0.001075413764243136,6.466468660819867e-05,6.789035419407537e-08,0.0010430158696137974,2.85981840278496e-05,6.164838244789545e-09,2.2278676727490013e-10,7.962633423187172e-08,6.476121538528079e-06,1.7731340722514032e-09,1.2755338478156034e-10,2.058900414696511e-06,1.2576191444690987e-07,5.1072161307493305e-12,7.193022125281258e-12,4.0169791298197306e-13,1.2534938252283962e-18,8.705988474652004e-15
3.0617286498556455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434979392933214,0.08347358690492752,0.008964956664892635,0.00018060065111437625,0.0015099719563433877,0.052065177152770994,0.025677231856490974,4.549576227397937e-05,1.7041247364844548e-10,0.001985821215010745,5.2692235444988356e-11,0.0005223850311474578,2.802457574343571e-09,6.4375585311721624e-06,2.4394346337030195e-09,1.394458039628087e-10,1.2949859232601606e-05,1.808607921032455e-05,0.006005917862203279,7.407295843114012e-05,0.0005316339949347225,2.2011753536752284e-08,4.429034411242191e-09,2.6846819366885795e-09,6.978733751654948e-11,4.626026752185217e-06,0.0010821594018510675,6.470120190016827e-05,6.789253338122392e-08,0.0010438592853262306,2.862158475205362e-05,6.1633176536943365e-09,2.2176450479269758e-10,7.967245565742095e-08,6.47181790802517e-06,1.7748182953154354e-09,1.2759916601841056e-10,2.0605787901258506e-06,1.2570025810986041e-07,5.11132740128206e-12,7.1928317352374946e-12,4.016872828457678e-13,1.254276080687431e-18,8.660302011579975e-15
3.064402640873015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434920500718577,0.08345356431413113,0.008957586147811041,0.00018056550728534512,0.0015100402272802988,0.05210789228220263,0.025692419266722742,4.5474070594821694e-05,1.7080355676887503e-10,0.0019853578492684217,5.26750317936472e-11,0.0005224725258566125,2.80222783630305e-09,6.430056493401869e-06,2.441286174466525e-09,1.3951126551104045e-10,1.2938737058250384e-05,1.8100858636721067e-05,0.006004398912309767,7.361513800473606e-05,0.0005318313818090052,2.1884231831657533e-08,4.424360482192198e-09,2.6840074509026415e-09,7.026814062840978e-11,4.656700099146504e-06,0.001088916169601186,6.473767525101952e-05,6.789467808282486e-08,0.0010447024403423069,2.864497386431079e-05,6.161797698961916e-09,2.207530751494277e-10,7.971852138529627e-08,6.467516493568585e-06,1.776501717742002e-09,1.2764484639309267e-10,2.0622561913971565e-06,1.2563865102824056e-07,5.115436303049604e-12,7.192636510916456e-12,4.0167638271632343e-13,1.2550567812866596e-18,8.615100996170672e-15
3.0670766318903844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443486145007945,0.0834335468287606,0.008950221853649276,0.0001805302713668494,0.001510107787977689,0.052150597436028935,0.025707590133400963,4.545239775494183e-05,1.7119504209580435e-10,0.0019848947466762357,5.2657850846397855e-11,0.0005225599731375103,2.801998723149552e-09,6.422565048311941e-06,2.44313640258526e-09,1.395765775921029e-10,1.2927640531122136e-05,1.8115630731523954e-05,0.006002880139301403,7.316231171540821e-05,0.0005320286184888009,2.1758084290816734e-08,4.419691911333241e-09,2.6833335067194747e-09,7.075029161559645e-11,4.687441846822071e-06,0.001095683992389979,6.477410682664172e-05,6.789678860514994e-08,0.0010455453349421996,2.8668351373941743e-05,6.160278379071964e-09,2.1975231671383974e-10,7.976453168098668e-08,6.46321729507932e-06,1.77818434254856e-09,1.2769042630340434e-10,2.063932619857849e-06,1.2557709312216069e-07,5.119542839070452e-12,7.192436496393435e-12,4.0166521505535837e-13,1.255835934108099e-18,8.570378234043032e-15
3.069750622907754e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434802242482303,0.08341353444423043,0.008942863777546545,0.00018049494448677756,0.001510174644716167,0.05219329261477797,0.02572274453313216,4.543074370795602e-05,1.7158692932897503e-10,0.0019844319060409532,5.264069253856227e-11,0.0005226473729878937,2.8017702324724345e-09,6.415084204869817e-06,2.44498532417165e-09,1.3964174100549655e-10,1.291656938594819e-05,1.8130395500609257e-05,0.006001361545225374,7.271440425517756e-05,0.0005322257052830306,2.163329034138249e-08,4.415028690013574e-09,2.6826601001833735e-09,7.12337871765962e-11,4.718251714508997e-06,0.001102462796382724,6.481049679036595e-05,6.789886524995703e-08,0.0010463879694017548,2.869171729024592e-05,6.15875969247921e-09,2.187620707820412e-10,7.981048680558646e-08,6.458920312475562e-06,1.7798661726911075e-09,1.2773590614044482e-10,2.065608076841952e-06,1.2551558430995167e-07,5.12364701233481e-12,7.192231735115488e-12,4.0165378228950125e-13,1.2566135461419054e-18,8.526126659933082e-15
3.0724246139251233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347428793677607,0.08339352715601822,0.00893551191464038,0.00018045952775635256,0.0015102408036849523,0.05223597781901461,0.02573788254126608,4.540910840715679e-05,1.719792181689963e-10,0.001983969326173855,5.26235568048489e-11,0.000522734725406601,2.8015423618528473e-09,6.4076139714342774e-06,2.446832945229033e-09,1.3970675654198173e-10,1.290552336099285e-05,1.814515294983949e-05,0.005999843132091306,7.227134170020569e-05,0.0005324226424975152,2.1509829785481257e-08,4.4103708096040824e-09,2.6819872273898428e-09,7.171862407379287e-11,4.749129426302759e-06,0.0011092525089872953,6.484684530301794e-05,6.790090831457135e-08,0.0010472303439925668,2.8715071622501318e-05,6.15724163761463e-09,2.177821815193814e-10,7.985638701588513e-08,6.454625545673007e-06,1.781547211065484e-09,1.277812862887637e-10,2.0672825636703055e-06,1.2545412450821734e-07,5.1277488258050386e-12,7.192022269912716e-12,4.0164208681092173e-13,1.2573896242879793e-18,8.482339335167155e-15
3.0750986049424927e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434683362151137,0.08337352495966331,0.008928166260066728,0.00018042402227043234,0.0015103062709835087,0.05227865304933978,0.025753004231921322,4.538749180552539e-05,1.7237190831732355e-10,0.0019835070058908393,5.260644357937145e-11,0.0005228220303935457,2.8013151088642135e-09,6.400154355765886e-06,2.4486792716539234e-09,1.39771624983621e-10,1.2894502198025966e-05,1.8159903085063484e-05,0.005998324901872023,7.183305148257679e-05,0.0005326194304350325,2.1387682792665182e-08,4.405718261498473e-09,2.6813148844848065e-09,7.220479913214446e-11,4.7800747109982505e-06,0.001116053058828496,6.488315252296986e-05,6.790291809196552e-08,0.001048072458982068,2.8738414379964317e-05,6.155724212886564e-09,2.168124959034235e-10,7.990223256445567e-08,6.4503329945851676e-06,1.7832274605086448e-09,1.2782656712650368e-10,2.0689560816507706e-06,1.2539271363188614e-07,5.13184828241611e-12,7.1918081430093585e-12,4.016301309779493e-13,1.2581641753575462e-18,8.43900944518103e-15
3.077772595959862e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434623692222947,0.08335352785076562,0.008920826808960048,0.00018038842910780319,0.001510371052623136,0.05232131830638942,0.02576810967801069,4.536589385574405e-05,1.7276499947623825e-10,0.001983044944012535,5.258935279566725e-11,0.0005229092879496996,2.8010884710727084e-09,6.3927053650373115e-06,2.4505243092382497e-09,1.3983634710382556e-10,1.2883505642294762e-05,1.8174645912116262e-05,0.0059968068565043045,7.13994623626476e-05,0.0005328160693953753,2.126682989251184e-08,4.401071037113524e-09,2.680643067663857e-09,7.269230923788947e-11,4.81108730199288e-06,0.0011228643757229119,6.491941860619068e-05,6.790489487083734e-08,0.001048914314633606,2.8761745571869418e-05,6.154207416681811e-09,2.1585286366801756e-10,7.994802369974073e-08,6.446042659123675e-06,1.7849069237999082e-09,1.2787174902554312e-10,2.070628632078433e-06,1.2533135159426207e-07,5.135945385076045e-12,7.191589396034651e-12,4.016179171156804e-13,1.2589372060746995e-18,8.39613029708538e-15
3.0804465869772316e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345638709494206,0.08333353582498434,0.008913493556453425,0.0001803527493314678,0.001510435154528542,0.052363973590833744,0.02578319895126584,4.5344314510208185e-05,1.7315849134882764e-10,0.0019825831393644098,5.257228438671571e-11,0.000522996498077072,2.800862446037723e-09,6.385267005843535e-06,2.4523680636715416e-09,1.3990092366740238e-10,1.2872533442494939e-05,1.8189381436818883e-05,0.005995288997889619,7.097050440195885e-05,0.0005330125596754057,2.1147251967371247e-08,4.396429127889313e-09,2.67997177317151e-09,7.31811513372727e-11,4.842166937191397e-06,0.0011296863906542724,6.495564370629552e-05,6.790683893568676e-08,0.001049755911206525,2.8785065207429035e-05,6.1526912473667174e-09,2.149031372484441e-10,7.99937606661373e-08,6.441754539198544e-06,1.7865856036621684e-09,1.2791683235163356e-10,2.0723002162358097e-06,1.2527003830707468e-07,5.140040136666323e-12,7.191366070033445e-12,4.01605447516571e-13,1.2597087230779146e-18,8.353695317276804e-15
3.083120577994601e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434503899673003,0.08331354887803685,0.00890616649767864,0.00018031698398892783,0.0015104985825393758,0.05240661890337632,0.02579827212226155,4.532275372103817e-05,1.7355238363896543e-10,0.001982121590776864,5.2555238284956226e-11,0.0005230836607786917,2.800637031312316e-09,6.3778392842119445e-06,2.45421054054306e-09,1.3996535543060492e-10,1.2861585350741063e-05,1.8204109664978315e-05,0.005993771327894851,7.054610893669865e-05,0.0005332089015691111,2.102893024525649e-08,4.391792525289394e-09,2.6793009973004683e-09,7.367132243530116e-11,4.873313358912827e-06,0.00113651903574932,6.499182797459411e-05,6.790875056689101e-08,0.001050597248956242,2.8808373295833283e-05,6.1511757032882155e-09,2.139631717276316e-10,8.003944370407967e-08,6.437468634718459e-06,1.788263502763092e-09,1.279618174645351e-10,2.073970835393038e-06,1.2520877368052836e-07,5.144132540042331e-12,7.191138205476641e-12,4.015927244410195e-13,1.260478732921539e-18,8.311698049094086e-15
3.0857945690119705e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434443779712839,0.08329356700569746,0.008898845627766284,0.0001802811341124604,0.001510561342411736,0.05244925424475324,0.025813329260439433,4.530121144009126e-05,1.7394667605129233e-10,0.001981660297085325,5.2538214422306195e-11,0.0005231707760585893,2.8004122244436757e-09,6.370422205612311e-06,2.4560517453439006e-09,1.4002964314118535e-10,1.285066112253635e-05,1.8218830602387323e-05,0.005992253848353015,7.012620855170924e-05,0.000533405095367656,2.0911846292877285e-08,4.387161220801005e-09,2.6786307363908942e-09,7.41628195945211e-11,4.90452631379913e-06,0.0011433622442541755,6.502797156013792e-05,6.791063004077824e-08,0.0010514383281343262,2.883166984624981e-05,6.149660782774824e-09,2.130328247834186e-10,8.008507305012052e-08,6.433184945591037e-06,1.7899406237162785e-09,1.280067047181488e-10,2.07564049080808e-06,1.2514755762335054e-07,5.148222598033753e-12,7.190905842271397e-12,4.015797501179374e-13,1.2612472420772486e-18,8.270132150518893e-15
3.08846856002934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44343835123652514,0.08327359020379638,0.008891530941845843,0.00018024520071938918,0.0015106234398196464,0.05249187961573236,0.025828370434131165,4.5279687618973105e-05,1.7434136829119744e-10,0.0019811992571303503,5.252121273017861e-11,0.0005232578439217776,2.800188022973554e-09,6.363015774966649e-06,2.4578916834690368e-09,1.4009378753844882e-10,1.2839760516741878e-05,1.823354425482435e-05,0.005990736561063939,6.971073705502778e-05,0.0005336011413594353,2.0795982008813213e-08,4.382535205935257e-09,2.6779609868297184e-09,7.465563993382045e-11,4.935805552725795e-06,0.0011502159505111912,6.506407460976612e-05,6.791247762969986e-08,0.0010522791489885712,2.885495486782358e-05,6.148146484137668e-09,2.121119566368552e-10,8.013064893701042e-08,6.4289034717230646e-06,1.7916169690823978e-09,1.2805149446064653e-10,2.077309183726911e-06,1.250863900428396e-07,5.1523103134449885e-12,7.190669019771133e-12,4.015665267453074e-13,1.2620142569354774e-18,8.228991391920736e-15
3.0911425510467094e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434323098904215,0.08325361846821845,0.00888422243504577,0.0001802091848123505,0.0015106848803565043,0.05253449501711248,0.025843395710581255,4.5258182209049226e-05,1.7473646006479979e-10,0.0019807384697576994,5.2504233139499526e-11,0.0005233448643742339,2.799964424438704e-09,6.355619996658962e-06,2.4597303602193337e-09,1.4015778935331026e-10,1.282888329554527e-05,1.8248250628053388e-05,0.005989219467794966,6.929962945295322e-05,0.0005337970398301256,2.068131961682516e-08,4.377914472227274e-09,2.6772917450499197e-09,7.514978062725452e-11,4.967150830714182e-06,0.0011570800899362845,6.510013726815082e-05,6.791429360210123e-08,0.0010531197117630705,2.887822836967669e-05,6.146632805671402e-09,2.1120043000152605e-10,8.01761715937759e-08,6.424624213020734e-06,1.7932925413703037e-09,1.2809618703459701e-10,2.078976915383707e-06,1.2502527084491144e-07,5.156395689055548e-12,7.190427776785353e-12,4.015530564907324e-13,1.2627797838068226e-18,8.18826965384517e-15
3.093816542064079e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342625405818087,0.08323365179490223,0.008876920102493613,0.00018017308737955343,0.0015107456695365,0.05257710044972255,0.025858405155969343,4.523669516145626e-05,1.751319510789305e-10,0.0019802779338184257,5.248727558072538e-11,0.0005234318374228822,2.799741426371308e-09,6.348234874544868e-06,2.4615677808035086e-09,1.4022164930835228e-10,1.281802922442887e-05,1.8262949727823876e-05,0.005987702570281602,6.8892821925631e-05,0.0005339927910627351,2.056784165930265e-08,4.37329901123639e-09,2.676623007529848e-09,7.564523890289603e-11,4.998561906845743e-06,0.0011639545989967468,6.513615967784131e-05,6.79160782225915e-08,0.0010539600166982895,2.8901490360908213e-05,6.145119745655161e-09,2.1029811003387875e-10,8.022164124579562e-08,6.420347169389889e-06,1.7949673430381293e-09,1.2814078277709052e-10,2.080643687001034e-06,1.2496419993414596e-07,5.160478727620453e-12,7.190182151589226e-12,4.0153934149197055e-13,1.2635438289234159e-18,8.147960924844996e-15
3.0964905330814483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434201838628668,0.08321369017983882,0.008869623939316059,0.00018013690939503536,0.0015108058127960085,0.052619695914421005,0.02587339883543198,4.521522642711304e-05,1.7552784104111476e-10,0.001979817648168956,5.247033998385991e-11,0.0005235187630755746,2.7995190262993957e-09,6.340860411961107e-06,2.4634039503400564e-09,1.4028536811788482e-10,1.280719807213752e-05,1.8277641559870582e-05,0.005986185870228181,6.84902518031458e-05,0.0005341883953376539,2.045553099084523e-08,4.3686888145462715e-09,2.6759547707925552e-09,7.614201204170683e-11,5.030038544177915e-06,0.0011708394151895187,6.517214197930687e-05,6.791783175201119e-08,0.0010548000640311372,2.8924740850594023e-05,6.143607302353469e-09,2.0940486428455368e-10,8.0267058114875e-08,6.416072340736223e-06,1.796641376494339e-09,1.281852820198595e-10,2.0823094997900287e-06,1.2490317721383188e-07,5.164559431870598e-12,7.189932181933022e-12,4.015253838574623e-13,1.2643063984402752e-18,8.108059299354192e-15
3.099164524098818e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434140994254422,0.08319373361907074,0.00886233394063903,0.00018010065181891234,0.0015108653154949558,0.052662281412094905,0.02588837681308404,4.519377595673154e-05,1.75924129659555e-10,0.001979357611671162,5.245342627847104e-11,0.0005236056413410747,2.799297221747256e-09,6.3334966117349435e-06,2.465238873859134e-09,1.4034894648800713e-10,1.2796389610645903e-05,1.8292326129913525e-05,0.005984669369308508,6.809185754211448e-05,0.0005343838529327005,2.0344370771974918e-08,4.364083873765055e-09,2.67528703140512e-09,7.664009737643412e-11,5.0615805096618236e-06,0.0011777344770199163,6.520808431097903e-05,6.791955444749936e-08,0.0010556398539950346,2.8947979847786607e-05,6.142095474017104e-09,2.0852056265067926e-10,8.031242241931942e-08,6.411799726965491e-06,1.798314644098776e-09,1.2822968508939752e-10,2.0839743549505817e-06,1.248422025860112e-07,5.168637804513152e-12,7.189677905051341e-12,4.015111856668458e-13,1.265067498436627e-18,8.068558975602922e-15
3.1018385151161872e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340800086481263,0.08317378210869103,0.008855050101587781,0.00018006431559762395,0.001510924182918155,0.05270485694365931,0.025903339152039594,4.5172343700827605e-05,1.7632081664311364e-10,0.001978897823192435,5.2436534393707545e-11,0.0005236924722290395,2.7990760102358433e-09,6.326143476193425e-06,2.4670725563044e-09,1.4041238511667037e-10,1.2785603615125558e-05,1.8307003443657854e-05,0.0059831530691664865,6.769757870276908e-05,0.0005345791641231704,2.023434446297847e-08,4.3594841805255e-09,2.6746197859780015e-09,7.713949229052759e-11,5.093187574061645e-06,0.0011846397239808168,6.524398680929289e-05,6.792124656255897e-08,0.0010564793868199827,2.8971207361514967e-05,6.140584258883966e-09,2.0764507732913713e-10,8.035773437400585e-08,6.4075293279837104e-06,1.7999871481636812e-09,1.2827399230707518e-10,2.0856382536715114e-06,1.2478127595152315e-07,5.172713848231914e-12,7.189419357672149e-12,4.0149674897146184e-13,1.2658271349172037e-18,8.029454253574168e-15
3.1045125061335567e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340188829786864,0.08315383564484219,0.008847772417286966,0.00018002790166417437,0.00151098242027662,0.0527474225100566,0.025918285914432383,4.515092960973152e-05,1.7671790170129684e-10,0.001978438281605754,5.241966425831532e-11,0.0005237792557500018,2.7988553892831727e-09,6.318801007172553e-06,2.468905002534819e-09,1.4047568469374186e-10,1.277483986391156e-05,1.832167350679376e-05,0.005981636971416727,6.730735592652275e-05,0.0005347743291818827,2.012543581787644e-08,4.354889726485082e-09,2.6739530311643993e-09,7.764019421707991e-11,5.1248595118756915e-06,0.0011915550965322776,6.527984960872725e-05,6.792290834712099e-08,0.0010573186627326316,2.899442340078441e-05,6.139073655179904e-09,2.0677828277077474e-10,8.040299419045279e-08,6.403261143697341e-06,1.8016588909546853e-09,1.283182039892533e-10,2.0873011971307407e-06,1.2472039721004716e-07,5.176787565687686e-12,7.1891565760256435e-12,4.014820757948486e-13,1.2665853138135149e-18,7.990739533000844e-15
3.107186497150926e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339576183952634,0.08313389422371523,0.008840500882860706,0.00017999141093836713,0.0015110400327088503,0.05278997811225566,0.025933217161435897,4.5129533633598486e-05,1.7711538454423814e-10,0.001977978985789748,5.2402815800653665e-11,0.0005238659919153537,2.798635356404709e-09,6.311469206026312e-06,2.4707362173264218e-09,1.4053884590107083e-10,1.2764098138468935e-05,1.8336336324996395e-05,0.005980121077645157,6.692113091400826e-05,0.0005349693483792247,2.0017628878517544e-08,4.350300503326121e-09,2.6732867636596183e-09,7.814220063778747e-11,5.156596101259074e-06,0.00119848053608159,6.531567284184406e-05,6.79245400476073e-08,0.0010581576819563444,2.9017627974576446e-05,6.137563661119524e-09,2.0592005563554423e-10,8.044820207688923e-08,6.398995174013476e-06,1.8033298746917805e-09,1.2836232044739426e-10,2.0889631864954667e-06,1.2465956626014478e-07,5.180858959518623e-12,7.188889595852917e-12,4.014671681332259e-13,1.2673420409850955e-18,7.952409311402617e-15
3.1098604881682956e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433896216027681,0.08311395784154857,0.008833235493432689,0.00017995484432703672,0.0015110970252820927,0.05283252375125135,0.025948132953282924,4.5108155722418754e-05,1.7751326488268264e-10,0.0019775199346287603,5.238598894871116e-11,0.0005239526807373294,2.7984159091137497e-09,6.304148073635604e-06,2.4725662053740397e-09,1.4060186941255537e-10,1.2753378223358814e-05,1.835099190392579e-05,0.005978605389409612,6.653884640358145e-05,0.0005351642219831962,1.9910907968795408e-08,4.34571650275587e-09,2.672620980200449e-09,7.864550908193402e-11,5.188397123948085e-06,0.0012054159849637638,6.535145663932689e-05,6.792614190699244e-08,0.0010589964447112628,2.9040821091848647e-05,6.136054274906958e-09,2.050702747485571e-10,8.049335823832121e-08,6.394731418839988e-06,1.805000101550274e-09,1.2840634198816984e-10,2.090624222922329e-06,1.2459878299930114e-07,5.184928032340582e-12,7.188618452414502e-12,4.0145202795597266e-13,1.268097322220729e-18,7.914458182161985e-15
3.112534479185665e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433834676986825,0.08309402649462728,0.00882597624412623,0.00017991820272427478,0.001511153402993579,0.05287505942806382,0.025963033349284816,4.508679582602778e-05,1.7791154242797144e-10,0.001977061127012904,5.236918363012151e-11,0.0005240393222289883,2.7981970449218017e-09,6.296837610417044e-06,2.4743949712929885e-09,1.406647558942099e-10,1.2742679906204387e-05,1.8365640249226745e-05,0.005977089908240409,6.61604461502802e-05,0.000535358950259454,1.980525768898609e-08,4.341137716506615e-09,2.6719556775645596e-09,7.915011712539469e-11,5.220262365186089e-06,0.0012123613864224237,6.538720113001865e-05,6.79277141648642e-08,0.001059834951214367,2.9064002761534506e-05,6.13454549473664e-09,2.0422882105704748e-10,8.053846287659823e-08,6.390469878085713e-06,1.8066695736617198e-09,1.284502689135678e-10,2.0922843075575757e-06,1.2453804732396581e-07,5.1889947867474745e-12,7.188343180498677e-12,4.0143665720608997e-13,1.2688511632396474e-18,7.876880832639363e-15
3.1152084702030345e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44337730023650235,0.08307410017928207,0.008818723130064347,0.00017988148701165183,0.0015112091707717367,0.052917585143737816,0.02597791840785019,4.5065453894116075e-05,1.783102168920265e-10,0.0019766025618381203,5.235239977217895e-11,0.0005241259164041991,2.7979787613389454e-09,6.289537816331644e-06,2.4762225196207158e-09,1.407275060042343e-10,1.2732002977656683e-05,1.8380281366528797e-05,0.005975574635640911,6.578587490523072e-05,0.0005355535334713542,1.9700662910203907e-08,4.33656413633576e-09,2.6712908525698955e-09,7.965602238966013e-11,5.2521916136510205e-06,0.0012193166845911173,6.54229064409583e-05,6.79292570574826e-08,0.0010606732016795431,2.9087172992543333e-05,6.1330373187940395e-09,2.0339557758820474e-10,8.058351619047711e-08,6.38621055166058e-06,1.8083382931148255e-09,1.28494101520995e-10,2.0939434415372293e-06,1.244773591295923e-07,5.193059225311597e-12,7.188063814429664e-12,4.014210578006601e-13,1.2696035696927094e-18,7.839672042325569e-15
3.117882461220404e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433711193236424,0.08305417889188824,0.008811476146369839,0.00017984469805843502,0.0015112643334773783,0.05296010089934211,0.0259927881865034,4.5044129876238966e-05,1.7870928798733592e-10,0.001976144238006223,5.233563730185364e-11,0.0005242124632776228,2.7977610558741966e-09,6.282248690893405e-06,2.4780488548184257e-09,1.4079012039308399e-10,1.2721347231360187e-05,1.839491526144611e-05,0.0059740595730880895,6.541507839549235e-05,0.0005357479718799925,1.9597108768973406e-08,4.331995754025898e-09,2.6706265020740884e-09,8.016322254088135e-11,5.284184661384395e-06,0.0012262818244750274,6.545857269741691e-05,6.793077081783816e-08,0.0010615111963176382,2.911033179376013e-05,6.131529745256361e-09,2.0257042940788944e-10,8.062851837568504e-08,6.38195343947577e-06,1.8100062619563408e-09,1.2853784010337912e-10,2.0956016259872383e-06,1.244167183106779e-07,5.1971213505839575e-12,7.187780388075625e-12,4.0140523163129207e-13,1.2703545471635517e-18,7.802826681032275e-15
3.1205564522377734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44336492506573744,0.08303426262886507,0.008804235288165345,0.00017980783672180077,0.001511318895904869,0.0530026066959689,0.026007642741902454,4.502282372182616e-05,1.791087554269391e-10,0.0019756861544249554,5.231889614580674e-11,0.0005242989628646973,2.7975439260358624e-09,6.27497023317775e-06,2.4798739812726587e-09,1.4085259970354008e-10,1.271071246391835e-05,1.8409541939577432e-05,0.005972544722033054,6.504800330433213e-05,0.0005359422657442481,1.949458066191513e-08,4.327432561384885e-09,2.669962622973884e-09,8.067171528893518e-11,5.316241303721846e-06,0.0012332567519330723,6.549420002293282e-05,6.793225567570911e-08,0.0010623489353365238,2.913347917404547e-05,6.130022772293262e-09,2.0175326358019203e-10,8.067346962498139e-08,6.377698541443841e-06,1.811673482191933e-09,1.2858148494926755e-10,2.097258862023643e-06,1.2435612476080135e-07,5.201181165094616e-12,7.1874929348565074e-12,4.0138918056456065e-13,1.2711041011697218e-18,7.766339707118663e-15
3.123230443255143e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433587175666771,0.08301435138667472,0.00879700055057343,0.00017977090384704449,0.0015113728627832665,0.053045102534733185,0.026022482129856656,4.500153538019112e-05,1.795086189244125e-10,0.001975228310008033,5.23021762304052e-11,0.0005243854151816207,2.7973273693318825e-09,6.267702441829877e-06,2.4816979032968334e-09,1.4091494457078116e-10,1.2700098474859027e-05,1.8424161406506004e-05,0.005971030083901598,6.468459725192124e-05,0.0005361364153208205,1.9393064240543554e-08,4.322874550245906e-09,2.669299212204563e-09,8.118149838650809e-11,5.3483613392251345e-06,0.0012402414136604013,6.552978853934613e-05,6.793371185771687e-08,0.0010631864189411492,2.915661514223544e-05,6.128516398067506e-09,2.00943969127833e-10,8.071837012821775e-08,6.373445857478859e-06,1.813339955787031e-09,1.28625036342924e-10,2.098915150752725e-06,1.2429557837266114e-07,5.205238671352986e-12,7.187201487751751e-12,4.013729064424367e-13,1.2718522371637895e-18,7.73020616575447e-15
