Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52)
6.752348099190641e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32131683996189991,0.11284929237607585,0.017454248643754645,0.0,9.5681436841778877e-05,8.1930084952900556e-06,0.0,1.0503198644184199e-06,0.0,0.00021375271869484108,4.378022329735665e-15,1.9107492769646358e-08,1.5279230862802864e-12,6.3886960497964643e-08,0.0,0.0,3.3961318134049931e-07,1.2770231492903538e-11,0.0056046165839560092,0.010638117425850366,1.0549533447605071e-07,3.7334467487720918e-07,7.5031386398017619e-06,4.557691459059322e-09,2.8916699467613029e-08,2.6919530081481928e-09
6.794060145207202e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32126309113550183,0.11284790770577463,0.017426255372228958,0.0,9.6890473930543169e-05,8.1871668367463458e-06,0.0,1.0804872129366751e-06,0.0,0.00021608540188545124,4.6277711306255151e-15,1.9081716909484707e-08,1.5870598870299815e-12,6.5087789903625252e-08,0.0,0.0,3.4142586600367008e-07,1.3352311473830561e-11,0.0056036057778026567,0.010692890103336456,1.0632899910324477e-07,3.7456734994674478e-07,7.487905706447402e-06,4.6123603254244476e-09,2.9185508726128466e-08,2.7689432233623221e-09
6.835772191223763e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32120945488438429,0.11284651123814926,0.017398316353335639,0.0,9.8105057936868787e-05,8.1809422673312382e-06,0.0,1.1113141840219774e-06,0.0,0.00021842713304897547,4.8899734354241857e-15,1.905598001695065e-08,1.6480668470218841e-12,6.6302825420355263e-08,0.0,0.0,3.4322573327473272e-07,1.3956843529343838e-11,0.0056025963823746324,0.010747548734676126,1.0716414688122849e-07,3.7578178085786024e-07,7.4727377847973234e-06,4.6672477075532485e-09,2.9454618505412895e-08,2.8476046107506305e-09
6.877484237240324e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32115593090535699,0.11284510301702984,0.01737043144914497,0.0,9.9325158718963891e-05,8.1743442469189736e-06,0.0,1.1428104971248266e-06,0.0,0.00022077785175824032,5.1651601989010935e-15,1.9030285412603924e-08,1.7109895901990224e-12,6.7532130863877912e-08,0.0,0.0,3.4501286262824624e-07,1.4584535216571288e-11,0.0056015883947416007,0.010802093625659936,1.0800076369630491e-07,3.7698805897511517e-07,7.4576351050824309e-06,4.722352236629076e-09,2.972401750032121e-08,2.9279614402822821e-09
6.919196283256886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32110251889644742,0.11284368308607923,0.017342600522198159,0.0,0.00010055074639541671,8.1673820673410572e-06,0.0,1.1749859370453314e-06,0.0,0.00022313749761180082,5.4538811078509662e-15,1.9004636267670171e-08,1.7758745049589766e-12,6.8775769671853884e-08,0.0,0.0,3.4678733408280844e-07,1.5236111290648169e-11,0.0056005818119841243,0.010856525080877264,1.0883883544538372e-07,3.7818627428019099e-07,7.4425978707103674e-06,4.7776725570619218e-09,2.9993694474909091e-08,3.0100381374361732e-09
6.960908329273447e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3210492185568935,0.11284225148879339,0.017314823435505264,0.0,0.00010178179134226276,8.1600648544896509e-06,0.0,1.2078503535128085e-06,0.0,0.00022550601023425988,5.7567050986535601e-15,1.8979035610635053e-08,1.8427687500905096e-12,7.0033804903852044e-08,0.0,0.0,3.4854922815091394e-07,1.5912313991632271e-11,0.0055995766311935447,0.01091084340372345,1.0967834803611045e-07,3.7937651539609559e-07,7.4276262594216677e-06,4.8332073263117419e-09,3.0263638262138707e-08,3.0938592820532707e-09
7.002620375290008e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32099602958713491,0.11284080826850235,0.017287100052543088,0.0,0.00010301826419006981,8.1524015704287999e-06,0.0,1.2414136607588902e-06,0.0,0.0002278833292766061,6.0742208847422004e-15,1.8953486333558968e-08,1.9117202606519048e-12,7.1306299241327207e-08,0.0,0.0,3.5029862579067905e-07,1.6613903333612529e-11,0.0055985728494719013,0.010965048896406909,1.105192873869922e-07,3.8055886961048326e-07,7.4127204243982399e-06,4.8889552147136577e-09,3.0533837763587594e-08,3.1794496071735883e-09
7.044332421306569e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32094295168880532,0.11283935346837042,0.017259430237253119,0.0,0.00010426013582104165,8.1444010155117945e-06,0.0,1.2756858370840385e-06,0.0,0.00023026939441656954,6.407037494280886e-15,1.8927991198116781e-08,1.98277775378931e-12,7.259331498760375e-08,0.0,0.0,3.5203560835942744e-07,1.7341657396042502e-11,0.0055975704639318266,0.011019141859956217,1.1136163942754532e-07,3.8173342289814804e-07,7.397880495327634e-06,4.9449149053026851e-09,3.0804281949161704e-08,3.2668339978576241e-09
7.08604446732313e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32088998456472428,0.11283788713139714,0.017231813854039435,0.0,0.00010550737736614105,8.1360718305022579e-06,0.0,1.3106769244176376e-06,0.0,0.00023266414535899662,6.7557848179927216e-15,1.8902552841380167e-08,2.0559907344943609e-12,7.3894914067864697e-08,0.0,0.0,3.5376025756904086e-07,1.8096372617239766e-11,0.005596569471696458,0.011073122594227141,1.1220539009843357e-07,3.829002599441087e-07,7.3831065794243058e-06,5.0010850936441256e-09,3.1074959856812395e-08,3.3560374899928955e-09
7.127756513339692e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32083712791888935,0.11283640930041769,0.017204250767766695,0.0,0.00010675996020223321,8.1274224986968985e-06,0.0,1.3463970278717354e-06,0.0,0.00023506752183624172,7.1211141672185761e-15,1.8877173781354935e-08,2.1314095012998059e-12,7.5211158029147901e-08,0.0,0.0,3.5547265544301813e-07,1.8878864090025837e-11,0.0055955698698993373,0.011126991397909616,1.1305052535159289e-07,3.8405946416591462e-07,7.368398762410545e-06,5.0574644876668399e-09,3.1345860592256432e-08,3.4470852690856508e-09
7.169468559356253e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32078438145646809,0.11283492001810351,0.017176740843758045,0.0,0.0001080178559492508,8.118461348048171e-06,0.0,1.3828563152885235e-06,0.0,0.00023747946360857725,7.5036988422644831e-15,1.8851856422284973e-08,2.2090851519114987e-12,7.6542108040347203e-08,0.0,0.0,3.5717288427518549e-07,1.9689965859477047e-11,0.0055945716556843154,0.011180748568534691,1.1389703115039457e-07,3.8521111773487411e-07,7.3537571094597457e-06,5.1140518074937463e-09,3.1616973328699684e-08,3.5400026690379036e-09
7.211180605372814e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32073174488379086,0.11283341932696286,0.017149283947793137,0.0,0.00010928103646738137,8.1091965532852306e-06,0.0,1.4200650167815854e-06,0.0,0.0002398999104646203,7.9042347111514744e-15,1.8826603059731499e-08,2.2890695887750567e-12,7.7887824892219772e-08,0.0,0.0,3.5886102659001651e-07,2.0530531222770446e-11,0.0055935748262054726,0.011234394402481413,1.1474489346979348e-07,3.863553015981549e-07,7.339181666100454e-06,5.1708457852792797e-09,3.1888287306564785e-08,3.6348151709099891e-09
7.252892651389375e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32067921790834275,0.1128319072693415,0.017121879946106072,0.0,0.00011054947385427827,8.099636138031679e-06,0.0,1.4580334242709815e-06,0.0,0.00024232880222177654,8.3234407988575054e-15,1.8801415885436879e-08,2.3714155245756808e-12,7.9248368997400096e-08,0.0,0.0,3.6053716510451202e-07,2.1401433031102684e-11,0.0055925793786270207,0.011287929194983688,1.155940982964435e-07,3.8749209550012156e-07,7.3246724590837306e-06,5.2278451650515265e-09,3.215979183322152e-08,3.7315484016688327e-09
7.294604697405937e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32062680023875595,0.11283038388742316,0.017094528705383423,0.0,0.00011182314044229513,8.0897879769185509e-06,0.0,1.4967718910122343e-06,0.0,0.0002447660787267012,8.7620598871302032e-15,1.8776296991982394e-08,2.4561764876698177e-12,8.0623800390419148e-08,0.0,0.0,3.6220138269159275e-07,2.2303563993656587e-11,0.0055915853101232054,0.011341353240137049,1.1644463162888219e-07,3.8862157800220176e-07,7.3102294972184782e-06,5.2850487025475819e-09,3.2431476282720752e-08,3.83022813292204e-09
7.336316743422498e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32057449158480256,0.11282884922323017,0.017067230092762203,0.0,0.00011310200879574427,8.0796597976911887e-06,0.0,1.5362908311192825e-06,0.0,0.00024721167985577687,9.2208591249375126e-15,1.8751248377249469e-08,2.5434068274472806e-12,8.2014178727728958e-08,0.0,0.0,3.6385376234495417e-07,2.3237836983586983e-11,0.0055905926178782348,0.01139466683090545,1.1729647947769404e-07,3.8974382650404401e-07,7.2958527721723671e-06,5.3424551650574916e-09,3.2703330095531954e-08,3.9308802796380026e-09
7.378028789439059e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32052229165738721,0.11282730331862396,0.017039983975827941,0.0,0.00011438605170818127,8.0692591833086264e-06,0.0,1.5766007190814772e-06,0.0,0.00024966554551560642,9.70063064962819e-15,1.8726271948693099e-08,2.6331617196223969e-12,8.3419563287734834e-08,0.0,0.0,3.654943871453363e-07,2.4205185345998599e-11,0.005589601299086179,0.011447870259127906,1.1814962786560313e-07,3.9085891726401565e-07,7.2815422592395025e-06,5.4000633312766071e-09,3.2975342778283775e-08,4.0335308988522432e-09
7.41974083545562e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32047020016853928,0.11282574621530564,0.017012790222612616,0.0,0.00011567524219971404,8.0585935740344014e-06,0.0,1.6177120892746887e-06,0.0,0.00025212761564352346,1.0202192218877623e-14,1.8701369527435553e-08,2.7254971714526966e-12,8.484001297083175e-08,0.0,0.0,3.6712334022816401e-07,2.520656320788969e-11,0.0055886113509508875,0.011500963815525185,1.1900406282768536e-07,3.919669254176802e-07,7.2672979180811908e-06,5.4578719911447905e-09,3.3247503903507239e-08,4.1382061883601708e-09
7.461452881472181e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32041821683140631,0.11282417795481665,0.01698564870159279,0.0,0.00011696955351433822,8.0476702695174953e-06,0.0,1.6596355354665805e-06,0.0,0.00025459783020811776,1.0726387853494733e-14,1.8676542852187939e-08,2.8204700268837209e-12,8.6275586299446216e-08,0.0,0.0,3.6874070475251838e-07,2.6242945790034909e-11,0.0055876227706859001,0.011553947789706408,1.1985977041155775e-07,3.9306792499806898e-07,7.2531196934357428e-06,5.5158799456956782e-09,3.3519803109382783e-08,4.2449324853964019e-09
7.503164927488743e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32036634136024622,0.11282259857853916,0.016958559281687605,0.0,0.00011826895911729969,8.0364964308625675e-06,0.0,1.7023817103161264e-06,0.0,0.00025707612920977679,1.1274088491161342e-14,1.8651793583007001e-08,2.9181379716185616e-12,8.7726341418086483e-08,0.0,0.0,3.7034656387139288e-07,2.7315329720779961e-11,0.0055866355555143736,0.011606822470175582,1.207167366774271e-07,3.9416198895543346e-07,7.239007515797323e-06,5.5740860069214504e-09,3.3792230099490389e-08,4.3537362653008056e-09
7.544876973505304e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32031457347042069,0.11282100812769663,0.016931521832256852,0.0,0.00011957343269248354,8.0250790826882945e-06,0.0,1.7459613248674312e-06,0.0,0.0002595624526812418,1.1846192651171677e-14,1.8627123304894342e-08,3.0185595381107797e-12,8.9192336093396536e-08,0.0,0.0,3.7194100070319527e-07,2.8424733351719267e-11,0.0055856497026689819,0.011659588144338113,1.2157494769833747e-07,3.9524918917424798e-07,7.2249613020733809e-06,5.6324889976145401e-09,3.4064774642561611e-08,4.4646441401715116e-09
7.586589019521865e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32026291287838787,0.11281940664335444,0.016904536223099027,0.0,0.00012088294813982898,8.0134251151730369e-06,0.0,1.7903851480379269e-06,0.0,0.0002620567406881807,1.2443627110237542e-14,1.8602533531244987e-08,3.1217941104793267e-12,9.0673627714214428e-08,0.0,0.0,3.7352409830445616e-07,2.9572197075227569e-11,0.0055846652093918493,0.011712245098507261,1.2243438956040463e-07,3.9632959649269653e-07,7.2109809562143536e-06,5.6910877512201594e-09,3.4337426572235417e-08,4.5776828575050125e-09
7.628301065538426e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32021135930169553,0.11281779416642038,0.016877602324449452,0.0,0.00012219747957277447,8.001541286086923e-06,0.0,1.8356640061010171e-06,0.0,0.00026455893332977352,1.3067347589423945e-14,1.8578025707151684e-08,3.2279019293440895e-12,9.2170273291641274e-08,0.0,0.0,3.7509593964370243e-07,3.075878364381592e-11,0.0055836820729344558,0.011764793617910529,1.2329504836278893e-07,3.9740328072180636e-07,7.1970663698135848e-06,5.7498811117169103e-09,3.4610175786817345e-08,4.6928792988235554e-09
7.670013111554987e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32015991245897429,0.11281617073764515,0.016850720006978331,0.0,0.00012351700131572831,7.9894342228096059e-06,0.0,1.8818087821632267e-06,0.0,0.00026706897073931448,1.3718339452278555e-14,1.8553601212571204e-08,3.3369440965807181e-12,9.3682329459112206e-08,0.0,0.0,3.7665660757645961e-07,3.1985578491282299e-11,0.0055827002905575627,0.011817233986696034,1.2415691021798664e-07,3.9847031066084209e-07,7.1832174226913949e-06,5.808867933459475e-09,3.4883012249040087e-08,4.8102604782900079e-09
7.711725157571549e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32010857206993049,0.11281453639762286,0.016823889141788867,0.0,0.00012484148790156688,7.9771104243329195e-06,0.0,1.9288304156359392e-06,0.0,0.00026958679308482784,1.4397618414216406e-14,1.852926136535854e-08,3.4489825799934014e-12,9.5209852472471321e-08,0.0,0.0,3.7820618482134887e-07,3.3253690055626803e-11,0.005581719859531137,0.011869566487938792,1.2501996125214078e-07,3.9953075411615973e-07,7.1694339834541516e-06,5.8680470810309123e-09,3.5155925985827415e-08,4.9298535413103938e-09
7.75343720358811e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32005733785533985,0.11281289118679166,0.016797109600415375,0.0,0.00012617091406916397,7.9645762632477765e-06,0.0,1.9767399017017815e-06,0.0,0.00027211234056969774,1.5106231263218873e-14,1.8505007424174616e-08,3.5640802179042715e-12,9.6752898210059837e-08,0.0,0.0,3.7974475393723912e-07,3.4564250103699955e-11,0.0055807407771342613,0.011921791403646978,1.258841876048917e-07,4.0058467791983615e-07,7.1557159100233945e-06,5.9274174291443058e-09,3.542890708806172e-08,5.0516857631242331e-09
7.795149249604671e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32000620953704062,0.11281123514543412,0.016770381254821391,0.0,0.00012750525476094561,7.9518379877147777e-06,0.0,2.0255482907757271e-06,0.0,0.00027464555343331178,1.5845256591903635e-14,1.8480840591272971e-08,3.6823007236581464e-12,9.8311522172803986e-08,0.0,0.0,3.8127239730141957e-07,3.5918414057553404e-11,0.0055797630406550685,0.011973909014768131,1.2674957542972333e-07,4.0163214794324274e-07,7.1420630501557738e-06,5.9869778624846482e-09,3.5701945710352922e-08,5.1757845473829315e-09
7.836861295621232e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31995518683792717,0.11280956831367785,0.016743703977397838,0.0,0.00012884448512047247,7.9389017234177693e-06,0.0,2.0752666879609892e-06,0.0,0.00027718637195171971,1.6615805541020361e-14,1.845676201517061e-08,3.8037086900412982e-12,9.9885779484306087e-08,0.0,0.0,3.8278919708876609e-07,3.7317361322460486e-11,0.005578786647390659,0.012025919601195303,1.2761611089439654e-07,4.0267322911553752e-07,7.1284752419398228e-06,6.0467272755554533e-09,3.597503207080987e-08,5.3021774247163457e-09
7.878573341637794e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31990426948194317,0.11280789073149589,0.016717077640961139,0.0,0.00013018858049005568,7.9257734755000298e-06,0.0,2.1259062524997775e-06,0.0,0.00027973473643830369,1.7419022554425002e-14,1.8432772793207878e-08,3.9283695936130068e-12,1.0147572489095309e-07,0.0,0.0,3.8429523525186063e-07,3.8762295616574623e-11,0.0055778115946470194,0.012077823441773156,1.2848378018061032e-07,4.0370798544187099e-07,7.1149523142611488e-06,6.1066645726090682e-09,3.6248156450815642e-08,5.4308920512877526e-09
7.920285387654355e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31985345719407526,0.11280620243870737,0.016690502118751397,0.0,0.00013153751640839623,7.9124591304825579e-06,0.0,2.1774781972189783e-06,0.0,0.00028229058724446333,1.8256086145583214e-14,1.8408873974002252e-08,4.0563497989485941e-12,1.0308141276202077e-07,0.0,0.0,3.8579059350202986e-07,4.0254445302192798e-11,0.0055768378797389591,0.012129620814304035,1.2935256948442013e-07,4.0473648001481069e-07,7.1014940872667899e-06,6.1667886674856638e-09,3.6521309194804577e-08,5.5619562073373655e-09
7.961997433670916e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31980274970034672,0.11280450347497778,0.016663977284430531,0.0,0.00013289126860825261,7.8989644581638769e-06,0.0,2.2299937879708372e-06,0.0,0.00028485386476031322,1.912820967565154e-14,1.8385066559800346e-08,4.1877165627927253e-12,1.0470289708978073e-07,0.0,0.0,3.872753532912898e-07,4.1795063718590533e-11,0.0055758654999900235,0.012181311995553935,1.3022246501685792e-07,4.0575877503294869e-07,7.0881003728068277e-06,6.2270984834460257e-09,3.6794480710040402e-08,5.6953977957146264e-09
8.003709479687477e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31975214672781144,0.11280279387981977,0.01663750301208047,0.0,0.00013424981301414377,7.8852951135011497e-06,0.0,2.2834643430687166e-06,0.0,0.00028742450941539284,2.003664214318231e-14,1.8361351508732568e-08,4.3225380381217744e-12,1.063402314896311e-07,0.0,0.0,3.8874959579514519e-07,4.33854295163949e-11,0.0055748944527324335,0.012232897261258487,1.310934530033057e-07,4.0677493181864424e-07,7.0747709748410219e-06,6.2875929531415169e-09,3.7067661466398879e-08,5.8312448403994065e-09
8.045421525704038e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31970164800454715,0.11280107369259332,0.016611079176201349,0.0,0.00013561312574007344,7.8714566384723229e-06,0.0,2.3379012327179891e-06,0.0,0.00029000246167939006,2.0982668985496311e-14,1.8337729736974596e-08,4.4608832781139506e-12,1.0799346920021575e-07,0.0,0.0,3.9021340189621851e-07,4.5026846993461313e-11,0.0055739247353070055,0.012284376886128856,1.3196551968402311e-07,4.0778501082683304e-07,7.0615056898563459e-06,6.3482710184474077e-09,3.7340841996152438e-08,5.9695254850123699e-09
8.0871335717206e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31965125325964927,0.11279934295250647,0.016584705651709681,0.0,0.00013698118308728266,7.8574544639185185e-06,0.0,2.3933158784421493e-06,0.0,0.00029258766206287736,2.1967612891764795e-14,1.8314202120819525e-08,4.6028222400261281e-12,1.096626630835472e-07,0.0,0.0,3.9166685216870406e-07,4.6720646432219059e-11,0.0055729563450630784,0.012335751143857591,1.3283865131502955e-07,4.0878907166459456e-07,7.0483043072589612e-06,6.4091316302705714e-09,3.7614012893754979e-08,6.1102679913145904e-09
8.128845617737161e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31960096222322543,0.11279760169861563,0.016558382313936564,0.0,0.00013835396154204103,7.8432939113669639e-06,0.0,2.4497197525042083e-06,0.0,0.00029518005111805687,2.2992834627840065e-14,1.8290769498664347e-08,4.7484257889760951e-12,1.1134786562516226e-07,0.0,0.0,3.9311002686358539e-07,4.8468184438451123e-11,0.0055719892793584481,0.012387020307124425,1.3371283416705142e-07,4.0978717310808419e-07,7.03516660972642e-06,6.4701737485744454e-09,3.7887164815630789e-08,6.2535007376967015e-09
8.170557663753722e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31955077462638865,0.11279584996982618,0.016532109038625915,0.0,0.00013973143777345378,7.8289801948340469e-06,0.0,2.5071243773234428e-06,0.0,0.00029777956943952203,2.4059733872871658e-14,1.8267432672914783e-08,4.8977657016290676e-12,1.1304912893425345e-07,0.0,0.0,3.945430058945996e-07,5.0270844281472082e-11,0.0055710235355592901,0.012438184647602043,1.345880545262364e-07,4.1077937310815132e-07,7.0220923735879851e-06,6.531396342202302e-09,3.8160288479966744e-08,6.3992522176577088e-09
8.212269709770283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31950069020125171,0.11279408780489292,0.01650588570193268,0.0,0.00014111358863129979,7.8145184226077652e-06,0.0,2.5655413248875794e-06,0.0,0.00030038615766502988,2.516975006774259e-14,1.8244192411811407e-08,5.0509146697874198e-12,1.1476650474380852e-07,0.0,0.0,3.9596586882495886e-07,5.2130036235668694e-11,0.0055700591110401047,0.0124892444359618,1.3546429869537283e-07,4.11765728812311e-07,7.0090813691700927e-06,6.5927983886457435e-09,3.8433374666503185e-08,6.5475510382736768e-09
8.253981755786845e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31945070868092135,0.11279231524242048,0.016479712180421071,0.0,0.0001425003911439112,7.7999135990101656e-06,0.0,2.6249822161604756e-06,0.0,0.00030299975647627927,2.6324363275357789e-14,1.8221049451180484e-08,5.2079463038824289e-12,1.165000444107955e-07,0.0,0.0,3.9737869485474264e-07,5.4047197923366254e-11,0.0055690960031836356,0.012540199941879363,1.3634155299221183e-07,4.1274629657982634e-07,6.9961333610973326e-06,6.6543788741452172e-09,3.8706414216328802e-08,6.6984259186564457e-09
8.295693801803406e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31940082979949186,0.11279053232086382,0.016453588351062809,0.0,0.00014389182251606076,7.7851706261393407e-06,0.0,2.6854587204853708e-06,0.0,0.0003056203065997091,2.7525095052814307e-14,1.8198004496113176e-08,5.3689351363668639e-12,1.182497989163001e-07,0.0,0.0,3.987815628089662e-07,5.6023794658984353e-11,0.0055681342093808033,0.01259105143404033,1.3721980375054058e-07,4.137211319836547e-07,6.9832481086473398e-06,6.7161367934951833e-09,3.8979398031679703e-08,6.8519056884026247e-09
8.337405847819967e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31935105329203972,0.11278873907852878,0.016427514091235371,0.0,0.0001452878601268851,7.7702943055900965e-06,0.0,2.7469825549837942e-06,0.0,0.00030824774880730413,2.8773509335480492e-14,1.8175058222575282e-08,5.5339566250075404e-12,1.2001581886568539e-07,0.0,0.0,4.0017455112634826e-07,5.8061319794444426e-11,0.0055671737270306448,0.012641799180145815,1.3809903732175693e-07,4.1469028983716867e-07,6.9704253660483437e-06,6.7780711497586666e-09,3.9252317075736232e-08,7.0080192860329629e-09
8.374946689234872e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31930634174691119,0.11278711636770163,0.016404089538317623,0.0,0.00014654821375344992,7.7567954937049047e-06,0.0,2.8032591955556001e-06,0.0,0.00031061829061148857,2.9939178180719955e-14,1.8154491485540619e-08,5.685986999823697e-12,1.2161918529737549e-07,0.0,0.0,4.0141985803232348e-07,5.9948443320862594e-11,0.0055663104120643302,0.012687383669229294,1.388911765722779e-07,4.1555772229934149e-07,6.9589381366402966e-06,6.8339621068368079e-09,3.9497881415952369e-08,7.1507974509651491e-09
8.412487530649776e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31926171271914955,0.11278548535566689,0.016380704948899115,0.0,0.00014781226400087684,7.7431958417226321e-06,0.0,2.860402310488552e-06,0.0,0.00031299432395531915,3.1145973350902444e-14,1.8134005660616573e-08,5.8414020177218519e-12,1.2323580378720717e-07,0.0,0.0,4.0265728226243513e-07,6.1887280320664616e-11,0.0055654481553896124,0.012732884533831272,1.3968409093056808e-07,4.1642063864150612e-07,6.9475011515485635e-06,6.8899944621739511e-09,3.9743379518404677e-08,7.2957537900376986e-09
8.450028372064681e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31921716601764338,0.11278384607004138,0.016357360234424145,0.0,0.00014907999473274942,7.7294986479157647e-06,0.0,2.9184205384099026e-06,0.0,0.00031537580575946968,3.2395126599217008e-14,1.8113601186064142e-08,6.0002586223507814e-12,1.2486571044661788e-07,0.0,0.0,4.0388688015499751e-07,6.3878979082660755e-11,0.0055645869551269921,0.012778301967082292,1.4047777048214612e-07,4.1727907728174844e-07,6.9361142222389409e-06,6.9461675060183521e-09,3.9988804921085112e-08,7.4429096194643681e-09
8.487569213479585e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31917270145191123,0.11278219853834516,0.016334055306598969,0.0,0.00015035138992205169,7.7157071487825557e-06,0.0,2.9773225477703659e-06,0.0,0.0003177626929765658,3.3687899758970195e-14,1.8093278484667727e-08,6.1626143720590553e-12,1.2650894114101255e-07,0.0,0.0,4.0510870777043383e-07,6.5924707159285737e-11,0.0055637268094021197,0.012823636161480533,1.4127220532170814e-07,4.1813307617739007e-07,6.9247771575296965e-06,7.0024805341015586e-09,4.0234151201480081e-08,7.5922863229779687e-09
8.52511005489449e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31912831883209858,0.11278054278800183,0.016310790077390766,0.0,0.00015162643365000867,7.7018245200080329e-06,0.0,3.0371170364781404e-06,0.0,0.00032015494259169107,3.5025585297493808e-14,1.8073037964523274e-08,6.3285274415563879e-12,1.2816553148985787e-07,0.0,0.0,4.0632282088620209e-07,6.8025651573606793e-11,0.0055628677163457848,0.012868887308895035,1.4206738555474606e-07,4.1898267280987162e-07,6.9134897637823046e-06,7.0589328474595478e-09,4.0479411976459671e-08,7.7439053508849974e-09
8.558896812167904e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31908844438161627,0.11277904560833758,0.016289885240871209,0.0,0.00015277707943518487,7.6892548147115017e-06,0.0,3.091702358424731e-06,0.0,0.00032231251657034661,3.6268995720986522e-14,1.8054892087406108e-08,6.4809392918633313e-12,1.2966791454977497e-07,0.0,0.0,4.0740897266154999e-07,6.9964708444076177e-11,0.0055620954310858723,0.012909542494472204,1.427836769098149e-07,4.1974357646067637e-07,6.9033734161546851e-06,7.1098584445305718e-09,4.0700068322800745e-08,7.882297444931428e-09
8.589304893713977e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31905261388310197,0.1127776924901539,0.016271098267750726,0.0,0.00015381516701821915,7.6778829709811391e-06,0.0,3.1414585525544685e-06,0.0,0.00032425799123364534,3.7420900788972256e-14,1.8038618215802992e-08,6.6206500588187285e-12,1.3102935720909167e-07,0.0,0.0,4.0838123828598384e-07,7.174967335079088e-11,0.0055614011009661405,0.012946074894634424,1.4342884256140268e-07,4.2042538867479649e-07,6.8943028478962363e-06,7.1557870478277936e-09,4.0898591623455365e-08,8.0084311513960184e-09
8.61971297526005e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31901683681377752,0.11277633402816081,0.016252337185218291,0.0,0.00015485562045262653,7.6664567889232462e-06,0.0,3.1918158622485023e-06,0.0,0.00032620690779349229,3.8604674269961939e-14,1.8022398944492858e-08,6.7628002490438717e-12,1.3239962766432992e-07,0.0,0.0,4.0934854065013828e-07,7.357304117622517e-11,0.0055607074581953304,0.012982553146772283,1.4407447971263761e-07,4.2110437773649454e-07,6.8852645170378953e-06,7.2018058099614969e-09,4.1097047603181088e-08,8.1360743996540563e-09
