Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C2H6(343),C4H6(54),C4H5X(365),C4H7X(141),C4H7X(140),C4H7X(142),C4H5X(366),C4H7X(143),C6H9X(424),C6H9X(546),C6H9(574),C6H9X(642),SX(952),SX(982),C5H7X(950),C3H6(75),SX(1099),C3H5X(138),C3H5X(144),C6H9X(949),SX(983),SX(1351),S(1390),S(1079),SX(1821),SX(1816),SX(1818),SX(1820),SX(1819),SX(1823),SX(1822),SX(1058),SX(1057),SX(1056),SX(2706),C4H6a(364),S(1764),SX(3150),SX(3147),SX(2708),SX(4496),S(4575),SX(4700),SX(1454)
9.958649312268382e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282250996004,0.66999999833612278,2.9934051059651816e-23,0.0,3.8755495793006734e-20,1.1708561830095438e-31,3.8536011630986818e-45,0.0,6.3847890695228335e-57,4.3152402451452169e-50,0.0,1.6638768431378778e-09,1.6638773729364142e-09,2.6491048236751994e-16,2.7034611249620449e-24,1.1230776434919846e-20,8.9917477788175591e-26,3.8728149345715756e-20,1.2182981146770615e-25,2.4991233149141325e-32,1.3675877025303772e-30,2.8670093411328647e-33,8.3150342977599001e-37,1.3093532831283994e-42,2.6028467622655519e-51,2.7003082070909726e-55,1.3800071867484879e-66,1.3014597521814274e-72,6.6838669242791277e-80,6.6838669149884916e-80,8.8739900904517735e-89,2.6000214493891656e-90,2.5737111185103986e-90,1.3441268579329362e-66,2.5682547683548357e-91,1.8702138313571371e-97,3.4525920729265686e-106,6.2105759305014745e-109,4.1599199809677401e-115,4.1602168325076388e-115,1.2382313320757871e-115,1.1090519994911929e-118,1.1090531393018012e-118,1.615644568534716e-119,1.6156491248916815e-119,2.5014795657853755e-91,2.5014792801790553e-91,2.5014741561460319e-91,1.7312934625193795e-102,1.5204096185398675e-35,2.8262094125121933e-124,1.0856307994897555e-128,1.0856308001518303e-128,8.8875777538358025e-103,6.0226333847910352e-109,5.2024480471368042e-118,2.521827530042815e-122,2.787204329074465e-112
1e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282249702095,0.66999999832965329,3.0426108134843093e-23,0.0,3.9072794696301177e-20,1.1804305450874818e-31,3.9335009733278283e-45,0.0,6.5975631333959996e-57,4.4230735687842056e-50,0.0,1.6703463700781052e-09,1.6703469063334376e-09,2.6813901710839819e-16,2.7479111764250595e-24,1.1367648555334071e-20,9.1397908562713791e-26,3.904499923015598e-20,1.2334088933395879e-25,2.5508179976379637e-32,1.3899274689666881e-30,2.9260973292682856e-33,8.4876026750471769e-37,1.342130175804063e-42,2.6791367504441166e-51,2.7910137315470425e-55,1.4322730829585887e-66,1.3563252141138232e-72,6.9942486863660085e-80,6.9942486766045051e-80,9.323747414334076e-89,2.7318724561591178e-90,2.7040348707765747e-90,1.3950338408977824e-66,2.6984952930642583e-91,1.9730297160935433e-97,3.6570690059526689e-106,6.604219518971531e-109,4.4413639756679721e-115,4.4416834295489503e-115,1.3220070822706776e-115,1.184072995241152e-118,1.184074216979496e-118,1.7249023383348427e-119,1.7249072220255053e-119,2.6283338162354854e-91,2.6283335149278227e-91,2.6283281091987027e-91,1.8264721139906186e-102,1.5454900867877237e-35,3.0294187132374198e-124,1.1682608834414642e-128,1.1682608841566921e-128,9.3761765197750197e-103,6.3793215530151924e-109,5.532567640017047e-118,2.6924611907114231e-122,2.964062924792254e-112
1.0278991321860143e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322822409994,0.66999999828613976,3.3903542393478379e-23,0.0,4.1245704552266081e-20,1.2459933723080312e-31,4.5076237851765586e-45,0.0,8.2015622633261961e-57,5.2106495649273776e-50,0.0,1.713859843322383e-09,1.7138604244608015e-09,2.9058150963345855e-16,3.062052832233559e-24,1.2319086681572668e-20,1.0186189963191088e-25,4.1214735976774714e-20,1.3385950078195966e-25,2.9221762795916891e-32,1.5477110289723261e-30,3.3503933821051588e-33,9.7277380047890762e-37,1.5815785520431429e-42,3.245668670189447e-51,3.4757113541322189e-55,1.8333151966878542e-66,1.7842569810583721e-72,9.4550059196439387e-80,9.4550059060884467e-80,1.2947660809074511e-88,3.7943983274915604e-90,3.7538984752958911e-90,1.7856488668675385e-66,3.7480438775290992e-91,2.815160087085129e-97,5.3592096772663014e-106,9.9332508964582215e-109,6.8604146845865739e-115,6.8609346343432243e-115,2.0420759778540134e-115,1.8288565195147014e-118,1.8288584567622466e-118,2.6638636348250454e-119,2.6638713768066046e-119,3.6505939862246285e-91,3.6505935563125422e-91,3.6505858433053965e-91,2.6060484345052454e-102,1.7227965430845929e-35,4.8043062233116354e-124,1.9015383485146082e-128,1.9015383497090006e-128,1.3378124867479343e-102,9.34852950339241e-109,8.3252158478507811e-118,4.1592083989881702e-122,4.4601931190024899e-112
1.0599333331451903e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282231066229,0.66999999823647394,3.8248101623306475e-23,0.0,4.3809355025028541e-20,1.3233375342436063e-31,5.2468549154485079e-45,0.0,1.0452917066485674e-56,6.2550278653853392e-50,0.0,1.7635256673629078e-09,1.7635263029148315e-09,3.1778941334270188e-16,3.4545448902677967e-24,1.3472551660533725e-20,1.1493890600230988e-25,4.3774422474456549e-20,1.466453780519023e-25,3.4000994370067884e-32,1.7446160161566753e-30,3.8960255347529493e-33,1.1324853610251797e-36,1.8992476352793908e-42,4.0197710304059601e-51,4.4391780831229851e-55,2.414416752371211e-66,2.4226996204835281e-72,1.323470845107679e-79,1.3234708431523838e-79,1.8676304494390228e-88,5.4744278770414557e-90,5.4128808360192984e-90,2.3516418104423673e-66,5.4075566117721014e-91,4.1856745858350422e-97,8.2098986172263639e-106,1.5662315600644093e-108,1.1144720619421282e-114,1.1145616160555039e-114,3.3173826989618344e-115,2.9707057406056095e-118,2.9707089814098244e-118,4.3264187945823134e-119,4.3264317424502839e-119,5.2669591928066899e-91,5.2669585535989442e-91,5.2669470856413067e-91,3.8747600156967205e-102,1.9444558796282111e-35,8.0384908630623149e-124,3.2758600174071253e-128,3.2758600195249046e-128,1.9891045459116858e-102,1.4321277090044429e-108,1.3137322467970651e-117,6.7590084202326472e-122,7.0382072096444981e-112
1.0919675341043664e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282221197907,0.66999999818713241,4.2989325294565064e-23,0.0,4.6445972256803685e-20,1.4028738191584041e-31,6.0792029307866281e-45,0.0,1.3224210341280292e-56,7.4673713884341458e-50,0.0,1.8128672243777895e-09,1.812867917485556e-09,3.465685522843658e-16,3.8828920952953541e-24,1.4692627952642793e-20,1.2921432744872529e-25,4.6406714225642491e-20,1.6020887388365499e-25,3.9379388665260776e-32,1.9592323113217832e-30,4.5095460815845347e-33,1.3123565789439713e-36,2.2681906522721436e-42,4.9466853172763226e-51,5.6284322721058293e-55,3.1537432374956024e-66,3.2598520885074474e-72,1.8341962835540626e-79,1.8341962807639933e-79,2.6649944797906267e-88,7.8134523864520631e-90,7.7210423397399104e-90,3.0717458672469887e-66,7.7180202388736708e-91,6.1513993984648334e-97,1.2421320064000369e-105,2.4367565177100747e-108,1.7850007023976594e-114,1.7851524999987399e-114,5.3133664430686037e-115,4.7576119237252948e-118,4.7576172649153057e-118,6.9277605029209587e-119,6.9277818362528653e-119,7.5173505549643183e-91,7.5173496155644327e-91,7.5173327618928791e-91,5.6944690377914277e-102,2.1865206348813728e-35,1.3250675272144028e-123,5.5558042094800542e-128,5.555804213174187e-128,2.9232507823858328e-102,2.1667714703777168e-108,2.0458223268203585e-117,1.0831093149999365e-121,1.0960239519207328e-111
1.1240017350635425e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228221139582,0.66999999813812183,4.8149224479139249e-23,0.0,4.9155070989921049e-20,1.4845870701028679e-31,7.0130237033763967e-45,0.0,1.6614103949778787e-56,8.8683997841304429e-50,0.0,1.861877648619898e-09,1.8618784024923782e-09,3.7695219435294053e-16,4.3490871103935295e-24,1.5980725889402182e-20,1.4475533160133931e-25,4.9111105937657349e-20,1.7457123532915272e-25,4.5410190114406466e-32,2.1925029937742673e-30,5.1968937838478122e-33,1.5142041737952804e-36,2.6947738130717594e-42,6.0506716794828461e-51,7.0873123282274082e-55,4.0877580627535406e-66,4.3489084827837954e-72,2.5182889704471655e-79,2.5182889665062798e-79,3.7642448551993493e-88,1.1038902857978532e-89,1.0901735192671625e-89,3.9814764138714097e-66,1.0904091254717562e-90,8.9416715828200998e-97,1.8573757186722977e-105,3.7432933530492023e-108,2.8207991537386204e-114,2.8210526229181902e-114,8.3967006370562955e-115,7.5176455501426758e-118,7.5176542292794269e-118,1.094507691152521e-118,1.0945111566768581e-118,1.062058352099608e-90,1.0620582155484774e-90,1.0620557656995923e-90,8.2774770723030958e-102,2.4501484040691732e-35,2.1535599718777153e-123,9.2838295158326244e-128,9.2838295221774357e-128,4.2492361101172525e-102,3.240011304995833e-108,3.1463399833084422e-117,1.7128619408308952e-121,1.6856004783771839e-111
1.1560359360227186e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282201661279,0.66999999808944921,5.3750208169508431e-23,0.0,5.1936155946972199e-20,1.5684618314343345e-31,8.057126903600692e-45,0.0,2.0736092390843122e-56,1.0480640193136095e-49,0.0,1.9105503006665304e-09,1.9105511185769344e-09,4.089725107826547e-16,4.8551589835931363e-24,1.7338209308586974e-20,1.6163037827621595e-25,5.1887081936835751e-20,1.8975352296192213e-25,5.214945959081934e-32,2.4453836431035362e-30,5.9643078955668711e-33,1.7399446994909301e-36,3.185925601016636e-42,7.3589401290556704e-51,8.8664699007058075e-55,5.2598535492119418e-66,5.7550595234888773e-72,3.4270003840218693e-79,3.4270003785088998e-79,5.2658987603013674e-88,1.544630242412689e-89,1.5244891876711623e-89,5.1230975902203128e-66,1.5257688302228666e-90,1.2863297836302542e-96,2.7466349893740105e-105,5.6819893460073374e-108,4.4015048364195042e-114,4.4019220623447823e-114,1.3102161305019362e-114,1.1729214390366573e-117,1.172922830614326e-117,1.7074083593373226e-118,1.7074139141375195e-118,1.4860986886432859e-90,1.4860984922037408e-90,1.4860949679035883e-90,1.19078007419293e-101,2.7365206955093971e-35,3.4535869481190695e-123,1.5297168053288677e-127,1.5297168064027325e-127,6.1128603480754597e-102,4.7912531560819082e-108,4.7819052324559093e-117,2.675020506560426e-121,2.561808990988427e-111
1.1880701369818947e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282191995583,0.66999999804112054,5.9815061872142916e-23,0.0,5.4788722218831708e-20,1.6544823605921824e-31,9.2207857469190954e-45,0.0,2.5720187771728377e-56,1.2328530498498274e-49,0.0,1.9588787705720441e-09,1.9588796558556985e-09,4.4266056087136641e-16,5.4031712380413985e-24,1.8766394906679114e-20,1.7990915826722966e-25,5.473411657604038e-20,2.0577660670625573e-25,5.9656124309199726e-32,2.7188410605085342e-30,6.8183319870007659e-33,1.9915967401833902e-36,3.7491709676872745e-42,8.9019324325109269e-51,1.1024250224958568e-54,6.7214782605361955e-66,7.5578498166013997e-72,4.6246776929114551e-79,4.6246776852692616e-79,7.2997470510429607e-88,2.1417377648542279e-89,2.1124667124767385e-89,6.5467203222437754e-66,2.1155882875911928e-90,1.8323946927207406e-96,4.0191250829729266e-105,8.5272218352922863e-108,6.7857445448145939e-114,6.786422124259704e-114,2.0199687630893191e-114,1.8080990999221878e-117,1.8081013029474764e-117,2.6316035802661392e-118,2.6316123714163612e-118,2.0605828347561346e-90,2.0605825549252599e-90,2.0605775345108202e-90,1.6962826507367033e-101,3.0468420056956287e-35,5.4684856179079721e-123,2.4871602896848105e-127,2.4871602914771722e-127,8.7078547059263502e-102,7.0110183442019218e-108,7.1866931541141224e-117,4.128344042137982e-121,3.8500962840560004e-111
1.2201043379410707e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282182399953,0.66999999799314236,6.6366930702392156e-23,0.0,5.7712255555188085e-20,1.7426326369066065e-31,1.0513742640331209e-44,0.0,3.1714696869868968e-56,1.4438506661406568e-49,0.0,2.0068568784896737e-09,2.0068578345417918e-09,4.7804628896756283e-16,5.9952203628202224e-24,2.0266552111175039e-20,1.9966254750089051e-25,5.7651674540588662e-20,2.2266116313940377e-25,6.7992005608690393e-32,3.0138523354184598e-30,7.7658152460447905e-33,2.2712823711672056e-36,4.3926587358476342e-42,1.0713569923540765e-50,1.3627524372806638e-54,8.5332702603751296e-66,9.8536778621901822e-72,6.1914959363222678e-79,6.1914959258197429e-79,1.0031975649520311e-87,2.9441092263233506e-89,2.9019827834337694e-89,8.311406115908766e-66,2.908167710115559e-90,2.586041608758549e-96,5.8226603769936787e-105,1.2660268670958379e-107,1.0342843200061355e-113,1.0343929521477599e-113,3.078878851690739e-114,2.7556284803195258e-117,2.7556319262044769e-117,4.0100249533944693e-118,4.0100386997982473e-118,2.8325552068158405e-90,2.8325548118931195e-90,2.8325477266291592e-90,2.3939477361644495e-101,3.382339126961403e-35,8.5552956409613489e-123,3.9930156209555756e-127,3.9930156239077918e-127,1.228931446004458e-101,1.0157163735544127e-107,1.0686429560681272e-116,6.299747744531932e-121,5.7249506129129011e-111
1.2521385389002468e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282172875588,0.66999999794552056,7.3429297868993291e-23,0.0,6.0706232757628715e-20,1.8328963735211136e-31,1.1946218057930576e-44,0.0,3.888815208787722e-56,1.6839108237810963e-49,0.0,2.0544786772130912e-09,2.0544797074865156e-09,5.1515851215521931e-16,6.6334338928117291e-24,2.1839902558549018e-20,2.2096254521074074e-25,6.0639211260933174e-20,2.4042767164862211e-25,7.7221862301157644e-32,3.3314035719662413e-30,8.8139154416511117e-33,2.5812291736427762e-36,5.1251968362150653e-42,1.283156379816539e-50,1.67527184317415e-54,1.0766454427460704e-65,1.2758891600400669e-71,8.2268739505204605e-79,8.226873936204971e-79,1.3674199706397078e-87,4.014031218374022e-89,3.9539650511455713e-89,1.0486528043694059e-65,3.9650344155260292e-90,3.6175082058891884e-96,8.3558805565823038e-105,1.8604979794717822e-107,1.5594264932680486e-113,1.5595985481780679e-113,4.6421932054909632e-114,4.1543261617700673e-117,4.1543314902257909e-117,6.0444040441845428e-118,6.0444252936762201e-118,3.8619434262524121e-90,3.8619428738111016e-90,3.8619329625245491e-90,3.3487956197373505e-101,3.7442602104599013e-35,1.3231965193267885e-122,6.3338261053668697e-127,6.3338261101685553e-127,1.7191021117292461e-101,1.4576210535079792e-107,1.573062432349973e-116,9.5107667771532345e-121,8.4271675880090756e-111
1.2841727398594229e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282163423627,0.66999999789826059,8.1025967631882405e-23,0.0,6.3770121974904469e-20,1.9252570263400938e-31,1.3528915476236311e-44,0.0,4.7431353102432342e-56,1.9561068385041309e-49,0.0,2.1017384522154086e-09,2.1017395602183611e-09,5.5402492006485007e-16,7.3199688866386456e-24,2.3487620086285377e-20,2.4388222753674864e-25,6.369617322344588e-20,2.5909641198465538e-25,8.7413413084703674e-32,3.6724889642176021e-30,9.9700994863409031e-33,2.9237715600717107e-36,5.9562807968768607e-42,1.5297690449808291e-50,2.0486793901399596e-54,1.3504254401050598e-65,1.641307942939079e-71,1.0853272622625799e-78,1.0853272603264708e-78,1.849390413064772e-87,5.4302676930454945e-89,5.3453761863580211e-89,1.3153145981215869e-65,5.3639924226682203e-90,5.017969416686336e-96,1.1883454019599695e-104,2.7076558025885484e-107,2.3270727341137568e-113,2.3273420862315369e-113,6.927459987458773e-114,6.1986859545063692e-117,6.198694104702678e-117,9.0173195742273324e-118,9.0173520658245359e-118,5.2245286276532123e-90,5.2245278613429508e-90,5.2245141130588175e-90,4.6452285810977143e-101,4.1338740625213673e-35,2.0243321099445155e-122,9.9323928186576272e-127,9.9323928263741871e-127,2.3846253637357161e-101,2.0729867030463172e-107,2.2933976458897651e-116,1.4212618245345608e-120,1.228602830965635e-110
1.316206940818599e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282154045168,0.66999999785136821,8.9181043822211329e-23,0.0,6.6903383098639773e-20,2.0196978060249326e-31,1.5273029346049435e-44,0.0,5.7559558517635565e-56,2.263742114369187e-49,0.0,2.1486307235800912e-09,2.1486319128738966e-09,5.9467206551726258e-16,8.0570100090689451e-24,2.5210830336282873e-20,2.6849568548003476e-25,6.6821998385690468e-20,2.7868746075984386e-25,9.8637373195620201e-32,4.0381095373398149e-30,1.124214553689888e-32,3.3013526004256841e-36,6.8961298807144854e-42,1.8158130894532924e-50,2.4928440513254846e-54,1.684360499911719e-65,2.0983077963967722e-71,1.422086476912608e-78,1.4220864743134631e-78,2.4827464687780525e-87,7.2919077989205282e-89,7.1729395432046833e-89,1.6405674504698409e-65,7.2029234756913593e-90,6.9050880652600951e-96,1.6755718549942603e-104,3.9041819328928411e-107,3.4385970213083154e-113,3.4390140587211462e-113,1.0236494154322176e-113,9.1584914930197039e-117,9.1585038302779864e-117,1.332063958085858e-117,1.3320688747926843e-117,7.0156476585088032e-90,7.0156466040105571e-90,7.0156276853801836e-90,6.3921692064835876e-101,4.5524692013404309e-35,3.0649618922287856e-122,1.5406119682128797e-126,1.5406119694388442e-126,3.2814165995885779e-101,2.9229292403193705e-107,3.3130986281772503e-116,2.1033476161374262e-120,1.7748551663599735e-110
1.348241141777775e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282144741249,0.66999999780484853,9.7918912785192233e-23,0.0,7.0105468061397585e-20,2.1162016870220929e-31,1.7190249314652555e-44,0.0,6.9514806592261522e-56,2.6103593717923843e-49,0.0,2.1951502454719714e-09,2.1951515196687906e-09,6.3712536708682484e-16,8.8467680069347292e-24,2.7010610863565899e-20,2.9487797826553725e-25,7.0016116490019612e-20,2.9922068925490076e-25,1.1096747148365693e-31,4.4292722393137095e-30,1.263814283558865e-32,3.7165252104223625e-36,7.9557165636989959e-42,2.1463774514297057e-50,3.0189219922562106e-54,2.0896889595050701e-65,2.6667239088020254e-71,1.8512721848847891e-78,1.8512721814201403e-78,3.3095142231772474e-87,9.7228046298544274e-89,9.5574168985296673e-89,2.0353575098265802e-65,9.6041718395946252e-90,9.4296437785789169e-96,2.3432905482848274e-104,5.5799918631689619e-107,5.033651191536572e-113,5.0342900979323529e-113,1.4985080781234747e-113,1.3405339743426175e-116,1.3405358234671882e-116,1.9493990072765284e-117,1.9494063739515296e-117,9.3544638728462977e-90,9.3544624328149826e-90,9.3544365973823511e-90,8.7291968844879858e-101,5.0013531466320459e-35,4.5948066484412904e-122,2.3648581730835068e-126,2.3648581750100736e-126,4.4811288911136301e-101,4.087735684478408e-107,4.744539117210961e-116,3.0840347746960838e-120,2.5416685642054981e-110
1.3802753427369511e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282135512892,0.66999999775870678,1.0726422202098742e-22,0.0,7.3375821233520615e-20,2.2147514195879805e-31,1.929276731633015e-44,0.0,8.3568381524839907e-56,2.9997515226162116e-49,0.0,2.2412920074888338e-09,2.2412933702493794e-09,6.8140910255237733e-16,9.6914778016527055e-24,2.8887990858696747e-20,3.2310507132298237e-25,7.327794947986704e-20,3.2071576024815494e-25,1.2448048059800265e-31,4.8469887027203365e-30,1.4166492988091851e-32,4.1719537943881366e-36,9.1468034881962191e-42,2.5270588424701719e-50,3.6394937617267466e-54,2.5794017316688348e-65,3.3700552434186336e-71,2.3951099800966569e-78,2.3951099755093334e-78,4.3819511200306015e-87,1.2877027663805976e-88,1.2648871139381685e-88,2.5123379348664148e-65,1.2719930446949886e-89,1.2783810767177142e-95,3.2515957802961829e-104,7.9081371135452194e-107,7.3029105884865372e-113,7.3038795968102625e-113,2.1740928490149591e-113,1.944651404220078e-116,1.9446541495919006e-116,2.8273846260147998e-117,2.8273955593624136e-117,1.2389213241686865e-89,1.2389211289429854e-89,1.2389176264218359e-89,1.1834210687400645e-100,5.4818514735875292e-35,6.8233689091898539e-122,3.5940959223020925e-126,3.5940959252981616e-126,6.0750867281529437e-101,5.6722405293955066e-107,6.738030505499942e-116,4.4821132277361841e-120,3.6095587865982946e-110
