Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H6(343),C4H7X(141),H2(190),C4H6(54),C4H7X(140),C4H7X(143),C4H7X(142),C4H5X(381),C4H5X(380),SX(176),SX(175),SX(174),SX(178),SX(177),SX(172),C6H9X(524),C6H9X(720),C4H7X(479),SX(480),SX(657),C4H9X(153),C4H9X(171),C4H7X(145),C4H7X(146),SX(155),SX(150),SX(152),SX(154),SX(157),SX(156),SX(168),SX(167),SX(169),SX(688),SX(691),SX(357),SX(181),SX(185),C8H14(705),SX(1663),SX(1661),SX(1660),SX(1662),SX(1659),SX(183),C8H12(538),SX(539),SX(2184),SX(2190),SX(2189),SX(2188),SX(2186),SX(2187),SX(180),SX(786),SX(3228),S(3298),SX(3397),SX(854),SX(483),C8H14(997),SX(4081),C6H9X(752),SX(4079),SX(4077),C6H8(537),SX(4909),SX(4907),SX(4908),SX(3395),SX(756),SX(527),SX(186),SX(4076),SX(4083),SX(3400),SX(658),SX(659),SX(6491),C8H14(673),SX(526)
5.462884255672469e-22,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770784,0.66999999999999682,4.3054672293063378e-57,1.4042777846302534e-89,5.4329937542510966e-36,1.907620741635501e-56,1.0743098869968302e-78,6.3189365391096974e-164,6.5171381052702884e-115,2.9138792106455986e-94,2.0662851720130973e-147,3.2392011236887854e-15,3.2392011236887854e-15,2.076385377157255e-61,5.4329937542510933e-36,4.0073275012334443e-50,3.3541321923919015e-50,1.6012322427361825e-51,3.8013705467213478e-72,3.9940528225263333e-72,6.2328694258308109e-65,3.1164347129154055e-65,2.1492502524443448e-72,9.4081995303550475e-93,5.7222801205029258e-88,2.0511088414053213e-109,1.0255544207026607e-109,8.1510223384577605e-109,4.0482420376570869e-86,1.0607373104244478e-101,5.0153159938151472e-93,5.1492004689246063e-93,1.3442180161074856e-108,7.81246299724286e-57,2.1492502524443468e-72,3.6607258651208305e-104,1.2202419550402761e-104,7.8124629972428543e-57,1.4978826296350041e-92,2.1492502524443458e-72,7.6220426817716138e-94,7.6220426817697285e-94,3.8110213408848643e-94,4.8597491042761253e-93,1.2633656942837178e-108,2.0107164835465903e-129,1.0064861777404898e-129,1.0333544496057341e-129,2.6752049073115355e-145,1.5477376764465945e-125,2.1668277422847307e-162,4.6172881137276723e-146,5.6467449667007757e-161,4.2350587250255818e-161,8.7097448095084278e-160,2.8233724833503879e-161,2.8233724833503891e-161,2.1668277422847307e-162,2.528141704396388e-116,1.5635435984955059e-131,1.5634783166149599e-131,1.5634781623830877e-131,1.5634781623830877e-131,1.5634781623830877e-131,7.8173908119154387e-132,7.8173908119154387e-132,4.0078512036367009e-141,6.3879551717772417e-114,1.6575984306588174e-129,2.8890488665374588e-148,3.0681692655328584e-163,1.7018482239130603e-129,4.4028786563467346e-145,1.2218528406213594e-160,1.1194926736247573e-175,1.3104362962356471e-122,1.1194926736247573e-175,1.119492673624757e-175,4.2674260554646502e-103,6.1570730235204431e-118,3.0785365117602216e-118,3.0785365117602216e-118,3.0681692655328584e-163,1.3454185537648344e-122,3.4839405057912464e-138,7.2227591409491029e-163,7.4632844908317156e-176,7.4632844908317128e-176,2.0454461770219039e-163,1.2620125381802652e-130,1.2957021175535657e-130,3.3486475441113235e-146,7.1950468248640999e-145,2.9148708257570718e-143
1.0930514718343782e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583770134,0.6699999999999936,6.8967643842120671e-56,4.4974701018776863e-88,2.1746133807351846e-35,7.635454369668071e-56,3.442035908442216e-77,3.2414337521522338e-161,1.6711624958494504e-112,1.8672496185985949e-92,1.0593123871422988e-144,6.481216496833199e-15,6.481216496833199e-15,3.3260828510321973e-60,2.1746133807351817e-35,3.2091120865983638e-49,2.6859809417461282e-49,1.2819594119425172e-50,1.2179013762953732e-70,9.4416224180569493e-71,9.9832434658680106e-64,4.9916217329340053e-64,3.4416006716492708e-71,6.0310288033253718e-91,1.8326704330302612e-86,2.6287779495181021e-107,1.314388974759051e-107,5.8786621059602704e-107,1.2968673052394829e-84,6.7963327283932481e-100,2.3648076118279665e-91,2.4279364408458834e-91,1.2659622762988587e-106,6.2547207097541555e-56,3.4416006716492764e-71,2.3448677243579851e-102,7.816225747859946e-103,6.2547207097541483e-56,8.0594414165294543e-91,3.4416006716492732e-71,4.8842268686453453e-92,4.8842268686441354e-92,2.4421134343220677e-92,3.1140398708920096e-91,1.6190997294680589e-106,6.3237626181792732e-127,1.4512442282274351e-127,1.4899853707580508e-127,7.7132655361213021e-143,1.9828115242010304e-123,2.2217169356281874e-159,1.3313287017458836e-143,3.2560110783236788e-158,2.442008308742759e-158,4.4959693461697175e-157,1.6280055391618394e-158,1.6280055391618408e-158,2.2217169356281874e-159,3.2410399760887707e-114,4.0089038058898182e-129,4.0087362112853409e-129,4.0087358158347451e-129,4.0087358158347451e-129,4.0087358158347451e-129,2.0043679079173726e-129,2.0043679079173726e-129,1.0268975937580731e-138,6.0160704389127473e-112,3.1201370980783411e-127,1.0872677557595614e-145,2.3089766557819842e-160,3.2034295403014909e-127,1.6569831555894397e-142,9.1951514316958835e-158,1.6848279683231699e-172,1.6792546398696697e-120,1.6848279683231699e-172,1.684827968323169e-172,2.7342161332023161e-101,7.8899635642470776e-116,3.9449817821235388e-116,3.9449817821235388e-116,2.3089766557819842e-160,1.7240825482828758e-120,8.9290097910520354e-136,7.4057231187606225e-160,1.1232186455487804e-172,1.1232186455487796e-172,1.5393177705213222e-160,3.2349013787842584e-128,3.3212574675458449e-128,1.7167138133552667e-143,3.6897386316559699e-142,1.4971311209458154e-140
2.1865775643686413e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583768835,0.66999999999998716,1.1041240672712114e-54,1.4397957466248753e-86,8.7012860880412392e-35,3.0551763118543343e-55,1.1021310735564881e-75,1.6611872222643827e-158,4.2817318078023909e-110,1.1957977587556575e-90,5.4272006813544902e-142,1.2965247243121352e-14,1.2965247243121352e-14,5.3248275872226575e-59,8.7012860880412156e-35,2.5685903388718526e-48,2.1498553481897273e-48,1.0259571431900286e-49,3.8996265300689593e-69,2.486370056392525e-69,1.5981716281843092e-62,7.990858140921546e-63,5.5088024066132692e-70,3.8629914658358847e-89,5.8670119748889712e-85,3.3669869936531847e-105,1.6834934968265923e-105,4.605972207097808e-105,4.152264530879963e-83,4.3520909361560531e-98,1.2427367592386674e-89,1.2759117693307508e-89,1.3290904033222262e-104,5.0056775051147791e-55,5.5088024066132879e-70,1.5013567123583124e-100,5.004522374527707e-101,5.0056775051147675e-55,4.668782003497153e-89,5.5088024066132756e-70,3.1278649415183109e-90,3.1278649415175352e-90,1.5639324707587676e-90,1.9942025420853895e-89,2.0737232437819803e-104,2.2192752171538347e-124,2.2728603410604358e-125,2.3335346264169503e-125,2.4153537337539088e-140,2.5390920353544147e-121,2.2765166282438839e-156,4.1691161359719822e-141,2.0389886400247803e-155,1.5292414800185844e-155,2.3321914702118953e-154,1.0194943200123902e-155,1.0194943200123918e-155,2.2765166282438839e-156,4.1517460178487113e-112,1.0270778331406933e-126,1.0270348682782761e-126,1.027034766963874e-126,1.027034766963874e-126,1.027034766963874e-126,5.1351738348193702e-127,5.1351738348193702e-127,2.6299947205841753e-136,6.3160661543929403e-110,6.5478462500013283e-125,4.5621780447255142e-143,1.9374284565821194e-157,6.7226418081195931e-125,6.9527019494726611e-140,7.7155131406288975e-155,2.8272336980134529e-169,2.1506602683565991e-118,2.8272336980134529e-169,2.82723369801345e-169,1.7508792468645694e-99,1.0104859458591987e-113,5.0524297292959936e-114,5.0524297292959936e-114,1.9374284565821194e-157,2.2080724077955919e-118,2.28712296739546e-133,7.588388760812946e-157,1.8848224653423048e-169,1.8848224653423016e-169,1.2916189710547454e-157,8.2866628268563212e-126,8.5078763065952298e-126,8.7952272802288902e-141,1.8906515478339444e-139,7.6774111726301057e-138
4.3736297494371675e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583766243,0.66999999999997417,1.7671120884943499e-53,4.608315150397305e-85,3.4810810289393847e-34,1.2222694658745012e-54,3.5279071678044026e-74,8.5093080615774472e-156,1.0965787205413163e-107,7.6555322050755965e-89,2.7796285559724306e-139,2.593330873569494e-14,2.593330873569494e-14,8.5222009712954759e-58,3.481081028939365e-34,2.0553926660092196e-47,1.7203126204047439e-47,8.209215933130178e-49,1.2482553613244512e-67,7.0999423607475322e-68,2.5577569371750439e-61,1.278878468587522e-61,8.8158773632680819e-69,2.4733176011273439e-87,1.8778385916768351e-83,4.3111206736686866e-103,2.1555603368343433e-103,4.0264685767305627e-103,1.3290910256680283e-81,2.786118600536054e-96,7.0865996261909598e-88,7.2757772717136369e-88,1.5146575946157673e-102,4.0053025415202625e-54,8.8158773632681509e-69,9.610735905786039e-99,3.2035786352620116e-99,4.0053025415202405e-54,2.8313581585897415e-87,8.8158773632681046e-69,2.0024609194624809e-88,2.0024609194619842e-88,1.0012304597309921e-88,1.2766792161176073e-87,2.6551824306022786e-102,8.7529325820782985e-122,3.9711531448099679e-123,4.0771635646985954e-123,8.4374368739418371e-138,3.2507377035498163e-119,2.3319103191491721e-153,1.4564316289866234e-138,1.4243574332500659e-152,1.0682680749375476e-152,1.2232166939680056e-151,7.1217871662503297e-153,7.121787166250352e-153,2.3319103191491721e-153,5.3162933496058858e-110,2.6303417526853679e-124,2.6302316849490382e-124,2.630231425482939e-124,2.630231425482939e-124,2.630231425482939e-124,1.3151157127414695e-124,1.3151157127414695e-124,6.7342421033034711e-134,7.1979133585900355e-108,1.4918472108003608e-122,2.0784820990355357e-140,1.7651790902637893e-154,1.5316722549267041e-122,3.1675795581022426e-137,7.0295540755336833e-152,5.1515058019319268e-166,2.7536225618604034e-116,5.1515058019319268e-166,5.1515058019319159e-166,1.120876711341138e-97,1.2937873172304093e-111,6.4689365861520465e-112,6.4689365861520465e-112,1.7651790902637893e-154,2.8271308536207594e-116,5.8566947993510656e-131,7.7730343971639053e-154,3.4343372012879608e-166,3.4343372012879506e-166,1.1767860601758587e-154,2.1220663117264432e-123,2.1787151319888003e-123,4.5046039983281629e-138,9.6839915328327848e-137,3.9339351087549925e-135
8.747734119574218e-21,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583761058,0.66999999999994819,2.827790273579006e-52,1.4748158706190715e-83,1.3925457383903617e-33,4.8894757740921401e-54,1.1291043628788098e-72,4.3577975624123122e-153,2.8078245572539878e-105,4.9003172573512589e-87,1.4234007299777873e-136,5.1869431720831269e-14,5.1869431720831269e-14,1.3637503344028706e-56,1.3925457383903461e-33,1.6445223161865173e-46,1.3764214538520895e-46,6.5679963281599249e-48,3.9950170562246577e-66,2.1349089935504611e-66,4.0929570424096874e-60,2.0464785212048437e-60,1.4106838770217591e-67,1.5832443237571087e-85,6.0097151932572382e-82,5.5191161217430501e-101,2.759558060871525e-101,3.9572237313733705e-101,4.2536775722992052e-80,1.7833656719264647e-94,4.2579231671570253e-86,4.371588947935857e-86,1.8193134123517594e-100,3.2045462806876143e-53,1.4106838770217799e-67,6.1515280133023651e-97,2.0505093377674548e-97,3.2045462806875809e-53,1.7619214389655504e-85,1.4106838770217661e-67,1.2817757807959257e-86,1.281775780795608e-86,6.4088789039780402e-87,8.1719938946210431e-86,3.3991562817644211e-100,3.8130940509804009e-119,7.8007552346349195e-121,8.0089973516538831e-121,3.3137727707316487e-135,4.1613922582652054e-117,2.3882639788058197e-150,5.7202742913752365e-136,1.1186826579151697e-149,8.3901199343637425e-150,6.5564775510500142e-149,5.5934132895758486e-150,5.5934132895758822e-150,2.3882639788058197e-150,6.8061731954785789e-108,6.7349839891583913e-122,6.7347021162706645e-122,6.7347014519078439e-122,6.7347014519078439e-122,6.7347014519078439e-122,3.3673507259539219e-122,3.3673507259539219e-122,1.7241523239616394e-131,8.6456901947866992e-106,3.5830187013476073e-120,9.9827906237319366e-138,1.6955081597994655e-151,3.6786678246984553e-120,1.5213639540381489e-134,6.752099020491564e-149,9.8960740718241891e-163,3.525134506166294e-114,9.8960740718241891e-163,9.8960740718241483e-163,7.1746158887874773e-96,1.6562815994710144e-109,8.2814079973550719e-110,8.2814079973550719e-110,1.6955081597994655e-151,3.6192384038327525e-114,1.4995263830996986e-128,7.9608799293527304e-151,6.5973827145494968e-163,6.5973827145494561e-163,1.1303387731996431e-151,5.4333611347623551e-121,5.5784053761426903e-121,2.3067279144528658e-135,4.9591909391798808e-134,2.0149689144984332e-132
1.749594285984832e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583750683,0.66999999999989635,4.5247932102359257e-51,4.719658838526411e-82,5.5704096152587034e-33,1.9558698945831489e-53,3.6134124974970223e-71,2.2314565384358799e-150,7.1887772438498904e-103,3.1364515955233476e-85,7.2884029251142853e-134,1.0374167769106056e-13,1.0374167769106056e-13,2.182159091223304e-55,5.5704096152585782e-33,1.3157011313822364e-45,1.1012057102496939e-45,5.254646508510799e-47,1.2785014504100761e-64,6.6123591788705463e-65,6.5491680530983272e-59,3.2745840265491636e-59,2.2572090095065933e-66,1.0133791187173549e-83,1.9232099405723169e-80,7.0650329533939616e-99,3.5325164766969808e-99,4.2992637651671525e-99,1.3612706366723566e-78,1.1414339619202562e-92,2.6362566202688529e-84,2.7066318138342557e-84,2.2522619887379593e-98,2.5637587300376634e-52,2.25720900950666e-66,3.9371881937669376e-95,1.3123960645889789e-95,2.5637587300376107e-52,1.1115798958973933e-83,2.2572090095066155e-66,8.2040075935934834e-85,8.20400759359145e-85,4.102003796795725e-85,5.2304751403981575e-84,4.3512546446570354e-98,1.7811521939514213e-116,1.6941736387504532e-118,1.7393998116693232e-118,1.4390239883643987e-132,5.3268688292158927e-115,2.4457808941540611e-147,2.4841227586494875e-133,9.7149409829129011e-147,7.2862057371846208e-147,3.6563596332124769e-146,4.8574704914564506e-147,4.85747049145651e-147,2.4457808941540611e-147,8.712745119977232e-106,1.7243234856743936e-119,1.7242513134786977e-119,1.7242511433852246e-119,1.7242511433852246e-119,1.7242511433852246e-119,8.6212557169261229e-120,8.6212557169261229e-120,4.4140684884518372e-129,1.0703136282028149e-103,8.8702580143061116e-118,4.9424477597257349e-135,1.6788289903847422e-148,9.1070506390955035e-118,7.5322235579960008e-132,6.6856761001318197e-146,1.9597139805886979e-159,4.5124906745127042e-112,1.9597139805886979e-159,1.959713980588682e-159,4.5920757736028524e-94,2.1201901126215022e-107,1.0600950563107511e-107,1.0600950563107511e-107,1.6788289903847422e-148,4.632952166098647e-112,3.8390595810744468e-126,8.1526029805135374e-148,1.3064759870591476e-159,1.3064759870591314e-159,1.1192193269231609e-148,1.3910519977831859e-118,1.4281863013448489e-118,1.1811395924781688e-132,2.5393585336575038e-131,1.0318674334617189e-129
3.4992360340396524e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583729933,0.66999999999979265,7.2399321651431372e-50,1.5103305180591583e-80,2.228209179248145e-32,7.8236387510094809e-53,1.1563365670506558e-69,1.1425733841201572e-147,1.8404225168220788e-100,2.0074085612448369e-83,3.7318136493329669e-131,2.0748616963134551e-13,2.0748616963134551e-13,3.4915813960886569e-54,2.2282091792480442e-32,1.0525942174927508e-44,8.8099198789709334e-45,4.203816987863028e-46,4.0913582359083631e-63,2.0808563208427844e-63,1.0479018325487237e-57,5.2395091627436186e-58,3.6116262630862879e-65,6.4859551848156178e-82,6.1544335411926925e-79,9.0436033613295167e-97,4.5218016806647583e-97,5.012789468083612e-97,4.3562161446884599e-77,7.3054331483289925e-91,1.6587814479645025e-82,1.703062822010164e-82,2.8339575469857967e-96,2.0510556675233855e-51,3.6116262630865008e-65,2.5198677312076919e-93,8.3995591040256363e-94,2.0510556675233009e-51,7.0627478378755067e-82,3.6116262630863592e-65,5.2507705005295311e-83,5.2507705005282297e-83,2.6253852502641149e-83,3.3476317909433324e-82,5.5698201015691286e-96,8.6812994475243274e-114,3.9494439932754431e-116,4.0548748847119165e-116,6.7082225099331699e-130,6.8185756205410909e-113,2.5045813136414109e-144,1.1580290353737261e-130,9.0569562868615704e-144,6.7927172151460694e-144,2.1783756817305129e-143,4.5284781434307852e-144,4.5284781434308961e-144,2.5045813136414109e-144,1.1152853579519037e-103,4.4144826437944575e-117,4.4142978666691405e-117,4.4142974312086104e-117,4.4142974312086104e-117,4.4142974312086104e-117,2.2071487156043052e-117,2.2071487156043052e-117,1.130032067126002e-126,1.346745360643751e-101,2.232092382229638e-115,2.487332041586526e-132,1.6897443589256336e-145,2.2916783619277303e-115,3.7906601887345753e-129,6.7291444878057223e-143,3.9448786114860238e-156,5.7761919157113422e-110,3.9448786114860238e-156,3.9448786114859592e-156,2.939031412658977e-92,2.7139391337493901e-105,1.3569695668746951e-105,1.3569695668746951e-105,1.6897443589256336e-145,5.930388066803455e-110,9.8283407531275977e-124,8.3486043788047016e-145,2.6299190743240802e-156,2.629919074324015e-156,1.1264962392837553e-145,3.5612359019195435e-116,3.6563035307691224e-116,6.0476776702789438e-130,1.3002162829767706e-128,5.2836818969867526e-127
6.998519530149293e-20,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583688433,0.66999999999958515,1.158410189151268e-48,4.8331211624094141e-79,8.9129273840743774e-32,3.1294873351830691e-52,3.7003483247511639e-68,5.8501488819773313e-145,4.7116039412110644e-98,1.2847669326440835e-81,1.9107273354559841e-128,4.1497515351122114e-13,4.1497515351122114e-13,5.5866317159072547e-53,8.912927384073576e-32,8.4208869914769609e-44,7.0480455836069174e-44,3.3630935032398483e-45,1.3092592111580844e-61,6.6025802961011522e-62,1.676670887806069e-56,8.3833544390303451e-57,5.7786755003731603e-64,4.1511165455037293e-80,1.9694446106279706e-77,1.15760434639568e-94,5.7880217319783998e-95,6.1025863320678699e-95,1.3940131839218759e-75,4.6755590699611555e-89,1.0525244753384472e-80,1.0806217451995769e-80,3.596144213293144e-94,1.6408640076731355e-50,5.7786755003738424e-64,1.6127368802406728e-91,5.375789600802242e-92,1.6408640076730002e-50,4.5037216486020488e-80,5.7786755003733897e-64,3.3605589268844276e-81,3.3605589268835948e-81,1.6802794634417974e-81,2.1425252114663655e-80,7.1295067932268785e-94,4.3326396734142714e-111,9.6143767191275069e-114,9.8710336839875037e-114,3.2657505205469907e-127,8.7278942485658815e-111,2.5647433256174673e-141,5.6376615111844481e-128,8.8180389005851896e-141,6.6135291754386784e-141,1.4289201460152351e-140,4.4090194502925948e-141,4.4090194502928092e-141,2.5647433256174673e-141,1.4275998080195707e-101,1.1301350162142945e-114,1.1300877111831504e-114,1.1300875997025361e-114,1.1300875997025361e-114,1.1300875997025361e-114,5.6504379985126803e-115,5.6504379985126803e-115,2.8929211761458536e-124,1.7089495714604194e-99,5.6646266001128693e-113,1.2624540464790999e-129,1.7152568301774008e-142,5.815844501430308e-113,1.9239627349445628e-126,6.8307437471977451e-140,8.0088461416378028e-153,7.3936561201618281e-108,8.0088461416378028e-153,8.0088461416375379e-153,1.8810130383535087e-90,3.4739033977325986e-103,1.7369516988662993e-103,1.7369516988662993e-103,1.7152568301774008e-142,7.5910306764178849e-108,2.5160998065545665e-121,8.5491444187248891e-142,5.3392307610921325e-153,5.3392307610918686e-153,1.1435045534515998e-142,9.1169466815181691e-114,9.3603246905070005e-114,3.0964731656521911e-127,6.6572730409898375e-126,2.7053784226262832e-124
1.3997086522368575e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583605438,0.66999999999917015,1.853473136985274e-47,1.5466089327893315e-77,3.5651890871151709e-31,1.251801301025849e-51,1.1841228736741076e-66,2.9953205560656819e-142,1.2061862633466378e-95,8.2225898208890174e-80,9.7830231509930672e-126,8.2995312126819526e-13,8.2995312126819526e-13,8.9386919319597717e-52,3.565189087114528e-31,6.7367628941283295e-43,5.6384803393546549e-43,2.6904907678698584e-44,4.1896687971600185e-60,2.1038399342852618e-60,2.6826957852418143e-55,1.3413478926209072e-55,9.2459395845707412e-63,2.6567482623275972e-78,6.3022641582474807e-76,1.4817483578857371e-92,7.4087417894286855e-93,7.6104846026931941e-93,4.4608806170603557e-74,2.9923839986092712e-87,6.7070499835421402e-79,6.8860955048297826e-79,4.5830184651411709e-92,1.3126989956476728e-49,9.2459395845729175e-63,1.0321584937306954e-89,3.4405283124356497e-90,1.3126989956474567e-49,2.8771219216033188e-78,9.2459395845714667e-63,2.1507787715271849e-79,2.1507787715266519e-79,1.0753893857633259e-79,1.3712292123554529e-78,9.1258564166991603e-92,2.1895911561148835e-108,2.3977655700940885e-111,2.4617742158711038e-111,1.628835382757877e-124,1.1171779809461539e-108,2.6263238206783846e-138,2.811870674705498e-125,8.7960493949839885e-138,6.5970370462375644e-138,1.0527047819440239e-137,4.3980246974919942e-138,4.3980246974924226e-138,2.6263238206783846e-138,1.8273498664557882e-99,2.8931807900002315e-112,2.893059686448993e-112,2.8930594010551408e-112,2.8930594010551408e-112,2.8930594010551408e-112,1.4465297005275704e-112,1.4465297005275704e-112,7.4059282392196808e-122,2.1779291867791699e-97,1.4438044545204389e-110,6.435450649004206e-127,1.7487216441487413e-139,1.4823469913781336e-110,9.8075388064024386e-124,6.964012067056878e-137,1.633016381318896e-149,9.4639633340895216e-106,1.633016381318896e-149,1.6330163813187883e-149,1.2038588835967566e-88,4.4466355856005598e-101,2.2233177928002799e-101,2.2233177928002799e-101,1.7487216441487413e-139,9.7166049951412268e-106,6.4412725596849419e-119,8.7544127355946117e-139,1.0886775875460383e-149,1.0886775875459304e-149,1.1658144294324938e-139,2.3339617456271443e-111,2.3962671404632912e-111,1.5854101838025791e-124,3.4085662096527631e-123,1.3851878759995706e-121
2.7994220506807137e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583439449,0.66999999999834015,2.9655704866823072e-46,4.9491648422665963e-76,1.4260792615419057e-30,5.0072179377844103e-51,3.7892114514194231e-65,1.5336154728680618e-139,3.0878568718709022e-93,5.2624835500912571e-78,5.0089332468827261e-123,1.6599090567710343e-12,1.6599090567710343e-12,1.430197204049793e-50,1.4260792615413912e-30,5.3894316356444885e-42,4.510801820481e-42,2.1523990004149994e-43,1.3407003065295969e-58,6.7179104355809098e-59,4.2923311481774799e-54,2.1461655740887399e-54,1.4793550362572107e-61,1.700329663368837e-76,2.0167311553310685e-74,1.8966473665910084e-90,9.4832368329550419e-91,9.6128904265114331e-91,1.4274879460191742e-72,1.9151341411367266e-85,4.2831977667426923e-77,4.3975382560439652e-77,5.8534339848215883e-90,1.0501623123248314e-48,1.4793550362579075e-61,6.6058364090689288e-88,2.2019454696896426e-88,1.0501623123244857e-48,1.8396748344598827e-76,1.4793550362574429e-61,1.3765051524502234e-77,1.376505152449882e-77,6.8825257622494102e-78,8.7759088055709672e-77,1.1681152355115136e-89,1.1137181541049883e-105,6.0569800049804454e-109,6.218671828650795e-109,8.2289700955830431e-122,1.4299926265705124e-106,2.6893692398627264e-135,1.4205769103234313e-122,8.8875386475252657e-135,6.6656539856430817e-135,8.677836541879745e-135,4.4437693237626328e-135,4.4437693237634992e-135,2.6893692398627264e-135,2.3390219809044249e-97,7.4065878125301073e-110,7.4062777840193725e-110,7.4062770534066564e-110,7.4062770534066564e-110,7.4062770534066564e-110,3.7031385267033282e-110,3.7031385267033282e-110,1.8959240328565257e-119,2.7816524885057883e-95,3.6880241789684766e-108,3.2877022570442422e-124,1.7867478323053219e-136,3.7864764364039299e-108,5.0104132552177616e-121,7.1154453975239321e-134,3.3370494779906767e-146,1.2113926507821795e-103,3.3370494779906767e-146,3.3370494779902357e-146,7.7047305799761232e-87,5.6917186608788206e-99,2.8458593304394103e-99,2.8458593304394103e-99,1.7867478323053219e-136,1.2437309260544151e-103,1.648973078306991e-116,8.9645641328757573e-136,2.2246996519942256e-146,2.2246996519937846e-146,1.1911652215368807e-136,5.9749720146666602e-109,6.1344746248473492e-109,8.1173409039928202e-122,1.7451967570205286e-120,7.0922492827203211e-119
5.598848847568426e-19,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583107465,0.66999999999668025,4.7449235526034636e-45,1.5837353506819611e-74,5.7043242994928381e-30,2.0028897216507483e-50,1.2125505853374977e-63,7.8521402721940838e-137,7.9049392399206571e-91,3.3679978127117637e-76,2.564580323065279e-120,3.3198209277322765e-12,3.3198209277322765e-12,2.2883207223854231e-49,5.7043242994887196e-30,4.3115538364794504e-41,3.6086484759059854e-41,1.7219217547624775e-42,4.2902510470395925e-57,2.1474309516534058e-57,6.8677441502593355e-53,3.4338720751296678e-53,2.3669718201665698e-60,1.0882144326852206e-74,6.4535502964999521e-73,2.4277146889897117e-88,1.2138573444948559e-88,1.2222240219942623e-88,4.5679712647824868e-71,1.2256885325299483e-83,2.7382660046272252e-75,2.8113643511957561e-75,7.484184482733158e-88,8.4013109617282756e-48,2.3669718201688044e-60,4.2277423574228039e-86,1.4092474524742671e-86,8.4013109617227369e-48,1.1768532688377208e-74,2.3669718201673093e-60,8.8096545391152462e-76,8.8096545391130628e-76,4.4048272695565314e-76,5.6165950262320105e-75,1.4951910944701406e-87,5.6834143666793568e-103,1.540180447289698e-106,1.5812957531493012e-106,4.1849017767782485e-119,1.8303936409679066e-104,2.7539210889826829e-132,7.2244552864724352e-120,9.0395958984121503e-132,6.7796969238073524e-132,7.8099387549021602e-132,4.5197979492060751e-132,4.5197979492078351e-132,2.7539210889826829e-132,2.9939571926085317e-95,1.8960922386295815e-107,1.89601287089313e-107,1.8960126838557047e-107,1.8960126838557047e-107,1.8960126838557047e-107,9.4800634192785234e-108,9.4800634192785234e-108,4.853573720592575e-117,3.5566131684092516e-93,9.4309543577794813e-106,1.6814479364575303e-121,1.8276108866794719e-133,9.6827148401257641e-106,2.5625036391151721e-118,7.2781761307848338e-131,6.8267323874479563e-143,1.550586013115275e-101,6.8267323874479563e-143,6.82673238744615e-143,4.9310383629798661e-85,7.2854159567510651e-97,3.6427079783755326e-97,3.6427079783755326e-97,1.8276108866794719e-133,1.5919790967599618e-101,4.2213804281760597e-114,9.1797369632756098e-133,4.5511549249671075e-143,4.551154924965303e-143,1.2184072577863138e-133,1.5295966687715903e-106,1.5704294392964647e-106,4.156088977999894e-119,8.9354351912333086e-118,3.631253996279174e-116
