Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),CO2X(24),COX(50),CHOX(53)
8.183278848756315e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31971620894407526,0.11277743793311951,0.016522535277254096,3.6297639924561202e-06,7.9924983803337883e-05,0.00051415187051742433,0.00031470633774560085,2.9787343039871496e-13,3.6788685843382285e-16,7.9597104381331164e-08,9.479506576995207e-26,1.2266810548724856e-07,4.5364195532510712e-20,2.9713932287534873e-12,4.9433322187646904e-14,1.5607625612457235e-16,1.9863243017065797e-08,7.2243852527643296e-19,0.0055728788246922518,0.012194785703848918,2.6554280498887289e-09,7.4541767034002086e-05,2.0401638822915866e-13,3.9346576617279489e-09,1.8286350788400893e-07,3.2041062496281916e-07,1.043734718820019e-06,7.5902233305177179e-06,3.7567000064874424e-09,1.2873214478050242e-10,2.4792798608046312e-10,4.5172055205051483e-12
8.202074265649084e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31969482378009711,0.11277652490263647,0.016510706339123479,3.65900972351744e-06,8.0546432089679951e-05,0.00051611805341701493,0.00031600623586647026,2.9988946678163108e-13,3.7121610145334848e-16,7.9772366031051141e-08,9.6015341790434879e-26,1.228492852499443e-07,4.5739606536974341e-20,2.9940812388906881e-12,4.9711936103502472e-14,1.5709593795163477e-16,1.9943225935152985e-08,7.3010945677769081e-19,0.0055724585485894132,0.012216458622558029,2.6600893677652636e-09,7.4640660510696217e-05,2.0439354781780983e-13,3.9397976026687436e-09,1.8284738402827929e-07,3.2142722871022478e-07,1.0477267262954342e-06,7.6188186000144202e-06,3.7852766175924154e-09,1.2946116996114014e-10,2.4893540784979735e-10,4.5408021862052744e-12
8.220869682541854e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31967346420666615,0.11277560929876063,0.016498887449437814,3.6884193157815704e-06,8.117113243934138e-05,0.00051808555183469583,0.00031730821219273325,3.0191423988407927e-13,3.7456713063209478e-16,7.9947573848464812e-08,9.7248409285104485e-26,1.230301729402516e-07,4.6117228655001615e-20,3.0168829426177637e-12,4.9991369415072724e-14,1.5811981969499011e-16,2.0023276719234577e-08,7.378437934984785e-19,0.0055720385983494937,0.012238105780489556,2.6647450065314748e-09,7.4739376145528465e-05,2.0477029298559425e-13,3.9449281366735729e-09,1.8283128465642277e-07,3.2244400709528236e-07,1.0517242375251775e-06,7.6474302431052586e-06,3.8139973588290862e-09,1.3019243200270328e-10,2.4994434965358907e-10,4.5644605173651177e-12
8.237785557745345e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31965426245585438,0.1127747830576578,0.016488259030677011,3.7150284542604072e-06,8.1736149581602019e-05,0.00051985741388912824,0.00031848176483402458,3.0374401857865307e-13,3.7760175283628242e-16,8.0105214757126234e-08,9.8369191944146046e-26,1.2319272244108323e-07,4.6458985216723249e-20,3.0375018752132508e-12,5.0243559631910085e-14,1.5904490968073623e-16,2.0095379989527865e-08,7.4485921624785397e-19,0.0055716609216329852,0.012257566211901244,2.6689302287889317e-09,7.4828068357655307e-05,2.0510900936210918e-13,3.9495375869403522e-09,1.8281681606701384e-07,3.2335925244602907e-07,1.0553266944940499e-06,7.6731945560332416e-06,3.8399695088923051e-09,1.3085248012857468e-10,2.5085369452895785e-10,4.5858056943900499e-12
8.254701432948837e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31963508140613389,0.11277395473701357,0.01647763873354598,3.7417710726923702e-06,8.2303812637232342e-05,0.00052163032050942741,0.00031965699539040658,3.0558089821794328e-13,3.8065414991484298e-16,8.0262811873587812e-08,9.9500494760797257e-26,1.2335503592344205e-07,4.6802544238923794e-20,3.0582132551612682e-12,5.0496412909171144e-14,1.5997341180980066e-16,2.0167537374020636e-08,7.5192657208585682e-19,0.0055712835086543849,0.01227700580451405,2.6731108565650487e-09,7.491661688171231e-05,2.0544739007856053e-13,3.9541394368688626e-09,1.8280236714988632e-07,3.2427463086436937e-07,1.0589335930427973e-06,7.6989718241220403e-06,3.86605887232415e-09,1.3151433969057393e-10,2.5176426620779313e-10,4.6072007368668522e-12
8.271617308152329e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31961592104461384,0.11277312433914913,0.016467026549720334,3.7686475273127097e-06,8.2874127148263197e-05,0.00052340426177213358,0.00032083390129225987,3.0742489023969854e-13,3.8372438256430829e-16,8.0420365107215844e-08,1.0064239366636792e-25,1.2351711365103727e-07,4.7147911149876418e-20,3.0790172501284795e-12,5.0749928933021574e-14,1.6090533090693616e-16,2.0239748467782346e-08,7.5904613460224854e-19,0.0055709063593137997,0.012296424571303815,2.6772868925091246e-09,7.5005021889579414e-05,2.0578543502334361e-13,3.9587336921997584e-09,1.8278793783173256e-07,3.25190138392451e-07,1.0625449253922315e-06,7.7247619021756215e-06,3.8922656697939156e-09,1.3217801046883835e-10,2.5267606259807378e-10,4.6286456046224908e-12
8.28853318335582e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31959678135841446,0.11277229186638375,0.0164564224708868,3.7956581742553093e-06,8.3447098643866949e-05,0.00052517922777027483,0.00032201247997194586,3.0927600606476565e-13,3.8681251149608862e-16,8.057787436638536e-08,1.0179496496746078e-25,1.2367895588655876e-07,4.7495091378141271e-20,3.0999140273013956e-12,5.1004107385883431e-14,1.6184067178917411e-16,2.0312012866611082e-08,7.6621817820949421e-19,0.0055705294735113884,0.012315822525235148,2.681458339268695e-09,7.5093283552834798e-05,2.0612314430047091e-13,3.9633203665938362e-09,1.8277352803337395e-07,3.2610577108315975e-07,1.0661606837653115e-06,7.7505646452788216e-06,3.9185901213508198e-09,1.3284349222793236e-10,2.5358908161021944e-10,4.6501402569384394e-12
8.305449058559312e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31957766233466672,0.11277145732103484,0.016445826488743282,3.8228033695508237e-06,8.402273264030498e-05,0.00052695520861341361,0.00032319272886379823,3.11134257097024e-13,3.8991859743594996e-16,8.073533955848682e-08,1.0295828534681631e-25,1.2384056289169398e-07,4.7844090352511143e-20,3.1209037533854187e-12,5.1258947946449775e-14,1.6277943926583024e-16,2.0384330167034525e-08,7.7344297814280553e-19,0.0055701528511473645,0.012335199679261522,2.6856251994900395e-09,7.5181402042774368e-05,2.0646051792569605e-13,3.9678994672929458e-09,1.8275913768413583e-07,3.2702152499904566e-07,1.0697808603970564e-06,7.7763799087978273e-06,3.9450324463980126e-09,1.3351078475333486e-10,2.5450332115704618e-10,4.6716846539746295e-12
8.320673346242455e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31956047286906286,0.11277070446007556,0.016436297020631312,3.8473493783333081e-06,8.4543084224057382e-05,0.00052855445090362432,0.00032425637877893382,3.1281279303978613e-13,3.9272947822471258e-16,8.0877020476705388e-08,1.0401452783220562e-25,1.2398580828982458e-07,4.8159748944405596e-20,3.1398741155736064e-12,5.1488870284493091e-14,1.6362726370173432e-16,2.0449460635397915e-08,7.799906328864975e-19,0.0055698141161771263,0.012352621344663663,2.6893714543849401e-09,7.5260586411882345e-05,2.0676386709558186e-13,3.9720141872350252e-09,1.8274620293986072e-07,3.2784580392486716e-07,1.0730427905704635e-06,7.7996242316077624e-06,3.9689315015918433e-09,1.3411289602309065e-10,2.5532717858321372e-10,4.6911171090486901e-12
8.335897633925598e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31954330012026405,0.11276994992388571,0.016426774098085923,3.8720049189787963e-06,8.5065600894217522e-05,0.00053015450003371411,0.00032532137762174604,3.1449712601310862e-13,3.955549976772193e-16,8.1018665555908062e-08,1.0507959592267596e-25,1.2413086355190019e-07,4.8476889075917605e-20,3.1589200218692543e-12,5.1719328427053682e-14,1.6447787106355033e-16,2.0514633334730607e-08,7.8658144566681775e-19,0.0055694755944385088,0.012370026182053736,2.6931139982529181e-09,7.5339655073596162e-05,2.0706694429132087e-13,3.9761227857604652e-09,1.8273328383550668e-07,3.2867017500642812e-07,1.0763082876077767e-06,7.8228784739888079e-06,3.9929263705549629e-09,1.34716473612249e-10,2.5615202143563062e-10,4.7105897935957047e-12
8.351121921608741e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31952614407891178,0.11276919371415065,0.016417257715077922,3.8967702508120818e-06,8.559028664510953e-05,0.00053175534882808542,0.00032638772352597099,3.161872642949042e-13,3.9839520009017657e-16,8.1160274726564449e-08,1.0615354630476794e-25,1.2427572886667105e-07,4.8795514704903839e-20,3.1780415927972793e-12,5.1950322132209296e-14,1.6533126484126037e-16,2.0579847972420866e-08,7.9321561883971222e-19,0.005569137285858867,0.012387414200852048,2.6968528330200822e-09,7.5418608152204772e-05,2.0736974963816272e-13,3.9802252689925993e-09,1.8272038032027757e-07,3.2949463539445678e-07,1.0795773458637562e-06,7.8461425310895131e-06,4.0170172119067241e-09,1.3532151736806786e-10,2.5697784819775249e-10,4.730102678904125e-12
8.366346209291884e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31950900473565419,0.11276843583255444,0.016407747865585371,3.9216456330858456e-06,8.6117145462458094e-05,0.00053335699012210184,0.00032745541462663531,3.1788321615178944e-13,4.0125012976834438e-16,8.1301847918515153e-08,1.0723643591389288e-25,1.2442040442226888e-07,4.9115629789237891e-20,3.1972389485646155e-12,5.2181851155627438e-14,1.661874485197979e-16,2.0645104256337992e-08,7.9989335530097968e-19,0.0055687991903655759,0.012404785410471826,2.7005879606113871e-09,7.5497445771818464e-05,2.0767228298069743e-13,3.9843216415627084e-09,1.8270749234334288e-07,3.3031918224664229e-07,1.0828499597067208e-06,7.8694162982442682e-06,4.041204183834115e-09,1.359280270720299e-10,2.5780465735458226e-10,4.7496557338266785e-12
8.381570496975028e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31949188208114654,0.11276767628077994,0.016398244543593572,3.9466313249795743e-06,8.6646181323358885e-05,0.00053495941676211321,0.00032852444906006167,3.1958498983904477e-13,4.0411983102414171e-16,8.1443385060976092e-08,1.0832832193482164e-25,1.2456489040621591e-07,4.9437238286778056e-20,3.2165122090596775e-12,5.2413915250573838e-14,1.670464255790507e-16,2.0710401894832807e-08,8.066148584862685e-19,0.0055684613078860468,0.012422139820319275,2.7043193829507321e-09,7.5576168056366847e-05,2.0797454421307831e-13,3.988411910762665e-09,1.8269461985058422e-07,3.3114381272757605e-07,1.0861261235112745e-06,7.8926996709735955e-06,4.0654874441054731e-09,1.3653600248968922e-10,2.5863244739270269e-10,4.7692489266903729e-12
8.396794784658171e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31947477610605124,0.11276691506050869,0.016388747743095084,3.9717275855983898e-06,8.7177398196248282e-05,0.00053656262160548115,0.00032959482496387792,3.2129259360057598e-13,4.0700434817748199e-16,8.1584886082542271e-08,1.0942926180217429e-25,1.2470918700543371e-07,4.9760344155335136e-20,3.2358614938518229e-12,5.2646514167921493e-14,1.6790819949386443e-16,2.0775740596738209e-08,8.1338033237107439e-19,0.0055681236383477179,0.012439477439793617,2.7080471019615247e-09,7.5654775129603818e-05,2.0827653373589073e-13,3.9924960850052243e-09,1.8268176278985463e-07,3.3196852400788399e-07,1.0894058316459469e-06,7.9159925449844574e-06,4.0898671500814678e-09,1.3714544349987972e-10,2.5946121680032069e-10,4.7888822302464639e-12
8.412019072341314e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3194576868010372,0.11276615217342104,0.016379257458089672,3.9969346739722122e-06,8.7710800040874097e-05,0.0005381665975206061,0.00033066654047699749,3.2300603566887475e-13,4.0990372555536201e-16,8.1726350911192092e-08,1.1053931320090642e-25,1.2485329440625185e-07,5.008495135264023e-20,3.2552869221908229e-12,5.2879647656158956e-14,1.6877277373404563e-16,2.0841120071369719e-08,8.2018998147073205e-19,0.0055677861816780501,0.012456798278287164,2.711771119565954e-09,7.5733267115116635e-05,2.0857825124205282e-13,3.9965741657655133e-09,1.8266892111498227e-07,3.3279331326519877e-07,1.0926890784960205e-06,7.9392948161705147e-06,4.114343458668421e-09,1.3775634985656959e-10,2.6029096406714628e-10,4.8085556124065166e-12
8.425720931256142e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3194423206717375,0.11276546415130191,0.016370721767378003,4.0197160252659292e-06,8.8192733117578524e-05,0.00053961082922521979,0.00033163222826761336,3.2455313207755528e-13,4.1252590732910104e-16,8.1853638252013805e-08,1.1154619769782316e-25,1.2498282945588773e-07,5.0378384737269382e-20,3.2728350087304729e-12,5.3089924643894327e-14,1.6955328769213485e-16,2.089999621935745e-08,8.2635660493605673e-19,0.0055674826526181222,0.012472372692949981,2.7151195722952024e-09,7.580381160407452e-05,2.0884956428112884e-13,4.0002392357171183e-09,1.8265737671737177e-07,3.3353568794029845e-07,1.095647021630559e-06,7.9602748089295474e-06,4.1364548609792369e-09,1.3830741821786312e-10,2.6103857142993084e-10,4.8262958960980713e-12
8.439422790170971e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31942696803085857,0.11276477478164475,0.016362191344997383,4.0425875455181572e-06,8.8676442096079339e-05,0.0005410556745469898,0.00033259899828043106,3.2610497015908555e-13,4.1516019411865343e-16,8.1980896164375245e-08,1.1256055186911732e-25,1.251122115402925e-07,5.0673040288863214e-20,3.2904449543579076e-12,5.3300634241708095e-14,1.7033607524263282e-16,2.0958904946962098e-08,8.3255932627222077e-19,0.0055671792958702322,0.012487933529457909,2.7184650298415122e-09,7.5874263061786288e-05,2.0912065722052893e-13,4.003899384076248e-09,1.8264584469957261e-07,3.3427812144818383e-07,1.0986078224933877e-06,7.9812622535958965e-06,4.1586447519724216e-09,1.3885967319214236e-10,2.6178696853788483e-10,4.8440685967952511e-12
8.453124649085799e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31941162887161195,0.11276408406567191,0.016353666186588605,4.065549423401124e-06,8.9161929844863686e-05,0.00054250112831001607,0.00033356684916141245,3.2766155589108155e-13,4.178066182518122e-16,8.2108124594507514e-08,1.1358241828915903e-25,1.2524144079410475e-07,5.0968920892313548e-20,3.3081168453401479e-12,5.3511776261328508e-14,1.7112113890457185e-16,2.1017846043279367e-08,8.387982956924341e-19,0.0055668761113815577,0.012503480794643779,2.721807493604334e-09,7.59446215779968e-05,2.0939152982418602e-13,4.0075546109284601e-09,1.8263432502979328e-07,3.3502061174512878e-07,1.1015714770010276e-06,8.0022570746650737e-06,4.1809132451439543e-09,1.3941311459598334e-10,2.625361542932684e-10,4.8618736910013403e-12
8.466826508000628e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31939630318721413,0.11276339200460492,0.016345146287797201,4.0886018475351018e-06,8.9649199226645335e-05,0.00054394718534570463,0.00033453577955736398,3.2922289524357283e-13,4.2046521206023803e-16,8.2235323488247091e-08,1.1461183969776743e-25,1.2537051735159606e-07,5.1266029432379356e-20,3.3258507677332454e-12,5.3723350512940679e-14,1.7190848119368625e-16,2.1076819297722849e-08,8.4507366376404605e-19,0.0055665730990992791,0.012519014495335991,2.7251469649822374e-09,7.6014887242336154e-05,2.096621819222619e-13,4.0112049222387775e-09,1.8262281766960213e-07,3.357631567923225e-07,1.1045379810794265e-06,8.0232591967557953e-06,4.2032604537177963e-09,1.3996774220756405e-10,2.6328612759937194e-10,4.8797111538866865e-12
8.479158181023973e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31938252158664837,0.11276276800059812,0.016337482872262596,4.1094266021524877e-06,9.0089267327828491e-05,0.00054524914821000691,0.00033540873878129567,3.3063216993443607e-13,4.2286837828523851e-16,8.2349777193914844e-08,1.1554481393874852e-25,1.2548655580866706e-07,5.1534479388376018e-20,3.3418644056983981e-12,5.3914136739623206e-14,1.7261903955672233e-16,2.112992254812664e-08,8.5075274060472246e-19,0.0055663005352380654,0.012532983233957068,2.728149931889141e-09,7.6078047025884244e-05,2.0990558064825027e-13,4.0144860056857192e-09,1.8261247153841309e-07,3.3643149246406126e-07,1.107210267762915e-06,8.0421672868076298e-06,4.2234403364709612e-09,1.4046792119034547e-10,2.6396177602517393e-10,4.8957925296224096e-12
8.491489854047319e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31936875089027944,0.11276214290894318,0.016329823710326954,4.130324989402632e-06,9.0530782944597422e-05,0.00054655159178695206,0.00033628257033168236,3.3204530422887727e-13,4.2528145171361322e-16,8.2464206890878466e-08,1.1648397386494587e-25,1.2560247078756083e-07,5.1803928412325937e-20,3.3579284210776645e-12,5.4105272778684967e-14,1.7333144747217324e-16,2.1183051523226342e-08,8.564615328618694e-19,0.0055660281107827933,0.012546940995837514,2.731150477115903e-09,7.6141131737124127e-05,2.1014880084466887e-13,4.0177631140400671e-09,1.8260213532374194e-07,3.3709986935466802e-07,1.109884856327311e-06,8.0610811749489101e-06,4.2436841523317403e-09,1.4096906075919746e-10,2.6463806068153651e-10,4.9119000896779716e-12
8.503821527070665e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31935499109317056,0.11276151673052896,0.016322168798825625,4.1512971466792611e-06,9.0973748151807688e-05,0.00054785451232387339,0.00033715727322381302,3.3346230246319335e-13,4.2770445592237405e-16,8.2578612538842574e-08,1.1742935097855701e-25,1.2571826238541755e-07,5.2074378606866427e-20,3.3740428761663974e-12,5.4296758488565082e-14,1.7404570676716468e-16,2.1236206070166104e-08,8.6220015103478768e-19,0.0055657558256949893,0.012560887785946212,2.7341486016810983e-09,7.6204141441176402e-05,2.1039184258590268e-13,4.0210362514843442e-09,1.8259180899836292e-07,3.3776828598661944e-07,1.1125617438089406e-06,8.0800008064832851e-06,4.2639919832585999e-09,1.4147116078961131e-10,2.6531498077110727e-10,4.9280338176920226e-12
8.51615320009401e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31934124219038851,0.11276088946624374,0.016314518134597056,4.1723432113404886e-06,9.1418165020484729e-05,0.00054915790607293444,0.00033803284647353508,3.3488316896864593e-13,4.3013741449061289e-16,8.2692994097258973e-08,1.1838097689103274e-25,1.2583393069914838e-07,5.234583207450009e-20,3.3902078331207939e-12,5.4488593726703005e-14,1.7476181926666297e-16,2.1289386036299346e-08,8.6796870585507697e-19,0.0055654836799361998,0.012574823609249207,2.7371443066029312e-09,7.6267076203094514e-05,2.1063470587217076e-13,4.0243054213075232e-09,1.8258149253646829e-07,3.3843674088527139e-07,1.1152409272449467e-06,8.0989261267956221e-06,4.2843639110210375e-09,1.4197422115148239e-10,2.6599253549720286e-10,4.9441936968074579e-12
8.528484873117356e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31932750417700212,0.11276026111697526,0.016306871714482748,4.1934633207084631e-06,9.186403561781401e-05,0.0005504617692911382,0.00033890928909725371,3.3630790807144763e-13,4.3258035099936603e-16,8.2807351525327979e-08,1.1933888332324194e-25,1.2594947582543812e-07,5.2618290917583405e-20,3.4064233539577218e-12,5.4680778349541287e-14,1.7547978679347651e-16,2.1342591269188957e-08,8.737673082866211e-19,0.0055652116734679668,0.01258874847070976,2.7401375928992323e-09,7.6329936087864538e-05,2.1087739070044506e-13,4.027570626789361e-09,1.8257118591248812e-07,3.3910523257884859e-07,1.1179224036746477e-06,8.1178570813521136e-06,4.3048000172020417e-09,1.4247824170772839e-10,2.6667072406381052e-10,4.9603797100861429e-12
8.540816546140701e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31931377704808334,0.11275963168361075,0.016299229535327271,4.2146576120690108e-06,9.2311362007131307e-05,0.00055176609824033392,0.00033978660011193027,3.3773652409274775e-13,4.3503328903150589e-16,8.2921684781999754e-08,1.2030310210563651e-25,1.2606489786074803e-07,5.2891757238315544e-20,3.4226895005545543e-12,5.4873312212528645e-14,1.7619961116825678e-16,2.1395821616607419e-08,8.7959606952556924e-19,0.0055649398062518549,0.012602662375288341,2.7431284615874791e-09,7.6392721160405816e-05,2.1111989707168605e-13,4.0308318712149369e-09,1.825608891009238e-07,3.3977375959843577e-07,1.1206061701407431e-06,8.1367936157003709e-06,4.3253003831979778e-09,1.429832223208601e-10,2.6734954567558891e-10,4.9765918405454918e-12
8.553148219164047e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31930006079870682,0.11275900116703685,0.01629159159397827,4.2359262226712812e-06,9.276014624791299e-05,0.0005530708891872281,0.00034066477853508386,3.391690213486194e-13,4.3749625217163506e-16,8.3035993825975911e-08,1.2127366517841484e-25,1.2618019690131847e-07,5.3166233138727052e-20,3.4390063346489978e-12,5.5066195170122969e-14,1.7692129420949953e-16,2.1449076926536998e-08,8.8545510100032192e-19,0.0055646680782494243,0.012616565327942664,2.7461169136847936e-09,7.6455431485571718e-05,2.1136222498431403e-13,4.0340891578576155e-09,1.8255060207632025e-07,3.4044232047798238e-07,1.1232922236883826e-06,8.1557356754695134e-06,4.3458650902182291e-09,1.4348916285065479e-10,2.6802899953786784e-10,4.9928300711304021e-12
8.565479892187393e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31928635542394973,0.11275836956813977,0.016283957887286468,4.2572692897273995e-06,9.3210390395766208e-05,0.00055437613840339148,0.00034154382338479099,3.4060540415004502e-13,4.3996926400597778e-16,8.315027861571074e-08,1.2225060459168578e-25,1.2629537304317161e-07,5.3441720720668488e-20,3.4553739178389289e-12,5.5259427075794177e-14,1.7764483773354585e-16,2.1502357047169909e-08,8.9134451437150752e-19,0.0055643964894222502,0.012630457333627691,2.7491029502079425e-09,7.6518067128150384e-05,2.1160437443809956e-13,4.0373424899923074e-09,1.8254032481341654e-07,3.4111091375429887e-07,1.1259805613648963e-06,8.1746832063702552e-06,4.3664942192848578e-09,1.4399606315441831e-10,2.6870908485664759e-10,5.0090943847251622e-12
8.577811565210738e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31927266091889228,0.1127577368878051,0.016276328412105624,4.27868695041211e-06,9.3662096502419281e-05,0.00055568184216526746,0.000342423733679685,3.4204567680290287e-13,4.4245234812227098e-16,8.3264539109412722e-08,1.2323395250563153e-25,1.2641042638211386e-07,5.3718222085799151e-20,3.4717923115822219e-12,5.545300778202732e-14,1.7837024355458324e-16,2.1555661826908436e-08,8.9726442153196342e-19,0.0055641250397319136,0.012644338397295653,2.7520865721733455e-09,7.6580628152865066e-05,2.1184634543273536e-13,4.0405918708915856e-09,1.8253005728713644e-07,3.4177953796705492e-07,1.1286711802203496e-06,8.1936361541950084e-06,4.3871878512322917e-09,1.4450392308722375e-10,2.6938980083859842e-10,5.0253847641522122e-12
8.590143238234084e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31925897727861718,0.11275710312691793,0.016268703165292556,4.3001793418624263e-06,9.4115266615712176e-05,0.00055698799675418104,0.00034330450843895614,3.4348984360795338e-13,4.4494552810965279e-16,8.3378775265045926e-08,1.2422374119067037e-25,1.265253570137388e-07,5.3995739335575784e-20,3.4882615771965899e-12,5.5646937140325485e-14,1.7909751348464693e-16,2.160899111436516e-08,9.032149346067146e-19,0.005563853729140005,0.012658208523896068,2.7550677805970748e-09,7.6643114624375195e-05,2.1208813796806292e-13,4.0438373038244951e-09,1.8251979947250842e-07,3.4244819165878019e-07,1.1313640773074485e-06,8.2125944648179562e-06,4.4079460667070282e-09,1.4501274250178939e-10,2.7007114669105962e-10,5.0417011921721678e-12
8.602474911257429e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31924530449820948,0.11275646828636286,0.016261082143707146,4.321746601177287e-06,9.4569902779586881e-05,0.00055829459845634706,0.00034418614668235215,3.4493790886082536e-13,4.474488275585543e-16,8.34929870403313e-08,1.2522000302761836e-25,1.2664016503342944e-07,5.4274274571241251e-20,3.504781775859419e-12,5.584121500121272e-14,1.7982664933362074e-16,2.1662344758363007e-08,9.0919616595295018e-19,0.0055635825576081186,0.012672067718375774,2.7580465764948657e-09,7.6705526607276752e-05,2.1232975204413381e-13,4.0470787920573316e-09,1.8250955134467994e-07,3.4311687337486243e-07,1.1340592496813077e-06,8.2315580841951522e-06,4.4287689461672937e-09,1.4552252124847896e-10,2.7075312162203993e-10,5.058043651483238e-12
8.627138257304121e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31921799149735197,0.11275519536978455,0.016245852763674073,4.3651062716039043e-06,9.5483581415302968e-05,0.00056090912836979261,0.00034595200970329411,3.4784575186680654e-13,4.5248587920845296e-16,8.3721337279536057e-08,1.2723207623346463e-25,1.2686941361750265e-07,5.4834407404072734e-20,3.5379752163374075e-12,5.6230815627973496e-14,1.8129052601708491e-16,2.1769124512326906e-08,9.2125123404930238e-19,0.0055630406315708278,0.012699753330746988,2.7639969347738696e-09,7.6830127365325109e-05,2.1281244481951735e-13,4.0535499474767483e-09,1.824890840507728e-07,3.4445431507592605e-07,1.1394564085225801e-06,8.2695010334464025e-06,4.4706090179342073e-09,1.4654495612809973e-10,2.7211895555493478e-10,5.0908065944650533e-12
8.651801603350812e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31919072187705511,0.11275391814513619,0.016230640246946336,4.4087670577086679e-06,9.6403148682784378e-05,0.00056352540229343299,0.00034772131491163171,3.5076924008271782e-13,4.5756369181714022e-16,8.3949589483987994e-08,1.292704333837869e-25,1.2709817289328453e-07,5.539863738952862e-20,3.5713731196226149e-12,5.6621808447034903e-14,1.8276188804106413e-16,2.1875999883597751e-08,9.3343052932086025e-19,0.0055624992613129438,0.012727395273930693,2.7699376551295134e-09,7.6954430942535233e-05,2.132944237626672e-13,4.0600053632324154e-09,1.824686552094635e-07,3.4579185149045454e-07,1.1448626332359488e-06,8.3074645712379722e-06,4.5127087064219766e-09,1.4757122648259887e-10,2.7348729631471445e-10,5.1236734534577758e-12
8.676464949397503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31916349559809581,0.11275263661947528,0.016215444568512507,4.4527300548767999e-06,9.7328620792277339e-05,0.00056614339069386004,0.00034949405448539693,3.5370840768744058e-13,4.626824541435281e-16,8.4177743306849592e-08,1.3133533751585919e-25,1.2732644361651855e-07,5.5966981328697005e-20,3.6049759700660041e-12,5.7014192227647818e-14,1.8424074980729844e-16,2.1982969670349345e-08,9.4573495898041079e-19,0.005561958446527464,0.012754993587406296,2.7758687456756973e-09,7.7078437853458876e-05,2.1377568888014468e-13,4.0664450653674981e-09,1.8244826462693932e-07,3.4712947108430487e-07,1.1502779003540527e-06,8.3454482681746268e-06,4.5550686484877431e-09,1.4860133103153668e-10,2.7485813758948408e-10,5.1566440878494346e-12
8.701128295444194e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31913631262129211,0.11275135079985107,0.016200265703409648,4.4969963578510171e-06,9.8260013890760407e-05,0.00056876306411669125,0.00035127022061153212,3.566632887764248e-13,4.6784235495680927e-16,8.4405798397529691e-08,1.3342705344870988e-25,1.2755422653981807e-07,5.6539456018156539e-20,3.6387842497580691e-12,5.7407965723683323e-14,1.8572712568321561e-16,2.2090032674136382e-08,9.5816543395272676e-19,0.0055614181869074759,0.012782548310611739,2.7817902145211795e-09,7.7202148611694223e-05,2.1425624018129115e-13,4.0728690798859097e-09,1.824279121114536e-07,3.4846716236894301e-07,1.1557021864497568e-06,8.3834516961794401e-06,4.5976894779472105e-09,1.496352684576317e-10,2.7623147307800846e-10,5.1897183560613938e-12
