Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
1.7104478687889024e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522987878462105,0.11866157399113779,0.022821445644098774,2.1301803682183487e-25,1.371260271559338e-17,1.0992956300664255e-11,7.865824300120617e-17,1.1954984869131698e-17,8.677120730487005e-37,1.5096019781353962e-07,5.063007940783322e-34,1.5092336655851162e-07,1.1413484396159264e-23,9.214083290201424e-23,1.1199025719545024e-28,1.1239961621508314e-29,3.935922297231176e-13,3.322070474740605e-25,8.240095153718944e-06,2.4409596906415513e-07,3.7797618094285975e-09,2.8509942528247502e-15,5.749191526985922e-13,5.5000301326069146e-11,2.5205433576926373e-14,6.869911981655022e-13,9.268127915336293e-10,1.994539752603311e-16,7.18309888901814e-16,3.9834365740861275e-25,3.7546688515308634e-13,2.4372688413650952e-20,1.0658928065804668e-22,3.9540046545722004e-13,1.1073419238870014e-25,1.7559208821612293e-24,2.4418137152624885e-29,1.5111972813919472e-22,9.483762371293825e-30,9.360629755049395e-32,1.573421650173323e-36,1.3095583839516078e-37,2.0589887922360592e-59
1.8083014409501144e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522983024457711,0.11866109414647483,0.022821438661881008,2.88341606606975e-25,1.619761230578154e-17,1.2282698011042647e-11,9.751704867203421e-17,1.4126358653878168e-17,1.2158548144142949e-36,1.5959652176795e-07,7.0605767842306115e-34,1.595553419602112e-07,1.4237737185609195e-23,1.1510381063151924e-22,1.481845399484542e-28,1.4786252046778585e-29,4.3991059888456904e-13,4.195763552914351e-25,8.711246866549447e-06,2.5806021871484183e-07,4.0076587192617995e-09,3.0302719413808398e-15,6.21373421064034e-13,5.503663684490242e-11,2.5222085356309048e-14,6.87455239656196e-13,9.833285603091045e-10,2.3280022375764965e-16,8.48296378808852e-16,4.318355003575896e-25,4.025665413192763e-13,2.6112104453766882e-20,1.3695121193085733e-22,4.4181900006902047e-13,1.3721889141642378e-25,2.2338883193713877e-24,3.234647273359596e-29,1.8874415332833634e-22,1.073005066718432e-29,1.1832016333663858e-31,2.301922222872394e-36,1.8787744155334105e-37,3.0213800968557903e-59
1.9061550131113264e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522978170730563,0.11866061432974896,0.022821431679677397,3.8343429414805675e-25,1.8965903454457944e-17,1.3643912486369194e-11,1.1942439160837608e-16,1.6545912085621226e-17,1.672349186253472e-36,1.6823284640469132e-07,9.674554534827869e-34,1.681870740565091e-07,1.7553755129923967e-23,1.4211283680873303e-22,1.9307359612854206e-28,1.9154463668322037e-29,4.88804434957741e-13,5.254652704634698e-25,9.182370603868541e-06,2.7202443411388804e-07,4.235803563763964e-09,3.211254262471111e-15,6.682174771625407e-13,5.507297187914573e-11,2.523873691353724e-14,6.879198875535192e-13,1.0398815862525306e-09,2.692609932521476e-16,9.930685611789268e-16,4.691806399345214e-25,4.297210308955715e-13,2.7879225824057954e-20,1.7334181667998189e-22,4.908124583508173e-13,1.6793990618902504e-25,2.8009425571467088e-24,4.215857600449027e-29,2.3298695388750546e-22,1.208253007993119e-29,1.4829625501614683e-31,3.292289763518165e-36,2.639543545055736e-37,4.3652665214604516e-59
2.0040085852725385e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522973317280642,0.11866013454095856,0.022821424697488005,5.018510959128695e-25,2.203275439687272e-17,1.507659607394969e-11,1.4465543710488595e-16,1.9227073648707687e-17,2.2622553921921935e-36,1.7686917179482632e-07,1.304806689280783e-33,1.7681856285886808e-07,2.141488328098242e-23,1.736173683985412e-22,2.4810253342594673e-28,2.4473188732109097e-29,5.40273665674154e-13,6.527613637121794e-25,9.653466367338062e-06,2.859886152627263e-07,4.464196335139786e-09,3.3939439692145534e-15,7.153923945868768e-13,5.510930681675213e-11,2.5255388426482942e-14,6.883851483490405e-13,1.0964718685442098e-09,3.089068615436086e-16,1.1534194053233354e-15,5.112670487784152e-25,4.56917587903682e-13,2.967477364664815e-20,2.1647733870490386e-22,5.423807390921037e-13,2.0326805612516012e-25,3.466594781666649e-24,5.415448499647365e-29,2.8458088339145893e-22,1.3554080965418837e-29,1.843594025929825e-31,4.614344455122571e-36,3.639480789491828e-37,6.225905133221199e-59
2.1018621574337505e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522968464107933,0.11865965478010194,0.02282141771531288,6.475124763892593e-25,2.5413442769021243e-17,1.6580745122100653e-11,1.7349126165456495e-16,2.2183271689079564e-17,3.0146343301672126e-36,1.855054979975544e-07,1.734768473025927e-33,1.854498083787504e-07,2.587707865528009e-23,2.1009053407232306e-22,3.148601660139375e-28,3.0882246869840594e-29,5.943182187684364e-13,8.0462550834683565e-25,1.012453415861976e-05,2.9995276216278845e-07,4.692837026243716e-09,3.5783438146051205e-15,7.628481478773822e-13,5.5145641830110476e-11,2.5272039974184484e-14,6.888510258080074e-13,1.1530994065826846e-09,3.5180282757434225e-16,1.3301414025772402e-15,5.59107570953221e-25,4.841464084097762e-13,3.1499471390348396e-20,2.67102953436041e-22,5.965237410872562e-13,2.435806783224283e-25,4.240618173805203e-24,6.866041623052894e-29,3.4429690119108025e-22,1.516043639322444e-29,2.2741295345568215e-31,6.350609323160232e-36,4.934218605475735e-37,8.784627158347928e-59
2.1997157295949625e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452296361121242,0.11865917504717749,0.02282141073315205,8.247137487272044e-25,2.912324560863217e-17,1.815635598015109e-11,2.0621838806780144e-16,2.5427934414347723e-17,3.9629272730354e-36,1.9414182506221623e-07,2.276582192679987e-33,1.9408081062761775e-07,3.099889133688395e-23,2.5202913328529657e-22,3.950844936065697e-28,3.8532912989310885e-29,6.509380219783231e-13,9.84500745472998e-25,1.0595573979375272e-05,3.139168748155062e-07,4.921725630650791e-09,3.7644565516558785e-15,8.105422810394034e-13,5.5181976852478885e-11,2.5288691526041543e-14,6.893175206713038e-13,1.2097642000085583e-09,3.9800877679765426e-16,1.524026566573147e-15,6.138500119823098e-25,5.113999779503491e-13,3.335404393677004e-20,3.259908308924425e-22,6.532413631355364e-13,2.892610411020704e-25,5.133022027113424e-24,8.602921039278524e-29,4.1294413249750175e-22,1.6920573441693672e-29,2.7844133446840216e-31,8.597611363574064e-36,6.5881558596137805e-37,1.2284156896339865e-58
2.2975693017561745e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229587585940856,0.1186586953421835,0.022821403751005567,1.0381335581036423e-24,3.317743935596002e-17,1.980342499842674e-11,2.431283578208022e-16,2.8974489893848225e-17,5.145348384560762e-36,2.0277815302996984e-07,2.952323926463366e-33,2.0271156961693104e-07,3.684144571369018e-23,2.999536353538302e-22,4.906680695792288e-28,4.758812797927978e-29,7.101330030446568e-13,1.1961209028629354e-24,1.1066585831266153e-05,3.278809532223106e-07,5.150862142002847e-09,3.95228493322041e-15,8.584387640983201e-13,5.521831179499989e-11,2.5305343041314012e-14,6.897846334011516e-13,1.2664662484846892e-09,4.475799092738959e-16,1.7358664335144327e-15,6.767873416620187e-25,5.386725383113717e-13,3.523921684200403e-20,3.939382922155783e-22,7.125335040410883e-13,3.4069780710656683e-25,6.1540280659166235e-24,1.0664073779148824e-28,4.913698285064014e-22,1.8857134235208539e-29,3.3851254256420272e-31,1.1467207894678912e-35,8.675216463707927e-37,1.7048466051884e-58
2.3954228739173865e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229539062529145,0.11865821566511832,0.022821396768873455,1.2928415411777566e-24,3.7591299854299435e-17,2.1521948528240018e-11,2.8451733790804054e-16,3.283636605868706e-17,6.60528982802529e-36,2.1141448193518905e-07,3.78716537452501e-33,2.1134208535815084e-07,4.3468421846405536e-23,3.5440817853274093e-22,6.036632646621717e-28,5.822269348709655e-29,7.719030897113874e-13,1.4435189819450144e-24,1.1537569715953841e-05,3.418449973846325e-07,5.3802465535882045e-09,4.14183171201731e-15,9.065070136801224e-13,5.5254646686204e-11,2.5321994533082867e-14,6.902523659463742e-13,1.3232055515548866e-09,5.005671332187863e-16,1.966452062448661e-15,7.493679960840078e-25,5.659596689410339e-13,3.715571587645475e-20,4.717660616861858e-22,7.744000626129414e-13,3.9828456255786276e-25,7.31404887803073e-24,1.309022626310453e-28,5.804593265625045e-22,2.099687707220445e-29,4.08780568039961e-31,1.5087937149978894e-35,1.1279621111452243e-36,2.3508249296050527e-58
2.4932764460785985e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522949054188889,0.11865773601598029,0.02282138978675574,1.5943051998462834e-24,4.238010235016492e-17,2.3311922921895665e-11,3.30685760985195e-16,3.7026990701775537e-17,8.391739634111784e-36,2.2005081180660633e-07,4.8096455586932964e-33,2.199723578627371e-07,5.094603697329212e-23,4.159605690925793e-22,7.362874287336664e-28,7.062345132934394e-29,8.362482097255713e-13,1.731035318119947e-24,1.2008525635099685e-05,3.558090073039022e-07,5.609878858574898e-09,4.333099640724935e-15,9.547210652187058e-13,5.5290981594556307e-11,2.5338646032738595e-14,6.907207207623923e-13,1.3799821087223156e-09,5.570174252288689e-16,2.216574035540583e-15,8.33206270750638e-25,5.932579715045988e-13,3.910426689949527e-20,5.603166162007933e-22,8.388409376650064e-13,4.624193985447218e-25,8.623668414982421e-24,1.5924876875292555e-28,6.811360103654051e-22,2.3371158708318558e-29,4.904877520691465e-31,1.9606391853686242e-35,1.449666893081813e-36,3.223323082561312e-58
2.5911300182398106e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522944202401993,0.11865725639476778,0.02282138280465244,1.9483960517296443e-24,4.7559121493328264e-17,2.5173344532698234e-11,3.8193799653687993e-16,4.1559791477858e-17,1.0559712221489718e-35,2.2868714266824375e-07,6.051953322674143e-33,2.2860238714214907e-07,5.934302715126386e-23,4.852022803968997e-22,8.909279566812489e-28,8.498944858133472e-29,9.031682908373718e-13,2.0633255260651955e-24,1.2479453590364937e-05,3.6977298298154975e-07,5.839759050317588e-09,4.526091471928743e-15,1.003058876781486e-12,5.5327316526545515e-11,2.5355297543256257e-14,6.911896995216883e-13,1.436795919552689e-09,6.169741594538862e-16,2.4870224583449563e-15,9.300927923435286e-25,6.205648356157177e-13,4.108559587632123e-20,6.604526339086822e-22,9.058560280160782e-13,5.335045329919688e-25,1.0093624425807958e-23,1.921432539194948e-28,7.943612702171083e-22,2.601644838153956e-29,5.849670818220919e-31,2.5188611935950737e-35,1.8433526216821287e-36,4.397272321740747e-58
2.7868371625622346e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229344996595233,0.11865629723611257,0.022821368840489163,2.839996511865862e-24,5.914890533755664e-17,2.911051482394001e-11,5.009293505016228e-16,5.170563135725875e-17,1.6293115240893651e-35,2.4595980743887763e-07,9.344852619654739e-33,2.4586171607128437e-07,7.918256210984423e-23,6.492378886217082e-22,1.2766875078983746e-27,1.2047524811253588e-28,1.04473304737001e-12,2.8824722485297716e-24,1.3421225615898149e-05,3.9770083161769546e-07,6.300263067530049e-09,4.91725785144417e-15,1.1000339983178058e-12,5.539998647376312e-11,2.53886006025301e-14,6.921295353937837e-13,1.5505353004777039e-09,7.475641572766673e-16,3.09205669389639e-15,1.1711181221225853e-24,6.751968099448013e-13,4.514949177299216e-20,8.990244054712128e-22,1.0476084499148334e-12,6.98153186575358e-25,1.355817569297913e-23,2.735697928619712e-28,1.062492874168008e-21,3.229488040659629e-29,8.180405953171418e-31,4.0314217403773597e-35,2.8959442990773554e-36,8.070460319915485e-58
2.962973592452416e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229257681389173,0.11865543408881142,0.022821356272791676,3.889779791446298e-24,7.106747480310933e-17,3.289828100545197e-11,6.285321386600749e-16,6.214183302779986e-17,2.34492016043119e-35,2.6150520928819026e-07,1.3468518157720982e-32,2.6139428039235816e-07,1.0092289621322829e-22,8.295856106542623e-22,1.7267733428315467e-27,1.6138545820203336e-28,1.180946970456478e-12,3.826261242516249e-24,1.4268724819070011e-05,4.2283577829821423e-07,6.715564389929103e-09,5.275230951094552e-15,1.1875749948926466e-12,5.546538928292971e-11,2.541857329024682e-14,6.929775347085993e-13,1.653028146768533e-09,8.774586774099613e-16,3.714020554173157e-15,1.4546132516917958e-24,7.243792259358252e-13,4.8926382227723847e-20,1.1623800302897418e-21,1.1839884309964277e-12,8.742153890724692e-25,1.733496509895472e-23,3.676351239616056e-28,1.3571488744359554e-21,3.936286724569146e-29,1.0867939315149471e-30,5.967925090815408e-35,4.224085365344746e-36,1.3729376770770392e-57
3.139110022342597e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522917037515954,0.11865457103196304,0.0228213437051411,5.220381245613954e-24,8.448787029457349e-17,3.6917479502628265e-11,7.77490663144766e-16,7.389550594302805e-17,3.3020535772275213e-35,2.7705061457350495e-07,1.9003953107401215e-32,2.7692605684205575e-07,1.2682419988884517e-22,1.045126946769088e-21,2.293611342181487e-27,2.1233140645485954e-28,1.3255026440117486e-12,5.0027323322454186e-24,1.5116133445099943e-05,4.4797061405809504e-07,7.131668762910676e-09,5.6388322980972104e-15,1.2752994827059115e-12,5.5530791987745273e-11,2.544854593020075e-14,6.938275781012906e-13,1.7556416884469515e-09,1.019253308276696e-15,4.414108078186636e-15,1.8174102454572694e-24,7.735693790792019e-13,5.2820764151408936e-20,1.4774686289355198e-21,1.3287072962998442e-12,1.0792088683813757e-24,2.180375197521083e-23,4.849425879588705e-28,1.7091467231413175e-21,4.817089093792359e-29,1.4220338822607106e-30,8.611215769020839e-35,6.0148336922443316e-36,2.3019796502109167e-57
3.3152464522327783e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229083077905347,0.11865370806555779,0.022821331137537485,6.881260933184834e-24,9.949915200349289e-17,4.116808908392527e-11,9.496880040586547e-16,8.704495519221504e-17,4.560696603889061e-35,2.9259602334129164e-07,2.631189787542009e-32,2.9245704548718724e-07,1.5737604676473094e-22,1.3001670122206876e-21,2.997912387732832e-27,2.7493286797179885e-28,1.478399646787094e-12,6.4514186774044556e-24,1.5963451503672746e-05,4.7310533890566087e-07,7.548576147280563e-09,6.0080779414543976e-15,1.3631603920380631e-12,5.559619476915419e-11,2.5478518605353372e-14,6.946796771816665e-13,1.858375922825494e-09,1.1731051362113014e-15,5.1969099639949055e-15,2.2777254186287277e-24,8.227641930384716e-13,5.683687103055223e-20,1.8498815906384808e-21,1.4817644559128133e-12,1.3155923637176502e-24,2.703097217040801e-23,6.29235080748155e-28,2.1254622819424037e-21,5.919585734757603e-29,1.8350955164501735e-30,1.2147284720176365e-34,8.3842244202938e-36,3.802857932734423e-57
3.4913828821229596e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522899578962566,0.11865284518958594,0.022821318569980854,8.926434383472412e-24,1.1619037386270848e-16,4.565008852826423e-11,1.147030321337166e-15,1.0166848441579938e-16,6.191004212702411e-35,3.081414356246037e-07,3.58175430534799e-32,3.0798724639455606e-07,1.930930329514216e-22,1.5992592963251005e-21,3.8625508605966516e-27,3.5094722785312967e-28,1.6396375575663881e-12,8.21573770017386e-24,1.6810679004472213e-05,4.982399528492307e-07,7.966286504368528e-09,6.3829839295603894e-15,1.4511228251601933e-12,5.566159763309429e-11,2.5508491318427428e-14,6.955338413588621e-13,1.961230847390756e-09,1.3391516963874128e-15,6.067011928116545e-15,2.8564752429921202e-24,8.71961835761374e-13,6.097893613786844e-20,2.28533007745943e-21,1.6431593199743033e-12,1.5858495983820397e-24,3.3083777041624893e-23,8.045652092625517e-28,2.613467233333586e-21,7.302042693217002e-29,2.3384313732882377e-30,1.679406127318932e-34,1.1467239345527762e-35,6.186731348654418e-57
3.667519312013141e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522890851031949,0.11865198240403785,0.022821306002471238,1.1414517414265506e-23,1.3465058354737116e-16,5.036345662502834e-11,1.371443992114295e-15,1.1784439580575358e-16,8.274308964485858e-35,3.236868514467695e-07,4.8017589988229784e-32,3.235166596309597e-07,2.3451445204926686e-22,1.947205645026199e-21,4.912649360307175e-27,4.422710538758799e-28,1.8092159551661064e-12,1.0343115328664181e-23,1.765781595718106e-05,5.233744558971189e-07,8.384799795862169e-09,6.763566309886251e-15,1.539160878291089e-12,5.572700046556124e-11,2.5538464017153578e-14,6.963900785375865e-13,2.064206459747539e-09,1.5175138383245714e-15,7.028994710662237e-15,3.577478187701819e-24,9.211612069505904e-13,6.525119254810797e-20,2.7896297547770225e-21,1.8128912986745124e-12,1.892486597155981e-24,4.002990763803342e-23,1.0152977353634534e-27,3.180928336413646e-21,9.034813740717474e-29,2.945647321225125e-30,2.2804199994943894e-34,1.5419365878024206e-35,9.908068568853377e-57
3.843655741903322e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522882123998589,0.11865111970890381,0.02282129343500864,1.4408763221342847e-23,1.549688224760995e-16,5.5308172174048274e-11,1.6248731678150664e-15,1.3565099010604153e-16,1.090416538418574e-34,3.3923227082409374e-07,6.348764669051484e-32,3.390452852631897e-07,2.8220397445205624e-22,2.349056243464254e-21,6.175661917485354e-27,5.509414754186835e-28,1.98713441843532e-12,1.2885106440584795e-23,1.850486237148098e-05,5.485088480576345e-07,8.804115983174036e-09,7.149841128178403e-15,1.6272552664329734e-12,5.579240324264427e-11,2.5568436690569707e-14,6.972483977750631e-13,2.1673027574060837e-09,1.7082981712078102e-15,8.08743408046138e-15,4.467656062234176e-24,9.70361611120715e-13,6.965787300907294e-20,3.368687583827326e-21,1.990959802254865e-12,2.2380298999672376e-24,4.7937594736151897e-23,1.266111487723713e-27,3.836006684057045e-21,1.1201963258144053e-28,3.671537315385241e-30,3.0467889891120067e-34,2.0418170163690254e-35,1.5619422513015036e-56
4.0197921717935033e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522873397862387,0.11865025710417416,0.02282128086759308,1.7977093262599982e-23,1.7723412581206672e-16,6.048421398560362e-11,1.9092776880756454e-15,1.5516656661308804e-16,1.4187430039598976e-34,3.547776937677651e-07,8.288994594535744e-32,3.5457312335803143e-07,3.367493307976547e-22,2.8101095985450283e-21,7.681455904500312e-27,6.791373976662293e-28,2.173392526255697e-12,1.5897511904493508e-23,1.9351818257052628e-05,5.736431293390822e-07,9.22423502745255e-09,7.541824429510485e-15,1.715391586304383e-12,5.585780602685165e-11,2.5598409367335477e-14,6.981088092357769e-13,2.270519737785743e-09,1.9115991520077006e-15,9.246900840183542e-15,5.5572346138535765e-24,1.0195625872697488e-12,7.420320988241426e-20,4.0284903877553316e-21,2.1773642410080047e-12,2.6250252465006845e-24,5.687547918159814e-23,1.5620010524325734e-27,4.587256961454574e-21,1.3902996833392724e-28,4.5321171690083105e-30,4.0115674660828514e-34,2.666487826761839e-35,2.4240628763249183e-56
