Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
3.0310510614306085e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32660735632918336,0.11291888407870544,0.020188338800064456,5.2181146011134649e-11,6.6384968992213982e-11,7.9043220520901787e-05,4.9312510715256054e-05,1.4750812064213185e-14,7.0864559078629398e-18,2.9057298553899109e-08,3.4062510834113259e-28,5.9962782196191712e-08,1.2047805571175795e-21,3.0548290432775238e-18,3.7218926944120144e-15,8.7789496086608766e-18,9.7207550673699629e-14,7.1886288928251884e-21,0.0057008456302786621,0.0052169482495536051,1.1492939511297363e-09,4.0335888062292397e-05,1.0090701115843425e-13,7.8428231711424091e-09,6.8926218903589595e-07,4.085116823387303e-10,1.9640620500635986e-07,1.1819936572005927e-06,4.5026226464609131e-13,5.0094063400051585e-15,3.9685592665819565e-11
3.042382993415924e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32658971410359811,0.11291884006387579,0.020179243699083763,5.2878409199226943e-11,6.7232214871556302e-11,7.9691880478853136e-05,4.9665529674743464e-05,1.4918029799219699e-14,7.1951054958191997e-18,2.9166563049008193e-08,3.4778223827052879e-28,6.0156923907279105e-08,1.2207827019209026e-21,3.0961953377449975e-18,3.7610677404444385e-15,8.8755275758474583e-18,9.8071728935995767e-14,7.3117624369533923e-21,0.0057005339014283138,0.005234784205146197,1.1531380930412887e-09,4.0441570495768147e-05,1.0132945663308262e-13,7.8792151680034757e-09,6.9061403672265314e-07,4.1100412716545234e-10,1.9762859314031824e-07,1.1916928158701502e-06,4.5427619184504357e-13,5.0580899186666903e-15,3.9967538329057229e-11
3.052581732202708e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32657384573604803,0.11291879933864189,0.020171062450901504,5.3511709922714347e-11,6.8001048171200494e-11,8.0277690718805222e-05,4.9984242392601556e-05,1.5069588432463145e-14,7.2939614251113922e-18,2.926485627058327e-08,3.5432799386115023e-28,6.0331360750422244e-08,1.2353123382756393e-21,3.1337635966109125e-18,3.7965343178873218e-15,8.9630376216077667e-18,9.8852705743147554e-14,7.4239778000796394e-21,0.0057002534588372093,0.0052508268812465923,1.1565957193141778e-09,4.0536587187682652e-05,1.0171006188616591e-13,7.9120208606235162e-09,6.918306912487968e-07,4.1325204560450665e-10,1.9873159698817373e-07,1.2004517365593937e-06,4.5790711611865705e-13,5.1021556508594301e-15,4.0222065585706365e-11
3.0627804709894925e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32655798648988493,0.11291875756078087,0.020162885313944029,5.415050154476992e-11,6.8775888442855826e-11,8.0865409529362169e-05,5.0303897703305744e-05,1.5222156820362422e-14,7.3938397821911164e-18,2.9363106767427067e-08,3.609737972568373e-28,6.0505524345947042e-08,1.2499635501874261e-21,3.1716543195268574e-18,3.8321993269889987e-15,9.0511082128566081e-18,9.9636727376472755e-14,7.5375263986700866e-21,0.005699973123575168,0.0052668603895803644,1.16005135604577e-09,4.0631512095125132e-05,1.0209105105525666e-13,7.9448766785913479e-09,6.9304733733901748e-07,4.1550442655888403e-10,1.9983730282887479e-07,1.2092387453803017e-06,4.6155549336842329e-13,5.1464591950524417e-15,4.0477327528300017e-11
3.0729792097762767e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32654213635841067,0.11291871473100537,0.020154712285405663,5.4794813442038856e-11,6.9556761918696413e-11,8.1455035384282959e-05,5.062449497227162e-05,1.5375737861317509e-14,7.4947478405258272e-18,2.946131429293748e-08,3.6772081567450744e-28,6.0679416747992942e-08,1.2647369078113044e-21,3.2098691393795546e-18,3.8680631507986769e-15,9.1397410034046027e-18,1.0042379163989386e-13,7.6524193680496901e-21,0.0056996928955670174,0.0052828847363956023,1.1635050044921843e-09,4.072634577274544e-05,1.0247242497814789e-13,7.9777826347809237e-09,6.9426397453299213e-07,4.1776126304329766e-10,2.0094570845050517e-07,1.2180538156400267e-06,4.6522135348926702e-13,5.1910010181009838e-15,4.0733323556441241e-11
3.083177948563061e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32652629533493899,0.11291867085002739,0.020146543362483341,5.5444675046887281e-11,7.0343694857999539e-11,8.2046566761526701e-05,5.0946033565407842e-05,1.5530334446923164e-14,7.596692902673239e-18,2.9559478604348032e-08,3.7457022555061558e-28,6.0853039992835499e-08,1.2796329816523502e-21,3.2484096913252225e-18,3.9041261720782932e-15,9.2289376459361055e-18,1.0121389632323106e-13,7.7686678956585001e-21,0.0056994127747377098,0.0052988999279346459,1.1669566659085371e-09,4.0821088768681243e-05,1.0285418449125076e-13,8.010738741590369e-09,6.9548060237826077e-07,4.2002254808645558e-10,2.0205681164385219e-07,1.2268969207193403e-06,4.6890472631934081e-13,5.2357815857049661e-15,4.0990053070336205e-11
3.103575426136629e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32649464058531852,0.11291857993730875,0.020130217822287706,5.6761165386481459e-11,7.1935844298995384e-11,8.3235340015490534e-05,5.1591932190291783e-05,1.5842585784487284e-14,7.8037233942452127e-18,2.9755676632744819e-08,3.8858097173289298e-28,6.1199487067391328e-08,1.3097955617378683e-21,3.3264745434045138e-18,3.9768513366485391e-15,9.4090290920605725e-18,1.02803218039293e-13,8.0052766360894357e-21,0.0056988528543160683,0.0053309028701248222,1.1738540326665519e-09,4.1010304876145788e-05,1.036188636266573e-13,8.0768014543499647e-09,6.9791382825292573e-07,4.2455843603388357e-10,2.0428710191867921e-07,1.2446671292225905e-06,4.7632412916431497e-13,5.3260608114580077e-15,4.1505710159226244e-11
3.1206601511224575e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32646815485868502,0.11291850056013275,0.020116556325069104,5.7881191266166391e-11,7.3288299930474733e-11,8.4236896990877528e-05,5.2135822512176134e-05,1.6107276172503138e-14,7.9803878112873299e-18,2.9919875036979231e-08,4.0064206345119302e-28,6.1488856966360708e-08,1.3354422810081232e-21,3.3928781846986198e-18,4.0383818039178686e-15,9.5616222956113909e-18,1.0414375753667094e-13,8.2077311001592406e-21,0.0056983841997844988,0.0053576800900394898,1.1796250931704535e-09,4.1168516032711566e-05,1.0426054566947825e-13,8.13228940811434e-09,6.9995184145707346e-07,4.2837128297762072e-10,2.061634552331608e-07,1.2596373434529693e-06,4.8259272125942598e-13,5.4024168462463976e-15,4.193987198125326e-11
3.137744876108286e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32644169460391298,0.11291841824235951,0.020102906312471174,5.9017179120540068e-11,7.4658105325135801e-11,8.5243781482413121e-05,5.2682346104384486e-05,1.6374854092076947e-14,8.1600592022422765e-18,3.0083949128622734e-08,4.1300627353291844e-28,6.177749760120792e-08,1.3614408677661731e-21,3.4602174418949164e-18,4.100476275555761e-15,9.7158194369903554e-18,1.0549279963202643e-13,8.4141383103688869e-21,0.0056979158450415224,0.005384431699837604,1.1853905940428596e-09,4.1326479671147505e-05,1.0490332068742142e-13,8.1879182415838639e-09,7.0198982278141917e-07,4.3219652266192364e-10,2.080473496475788e-07,1.2746858832585098e-06,4.8891084728858078e-13,5.4794489183654097e-15,4.2376084285583617e-11
3.1548296010941146e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641525978990055,0.11291833298731815,0.020089267771390792,6.0169268869079238e-11,7.604538468198641e-11,8.6255986448437888e-05,5.3231500000006993e-05,1.6645332944894852e-14,8.3427727206270529e-18,3.0247897870939232e-08,4.2567939645169846e-28,6.206541805113096e-08,1.3877940135089294e-21,3.5285000648583781e-18,4.1631365426084174e-15,9.8716282536118131e-18,1.0685033355124066e-13,8.624552334395655e-21,0.0056974477897380488,0.0054111577287023014,1.191150541155834e-09,4.148419819481526e-05,1.0554719257359676e-13,8.2436880005458853e-09,7.0402777031036917e-07,4.3603412271242955e-10,2.0993877483744849e-07,1.2898126254979405e-06,4.9527864587929892e-13,5.5571591839031196e-15,4.2814344269619274e-11
3.171914326079943e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32638885038563398,0.11291824479833272,0.020075640688745292,6.1337600861260159e-11,7.7450262407546883e-11,8.7273504877378256e-05,5.3783281235997161e-05,1.6918726079554298e-14,8.5285637504015747e-18,3.0411720255159131e-08,4.3866730131555216e-28,6.2352627261484788e-08,1.4145044123154033e-21,3.5977338207208923e-18,4.226364393757497e-15,1.0029056474067941e-17,1.0821634841737668e-13,8.8390276521097503e-21,0.0056969800335260569,0.0054378582057718694,1.1969049403735806e-09,4.1641673961744367e-05,1.0619216521069518e-13,8.2995987275758782e-09,7.0606568218335482e-07,4.3988405086554146e-10,2.1183772049697481e-07,1.3050174475612763e-06,5.0169625521135461e-13,5.6355497898104997e-15,4.3254649135476178e-11
3.188999051065772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3263624663601869,0.11291815367872224,0.020062025051472469,6.2522315874567159e-11,7.8872863114527524e-11,8.8296329787128009e-05,5.4337686853166802e-05,1.7195046791691582e-14,8.7174679062649621e-18,3.0575415299986735e-08,4.5197593232742998e-28,6.2639134045368202e-08,1.4415747608085689e-21,3.6679264937452487e-18,4.2901616152959057e-15,1.0188111818139408e-17,1.0959083325249916e-13,9.05761915596718e-21,0.0056965125760585992,0.0054645331601398525,1.202653797552454e-09,4.1798909285860083e-05,1.0683824247131236e-13,8.3556504621462133e-09,7.0810355659343407e-07,4.4374627496828729e-10,2.1374417633885517e-07,1.3203002273597901e-06,5.0816381302196107e-13,5.7146228739701918e-15,4.3696996089974903e-11
3.2060837760516004e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32633610768271903,0.11291805963180072,0.020048420846530475,6.3723555112509428e-11,8.0313311620516668e-11,8.932445422445529e-05,5.4894713896183637e-05,1.7474308324114996e-14,8.9095210339550809e-18,3.0738982051115377e-08,4.6561130924468724e-28,6.2924947085220033e-08,1.4690077581179213e-21,3.7390858851899499e-18,4.3545299911033018e-15,1.0348801996806066e-17,1.1097377697946768e-13,9.2803821513959001e-21,0.0056960454169898179,0.0054911826208551397,1.2083971185410597e-09,4.1955906438160507e-05,1.0748542821815953e-13,8.4118432407253432e-09,7.1014139178643229e-07,4.4762076297833718e-10,2.1565813209081942e-07,1.3356608433163921e-06,5.1468145659868128e-13,5.7943805651095878e-15,4.4141382344634054e-11
3.223168501037429e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32630977432247449,0.11291796266087709,0.02003482806089784,6.4941460202640122e-11,8.1771732946677926e-11,9.0357871264428268e-05,5.5454359413564748e-05,1.7756523866942007e-14,9.1047592105421125e-18,3.0902419580748863e-08,4.795795278377254e-28,6.3210074934419006e-08,1.496806105842554e-21,3.8112198131746693e-18,4.4194713026212804e-15,1.0511134712257629e-17,1.1236516842371052e-13,9.5073723571769812e-21,0.0056955785559749473,0.005517806616922063,1.2141349091801817e-09,4.2112667647855085e-05,1.0813372630395703e-13,8.468177096876113e-09,7.1217918605818886e-07,4.5150748296386968e-10,2.1757957749824473e-07,1.3510991743563123e-06,5.212493227836644e-13,5.8748249828357729e-15,4.4587805115661322e-11
3.2402532260232576e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32628346624878113,0.11291786276925532,0.020021246681573377,6.6176173194586296e-11,8.3248252316456525e-11,9.1396574009862988e-05,5.6016620457669116e-05,1.8041706557741384e-14,9.3032187447248667e-18,3.1065726987130033e-08,4.9388676034761662e-28,6.3494526018888916e-08,1.5249725080148665e-21,3.8843361125464652e-18,4.484987328828443e-15,1.0675117657904313e-17,1.1376499631497393e-13,9.7386459058195868e-21,0.0056951119926702942,0.0055444051773004821,1.2198671753027166e-09,4.2269195103458615e-05,1.0878314057174563e-13,8.5246520613478337e-09,7.1421693775268195e-07,4.5540640310304732e-10,2.1950850232683992e-07,1.3666150998981383e-06,5.2786754799060527e-13,5.9559582378589607e-15,4.5036261623941787e-11
3.257337951009086e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32625718343104892,0.11291775996023433,0.020007676695576175,6.7427836558083364e-11,8.4742995154294697e-11,9.2440555590789076e-05,5.658149408469558e-05,1.8329869481679362e-14,9.5049361771226682e-18,3.1228903394075852e-08,5.0853925594285064e-28,6.3778308638705071e-08,1.5535096710648036e-21,3.9584426347466606e-18,4.5510798462152819e-15,1.0840758518387494e-17,1.1517324928905052e-13,9.9742593439307991e-21,0.0056946457267332672,0.0055709783309058876,1.2255939227338859e-09,4.2425490953848513e-05,1.0943367485534315e-13,8.5812681621735868e-09,7.1625464526316852e-07,4.5931749168392668e-10,2.2144489635691777e-07,1.382208499845145e-06,5.3453626819225775e-13,6.0377824318454174e-15,4.5486749095031142e-11
3.274422675994915e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32623092583876967,0.11291765423710806,0.019994118089945508,6.8696593181011452e-11,8.6256087084355405e-11,9.3489809163934586e-05,5.7148977354677579e-05,1.8621025671670186e-14,9.7099482805647742e-18,3.1391947950519575e-08,5.2354334117510927e-28,6.4061430969701415e-08,1.5824203037846757e-21,4.0335472476784361e-18,4.6177506287589155e-15,1.1008064969590314e-17,1.165899158894845e-13,1.0214269632579738e-20,0.0056941797578223506,0.0055975261066094888,1.2313151572911812e-09,4.2581557309283938e-05,1.1008533297900296e-13,8.6380254247690623e-09,7.1829230703013321e-07,4.6324071710440086e-10,2.2338874938399384e-07,1.3978792545769297e-06,5.4125561890875492e-13,6.1202996572366113e-15,4.5939264759148807e-11
3.2915074009807434e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32620469344151476,0.1129175456031654,0.019980570851740848,6.9982586367443044e-11,8.7787653929254129e-11,9.4544327912227097e-05,5.7719067331473216e-05,1.8915188108530466e-14,9.9182920603774953e-18,3.1554859830059199e-08,5.3890542043414276e-28,6.4343901065076584e-08,1.6117071172944996e-21,4.109657835575084e-18,4.6850014478977661e-15,1.1177044678648332e-17,1.1801498456925559e-13,1.0458734147656568e-20,0.0056937140855971066,0.0056240485332383038,1.2370308847841122e-09,4.273739624239095e-05,1.1073811875748426e-13,8.6949238719946456e-09,7.203299215373014e-07,4.6717604787128369e-10,2.2534005122617877e-07,1.413627244941315e-06,5.4802573524724994e-13,6.2035119977736248e-15,4.6393805851164379e-11
3.308592125966572e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32617848620893503,0.11291743406169036,0.019967034968041798,7.1285959835699533e-11,8.9337821708798751e-11,9.5604105044312158e-05,5.8291761082763538e-05,1.9212369721137494e-14,1.0130004754671808e-17,3.1717638230512767e-08,5.5463197640169708e-28,6.4625726856997547e-08,1.6413728250078811e-21,4.1867822988689159e-18,4.7528340725062202e-15,1.1347705303960074e-17,1.1944844369244011e-13,1.0707710680226051e-20,0.005693248709718172,0.0056505456395752546,1.2427411110145461e-09,4.2893009789113595e-05,1.1139203599698126e-13,8.7519635242287136e-09,7.2236748731336827e-07,4.711234525999671e-10,2.2729879171753716e-07,1.4294523522465207e-06,5.5484675189687322e-13,6.2874215284666126e-15,4.6850369610589364e-11
3.3256768509524005e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32615230411075952,0.11291731961596188,0.019953510425948028,7.2606857716400976e-11,9.0906716638737046e-11,9.666913379408698e-05,5.8867055680051096e-05,1.9512583386591222e-14,1.0345123834623452e-17,3.1880282373480261e-08,5.7072957050452838e-28,6.4906916158199788e-08,1.6714201425984145e-21,4.2649285540608677e-18,4.8212502688690874e-15,1.152005449519767e-17,1.208902815358513e-13,1.0961257436876092e-20,0.0056927836298472471,0.0056770174543592615,1.2484458417768533e-09,4.3048399949633035e-05,1.1204708849468998e-13,8.8091443994983805e-09,7.2440500293215472e-07,4.7508290001484683e-10,2.2926496070277773e-07,1.4453544582535874e-06,5.6171880306971185e-13,6.3720303147648621e-15,4.7308953281574871e-11
3.342761575938229e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32612614711679461,0.11291720226925402,0.019939997212579243,7.394542455052929e-11,9.2494465129512335e-11,9.7739407420249753e-05,5.9444948198646162e-05,1.9815841930379834e-14,1.0563687004752404e-17,3.2042791503911965e-08,5.8720484336648182e-28,6.5187476663582796e-08,1.7018517879665945e-21,4.3441045335907758e-18,4.8902518006561049e-15,1.1694099893317405e-17,1.2234048629065787e-13,1.1219433040061031e-20,0.0056923188456470871,0.0057034640062853231,1.2541450828572635e-09,4.3203568689255903e-05,1.1270328003816903e-13,8.8664665135192559e-09,7.2644246700662352e-07,4.7905435894802458e-10,2.3123854805041087e-07,1.4613334451690502e-06,5.686420225680842e-13,6.4573404134490064e-15,4.7769554112896674e-11
3.3598463009240577e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32610001519692272,0.11291708202483591,0.01992649531507518,7.5301805287510975e-11,9.4101193785025421e-11,9.8814919205862976e-05,6.0025435717662053e-05,2.0122158126548757e-14,1.0785732203208222e-17,3.2205164889683288e-08,6.0406451525965045e-28,6.5467415951800093e-08,1.7326704812072281e-21,4.4243181857082087e-18,4.9598404288966846e-15,1.1869849130570278e-17,1.2379904606398033e-13,1.148229652844e-20,0.0056918543567814981,0.0057298853240046197,1.2598388400342373e-09,4.3358517939273556e-05,1.1336061440691022e-13,8.9239298796972872e-09,7.2847987818992115e-07,4.830377983382067e-10,2.332195436499508e-07,1.4773891956378396e-06,5.7561654383821929e-13,6.5433538734320618e-15,4.8232169357940712e-11
3.3769310259098863e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32607390832110178,0.11291695888597172,0.019913004720595498,7.6676145283282235e-11,9.5727029401404449e-11,9.9895662457931018e-05,6.0608515320020874e-05,2.0431544697872929e-14,1.1011297602043763e-17,3.2367401821176142e-08,6.2131538655460897e-28,6.5746741486842351e-08,1.7638789445773424e-21,4.5055774743440481e-18,5.0300179119543816e-15,1.2047309830512546e-17,1.2526594888046707e-13,1.1749907357210277e-20,0.005691390162915322,0.0057562814361245968,1.2655271190792049e-09,4.3513249597792767e-05,1.1401909537243473e-13,8.9815345093351297e-09,7.3051723517909599e-07,4.8703318723212739e-10,2.352079373957671e-07,1.493521592736407e-06,5.8264249981095839e-13,6.6300727335369316e-15,4.8696796274707388e-11
3.394015750895715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32604782645936448,0.11291683285592076,0.01989952541631981,7.806859029836359e-11,9.7372098965781644e-11,0.00010098163050698951,6.1194184092436943e-05,2.0744014316032015e-14,1.1240421607482796e-17,3.2529501610866077e-08,6.3896433816980983e-28,6.6025460619613586e-08,1.7954799024645274e-21,4.5878903789826482e-18,5.1007860055014297e-15,1.2226489608016273e-17,1.2674118268385102e-13,1.2022325398436227e-20,0.0056909262637144294,0.0057826523712090567,1.271209925755182e-09,4.3667765530542359e-05,1.146787266960341e-13,9.0392804116835001e-09,7.3255453670680762e-07,4.9104049478311834e-10,2.3720371920540218e-07,1.5097305199660428e-06,5.8972002297581962e-13,6.7174990234624653e-15,4.9163432125800172e-11
3.4093920033829606e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32602437414613344,0.11291671695960008,0.019887403685016031,7.9337391399041848e-11,9.8869211707082214e-11,0.00010196346345890665,6.1723497323230698e-05,2.1027883409528902e-14,1.1449707752689642e-17,3.2675273614590104e-08,6.5519450563895765e-28,6.627579535079601e-08,1.824258600773757e-21,4.6628794423167057e-18,5.1649837105367069e-15,1.2389227505786674e-17,1.2807600607219395e-13,1.2271661622632853e-20,0.0056905090060971027,0.0058063647099925878,1.2763197776451e-09,4.3806646941030701e-05,1.1527338154639062e-13,9.0913725178351669e-09,7.3438805964402382e-07,4.9465723662023321e-10,2.3900623131363026e-07,1.5243838917858578e-06,5.9613399304704843e-13,6.7967892089313182e-15,4.9585119771863853e-11
3.424768255870206e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32600094204835284,0.11291659872642335,0.019875291079090935,8.0621082783016114e-11,1.0038209979976556e-10,0.00010294951828316695,6.2254903306625833e-05,2.131426915982505e-14,1.1661935996778716e-17,3.2820933523217223e-08,6.7175788789773902e-28,6.6525649962750876e-08,1.8533594171127691e-21,4.7387342491846166e-18,5.2296625060048631e-15,1.2553369556432196e-17,1.2941755883016886e-13,1.2524984757860966e-20,0.0056900919866466797,0.005830056699240466,1.2814252057688623e-09,4.3945356415367563e-05,1.1586897395910872e-13,9.1435790644288717e-09,7.3622153579027297e-07,4.9828358532940535e-10,2.4081471227780017e-07,1.5390990746446385e-06,6.0258993567683044e-13,6.8766555191453465e-15,5.0008430452040856e-11
3.440144508357452e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32597753014432801,0.11291647815875648,0.019863187589239648,8.1919771542704854e-11,1.0191085620946367e-10,0.00010393979016507312,6.2788399926702929e-05,2.1603180699135411e-14,1.1877134825498159e-17,3.2966480879844899e-08,6.8865967026913722e-28,6.6775029585548715e-08,1.8827843418639172e-21,4.8154606484402758e-18,5.2948236660993381e-15,1.271892129319368e-17,1.3076583200669492e-13,1.2782339318235735e-20,0.0056896752051216739,0.0058537283596853855,1.2865262143117718e-09,4.4083895249433713e-05,1.1646550665845063e-13,9.1959000542013666e-09,7.3805496429982973e-07,5.0191951864325421e-10,2.4262915477901011e-07,1.5538759844722899e-06,6.0908794648705695e-13,6.957099414230842e-15,5.0433362180294977e-11
3.4555207608446976e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32595413841241083,0.11291635525896219,0.019851093206170269,8.3233565031234394e-11,1.0345557402411661e-10,0.00010493427430442005,6.3323985070013248e-05,2.1894627126606532e-14,1.2095332878909706e-17,3.3111915241076206e-08,7.0590509203825003e-28,6.7023939278936693e-08,1.9125353667314193e-21,4.8930644988273014e-18,5.3604684631853048e-15,1.2885888243640431e-17,1.3212081660135281e-13,1.3043770092169083e-20,0.0056892586612812424,0.0058773797120316293,1.2916228074538581e-09,4.4222264719722554e-05,1.1706298236424983e-13,9.2483354884354283e-09,7.3988834434669479e-07,5.0556501436089965e-10,2.4444955151857491e-07,1.5687145374620273e-06,6.1562812102175098e-13,7.0381223513822709e-15,5.0859912973572e-11
3.4708970133319433e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32593076683099981,0.11291623002940013,0.019839007920603818,8.4562570861321782e-11,1.0501634645326649e-10,0.0001059329659152832,6.3861656625582809e-05,2.2188617508427355e-14,1.2316558951554477e-17,3.3257236176792313e-08,7.2349944671527413e-28,6.727238403324407e-08,1.9426144847238705e-21,4.9715516689051281e-18,5.4265981677851663e-15,1.3054275929676402e-17,1.3348250356525071e-13,1.3309322142551704e-20,0.005688842354885185,0.0059010107769551174,1.2967149893712568e-09,4.436046608375286e-05,1.1766140379335747e-13,9.3008853670251644e-09,7.4172167512913122e-07,5.0922005034845897e-10,2.4627589520583059e-07,1.5836146500669285e-06,6.2221055467683278e-13,7.1197257839052222e-15,5.1288080851794213e-11
3.4847356405704646e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32590974961859587,0.11291611533279046,0.019828138934300344,8.5771771810648645e-11,1.0643484547002248e-10,0.00010683538180898916,6.4347343165351332e-05,2.2455391399771183e-14,1.2518275296667453e-17,3.3387927695152807e-08,7.3963712255065466e-28,6.7495590858481662e-08,1.9699678587981424e-21,5.0429502185272757e-18,5.4865305464397519e-15,1.3207044135330702e-17,1.3471374484115799e-13,1.3551880145065022e-20,0.0056884678819456606,0.0059222614067056386,1.3012941849464505e-09,4.4484704604887229e-05,1.1820079391094292e-13,9.3482781071282683e-09,7.4337163006914674e-07,5.1251772143244095e-10,2.4792468314149543e-07,1.5970773160375875e-06,6.281709547831127e-13,7.1936663881236958e-15,5.1674812915721411e-11
3.498574267808986e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32588874869495882,0.11291599875269329,0.019817277302722553,8.6993460945367024e-11,1.0786649244181127e-10,0.00010774119842020003,6.4834716455744093e-05,2.2724239774204892e-14,1.272248899530469e-17,3.351852670572148e-08,7.5606570181435621e-28,6.7718428611718978e-08,1.9975900583892351e-21,5.1150733103811133e-18,5.5468576513842844e-15,1.3360971622470263e-17,1.3595040100477195e-13,1.3797846342790467e-20,0.0056880936009678145,0.0059434956354012074,1.3058698138434345e-09,4.460880885428664e-05,1.1874095422777413e-13,9.3957635452775367e-09,7.450215439210528e-07,5.1582308622698696e-10,2.4957827690105013e-07,1.6105897172850655e-06,6.3416573037024058e-13,7.2680794086423614e-15,5.206285177778506e-11
3.512412895047507e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32586776404443579,0.11291588029082224,0.019806423019132845,8.8227717250057483e-11,1.0931135556825742e-10,0.00010865041228885693,6.532377496298213e-05,2.2995169172959488e-14,1.292922136024174e-17,3.3649032921652132e-08,7.7278915717883887e-28,6.7940900790230885e-08,2.025482539042924e-21,5.1879252427490975e-18,5.6075804049433032e-15,1.3516062404816998e-17,1.3719246536209084e-13,1.4047254157548955e-20,0.0056877195117778492,0.0059647134780558509,1.3104418790968364e-09,4.4732779710802079e-05,1.1928188671628893e-13,9.4433416785317666e-09,7.4667141614298483e-07,5.191361287328093e-10,2.5123667119921089e-07,1.6241517934306584e-06,6.4019495081122482e-13,7.3429658987858463e-15,5.2452196000672089e-11
3.5262515222860285e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32584679565140318,0.11291575994888887,0.01979557607680205,8.9474619876850301e-11,1.1076950312703446e-10,0.00010956301996378313,6.5814517154910059e-05,2.3268186115928389e-14,1.3138493805979076e-17,3.3779446064266386e-08,7.8981149754575415e-28,6.8163010847959359e-08,2.0536467571188452e-21,5.2615103201720457e-18,5.6686997281964652e-15,1.3672320492391157e-17,1.3843993118939097e-13,1.4300137191683363e-20,0.0056873456142023616,0.0059859149496651288,1.3150103837370817e-09,4.4856618041784633e-05,1.1982359333919503e-13,9.4910125042716114e-09,7.4832124621140416e-07,5.2245683300235886e-10,2.5289986074301483e-07,1.6377634842581993e-06,6.4625868449800895e-13,7.4183268965182265e-15,5.2842844149073148e-11
3.5387062868006976e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32582793798493898,0.11291565003510853,0.019785820099925851,9.0607710400092445e-11,1.1209325061364896e-10,0.00011038726573025183,6.6257623413026835e-05,2.3515691586455766e-14,1.3329028557339946e-17,3.3896738091089829e-08,8.0539049322650465e-28,6.8362603106814366e-08,2.0792280932126865e-21,5.3283672915873212e-18,5.7240469464752284e-15,1.3813954128478982e-17,1.3956726311006316e-13,1.4530731152857347e-20,0.0056870092700718128,0.006004982289248657,1.3191189960893028e-09,4.4967959938103187e-05,1.2031179280374998e-13,9.5339954970050186e-09,7.4980605680790167e-07,5.2545200450821767e-10,2.5440082690137306e-07,1.6500563769169735e-06,6.5174560990502498e-13,7.4865583516143654e-15,5.3195541154249253e-11
3.5499155748639e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32581097732406633,0.11291554981288193,0.019777044796226904,9.1636352896052556e-11,1.1329391205236282e-10,0.00011113143284721155,6.6657583099880943e-05,2.3739900643224236e-14,1.3502296887426442e-17,3.4002236111158997e-08,8.196238410796364e-28,6.8541989747473852e-08,2.1024413750117491e-21,5.3890518915777882e-18,5.7741352778149788e-15,1.3942238004630733e-17,1.4058559386536652e-13,1.4740716331354181e-20,0.0056867066928331005,0.0060221315764926583,1.3228142852216485e-09,4.5068076966811955e-05,1.207517109885089e-13,9.5727443792499315e-09,7.5114235649241351e-07,5.2815294443874789e-10,2.5575501056317793e-07,1.6611542632691988e-06,6.5670783378090105e-13,7.548296627736888e-15,5.3513869637248708e-11
