Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H6(54),C4H5X(380),C4H7X(140),C4H7X(142),C4H7X(143),C4H5X(381),C4H7(69),C6H9X(441),C6H9X(640),C6H9(670),C6H9X(739),SX(1079),SX(1110),SX(1077),C3H6(75),SX(1111),SX(1342),S(1381),S(1211),SX(1814),SX(1809),SX(1811),C4H6a(379),SX(1076),SX(1233),SX(1190),SX(2663),SX(1189),SX(1188),SX(2665),SX(2909),S(2972),SX(3081),SX(3784),SX(3848),SX(3782),SX(3849),SX(4061),S(4128),S(4012),SX(4830),SX(4823),SX(4826),SX(4825),C6H10(384),SX(5968),SX(5969),S(1757),SX(6385),SX(6382),SX(1383),SX(1194),C4H7X(146),SX(3993),SX(3992),SX(3781),SX(1380),SX(8214),SX(8211),S(4762),SX(9385),SX(9382),C4H7(68),C4H7X(145),SX(4130),SX(3996),SX(1813),SX(1812),SX(11572),SX(11569),SX(4127),SX(4829),SX(4828),SX(4827),C3H5X(138),C3H5X(144),S(1760),SX(1816)
0.00607738481600606,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228248329872,0.66999999897752271,2.0226410945271543e-11,6.9353858150187482e-17,2.7782067042960667e-16,5.7254796504233736e-28,8.5411117689395111e-28,2.056232841601302e-33,1.4487450633009077e-31,1.2498233179796201e-28,2.8590523537238326e-35,3.2151335058664711e-11,9.725754595677696e-10,4.7291066004100894e-10,6.542061379023123e-16,1.3502299427084041e-12,4.0481518681850481e-12,3.1094547230242804e-16,2.7105765422707526e-17,1.1146944562052883e-19,5.061586471220755e-21,9.3526930713541248e-22,1.0964326862226501e-20,1.2072041413373838e-21,1.0377855355647155e-18,8.7396292300703757e-24,1.226132349919968e-18,7.8102230890702419e-24,9.8849009472723077e-23,7.2991030326423874e-21,7.3665512176499977e-21,3.1788272261326386e-26,3.1913196203829699e-23,5.3483118273634957e-28,7.9573967129229198e-26,1.4471385273164654e-29,2.406566831355719e-29,1.8970808609295703e-28,1.3196302860136962e-18,2.459811989627272e-21,1.3288928297941149e-28,3.4942961877648342e-23,6.2979928303681002e-29,2.1995793429949928e-25,1.1677099436126279e-26,1.5205677586181578e-28,8.5383246663452405e-26,7.1709481965518136e-31,4.4927094212796009e-26,2.3949891777726978e-31,1.1464561876683054e-30,1.4688560512735432e-28,5.1871060309473871e-34,3.1113322584953591e-31,5.2150574409260502e-36,4.703658124503084e-34,8.5870317120136872e-38,1.4262934201315585e-37,2.2033280895901522e-36,2.2033280921185859e-36,2.8264582397403654e-18,1.6198862256642956e-26,3.1176445307717352e-26,1.5916430068565641e-34,4.3892106548107947e-30,7.705605185449397e-30,1.8375858416746946e-28,1.0806790941824092e-27,1.4568366883815526e-24,4.4076161958412832e-33,1.882959915247436e-36,4.1562401062299243e-30,1.169237388153979e-25,5.2447535195045572e-37,8.8121020395629792e-36,9.0464911266575299e-43,1.9046182982986821e-38,2.8577098248320316e-38,2.2713196774747319e-22,1.4640311640559462e-19,1.6025915557062841e-36,3.3392006355587975e-36,4.3818943480826116e-34,4.3834057203384248e-34,1.9469783084026403e-45,3.2696623387400021e-44,7.4939268692418827e-34,2.5956673027684547e-42,2.5956707798852335e-42,2.6022877374367066e-42,6.2535842012549981e-28,1.4906795014550916e-30,1.3461093750371518e-35,2.6086489482185943e-35
0.006119151303916341,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282483079834,0.66999999897478435,2.0413621281137843e-11,7.0311797714720197e-17,2.7782066967419224e-16,5.7121858254264729e-28,8.638233224999074e-28,2.0895355335481113e-33,1.4756873601220583e-31,1.2670854622069778e-28,2.9255454076645757e-35,3.2076683219000783e-11,9.7483893040232111e-10,4.7412071210214374e-10,6.567126107333036e-16,1.3564044665965905e-12,4.0953101845998409e-12,3.1455509775396753e-16,2.7346772380759599e-17,1.1252774853437491e-19,5.1097610510074477e-21,9.46172651377579e-22,1.1006334842781069e-20,1.2213029916000621e-21,1.0553503131381539e-18,8.8878767745100401e-24,1.2560982987268974e-18,8.0012905861410719e-24,1.0127311362075526e-22,7.532443934267091e-21,7.6025479883874545e-21,3.2804824363588726e-26,3.3169271851062649e-23,5.5588169713961252e-28,8.3492528377219862e-26,1.5191732594173384e-29,2.5264797740053391e-29,1.9952307210769948e-28,1.3369422091606023e-18,2.5255527922655827e-21,1.3714219878605626e-28,3.631883894624482e-23,6.5459847090716836e-29,2.2699808096407619e-25,1.2050421767918944e-26,1.580450239212968e-28,8.9155481133289259e-26,7.4878830143125518e-31,4.7255087398571781e-26,2.5191275322705808e-31,1.2059342921474302e-30,1.5562774344285436e-28,5.4958804605745027e-34,3.3201371771613369e-31,5.5650460974303495e-36,5.0669373340103557e-34,9.2339416180884327e-38,1.5341911629217761e-37,2.3793309199257792e-36,2.3793309180515057e-36,2.8791163839351585e-18,1.6495224147516853e-26,3.1746464305953243e-26,1.6726313766722892e-34,4.6376564116055173e-30,8.1671406978172183e-30,1.9099420408730646e-28,1.1232784537765597e-27,1.4765652838854814e-24,4.6702571143765597e-33,1.9950274320620802e-36,4.3724100243406188e-30,1.2230703998896383e-25,5.5588946548191082e-37,9.3399407319007922e-36,9.7414196736590968e-43,2.0674405277278081e-38,3.1094426650415911e-38,2.2915161680701272e-22,1.4837526171730618e-19,1.7101670688635997e-36,3.5634358214332789e-36,4.5995459616907356e-34,4.6016294886771712e-34,2.1184863688602344e-45,3.5577027578362462e-44,8.0501308879265838e-34,2.7919409667033402e-42,2.7918699161391893e-42,2.7984235423248518e-42,6.4641677950071049e-28,1.5383840969453351e-30,1.4157535202150832e-35,2.7384959823644055e-35
0.006160917791826621,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228248286198,0.66999999897205564,2.060126543289429e-11,7.1275997078066309e-17,2.7782066970405166e-16,5.6990174736572635e-28,8.7357723586331735e-28,2.1231904274301576e-33,1.5029329901510945e-31,1.2844544563501242e-28,2.9930592582652616e-35,3.2002735914715632e-11,9.7709145219699856e-10,4.7532517114609404e-10,6.5967192165844869e-16,1.3625647046369834e-12,4.1426868189026318e-12,3.1883328139940542e-16,2.7459384346234187e-17,1.1384457835953313e-19,5.1698550442361626e-21,9.5910860641178128e-22,1.1055923940092024e-20,1.2376674470358115e-21,1.0730457143778156e-18,9.0372365751002867e-24,1.2865658491080467e-18,8.1955603024385013e-24,1.0373796554080062e-22,7.771465990358159e-21,7.8443103579024833e-21,3.3846137031025217e-26,3.4465243179229493e-23,5.7760082221408759e-28,8.7574195342556393e-26,1.5953574747402152e-29,2.6531763991594198e-29,2.0976673773921781e-28,1.3543471206299878e-18,2.5925153311164915e-21,1.4157505973282819e-28,3.7738446708192598e-23,6.8018590104915012e-29,2.3420984404515691e-25,1.2432833973541251e-26,1.6422363468341163e-28,9.3064622741452163e-26,7.8163268269222576e-31,4.9685456343441513e-26,2.6487266324428975e-31,1.268031212107695e-30,1.6482171690137867e-28,5.8206168872681869e-34,3.5413185322813907e-31,5.9357795610645476e-36,5.455406218576509e-34,9.9502897679800807e-38,1.6533142543758009e-37,2.5679953806204289e-36,2.5679953763621331e-36,2.9323858187423126e-18,1.6812276903107977e-26,3.2355623194747762e-26,1.7580734440440306e-34,4.8979106015227395e-30,8.6524906973672561e-30,1.9845974074598364e-28,1.1672329452277663e-27,1.4991529889479912e-24,4.9464889490750008e-33,2.1128871324962545e-36,4.5981222920016858e-30,1.2789674088671605e-25,5.8892449470524375e-37,9.8950146938993173e-36,1.0506023620438507e-42,2.2425825288901915e-38,3.381065461954481e-38,2.300957385668801e-22,1.5002975421251956e-19,1.8241202944701188e-36,3.8009702409165132e-36,4.8322504550158548e-34,4.8323852814000865e-34,2.303545557136964e-45,3.8684993232949779e-44,8.6432233055194123e-34,3.0149576841180246e-42,3.0149630014984544e-42,3.015557884575042e-42,6.6762795880592739e-28,1.5881192401110777e-30,1.4884394644531954e-35,2.8758263499132648e-35
0.006202684279736901,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282482645132,0.66999999896933649,2.0789341331938824e-11,7.2246483915579175e-17,2.778206704357555e-16,5.6859725367230964e-28,8.833752954944942e-28,2.1570924681115012e-33,1.5305173757348156e-31,1.3019161655310151e-28,3.0617171077894758e-35,3.1929481589017049e-11,9.7933314548548287e-10,4.7652410272398784e-10,6.6295368638207029e-16,1.3687107915211951e-12,4.190280801564761e-12,3.2419628431124944e-16,2.7545943703431928e-17,1.1546893329209347e-19,5.2435707185840832e-21,9.7520452772645278e-22,1.1110924816262743e-20,1.2583487052360904e-21,1.0909417276353574e-18,9.1882951983545469e-24,1.3175404278563373e-18,8.3930660763296345e-24,1.0624397677866118e-22,8.0162638049925689e-21,8.0919349656249677e-21,3.4912622846018359e-26,3.58020706654551e-23,6.0000465458967358e-28,9.1824386954852735e-26,1.6796893242197256e-29,2.7932492622392428e-29,2.2045890855929246e-28,1.3718447413288588e-18,2.6607121755882386e-21,1.4672139395615309e-28,3.9202839267971557e-23,7.0658057430003172e-29,2.4159608448135407e-25,1.2824487428589882e-26,1.705971975519176e-28,9.7114535626036837e-26,8.1566047504431903e-31,5.2221879262301533e-26,2.7839827348833216e-31,1.3328411548597509e-30,1.7448721547923665e-28,6.162011046690995e-34,3.7755082068536765e-31,6.3283169660371178e-36,5.8705906528185183e-34,1.0777282168078824e-37,1.7901431371243707e-37,2.7701306519659469e-36,2.7701306533216854e-36,2.9862693671455286e-18,1.7209442974976356e-26,3.3120063850612243e-26,1.8517091310039499e-34,5.1709445360910737e-30,9.1632153562900907e-30,2.0616073171334556e-28,1.2125752439332869e-27,1.5277552054309788e-24,5.2369046805770379e-33,2.2367914272422402e-36,4.8337210748979553e-30,1.3369913484561741e-25,6.2368660797699396e-37,1.0479101167576592e-35,1.1377368262572816e-42,2.4314699652251024e-38,3.6745932461284085e-38,2.3082096909074298e-22,1.5055252327698216e-19,1.9447769210420456e-36,4.0524833091714023e-36,5.0889760211183049e-34,5.0877836397692682e-34,2.5035285284540068e-45,4.2043515143601886e-44,9.2753404366206418e-34,3.266302456123999e-42,3.2664377839614943e-42,3.2660749571879551e-42,6.9058975221501928e-28,1.6458558386501702e-30,1.5643079759561286e-35,3.0278512809720189e-35
0.006244450767647181,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282482429293,0.66999999896662676,2.0977847518150388e-11,7.3224006199722705e-17,2.7782067049526031e-16,5.6730490894170643e-28,8.9321571209590586e-28,2.1912169670857091e-33,1.5584343214302554e-31,1.3195032920111269e-28,3.1315516927453116e-35,3.1856909554958575e-11,9.8156413138379237e-10,4.7771757106113129e-10,6.6574971470359348e-16,1.3748428595276665e-12,4.2380929652057597e-12,3.2926349597943566e-16,2.7802882754871537e-17,1.169052974813235e-19,5.3082951766396523e-21,9.9032177725058275e-22,1.1157795895957457e-20,1.2782660218272014e-21,1.1090452258495281e-18,9.3411106374759526e-24,1.3490265244810659e-18,8.5938360915990569e-24,1.0879148963936278e-22,8.266932607339796e-21,8.3455191172152175e-21,3.6004697141801039e-26,3.7180732950534025e-23,6.2310959530161256e-28,9.6248879234115126e-26,1.76897589471092e-29,2.9416332362823493e-29,2.3161997203079214e-28,1.3894348050550718e-18,2.7301555462426369e-21,1.5224263008223931e-28,4.0713090715109107e-23,7.3380185175799558e-29,2.4915968297183912e-25,1.3225534511189526e-26,1.7717038896479601e-28,1.0130917391198952e-25,8.5090494842185826e-31,5.4868154044299495e-26,2.9250984836105219e-31,1.4004613968125891e-30,1.846447487208372e-28,6.5207876407371036e-34,4.0233699785530287e-31,6.7437709070643759e-36,6.3141345865521835e-34,1.1663262275276879e-37,1.9368450101192366e-37,2.9865946912287681e-36,2.9865946987815341e-36,3.0407698501525747e-18,1.7630726171334255e-26,3.3932518405387114e-26,1.9507540101153085e-34,5.4575368467472589e-30,9.7007008180108911e-30,2.1410281934505986e-28,1.2593386445794923e-27,1.5560238411015649e-24,5.5421220023470912e-33,2.3670032332451221e-36,5.0795617816406447e-30,1.3972068086030977e-25,6.6027017291713453e-37,1.1093791253116702e-35,1.2312307879583151e-42,2.6352212367130304e-38,3.9917696171351765e-38,2.3297329236405485e-22,1.5101334567918146e-19,2.0724790801329888e-36,4.3186887567091982e-36,5.3565547691986209e-34,5.3582220426706602e-34,2.7196235251188371e-45,4.5672632347335417e-44,9.9487435831853223e-34,3.5241718443651993e-42,3.52423773043249e-42,3.5344493608301374e-42,7.1536304071876001e-28,1.7077796481308695e-30,1.6435036500043149e-35,3.1888068695567185e-35
0.006286217255557462,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282482214437,0.66999999896392637,2.116678220036995e-11,7.4207513782026662e-17,2.7782066923545482e-16,5.660245133423211e-28,9.0309563386157911e-28,2.2256484486042453e-33,1.5866472900973031e-31,1.3372349986056586e-28,3.2024568061899053e-35,3.1785008631871057e-11,9.8378452868933543e-10,4.7890563947267388e-10,6.6791078075572805e-16,1.3809610393328868e-12,4.2861245005627689e-12,3.3229954410277162e-16,2.8116193583476137e-17,1.1774321032122499e-19,5.3464225285109355e-21,9.9950956592813679e-22,1.1194016317174156e-20,1.2903687422770383e-21,1.1272843990272671e-18,9.4950816810329677e-24,1.3810294728392785e-18,8.7979046607030401e-24,1.1138093908063679e-22,8.5235684847448054e-21,8.6051610055010484e-21,3.7122778975338292e-26,3.8602220330061836e-23,6.4693224070802635e-28,1.0085375057746246e-25,1.853083243548918e-29,3.0817996485490628e-29,2.4326280312592714e-28,1.4071170592979064e-18,2.8008579963917534e-21,1.5680556168842887e-28,4.2270287965638302e-23,7.6186932573111775e-29,2.5690354513799331e-25,1.36361289697469e-26,1.8394794121071731e-28,1.0565254925585821e-25,8.8739985759589727e-31,5.7628155435241203e-26,3.072280624761217e-31,1.4709911854267565e-30,1.9531535479674486e-28,6.8976900547743069e-34,4.2855882804968378e-31,7.1832886006437292e-36,6.7877601915824328e-34,1.2497139761248971e-37,2.0762581778806448e-37,3.218295371997671e-36,3.2182953722767618e-36,3.0958900906006966e-18,1.7915716562404252e-26,3.4480919923154484e-26,2.0459764572310396e-34,5.7577478988637033e-30,1.0265643250016254e-29,2.2229171321042771e-28,1.307556838756861e-27,1.5733481510443654e-24,5.8627745480732005e-33,2.5037922440437611e-36,5.3360070415574447e-30,1.4596794401126634e-25,6.9872263769221174e-37,1.1739899700239393e-35,1.3215099548772592e-42,2.8542395392067087e-38,4.3336643010809563e-38,2.3559890249139774e-22,1.5352843487550108e-19,2.2075795521286663e-36,4.600322537608297e-36,5.6094027609413959e-34,5.6130594706489677e-34,2.9525600026323763e-45,4.9584771710689188e-44,1.0665775292091121e-33,3.7754936362742844e-42,3.7753620079500369e-42,3.7873326314437495e-42,7.3888547969632671e-28,1.7589505111591079e-30,1.7261176134402107e-35,3.3404095443853765e-35
0.006327983743467742,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282482000569,0.66999999896123497,2.1356142297269817e-11,7.5197927073512715e-17,2.7782066892329487e-16,5.647558889637876e-28,9.1301516487328483e-28,2.2604942345068395e-33,1.6151449016549207e-31,1.3550871079114809e-28,3.2743546061860528e-35,3.1713768610882495e-11,9.8599444850261552e-10,4.800883698353338e-10,6.7079443812142606e-16,1.3870654590484022e-12,4.3343721427773883e-12,3.3602981927211034e-16,2.8183508505076364e-17,1.18919850129112e-19,5.4005210561449951e-21,1.0108929295489858e-21,1.1242334012779582e-20,1.3045398104803685e-21,1.1456066766394561e-18,9.6497674843453891e-24,1.4135533172606715e-18,9.0052991948776684e-24,1.1401272349876587e-22,8.7862688247229747e-21,8.8709601595613705e-21,3.8267293087102153e-26,4.0067542691952538e-23,6.7148951551484258e-28,1.0564479355214525e-25,1.9398713591152265e-29,3.2262787028111949e-29,2.5539974714779838e-28,1.4248912496021728e-18,2.8728322914425883e-21,1.6126175235953737e-28,4.3875539496868721e-23,7.9080297719214413e-29,2.648306160921757e-25,1.4056426634382948e-26,1.9093468046545868e-28,1.1014877000540969e-25,9.2517977221507092e-31,6.050588821307775e-26,3.2257428447951717e-31,1.5445331030150768e-30,2.0652097205321184e-28,7.2934934897108521e-34,4.5628829357517584e-31,7.6480765824108769e-36,7.2932389479697695e-34,1.3399879761221344e-37,2.2268506826372585e-37,3.466173531160859e-36,3.4661735246008159e-36,3.1516328992439788e-18,1.819257197239036e-26,3.501157598816642e-26,2.1443730942103262e-34,6.0715801871031184e-30,1.0858701434581378e-29,2.3073323587210907e-28,1.3572641853374218e-27,1.5927828355845551e-24,6.1995230961753235e-33,2.6474396927593388e-36,5.6034317013814481e-30,1.5244766811584845e-25,7.3908879491887292e-37,1.2418166752970248e-35,1.4189247053316572e-42,3.0890489312478212e-38,4.701508401375574e-38,2.3616380756594712e-22,1.5583407635516578e-19,2.3504493625953345e-36,4.8981586830152435e-36,5.8765382291487549e-34,5.8759630990352325e-34,3.2031760753807448e-45,5.3793836671165629e-44,1.1428918050447729e-33,4.0630107000044504e-42,4.0630011033988844e-42,4.0610822059384822e-42,7.6159821388526025e-28,1.8089501045648206e-30,1.8122376359707941e-35,3.4968481187077675e-35
0.006369750231378022,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282481787673,0.66999999895855278,2.1545925625227176e-11,7.6196135279425568e-17,2.7782067022531876e-16,5.6349885072980844e-28,9.2297747878890136e-28,2.2956835493289342e-33,1.6439739314605223e-31,1.3730310910628332e-28,3.3473800582396559e-35,3.1643179102297071e-11,9.8819400041428815e-10,4.8126582272590684e-10,6.7433971292982475e-16,1.393156244392312e-12,4.3828330466657181e-12,3.4276491485953417e-16,2.8250707338378214e-17,1.2094047794382413e-19,5.4919334795543027e-21,1.0310203452248734e-21,1.1301751798498321e-20,1.3301931794649384e-21,1.1640939443241709e-18,9.8058538075702667e-24,1.4465992565249199e-18,9.2160277263740169e-24,1.1668697216851576e-22,9.0551313036818862e-21,9.1430164345105335e-21,3.9438665552061277e-26,4.1577729687895574e-23,6.967986756497112e-28,1.1062778892986598e-25,2.0443200196178072e-29,3.3994652896298868e-29,2.680520256170807e-28,1.4427571045139195e-18,2.9460902732082648e-21,1.6756909386313688e-28,4.5529975534354244e-23,8.2062317916535687e-29,2.7294385275980985e-25,1.4486583806215591e-26,1.9813552762477589e-28,1.1480204333542912e-25,9.6428009486326459e-31,6.3505491691178488e-26,3.3857060109212235e-31,1.6211931823699528e-30,2.1828448071718721e-28,7.7090064364112356e-34,4.8560111943608565e-31,8.1394041215243696e-36,7.8324447198322664e-34,1.4536710832414217e-37,2.4141984149489451e-37,3.7312147282996203e-36,3.731214731810846e-36,3.2080010669100342e-18,1.869257784384681e-26,3.5974676598824287e-26,2.2596311955657197e-34,6.4000535543323541e-30,1.1481541841220695e-29,2.3943332392844571e-28,1.40849571741233e-27,1.6289764282173762e-24,6.5530568288265779e-33,2.7982388867228062e-36,5.8822232498964884e-30,1.5916678052074416e-25,7.8148198014318002e-37,1.3130471715784008e-35,1.5378730338815402e-42,3.3413583400051358e-38,5.0977353559461852e-38,2.3672635733296207e-22,1.5545359498805507e-19,2.5014788327259453e-36,5.2130114942848031e-36,6.1935545902084514e-34,6.1922201233403639e-34,3.4731287777475411e-45,5.8327411955154059e-44,1.2240803721148001e-33,4.4018616898121127e-42,4.402073061615891e-42,4.4052875507004145e-42,7.878150981363991e-28,1.8797208684122752e-30,1.9020146342255508e-35,3.6851507638917901e-35
0.0064115167192883024,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282481575737,0.66999999895587958,2.1736131756067598e-11,7.7199741152828655e-17,2.778206698884829e-16,5.6225321382473487e-28,9.329823510629524e-28,2.3310848949921947e-33,1.6731538797678606e-31,1.3910950664473561e-28,3.4216559574949709e-35,3.1573230030581963e-11,9.9038330103042764e-10,4.824380576770904e-10,6.7663058794886196e-16,1.3992335191984863e-12,4.4315114408274309e-12,3.47745692180897e-16,2.8683027992581816e-17,1.2224421494796341e-19,5.550151656773516e-21,1.0457847695316765e-21,1.1340163949611201e-20,1.3501895257078781e-21,1.1828188029993687e-18,9.9639500155445351e-24,1.4801725237973061e-18,9.4301212358248183e-24,1.1940400216686065e-22,9.330254157647552e-21,9.4214302885371097e-21,4.0637324851278602e-26,4.3133826798076265e-23,7.228772423104067e-28,1.1580946755779498e-25,2.150881937830621e-29,3.5765781859133906e-29,2.8124220485961598e-28,1.4607143598535492e-18,3.0206438115577638e-21,1.7392173849212409e-28,4.7234743725851864e-23,8.513506187365806e-29,2.812462275038081e-25,1.4926757675916062e-26,2.0555547945759483e-28,1.1961665629322074e-25,1.0047369013623217e-30,6.6631215472195032e-26,3.552396877038935e-31,1.7010802850410355e-30,2.3062954320234697e-28,8.1450650318375211e-34,5.1657617673994586e-31,8.6585932208056267e-36,8.4074451158895225e-34,1.5690586031844807e-37,2.6053764795649492e-37,4.0144904831886316e-36,4.014490489357418e-36,3.2649973814101076e-18,1.9159632232195724e-26,3.6876777157872618e-26,2.3779854986001776e-34,6.7444314383568259e-30,1.2136132052512439e-29,2.4839800529570551e-28,1.4612870078482599e-27,1.6581985108401822e-24,6.9240885174851398e-33,2.9564931603172602e-36,6.1727795410215596e-30,1.6613235770348974e-25,8.2603621190431059e-37,1.3879091854511273e-35,1.6600596107564012e-42,3.6130017317497642e-38,5.5249944591989816e-38,2.4034792188199435e-22,1.563464587835157e-19,2.6610745037998157e-36,5.5457291250693183e-36,6.5080150149268094e-34,6.514998730791906e-34,3.7642243324686154e-45,6.321615925651402e-44,1.3104191073494843e-33,4.7275852180396834e-42,4.7274660003685895e-42,4.7547934982708686e-42,8.1596642238572701e-28,1.950957996039103e-30,1.9956083796340034e-35,3.8772485394269974e-35
0.006453283207198583,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228248136475,0.66999999895321527,2.1926758100567325e-11,7.8208661627978487e-17,2.7782066855188555e-16,5.6101880599489007e-28,9.4302655508833388e-28,2.3668034742181629e-33,1.7026314464563285e-31,1.4092956868540181e-28,3.4970196771431569e-35,3.1503911526112115e-11,9.925624595134587e-10,4.8360513331032611e-10,6.7892850622722375e-16,1.4052974056513567e-12,4.4804079180703598e-12,3.4985262005300758e-16,2.8846462653132032e-17,1.2288034811103265e-19,5.5798484593179919e-21,1.0523564387096436e-21,1.1378665608809675e-20,1.3586746408255569e-21,1.2016711691544234e-18,1.0123134172946002e-23,1.5142798052898127e-18,9.6476222829572972e-24,1.221643319486029e-22,9.6117368247871752e-21,9.7063034171413493e-21,4.1863704663603494e-26,4.4736893925118088e-23,7.4974297840034677e-28,1.2119671829247679e-25,2.2440849321762177e-29,3.7322547950117717e-29,2.9498453733345303e-28,1.4787627790267287e-18,3.0965054272897169e-21,1.7811860577327597e-28,4.8991007597232096e-23,8.8300626920739162e-29,2.8974074670071568e-25,1.5377107351323036e-26,2.1319960186876372e-28,1.2459696807328749e-25,1.0465868756894675e-30,6.9887409724277212e-26,3.7260475647705798e-31,1.7843058520111463e-30,2.4358054194326478e-28,8.6025308620836067e-34,5.4929525879723604e-31,9.2070148638170108e-36,9.0203808371335404e-34,1.6724866293791682e-37,2.7791149328422191e-37,4.3171511199738136e-36,4.3171511143344592e-36,3.3226246391794135e-18,1.9357030620790932e-26,3.7254528538047588e-26,2.4852542272689567e-34,7.1045977253206902e-30,1.2823128442103056e-29,2.576333910581909e-28,1.5156741205476411e-27,1.6696643698839558e-24,7.3133526489782784e-33,3.1225150780584183e-36,6.475507880843516e-30,1.733516113190334e-25,8.7279626373062218e-37,1.4664806682393855e-35,1.7736051495214912e-42,3.9043661295118622e-38,5.9845715461315249e-38,2.4171890380712452e-22,1.5952438291257796e-19,2.8296579829324143e-36,5.8971911727789227e-36,6.7938522358520446e-34,6.7974595082857472e-34,4.0773395868845064e-45,6.8475029178850538e-44,1.4021957696054447e-33,5.0580556728137571e-42,5.057871377931201e-42,5.0686806056992547e-42,8.405054358642449e-28,1.9980205950366943e-30,2.093119649106113e-35,4.0452291820978169e-35
