Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),HOCO(73),C2H4X(70),CHO2(74),S(216)
2.571499643618673e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347747113857205,0.08715506508934409,0.01043869712659091,5.6518847273998564e-05,0.0006489331388447838,0.045066207262283824,0.022862918277979812,4.984348627965355e-05,1.096160815730353e-10,0.0020769461374566824,5.6398978746579176e-11,0.0005083753611971021,2.8634993887697986e-09,7.040911403209084e-06,2.113745479446973e-09,1.2631379384456672e-10,1.4812904646248769e-05,1.5238169287586259e-05,0.006269570338057605,0.0010978297859828422,0.0004972256434361144,1.4763764914103518e-07,5.3937680122773834e-09,5.888767370572136e-09,1.3507662235827598e-11,3.775768204627464e-07,4.571192767804156e-05,1.3587046029398836e-05,0.0009033725733069227,2.411463673158413e-05,6.445841034072262e-09,2.9201302766458e-08,7.093674538948997e-08,7.318476971874524e-06,7.199681472052962e-10,5.700952277994516e-10,1.188273287671122e-10,1.377062517704787e-07,1.7316456813241433e-06,2.1906596525148787e-12,4.30627754837211e-12,1.2233655156356547e-13,3.307152118777519e-19
2.573867996580652e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443483132025572,0.08713615308673528,0.010431100694346683,5.655492425842689e-05,0.000649356154700339,0.045105919231171986,0.022883267651014796,4.982118840133306e-05,1.0990217408472554e-10,0.002076480366342175,5.6380389375674824e-11,0.0005084589870809089,2.8631955694026603e-09,7.035903705789183e-06,2.1159748602380694e-09,1.2641322465711857e-10,1.4801501164216163e-05,1.52525700529453e-05,0.0062682892870632445,0.0010921872817044984,0.0004974337456682358,1.4693846087197766e-07,5.3886341547368915e-09,5.887007434699446e-09,1.3570332664593802e-11,3.796400711992217e-07,4.5943150387315154e-05,1.3599055038176229e-05,0.0009041808421590813,2.4137426600819533e-05,6.444477766131296e-09,2.922052062767768e-08,7.100078983210257e-08,7.314332356257114e-06,7.20896886294167e-10,5.677256915517286e-10,1.1890642062890339e-10,1.3764640766070537e-07,1.733328168359947e-06,2.192418549318549e-12,4.310402197978662e-12,1.2243477788743881e-13,3.3123905973912388e-19
2.5762363495426314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348879107106837,0.0871172465821816,0.010423509573099819,5.659077323524691e-05,0.000649777624165592,0.045145621235874345,0.02290360898031749,4.9798898134343806e-05,1.1018868881192386e-10,0.0020760146719897487,5.63618050941323e-11,0.0005085425617072487,2.862891838179623e-09,7.0308921033932805e-06,2.1182039024223343e-09,1.2651257395865928e-10,1.4790097437392313e-05,1.5266964112891585e-05,0.006267008577742249,0.001086544210182543,0.0004976417197334688,1.4623854199906778e-07,5.383504999748141e-09,5.88524783451533e-09,1.3633649510679127e-11,3.8172430606501656e-07,4.61767369139785e-05,1.361105926373447e-05,0.0009049889277759654,2.416020585846484e-05,6.44311467277122e-09,2.9239669333394795e-08,7.106481063380253e-08,7.310188885408713e-06,7.218256977448957e-10,5.653506197694115e-10,1.1898542766613987e-10,1.375865824198979e-07,1.735009921871679e-06,2.1941688446786303e-12,4.314525038580419e-12,1.225325238613856e-13,3.3176182420457793e-19
2.5786047025046106e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434944481982386,0.08709834557516799,0.010415923759378694,5.66263937626498e-05,0.0006501975451483567,0.045185313280610866,0.022923942232676082,4.977661549797381e-05,1.1047562577555245e-10,0.0020755490547833314,5.634322593646319e-11,0.0005086260851619185,2.862588196129926e-09,7.0258766230921025e-06,2.12043260236163e-09,1.266118416777578e-10,1.477869348978094e-05,1.52813514691991e-05,0.006265728209111826,0.0010809006145164556,0.0004978495657265349,1.4553789888826076e-07,5.378380544232539e-09,5.883488573969226e-09,1.369762225977884e-11,3.8382983194866127e-07,4.641272167235062e-05,1.362305867782831e-05,0.0009057968300697455,2.418297450732731e-05,6.441751754094907e-09,2.9258748783987646e-08,7.112880767748154e-08,7.306046561721476e-06,7.227545795205771e-10,5.6297003563236e-10,1.1906434976819198e-10,1.3752677607930777e-07,1.7366909417478192e-06,2.1959105170542617e-12,4.318646069807438e-12,1.226297882824414e-13,3.322834986623738e-19
2.58097305546659e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435001033290252,0.08707945006518132,0.010408343249716262,5.666178540110112e-05,0.0006506159155710554,0.045224995369611456,0.02294426737424287,4.975434051143661e-05,1.1076298499542697e-10,0.0020750835151073193,5.6324651937023796e-11,0.000508709557530793,2.86228464428047e-09,7.02085729188165e-06,2.12266095635927e-09,1.2671102774124766e-10,1.4767289345540411e-05,1.5295732123651358e-05,0.006264448180175124,0.001075256538413626,0.0004980572837403554,1.448365379956655e-07,5.3732607851143935e-09,5.881729657048675e-09,1.3762260575214694e-11,3.8595696146661296e-07,4.665113971702931e-05,1.3635053251656581e-05,0.0009066045489497743,2.4205732550229298e-05,6.440389010189809e-09,2.927775888040903e-08,7.119278084381164e-08,7.301905387581811e-06,7.236835295533235e-10,5.605839627082159e-10,1.1914318682137857e-10,1.374669886696442e-07,1.7383712278729876e-06,2.1976435449881506e-12,4.322765291277678e-12,1.2272656995230893e-13,3.328040765081975e-19
2.583341408428569e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435057563841082,0.08706056005171046,0.010400768040650111,5.669694771337625e-05,0.0006510327333709145,0.04526466750711616,0.02296458437052016,4.973207319387296e-05,1.1105076649024455e-10,0.0020746180533466213,5.630608313001763e-11,0.0005087929788998286,2.861981183655908e-09,7.015834136683784e-06,2.1248889606586918e-09,1.268101320741901e-10,1.475588502898783e-05,1.531010607804143e-05,0.006263168489920947,0.0010696120262032338,0.0004982648738660192,1.4413446586957096e-07,5.368145719321047e-09,5.879971087780314e-09,1.3827574301894272e-11,3.881060130904307e-07,4.689202675705064e-05,1.3647042955849518e-05,0.0009074120843225196,2.4228479990008256e-05,6.43902644112771e-09,2.929669952419348e-08,7.125673001119628e-08,7.297765365370433e-06,7.246125457435363e-10,5.581924249607875e-10,1.192219387089e-10,1.374072202210708e-07,1.7400507801278396e-06,2.1993679071080455e-12,4.326882702596701e-12,1.2282286767743994e-13,3.333235511454423e-19
2.5857097613905485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351140728287675,0.0870416755342466,0.010393198128722463,5.673188026459646e-05,0.0006514479965001655,0.04530432969737518,0.022984893186345588,4.9709813564352254e-05,1.1133897027757138e-10,0.0020741526698867083,5.6287519549498216e-11,0.00050887634935507,2.86167781527873e-09,7.010807184346784e-06,2.1271166114420847e-09,1.2690915459983593e-10,1.4744480564603172e-05,1.5324473334171948e-05,0.006261889137323427,0.0010639671228504718,0.0004984723361927525,1.4343168915251706e-07,5.36303534378301e-09,5.8782128702309235e-09,1.3893573470370715e-11,3.902773112771554e-07,4.7135419170401855e-05,1.3659027760455583e-05,0.0009082194360914995,2.4251216829516776e-05,6.4376640469644894e-09,2.9315570617464616e-08,7.132065505571908e-08,7.293626497462441e-06,7.255416259591544e-10,5.557954467586872e-10,1.1930060531076865e-10,1.3734747076320228e-07,1.7417295983889607e-06,2.201083582128235e-12,4.330998303357336e-12,1.229186802691194e-13,3.3384191598549687e-19
2.5880781143525278e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435170559433999,0.08702279651228313,0.01038563351048024,5.676658262226584e-05,0.0006518617029262477,0.045343981944648885,0.023005193785877294,4.968756164187422e-05,1.1162759637383019e-10,0.00207368736511366,5.6268961229371566e-11,0.0005089596689826544,2.8613745401693623e-09,7.005776461645923e-06,2.1293439048289973e-09,1.2700809523958705e-10,1.4733075977033588e-05,1.533883389385514e-05,0.006260610121341708,0.0010583218739711271,0.0004986796708078857,1.4272821458342236e-07,5.3579296554340975e-09,5.876455008508435e-09,1.3960268301004775e-11,3.924711866029572e-07,4.738135401889738e-05,1.3671007634928148e-05,0.0009090266041572133,2.4273943071622655e-05,6.436301827739866e-09,2.9334372062942713e-08,7.138455585109221e-08,7.289488786227365e-06,7.264707680348836e-10,5.53393052884179e-10,1.1937918650373835e-10,1.3728774032510044e-07,1.743407682528755e-06,2.202790548851083e-12,4.335112093139352e-12,1.2301400654355078e-13,3.3435916444803713e-19
2.590446467314507e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435227022823963,0.087003922985316,0.010378074182475073,5.680105435630903e-05,0.0006522738506320193,0.04538362425320793,0.023025486132578602,4.966531744537052e-05,1.119166447942873e-10,0.0020732221394142098,5.625040820339896e-11,0.0005090429378688178,2.8610713593462616e-09,7.000741995284058e-06,2.1315708368749025e-09,1.2710695391295684e-10,1.4721671291097767e-05,1.535318775891285e-05,0.006259331440919621,0.001052676325846528,0.0004988868777968212,1.42024048999764e-07,5.35282865121156e-09,5.874697506763016e-09,1.4027669208232188e-11,3.946879759001569e-07,4.7629869063427424e-05,1.3682982548111668e-05,0.0009098335884170704,2.4296658719208888e-05,6.434939783477112e-09,2.9353103763952317e-08,7.144843226860293e-08,7.285352234029247e-06,7.273999697714146e-10,5.509852685422301e-10,1.194576821612317e-10,1.3722802893527045e-07,1.7450850324153353e-06,2.2044887861685907e-12,4.3392240715091065e-12,1.231088453219436e-13,3.3487528996132586e-19
2.5928148202764863e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435283462152044,0.08698505495284391,0.010370520141263348,5.6835295039109816e-05,0.0006526844376159692,0.04542325662733327,0.023045770189202328,4.96430809937064e-05,1.1220611555303931e-10,0.0020727569931757984,5.6231860505199483e-11,0.0005091261560998999,2.860768273826004e-09,6.9957038118922105e-06,2.1337974035697263e-09,1.2720573053752923e-10,1.471026653179039e-05,1.536753493117657e-05,0.006258053094985335,0.0010470305254388652,0.0004990939572429986,1.4131919933981438e-07,5.347732328056235e-09,5.872940369188165e-09,1.40957868049392e-11,3.9692802239769295e-07,4.788100277958951e-05,1.3694952468227618e-05,0.0009106403887653198,2.431936377517375e-05,6.433577914182815e-09,2.9371765624430155e-08,7.151228417705909e-08,7.281216843226696e-06,7.283292289346031e-10,5.485721193698416e-10,1.195360921532657e-10,1.3716833662165678e-07,1.7467616479124072e-06,2.206178273064004e-12,4.343334238019206e-12,1.2320319543060282e-13,3.353902859625172e-19
2.5951831732384656e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353398765575036,0.08696619241436827,0.010362971383406246,5.686930424555043e-05,0.000653093461892437,0.04546287907131632,0.023066045917774725,4.962085230568226e-05,1.1249600866299973e-10,0.0020722919267866166,5.621331816825286e-11,0.0005092093237623501,2.8604652846233873e-09,6.990661938030161e-06,2.136023600836341e-09,1.2730442502891764e-10,1.4698861724286725e-05,1.5381875412487472e-05,0.006256775082451025,0.0010413845204069014,0.0004993009092278608,1.4061367264492966e-07,5.342640682912671e-09,5.871183600021817e-09,1.416463190694976e-11,3.991916758651582e-07,4.813479437371292e-05,1.3706917362860013e-05,0.0009114470050929754,2.4342058242430828e-05,6.432216219846569e-09,2.9390357548933196e-08,7.157611144273303e-08,7.277082616172964e-06,7.292585432546537e-10,5.461536314455582e-10,1.1961441634637506e-10,1.3710866341163925e-07,1.748437528879152e-06,2.207858988613441e-12,4.34744259220814e-12,1.2329705570102027e-13,3.359041458979686e-19
2.597551526200445e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353962651651613,0.08694733536939356,0.010355427905469778,5.690308155305196e-05,0.0006535009214918349,0.04550249158945892,0.023086313279579006,4.959863140003534e-05,1.1278632413588489e-10,0.002071826940635663,5.6194781225901994e-11,0.0005092924409427339,2.860162392751523e-09,6.985616400187044e-06,2.138249424529024e-09,1.274030373007221e-10,1.4687456893947313e-05,1.5396209204696426e-05,0.0062554974022125094,0.0010357383591220754,0.0004995077338308177,1.399074760619056e-07,5.33755371272929e-09,5.869427203547505e-09,1.4234215537626161e-11,4.0147929276046146e-07,4.8391283799286966e-05,1.371887719894055e-05,0.0009122534372877407,2.4364742123909064e-05,6.430854700440706e-09,2.9408879442646693e-08,7.163991392930419e-08,7.272949555216006e-06,7.301879104252557e-10,5.43729831299284e-10,1.1969265460353452e-10,1.3704900933202803e-07,1.7501126751701068e-06,2.2095309119875696e-12,4.3515491335999156e-12,1.2339042496996796e-13,3.364168632235571e-19
2.599919879162424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435452627085062,0.08692848381742747,0.0103478897040248,5.693662654161549e-05,0.0006539068144608774,0.04554209418607347,0.023106572235138463,4.957641829544143e-05,1.1307706198219975e-10,0.002071362035112788,5.61762497113558e-11,0.000509375507727737,2.8598595992219373e-09,6.980567224781959e-06,2.1404748704318682e-09,1.2750156726448566e-10,1.4676052066322756e-05,1.5410536309664057e-05,0.006254220053148888,0.001030092090685014,0.0004997144311292095,1.3920061684538344e-07,5.332471414458508e-09,5.867671184095519e-09,1.4304548932587598e-11,4.037912363812547e-07,4.86505117738035e-05,1.373083194273342e-05,0.0009130596852339298,2.4387415422552846e-05,6.429493355919979e-09,2.9427331211392774e-08,7.170369149780027e-08,7.2688176626985545e-06,7.311173281027194e-10,5.41300745922299e-10,1.1977080678407807e-10,1.3698937440905978e-07,1.7517870866350404e-06,2.2111940224533127e-12,4.3556538617036825e-12,1.2348330207959326e-13,3.369284314050053e-19
2.6022882321244034e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355089614121423,0.0869096377579811,0.010340356775647078,5.696993879386416e-05,0.0006543111388628139,0.04558168686548296,0.02312682274419913,4.9554213010516466e-05,1.1336822221122352e-10,0.0020708972106087543,5.61577236576918e-11,0.0005094585242041742,2.859556905044669e-09,6.9755144381645756e-06,2.1426999342571623e-09,1.2760001482965006e-10,1.466464726715864e-05,1.5424856729260753e-05,0.006252943034122169,0.0010244457649424622,0.0004999210011982691,1.3849310236032413e-07,5.327393785056912e-09,5.865915546044136e-09,1.4375643544549195e-11,4.0612787702019255e-07,4.891251979602508e-05,1.3742781559819677e-05,0.0009138657488123902,2.4410078141321994e-05,6.428132186221287e-09,2.9445712761638813e-08,7.17674440065369e-08,7.2646869409581905e-06,7.320467939050761e-10,5.388664027775689e-10,1.1984887274361735e-10,1.369297586683924e-07,1.7534607631188295e-06,2.212848299375596e-12,4.359756776013338e-12,1.2357568587751683e-13,3.3743884391821066e-19
2.6046565850863827e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435565267225878,0.08689079719056902,0.01033282911691733,5.7003017895086335e-05,0.0006547138927776679,0.04562126963202113,0.023147064765712044,4.953201556381829e-05,1.136598048309945e-10,0.0020704324675152814,5.6139203097859045e-11,0.0005095414904589928,2.859254311228374e-09,6.970458066615754e-06,2.1449246116437263e-09,1.2769837990350983e-10,1.4653242522400547e-05,1.5439170465366726e-05,0.006251666343976896,0.0010187994325046403,0.0005001274441110837,1.3778494008454297e-07,5.322320821485388e-09,5.864160293820815e-09,1.444751104828435e-11,4.0848959212415277e-07,4.9177350163690226e-05,1.3754726015081213e-05,0.0009146716279004189,2.4432730283191882e-05,6.426771191263328e-09,2.9464024000506284e-08,7.183117131105569e-08,7.260557392327408e-06,7.329763054111597e-10,5.364268298103067e-10,1.1992685233395666e-10,1.3687016213510018e-07,1.7551337044613268e-06,2.2144937222191314e-12,4.363857876007145e-12,1.2366757521693188e-13,3.379480942495845e-19
2.607024938048362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435621543589929,0.0868719621147096,0.010325306724421243,5.70358634332795e-05,0.0006551150743024802,0.045660842490032466,0.02316729825781504,4.950982597384829e-05,1.1395180984829491e-10,0.002069967806225108,5.612068806468068e-11,0.0005096244065792811,2.858951818780419e-09,6.965398136348167e-06,2.147148898155201e-09,1.277966623911656e-10,1.4641837858199232e-05,1.545347751987203e-05,0.0062503899815397525,0.001013153144763046,0.0005003337599385547,1.370761376113096e-07,5.3172525207092855e-09,5.862405431903495e-09,1.4520163345715057e-11,4.108767664575095e-07,4.944504599166732e-05,1.3766665272684365e-05,0.0009154773223716804,2.445537185115348e-05,6.425410370946309e-09,2.9482264835779625e-08,7.189487326406089e-08,7.25642901913369e-06,7.339058601596657e-10,5.339820554588055e-10,1.2000474540300712e-10,1.3681058483366861e-07,1.7568059104972296e-06,2.216130270550243e-12,4.3679571611473116e-12,1.237589689567064e-13,3.384561758963966e-19
2.6093932910103413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435677789551781,0.08685313252992519,0.010317789594749523,5.706847499919538e-05,0.0006555146815515613,0.045700405443872306,0.02318752317781407,4.948764425905319e-05,1.1424423726863526e-10,0.0020695032271320427,5.6102178590856865e-11,0.0005097072726522736,2.8586494287069955e-09,6.96033467350693e-06,2.1493727892783013e-09,1.2789486219547613e-10,1.4630433300915856e-05,1.546777789467661e-05,0.006249113945619152,0.0010075069539087042,0.0005005399487493573,1.363667026520147e-07,5.312188879698565e-09,5.860650964821879e-09,1.4593612571132023e-11,4.132897922695756e-07,4.9715651230569444e-05,1.3778599296063027e-05,0.0009162828320961198,2.447800284821339e-05,6.424049725151594e-09,2.95004351759155e-08,7.195854971535423e-08,7.252301823699582e-06,7.348354556481812e-10,5.315321086655573e-10,1.2008255179469758e-10,1.3675102678798919e-07,1.7584773810559455e-06,2.217757924038731e-12,4.37205463087959e-12,1.238498659614872e-13,3.389630823671266e-19
2.6117616439723206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435734004142362,0.0868343084357422,0.010310277724497949,5.710085218638592e-05,0.0006559127126567431,0.045739958497906956,0.0232077394821641,4.946547043782678e-05,1.1453708709623826e-10,0.0020690387306310236,5.60836747089675e-11,0.0005097900887653583,2.8583471420132143e-09,6.955267704170246e-06,2.1515962804210166e-09,1.2799297921700945e-10,1.4619028877127428e-05,1.5482071591690362e-05,0.00624783823500484,0.001001860912950886,0.0005007460106098987,1.3565664303890466e-07,5.307129895427974e-09,5.858896897158755e-09,1.466787109654991e-11,4.1572906946632974e-07,4.998921068584215e-05,1.3790528047901393e-05,0.0009170881569398753,2.4500623277393963e-05,6.422689253741378e-09,2.951853493005196e-08,7.202220051176827e-08,7.248175808342765e-06,7.357650893321962e-10,5.290770188886665e-10,1.201602713488843e-10,1.3669148802135366e-07,1.7601481159614517e-06,2.219376662459781e-12,4.376150284632834e-12,1.2394026510180627e-13,3.3946880718182585e-19
