Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
2.798164082224903e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32758573219276993,0.1129107375884494,0.020627803305966367,0.0,7.8167962321675755e-05,7.0770943334980357e-07,4.0863690343023867e-05,3.5414986297083571e-11,1.5780573040246687e-21,1.8454340406597306e-06,1.9346453787791451e-21,1.0508359958550895e-08,1.8605521071919133e-16,7.8974119384748323e-09,5.463463913981148e-16,6.9138520238245848e-18,5.458700727948281e-06,6.7301009746234702e-16,0.0057162971703848334,0.0042624395853516715,1.6600449368802394e-08,5.8600723401512352e-07,2.2896846202513363e-06,4.3811363815929625e-09,1.1378494985074489e-12,2.1699118062109822e-09,1.9485735547827403e-07,5.496487357744886e-10
2.809389350654578e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3275738451255279,0.11291064730454306,0.020621293441846145,0.0,7.8758528319016784e-05,7.0770091717328299e-07,4.116046036945134e-05,3.6077883169888796e-11,1.5968206429815491e-21,1.8593614561376237e-06,2.0046737338915103e-21,1.0505161629927205e-08,1.9046172112816657e-16,7.9723723306587775e-09,5.502042707694262e-16,6.9933204279820588e-18,5.4805569713322829e-06,6.9194431034511804e-16,0.0057160766347892269,0.0042745490869420255,1.6647801953869624e-08,5.869341735697182e-07,2.2867840735951508e-06,4.4102169787960422e-09,1.1410153245771011e-12,2.1672285095517925e-09,1.9485505442544344e-07,5.5305113063484079e-10
2.8206146190842524e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32756199829901755,0.11291055552388965,0.020614802776473647,0.0,7.9350809123833856e-05,7.0768442955846869e-07,4.145806750169085e-05,3.6750245005808302e-11,1.6157168733750209e-21,1.8733154622768935e-06,2.0768960816823225e-21,1.0501945461589439e-08,1.9495097300486404e-16,8.0477063574076706e-09,5.5407024057171955e-16,7.0733658903926299e-18,5.502358089180567e-06,7.1132588184835269e-16,0.0057158567318139255,0.0042866176981366287,1.6695008221642586e-08,5.8785677821572768e-07,2.283904801344201e-06,4.4393641003313714e-09,1.1441711887713484e-12,2.1645666474284529e-09,1.9485290869148701e-07,5.5646081597899314e-10
2.831839887513927e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3275501916654659,0.11291046224988127,0.020608331289669421,0.0,7.9944799341129155e-05,7.0766007742891455e-07,4.1756509115845271e-05,3.7432157690289961e-11,1.6347462787529672e-21,1.8872957534431595e-06,2.1513698198587065e-21,1.0498712271375757e-08,1.9952405853175093e-16,8.1234138944091844e-09,5.5794427735142324e-16,7.1539900483187282e-18,5.5241040248996197e-06,7.3116318905428461e-16,0.0057156374609982977,0.0042986454673479514,1.6742068302317173e-08,5.8877507028146986e-07,2.2810466045229284e-06,4.4685775119120406e-09,1.1473171010175997e-12,2.1619260075509047e-09,1.9485091643155306e-07,5.5987776611390355e-10
2.8430651559436015e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32753842517638837,0.11291036748592038,0.020601878960887381,0.0,8.0540493580618785e-05,7.0762796641592931e-07,4.205578259067796e-05,3.8123707287417598e-11,1.6539091418589038e-21,1.9013020250074089e-06,2.2281535234514501e-21,1.0495462858668812e-08,2.0418207661845173e-16,8.19949481196731e-09,5.618263578996649e-16,7.2351945340000131e-18,5.5457947244773516e-06,7.5146471923828875e-16,0.0057154188218675756,0.0043106324437119023,1.6788982328851893e-08,5.896890719323208e-07,2.2782092866821979e-06,4.4978569797408966e-09,1.1504530714379363e-12,2.1593063804905786e-09,1.9484907582860962e-07,5.6330195540224856e-10
2.854290424373276e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32752669878259499,0.1129102712354198,0.020595445769218186,0.0,8.113788645684828e-05,7.0758820087634906e-07,4.2355885307660403e-05,3.8824980035354424e-11,1.6732057446405899e-21,1.915333973350805e-06,2.3073069612622097e-21,1.0492198004763856e-08,2.0892613284945972e-16,8.2759489750382478e-09,5.6571645924627377e-16,7.3169809746579071e-18,5.5674301364493784e-06,7.7223907054292314e-16,0.0057152008139329958,0.0043225786770810012,1.6835750436944112e-08,5.9059880517207772e-07,2.2753926538570866e-06,4.5272022705177351e-09,1.153579110347059e-12,2.1567075596296274e-09,1.9484738509289118e-07,5.6673335826265141e-10
2.8655156928029507e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32751501243419801,0.11291017350180227,0.020589031693392573,0.0,8.1736972589306338e-05,7.0754088391000759e-07,4.2656814651019358e-05,3.9536062341786617e-11,1.6926363682584393e-21,1.9293912958693624e-06,2.3888911123950199e-21,1.0488918473229682e-08,2.1375733943104465e-16,8.3527762432660924e-09,5.6961455865389314e-16,7.3993509925001855e-18,5.5890102118657152e-06,7.9349495264666689e-16,0.0057149834366919732,0.0043344842180175853,1.6882372765006685e-08,5.915042918456621e-07,2.2725965145261814e-06,4.5566131514321108e-09,1.1566952282502689e-12,2.1541293411120548e-09,1.9484584246136191e-07,5.7017194916989366e-10
2.8767409612326253e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32750336608061775,0.11291007428850042,0.02058263671178466,0.0,8.2337746602538075e-05,7.0748611737691393e-07,4.2958568007783458e-05,4.0257040779367844e-11,1.7122012930937341e-21,1.9434736909785079e-06,2.4729681828703484e-21,1.0485625010262597e-08,2.1867681513736947e-16,8.4299764710186097e-09,5.7352063361219979e-16,7.4823062047256698e-18,5.6105349042579506e-06,8.152411874272822e-16,0.00571476668962823,0.0043463491177870121,1.6928849454144355e-08,5.9240555364079796e-07,2.2698206795701176e-06,4.5860893901789624e-09,1.1598014358414291e-12,2.1515715237941828e-09,1.9484444619718951e-07,5.7361770265513936e-10
2.8879662296623e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32749175967058969,0.11290997359895653,0.020576260802415296,0.0,8.2940203126256052e-05,7.0742400191414572e-07,4.3261142767829647e-05,4.0988002081164844e-11,1.7319007987566502e-21,1.9575808581174978e-06,2.5596016223199204e-21,1.0482318345033484e-08,2.2368568525582762e-16,8.507549507422804e-09,5.7743466183222998e-16,7.5658482235290221e-18,5.6320041696067973e-06,8.3748670961971572e-16,0.005714550572211965,0.004358173428350872,1.6975180648130029e-08,5.933026120895434e-07,2.2670649622337968e-06,4.6156307549436221e-09,1.1628977440009689e-12,2.149033909199095e-09,1.9484319458923173e-07,5.7707059330613358e-10
2.8991914980919744e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32748019315217108,0.11290987143662227,0.020569903942955402,0.0,8.3544336795450874e-05,7.0735463695245612e-07,4.3564536323928809e-05,4.1729033136104943e-11,1.7517351640940927e-21,1.9717124977537361e-06,2.6488561407605324e-21,1.0478999190028155e-08,2.28785081531613e-16,8.5854951964004982e-09,5.813566212408119e-16,7.6499786561056144e-18,5.6534179663101065e-06,8.6024056746846257e-16,0.0057143350838999808,0.0043699572023602248,1.7021366493381688e-08,5.9419548857195805e-07,2.2643291780852368e-06,4.6452370144207747e-09,1.1659841637938688e-12,2.1465163014679517e-09,1.9484208595153782e-07,5.8053059576742056e-10
2.910416766521649e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32746866647274736,0.11290976780495862,0.020563566110729257,0.0,8.4150142250500928e-05,7.0727812073261312e-07,4.3868746071791363e-05,4.2480220984425756e-11,1.7717046671973489e-21,1.9858683113869503e-06,2.7407977254450354e-21,1.0475668241381084e-08,2.3397614211153443e-16,8.6638133767039064e-09,5.8528648997510151e-16,7.7346991046564937e-18,5.6747762551512371e-06,8.8351192337431977e-16,0.0057141202241358362,0.0043817004931488244,1.706740713893807e-08,5.9508420431440699e-07,2.2616131449803241e-06,4.6749079378057019e-09,1.1690607064676815e-12,2.1440185073172097e-09,1.9484111862285284e-07,5.8399768474053803e-10
2.9216420349513236e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32745717957903919,0.11290966270743559,0.020557247282717822,0.0,8.4757614137278401e-05,7.0719455032146024e-07,4.4173769410112058e-05,4.3241652813127681e-11,1.7918095854095551e-21,2.0000480015532598e-06,2.8354936577886516e-21,1.0472326179202713e-08,2.3926001148708679e-16,8.7425038819507999e-09,5.892242463772238e-16,7.8200111663934408e-18,5.6960789992679217e-06,9.0731005453544922e-16,0.0057139059923499817,0.0043934033547263747,1.7113302736436411e-08,5.9596878039725044e-07,2.258916683023413e-06,4.7046432947903017e-09,1.17212738345056e-12,2.1415403359923272e-09,1.9484029096615009e-07,5.8747183498421351e-10
2.932867303380998e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32744573241710889,0.11290955614753204,0.020550947435562062,0.0,8.5366747107259801e-05,7.0710402162772156e-07,4.4479603740614657e-05,4.4013415951429505e-11,1.8120501953329944e-21,2.0142512718291278e-06,2.9330125303687758e-21,1.0468973667900341e-08,2.446378404367917e-16,8.8215665406603528e-09,5.9316986898901239e-16,7.9059164335440964e-18,5.7173261641214196e-06,9.3164435358267816e-16,0.0057136923879598997,0.0044050658417717882,1.7159053440087223e-08,5.9684923774877293e-07,2.2562396145311778e-06,4.7344428556010286e-09,1.1751842063492524e-12,2.1390815992242209e-09,1.948396013681499e-07,5.9095302131458203e-10
2.944092571810673e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3274343249323669,0.11290944812873556,0.020544666545566241,0.0,8.5977535817625478e-05,7.0700662941754222e-07,4.4786246468095859e-05,4.4795597866227888e-11,1.8324267728362094e-21,2.0284778268351889e-06,3.0334242639963787e-21,1.0465611356492854e-08,2.5011078596781759e-16,8.9010011762876602e-09,5.9712333654685429e-16,7.9924164933572022e-18,5.7385177174661434e-06,9.5652432920896462e-16,0.0057134794103702365,0.0044166880096264648,1.7204659406652757e-08,5.9772559715576789e-07,2.2535817640006546e-06,4.7643063909189703e-09,1.178231186947225e-12,2.1366421111910002e-09,1.9483904823887878e-07,5.9444121860532016e-10
2.9553178402403473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32742295706957858,0.11290933865454225,0.020538404588701199,0.0,8.6589974931372253e-05,7.0690246732977111e-07,4.5093695000469112e-05,4.5588286157560879e-11,1.8529395930609533e-21,2.0427273722399718e-06,3.1368001248571309e-21,1.046223987891931e-08,2.5568001125689503e-16,8.9808076072599155e-09,6.0108462797663139e-16,8.0795129281079062e-18,5.7596536293197028e-06,9.8195960679295478e-16,0.0057132670589729378,0.0044282699142875661,1.7250120795422076e-08,5.9859787925847741e-07,2.2509429580637918e-06,4.7942336720213932e-09,1.1812683372025885e-12,2.1342216884655026e-09,1.9483863001121265e-07,5.979364017879298e-10
2.966543108670022e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32741162877287111,0.11290922772845653,0.02053216154060768,0.0,8.7204059117407408e-05,7.067916278910188e-07,4.5401946748807817e-05,4.6391568554076188e-11,1.873588930428964e-21,2.0569996147635024e-06,3.2432127417203234e-21,1.0458859854341595e-08,2.613466855905362e-16,9.0609856470105763e-09,6.0505372238876002e-16,8.1672073151031535e-18,5.7807338719331111e-06,1.0079599290165641e-15,0.0057130553331473776,0.0044398116124013363,1.7295437768187492e-08,5.994661045520981e-07,2.2483230254729355e-06,4.8242244705849159e-09,1.1842956692463371e-12,2.1318201499943225e-09,1.9483834514043769e-07,6.0143854585178911e-10
2.9777683770996965e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32740033998573947,0.11290911535399104,0.020525937376599593,0.0,8.7819783050657987e-05,7.0667420253041887e-07,4.5710999127388023e-05,4.7205532908504458e-11,1.8943750586485838e-21,2.0712942621808061e-06,3.352736123213663e-21,1.045547188744112e-08,2.6711198430457065e-16,9.1415351040149336e-09,6.0903059907333185e-16,8.2555012266871853e-18,5.8017584197618851e-06,1.0345351564765097e-15,0.0057128442322604911,0.0044513131612563843,1.7340610489224546e-08,6.003302934033846e-07,2.2457217970367584e-06,4.8542785589204153e-09,1.1873131953802243e-12,2.1294373170284489e-09,1.9483819210385831e-07,6.0494762584447193e-10
2.9878711186864033e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32739021381080302,0.11290901298151694,0.020520351754221504,0.0,8.8375332178209276e-05,7.0656296343602847e-07,4.5989828672480302e-05,4.794730660820723e-11,1.9131997558745305e-21,2.084178360369445e-06,3.4540291640779125e-21,1.0452416414875202e-08,2.7238605323403122e-16,9.2143470148079264e-09,6.1261642495664355e-16,8.3354796361839825e-18,5.8206328744077509e-06,1.0589526504493508e-15,0.0057126547752517041,0.0044616302754711601,1.7381142740680232e-08,6.011046289130435e-07,2.2433965453232858e-06,4.8813811633313026e-09,1.1900205951514477e-12,2.1273086146867971e-09,1.9483816584802708e-07,6.0811170748080785e-10
2.9969635861144396e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32738112754139009,0.1129089198477785,0.02051533773968978,0.0,8.8876455114931629e-05,7.0645840358952404e-07,4.624132639684949e-05,4.862241472123941e-11,1.9302370710535774e-21,2.0957891887492558e-06,3.5474456909555697e-21,1.0449661746209878e-08,2.772025507300273e-16,9.2801347024480039e-09,6.1584903136359322e-16,8.4078774326456931e-18,5.8375812830783054e-06,1.0813395345261342e-15,0.0057124846959025841,0.0044708879482562025,1.7417522082716474e-08,6.0179876154011634e-07,2.2413165569890968e-06,4.9058170446112523e-09,1.1924504801046825e-12,2.1254055097851775e-09,1.9483823158706615e-07,6.1096415222339677e-10
3.005146806799672e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32737297197567206,0.11290883522023124,0.020510835681891656,0.0,8.9328377601977609e-05,7.0636073990080939e-07,4.6468119592024227e-05,4.9236136779689034e-11,1.9456477996770499e-21,2.1062510657625036e-06,3.6333808570037217e-21,1.0447178960501194e-08,2.8159450870422145e-16,9.3395516718326462e-09,6.1876271202077314e-16,8.4733741149244894e-18,5.8528035755275627e-06,1.1018254002234591e-15,0.0057123319740709005,0.0044791974193769705,1.7450182824277195e-08,6.0242124685633404e-07,2.2394548108180298e-06,4.9278444997870891e-09,1.1946318947627478e-12,2.1237029457298548e-09,1.9483836247361196e-07,6.1353520591403548e-10
3.0133300274849045e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32736483730119026,0.11290874982940692,0.020506343613458638,0.0,8.9781161810693384e-05,7.062597389571886e-07,4.6695333562430958e-05,4.9855696698383828e-11,1.9611317219709904e-21,2.1167243198587874e-06,3.7211101658104218e-21,1.0444693002698473e-08,2.8604105175780906e-16,9.3991656577827052e-09,6.2168049133756522e-16,8.5391922628197612e-18,5.8679962314863095e-06,1.122635295847556e-15,0.0057121795831509585,0.0044874856607817412,1.7482767214625907e-08,6.0304162368668166e-07,2.2376027037433283e-06,4.9499051755753195e-09,1.1968081213171237e-12,2.1220100049735341e-09,1.9483856072506847e-07,6.161099002737266e-10
3.021513248170137e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3273567234950287,0.11290866367667933,0.020501861524296287,0.0,9.0234805688507938e-05,7.0615543441336619e-07,4.692296731183142e-05,5.0481128700294288e-11,1.976688942813827e-21,2.1272088395975069e-06,3.8106646669767739e-21,1.044220408417841e-08,2.9054264505379292e-16,9.4589765779845811e-09,6.2460236156956706e-16,8.6053324772405943e-18,5.8831592446078578e-06,1.1437732408240215e-15,0.0057120275228773089,0.0044957526957070393,1.7515275321437641e-08,6.0365989969549192e-07,2.2357601735307022e-06,4.971998984588455e-09,1.1989791648100896e-12,2.1203266219655702e-09,1.9483882578639104e-07,6.1868822573303114e-10
3.0296964688553695e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32734863053410268,0.11290857676342417,0.020497389404222636,0.0,9.0689307184693696e-05,7.0604785963465867e-07,4.7151019844952494e-05,5.1112467036855686e-11,1.9923195668914581e-21,2.1377045138406527e-06,3.9020758253019624e-21,1.0439712412636326e-08,2.950997553725401e-16,9.5189843487752283e-09,6.2752831501643569e-16,8.6717953577028204e-18,5.8982926091269454e-06,1.1652432887461941e-15,0.005711875792981172,0.0045039985475611348,1.7547707213054973e-08,6.0427608250233324e-07,2.2339271584925479e-06,4.9941258396612841e-09,1.2011450303296704e-12,2.1186527317627342e-09,1.9483915710814957e-07,6.212701727391844e-10
3.037879689540602e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32734055839515985,0.11290848909101923,0.020492927242968837,0.0,9.1144664250383396e-05,7.0593704769971996e-07,4.7379490167494384e-05,5.1749745987045206e-11,2.0080236986984015e-21,2.1482112317533852e-06,3.9953755244209481e-21,1.0437218192139739e-08,2.9971285109845649e-16,9.5791888851488207e-09,6.304583440210385e-16,8.7385815023302455e-18,5.913396319854319e-06,1.1870495274924237e-15,0.0057117243931904564,0.0045122232399226756,1.7580062958483371e-08,6.0489017968892999e-07,2.232103597480795e-06,5.0162856537038957e-09,1.2033057230091433e-12,2.1169882700212892e-09,1.9483955414647689e-07,6.2385573175613014e-10
3.0460629102258345e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32733250705478151,0.11290840066084432,0.020488475030179833,0.0,9.1600874838594908e-05,7.0582303140330985e-07,4.7608377286138972e-05,5.2392999856458637e-11,2.0238014425389672e-21,2.1587288828046128e-06,4.0905960704353825e-21,1.043472162318253e-08,3.0438240220672616e-16,9.6395901007647192e-09,6.3339244096854407e-16,8.8056915078559048e-18,5.9284703721709784e-06,1.2091960793439899e-15,0.0057115733232298007,0.0045204267965393181,1.7612342627382391e-08,6.0550219881164084e-07,2.2302894298579768e-06,5.0384783396795186e-09,1.2054612480259586e-12,2.1153331729683503e-09,1.9484001636298998e-07,6.2644489326451722e-10
3.054246130911067e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32732447648938434,0.11290831147428114,0.020484032755415021,0.0,9.2057936904246408e-05,7.0570584325899165e-07,4.7837680208557817e-05,5.3042262976389253e-11,2.0396529025283699e-21,2.1692573567675555e-06,4.1877701955615114e-21,1.0432222902737574e-08,3.0910888024986436e-16,9.7001879079539367e-09,6.3633059828558469e-16,8.873125969623306e-18,5.9435147620228554e-06,1.2316871011009933e-15,0.0057114225828205729,0.0045286092413264053,1.7644546290064091e-08,6.0611214737661533e-07,2.2284845955241673e-06,5.0607038109752794e-09,1.2076116106023114e-12,2.1136873774262034e-09,1.9484054322471054e-07,6.2903764776173798e-10
3.061611029527776e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32731726672351208,0.11290823056080587,0.020480043196439826,0.0,9.2470019087829977e-05,7.0559768864710866e-07,4.8044407531606371e-05,5.3631766088314524e-11,2.0539823297258125e-21,2.178742146066934e-06,4.2769246177566001e-21,1.0429972374816816e-08,3.1341177401655746e-16,9.754893946696112e-09,6.3897840526022645e-16,8.9340948862333324e-18,5.9570293485824428e-06,1.2522270059541527e-15,0.0057112871979858549,0.0045359554109205948,1.767346465980021e-08,6.0665933693743935e-07,2.2268681753269811e-06,5.0807346949485146e-09,1.2095425273862157e-12,2.1122140624731699e-09,1.948410722357094e-07,6.3137419097435322e-10
3.0682394382828144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32731079229109705,0.11290815721663441,0.020476459462263414,0.0,9.2841480098783361e-05,7.0549819442845814e-07,4.8230748803963792e-05,5.4166525102065017e-11,2.0669300008128348e-21,2.1872858096547424e-06,4.3585597333096421e-21,1.0427945658401509e-08,3.1732441672323148e-16,9.8042654150895047e-09,6.4136423381271204e-16,8.9891923818053647e-18,5.9691719295242267e-06,1.2709569301822241e-15,0.005711165579498665,0.0045425523738356335,1.7699438646709628e-08,6.0715038324290395e-07,2.2254197840242947e-06,5.0987850837800768e-09,1.2112767840874801e-12,2.1108944400010057e-09,1.9484159243520433e-07,6.3347955591459711e-10
3.0748678470378527e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3273043314466812,0.11290808337865964,0.020472882229583812,0.0,9.3213496134199211e-05,7.0539667606189065e-07,4.8417361124073984e-05,5.4705287906760904e-11,2.0799262215706869e-21,2.1958363791689997e-06,4.4415362071084033e-21,1.0425917869335917e-08,3.2127525273044637e-16,9.8537657070162864e-09,6.4375271303961642e-16,9.044503807106429e-18,5.981295043539702e-06,1.2899203658232034e-15,0.0057110441767242084,0.0045491355283444898,1.7725362893074324e-08,6.0764008429451997e-07,2.2239774111035012e-06,5.116856829236053e-09,1.2130076631402406e-12,2.109580809774153e-09,1.9484215411812957e-07,6.3558726137403723e-10
3.081496255792891e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32729788417741978,0.1129080090476195,0.020469311492691041,0.0,9.3586066110974451e-05,7.0529315029786409e-07,4.8604243966509888e-05,5.5248072792776098e-11,2.0929710469719932e-21,2.2043937966176454e-06,4.5258722691641542e-21,1.0423889105761648e-08,3.25264535610964e-16,9.9033947733651842e-09,6.4614383899209607e-16,9.1000294758625877e-18,5.9933986895358973e-06,1.3091195887913725e-15,0.005710922989508262,0.00455570488747293,1.7751237437494209e-08,6.0812844401611914e-07,2.2225410255971895e-06,5.1349498854577296e-09,1.2147351674032936e-12,2.1082731392968267e-09,1.9484275701130735e-07,6.3769730233493457e-10
3.088124664547929e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32729145047040065,0.11290793422425265,0.020465747245839588,0.0,9.3959188946860707e-05,7.0518763377088179e-07,4.87913968062861e-05,5.5794898059761103e-11,2.1060645319100675e-21,2.2129580041406239e-06,4.6115863400471841e-21,1.0421859464403371e-08,3.2929251958996998e-16,9.9531525644668741e-09,6.4853760773755079e-16,9.1557697012042684e-18,6.0054828666526192e-06,1.3285568900809429e-15,0.0057108020176952438,0.0045622604643162801,1.7777062318840236e-08,6.0861546631659442e-07,2.2211105967522543e-06,5.153064206678914e-09,1.2164592997537892e-12,2.1069713963106622e-09,1.9484340084375309e-07,6.3980967378682309e-10
3.0947530733029675e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32728503031264294,0.11290785890929861,0.02046218948324861,0.0,9.4332863560471101e-05,7.0508014300037333e-07,4.8978819118861516e-05,5.6345782016324596e-11,2.1192067311992601e-21,2.2215289440100553e-06,4.6986970321710228e-21,1.0419829040585839e-08,3.3335945954023456e-16,1.0003039030096486e-08,6.5093401535935008e-16,9.2117247956666986e-18,6.0175475742606468e-06,1.3482345758046263e-15,0.0057106812611282341,0.0045688022720389619,1.7802837576252943e-08,6.0910115508934565e-07,2.2196860940275017e-06,5.1711997471989617e-09,1.2181800630870854e-12,2.1056755487919444e-09,1.9484408534664703e-07,6.4192437072651534e-10
3.101381482058006e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32727862369109895,0.11290778310349757,0.020458638199102208,0.0,9.4707088871287011e-05,7.0497069439157192e-07,4.9166510380141995e-05,5.6900742979715206e-11,2.1323976995753164e-21,2.2301065586303915e-06,4.7872231510781388e-21,1.0417797928250704e-08,3.3746561097725133e-16,1.0053054119476091e-08,6.5333305795655616e-16,9.267895071190391e-18,6.0295928119599282e-06,1.3681549672319617e-15,0.0057105607196489654,0.0045753303238740195,1.7828563249141387e-08,6.0958551421288164e-07,2.2182674870905414e-06,5.1893564613808386e-09,1.219897460316657e-12,2.1043855649481929e-09,1.9484481025330994e-07,6.4404138815811318e-10
3.108009890813044e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32727223059265348,0.11290770680759056,0.020455093387549625,0.0,9.508186379966444e-05,7.04859304236382e-07,4.9354470066483211e-05,5.7459799275503814e-11,2.1456374916957117e-21,2.2386907905385869e-06,4.8771836967272888e-21,1.0415766219973193e-08,3.4161123005435732e-16,1.0103197781277165e-08,6.557347316436582e-16,9.3242808391215888e-18,6.0416185795777727e-06,1.3883204008273638e-15,0.0057104403930978501,0.0045818446331226653,1.785423937718116e-08,6.1006854755087024e-07,2.2168547458162996e-06,5.2075343036524746e-09,1.2216114943739451e-12,2.1031014132163778e-09,1.9484557529918182e-07,6.4616072109301772e-10
3.1146382995680824e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32726585100412486,0.11290763002231925,0.020451555042705495,0.0,9.5457187266839708e-05,7.0474598871424175e-07,4.9542697654693179e-05,5.8022969237266275e-11,2.1589261621399996e-21,2.2472815824042452e-06,4.9685978647826009e-21,1.0413734006978527e-08,3.4579657355782756e-16,1.0153469963622965e-08,6.581390325503069e-16,9.3808824102127384e-18,6.0536248771670674e-06,1.4087332282878686e-15,0.0057103202813139683,0.0045883452131538043,1.7879866000312663e-08,6.1055025895229384e-07,2.2154478402856605e-06,5.2257332285066334e-09,1.2233221682082215e-12,2.1018230622612252e-09,1.9484638022180108e-07,6.4828236454994121e-10
3.127895117078159e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32725313230376174,0.1129074749866542,0.020444497729429321,0.0,9.6209475506969195e-05,7.0451364572961072e-07,4.9919954446229287e-05,5.9161723531142312e-11,2.1856503559307998e-21,2.2644826173505378e-06,5.1558648370451067e-21,1.0409668425085573e-08,3.5428746412402001e-16,1.0254399679715504e-08,6.6295550061509531e-16,9.4947342019185949e-18,6.0775790635889505e-06,1.4503105479790099e-15,0.0057100807013976884,0.004601305239374907,1.7930970892927555e-08,6.1150973126843271e-07,2.2126514177963751e-06,5.2621941442589307e-09,1.2267334470932891e-12,2.0992836384645438e-09,1.948481086577846e-07,6.5253256314129163e-10
3.1411519345882355e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3272404674832427,0.11290731800245042,0.020437466211506931,0.0,9.6963944979412402e-05,7.04273792656036e-07,5.0298276578362716e-05,6.0317152678025177e-11,2.2125707160381133e-21,2.2817092074848693e-06,5.3491815963724744e-21,1.0405601885986872e-08,3.6294034943705024e-16,1.0355842841868532e-08,6.6778243148150951e-16,9.6094529204696699e-18,6.1014553760936478e-06,1.4929060459492057e-15,0.0057098419785866772,0.0046142105108249636,1.7981878251746023e-08,6.1246396166311858e-07,2.2098779843162893e-06,5.2987388458828593e-09,1.230131320918036e-12,2.096767047346603e-09,1.9484999350266437e-07,6.5679194422839356e-10
3.154408752098312e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32722785643476476,0.11290715907566694,0.020430460440632184,0.0,9.7720587086390617e-05,7.0402655496619453e-07,5.067765988211226e-05,6.1489403602451224e-11,2.2396876763263161e-21,2.2989608989546588e-06,5.5487088853112925e-21,1.0401535072519561e-08,3.7175730606774931e-16,1.0457799015581628e-08,6.7261979470633135e-16,9.7250410305574195e-18,6.1252538230469903e-06,1.5365390879308475e-15,0.0057096041115468586,0.0046270611368452201,1.8032588405662092e-08,6.1341298040856115e-07,2.2071273077131781e-06,5.3353669716664218e-09,1.2335158139059186e-12,2.0942730461993055e-09,1.9485203272998521e-07,6.6106046822499936e-10
3.1676655696083886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32721529904950336,0.11290699821227355,0.020423480367966779,0.0,9.847939324480242e-05,7.0377205641326145e-07,5.1058100195985506e-05,6.2678623326745309e-11,2.2670016694436882e-21,2.3162372400434841e-06,5.7546107019559844e-21,1.039746864743669e-08,3.8074042023591977e-16,1.0560267757816675e-08,6.7746756006465946e-16,9.8415009874185444e-18,6.1489744162578701e-06,1.5812292869003969e-15,0.0057093670989237779,0.0046398572278158233,1.808310168765131e-08,6.1435681755025806e-07,2.2043991589731444e-06,5.3720781609429346e-09,1.2368869505536076e-12,2.0918013957528649e-09,1.9485422434475969e-07,6.6533809566266069e-10
