Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70)
7.342108169137633e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44933837090805995,0.11574803042279166,0.022769535898025044,7.970593968824427e-15,1.0034879818780231e-09,1.9070918641476658e-06,6.497939864240309e-08,9.323040663963328e-10,1.9906137619386034e-21,6.481449371565205e-05,2.7020311614055483e-19,5.8677762053243656e-05,2.8522752061898815e-14,2.9558684388809137e-12,5.3174277488002405e-16,4.193163375549896e-18,6.780710723092723e-08,1.5037297462700702e-13,0.0028556772446099985,0.00010386300720183027,7.964531698640078e-06,5.2023785690592536e-11,3.6685426287038624e-10,1.972453610064497e-09,9.103525927989216e-13,1.5828950022270823e-09,1.372884070954397e-06,9.951553156565641e-12,2.440216414373091e-08,2.0370917617968576e-10,2.341094489848357e-13,2.037743886297491e-13,6.599395621236315e-08,4.6242727905796876e-14,7.343687460498649e-17,1.0534375813598722e-17,1.2993371640154829e-16,9.757102550270141e-16,4.3054472685074326e-20
7.399531280323173e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44931974657620655,0.1157298081504163,0.022769131422262088,8.26361880022663e-15,1.0267003610445191e-09,1.9375920531860175e-06,6.68197235527626e-08,9.542388745743478e-10,2.0855038073285625e-21,6.532120649582357e-05,2.8110862692506026e-19,5.909368802123709e-05,2.921617337485643e-14,3.048112921840376e-12,5.516999497254436e-16,4.343670346368011e-18,6.883711584301689e-08,1.5524756138951134e-13,0.0028733734100183264,0.00010466806934643378,8.06966366465741e-06,5.3117808460108295e-11,3.6971806022640593e-10,1.9853095374026265e-09,9.16495884015034e-13,1.6241640210126345e-09,1.3903351502996304e-06,1.0160008731714598e-11,2.4866393889903652e-08,2.052940456855826e-10,2.4172990090010793e-13,2.0954082485568885e-13,6.698266184506373e-08,4.7311354245935135e-14,7.596801709345278e-17,1.0917453887603772e-17,1.336912194077644e-16,1.015021085188239e-15,4.444832984791374e-20
7.456954391508712e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44930118332112057,0.11571164732924268,0.02276872697981236,8.565084079488675e-15,1.0502605385181758e-09,1.968366646653183e-06,6.869774105213505e-08,9.765132401617733e-10,2.184152162214711e-21,6.582791227339457e-05,2.923637970356988e-19,5.950902003607576e-05,2.992083617518549e-14,3.142479553517012e-12,5.722379463696463e-16,4.498387844531445e-18,6.987437592981237e-08,1.6024039843675714e-13,0.002891008005740065,0.00010547301290171631,8.175315049436584e-06,5.422587562140844e-11,3.7258171653003955e-10,1.998165191557977e-09,9.226468909442887e-13,1.6661736760572086e-09,1.4078725996521346e-06,1.0371207629519106e-11,2.5335586339181257e-08,2.0687878920449032e-10,2.49535974772199e-13,2.1542516587464826e-13,6.797801971996476e-08,4.839597748903201e-14,7.856574682124984e-17,1.1311404087260833e-17,1.375275032071849e-16,1.055586330032297e-15,4.587593278926763e-20
7.514377502694251e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492826809338726,0.11569354774546367,0.02276832257057382,8.875166048350246e-15,1.0741708900084658e-09,1.9994169486930783e-06,7.061392534669017e-08,9.991297138827672e-10,2.2866779168692228e-21,6.633461096908125e-05,3.0397698007565643e-19,5.9923759586366234e-05,3.063683331851445e-14,3.2389998747635747e-12,5.933687320347742e-16,4.65740061969482e-18,7.091887670040223e-08,1.6535340772994985e-13,0.0029085812456666363,0.00010627783762027011,8.28148160404799e-06,5.534803625048459e-11,3.7544523134510624e-10,2.0110205706026096e-09,9.288057872885644e-13,1.7089304809910621e-09,1.4254959281334797e-06,1.0585163379617766e-11,2.5809759878694877e-08,2.0846340704272944e-10,2.5753069986618396e-13,2.2142888937093695e-13,6.898001539202818e-08,4.949670688509891e-14,8.123124391997831e-17,1.1716448363235674e-17,1.4144358077775715e-16,1.0974356430010509e-15,4.7337828118677843e-20
7.57180061387979e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492642392063068,0.1156755091860171,0.02276791819444484,9.194043204031593e-15,1.0984337871413852e-09,2.030744278440309e-06,7.256875254485791e-08,1.0220908451107618e-09,2.3932029986884432e-21,6.684130250380051e-05,3.159566619214389e-19,6.033790815436773e-05,3.1364257704429225e-14,3.337705636845557e-12,6.151044142291378e-16,4.820794455441647e-18,7.197060738736971e-08,1.7058852740681532e-13,0.002926093342944277,0.00010708254325199207,8.388159055756526e-06,5.6484338375245204e-11,3.7830860423654957e-10,2.023875672610103e-09,9.349727487545772e-13,1.7524409079550936e-09,1.4432046430290257e-06,1.0801889402490475e-11,2.628893314284915e-08,2.1004789950467258e-10,2.657171310434789e-13,2.275534788554471e-13,6.998863445242046e-08,5.0613651495490556e-14,8.396569743966607e-17,1.2132811383880617e-17,1.4544046892974742e-16,1.1405991357085099e-15,4.883456701135459e-20
7.62922372506533e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492458579310378,0.11565753143858314,0.022767513851324136,9.521896307666756e-15,1.123051597475897e-09,2.062349969870976e-06,7.456270063354105e-08,1.0453991818674998e-09,2.5038522166629372e-21,6.734798679866727e-05,3.2831146176264085e-19,6.075146721599237e-05,3.2103202276095644e-14,3.4386288009832524e-12,6.374572408881083e-16,4.988656172941032e-18,7.302955724669305e-08,1.7594771179330419e-13,0.002943544509976656,0.00010788712954411021,8.495343108314273e-06,5.763482897143412e-11,3.8117183477042263e-10,2.0367304956555436e-09,9.411479530359882e-13,1.796711386341684e-09,1.4609982498127709e-06,1.1021399008976537e-11,2.6773125015059387e-08,2.11632266892748e-10,2.7409834878035194e-13,2.338004235911856e-13,7.100386252836369e-08,5.1746920193357235e-14,8.677030522555283e-17,1.256072054313157e-17,1.4951918824040817e-16,1.1851073812667283e-15,5.036670521117549e-20
7.686646836250869e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492275369014475,0.11563961429158175,0.022767109541110796,9.858908392591262e-15,1.1480266845202469e-09,2.094235371650092e-06,7.659624945427061e-08,1.0690572708220726e-09,2.6187533060963454e-21,6.785466377499214e-05,3.410501331414776e-19,6.116443824080581e-05,3.285376001988343e-14,3.541801537894889e-12,6.604396005021304e-16,5.1610736345507715e-18,7.409571555764604e-08,1.814329314151113e-13,0.0029609349584274786,0.00010869159624121084,8.603029442260123e-06,5.879955395868973e-11,3.8403492251387505e-10,2.0495850378155016e-09,9.473315797946014e-13,1.841748301543423e-09,1.4788762521722537e-06,1.1243705399801053e-11,2.7262354629335322e-08,2.132165095074443e-10,2.8267745918614015e-13,2.401712185186467e-13,7.202568528298735e-08,5.2896621664085794e-14,8.964627379230065e-17,1.3000405968212247e-17,1.5368076298844426e-16,1.230991417606651e-15,5.193480303363603e-20
7.744069947436408e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44920927591168214,0.11562175753416992,0.022766705263704272,1.0205264772483863e-14,1.1733614077481487e-09,2.12640184697564e-06,7.866988067930584e-08,1.0930676572899608e-09,2.7380369735664255e-21,6.836133335427918e-05,3.5418156499206794e-19,6.157682269202791e-05,3.3616023964991693e-14,3.647256227340804e-12,6.840640222318912e-16,5.33813574736683e-18,7.516907162269819e-08,1.8704617300900849e-13,0.0029782648992230805,0.00010949594308526545,8.71121371522626e-06,5.997855819674703e-11,3.8689786703513943e-10,2.0624392971680177e-09,9.535238106406558e-13,1.8875579937100494e-09,1.4968381520334977e-06,1.1468821665109656e-11,2.7756641371714043e-08,2.148006276473146e-10,2.914575940211705e-13,2.4666736418102805e-13,7.305408841518015e-08,5.40628644057287e-14,9.259481819567347e-17,1.345210052714534e-17,1.5792622108832717e-16,1.2782827507938809e-15,5.3539425368750744e-20
7.801493058621947e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44919107475664966,0.11560396095623936,0.02276630101900437,1.0561153049361933e-14,1.199058122614843e-09,2.1588507734193133e-06,8.078407778768051e-08,1.1174328852320854e-09,2.8618369421214584e-21,6.886799545822341e-05,3.6771478267946573e-19,6.19886220265336e-05,3.439008718307579e-14,3.755025457668687e-12,7.083431760106793e-16,5.519932466719119e-18,7.624961476741527e-08,1.9278943953398905e-13,0.002995534542555019,0.00011030016981565756,8.819891562251397e-06,6.117188548178367e-11,3.897606679035185e-10,2.0752932717925894e-09,9.597248291122244e-13,1.9341467565139387e-09,1.514883449586011e-06,1.1696760784011515e-11,2.8256004881544785e-08,2.1638462160898115e-10,3.004419107143816e-13,2.5329036664929773e-13,7.408905765944207e-08,5.524575672942158e-14,9.5617161901669e-17,1.3916039836070452e-17,1.6225659402441712e-16,1.3270133583393248e-15,5.518114168390487e-20
7.858916169807487e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491729332320164,0.11558622434841372,0.02276589680691128,1.0926763121430173e-14,1.225119180573024e-09,2.1915835427639455e-06,8.2939326041197e-08,1.1421554972538548e-09,2.9902899967050107e-21,6.93746500087085e-05,3.816589490384294e-19,6.239983769485399e-05,3.517604278787575e-14,3.865142025359839e-12,7.332898726339711e-16,5.706554799613532e-18,7.733733434035919e-08,1.9866475018222263e-13,0.003012744097882643,0.00011110427616920985,8.929058596100782e-06,6.237957854291314e-11,3.926233246893719e-10,2.088146959770154e-09,9.659348206537072e-13,1.981520835924467e-09,1.533011643307818e-06,1.1927535624130655e-11,2.8760465052628265e-08,2.1796849168713983e-10,3.096335923806431e-13,2.6004173744711503e-13,7.51305787857366e-08,5.6445406759789414e-14,9.871453665319157e-17,1.4392462266368525e-17,1.6667291678492197e-16,1.3772156925046822e-15,5.686052602665571e-20
7.916339280993026e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491548511342044,0.11556854750204602,0.02276549262732553,1.1302287190782215e-14,1.251546929088641e-09,2.2246015608376825e-06,8.513611246036998e-08,1.1672380346042202e-09,3.1235360298020013e-21,6.988129692780448e-05,3.960233654119268e-19,6.281047114117744e-05,3.59739839348459e-14,3.977638934576508e-12,7.589170638362868e-16,5.898094808120185e-18,7.843221971298855e-08,2.0467414038981852e-13,0.0030298937739356682,0.00011190826188021134,9.03871040759279e-06,6.360167903882627e-11,3.954858369641028e-10,2.101000359183072e-09,9.721539725934278e-13,2.0296864289915654e-09,1.5512222299905438e-06,1.2161158941165672e-11,2.927004203421301e-08,2.1955223817456385e-10,3.190358478377732e-13,2.6692299347561146e-13,7.61786375993434e-08,5.766192243534151e-14,1.0188818233425609e-16,1.4881608951592678e-17,1.7117622779569336e-16,1.4289226836027434e-15,5.857815702748343e-20
7.973762392178565e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491368282603883,0.11555093020921621,0.022765088480148035,1.1687919770954805e-14,1.2783437116565673e-09,2.2579062473449134e-06,8.73749258003215e-08,1.1926830371747365e-09,3.2617180872987664e-21,7.038793613776532e-05,4.108174726893656e-19,6.322052380335103e-05,3.678400382078613e-14,4.0925493967102094e-12,7.852378423553458e-16,6.094645612707837e-18,7.953426027955847e-08,2.1081966184739661e-13,0.00304698377871673,0.00011271212668044413,9.14884256593212e-06,6.483822755458253e-11,3.983482043001448e-10,2.113853468115113e-09,9.783824741203448e-13,2.07864968263881e-09,1.5695147047645327e-06,1.239764337845779e-11,2.9784756231851175e-08,2.2113586136210866e-10,3.286519116232478e-13,2.7393565693803626e-13,7.723321994071087e-08,5.889541150885536e-14,1.0513934683180141e-16,1.5383723794205332e-17,1.757675688538895e-16,1.4821677432924589e-15,6.033461790249087e-20
8.031185503364104e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44911886440849236,0.1155333722627286,0.022764684365280043,1.2083857694334261e-14,1.3055118678161404e-09,2.2914990356940067e-06,8.965625652662871e-08,1.2184930434986238e-09,3.404982414549778e-21,7.089456756102653e-05,4.2605085234454265e-19,6.362999711288222e-05,3.7606195683474346e-14,4.20990682993111e-12,8.122654419835676e-16,6.296301395524425e-18,8.064344545702089e-08,2.171033825104635e-13,0.0030640143195039384,0.0001135158702992109,9.259450619049491e-06,6.608926359855443e-11,4.0121042627094836e-10,2.1267062846514376e-09,9.846205162598642e-13,2.1284166924663543e-09,1.5878885611240045e-06,1.2637001466567265e-11,3.0304628308116235e-08,2.2271936153871543e-10,3.3848504401060235e-13,2.810812552642719e-13,7.829431168530943e-08,6.014598154774956e-14,1.084692858950887e-16,1.5899053472121288e-17,1.8044798506145667e-16,1.5369847678687374e-15,6.213049645605178e-20
8.088608614549644e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44910095937718775,0.11551587345610914,0.02276428028262316,1.2490300119414801e-14,1.3330537331665778e-09,2.3253813728218727e-06,9.19805967911266e-08,1.2446705907498328e-09,3.553478502643417e-21,7.140119112020304e-05,4.417332274733098e-19,6.403889249494049e-05,3.84406528013004e-14,4.3297448587384055e-12,8.400132376069559e-16,6.503157403623689e-18,8.175976468492448e-08,2.2352738660959302e-13,0.003080985602853415,0.00011431949246336189,9.370530093947733e-06,6.735482559952489e-11,4.0407250245096816e-10,2.1395588068785817e-09,9.908682918487769e-13,2.178993501564033e-09,1.606343290952252e-06,1.2879245622858239e-11,3.082967918318504e-08,2.2430273899141593e-10,3.485385310255223e-13,2.883613210352249e-13,7.936189874348443e-08,6.141373993444606e-14,1.1187926299279755e-16,1.642784744505697e-17,1.8521852475849768e-16,1.5934081415469451e-15,6.39663850834071e-20
8.146031725735183e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490831129658894,0.11549843358360327,0.022763876232079358,1.2907448537908541e-14,1.3609716393822545e-09,2.359554719015402e-06,9.434844040766645e-08,1.2712182147421174e-09,3.707359134859214e-21,7.19078067380867e-05,4.578744638309431e-19,6.44472113683593e-05,3.9287468492901344e-14,4.452097313511732e-12,8.684947452314065e-16,6.715309952137851e-18,8.288320742531475e-08,2.300937746604097e-13,0.003097897834601827,0.00011512299289732215,9.482076497054205e-06,6.863495090394044e-11,4.0693443241565033e-10,2.152411032884447e-09,9.971259955093145e-13,2.2303860993349474e-09,1.624878384546864e-06,1.3124388151091945e-11,3.1359930035286316e-08,2.2588599400533649e-10,3.5881568446162093e-13,2.9577739190709666e-13,8.043596706030989e-08,6.269879386672181e-14,1.153705491677924e-16,1.6970357960685353e-17,1.90080239456502e-16,1.6514727397420593e-15,6.5842880773209e-20
8.203454836920722e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490653249747532,0.11548105244017298,0.022763472213550958,1.3335506781706815e-14,1.3892679142278619e-09,2.394020547729807e-06,9.676028282783294e-08,1.298138449928106e-09,3.866780433308683e-21,7.241441433764399e-05,4.744845708692149e-19,6.485495514563844e-05,4.014673611679795e-14,4.576998230063557e-12,8.977236219964798e-16,6.93285642739632e-18,8.401376316263397e-08,2.368046634733738e-13,0.0031147512198689076,0.00011592637132311867,9.594085314579513e-06,6.99296757733222e-11,4.097962157414188e-10,2.1652629607582727e-09,1.0033938236223273e-12,2.2826004203298657e-09,1.6434933306449876e-06,1.3372441241028383e-11,3.189540230101818e-08,2.274691268637017e-10,3.6931984189590136e-13,3.0333101053553936e-13,8.151650261544222e-08,6.40012503580501e-14,1.1894442288963086e-16,1.752684006059688e-17,1.9503418377143986e-16,1.7112139323424427e-15,6.776058511001199e-20
8.260877948106261e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44904759520467313,0.11546372982149451,0.02276306822694065,1.3774681029692539e-14,1.4179448815734295e-09,2.428780345403912e-06,9.921662111662013e-08,1.3254338293983793e-09,4.031901905751827e-21,7.292101384201376e-05,4.915737027731583e-19,6.526212523294611e-05,4.101854907103261e-14,4.704481849192601e-12,9.277136661766795e-16,7.155895289990384e-18,8.515142140362116e-08,2.4366218616336604e-13,0.0031315459630599724,0.00011672962746040769,9.706552012882334e-06,7.123903538183479e-11,4.126578520056629e-10,2.1781145885906307e-09,1.0096719742996024e-12,2.3356423430927312e-09,1.6621876164486182e-06,1.3623416968036367e-11,3.243611767553657e-08,2.2905213784783894e-10,3.800543667039019e-13,3.110237244997015e-13,8.260349142297393e-08,6.53212162379314e-14,1.2260216990485101e-16,1.8097551586065892e-17,2.0008141535673915e-16,1.7726675869781958e-15,6.972010427671101e-20
8.3183010592918e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.449029923457278,0.11544646552395595,0.022762664272151453,1.4225179814403382e-14,1.4470048614092227e-09,2.463835611272427e-06,1.0171795392806942e-07,1.353106884880553e-09,4.202886492581295e-21,7.342760517450498e-05,5.091521594975194e-19,6.566872303012162e-05,4.190300079280851e-14,4.834582616238229e-12,9.58478817170286e-16,7.384526077783866e-18,8.629617167721198e-08,2.506684921590716e-13,0.003148282267868425,0.00011753276102650211,9.819472038840336e-06,7.256306381401646e-11,4.155193407867239e-10,2.1909659144734065e-09,1.0159606473553166e-12,2.3895176890176073e-09,1.6809607276499149e-06,1.387732729271209e-11,3.298209811261699e-08,2.3063502723718233e-10,3.9102264807452185e-13,3.1885708622617023e-13,8.369691953128827e-08,6.665879815221455e-14,1.2634508308507146e-16,1.8682753183622965e-17,2.0522299483615765e-16,1.8358700722840556e-15,7.172204905692575e-20
8.37572417047734e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490123095349287,0.11542925934465446,0.02276226034908673,1.468721402854551e-14,1.476450169860507e-09,2.4991878571752533e-06,1.0426478148087005e-07,1.3811601467383601e-09,4.37990061396593e-21,7.393418825859415e-05,5.272303878028902e-19,6.607474993067819e-05,4.2800184758130106e-14,4.9673351806358454e-12,9.900331554757775e-16,7.61884940886974e-18,8.74480035344387e-08,2.578257472121614e-13,0.0031649603372782466,0.0001183357717363985,9.932840820227108e-06,7.390179406267055e-11,4.183806816638817e-10,2.2038169364997802e-09,1.022260044276634e-12,2.4442322212173554e-09,1.6998121484565457e-06,1.4134184060506036e-11,3.3533365824591524e-08,2.3221779530927637e-10,4.022281010245258e-13,3.2683265291281257e-13,8.479677302291331e-08,6.801410256340763e-14,1.3017446227294913e-16,1.928270831043268e-17,2.1045998573654022e-16,1.9008582611567918e-15,7.376703483733119e-20
8.433147281662879e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4489947532407157,0.11541211108139401,0.022761856457650234,1.5160996931357627e-14,1.5062831192021875e-09,2.5348386073638488e-06,1.0685760553392435e-07,1.4095961439707396e-09,4.563114217145451e-21,7.444076301792347e-05,5.458189822915156e-19,6.648020732180592e-05,4.371019448144486e-14,5.102774395473263e-12,1.0223909026558948e-15,7.858966984472657e-18,8.860690654833002e-08,2.651361334062702e-13,0.0031815803735664927,0.00011913865930280472,1.0046653766094925e-05,7.525525802692045e-11,4.212418742173438e-10,2.216667652764213e-09,1.0285703681934623e-12,2.499791643404356e-09,1.7187413616170546e-06,1.4393999001358477e-11,3.408994328216349e-08,2.3380044233978035e-10,4.136741664127249e-13,3.349519864525232e-13,8.590303801437695e-08,6.938723575097958e-14,1.340916141260276e-16,1.9897683239477176e-17,2.1579345442046555e-16,1.9676695340070718e-15,7.585568160993397e-20
