Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),H2(190),C4H7X(141),C2H6(343),C4H5X(365),C4H5X(364),C4H7X(140),C4H7X(143),C4H7X(142),C6H8(474),C6H7X(565),C6H7X(563),C6H7X(564),C6H9X(460),SX(757),C6H9X(665),C6H9(569),C6H9X(954),C8H10(479),SX(1410),SX(1409),SX(1408)
0.011686247661226007,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328389043603646,0.66995943632791777,5.7281384289676631e-08,0.0,1.0292125495255303e-14,7.6614061256041102e-31,5.9138096191736853e-29,0.0,2.5112844224344214e-23,2.530960279861853e-22,0.0,3.7096036016416126e-05,7.2679631883491133e-07,1.7940820427792358e-05,9.0445188484992184e-11,5.0173763536583839e-19,1.5172899265969873e-06,3.0941349004116886e-12,1.0286580021037398e-06,9.0074894670682412e-13,1.0702798045122923e-14,2.3569524464736543e-13,4.6504579534342494e-09,2.2778766926374847e-15,8.2344660207204864e-08,2.2778766926199961e-15,1.2692039523812468e-13,2.8747855737978669e-14,1.7009388266727826e-10,1.4637623903461501e-15,1.0781304130460257e-09,1.7750459004743067e-11,8.6937440419134436e-18,8.6937440419125669e-18,3.140428198886135e-10
0.011746412150291348,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328383477558044,0.66995935070410706,5.7482872950387555e-08,0.0,1.034484237004057e-14,7.6729269390486893e-31,5.9535248874537586e-29,0.0,2.5416464882810113e-23,2.5615602318326493e-22,0.0,3.7151815341378205e-05,7.2570472651627218e-07,1.7977611138954961e-05,9.071742527538036e-11,5.0028456973660268e-19,1.5275712712034606e-06,3.095823664165109e-12,1.0292194395924501e-06,9.0255985383143755e-13,1.0724315442714527e-14,2.3616909721090811e-13,4.6801219821619886e-09,2.2889639329651066e-15,8.2745754751695749e-08,2.2889639329482798e-15,1.2698965222912293e-13,2.8887881536999946e-14,1.7022311879797401e-10,1.4650917912470972e-15,1.0850639979381216e-09,1.795386295177845e-11,8.7801605188777332e-18,8.7801605188791352e-18,3.1716712102843127e-10
0.01180657663935669,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2732837793582209,0.66995926528352789,5.7684061923485524e-08,0.0,1.0397570571699003e-14,7.6843961146674302e-31,5.9933278334615185e-29,0.0,2.5722249124811494e-23,2.5923782373200308e-22,0.0,3.7207344618993313e-05,7.2462127829036895e-07,1.801428990457396e-05,9.0988848147283535e-11,4.9884464490687429e-19,1.5378680277064728e-06,3.0975089325747497e-12,1.0297797150295071e-06,9.0436670958591089e-13,1.0745784701479586e-14,2.3664188966919414e-13,4.7098196546184919e-09,2.3000498100586917e-15,8.3146799332081367e-08,2.3000498100408815e-15,1.270587658598077e-13,2.9027889865155713e-14,1.7035199878284194e-10,1.4664183547397098e-15,1.0920017574966743e-09,1.815851884579743e-11,8.8669887544885134e-18,8.8669887544862793e-18,3.2030631677584172e-10
0.011860724679515499,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328372968879505,0.66995918857723424,5.7864877616792226e-08,0.0,1.0445035629981943e-14,7.6946745770501479e-31,6.0292253803732141e-29,0.0,2.5999309094164034e-23,2.6203013101375501e-22,0.0,3.7257108895726318e-05,7.2365305659762856e-07,1.8047205900976338e-05,9.1232436715374734e-11,4.9755979767251537e-19,1.5471482287215738e-06,3.0990227246898208e-12,1.0302829823568374e-06,9.0598944810347746e-13,1.0765066258990955e-14,2.3706650493304902e-13,4.7365762089589254e-09,2.3100259600243041e-15,8.3507697695430813e-08,2.3100259600071425e-15,1.2712084715674888e-13,2.9153882758217063e-14,1.7046769263816774e-10,1.4676098888647355e-15,1.0982492976299224e-09,1.8343780425633719e-11,8.945486148535766e-18,8.9454861485357721e-18,3.2314432528920588e-10
0.011909457915658426,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328368515209844,0.66995911967992705,5.8027407075896734e-08,0.0,1.0487762014909842e-14,7.7038899838488162e-31,6.0615937863409791e-29,0.0,2.6250168171385003e-23,2.6455837654000536e-22,0.0,3.7301726249465711e-05,7.2278717053957601e-07,1.8076754048065939e-05,9.1451108803658153e-11,4.9641230275165278e-19,1.5555109941466327e-06,3.1003827776254133e-12,1.0307351383636208e-06,9.0744715722690395e-13,1.0782386919093381e-14,2.3744793763915757e-13,4.76068022644802e-09,2.31900359194819e-15,8.383247311729936e-08,2.3190035919310875e-15,1.2717662353085089e-13,2.9267264785402966e-14,1.7057158031925524e-10,1.4686803864665573e-15,1.1038749550304228e-09,1.8511384228531217e-11,9.0164188573591318e-18,9.016418857359272e-18,3.2570884424848271e-10
0.011958191151801353,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328364077138861,0.66995905091269681,5.8189743849095341e-08,0.0,1.0530495815043184e-14,7.713072265292553e-31,6.0940195708682668e-29,0.0,2.6502455990637566e-23,2.6710102142820228e-22,0.0,3.7346183199227528e-05,7.2192645507818671e-07,1.8106230492486109e-05,9.1669255157399476e-11,4.9527311208686303e-19,1.5638837495554961e-06,3.1017406200287003e-12,1.0311865594635053e-06,9.0890227680889001e-13,1.0799676809979329e-14,2.3782869275068152e-13,4.7848060695672458e-09,2.3279803856082945e-15,8.4157217804397302e-08,2.3279803855905878e-15,1.2723230924089324e-13,2.9380636064590324e-14,1.7067524770948558e-10,1.46974913359862e-15,1.1095033243663807e-09,1.867981127642558e-11,9.0876215723251363e-18,9.0876215723230239e-18,3.2828313015781548e-10
0.01200692438794428,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328359654564088,0.6699589822745915,5.835188908878733e-08,0.0,1.057323702551739e-14,7.7222216415660063e-31,6.1265026909887418e-29,0.0,2.6756175300758603e-23,2.6965809338208488e-22,0.0,3.7390480811190246e-05,7.2107086013340719e-07,1.813563574320709e-05,9.1886878204089044e-11,4.9414213371804668e-19,1.5722664590846708e-06,3.1030962758674877e-12,1.0316372536251727e-06,9.1035482683751348e-13,1.0816936169151092e-14,2.3820877549785237e-13,4.8089536654310266e-09,2.3369563573333585e-15,8.4481932356926786e-08,2.3369563573164304e-15,1.2728790526999775e-13,2.9493996805350839e-14,1.707786986089102e-10,1.4708161618344355e-15,1.1151343978416763e-09,1.884906211474685e-11,9.1590942492994031e-18,9.1590942493000117e-18,3.3086718145160893e-10
0.012055657624087206,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328355247384134,0.66995891376467009,5.8513843936225394e-08,0.0,1.0615985641554177e-14,7.7313383305133935e-31,6.1590431041541509e-29,0.0,2.7011328848147883e-23,2.7222962008083042e-22,0.0,3.7434620140200958e-05,7.2022033629349086e-07,1.8164970303616911e-05,9.2103980350452225e-11,4.930192774874131e-19,1.5806590871085658e-06,3.1044497687748088e-12,1.0320872287052198e-06,9.1180482707897425e-13,1.0834165231471163e-14,2.3858819105277729e-13,4.8331229417182574e-09,2.345931523601761e-15,8.4806617369925625e-08,2.3459315235850474e-15,1.2734341258745564e-13,2.9607347215453019e-14,1.7088193673136152e-10,1.4718815020294824e-15,1.1207681677887191e-09,1.9019137286583937e-11,9.2308368469054566e-18,9.2308368469067647e-18,3.3346099658629712e-10
0.012104390860230133,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328350855498679,0.66995884538200179,5.8675609521668216e-08,0.0,1.0658741658386686e-14,7.7404225476770142e-31,6.1916407682380252e-29,0.0,2.7267919376792555e-23,2.7481562917930149e-22,0.0,3.7478602229961608e-05,7.193748348232233e-07,1.8194234671606572e-05,9.2320563982703938e-11,4.919044544522974e-19,1.5890615982369659e-06,3.1058011220481117e-12,1.0325364924489528e-06,9.1325229707808777e-13,1.0851364229172693e-14,2.3896694452965786e-13,4.8573138266607392e-09,2.3549059006522347e-15,8.5131273433337365e-08,2.35490590063461e-15,1.2739883214882723e-13,2.972068750088645e-14,1.7098496570678748e-10,1.4729451843406666e-15,1.126404626665535e-09,1.9190037332662185e-11,9.3028493236266275e-18,9.3028493236245722e-18,3.3606457404019611e-10
0.012148250772758768,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328346915796464,0.66995878394563979,5.8821037654977156e-08,0.0,1.0697228397236682e-14,7.7485707560678612e-31,6.2210275809536932e-29,0.0,2.750008173752562e-23,2.771554426570248e-22,0.0,3.7518052524961447e-05,7.1861813789056412e-07,1.822051299541897e-05,9.251504787799279e-11,4.9090790934277402e-19,1.5966322792445812e-06,3.1070155295957861e-12,1.0329402279392018e-06,9.1455287269677255e-13,1.0866817811694064e-14,2.393072607627165e-13,4.8791040396282779e-09,2.3629821783179273e-15,8.5423439622048768e-08,2.3629821783009194e-15,1.2744863550151626e-13,2.9822685270020817e-14,1.7107751589829838e-10,1.4739011053066034e-15,1.1314797325551834e-09,1.9344553086592536e-11,9.3678912639411745e-18,9.3678912639412731e-18,3.3841613929148116e-10
0.012192110685287402,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328342988330706,0.66995872261094225,5.8966314201567545e-08,0.0,1.073572112341347e-14,7.7566929890201994e-31,6.2504607029642156e-29,0.0,2.7733412270785404e-23,2.7950702938608079e-22,0.0,3.7557377038153919e-05,7.1786543553668306e-07,1.8246735217658358e-05,9.2709115404400971e-11,4.8991773702046274e-19,1.6042109116164701e-06,3.1082282391713711e-12,1.0333433989268292e-06,9.1585142841742743e-13,1.0882247393564657e-14,2.3964704845742232e-13,4.9009116463602112e-09,2.3710578413138292e-15,8.5715583258398022e-08,2.3710578412968983e-15,1.2749836921274372e-13,2.9924675151308789e-14,1.7116990208748422e-10,1.4748557283014255e-15,1.1365570051415548e-09,1.9499737815622079e-11,9.4331517430952793e-18,9.4331517430955874e-18,3.4077560972749736e-10
0.012235970597816037,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328339073030383,0.6699586613772518,5.9111439963140581e-08,0.0,1.0774219833477765e-14,7.7647893990119535e-31,6.2799401043878603e-29,0.0,2.7967912972018994e-23,2.8187040947728309e-22,0.0,3.7596576507872389e-05,7.1711669358596604e-07,1.8272901690184799e-05,9.2902768259862827e-11,4.8893387528031562e-19,1.611797470032419e-06,3.1094392670888581e-12,1.0337460108356005e-06,9.1714797804229217e-13,1.0897653138784426e-14,2.3998631122535462e-13,4.9227365956605998e-09,2.3791329011455506e-15,8.6007704762119201e-08,2.3791329011284319e-15,1.2754803395165364e-13,3.0026657291308127e-14,1.7126212675508147e-10,1.4758090739313757e-15,1.141636439176526e-09,1.9655591909103777e-11,9.4986307316851609e-18,9.4986307316847248e-18,3.4314298428366622e-10
0.012275444519091808,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328335559603384,0.66995860635275273,5.9241924884451175e-08,0.0,1.080887378591571e-14,7.7720542142447481e-31,6.3065111100838916e-29,0.0,2.81799657447552e-23,2.8400755149320496e-22,0.0,3.7631749723106215e-05,7.1644618406329757e-07,1.8296404137519039e-05,9.3076702679102306e-11,4.8805374446159842e-19,1.6186321285668672e-06,3.11052776771565e-12,1.0341078879691168e-06,9.1831316878974724e-13,1.0911498063378282e-14,2.4029120186014711e-13,4.9423938358918138e-09,2.3863999486953498e-15,8.6270595536413689e-08,2.3863999486785084e-15,1.2759267379164101e-13,3.0118434718739141e-14,1.7134499286527661e-10,1.4766660095492357e-15,1.1462097735699493e-09,1.9796433220422383e-11,9.5577486227489168e-18,9.5577486227494206e-18,3.4528037853828692e-10
0.012314918440367579,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328332055922566,0.66995855140907112,5.9372288888569997e-08,0.0,1.0843532580043103e-14,7.7792983443836723e-31,6.3331195566971419e-29,0.0,2.8392969421169437e-23,2.8615427704900517e-22,0.0,3.7666822774124929e-05,7.1577883077995806e-07,1.8319861961564542e-05,9.3250303799609392e-11,4.8717863134871254e-19,1.6254731685574809e-06,3.1116149308565449e-12,1.0344693204462048e-06,9.1947675553920243e-13,1.0925323929091439e-14,2.4059567278342781e-13,4.9620650455798538e-09,2.3936665252314502e-15,8.6533469022201308e-08,2.3936665252146115e-15,1.2763725877539047e-13,3.021020609881738e-14,1.7142773185148619e-10,1.4775219413039915e-15,1.1507848508267148e-09,1.9937817312827217e-11,9.6170434623079656e-18,9.6170434623084048e-18,3.4742417352262199e-10
0.01235439236164335,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328328561937548,0.66995849654574058,5.9502532545861294e-08,0.0,1.0878196213399279e-14,7.7865218976503943e-31,6.3597654229851775e-29,0.0,2.8606925452800913e-23,2.8831060077380376e-22,0.0,3.7701796184964587e-05,7.151146096635007e-07,1.8343275411830983e-05,9.3423572832853048e-11,4.8630849235266265e-19,1.6323205718514384e-06,3.1127007679865079e-12,1.0348303120817316e-06,9.2063874807227082e-13,1.0939130852149754e-14,2.4089972655470465e-13,4.9817501881201563e-09,2.4009326390048931e-15,8.6796325518909489e-08,2.4009326389873949e-15,1.2768178937354918e-13,3.0301971536093406e-14,1.7151034542130847e-10,1.4783768833777783e-15,1.1553616672752263e-09,2.0079744467070099e-11,9.6765152300325638e-18,9.6765152300305685e-18,3.4957436848925609e-10
0.01239386628291912,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328325077598314,0.66995844176229857,5.9632656422342921e-08,0.0,1.0912864683482404e-14,7.793724981364082e-31,6.3864486878615574e-29,0.0,2.8821835290212721e-23,2.9047653728688248e-22,0.0,3.7736670475291327e-05,7.1445349691001225e-07,1.8366644735672257e-05,9.3596510982089007e-11,4.854432841513252e-19,1.6391743203907455e-06,3.113785290450791e-12,1.0351908666478679e-06,9.2179915608268746e-13,1.0952918947736816e-14,2.4120336571052706e-13,5.0014492271255532e-09,2.4081982980515762e-15,8.7059165323941823e-08,2.4081982980345612e-15,1.2772626605150071e-13,3.0393731134411006e-14,1.7159283525190306e-10,1.4792308496992764e-15,1.1599402192908187e-09,2.0222214962911695e-11,9.7361639046568702e-18,9.7361639046565867e-18,3.5173096269972734e-10
0.012433340204194891,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328321602855293,0.66995838705828692,5.9762661079734551e-08,0.0,1.0947537987849119e-14,7.8009077019477698e-31,6.4131693304080288e-29,0.0,2.9037700383000067e-23,2.9265210119776924e-22,0.0,3.7771446160432934e-05,7.1379546895846481e-07,1.8389970178312168e-05,9.3769119442441802e-11,4.8458296426892791e-19,1.6460343962114375e-06,3.1148685094722447e-12,1.0355509878754569e-06,9.2295798918060642e-13,1.096668833004037e-14,2.4150659276552153e-13,5.0211621264269047e-09,2.4154635105831309e-15,8.7321988732695731e-08,2.4154635105663865e-15,1.2777068926952852e-13,3.0485484996913165e-14,1.7167520299066343e-10,1.4800838539493316e-15,1.1645205032949062e-09,2.0365229079149991e-11,9.7959894668645824e-18,9.795989466865191e-18,3.5389395542444415e-10
0.012472814125470662,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328318137659319,0.66995833243325154,5.9892547075503713e-08,0.0,1.0982216124076598e-14,7.8080701649414899e-31,6.4399273298761954e-29,0.0,2.9254522179798184e-23,2.9483730710631617e-22,0.0,3.7806123751441715e-05,7.1314050250161319e-07,1.8413251982870843e-05,9.3941399401236765e-11,4.8372749065609043e-19,1.6529007814427986e-06,3.1159504361463203e-12,1.0359106794531904e-06,9.2411525689165344e-13,1.0980439112244567e-14,2.4180941021221212e-13,5.0408888500804826e-09,2.4227282846882127e-15,8.7584796038572928e-08,2.4227282846711008e-15,1.2781505948271016e-13,3.0577233226046496e-14,1.7175745025585182e-10,1.4809359095662698e-15,1.1691025157541713e-09,2.0508787093671047e-11,9.8559918970760942e-18,9.8559918970753115e-18,3.5606334594258117e-10
0.012508340654618855,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328315027105332,0.669958283337872,6.0009343473364235e-08,0.0,1.1013430575881721e-14,7.8144991479228406e-31,6.4640414525471816e-29,0.0,2.9450480975374814e-23,2.9681224839104712e-22,0.0,3.783725013184961e-05,7.1255363121221987e-07,1.8434168495675949e-05,9.4096171470186259e-11,4.829616734320784e-19,1.659085908001538e-06,3.116923074267148e-12,1.0362340375385201e-06,9.2515546723040548e-13,1.0992799005879295e-14,2.4208159774134565e-13,5.0586546916521354e-09,2.4292662130642312e-15,8.782130908681672e-08,2.4292662130473508e-15,1.2785494772752133e-13,3.0659801899855525e-14,1.7183137110412023e-10,1.4817019594555418e-15,1.1732278019122615e-09,2.0638454568660164e-11,9.9101452896374201e-18,9.9101452896374248e-18,3.5802126693358878e-10
0.012543867183767049,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328311924209653,0.66995823430577228,6.0126044603946263e-08,0.0,1.1044648937738063e-14,7.8209118827523334e-31,6.4881858027475071e-29,0.0,2.9647216928540715e-23,2.9879502214180009e-22,0.0,3.7868297833174312e-05,7.1196920441810151e-07,1.8455050031196341e-05,9.4250679262490525e-11,4.8219971793101978e-19,1.6652761178845883e-06,3.1178946823923237e-12,1.036557053194711e-06,9.2619442408041411e-13,1.1005144005422862e-14,2.423534572752726e-13,5.0764316761000527e-09,2.4358037985756398e-15,8.8057809538928923e-08,2.4358037985587708e-15,1.2789479372771774e-13,3.0742366166782948e-14,1.7190519679642335e-10,1.4824672611100481e-15,1.1773544827794666e-09,2.0768563026781479e-11,9.9644419151735822e-18,9.9644419151735745e-18,3.5998436904733625e-10
0.012579393712915242,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328308828937287,0.66995818533662999,6.0242650864986783e-08,0.0,1.1075871207876841e-14,7.8273084445737191e-31,6.5123603656820271e-29,0.0,2.9844731093385865e-23,3.0078563898206273e-22,0.0,3.7899267219282262e-05,7.1138720564057369e-07,1.8475896762390215e-05,9.4404923627376128e-11,4.8144159444079579e-19,1.6714713982548873e-06,3.118865268358903e-12,1.0368797290272986e-06,9.2723213421405177e-13,1.1017474191345549e-14,2.4262499058609533e-13,5.0942197776627673e-09,2.4423410469689009e-15,8.8294297604748717e-08,2.4423410469520592e-15,1.2793459780474903e-13,3.0824926100097852e-14,1.7197892845438847e-10,1.4832318238427236e-15,1.1814825558709327e-09,2.0899112668644128e-11,1.0018881759616796e-17,1.0018881759616836e-17,3.6195265177642118e-10
0.012614920242063435,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328305741253428,0.6699581364301237,6.0359162651543854e-08,0.0,1.1107097384539934e-14,7.8336889079757642e-31,6.5365651266614177e-29,0.0,3.0043024523389058e-23,3.0278410952916274e-22,0.0,3.7930158651352802e-05,7.1080761855651244e-07,1.8496708860895059e-05,9.4558905409018404e-11,4.8068727359058332e-19,1.677671736334657e-06,3.119834839926826e-12,1.0372020676161235e-06,9.2826860435094522e-13,1.1029789643490657e-14,2.4289619943211015e-13,5.1120189707163174e-09,2.4488779639764428e-15,8.8530773492859181e-08,2.4488779639595974e-15,1.279743602768945e-13,3.0907481772630619e-14,1.7205256718203767e-10,1.4839956568199424e-15,1.1856120187295781e-09,2.1030103694245271e-11,1.0073464809204844e-17,1.0073464809204816e-17,3.6392611461907621e-10
0.012650446771211628,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328302661123605,0.66995808758593567,6.0475580356021967e-08,0.0,1.1138327465972963e-14,7.8400533469981778e-31,6.5608000711010831e-29,0.0,3.0242098271422253e-23,3.0479044439431172e-22,0.0,3.7960972487906944e-05,7.1023042699802497e-07,1.8517486497041348e-05,9.4712625446596569e-11,4.7993672630444247e-19,1.6838771194049688e-06,3.1208034047795261e-12,1.0375240715156133e-06,9.2930384115831257e-13,1.1042090441078862e-14,2.4316708555790134e-13,5.1298292297733723e-09,2.4554145552888199e-15,8.8767237410597993e-08,2.455414555272003e-15,1.2801408145929819e-13,3.0990033256776796e-14,1.7212611406612145e-10,1.4847587690642884e-15,1.189742868925661e-09,2.1161536302973856e-11,1.0128191050271956e-17,1.0128191050271979e-17,3.6590475707913536e-10
0.012685973300359822,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328299588513533,0.66995803880374971,6.0591904368196897e-08,0.0,1.1169561450429247e-14,7.8464018351370043e-31,6.5850651845189423e-29,0.0,3.0441953389754814e-23,3.068046541826483e-22,0.0,3.7991709084833286e-05,7.0965561494962917e-07,1.8538229839865992e-05,9.4866084574338543e-11,4.7918992382172739e-19,1.690087534805309e-06,3.1217709705250794e-12,1.0378457432551179e-06,9.3033785125164061e-13,1.1054376662716055e-14,2.4343765069451504e-13,5.1476505294825776e-09,2.4619508265712914e-15,8.9003689564067858e-08,2.4619508265544807e-15,1.2805376166400994e-13,3.1072580624500697e-14,1.7219957017644689e-10,1.4855211694573033e-15,1.1938751040563551e-09,2.1293410693617868e-11,1.0183060469368276e-17,1.018306046936827e-17,3.6788857866599641e-10
0.012721499829508015,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328296523389206,0.66995799008325285,6.070813507524063e-08,0.0,1.1200799336166414e-14,7.8527344453503087e-31,6.6093604525344815e-29,0.0,3.0642590930057761e-23,3.0882674949328124e-22,0.0,3.8022368795415691e-05,7.0908316654721424e-07,1.8558939057125738e-05,9.5019283621564352e-11,4.7844683767101754e-19,1.6963029699331544e-06,3.1227375446969438e-12,1.038167085339199e-06,9.3137064119511704e-13,1.1066648386398662e-14,2.4370789655957547e-13,5.1654828446271173e-09,2.4684867834492231e-15,8.9240130158147515e-08,2.4684867834324318e-15,1.2809340120002137e-13,3.1155123947339253e-14,1.7227293656620162e-10,1.4862828667421761e-15,1.1980087217453318e-09,2.1425727064364807e-11,1.0238073053148955e-17,1.0238073053148969e-17,3.6987757889459155e-10
0.012757026358656208,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328293465716863,0.66995794142413401,6.0824272861745853e-08,0.0,1.1232041121448494e-14,7.8590512500635402e-31,6.6336858608685736e-29,0.0,3.0844011943408102e-23,3.1085674091933227e-22,0.0,3.8052951970359192e-05,7.085130660756278e-07,1.8579614315310419e-05,9.5172223412730688e-11,4.7770743968149497e-19,1.7025234122435438e-06,3.1237031347550515e-12,1.038488100247962e-06,9.3240221750224229e-13,1.10789056895208e-14,2.4397782485744311e-13,5.1833261501238403e-09,2.4750224315187715e-15,8.9476559396502253e-08,2.4750224315019909e-15,1.281330003733066e-13,3.1237663296405693e-14,1.7234621427227118e-10,1.4870438695263956e-15,1.20214371964235e-09,2.15584856128067e-11,1.0293228788449992e-17,1.0293228788449992e-17,3.7187175728535268e-10
0.012792552887804402,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328290415462952,0.66995789282608453,6.0940318109750433e-08,0.0,1.1263286804544474e-14,7.8653523211750134e-31,6.6580413953432629e-29,0.0,3.1046217480293099e-23,3.1289463904797905e-22,0.0,3.8083458957816475e-05,7.0794529796722472e-07,1.8600255779656066e-05,9.5324904767474574e-11,4.769717019693108e-19,1.70874884924866e-06,3.1246677480866086e-12,1.0388087904373413e-06,9.3343258663630901e-13,1.1091148648880029e-14,2.4424743727934102e-13,5.2011804210221436e-09,2.4815577763405015e-15,8.9712977481594452e-08,2.4815577763237382e-15,1.2817255948685758e-13,3.1320198742393213e-14,1.7241940431554875e-10,1.4878041862843291e-15,1.2062800954228525e-09,2.1691686535942884e-11,1.0348527662238144e-17,1.0348527662238155e-17,3.7387111336417923e-10
0.012828079416952595,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328287372594229,0.6699578442887979,6.1056271198761116e-08,0.0,1.1294536383729288e-14,7.8716377300611249e-31,6.6824270418809022e-29,0.0,3.1249208590614348e-23,3.1494045446049747e-22,0.0,3.8113890103413311e-05,7.0737984679982467e-07,1.8620863614157686e-05,9.5477328500654929e-11,4.7623959694085771e-19,1.7149792685174154e-06,3.1256313920071051e-12,1.0391291583394235e-06,9.3446175501096467e-13,1.1103377340684006e-14,2.4451673550350173e-13,5.219045632502933e-09,2.4880928234445218e-15,8.9949384614693832e-08,2.4880928234277695e-15,1.2821207884072386e-13,3.1402730355578515e-14,1.7249250770123729e-10,1.4885638253597361e-15,1.2104178467875721e-09,2.1825330030183675e-11,1.0403969661645847e-17,1.0403969661645848e-17,3.7587564666240621e-10
0.012863605946100788,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328284337077619,0.66995779581197068,6.1172132505777153e-08,0.0,1.1325789857282869e-14,7.8779075475817039e-31,6.7068427865032815e-29,0.0,3.1452986323692016e-23,3.1699419773230304e-22,0.0,3.8144245750274154e-05,7.0681669729515642e-07,1.8641437981582032e-05,9.5629495422395976e-11,4.7551109728329906e-19,1.72121465767504e-06,3.1265940737610945e-12,1.039449206362716e-06,9.3548972899068614e-13,1.1115591840556157e-14,2.4478572119529171e-13,5.2369217598776092e-09,2.4946275783268013e-15,9.0185780995887772e-08,2.494627578310066e-15,1.2825155873204623e-13,3.148525820582555e-14,1.7256552541914583e-10,1.4893227949682483e-15,1.2145569714621457e-09,2.1959416291353555e-11,1.0459554773941135e-17,1.0459554773941141e-17,3.7788535671677196e-10
0.012934659004397176,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328278287969776,0.66995769903848867,6.1403581269424426e-08,0.0,1.1388308480644276e-14,7.8904006894131143e-31,6.7557645145827936e-29,0.0,3.1862905852514551e-23,3.2112551012638519e-22,0.0,3.8204731907927625e-05,7.0569724286944441e-07,1.8682486960198976e-05,9.5933062048622409e-11,4.7406480623088684e-19,1.7337002964369788e-06,3.1285165793987374e-12,1.0400883522909125e-06,9.3754211898060757e-13,1.1139978564115681e-14,2.4532276157973667e-13,5.2727066642003132e-09,2.5076962332545573e-15,9.0658542297057893e-08,2.5076962332378488e-15,1.2833040130130217e-13,3.1650302894917232e-14,1.7271130773561294e-10,1.490838758020793e-15,1.2228393317656739e-09,2.2228917894869202e-11,1.0571154287039368e-17,1.0571154287039376e-17,3.8192030526770255e-10
0.013005712062693565,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328272267879739,0.66995760250325231,6.163466736741803e-08,0.0,1.1450842660976093e-14,7.9028323034102566e-31,6.8048064697195522e-29,0.0,3.2275984449848707e-23,3.2528866071791841e-22,0.0,3.8264920126688321e-05,7.0458681527478937e-07,1.8723403993547078e-05,9.6235611034004091e-11,4.7263261584690138e-19,1.7462056676473151e-06,3.1304353215714606e-12,1.0407262470296843e-06,9.3958980655815358e-13,1.1164309413094727e-14,2.4585857150343011e-13,5.3085349390523031e-09,2.5207637844612128e-15,9.1131262962539119e-08,2.5207637844445331e-15,1.2840908951495738e-13,3.1815333360455859e-14,1.7285675888642793e-10,1.4923521386950256e-15,1.2311271586223721e-09,2.2500192901495657e-11,1.0683326102665916e-17,1.0683326102665925e-17,3.8597595541775213e-10
