Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,0.0,3.971230353268596e-33,3.119841133961062e-25,1.575014811120365e-38,2.946347318858229e-32,4.3115595281742677e-72,1.8792358006826277e-16,1.6842000776234261e-69,1.8787952792685327e-16,9.4353158141404116e-47,1.4795521634055685e-37,2.6124399809164723e-58,1.578553803607231e-59,1.4105961549238601e-29,5.4483086286018226e-54,7.4510311073381295e-10,3.5825222310248308e-11,1.380892054805176e-14,2.4858301504977846e-21,1.380899064956117e-14,1.0569878280777107e-29,1.5281612322206007e-25,1.4021483939565247e-20,1.5113624463472424e-22,9.821169492474001e-24,4.452728311197521e-38,5.2036410117810585e-41
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,0.0,7.6316578807594549e-33,4.4725214841626698e-25,4.3034361993613513e-38,5.0095093817455869e-32,1.4275471127781632e-71,2.2726630132197411e-16,4.3725070829050245e-69,2.2720314940419978e-16,1.8399425995158336e-46,2.9256253229905911e-37,7.8687339669925533e-58,4.7546418860045771e-59,2.3575181071050711e-29,1.205295071278436e-53,9.0105491239497e-10,4.3323524651191343e-11,1.6699147219879058e-14,3.5631499692012671e-21,1.6699247758440886e-14,1.766435898324177e-29,2.1907948859327115e-25,2.0062909730218091e-20,2.499307792286006e-22,1.8710732890670142e-23,1.1044111767333286e-37,1.0147408170507408e-40
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,0.0,1.9731533281833316e-32,7.7056712101812401e-25,1.9746545996197989e-37,1.1076054608821877e-31,8.2215541625461926e-71,3.0595919552535734e-16,1.9342234769713277e-68,3.05850391779572e-16,4.8849670409292113e-46,8.181862566157591e-37,4.0421160320419539e-57,2.4424249125552476e-58,5.0322023100632855e-29,3.7922328921660386e-53,1.2129585061421976e-09,5.8320129313345208e-11,2.2479591118373385e-14,6.1375616727413068e-21,2.2479764461306626e-14,3.7701732587778633e-29,3.7746866032964949e-25,3.4456842538435876e-20,5.2444646174236461e-22,4.7717427480646246e-23,4.5482451229313804e-37,2.6940921338810564e-40
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,0.0,4.1779317621232468e-32,1.1794309373782524e-24,6.3094204804760457e-37,2.0750800999022113e-31,3.1699860780924933e-70,3.8466416808169145e-16,5.8205455265257425e-68,3.844976332159298e-16,1.0596141813248217e-45,1.8317570125281563e-36,1.4282158098205729e-56,8.6299059675145666e-58,9.1490895472178329e-29,9.3801370480364359e-53,1.5248620843692753e-09,7.331673394351552e-11,2.8260019707336413e-14,9.392130589147489e-21,2.8260285216902882e-14,6.8539935314814367e-29,5.7778137593266707e-25,5.2577249938286172e-20,9.3831005212626224e-22,9.9789766894719491e-23,1.2804176716283299e-36,5.8438427856941824e-40
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316515,0.022821567648897621,0.0,7.9027458240912965e-32,1.6796463896708525e-24,1.7015949186665256e-36,3.5118698229196069e-31,1.0266843447150512e-69,4.633820382062488e-16,1.506808895582619e-67,4.6314487364958193e-16,2.0478285289969265e-45,3.6186105073324965e-36,4.2430047372515359e-56,2.5638078205881073e-57,1.5131986171695054e-28,2.0402171127470162e-52,1.8367656460235074e-09,8.8313338539533367e-11,3.4040431948399671e-14,1.3372534873115706e-20,3.404081034635119e-14,1.1335057471777897e-28,8.2286750153067855e-25,7.4641010049181288e-20,1.5269216247610456e-21,1.8641371758670919e-22,3.1093311080576513e-36,1.1293909559984952e-39
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934638,0.022821567633901016,0.0,2.3939302150229572e-31,2.9592811078275555e-24,1.1898436884812051e-35,8.3516234779197922e-31,1.4830681367872684e-68,6.2085719772222508e-16,9.3256774215637324e-67,6.2043935145226867e-16,6.4438738807593999e-45,1.15419297652311e-35,4.2286452488201833e-55,2.5551239661487765e-56,3.4890906044220589e-28,8.5478207252139961e-52,2.4605727186795737e-09,1.1830654762719009e-10,4.5601206465907284e-14,2.3548830308927342e-20,4.5601874282694824e-14,2.6130339581823953e-28,1.4499232835855739e-24,1.3059429925119028e-19,3.3845177741528723e-21,5.4540906401027389e-22,1.5449782546140414e-35,3.5538378997480263e-39
7.648410536476565e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755996720617,0.11866996294552766,0.022821567618904411,0.0,5.627893651983669e-31,4.6100282887759746e-24,4.5810429267286735e-35,1.6310331735043535e-30,8.2118739508008572e-68,7.7838475221684939e-16,3.3750682378320648e-66,7.7773382518153703e-16,1.5479393124473428e-44,2.7826796511761537e-35,1.9651308845291271e-54,1.1874125572000617e-55,6.7001167557704734e-28,2.5019499631003698e-51,3.0843797240096543e-09,1.482997565761115e-10,5.7161914571862059e-14,3.6667115568490445e-20,5.7162956706282785e-14,5.0167906435994227e-28,2.2589600118207887e-24,2.0205406784472648e-19,6.2656572443976619e-21,1.2440834913127728e-21,4.8622721091615229e-35,8.5369825811520821e-39
1.0742149632184954e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755865955973,0.11866996169789042,0.022821567588911202,0.0,2.2070180891658193e-30,9.0256101152319644e-24,4.4033926181738829e-34,4.5610354833877958e-30,2.0114729282209012e-66,1.0935971491264095e-15,2.9587384325328647e-65,1.0923227604116965e-15,6.2295162111526942e-44,1.1084703661376947e-34,2.981743477732814e-53,1.8016836154284187e-54,1.8413021247763264e-27,1.4779684419676793e-50,4.3319935325575608e-09,2.0828617405749369e-10,8.0283131418662692e-14,7.1713412851577912e-20,8.0285179587032062e-14,1.3780362763516289e-27,4.4236460459822717e-24,3.8987967530530948e-19,1.587491962117827e-20,4.5306423192859619e-21,3.0262742548263736e-34,3.4356149159530976e-38
1.692962782360173e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755604426758,0.11866995920261673,0.022821567528924783,0.0,1.4626476101072384e-29,2.231334656125174e-23,8.7245151330037385e-33,1.8355007906627765e-29,1.4485785298452388e-64,1.7246511078556101e-15,5.7404249835655639e-64,1.7215005819567308e-15,4.2149708934750134e-43,7.2654112319101728e-34,1.1156738549894699e-51,6.7412777457815777e-53,7.3127455664966559e-27,1.7475229840554067e-49,6.8272203411747518e-09,3.2825900735449623e-10,1.2652476763560099e-13,1.7690478797801964e-19,1.2652987450740937e-13,5.4670220189343002e-27,1.0941519117428982e-23,9.3524839085932774e-19,5.3423519859122985e-20,2.5629499475246125e-20,3.2532856864891984e-33,2.3245774607151835e-37
2.930458420643529e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675508136865,0.1186699542120726,0.022821567408951957,0.0,1.437233419589895e-28,6.6716235041614437e-23,2.4921140450087999e-31,9.8540315933927753e-29,1.6251746298424799e-62,2.9892757021826499e-15,1.9256725904140183e-62,2.9798560293783178e-15,4.2018001220181952e-42,6.9420921270589021e-33,6.2984617842318254e-50,3.8056870456366444e-51,3.8892464137321677e-26,3.3270813897399996e-48,1.1817670724370545e-08,5.6820466728632872e-10,2.190048501453567e-13,5.2655373837123557e-19,2.1902039714156888e-13,2.9010161973964434e-26,3.2747534736729066e-23,2.6329251428643949e-18,2.1070094792130545e-19,1.8900648785898327e-19,4.7465625587612814e-32,2.3173055865779529e-36
5.4054496972102394e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754035253744,0.11866994423099728,0.02282156716900631,0.0,1.7709344099111907e-27,2.2683484474189592e-22,7.7769068402934813e-30,6.3564563142391542e-28,2.0220116105806757e-60,5.5285909959127365e-15,8.8174336146475074e-61,5.4965661415468994e-15,5.2564997964452676e-41,8.3503221190054161e-32,3.9225788043933925e-48,2.3700501295585135e-49,2.4835593713218601e-25,8.1879273460736274e-47,2.1798558554568803e-08,1.0480959605101288e-09,4.0395225626677217e-13,1.7740129186469848e-18,4.0400693062915693e-13,1.843975009314519e-25,1.1156778041999095e-22,7.9897769759610779e-18,8.3776574952597832e-19,1.4827536278420567e-18,7.4365865729678305e-31,2.8989550356320366e-35
7.88044097377695e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752989140565,0.1186699342499392,0.022821566929060681,0.0,6.9952574988709732e-27,4.8204053645144177e-22,4.3547236114350029e-29,1.8922044857039504e-27,1.6338028035110357e-59,8.0813269429772081e-15,5.7538878131712978e-60,8.0132752101515126e-15,2.09203462955795e-40,3.386727702970273e-31,2.6739105048808407e-47,1.6155727880540973e-48,7.3482426232940766e-25,4.1733932420760285e-46,3.1779429136501607e-08,1.5279872182257076e-09,5.8888265160903333e-13,3.74091036809374e-18,5.890018348291517e-13,5.4383196798975042e-25,2.3749817043704985e-22,1.5468387673034281e-17,1.8263193410393728e-18,4.6143244461292039e-18,3.3126113817560402e-30,1.1537505675539755e-34
1.035543225034366e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751943029112,0.11866992426889837,0.022821566689115069,0.0,1.8970392064281373e-26,8.3233716008714656e-22,1.5428770428177928e-28,4.1715259528725384e-27,7.7573310729966546e-59,1.0647482379221891e-14,2.38639058684902e-59,1.0529983235197084e-14,5.711987070399356e-40,9.4102310230198813e-31,1.106272476943199e-46,6.683947703905859e-48,1.611066211416818e-24,1.3735910787188954e-45,4.1760282470181962e-08,2.0078784404487814e-09,7.7379603771126218e-13,6.411495075031456e-18,7.7400633991289832e-13,1.188692445623243e-24,4.1077033055964745e-22,2.4502277440279846e-17,3.0937345034000711e-18,1.0232451320728553e-17,9.8416004392319752e-30,3.1501309932675716e-34
1.2830423526910372e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750896919396,0.11866991428787479,0.022821566449169474,0.0,4.1905603033223178e-26,1.277727882770614e-21,4.2229516635030621e-28,7.7871004857744485e-27,2.7528861402233911e-58,1.3227056092818747e-14,7.6502699647055019e-59,1.3046690216689908e-14,1.2701427465772879e-39,2.1181837632845783e-30,3.4738692930584508e-46,2.0988124082896847e-47,2.9912687657226393e-24,3.5700574799046682e-45,5.1741118555634096e-08,2.487769627195259e-09,9.5869241617514994e-13,9.7698178487853199e-18,9.5902141682200022e-13,2.2003656760656001e-24,6.3162365109672077e-22,3.4651453715607011e-17,4.5637757228855806e-18,1.8852972349364762e-17,2.3015616559364185e-29,7.0047442575718791e-34
1.7780406080043794e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748804705139,0.11866989432587936,0.022821565969278337,0.0,1.4152840321390316e-25,2.4538001969026275e-21,1.9669625251790629e-27,2.0188944307024489e-26,2.0863688754192138e-57,1.8426453846728025e-14,4.9422289704933448e-58,1.8080101049043897e-14,4.3473715213006496e-39,7.3506431161363341e-30,2.0874472684289074e-45,1.2610916990980587e-46,7.6734504060019139e-24,1.583550367859682e-44,7.1702738981959558e-08,3.4475518943153757e-09,1.3284341561419903e-12,1.8492426554593756e-17,1.3290856004953485e-12,5.6105424135284869e-24,1.2169611385434093e-21,5.7260187687857113e-17,7.9210409683656174e-18,4.6325920468424669e-17,8.0523107487876629e-29,2.3975249273730762e-33
2.2730388633177215e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746712497793,0.11866987436395295,0.022821565489387269,0.0,3.5609502237229665e-25,4.0102741273087836e-21,6.0731699174340036e-27,4.1610627060419599e-26,9.0110815748219096e-57,2.3679510460270494e-14,1.911533762462815e-57,2.3113507707272375e-14,1.1071317045847408e-38,1.8825328843408871e-29,7.7255720674737638e-45,4.667038043737858e-46,1.5654673593574928e-23,4.8699791840403821e-44,9.1664290415706551e-08,4.4073340197083415e-09,1.6981078843874459e-12,2.9786762021227316e-17,1.6991985844354013e-12,1.1378776777210935e-23,1.9954298265442603e-21,8.1421146367508797e-17,1.1558917460621613e-17,8.9242673767983276e-17,2.0105401797282427e-28,6.1056596792592791e-33
2.768037118631064e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744620297369,0.1186698544020955,0.02282156500949627,0.0,7.5284922149713639e-25,5.9471622164075163e-21,1.4923349319132105e-26,7.4696455187736075e-26,2.9740888388662886e-56,2.8986215672944748e-14,5.7564178302030122e-57,2.814691019144131e-14,2.3688183191589401e-38,4.0252569305020167e-29,2.2224382306434924e-44,1.3425185997240115e-45,2.7816456148950409e-23,1.2197816392555718e-43,1.1162577285711992e-07,5.3671160034979474e-09,2.067713614471219e-12,4.3529708705694557e-17,2.0693626923383845e-12,2.0098632984784977e-23,2.9690495283715349e-21,1.0612141334537801e-16,1.5292773504304406e-17,1.4879747839859139e-16,4.1077127269467102e-28,1.3063574093787581e-32
3.263035373944406e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674252810385,0.11866983444030704,0.022821564529605341,0.0,1.416150081790943e-24,8.2644729602274288e-21,3.1589681418484943e-26,1.2206680876481569e-25,8.330670401812893e-56,3.4346559309895343e-14,1.4880505130465375e-56,3.3180308501619337e-14,4.5114976567885986e-38,7.6263694825970148e-29,5.4570392375243868e-44,3.2962942419458773e-45,4.4985163945358351e-23,2.676022557021073e-43,1.3158718630644634e-07,6.3268978458000904e-09,2.43725135983963e-12,5.9605861813414358e-17,2.4395785659400119e-12,3.2305223210926867e-23,4.1398221008551298e-21,1.3111464053790912e-16,1.9079265830281711e-17,2.2527675131663767e-16,7.3387718484596309e-28,2.4879853689914694e-32
3.7580336292577486e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740435917243,0.11866981447858757,0.022821564049714482,0.0,2.4445944807305234e-24,1.096221328511619e-20,5.9972250783301871e-26,1.8627232169131162e-25,2.0660516611112495e-55,3.976053146191947e-14,3.4333791277647272e-56,3.8213702637874535e-14,7.8894225167154067e-38,1.3229093782651332e-28,1.1919340568283681e-43,7.1994328752095093e-45,6.7919674691082426e-23,5.3268016573709631e-43,1.5154853076392723e-07,7.2866795467211261e-09,2.8067211335878471e-12,7.7909249835524749e-17,2.8098462578169962e-12,4.8468837189135336e-23,5.5096964630191119e-21,1.5642106632744878e-16,2.2921965094629189e-17,3.1865349457332779e-16,1.1962412433528672e-27,4.3507985386605451e-32
4.748030139884433e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736251564778,0.11866977455535563,0.02282156308993297,0.0,6.2782383450110395e-24,1.7499025594373168e-20,1.8132156044949219e-25,3.7969757233614492e-25,1.3073350601351217e-54,5.0749304924980897e-14,1.6974653897127387e-55,4.8280478389001947e-14,2.1008251734750108e-37,3.4116227908674993e-28,5.1028240695628539e-43,3.0817318886305985e-44,1.3503570397599204e-22,1.9118829809347765e-42,1.9147101270471648e-07,9.2062425249742447e-09,3.545456840739141e-12,1.2064627116086355e-16,3.5505387712276861e-12,9.4946646403749624e-23,8.8578375752097553e-21,2.0743276630870747e-16,3.0679712642232222e-17,5.5671826550376127e-16,2.6475421389413127e-27,1.1585216665160025e-31
5.738026650511118e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756732067239958,0.11866973463239963,0.022821562130151737,0.0,1.3135212845944657e-23,2.555764978892915e-20,4.2148293106489814e-25,6.7226568899386124e-25,4.6849239376273735e-54,6.1952468819844182e-14,5.430019591913089e-55,5.8347237445284552e-14,4.5350290727182194e-37,7.1629682279533798e-28,1.4746914833606142e-42,8.9051690710194493e-44,2.3364035872083731e-22,5.0533617543437814e-42,2.3139321868111209e-07,1.1125804938853602e-08,4.2839208247871305e-12,1.7111589078761742e-16,4.2914419481988506e-12,1.6200598719375264e-22,1.3026691682536172e-20,2.5862614962554112e-16,3.8470652168135171e-17,8.6359587944194838e-16,4.9725404006038108e-27,2.5008408527743422e-31
6.728023161137803e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756727882942789,0.11866969470971955,0.022821561170370781,0.0,2.4100739154019501e-23,3.5138140347586372e-20,8.3810602578266387e-25,1.0832628122441382e-24,1.2864036313284279e-53,7.3369948107262696e-14,1.3967296284256208e-54,6.8413979807239552e-14,8.5641659204169309e-37,1.3201462873814925e-27,3.4548253959494199e-42,2.0860591521431385e-43,3.683814141679136e-22,1.1164855994774274e-41,2.7131514869492849e-07,1.3045366789017141e-08,5.0221131848971911e-12,2.2866929654298802e-16,5.0325567747845488e-12,2.5204597328748641e-22,1.8031005405649535e-20,3.0981320162489019e-16,4.6261026658867333e-17,1.2394839594744268e-15,8.3801109410222796e-27,4.7226241618834988e-31
7.718019671764488e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672369867328,0.11866965478731543,0.022821560210590109,0.0,4.0400138033255831e-23,4.6240552881042473e-20,1.5022289080184251e-24,1.6326243629086459e-24,3.0061493313387989e-53,8.5001665168878914e-14,3.1393960498142873e-54,7.8480705475403897e-14,1.4756766310858141e-36,2.2243150814336112e-27,7.0882354652904977e-42,4.2795407538863577e-43,5.4368852151660116e-22,2.192828826536666e-41,3.1123680274804356e-07,1.4964928076105178e-08,5.7600340236426822e-12,2.9268821648531026e-16,5.7738838790372014e-12,3.6716216563130764e-22,2.3886026551596942e-20,3.6095502898462134e-16,5.4043872810724845e-17,1.6844033836493866e-15,1.3077969705405061e-26,8.1373337389676324e-31
9.698012693017857e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756715330217196,0.11866957494333506,0.022821558291029595,0.0,9.401907778819223e-23,7.3011349469816552e-20,3.9046010955465877e-24,3.2202641210165076e-24,1.2060222096786706e-52,1.0890752486160835e-13,1.2194191584080458e-53,9.8614106732359016e-14,3.6200182133524135e-36,5.2354184058953217e-27,2.2946277201877271e-41,1.3850950820928118e-42,1.0304528520613427e-21,6.6608537926055911e-41,3.9107928297913448e-07,1.8804048963166888e-08,7.2350615173067095e-12,4.3810597071400424e-16,7.2571765688664037e-12,6.7843958238430111e-22,3.8204686560226435e-20,4.6314448467122974e-16,6.9594478530861412e-17,2.7811946884424364e-15,2.7170916010591458e-26,1.9961231803810684e-30
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053875192,0.11866956276567774,0.022821557998259509,0.0,1.0521371230018406e-22,7.7629512316666057e-20,4.4360252453043746e-24,3.5275455342819914e-24,1.4526843509889358e-52,1.1262888553943886e-13,1.4647950421089436e-53,1.0168483473047755e-13,4.0832399622862209e-36,5.8695087537805591e-27,2.6850751082812791e-41,1.6207254401263153e-42,1.1220830341723885e-21,7.7325926488668881e-41,4.0325671150432279e-07,1.9389589101113587e-08,7.4599364234464375e-12,4.621216283452334e-16,7.4834824405531856e-12,7.359346715857989e-22,4.0700259418852207e-20,4.7872007637205582e-16,7.1964620143649768e-17,2.9727181587694553e-15,2.9951355794840462e-26,2.2515381371663689e-30
1.1678005714271227e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756706961871724,0.11866949510045846,0.022821556371470188,0.0,1.8519049582984871e-22,1.0587048488446766e-19,8.4128734709785277e-24,5.5947504496103586e-24,3.5962983803501563e-52,1.3366942562493487e-13,3.5905229968969573e-53,1.1874744122047751e-13,7.4887962735501933e-36,1.0433538941203444e-26,5.8504698796317273e-41,3.530814410950902e-42,1.7234349606097136e-21,1.626344060444755e-40,4.7092065938945203e-07,2.2643167604203322e-08,8.7090041281148028e-12,6.0325301618889339e-16,8.7413234741640057e-12,1.1067581428225148e-21,5.6104811418116335e-20,5.6522139402522695e-16,8.5127393044386652e-17,4.153737737177757e-15,4.8913061733728917e-26,4.1292877976892223e-30
1.3657998735524596e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756698593636847,0.11866941525868561,0.022821554451911898,0.0,3.2659750126813835e-22,1.448184287253063e-19,1.6035931694207268e-23,8.9237542541338697e-24,9.0076768212610606e-52,1.5928671275016747e-13,8.9538482493477106e-53,1.3888070894433e-13,1.3850548974596188e-35,1.8608020663814987e-26,1.2854486157709807e-40,7.7563437144573874e-42,2.6488292436514346e-21,3.4579362080832037e-40,5.5076093199485886e-07,2.6482284002867514e-08,1.018186272126292e-11,7.8447617270466836e-16,1.0226327537497219e-11,1.6590746388146424e-21,7.7714812274506255e-20,6.6722165412626981e-16,1.0064916158063449e-16,5.8017793935886358e-15,7.9952079807002886e-26,7.6368973244304107e-30
1.5637991756777965e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756690225512559,0.11866933541801651,0.022821552532354721,0.0,5.3157414917013645e-22,1.8985564778997977e-19,2.8009842085208156e-23,1.3373118912604747e-23,2.0124600449772536e-51,1.8575873760564282e-13,2.0002859094180795e-52,1.5901390990846456e-13,2.3642226757059879e-35,3.0615332492153234e-26,2.5503140076126549e-40,1.5385494392838426e-41,3.8270769556599931e-21,6.6816365800526345e-40,6.3060010081108486e-07,3.0321398162020163e-08,1.1653638153912129e-11,9.7892667658208078e-16,1.1712190959774358e-11,2.3373827642745594e-21,1.0316178465350235e-19,7.6915509080406862e-16,1.1616163772908429e-16,7.7250992397499526e-15,1.2195719685555719e-25,1.3035418614232657e-29
1.7617984778031335e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756681857498871,0.11866925557845114,0.022821550612798659,0.0,8.1333407342106324e-22,2.4098259787049672e-19,4.5780550271180583e-23,1.9103950555749804e-23,4.1283010300188933e-51,2.1308486899326657e-13,4.1102257533678287e-52,1.7914704411732328e-13,3.795392859646757e-35,4.7349960534308939e-26,4.6841546028194421e-40,2.8252814556889571e-41,5.2735913173215724e-21,1.2009063218877993e-39,7.1043816585345141e-07,3.4160510083807174e-08,1.3124331260181933e-11,1.1844586171527002e-15,1.3198915289663851e-11,3.140027855206497e-21,1.325692823354922e-19,8.710160257754217e-16,1.316639117781487e-16,9.9235007352917416e-15,1.7655266405307383e-25,2.0925682875032895e-29
2.157797082053807e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375666512180327,0.11866909590263151,0.022821546773689871,0.0,1.6570026097024885e-21,3.6150750480205225e-19,1.0545957320313755e-22,3.5047806603557843e-23,1.4490028390112901e-50,2.7029694793548465e-13,1.4473329525445607e-51,2.1941311228686786e-13,8.5179768063185774e-35,9.8653321424426806e-26,1.3299563094598505e-39,8.0182577718277315e-41,9.0228857315333625e-21,3.2983206568618692e-39,8.7011098467743045e-07,4.1838727222409647e-08,1.6062473801823627e-11,1.6216074396471112e-15,1.6174951423708101e-11,5.107130184119274e-21,2.0375537939539634e-19,1.0745158371581046e-15,1.6263740008335983e-16,1.5144748041987553e-14,3.3020511130259467e-25,4.6960277974337332e-29
2.5141958258794137e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756650060055443,0.11866895219816842,0.022821543318495768,0.0,2.8014526041185056e-21,4.9081134471936717e-19,1.9740709452684804e-22,5.5372582139691809e-23,3.7221107894287912e-50,3.2470260476478192e-13,3.736242035772012e-51,2.55652345380621e-13,1.568562691628469e-34,1.703222260677966e-25,2.9169834449092919e-39,1.7579766579409597e-40,1.3424687211753526e-20,7.0834747924798607e-39,1.0138127468645617e-06,4.8749115010739685e-08,1.8703108803649894e-11,2.0376564663134147e-15,1.8856337524759098e-11,7.2626893806438705e-21,2.8259089178284562e-19,1.257400523997712e-15,1.9047653393530389e-16,2.0782655065714148e-14,5.2815360386029929e-25,8.6470904693600456e-29
2.8705945697050202e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756634998665919,0.11866880849728118,0.022821539863305269,0.0,4.3781353048673475e-21,6.3985298175450044e-19,3.3935320967403717e-22,8.2318516417230154e-23,8.39751711886982e-50,3.8186585185261355e-13,8.4973889033874957e-51,2.9189136225598289e-13,2.6634502617723071e-34,2.7196313835688763e-25,5.7478725934074406e-39,3.4627901688285883e-40,1.8844847594610708e-20,1.3739535367206715e-38,1.1575109330607148e-06,5.5659495571090886e-08,2.1340249906055039e-11,2.468894745760191e-15,2.1540524315226692e-11,9.7495532280331599e-21,3.7615563546734861e-19,1.4400426687091671e-15,2.182827605472061e-16,2.7308707722220888e-14,7.9256604942744586e-25,1.4682049189823794e-28
