Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),C2H4X(215),C2H4X(70)
5.071583117198421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677482524,0.11866996600506975,0.0228215676926924,1.804356674432446e-64,8.10440375909107e-34,1.3906276390620507e-22,1.367392743888615e-46,5.343431240381557e-34,7.574212357805581e-77,4.476074285072238e-13,3.9189318510423756e-66,4.4760742807859047e-13,3.3089934754883206e-45,2.0374421141305808e-44,1.239557813683952e-63,1.437262117778504e-64,4.614480435742417e-24,3.2532043937026066e-50,2.444507042133828e-11,7.237750896256004e-13,2.8978707142372363e-15,3.878762826298506e-24,1.4388606560372678e-23,2.897209214791585e-15,2.544594821739898e-19,5.063476971219706e-20,1.2670811747075222e-22,5.271394904218883e-40,4.595326288233472e-32,3.715026280641821e-44,1.294484693681225e-23,1.8333317120900303e-58,2.182963431565909e-57,5.446239201040037e-21,6.565845907126277e-34,1.9969395254747124e-59,5.317921390178415e-69,2.9433817988468365e-54,2.5551358327533776e-60
1.0143166771801184e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767496506,0.11866996598017418,0.022821567692330513,7.651143012501545e-62,6.483612629304618e-33,5.881336371126519e-22,1.4510039435310138e-44,4.274745384497522e-33,3.215471244674594e-74,8.952149044230297e-13,2.5081162957086412e-64,8.952149027085018e-13,5.294389068873093e-44,3.2598733304359388e-43,2.6309959432398603e-61,3.050623860742437e-62,1.8457923198690207e-23,1.7854465824500708e-48,4.8890143332664226e-11,1.4475502558147212e-12,5.796603140340967e-15,1.5486758305573912e-23,5.755415150345961e-23,5.793808509296487e-15,8.699833456161936e-19,3.4911082364559107e-19,1.6795603508503366e-21,2.796241650830027e-38,3.8771990032433658e-31,1.026870217322641e-42,5.1778986358756545e-23,3.8867847373365112e-56,4.6333697450216886e-55,1.0901707932991496e-20,5.243647275154326e-33,4.2397440875679264e-57,2.257282629497299e-66,1.6290311371006513e-52,2.8052976525699243e-58
2.028633408100671e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766993013,0.11866996593038302,0.022821567691606738,3.0123767368435356e-59,5.187031937053416e-32,2.5245915106618226e-21,1.4311486738889347e-42,3.419796301039603e-32,1.2692745130717153e-71,1.7904298561897764e-12,1.605193861732121e-62,1.7904298493317057e-12,8.471019253262587e-43,5.2156878091812373e-42,5.1918626649800446e-59,6.019913711470545e-60,7.383169563893024e-23,8.930310571193784e-47,9.77802888543997e-11,2.8951005878017614e-12,1.1597164754665631e-14,6.172183407695228e-23,2.3021438069572516e-22,1.1585177077404294e-14,2.6817363410036694e-18,2.1798154128753777e-18,2.066192198931366e-20,1.3779938896620757e-36,3.321818782897383e-30,2.574049793239636e-41,2.071127097076855e-22,7.650052027391814e-54,9.14311513404222e-53,2.1840332259653424e-20,4.180541297256199e-32,8.365631118924654e-55,8.906552865065536e-64,8.182306286079517e-51,2.80723985766218e-56
3.0429501390212235e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664895204,0.11866996588059187,0.022821567690882963,2.4403780721656615e-58,1.4831901195026257e-31,5.550466393164911e-21,8.747083108017914e-42,1.0152520079461234e-31,1.0234198586466504e-70,2.685644807891658e-12,9.113814194022041e-62,2.6856447933182917e-12,3.2047580268291194e-42,1.9884623576285302e-41,3.676340249971512e-58,4.262676377110823e-59,1.5689235493402593e-22,4.645795231299629e-46,1.4667043407521874e-10,4.342650919397602e-12,1.740107178276795e-14,1.3082952377146019e-22,4.892022828591347e-22,1.737471620281703e-14,4.8368136701655856e-18,5.468593855823572e-18,6.800230978604022e-20,7.116361722197183e-36,9.772611640894572e-30,1.1047126927916912e-40,4.401097487919569e-22,5.446266166835214e-53,6.474184502010708e-52,3.280664344896119e-20,1.193021021841624e-31,5.956930540115123e-54,7.204256541484062e-63,4.2599420080201304e-50,1.726246724023921e-55
4.057266869941776e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727659860276,0.11866996583080071,0.022821567690159188,1.2768053074139298e-57,3.12852170131188e-31,9.695949321626546e-21,3.4372683868978134e-41,2.2121806273802682e-31,4.945280246749699e-70,3.5808597595286263e-12,3.5049874838993094e-61,3.580859734668267e-12,8.341965414370525e-42,5.350049157000339e-41,1.6082768102545142e-57,1.864776530934969e-58,2.6763990102440764e-22,1.5744030741941355e-45,1.9556057899512137e-10,5.790201250602536e-12,2.320847698867832e-14,2.2266428858740526e-22,8.345163916836638e-22,2.316242646357417e-14,7.19473130396997e-18,1.0341814417848598e-17,1.572384886129485e-19,2.492655532616211e-35,2.1041315015804724e-29,3.2695657408898956e-40,7.507679749001018e-22,2.6294331585396917e-52,2.8322296379139107e-51,4.3800641500801076e-20,2.5119392291638466e-31,2.878358352131748e-53,3.851167059483421e-62,1.444621186814311e-49,6.624109439661156e-55
6.085900331782881e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727649790414,0.1186699657312184,0.022821567688711637,1.8446160285098888e-56,8.545163137107643e-31,2.066385570757591e-20,2.5273678492855665e-40,6.421277483763168e-31,4.883155173886619e-69,5.3712896626501075e-12,2.667569957887355e-60,5.371289611180274e-12,3.061382614799676e-41,2.163869854450031e-40,1.375566479743384e-56,1.5949412302806423e-57,5.541144212113827e-22,8.806890095168664e-45,2.9334086812869426e-10,8.68530191209563e-12,3.4831767829590626e-14,4.59225034267839e-22,1.7277423826279532e-21,3.47335565440874e-14,1.2156421610239986e-17,2.399125184487586e-17,4.780365190710834e-19,1.5604778701284438e-34,5.89966765000881e-29,1.514762512529668e-39,1.5543438751595958e-21,3.4864967705809877e-51,2.4223932882693404e-50,6.585361697537593e-20,6.840551545126871e-31,3.8240652112953374e-52,5.976844027740847e-61,8.089913646894351e-49,4.4196590478812757e-54
8.114533793623986e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763972055,0.11866996563163608,0.022821567687264087,9.930388075181953e-56,1.7879709482635812e-30,3.5856754854863176e-20,9.850658552093765e-40,1.4042608759083121e-30,2.341774085151079e-68,7.1617195655326805e-12,1.0072733497392155e-59,7.161719477996558e-12,7.938392196165654e-41,5.861236268360838e-40,5.9936147144123e-56,6.949449477378591e-57,9.424034983652451e-22,2.95593580804961e-44,3.9112115615569003e-10,1.1580402572152415e-11,4.646853588620207e-14,7.781657252915023e-22,2.9384084438829955e-21,4.629796603610375e-14,1.7359705909367504e-17,4.384809560831078e-17,1.0715760169542882e-18,5.3114254317118625e-34,1.257174048117252e-28,4.39754450235133e-39,2.643489975919045e-21,1.6487371368356766e-50,1.0554777775547284e-49,8.800840691724795e-20,1.427512081423216e-30,1.8103227209122288e-51,3.081649400077258e-60,2.7166850706622913e-48,1.6759537756318066e-53
1.0143167255465091e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762965069,0.11866996553205376,0.022821567685816536,4.060550851686888e-55,3.255000983068508e-30,5.561246639626066e-20,3.0400415292117704e-39,2.6345843408545198e-30,8.845623525117153e-68,8.95214946815912e-12,3.081044438141563e-59,8.9521493344246e-12,1.7357105393284807e-40,1.316686996152853e-39,2.0582389633770084e-55,2.3864685583883427e-56,1.439779600439043e-21,7.997743172253816e-44,4.889014429970676e-10,1.4475503230671256e-11,5.812000383073766e-14,1.1844184323691743e-21,4.489179065692476e-21,5.785517875715309e-14,2.2650996935509543e-17,7.042575235074379e-17,2.054302638280997e-18,1.45788755729935e-33,2.322317781854951e-28,1.0404784043194194e-38,4.0385899213009674e-21,6.135050154808832e-50,3.624540961228106e-49,1.1027228378760838e-19,2.591796476954423e-30,6.743598574580976e-51,1.2837477998431156e-59,7.352916301172632e-48,5.097100376078029e-53
1.2171800717306196e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761958083,0.11866996543247148,0.022821567684368986,1.428628047896931e-54,5.398991163257584e-30,8.002955400832401e-20,8.115276814853606e-39,4.459876275879441e-30,2.8711285300665776e-67,1.0742579370524572e-11,8.213004674801328e-59,1.0742579180275136e-11,3.383688341164761e-40,2.6106209864779162e-39,6.086010217099623e-55,7.056520176444293e-56,2.0482305203261615e-21,1.880230887395503e-43,5.866817286312226e-10,1.737060388762526e-11,6.978662019003462e-14,1.6784671609662464e-21,6.386240153473218e-21,6.940506809760512e-14,2.7955912535477304e-17,1.0380435785207515e-16,3.5470951259766565e-18,3.476843945288268e-33,3.8984743388186493e-28,2.1478047595428357e-38,5.745202120707839e-21,1.9893553295593488e-49,1.0717324512650095e-48,1.3264723537717587e-19,4.2869248685411264e-30,2.1890739891141633e-50,4.642573839606185e-59,1.729061608635025e-47,1.3429793181517407e-52
1.6229067640988406e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727599441095,0.11866996523330686,0.022821567681473885,2.4933297696207023e-53,1.2502380205636015e-29,1.4284728446828563e-19,5.601652496668866e-38,1.0585307251877427e-29,4.396071671165605e-66,1.4323439174471904e-11,5.3599946500269734e-58,1.4323438840263906e-11,1.0802048568212306e-39,8.36825393668088e-39,6.183316992381583e-54,7.169201135562033e-55,3.598146683041765e-21,9.010161778912481e-43,7.822422962801485e-10,2.3160805196847986e-11,9.316593383778794e-14,2.923425614521779e-21,1.1218510974549066e-20,9.248291709185537e-14,3.85417821703358e-17,1.9033704496914404e-16,8.71462688926388e-18,1.6605989983638953e-32,9.206057800926725e-28,7.310858623730243e-38,1.0092275768835083e-20,2.2018085409686336e-48,1.0888247988830987e-47,1.77730152581188e-19,9.856673974111511e-30,2.43405634076814e-49,8.024988774257742e-58,8.288683496581065e-47,9.193869772910147e-52
2.0286334564670617e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727579301355,0.11866996503414227,0.022821567678578784,1.3791065481125505e-52,2.403876481816699e-29,2.242737649316466e-19,2.1179292229299113e-37,2.0606635530769392e-29,2.4252640508074286e-65,1.7904298977375083e-11,1.9592841700757327e-57,1.7904298458032886e-11,2.6035728963544434e-39,2.0160389298861818e-38,2.842772795265622e-53,3.296000580287297e-54,5.591419342768816e-21,2.7782870867545475e-42,9.778028591104307e-10,2.895100649983849e-11,1.1660708509166125e-13,4.504957554211605e-21,1.7432855454934958e-20,1.1553159328142611e-13,4.911045415904523e-17,3.0261083241231027e-16,1.7336087148313634e-17,5.09982869296693e-32,1.7925986659484614e-27,1.8159148325031528e-37,1.56825381274438e-20,1.0038504176865832e-47,5.005753197373388e-47,2.232564258832885e-19,1.8826772450629685e-29,1.1126947945082634e-48,4.3687965860702187e-57,2.5561752199186346e-46,3.47924139354819e-51
2.8400868412035037e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072753902186,0.11866996463581309,0.022821567672788583,3.068200483479034e-51,6.602676351596682e-29,4.428694699673685e-19,1.963788879690228e-36,5.726858643614907e-29,5.730043412488502e-64,2.5066018580043456e-11,1.7141492066447437e-56,2.5066017567005997e-11,1.0451472836630374e-38,7.992839365737402e-38,4.157617718316718e-52,4.820328073659187e-53,1.090705727903963e-20,1.7015942077192738e-41,1.3689239703256806e-09,4.053140908717904e-11,1.6367870389936076e-13,8.633973524971443e-21,3.4004236169546796e-20,1.6154168136087454e-13,7.020337638728053e-17,5.998016710600973e-16,4.9259542790470893e-17,3.0715546245561134e-31,5.005280613638135e-27,7.4066522015128444e-37,3.05891872045741e-20,1.3771331246555024e-46,7.320486999856928e-46,3.1563806389138215e-19,5.093515168529533e-29,1.5399527090874947e-47,9.677229813077012e-56,1.565741607001795e-45,3.2679345823492943e-50
3.5467354071979177e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727503944723,0.11866996428893088,0.022821567667746227,1.4329423414319248e-50,1.2717352848061236e-28,6.937468629684427e-19,6.760085728119712e-36,1.1079046111642155e-28,2.5944741392206154e-63,3.130275254369953e-11,5.938472221747272e-56,3.130275096667763e-11,2.4781398269651175e-38,1.8937222752622104e-37,1.659140161532934e-51,1.923570598497748e-52,1.6979737256986805e-20,4.910209849714116e-41,1.7095290683358985e-09,5.061612254023302e-11,2.048789839718366e-13,1.3249210326048546e-20,5.2934544360189606e-20,2.0151460206587547e-13,8.85274456411381e-17,9.344340233275768e-16,9.594121027659059e-17,8.946967061363078e-31,9.71779462036188e-27,1.766503335861976e-36,4.7617164104964645e-20,5.706457786360074e-46,2.921224081029849e-45,3.975315663295301e-19,9.702356916940862e-29,6.405575343910959e-47,4.672930047172269e-55,4.518339926953298e-45,1.1179872698480459e-49
4.253383973192331e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072746886756,0.11866996394204869,0.022821567662703872,5.34044515325938e-50,2.1767216972128234e-28,1.0009101172661148e-18,1.903613480614861e-35,1.9009300330262884e-28,9.80110153008335e-63,3.753948650416859e-11,1.6513525291683518e-55,3.7539484238383164e-11,5.03832871207842e-38,3.852468307931577e-37,5.42896294404101e-51,6.294132434889999e-52,2.4396253978436454e-20,1.1784221737859398e-40,2.050134151740556e-09,6.070083597450877e-11,2.4627723088276377e-13,1.876742087605409e-20,7.605262141132883e-20,2.413996343376469e-13,1.0681143400344291e-16,1.334923956443906e-15,1.6470907208844272e-16,2.15173037928843e-30,1.6724422654929578e-26,3.593908901253591e-36,6.84113243850526e-20,1.8275808262648686e-45,9.558373108920992e-45,4.807689042545147e-19,1.642401797060125e-28,2.0606144996253265e-46,1.703190190709532e-54,1.084394229382648e-44,3.1375660724693118e-49
4.960032539186745e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727433790385,0.11866996359516652,0.022821567657661516,1.6100023856470817e-49,3.429233304903323e-28,1.3643192424653597e-18,4.5236755991909477e-35,2.999153993032847e-28,2.936200716272037e-62,4.377622046144321e-11,3.947476490827748e-55,4.377621738212615e-11,9.158189749380289e-38,7.019843878565342e-37,1.4531328249004454e-50,1.6846801596473192e-51,3.3156586174383043e-20,2.450586411852469e-40,2.390739220539883e-09,7.078554939004817e-11,2.8787662636681605e-13,2.5151728267158148e-20,1.0335793686499261e-19,2.811969606530543e-13,1.250554487452394e-16,1.7975422290579494e-15,2.591097938180816e-16,4.511057996507078e-30,2.6451916995967535e-26,6.521488224686514e-36,9.297093478135734e-20,4.9619324319004683e-45,2.5583376762915035e-44,5.653500563816675e-19,2.559852413383747e-28,5.6179977406279335e-46,5.217355735991871e-54,2.2550689226388384e-44,7.408629969063931e-49
5.6666811051811586e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727398713194,0.11866996324828435,0.02282156765261916,4.2171988581398435e-49,5.0866248990591735e-28,1.7839323928052628e-18,9.575123834901031e-35,4.452894710659814e-28,7.5856160297545315e-62,5.0012954415515514e-11,8.43480539846432e-55,5.001295039790929e-11,1.537272643200047e-37,1.1817557926866898e-36,3.407880650828875e-50,3.9508385851195e-51,4.3260722578574114e-20,4.613170716174784e-40,2.7313442747340047e-09,8.087026278688856e-11,3.296803388788329e-13,3.236457697659759e-20,1.3484996285716976e-19,3.209067736109834e-13,1.432593601802266e-16,2.3185429948225744e-15,3.8269676161103563e-16,8.565892577338108e-30,3.9353060152044404e-26,1.09044247110279e-35,1.2129524863765738e-19,1.1884786253275223e-44,5.999600765144624e-44,6.512750114283308e-19,3.7572053278316996e-28,1.351184602224656e-45,1.3891908678522849e-53,4.2451213462830345e-44,1.5567189681661428e-48
7.0799782371699866e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727328558745,0.11866996255452007,0.022821567642534447,2.1755467424068958e-48,9.819748449331558e-28,2.7916239242986693e-18,3.3425582293952087e-34,8.605572330108649e-28,3.730403535266676e-61,6.248642231402521e-11,3.0329764205346794e-54,6.248641604560258e-11,3.638965046167287e-37,2.815993770016288e-36,1.417114405810082e-49,1.642830282445262e-50,6.750040169073047e-20,1.3152069383545534e-39,3.4125543393066945e-09,1.0103968952460512e-10,4.1391091835808656e-13,4.915061984462261e-20,2.1039237768469217e-19,4.00064538916828e-13,1.7954709486160464e-16,3.5234503124371195e-15,7.289914768364286e-16,2.490079571126973e-29,7.628214425909614e-26,2.550789204725918e-35,1.8923543103042177e-19,5.251614920632414e-44,2.4946592610371796e-43,8.271563239021534e-19,7.107023225265147e-28,6.022502307232084e-45,7.471772744772738e-53,1.2102651415214893e-43,5.3406746202744293e-48
8.351945655959931e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727265419673,0.11866996193013228,0.022821567633458203,7.31492774042582e-48,1.6023672936498978e-27,3.8903610399402036e-18,8.467044996651384e-34,1.4049409052770294e-27,1.2148049026903595e-60,7.371254341165522e-11,7.829150921735129e-54,7.371253469092229e-11,6.918097925070281e-37,5.382079011922626e-36,4.085675255479077e-49,4.73627723035986e-50,9.39119013791555e-20,2.862649417615471e-39,4.0256433474725476e-09,1.19192173524941e-10,4.904443181592033e-13,6.675474710513011e-20,2.926942301431169e-19,4.710090961139342e-13,2.120696685625837e-16,4.774828535564272e-15,1.1713153895153526e-15,5.490781073569076e-29,1.2478026568667555e-25,4.781713391858033e-35,2.6324985098873086e-19,1.5605416646003928e-43,7.191897100418687e-43,9.900452890529312e-19,1.1389398829656986e-27,1.8029293536488587e-44,2.546339443023668e-52,2.6341884280204015e-43,1.334128273139607e-47
9.623913074749877e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072720228053,0.1186699613057445,0.02282156762438196,2.042494940346767e-47,2.443049486134654e-27,5.170558783229267e-18,1.8792057830946164e-33,2.1426372399107164e-27,3.3238395308412334e-60,8.49386644987877e-11,1.764046131725265e-53,8.493865292168082e-11,1.2042732234394679e-36,9.407471830075201e-36,1.0112938663154075e-48,1.1722970507688583e-49,1.246773006868467e-19,5.5827966051737297e-39,4.638732308317817e-09,1.3734465746521458e-10,5.676806162365927e-13,8.652464466092546e-20,3.885532958034601e-19,5.416730731209897e-13,2.4446363522095384e-16,6.165565203675108e-15,1.7550392969855908e-15,1.0815595983728193e-28,1.9057716775520024e-25,8.186391867392541e-35,3.4945074085396556e-19,3.924741826632148e-43,1.7800525416147553e-42,1.1572881494021984e-18,1.7056104045149444e-27,4.566114292371447e-44,7.134176743733793e-52,5.137123415122839e-43,2.927099623960784e-47
1.0895880493539822e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727139141336,0.11866996068135681,0.022821567615305717,5.082054627603785e-47,3.5382456985580945e-27,6.631973688584275e-18,3.799992899993029e-33,3.1036293152562544e-27,8.152573778646161e-60,9.616478557537613e-11,3.61990877521852e-53,9.616477073788845e-11,1.9623596053692722e-36,1.5375278739596724e-35,2.2608882801520294e-48,2.620753744352678e-49,1.5979660156151274e-19,1.0042337953791864e-38,5.251821221842482e-09,1.5549714134559617e-10,6.456319508354583e-13,1.0828970830416366e-19,4.979666468212744e-19,6.120575979430151e-13,2.767294928528267e-16,7.680137868745376e-15,2.4945571979187847e-15,1.9608521978619074e-28,2.7635886539194906e-25,1.308868274368633e-34,4.478338502629175e-19,8.878058679195666e-43,3.9793300100159255e-42,1.3288849068077522e-18,2.426379213698509e-27,1.040299546552809e-43,1.7876848306066958e-51,9.240375661185232e-43,5.860168450213124e-47
1.2167847912329768e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072707600207,0.11866996005696914,0.022821567606229474,1.1613668369017665e-46,4.921691730074322e-27,8.274366968182055e-18,7.150578174987935e-33,4.317460062578288e-27,1.8429484164652093e-59,1.0739090664137497e-10,6.913739203350498e-53,1.0739088813955544e-10,3.036124451060768e-36,2.3838789484414116e-35,4.6781376919981255e-48,5.422583531697288e-49,1.9926980638963095e-19,1.6957940545775754e-38,5.864910088046518e-09,1.7364962516623748e-10,7.243084611812003e-13,1.3189704123616581e-19,6.209314004971033e-19,6.821637769435614e-13,3.088677602289992e-16,9.305087955440903e-15,3.402220837986595e-15,3.331703882287624e-28,3.8476793497408245e-25,1.9834029544242784e-34,5.58394994209807e-19,1.853048571680635e-42,8.233378362454269e-42,1.5048355635697387e-18,3.315261508648697e-27,2.187520370780348e-43,4.126297831534618e-51,1.560313061901082e-42,1.0931241546359462e-46
1.3439815331119713e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727012862726,0.11866995943258155,0.02282156759715323,2.470334300756479e-46,6.626984148909508e-27,1.0097501758822809e-17,1.2677802756066541e-32,5.813541182876912e-27,3.8895973084697515e-59,1.1861702769673909e-10,1.2440973759544095e-52,1.186170051266923e-10,4.503852347271342e-36,3.5416215229434675e-35,9.073816009472086e-48,1.0517411220808127e-48,2.430969156594535e-19,2.719396379166351e-38,6.477998906929921e-09,1.918021089272776e-10,8.037189156342327e-13,1.5720601874897804e-19,7.574446816597076e-19,7.519927073556822e-13,3.4087892355272347e-16,1.102835519230279e-14,4.48899282158807e-15,5.369285757741574e-28,5.1843177114651745e-25,2.878318175323923e-34,6.811300024077044e-19,3.6116836488513684e-42,1.5968652708214412e-41,1.6851401200921882e-18,4.3851271464431614e-27,4.296380293950776e-43,8.862325495541517e-51,2.502030990199598e-42,1.9233004521150724e-46
1.4711782749909657e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072694972332,0.11866995880819398,0.022821567588076987,4.9411109860839276e-46,8.687779604001146e-27,1.2101141671663006e-17,2.1374980401374557e-32,7.621329004878887e-27,7.741668812470643e-59,1.2984314874142336e-10,2.1289315250038517e-52,1.298431216993098e-10,6.452068389201691e-36,5.079095577401786e-35,1.6656239768645115e-47,1.9305497169475704e-48,2.912779287240189e-19,4.17674136486667e-38,7.0910876784927e-09,2.0995459262884612e-10,8.838709968705786e-13,1.8408576640161407e-19,9.075036078131103e-19,8.215454840438913e-13,3.7276349338566506e-16,1.2838972037858676e-14,5.7647453671894895e-15,8.280613730139817e-28,6.79978495324805e-25,4.030958289453101e-34,8.160346964106875e-19,6.640912852057805e-42,2.931078873798657e-41,1.869798575645273e-18,5.647934704344827e-27,7.962251760010143e-43,1.7908125059838282e-50,3.842708261807571e-42,3.2208476226758423e-46
1.59837501686996e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726886583833,0.11866995818380645,0.022821567579000744,9.349629557518807e-46,1.1137809086868372e-26,1.4285050757457152e-17,3.451739270459528e-32,9.770337225970455e-27,1.4614926609908375e-58,1.4106926977538305e-10,3.488795271685014e-52,1.4106923785741885e-10,8.975723271046465e-36,7.071293460720985e-35,2.913218228368921e-47,3.376464061688793e-48,3.4381284489542213e-19,6.185316091478898e-38,7.70417640273486e-09,2.281070762710649e-10,9.647713531422555e-13,2.1241480231457643e-19,1.0711052913141663e-18,8.908231998413395e-13,4.04521969333721e-16,1.472701147978893e-14,7.238312206326818e-15,1.2306663393582175e-27,8.720380409475821e-25,5.479679903264415e-34,9.631048909028173e-19,1.1600600171572778e-41,5.126199114282089e-41,2.0588109294594953e-18,7.11476487532802e-27,1.4019838661494542e-42,3.416116085203302e-50,5.69036266699918e-42,5.169740775696146e-46
1.8527685006279492e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726760304674,0.11866995693503157,0.02282156756084826,2.947437557310814e-45,1.7340493714399984e-26,1.9192737770960018e-17,8.107539383344025e-32,1.5210033042024146e-26,4.62206162686585e-58,1.6352151181094977e-10,8.442433368542942e-52,1.6352146893015523e-10,1.6172647513041754e-35,1.2754087797698113e-34,7.944000596315303e-47,9.206554151739827e-48,4.619443863195443e-19,1.2410265728741208e-37,8.930353709257344e-09,2.6441204337789487e-10,1.1288386821101908e-12,2.7298055832172033e-19,1.4389253943170681e-18,1.0285577966972263e-12,4.676626341256843e-16,1.870052193934253e-14,1.080937525763338e-14,2.484932065656389e-27,1.3581947045460104e-24,9.422366699127359e-34,1.293725059609224e-18,3.133092416252279e-41,1.397660934066745e-40,2.4498973313126684e-18,1.0700543247507077e-26,3.850936026886776e-42,1.0894369819024129e-49,1.1415941492428185e-41,1.2010227381459167e-45
2.1071619843859383e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072663402521,0.11866995568625688,0.022821567542695778,7.95894324276288e-45,2.5505098139816158e-26,2.481869364252776e-17,1.7010654920064258e-31,2.2368784101184072e-26,1.2588084292446416e-57,1.8597375380308393e-10,1.8240786861524845e-51,1.8597369834498985e-10,2.70266450996182e-35,2.132579037818908e-34,1.900385972869947e-46,2.202262627279175e-47,5.974915385326273e-19,2.2669385869492942e-37,1.0156530826497388e-08,3.00717010248569e-10,1.2959557872759084e-12,3.3810694980432527e-19,1.8608819101375446e-18,1.1652051557116941e-12,5.303048811409634e-16,2.2888026222883984e-14,1.5254380983836387e-14,4.565176093106975e-27,1.997876825231205e-24,1.5026659990292323e-33,1.672957059755245e-18,7.395116152012492e-41,3.3430668102931474e-40,2.858399323625784e-18,1.5214713109580094e-26,9.242284040030018e-42,2.968834514640879e-49,2.085065823446413e-41,2.495214013591132e-45
